ra,dec,dnf_z,mcal_w_noshear
128.944837,-0.28364,0.1858504848386495,14.62530462102962
128.949822,-0.287808,0.5052663127160786,26.33077857885727
128.949925,-0.286918,0.8292004755088855,7.26152269775469
128.950222,-0.284382,0.5708682524463418,13.41080553492402
128.951887,-0.290599,0.6814573993987101,25.95925206833828
128.931636,-0.277715,0.5454348535809922,10.62601897310279
128.932624,-0.277946,0.4666173371202977,26.59390364689587
128.928906,-0.277321,0.8733640160102585,15.16058109933164
128.937749,-0.277974,1.326786628020113,8.649984512510324
128.935736,-0.274719,1.006273823362622,8.874230991959326
128.943091,-0.272318,0.999214944561233,11.05588156784826
128.948356,-0.27396,1.182851920598264,10.01050682594707
128.958601,-0.276126,0.999654233603227,8.38804631012845
128.946439,-0.271893,1.191571964892013,10.32516295187668
128.949442,-0.266963,0.9177259257636603,6.955177717522989
128.954127,-0.270235,0.9754893898013666,5.46993252255511
128.950763,-0.264937,1.078763615987352,10.72052542851837
128.884834,-0.229182,0.9197260889386101,7.374867050536023
128.837072,-0.182162,0.2681027757566126,13.40567430112838
128.843113,-0.188835,0.9979760073786177,9.635984133656647
128.842745,-0.186257,0.9647835986189843,7.03550286632858
128.852602,-0.182943,1.183097149550917,10.7752795228534
128.868281,-0.210168,1.249900505820438,5.555322560086697
128.86128,-0.200676,0.4737174372893382,9.926827134789978
128.863829,-0.200229,1.211066471526198,14.9864849692946
128.870848,-0.199919,0.5534427312801107,13.78980683413708
128.877512,-0.204413,0.623654177054108,17.44075336689194
128.857477,-0.19274,1.020662428884382,5.094866843375436
128.862239,-0.194472,0.5691257658917728,17.72174313955949
128.864403,-0.186512,1.004323966035508,14.85491868153714
128.873259,-0.194118,0.4490693177134126,17.57230469265453
128.870982,-0.189499,0.9596451808422657,9.247915477319086
128.871921,-0.186091,1.148312574812109,6.75849148251131
128.859003,-0.183392,1.053224421165911,9.906528471285611
128.864722,-0.184414,0.9779155712535292,16.95528014011973
128.862813,-0.174977,1.002929181031384,12.40935792835299
128.870352,-0.182935,1.078007706095366,6.75849148251131
128.875076,-0.193465,0.8625700296411782,11.78785422732349
128.879329,-0.186815,0.9360263468584833,17.1087289769398
128.887505,-0.188944,1.212140544944294,6.75849148251131
128.876279,-0.182004,1.301467726636044,10.90487371279402
128.902529,-0.252014,0.675026885586608,19.22164548841924
128.90374,-0.251392,1.309924743056005,4.883732856623556
128.904241,-0.252247,1.111964951553125,4.502828419443441
128.895357,-0.246244,0.1301672209197418,20.76652804263438
128.898762,-0.247634,0.423840986564946,24.22761711482843
128.896694,-0.239755,1.02405251101524,12.82048823881594
128.899331,-0.239525,0.9155824927726819,13.46207545771844
128.904121,-0.240164,0.4101647592528614,11.41123322569001
128.904005,-0.239734,0.8126156348636111,9.358021410816574
128.912375,-0.258413,1.229805351169508,8.802201650954991
128.912756,-0.258198,0.8264834376948758,12.73571498191967
128.912757,-0.250689,0.9159668975935118,9.926827134789978
128.915349,-0.252656,0.9580443153157407,10.7752795228534
128.916786,-0.255961,0.6573294510927017,18.84510840302686
128.924071,-0.259774,0.6546116133800908,10.79997931134698
128.920452,-0.247237,0.9290305953246536,9.718986129772876
128.921195,-0.249703,1.466486081827368,4.502828419443441
128.921212,-0.24844,1.021898051617501,7.322129565677617
128.923998,-0.247764,1.025611751858555,7.441356374389618
128.916496,-0.241833,1.025854229357968,10.32516295187668
128.894201,-0.237047,0.8871808565272112,10.94564583822138
128.897287,-0.233806,1.153516856140179,5.654927818936494
128.896669,-0.233371,0.9268734796395108,6.75849148251131
128.898467,-0.230996,0.909897050387757,7.03550286632858
128.89799,-0.230248,0.5514330069308162,21.21465534025231
128.899966,-0.236607,0.671736677123357,12.84898806060682
128.903379,-0.234617,0.8462647115923976,14.82837952318449
128.902412,-0.230324,1.151863164690598,8.992332014266086
128.89453,-0.222154,0.8296302992041378,5.657919187201186
128.904648,-0.218122,1.130895136229524,7.39432023496548
128.908673,-0.237871,1.235500388286454,8.802201650954991
128.915917,-0.229549,1.166848540829058,11.42949019448577
128.913764,-0.222696,0.9022541599572307,10.0016820648959
128.914668,-0.219192,0.6672971199072073,11.3425051472647
128.917308,-0.226639,0.9684328523709755,4.909095696934489
128.933881,-0.255806,0.9982327706227707,13.02700145913329
128.937012,-0.257494,0.4635921198525459,24.39445256004348
128.927769,-0.248401,1.10548104347037,13.02700145913329
128.930266,-0.240378,1.155643593347127,17.1087289769398
128.930682,-0.239631,0.7607631168069648,18.84510840302686
128.934665,-0.248626,1.29293378204985,17.22506703817005
128.935614,-0.241103,1.390649186923113,9.247915477319086
128.950211,-0.259057,1.261367540485811,5.184912862367493
128.949456,-0.254767,0.9021205360694462,9.926827134789978
128.951631,-0.254721,0.3767429740661181,22.73031993474831
128.952465,-0.25437,0.6880935082118742,16.83156082726905
128.942138,-0.249684,0.2119340899769093,14.11152997735648
128.948073,-0.249473,0.5680617572577467,24.0031361693046
128.94223,-0.241938,1.316749549350389,6.456133752443334
128.942268,-0.241248,0.377871262986142,11.92817666181803
128.932944,-0.237299,0.9479861028907246,5.094492601730801
128.896942,-0.216263,1.104369948397384,9.131834478523373
128.898788,-0.205971,0.8132083575407281,4.411673544459199
128.903776,-0.203762,0.9170766994253352,16.95528014011973
128.900962,-0.197767,1.209322006646822,12.81038732175257
128.913771,-0.214979,0.8624303024842148,5.46993252255511
128.909081,-0.211243,0.9348732961156454,10.01050682594707
128.90946,-0.202059,1.211619669692847,8.338912341887951
128.909264,-0.201539,1.363633409777385,6.279791445146961
128.917347,-0.187853,1.157195561239711,10.50739559390097
128.909998,-0.181161,0.9198758551936562,17.61185651340981
128.926726,-0.174134,1.142571284817651,5.094492601730801
128.928659,-0.175172,0.4267329956235968,13.37766006280511
128.941572,-0.177328,1.148662311478454,4.883732856623556
128.951999,-0.175402,1.243189334010155,6.279791445146961
128.953384,-0.174669,1.380097524781823,4.909095696934489
128.963909,-0.305715,0.7931673789526359,21.8122489310246
128.986393,-0.309254,0.6520165123017291,16.63849287954118
129.013197,-0.309995,0.1630076294519953,10.28447066811221
129.025117,-0.311227,1.03670998321327,5.184912862367493
129.023928,-0.30906,0.9739209875894872,12.40935792835299
128.960054,-0.30025,0.7840577922948699,13.41080553492402
128.962202,-0.299994,0.8103861006476406,8.992332014266086
128.964988,-0.303119,1.080652232218728,4.731678962165804
128.965759,-0.303032,0.697946310100547,14.31700410219845
128.969248,-0.283736,0.9417861321612193,16.63849287954118
128.972284,-0.285885,0.4204896386788191,13.46207545771844
128.978807,-0.300203,0.8665985017258389,8.802201650954991
128.984629,-0.295226,0.4431056323698126,20.72018884622182
128.992123,-0.294282,0.8788840697228686,15.46245246051188
128.98372,-0.292246,0.998451183020105,13.26566738644366
128.976594,-0.28563,0.8392529409453715,8.679009392047305
128.982003,-0.286662,0.9205905142813506,14.00041427200933
128.990194,-0.293272,0.2035798116606107,22.89820602870711
128.965029,-0.279171,0.7790834621651412,14.71037928320658
128.959961,-0.272509,1.407527554272185,4.731678962165804
128.966855,-0.272867,0.9931926745176511,7.39432023496548
128.968688,-0.272018,0.4954780456161547,26.40122785587971
128.962681,-0.271176,0.7165200853253701,12.84898806060682
128.963952,-0.269165,1.009579214154251,11.00841537441801
128.9678,-0.268088,0.3577922545725305,16.73334267086911
128.970894,-0.267837,0.4328143347551157,22.2319092657631
128.973987,-0.267353,0.4646580579756258,19.85485810000194
128.978853,-0.280495,0.8882792460923596,12.40935792835299
128.9772,-0.277109,0.6245276239875954,12.18435678443238
128.986334,-0.281432,0.8371382797980504,7.322129565677617
128.984409,-0.274736,1.261106964480046,9.247915477319086
128.987888,-0.272721,1.076515874877968,4.502828419443441
128.977504,-0.261203,0.320892412268345,27.04288106857705
128.989639,-0.270385,1.127159830532065,9.19463528906185
128.985794,-0.262986,0.4052563826522128,13.41080553492402
129.008328,-0.300496,0.914661054766146,12.18435678443238
129.006786,-0.296314,1.071807515494911,7.39432023496548
129.006148,-0.285545,0.7302882261075649,10.90487371279402
129.011474,-0.295659,1.127013149439698,4.731678962165804
129.019256,-0.301619,1.202069282478149,15.00330346420199
129.026056,-0.294831,0.5560426793357038,20.62816663799346
129.023676,-0.289685,1.048530511570547,5.555322560086697
129.0185,-0.287494,1.010624026571761,5.671616647312038
129.02024,-0.283105,0.9531319257140698,19.15894540040554
129.009269,-0.278201,0.9302883480245825,8.802201650954991
128.992949,-0.269225,0.7919848455450129,6.279791445146961
128.994282,-0.268346,0.947085175397433,4.787970609604644
129.009059,-0.264239,1.222845096703175,7.03550286632858
129.013176,-0.275747,0.953492877084082,14.00041427200933
129.017981,-0.281116,0.849480989246385,5.671616647312038
129.017415,-0.270247,0.4595337623940117,25.45076442644707
129.017309,-0.269561,0.8572459633906213,13.02700145913329
129.027629,-0.30519,0.9477942111893566,10.76389621457657
129.032681,-0.309315,1.01299833698113,10.50739559390097
129.037122,-0.311291,0.9112781192237769,21.40753633701413
129.055674,-0.308487,1.231721269827744,4.909095696934489
129.070765,-0.309355,1.047582568182563,5.184912862367493
129.026792,-0.297595,1.240331379882658,4.411673544459199
129.027421,-0.288396,0.9490756828703493,7.379181172023526
129.031285,-0.282716,1.035226183079456,12.18435678443238
129.03545,-0.285563,1.102896759821189,14.9864849692946
129.034248,-0.277798,0.9435710507107258,5.184912862367493
129.034147,-0.2728,0.8021148603732735,12.73571498191967
129.039894,-0.280902,0.9373320949915236,8.682670087282608
129.050864,-0.277674,0.7118985042993433,19.59407086452493
129.05407,-0.280171,0.7086659368442945,21.40753633701413
129.058139,-0.272343,1.313876533967781,9.131834478523373
129.046125,-0.266667,0.7176879310569113,18.36354858673881
129.066156,-0.303876,1.074777463323482,8.80574508813955
129.066263,-0.301664,0.8680860166146873,15.00330346420199
129.061466,-0.275664,0.8198643928655969,5.184912862367493
129.068603,-0.272287,0.7499761725989131,7.665810037327782
129.060601,-0.268964,1.197351305533609,11.03523381091446
129.060178,-0.264872,1.20975382839066,10.90487371279402
129.063827,-0.263776,0.5590580718198859,12.44923502847799
129.076426,-0.265057,0.4800127928876543,15.82785987367825
129.084054,-0.263128,1.234924206263049,7.147187060513251
129.088269,-0.261748,1.308541183202011,12.65153205148084
128.964264,-0.259264,0.5623081724162963,14.394844673961
128.96409,-0.253099,0.5690875276726071,13.98128590460391
128.975192,-0.254599,1.349157032552696,11.03523381091446
128.965538,-0.247519,0.7473485037704921,13.2473837817719
128.960907,-0.240996,0.488002292718996,27.11109715787193
128.964258,-0.244688,0.4647419588861389,12.2419657143404
128.966914,-0.242857,1.081495433635165,9.247915477319086
128.963067,-0.239527,0.871744750093171,9.178106454956472
128.979553,-0.258072,1.233768960106058,5.46993252255511
128.980199,-0.258111,1.069565330354976,4.502828419443441
128.976473,-0.250279,0.9953420550811796,6.955177717522989
128.985376,-0.258122,0.7470380846426341,14.07720309956159
128.98003,-0.242324,0.9682332390754187,15.16058109933164
128.99002,-0.249907,0.4498910506833993,24.53770702790206
128.991413,-0.248241,0.604530656038178,22.2319092657631
128.9899,-0.245397,1.19258739409905,6.529023908180247
128.993923,-0.24964,0.8911390243214701,12.89734178493261
128.994133,-0.245174,1.13309998822567,6.75849148251131
129.009151,-0.24184,1.406505096146842,10.72052542851837
129.01704,-0.245155,0.5483437067585847,21.10632608118095
129.010086,-0.242142,1.325174359893055,10.87802079124254
129.018089,-0.243336,0.5963149603801366,16.95528014011973
129.018296,-0.242035,0.4829786241643953,24.0031361693046
129.008853,-0.237582,1.289251793809737,6.529023908180247
129.008959,-0.233697,0.9526107834847419,4.502828419443441
129.009455,-0.221492,0.9983340220424886,11.00841537441801
129.008364,-0.217815,0.9925665374568142,14.00041427200933
129.012624,-0.236597,0.9777347790335863,5.184912862367493
129.016765,-0.238707,1.461446957132416,7.322129565677617
129.013617,-0.232538,1.179618524638368,10.50739559390097
129.015278,-0.230062,1.33764148423327,15.00330346420199
129.009751,-0.225336,0.4631902737138329,15.47450398147337
129.012831,-0.219384,0.4749347624176816,16.89295249401743
128.96176,-0.176995,0.7332848499058269,6.75849148251131
128.959604,-0.175917,1.073250445214281,6.001770228159984
128.979005,-0.175385,0.4520370960091227,19.5925702965734
129.011267,-0.216435,0.8771934552693074,15.36726695468559
129.014814,-0.210953,0.5080363590941013,11.66824871404254
129.009908,-0.205574,0.378901371097907,11.01674685764372
129.008851,-0.194986,0.9706528145172584,6.279791445146961
129.013237,-0.19394,0.959364679014266,10.90487371279402
129.017982,-0.190248,1.394148129696495,8.338912341887951
129.012794,-0.178474,0.9963759999921029,5.555322560086697
129.022335,-0.180355,0.5411844415844,18.35492872848105
129.026091,-0.17825,0.6342614343286588,27.38025836188352
129.034923,-0.257244,0.9964017102490708,6.75849148251131
129.026942,-0.242081,0.459848010519168,13.2473837817719
129.038569,-0.247415,0.8241279360024123,15.16058109933164
129.050185,-0.259662,0.7390833195234751,12.81038732175257
129.043746,-0.249876,0.740326640500841,14.9864849692946
129.051922,-0.259408,0.7996931605216258,5.094492601730801
129.056664,-0.252962,0.5104306233816751,13.95000658039562
129.044425,-0.244991,1.121753942828749,12.38410144195034
129.047347,-0.241743,0.6912324494211006,8.597644077789987
129.058261,-0.249571,0.9690353214526048,5.657919187201186
129.058351,-0.249095,1.193579155377261,6.752087667450111
129.054109,-0.239581,1.04219279330291,12.09063514606466
129.026819,-0.234609,0.8252005557140776,18.36354858673881
129.04046,-0.234416,0.7808023937126287,9.178106454956472
129.03814,-0.232811,0.478686777066025,14.72314516716728
129.041584,-0.229539,0.4638218027010317,9.178106454956472
129.049136,-0.231912,0.4696692047927016,20.5917295764596
129.055892,-0.231358,0.5943220457522895,19.29799921734586
129.048298,-0.225652,0.9623891193763812,8.80574508813955
129.066001,-0.257934,0.5194337527722528,11.27962540273618
129.065293,-0.25291,0.6093002304932466,15.40592274532712
129.072352,-0.259992,0.3224159184061426,23.76830808016913
129.073513,-0.25829,0.9868523217731826,9.168281306514984
129.06396,-0.248199,0.7623221277215813,12.65153205148084
129.061155,-0.245603,0.5659393318662136,15.46245246051188
129.067955,-0.241834,0.4958324558545688,14.65292382502527
129.072063,-0.246618,0.6877595897188975,13.46207545771844
129.069286,-0.242626,1.055847121353467,8.38804631012845
129.091961,-0.258143,0.4551576559604489,14.72314516716728
129.090375,-0.25072,0.8979423157252118,7.422119264399092
129.08207,-0.243353,0.4716819660437919,22.73031993474831
129.088782,-0.24706,1.183592985619963,11.03523381091446
129.091109,-0.239545,0.5088863885279338,21.10632608118095
129.07384,-0.232654,0.4740230047925142,14.85491868153714
129.061865,-0.223973,0.4519846055655503,16.63849287954118
129.06496,-0.225267,0.3966912270616914,17.61185651340981
129.062753,-0.218712,0.732850412604547,10.72052542851837
129.07696,-0.223816,0.5213512704263179,20.35343061448619
129.0843,-0.238725,0.9551384123333921,16.95528014011973
129.081801,-0.230003,0.5246434210532234,18.17144633862241
129.083498,-0.229454,0.6104987760473095,10.0416740641355
129.08423,-0.22816,0.4841424633026623,25.07744937666472
129.089172,-0.235644,1.057950848049015,9.45520010551467
129.089,-0.233518,1.215311025336759,5.654927818936494
129.090585,-0.23788,1.167595452228065,7.422119264399092
129.087075,-0.228832,0.5253952772359156,24.86539717860835
129.090422,-0.233271,0.4956699878279434,14.72314516716728
129.085357,-0.226059,1.356834498995315,4.883732856623556
129.083101,-0.221364,0.4741753040674263,14.62530462102962
129.08577,-0.22416,0.5678263372945976,13.41080553492402
129.091579,-0.227075,0.525947021488337,27.04142603016605
129.090378,-0.224486,0.454802998559759,25.36376689210485
129.090037,-0.221204,0.8575913053228454,12.89734178493261
129.053632,-0.210208,0.8196179923558233,4.502828419443441
129.058879,-0.209671,1.033643577835285,7.03550286632858
129.059421,-0.210178,1.273386573424199,9.131834478523373
129.057151,-0.209091,0.7920222414090059,16.08069011967216
129.049029,-0.198215,1.383408996129132,8.80574508813955
129.030014,-0.188879,0.4212225710290562,27.85661334804917
129.043179,-0.188323,0.8993009548496254,28.15427738627313
129.029557,-0.180455,0.4335440417502667,16.60624789247697
129.032536,-0.181396,0.7650249074086064,12.93081361670407
129.035553,-0.178809,1.379541883018936,13.02700145913329
129.056863,-0.191613,1.35726097045595,9.179026711621562
129.056793,-0.190635,0.5359700761062642,21.87843565564368
129.059834,-0.187889,0.5216736478682158,17.61185651340981
129.058345,-0.185461,0.9783774875270563,5.46993252255511
129.045431,-0.18463,0.807069670977733,10.90487371279402
129.04447,-0.181394,0.911412296027514,7.147187060513251
129.057859,-0.184424,0.806164631940808,6.001770228159984
129.058053,-0.181487,0.5349759818628428,15.40592274532712
129.053945,-0.178192,0.4596478010429301,25.18281968268498
129.06618,-0.216058,0.9016009278934878,4.731678962165804
129.066041,-0.207995,0.889036289535909,7.39432023496548
129.07255,-0.214655,1.001927375760293,13.02700145913329
129.076204,-0.21175,0.6217040433867318,12.97696071068491
129.076864,-0.20794,0.6726233188837101,12.97696071068491
129.06624,-0.203249,1.207611833898982,7.374867050536023
129.064514,-0.200569,0.4883473788881547,11.10853822740009
129.065566,-0.197758,0.4781012895103185,14.31700410219845
129.070688,-0.204823,0.4512734824745648,17.61185651340981
129.073591,-0.205227,0.9422062678638259,14.71037928320658
129.074887,-0.196735,0.369912872644488,17.09902238647351
129.080756,-0.216441,0.3886005932440191,17.22506703817005
129.08119,-0.209658,0.9251426745494413,7.147187060513251
129.077018,-0.206341,0.962011796278027,14.77228670279887
129.081191,-0.208584,0.4798483454968818,21.73339619995514
129.082716,-0.211161,1.203629500442891,7.39432023496548
129.08647,-0.212043,1.39717694456609,11.00841537441801
129.088734,-0.209859,0.9950368385127781,11.9564005086315
129.087923,-0.208179,0.4632131903426142,12.80659824606321
129.088487,-0.20301,0.4789715219933957,19.16962252314424
129.092021,-0.203303,0.6814737836343974,11.01674685764372
129.061374,-0.194714,0.5879944478559396,23.03406643292375
129.061524,-0.191656,1.06695431294672,5.094492601730801
129.062558,-0.190809,1.320455505880366,10.7752795228534
129.061055,-0.187471,0.946797051037052,12.93081361670407
129.065188,-0.186303,1.070101085841722,4.502828419443441
129.068929,-0.193572,1.042874759308587,9.152758745493754
129.070972,-0.190159,1.006811922929474,7.422119264399092
129.069262,-0.185251,1.072930747831159,12.89734178493261
129.07607,-0.186277,0.4096230082510112,26.59390364689587
129.075027,-0.181809,0.9490037222136607,16.08069011967216
129.077113,-0.194521,0.5326949971634729,14.04219971224189
129.07948,-0.195441,1.005326393069101,6.529023908180247
129.080528,-0.191772,0.6112633954121303,21.8122489310246
129.081632,-0.194474,0.2750397456961124,22.69341875046699
129.081671,-0.191825,1.030475214810232,8.281860269818448
129.081227,-0.18958,0.5699407756477859,11.41123322569001
