case,level,component,model,r,theta,z,phi,gx,gy,gz
f4-stars-h0p4,1,total,newton_plus_log,3.0,2.6179938779914944,0.0,-6012.826152140149,1394.086296924151,-1085.3550678734855,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,3.141592653589793,0.0,-6229.8822215791215,1817.2835148027611,56.18381550117361,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,3.665191429188092,0.0,-5910.52689537526,1291.005296030687,993.7001891975372,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,4.1887902047863905,0.0,-5603.585475282448,622.9120994121918,1255.158026903549,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,4.71238898038469,0.0,-5555.472620711809,-12.412883537743951,1311.5669724057122,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,5.235987755982989,0.0,-5554.494097426019,-586.6783788400855,1205.0670902697864,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,5.759586531581287,0.0,-5898.280218364168,-1186.0568397653647,922.6401387114454,0.0
f4-stars-h0p4,1,total,newton_plus_log,3.0,0.0,0.4,-5947.126459293258,-1671.3115886336839,-58.04761803499235,-433.9987596795925
f4-stars-h0p4,1,total,newton_plus_log,3.0,0.5235987755982988,0.4,-5768.275483833375,-1209.1751913271783,-906.4469171435791,-360.4370805194101
f4-stars-h0p4,1,total,newton_plus_log,3.0,1.0471975511965976,0.4,-5624.928138906332,-631.5646069070126,-1209.3245493290144,-328.14240879186093
f4-stars-h0p4,1,total,newton_plus_log,3.0,1.5707963267948966,0.4,-5627.752569703126,-56.15357055183368,-1390.798903297813,-314.00801083624197
f4-stars-h0p4,1,total,newton_plus_log,3.0,2.0943951023931953,0.4,-5695.772829033697,633.6281919620014,-1272.7093622505226,-314.43735624521594
f4-stars-h0p4,1,total,newton_plus_log,3.0,2.6179938779914944,0.4,-5926.164702544974,1330.7586447195984,-1004.5188777821479,-398.54070614961984
f4-stars-h0p4,1,total,newton_plus_log,3.0,3.141592653589793,0.4,-6111.84917100852,1735.5182151352114,46.519809565474304,-530.530064185899
f4-stars-h0p4,1,total,newton_plus_log,3.0,3.665191429188092,0.4,-5821.093083036058,1208.8817085695189,954.4950249716208,-394.68804285389103
f4-stars-h0p4,1,total,newton_plus_log,3.0,4.1887902047863905,0.4,-5532.802539246239,574.4110279282594,1208.9177160963538,-310.3899161220337
f4-stars-h0p4,1,total,newton_plus_log,3.0,4.71238898038469,0.4,-5474.81949325953,-4.2027921283471645,1250.9071256180096,-341.7822865260513
f4-stars-h0p4,1,total,newton_plus_log,3.0,5.235987755982989,0.4,-5490.293905202333,-568.4001106664402,1193.235595169401,-289.03934171456456
f4-stars-h0p4,1,total,newton_plus_log,3.0,5.759586531581287,0.4,-5808.3251012562505,-1145.2177576606978,915.1120147229655,-407.7286914152868
f4-stars-h0p4,1,total,newton_plus_log,6.0,0.0,0.0,-3157.7964043899265,-505.47293226405566,-2.711244459103395,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,0.5235987755982988,0.0,-3145.15625396105,-427.7684015014901,-251.61988565857826,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,1.0471975511965976,0.0,-3135.069763626997,-242.13008728672423,-433.2095989372409,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,1.5707963267948966,0.0,-3129.1633030652847,-1.5208370485524,-485.8943769244908,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,2.0943951023931953,0.0,-3155.193980494414,246.09818238969478,-436.5406142136569,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,2.6179938779914944,0.0,-3183.8970331025507,434.238213687801,-262.41643060661954,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,3.141592653589793,0.0,-3217.4349702759987,541.920755827638,13.742899897577507,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,3.665191429188092,0.0,-3163.628905722697,428.09315433946824,264.8752240177431,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,4.1887902047863905,0.0,-3115.9019207085043,234.1975054283697,423.35689976823363,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,4.71238898038469,0.0,-3105.7930966687245,13.775696288252057,486.7239152829571,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,5.235987755982989,0.0,-3103.4191700839856,-236.85194964570428,417.47818904746885,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,5.759586531581287,0.0,-3136.536403295187,-422.3678735389208,259.1890261758913,0.0
f4-stars-h0p4,1,total,newton_plus_log,6.0,0.0,0.4,-3149.5814454301058,-500.21773297626623,-2.503129800873499,-40.691639567208206
f4-stars-h0p4,1,total,newton_plus_log,6.0,0.5235987755982988,0.4,-3137.1099205162277,-423.3285952911061,-249.11696323911121,-39.897731918602524
f4-stars-h0p4,1,total,newton_plus_log,6.0,1.0471975511965976,0.4,-3126.5024925923635,-238.81702441554296,-426.74642259358916,-41.95185225295557
f4-stars-h0p4,1,total,newton_plus_log,6.0,1.5707963267948966,0.4,-3121.0688732386575,-2.4065448184045444,-480.2226243450221,-39.818617315575196
f4-stars-h0p4,1,total,newton_plus_log,6.0,2.0943951023931953,0.4,-3146.3750814136674,242.11360828809455,-429.42490126994255,-43.068918893092
f4-stars-h0p4,1,total,newton_plus_log,6.0,2.6179938779914944,0.4,-3175.513303505015,429.5716456008441,-259.9186199645274,-41.55337731971564
f4-stars-h0p4,1,total,newton_plus_log,6.0,3.141592653589793,0.4,-3206.986094421628,531.3578100025316,12.207210108838584,-50.74428069572571
f4-stars-h0p4,1,total,newton_plus_log,6.0,3.665191429188092,0.4,-3155.334480107188,423.48789528409543,262.1725651379358,-41.107298587985916
f4-stars-h0p4,1,total,newton_plus_log,6.0,4.1887902047863905,0.4,-3107.7341506249277,230.74256943938164,418.6505355647403,-40.25034824628531
f4-stars-h0p4,1,total,newton_plus_log,6.0,4.71238898038469,0.4,-3096.547919384604,10.891602855701002,478.78113544596187,-44.93717917956069
f4-stars-h0p4,1,total,newton_plus_log,6.0,5.235987755982989,0.4,-3095.2460128381426,-233.3285896824072,412.6036654476669,-40.19498396874389
f4-stars-h0p4,1,total,newton_plus_log,6.0,5.759586531581287,0.4,-3128.5410878687553,-418.15840874369576,256.650497094333,-39.67098434122234
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,0.0,0.0,-3114.3756769617594,-538.7510218805304,-169.1734574898194,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,0.5235987755982988,0.0,-3027.5492433293944,-443.0302291960861,-441.67374415254847,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,1.0471975511965976,0.0,-2952.028298183703,-259.4623558212741,-642.8288129978986,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,1.5707963267948966,0.0,-2948.9369621700816,-72.86810715592834,-653.5796014695975,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,2.0943951023931953,0.0,-3018.2972802620793,175.2670024341782,-722.4607476245644,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,2.6179938779914944,0.0,-3129.187315883513,407.70249854606203,-410.44950641354586,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,3.141592653589793,0.0,-3121.8390915769046,550.5977615745667,78.81792740226754,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,3.665191429188092,0.0,-3044.367676336222,419.5445505080093,547.5182675168389,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,4.1887902047863905,0.0,-2914.2105728556744,202.96904745128484,682.9950729870038,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,4.71238898038469,0.0,-2874.322644378419,0.05530072193233389,718.6854051945966,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,5.235987755982989,0.0,-2928.301634242297,-188.19136301325628,711.989216122678,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,5.759586531581287,0.0,-3067.1146859247115,-374.17566388395426,578.0295892221035,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,0.0,0.4,-3017.3463724438047,-489.5848962122406,-108.82396692414504,-432.1998888196485
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,0.5235987755982988,0.4,-2948.7508136546035,-408.4754592733418,-395.26357899712116,-359.65768831563105
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,1.0471975511965976,0.4,-2886.3850898309825,-242.7372885689358,-571.7683755430014,-306.222280189966
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,1.5707963267948966,0.4,-2884.7629787030105,-60.108972133357454,-593.9213855412911,-301.1413500310386
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,2.0943951023931953,0.4,-2942.500693561147,166.55165761344176,-625.4917529984547,-348.049486386672
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,2.6179938779914944,0.4,-3030.9563726060633,377.2527625685798,-355.81941185081683,-429.70505531812455
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,3.141592653589793,0.4,-3028.9882630421994,491.1818411886909,73.8281293731732,-414.15552069701425
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,3.665191429188092,0.4,-2958.6382643182824,384.4267378532992,473.37111102595213,-378.54343745981754
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,4.1887902047863905,0.4,-2850.79248987264,192.52486324538418,622.4140971485704,-296.4037899436603
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,4.71238898038469,0.4,-2814.8676158072317,2.7662336947031636,659.672343926938,-277.3693074451867
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,5.235987755982989,0.4,-2861.149244919458,-179.82328698796118,642.2930532170757,-310.7441634922963
f4-stars-h0p4,2,stellar_luminosity,log_extra,1.0,5.759586531581287,0.4,-2975.557222182871,-357.9421780410672,487.7823925234017,-408.626574678056
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,0.0,0.0,-1971.4557439604855,-409.1137504226282,-6.542682881546352,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,0.5235987755982988,0.0,-1937.9012934385605,-318.4161886029613,-220.81798851750852,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,1.0471975511965976,0.0,-1906.5570745367966,-172.7423262983409,-322.96355763000133,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,1.5707963267948966,0.0,-1910.1042169008185,-14.955351839967639,-368.6646908877265,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,2.0943951023931953,0.0,-1932.6400086465467,167.17728011564202,-333.1077446076183,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,2.6179938779914944,0.0,-1982.9957067776845,335.61230971320015,-237.71756340108288,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,3.141592653589793,0.0,-2011.391752431081,420.2249107617124,14.08067981526557,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,3.665191429188092,0.0,-1943.3940145494976,308.09490953304817,239.9679059866347,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,4.1887902047863905,0.0,-1872.8059634185743,150.34209622090506,321.86033317829606,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,4.71238898038469,0.0,-1852.4013505801781,-0.7161269514109623,336.66026884631947,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,5.235987755982989,0.0,-1863.7242811815877,-151.43994276056634,317.53349384014666,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,5.759586531581287,0.0,-1935.327160953785,-300.66363281103645,232.37780914984603,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,0.0,0.4,-1954.5014062356574,-395.97496027899695,-5.331423362095057,-81.9109051714116
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,0.5235987755982988,0.4,-1923.2237783259554,-311.5884310899579,-213.42922093094305,-71.14715599643576
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,1.0471975511965976,0.4,-1893.4678482672477,-169.94881593928324,-315.53776660057775,-63.45931285157482
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,1.5707963267948966,0.4,-1896.9473043351518,-13.547871619250394,-360.15231500364916,-64.2054249401509
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,2.0943951023931953,0.4,-1919.047337884661,163.94757654990158,-325.24346807006475,-66.35901734791689
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,2.6179938779914944,0.4,-1966.6668628941927,325.9738502379193,-228.72838269026826,-78.94916560164073
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,3.141592653589793,0.4,-1992.3104405298898,406.04067918116044,13.373415439468568,-90.97546304792803
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,3.665191429188092,0.4,-1928.416176948484,300.0809987370993,232.55455838069582,-72.47422641861469
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,4.1887902047863905,0.4,-1860.6799051689204,146.6594682691791,314.2707631881596,-58.92089942273684
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,4.71238898038469,0.4,-1839.946501870567,-1.035695654600246,330.0115034923128,-59.75868330024065
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,5.235987755982989,0.4,-1852.1289679554498,-148.81394831895008,311.07191571159404,-56.61297213228089
f4-stars-h0p4,2,stellar_luminosity,log_extra,3.0,5.759586531581287,0.4,-1919.756676403244,-294.4993999301985,225.8536824204283,-75.10262954738441
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,0.0,0.0,-1191.3493545270655,-159.8334561630047,0.277263355010036,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,0.5235987755982988,0.0,-1188.6779173289208,-135.60839712378973,-80.01742400943225,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,1.0471975511965976,0.0,-1183.9587913890855,-75.97977461417028,-135.0322083028553,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,1.5707963267948966,0.0,-1184.6518207353158,-1.9012681957820416,-154.13225746881238,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,2.0943951023931953,0.0,-1194.5741998160963,76.45808856211558,-138.20133453086646,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,2.6179938779914944,0.0,-1205.129431938,138.40764546161964,-83.51608189147812,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,3.141592653589793,0.0,-1210.7595412936053,166.76162711256214,3.911413375646029,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,3.665191429188092,0.0,-1191.6826460065486,133.7007476329357,84.45658174531948,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,4.1887902047863905,0.0,-1172.1072761752034,71.16609149378814,132.99935489230157,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,4.71238898038469,0.0,-1166.2808589843203,1.9048630400418456,149.93689134984996,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,5.235987755982989,0.0,-1169.046480418064,-73.05407311423598,131.60501912306296,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,5.759586531581287,0.0,-1182.0410209192369,-132.79138358807398,82.3088341862816,0.0
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,0.0,0.4,-1188.8835861714967,-158.57917057500538,0.2917226064464933,-12.266146962073774
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,0.5235987755982988,0.4,-1186.2551602303597,-134.54718525122675,-79.38789203879986,-12.047046312722221
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,1.0471975511965976,0.4,-1181.5854934945874,-75.43821806223052,-133.9308956323214,-11.784645100014544
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,1.5707963267948966,0.4,-1182.305251149178,-1.9479154789499529,-152.95706289522198,-11.651709344875744
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,2.0943951023931953,0.4,-1192.070504751718,75.76876105623946,-137.0240224889611,-12.39857127829851
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,2.6179938779914944,0.4,-1202.5657858957377,137.2676422467486,-82.84988939778222,-12.740912047176824
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,3.141592653589793,0.4,-1207.893548524809,164.94692634803565,3.7134691072534114,-14.144279001075086
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,3.665191429188092,0.4,-1189.2396988837934,132.65447417689035,83.80885242004025,-12.150433612352568
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,4.1887902047863905,0.4,-1169.8651781778922,70.66254889755058,132.06028088499644,-11.15579576478771
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,4.71238898038469,0.4,-1163.9209861785725,1.604985415162837,148.6716248408055,-11.68276142151719
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,5.235987755982989,0.4,-1166.7635560024244,-72.47514522594884,130.63009321529069,-11.343087772338794
f4-stars-h0p4,2,stellar_luminosity,log_extra,6.0,5.759586531581287,0.4,-1179.673507347113,-131.81090728792304,81.67878970250831,-11.781471236250017
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,0.0,0.0,-8006.147029791489,-2555.309326534444,-2783.3690621574665,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,0.5235987755982988,0.0,-7234.124517157012,-1827.3935025628489,-2203.032837187885,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,1.0471975511965976,0.0,-6649.001715143364,-961.4718426342185,-3595.895302239202,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,1.5707963267948966,0.0,-6589.657964930096,-632.7559261857,-3170.9461747283976,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,2.0943951023931953,0.0,-7103.046014704234,589.1956315417813,-4708.302152902447,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,2.6179938779914944,0.0,-8163.165900717888,1636.8679698793344,-3268.547047273013,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,3.141592653589793,0.0,-7951.747846134517,3399.6324103819384,-310.90391938152175,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,3.665191429188092,0.0,-7610.63146802829,2295.3138222599578,4083.186328726054,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,4.1887902047863905,0.0,-6507.939938863928,560.0544798838774,3085.8514041458143,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,4.71238898038469,0.0,-6330.241749724148,-320.8238537979609,3058.1621016942,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,5.235987755982989,0.0,-6667.883167924891,-592.1761046228644,3362.5168806536626,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,5.759586531581287,0.0,-7739.719244501584,-982.842744577137,4204.467489776064,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,0.0,0.4,-7318.225968650967,-2163.626988741948,-1638.8499170478592,-2715.3193811118754
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,0.5235987755982988,0.4,-6750.423565869149,-1646.4819310292553,-1927.5261007103609,-1984.6790822520957
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,1.0471975511965976,0.4,-6305.578594110006,-903.9873778553115,-2882.144196669757,-1497.3402741927011
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,1.5707963267948966,0.4,-6268.671807671529,-436.3129852246402,-2672.8131734302447,-1422.5628925219614
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,2.0943951023931953,0.4,-6658.748736804653,554.733780301795,-3576.339372564733,-1876.941065622731
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,2.6179938779914944,0.4,-7380.816710879666,1485.4666806184653,-2148.4961911133023,-2662.8009082101867
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,3.141592653589793,0.4,-7264.419049415088,2475.7600627700717,183.71838191150056,-2158.736677300098
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,3.665191429188092,0.4,-6943.041497140976,1686.5070126713226,2816.316120555402,-2037.2775951232973
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,4.1887902047863905,0.4,-6180.057565782904,630.9765748665754,2741.2565477319736,-1424.5359674432145
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,4.71238898038469,0.4,-6012.075566256569,-86.03295022600749,2783.7419605439786,-1248.0390171887773
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,5.235987755982989,0.4,-6291.682427167912,-574.8050059567131,2972.0488581770105,-1560.9651178603629
f4-stars-h0p4,2,stellar_luminosity,newton,1.0,5.759586531581287,0.4,-7098.532557270606,-1119.6856764223187,3108.829444913939,-2533.7441571799545
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,0.0,0.0,-3331.760394631447,-1134.419949628774,-67.79723749811734,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,0.5235987755982988,0.0,-3195.0663698872595,-754.5351867701768,-627.0824892410343,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,1.0471975511965976,0.0,-3087.1160010275935,-348.66122424257736,-767.7937928843706,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,1.5707963267948966,0.0,-3091.2661357957777,-71.43415543881744,-908.3747163679727,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,2.0943951023931953,0.0,-3145.997665296015,388.75053940144767,-831.9544617204338,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,2.6179938779914944,0.0,-3328.2980364952145,886.0847526941488,-716.600549408941,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,3.141592653589793,0.0,-3474.9170487410693,1157.2865897446445,44.27186200697022,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,3.665191429188092,0.0,-3216.532193232452,794.3931536670527,651.1842134345901,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,4.1887902047863905,0.0,-2995.9096176867843,396.302034750125,808.744918790481,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,4.71238898038469,0.0,-2970.037083468121,5.942572110775679,806.8889457948005,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,5.235987755982989,0.0,-2963.9203302197097,-332.99152835783934,741.1301332016513,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,5.759586531581287,0.0,-3222.714923623096,-720.5637034197857,586.1422953964751,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,0.0,0.4,-3270.891274584824,-1071.2347943589948,-45.356037935059696,-279.98174587964627
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,0.5235987755982988,0.4,-3145.257951176965,-749.7095364207752,-587.7228610439116,-229.17284584012913
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,1.0471975511965976,0.4,-3042.6793355528944,-377.92482434088254,-765.0445121026917,-190.04781448030192
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,1.5707963267948966,0.4,-3050.7956396586524,-59.24143499006521,-878.5497159282494,-192.08601504570163
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,2.0943951023931953,0.4,-3104.4165587545044,384.6790198836016,-799.8713216779338,-197.02957791059538
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,2.6179938779914944,0.4,-3270.3326335283828,848.9035165291793,-660.7135197158678,-260.33721230319645
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,3.141592653589793,0.4,-3394.581399140456,1114.1193619726976,41.012567584309366,-338.4575467602764
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,3.665191429188092,0.4,-3163.915174437308,756.0404129116912,625.8663618338841,-231.0137156688026
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,4.1887902047863905,0.4,-2956.5701511731518,358.4764425581206,767.1454698120511,-176.44614878737775
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,4.71238898038469,0.4,-2923.16787176083,4.685661800455065,766.337405033487,-206.36080366707637
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,5.235987755982989,0.4,-2928.696283471717,-332.6261787809185,732.8754173615387,-157.44950573760704
f4-stars-h0p4,2,stellar_luminosity,newton,3.0,5.759586531581287,0.4,-3165.9650341897973,-699.8497947532737,590.1279135092384,-254.05050227585627
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,0.0,0.0,-1582.0022301166657,-283.76024339053777,-0.41071124280683996,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,0.5235987755982988,0.0,-1575.282037405414,-239.65322739188557,-141.9632802675325,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,1.0471975511965976,0.0,-1565.303373869399,-131.88325396049848,-240.42277837773722,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,1.5707963267948966,0.0,-1564.8155760483708,-1.3575875481068544,-270.5980189255677,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,2.0943951023931953,0.0,-1586.0677397842087,138.3497912394378,-249.09592047508698,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,2.6179938779914944,0.0,-1605.1783100715397,247.17353515026457,-149.19949675966495,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,3.141592653589793,0.0,-1625.7520860601373,315.0910625999113,12.892281835800215,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,3.665191429188092,0.0,-1580.6652565956479,236.46309277971096,149.50423538075233,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,4.1887902047863905,0.0,-1542.850519512188,122.99835975967285,230.61512703042206,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,4.71238898038469,0.0,-1538.405583976484,13.354137804977915,266.25211523411707,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,5.235987755982989,0.0,-1540.2188986417727,-128.46407105949038,229.49269414192563,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,5.759586531581287,0.0,-1564.002225473987,-232.5744515487787,145.62710885639524,0.0
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,0.0,0.4,-1577.3933855944335,-280.71547478390767,-0.39655005923858416,-22.855486151642072
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,0.5235987755982988,0.4,-1570.7094555047352,-236.92854749230094,-140.38539919492243,-22.650875086183717
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,1.0471975511965976,0.4,-1560.6756234273034,-130.4333928778125,-236.7078651023021,-22.553292115034356
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,1.5707963267948966,0.4,-1560.2692321578422,-2.220549106264587,-267.11460615711076,-22.27960251527239
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,2.0943951023931953,0.4,-1580.8248959464972,135.62536013685613,-243.80188886213517,-24.911164586732824
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,2.6179938779914944,0.4,-1600.2433484088324,244.06457562016345,-147.6215689177732,-24.41085008104932
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,3.141592653589793,0.4,-1619.1588842439069,307.0131463994961,11.511521939308098,-31.52651787196976
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,3.665191429188092,0.4,-1576.0823742959687,233.82870726143216,147.97883058651823,-22.722156345260142
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,4.1887902047863905,0.4,-1538.7400342108892,121.69508612389531,228.40856101086064,-20.377360281661986
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,4.71238898038469,0.4,-1533.4270869907666,10.989202940827333,261.99417646292324,-24.237255902399106
f4-stars-h0p4,2,stellar_luminosity,newton,6.0,5.235987755982989,0.4,-1535.8487581205104,-126.70569927270795,226.92437455569745,-21.563408167517185
