case,comparison,aperture,positive_centroid_delta_km_s,positive_centroid_criterion_pass,old_signed_centroid_delta_km_s,signed_profile_L1,old_combined_gate_pass,new_diagnostic_combined_pass,coarse_capture,fine_capture
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,2,0.012861982400817595,True,0.012867743576872925,0.0006341077582683788,True,True,0.9999554963609973,0.9999556337393157
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,3,0.0034405278011959695,True,0.003440370046273955,0.0004309727536962914,True,True,0.9999882499930428,0.9999882605282331
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,4,0.004595828771730481,True,0.004595808378236477,0.0003189047051168546,True,True,0.9999996658941541,0.9999996657804021
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,5,0.007245236779723996,True,0.007245529709134502,0.0004882116391837088,True,True,0.9999969550396929,0.999996954128376
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,6,0.0026942796256399504,True,0.0026967651571112583,0.0003609990505356586,True,True,0.9999210282287235,0.9999210267261026
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,7,0.0004976760175443573,True,0.0004972975368966459,0.00014845729115489236,True,True,0.999999474417541,0.9999994731840416
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,8,0.01153681527553374,True,0.014973564170027487,0.0005074048874280918,True,True,0.9889352226251863,0.9889263795829443
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,9,0.012687755798275191,True,0.013022978816785269,0.0018542241743765503,True,True,0.9992364425322983,0.9992386167736882
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,10,0.004127298145533587,True,0.03763791231760649,0.0006649617021937558,True,True,0.9315946480963186,0.9316238974923187
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,11,0.0010031116845254928,True,0.10237247035425412,0.0008414129313030392,True,True,0.8962571252761025,0.8962947082860319
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,12,0.0036524249548364196,True,0.024478303757376807,0.0003968067389794788,True,True,0.943871672860991,0.9438967906759685
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,13,0.0009558199970456371,True,0.5750894250506917,0.00039159884815451266,False,True,0.8357805122240728,0.8357916763290147
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,planar,14,0.0005594118188838593,True,0.17415034353905412,8.243825958560083e-05,True,True,0.8249428103384957,0.8249558001741494
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,0,0.0005332315481076932,True,0.0005333938964788842,0.00037477075318179766,True,True,0.9999644512219623,0.9999644509855856
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,1,0.0065132481043939094,True,0.006512346550341164,0.0011595705947412323,True,True,0.9999839874794892,0.9999840248479076
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,2,0.0006678891935933962,True,0.0006681411495712553,0.00022171477317106526,True,True,0.9999554963609973,0.9999554964870803
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,3,0.0006653005705707926,True,0.0006653302244323811,0.00010881615176005642,True,True,0.9999882499930428,0.9999882491689657
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,4,0.006053509114545719,True,0.006053300127711658,0.0005323935662799568,True,True,0.9999996658941541,0.9999996655954704
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,5,0.00013520301791025702,True,0.00013535797670094496,0.00021914043115292743,True,True,0.9999969550396929,0.9999969537041277
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,6,0.0006594598554094944,True,0.0006604225690480803,0.00028522021275135623,True,True,0.9999210282287235,0.9999211580482575
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,7,0.0006347024639818954,True,0.0006350105384722582,0.0008047742771535132,True,True,0.999999474417541,0.9999994756939926
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,8,0.004061746049117687,True,0.007116165524521989,0.0006600814731112859,True,True,0.9889352226251863,0.9889235440956624
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,9,0.001965448761026778,True,0.0020839783913757515,0.0002558872175802445,True,True,0.9992364425322983,0.9992374873372297
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,10,0.00015878457725193584,True,0.0014936068881468145,6.953799514681215e-05,True,True,0.9315946480963186,0.9315959951065043
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,11,0.002037165873758795,True,0.008038968416542502,0.00017497596934988124,True,True,0.8962571252761025,0.8962559112946273
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,12,0.0035550865189009073,True,0.024927939311751857,0.0003982040910876424,True,True,0.943871672860991,0.9438448312719699
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,13,0.0005457290925789948,True,0.10151954268587815,0.00019271873368013057,True,True,0.8357805122240728,0.8357790411133832
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,vertical,14,0.00044280175937672084,True,0.03076567285074816,5.158209443327412e-05,True,True,0.8249428103384957,0.8249411813393766
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,0,0.00430330591700212,True,0.004304578544541471,0.002425113226860387,True,True,0.9999644512219623,0.9999644927169014
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,1,0.002313166054168647,True,0.0023139383959680515,0.0003248557059564866,True,True,0.9999839874794892,0.9999839969563351
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,2,0.012201637707487833,True,0.012207149983609611,0.000520054838470686,True,True,0.9999554963609973,0.9999556337792974
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,3,0.00280897175057504,True,0.0028087869789388265,0.0005385030059780617,True,True,0.9999882499930428,0.9999882597243211
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,4,0.010508557527068696,True,0.010508332329440151,0.0004238968479355251,True,True,0.9999996658941541,0.9999996654790158
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,5,0.007358281277710432,True,0.007358726397010074,0.0003820150610134341,True,True,0.9999969550396929,0.9999969528103264
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,6,0.003253084682008023,True,0.003256417589685867,0.0006360290942646112,True,True,0.9999210282287235,0.9999211491827403
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,7,0.001151059344748795,True,0.0011509753301748304,0.0006261966118566851,True,True,0.999999474417541,0.99999947440812
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,8,0.015229882068865663,True,0.02147708839706297,0.0008070758386956849,True,True,0.9889352226251863,0.9889156337497947
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,9,0.01451230813169957,True,0.014960051862615842,0.002102408289558575,True,True,0.9992364425322983,0.9992396144147547
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,10,0.0042440903733762525,True,0.03877228353591988,0.0007299948590645054,True,True,0.9315946480963186,0.9316249675536842
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,11,0.0029935327056307415,True,0.11387562060357936,0.000991616881133974,True,True,0.8962571252761025,0.896294957391703
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,12,0.00022989746277346512,True,0.0005185879194300469,0.0006354954580493148,True,True,0.943871672860991,0.9438709682934115
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,13,0.0004239456157932864,True,0.4583430459364308,0.0002058816343040707,True,True,0.8357805122240728,0.8357898046086806
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,joint,14,0.00013869130360433246,True,0.14425712132373292,9.244847188023285e-05,True,True,0.8249428103384957,0.8249542071267049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,0,0.00043230418061668274,True,0.00043243572680751186,0.0003321836976465686,True,True,0.999964492669487,0.9999644927169014
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,1,0.0063622912234890805,True,0.006361402669831762,0.0011122109320403585,True,True,0.9999839601885677,0.9999839969563351
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,2,0.0006603446933297619,True,0.0006605935932633145,0.00021073795842550694,True,True,0.9999556337393157,0.9999556337792974
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,3,0.0006315560506209295,True,0.0006315830673351286,0.00010748392985967873,True,True,0.9999882605282331,0.9999882597243211
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,4,0.005912728755338215,True,0.005912523951203674,0.0005086696061180251,True,True,0.9999996657804021,0.9999996654790158
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,5,0.00011304449798643645,True,0.00011319668787557191,0.0001983553141125925,True,True,0.999996954128376,0.9999969528103264
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,6,0.0005588050563680724,True,0.0005596524325746088,0.00027493401897496847,True,True,0.9999210267261026,0.9999211491827403
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,7,0.0006533833272044376,True,0.0006536777932781845,0.00077476873156721,True,True,0.9999994731840416,0.99999947440812
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,8,0.0036930667933319228,True,0.006503524227035484,0.0006106219417511182,True,True,0.9889263795829443,0.9889156337497947
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,9,0.0018245523334243785,True,0.001937073045830573,0.00025406735009424224,True,True,0.9992386167736882,0.9992396144147547
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,10,0.00011679222784266585,True,0.0011343712183133903,6.856260880717183e-05,True,True,0.9316238974923187,0.9316249675536842
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,11,0.0019904210211052487,True,0.011503150249325245,0.00016116610683876488,True,True,0.8962947082860319,0.896294957391703
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,12,0.0034225274920629545,True,0.02395971583794676,0.00038180306427447865,True,True,0.9438967906759685,0.9438709682934115
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,13,0.0005318743812523508,True,0.11674637911426089,0.00018578942892179495,True,True,0.8357916763290147,0.8357898046086806
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_planar_vertical,14,0.0004207205152795268,True,0.029893222215321202,4.581114100949292e-05,True,True,0.8249558001741494,0.8249542071267049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,0,0.004836537465109814,True,0.004837972441020355,0.0027988135053277734,True,True,0.9999644509855856,0.9999644927169014
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,1,0.008826414158562557,True,0.008826284946309215,0.0014588063032350967,True,True,0.9999840248479076,0.9999839969563351
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,2,0.01286952690108123,True,0.012875291133180866,0.000640169915657563,True,True,0.9999554964870803,0.9999556337792974
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,3,0.0034742723211458326,True,0.0034741172033712076,0.0004296401143053994,True,True,0.9999882491689657,0.9999882597243211
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,4,0.004455048412522977,True,0.004455032201728493,0.00033509265106545187,True,True,0.9999996655954704,0.9999996654790158
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,5,0.007223078259800175,True,0.007223368420309129,0.0005014914670591369,True,True,0.9999969537041277,0.9999969528103264
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,6,0.0025936248265985284,True,0.002595995020637787,0.0003507134006600909,True,True,0.9999211580482575,0.9999211491827403
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,7,0.0005163568807668995,True,0.0005159647917025723,0.00017843419662507234,True,True,0.9999994756939926,0.99999947440812
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,8,0.011168136019747976,True,0.014360922872540982,0.0004937333285626129,True,True,0.9889235440956624,0.9889156337497947
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,9,0.012546859370672792,True,0.01287607347124009,0.001854022875119135,True,True,0.9992374873372297,0.9992396144147547
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,10,0.004085305796124317,True,0.03727867664777307,0.0006632369116979971,True,True,0.9315959951065043,0.9316249675536842
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,11,0.0009563668318719465,True,0.10583665218703686,0.0008264812164869752,True,True,0.8962559112946273,0.896294957391703
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,12,0.0037849839816743724,True,0.025446527231181904,0.00039567558241520554,True,True,0.9438448312719699,0.9438709682934115
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,13,0.0009696747083722812,True,0.559862588622309,0.0003985244867045879,False,True,0.8357790411133832,0.8357898046086806
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys-30_sig20,fine_vertical_planar,14,0.0005814930629810533,True,0.17502279417448108,8.059407919619097e-05,True,True,0.8249411813393766,0.8249542071267049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,0,0.004728795980597056,True,0.004739721679996478,0.0028549117928433933,True,True,0.9999999994295462,0.9999999994388995
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,1,0.008676594646004787,True,0.008704885932658613,0.0023649921644373203,True,True,0.9999999987150096,0.9999999986036873
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,2,0.012842755276878393,True,0.012747208752330152,0.002571224451392895,True,True,0.9999999925679397,0.9999999919723013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,3,0.003439311841063386,True,0.003439426011070168,0.0016894674501071259,True,True,0.9999999999986564,0.9999999999986989
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,4,0.004588026770463216,True,0.004588026770449005,0.0020329076655223846,True,True,1.0000000000000016,1.0000000000000049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,5,0.007242692706313392,True,0.007242692659033878,0.002732144463455847,True,True,1.000000000000001,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,6,0.002705220227298355,True,0.002705220227284144,0.0026790537965960073,True,True,1.0000000000000027,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,7,0.0005095835411879079,True,0.0005095835411879079,0.0022894026768294053,True,True,1.0000000000000002,1.0000000000000047
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,8,0.011895737293342812,True,0.0118957372933427,0.003243845968677708,True,True,0.9999999999999997,1.0000000000000007
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,9,0.012830567545751848,True,0.012830567545744742,0.004114242336052717,True,True,1.000000000000002,1.0000000000000009
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,10,0.00510709538960441,True,0.005107095389607963,0.0012983697580924967,True,True,1.0000000000000016,1.0000000000000042
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,11,0.0025372424949807737,True,0.0025372424949843264,0.0014773728296836068,True,True,1.000000000000001,1.0000000000000058
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,12,0.0045845286823080755,True,0.004584528682316957,0.0018616071531569213,True,True,1.000000000000001,1.0000000000000049
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,13,0.001214918472047799,True,0.0012149184720513517,0.00041825494936262417,True,True,1.0000000000000029,1.000000000000007
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,planar,14,0.0009661114153765027,True,0.0009661114153765027,0.000262964499674713,True,True,1.0000000000000016,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,0,0.0005336980358094934,True,0.0005336237418305245,0.0003785578145421952,True,True,0.9999999994295462,0.9999999994296175
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,1,0.006515774000263264,True,0.0065272374947085154,0.0011605919884062135,True,True,0.9999999987150096,0.9999999987352938
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,2,0.0006676670695213716,True,0.0006680380701027389,0.00036150077532764465,True,True,0.9999999925679397,0.9999999925671659
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,3,0.0006655764395731012,True,0.0006655767033407756,0.000124379438879418,True,True,0.9999999999986564,0.9999999999986524
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,4,0.006054261261979832,True,0.006054261261979832,0.0006720061804967178,True,True,1.0000000000000016,0.9999999999999977
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,5,0.00013538690188852343,True,0.00013538705128723905,0.00025990768827807795,True,True,1.000000000000001,0.9999999999999984
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,6,0.0006705619939779695,True,0.0006705619939815222,0.0006795989866039323,True,True,1.0000000000000027,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,7,0.0006343513794320188,True,0.0006343513793964917,0.0009587672137585071,True,True,1.0000000000000002,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,8,0.0046912131553175085,True,0.004691213155317953,0.0009049202907088121,True,True,0.9999999999999997,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,9,0.002039680878869632,True,0.002039680878869632,0.0007650788340679454,True,True,1.000000000000002,1.0000000000000027
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,10,0.00020883463891152587,True,0.00020883463891507859,0.00020293555431074377,True,True,1.0000000000000016,1.0000000000000029
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,11,0.0017560927174145036,True,0.0017560927174145036,0.0006094085341212419,True,True,1.000000000000001,1.0000000000000022
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,12,0.004573525963628811,True,0.00457352596363414,0.0006994847961655001,True,True,1.000000000000001,1.0000000000000013
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,13,0.0005019019686294257,True,0.0005019019686329784,0.0002125570445477101,True,True,1.0000000000000029,1.000000000000002
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,vertical,14,0.00041681836596652033,True,0.00041681836597007305,0.0001514213811708788,True,True,1.0000000000000016,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,0,0.004296062260181088,True,0.004307076726391301,0.002668420750045138,True,True,0.9999999994295462,0.999999999438978
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,1,0.0023117728882198207,True,0.002327838177095032,0.001590154752305826,True,True,0.9999999987150096,0.9999999986263715
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,2,0.012182631382685827,True,0.012086582651207323,0.0028085886442120967,True,True,0.9999999925679397,0.9999999919712435
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,3,0.002807516989804526,True,0.0028076294623815556,0.001743880126303091,True,True,0.9999999999986564,0.9999999999986949
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,4,0.010501345047686073,True,0.010501345047671862,0.0023271488722114097,True,True,1.0000000000000016,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,5,0.007355888793426857,True,0.007355888882358386,0.002913077827575532,True,True,1.000000000000001,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,6,0.0032742920085411242,True,0.003274292008530466,0.0030321549349531783,True,True,1.0000000000000027,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,7,0.0011624627810036259,True,0.0011624627809752042,0.0023563584710315196,True,True,1.0000000000000002,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,8,0.016168182807424714,True,0.01616818280742449,0.0033508410519475086,True,True,0.9999999999999997,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,9,0.014725813782099806,True,0.014725813782099806,0.004092847778030598,True,True,1.000000000000002,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,10,0.005264751456113714,True,0.005264751456117267,0.0013910252890607072,True,True,1.0000000000000016,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,11,0.0043164733001184175,True,0.00431647330012197,0.001671806635677009,True,True,1.000000000000001,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,12,0.00018197199196379188,True,0.00018197199196201552,0.0022898400815970278,True,True,1.000000000000001,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,13,0.0007078011115808636,True,0.000707801111587969,0.0003932286992014913,True,True,1.0000000000000029,1.0000000000000038
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,joint,14,0.0005683193464349756,True,0.0005683193464314229,0.00033850978697567475,True,True,1.0000000000000016,1.0000000000000095
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,0,0.0004327337204159676,True,0.00043264495360517685,0.0003422910968248494,True,True,0.9999999994388995,0.999999999438978
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,1,0.006364821757784966,True,0.006377047755563581,0.0011128468612776803,True,True,0.9999999986036873,0.9999999986263715
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,2,0.0006601238941925658,True,0.0006606261011228298,0.00034705749784976213,True,True,0.9999999919723013,0.9999999919712435
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,3,0.00063179485125886,True,0.0006317965486886123,0.00012307932630107313,True,True,0.9999999999986989,0.9999999999986949
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,4,0.0059133182772228565,True,0.0059133182772228565,0.0006461448941177699,True,True,1.0000000000000049,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,5,0.00011319608711346518,True,0.00011319622332450763,0.00024621741419233025,True,True,1.0000000000000016,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,6,0.0005690717812427692,True,0.000569071781246322,0.0006418480984456407,True,True,1.0000000000000016,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,7,0.0006528792398157179,True,0.0006528792397872962,0.0009206960137014,True,True,1.0000000000000047,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,8,0.004272445514081902,True,0.004272445514081791,0.0008542237660656868,True,True,1.0000000000000007,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,9,0.0018952462363479583,True,0.0018952462363550637,0.0007452563496926243,True,True,1.0000000000000009,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,10,0.00015765606650930408,True,0.00015765606650930408,0.0001971256503615558,True,True,1.0000000000000042,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,11,0.0017792308051376438,True,0.0017792308051376438,0.0005645961244540557,True,True,1.0000000000000058,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,12,0.004402556690344284,True,0.004402556690354942,0.0006654171886595525,True,True,1.0000000000000049,1.0000000000000036
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,13,0.0005071173604669355,True,0.0005071173604633827,0.00020454151398063494,True,True,1.000000000000007,1.0000000000000038
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,14,0.0003977920689415271,True,0.0003977920689450798,0.0001440736694696963,True,True,1.0000000000000013,1.0000000000000095
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,0,0.004829760295990582,True,0.004840700468221826,0.0028839909353594174,True,True,0.9999999994296175,0.999999999438978
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,1,0.008827546888483084,True,0.008855075671803547,0.002400951557320958,True,True,0.9999999987352938,0.9999999986263715
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,2,0.012850298452207198,True,0.012754620721310062,0.0025603672249772808,True,True,0.9999999925671659,0.9999999919712435
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,3,0.0034730934293776272,True,0.003473206165722331,0.0016863270235860216,True,True,0.9999999999986524,0.9999999999986949
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,4,0.004447083785706241,True,0.00444708378569203,0.0020223815989896775,True,True,0.9999999999999977,0.9999999999999967
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,5,0.0072205018915383334,True,0.007220501831071147,0.0027227117922363603,True,True,0.9999999999999984,1.000000000000001
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,6,0.0026037300145631548,True,0.002603730014548944,0.0026683902030980753,True,True,1.0000000000000013,1.0000000000000033
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,7,0.0005281114015716071,True,0.0005281114015787125,0.0023071750912251592,True,True,1.0000000000000018,1.000000000000005
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,8,0.011476969652107205,True,0.011476969652106539,0.0032477267550869646,True,True,1.000000000000002,1.0000000000000018
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,9,0.012686132903230174,True,0.012686132903230174,0.0041078687231293565,True,True,1.0000000000000027,1.0000000000000016
h0p1_newton_plus_log_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,10,0.0050559168172021884,True,0.0050559168172021884,0.0012879982751211828,True,True,1.0000000000000029,1.0000000000000036
