direction,family,galaxy,mse_logspeed,signed_bias_dex
stellar_rich_to_gas_rich,mond_fixed,D564-8,0.02753833243096267,0.1537292590666379
stellar_rich_to_gas_rich,mond_fixed,D631-7,0.02587942542106274,0.10319055884483602
stellar_rich_to_gas_rich,mond_fixed,DDO064,0.005550146547520262,0.010566016460692511
stellar_rich_to_gas_rich,mond_fixed,DDO161,0.02386809755068716,0.1490975477182779
stellar_rich_to_gas_rich,mond_fixed,DDO168,0.011884732968400785,0.08258772100692649
stellar_rich_to_gas_rich,mond_fixed,DDO170,0.010749989807634069,0.10110025790012023
stellar_rich_to_gas_rich,mond_fixed,F565-V2,0.003213604655351657,-0.02090255868217345
stellar_rich_to_gas_rich,mond_fixed,F568-3,0.00811897757616806,0.021771534894408702
stellar_rich_to_gas_rich,mond_fixed,F568-V1,0.01760706805043226,-0.11560428445298121
stellar_rich_to_gas_rich,mond_fixed,F571-V1,0.0027572916800771116,0.040396860866234806
stellar_rich_to_gas_rich,mond_fixed,F583-1,0.012839186971722014,-0.013515924895155447
stellar_rich_to_gas_rich,mond_fixed,KK98-251,0.042737763398904095,0.1976954725035404
stellar_rich_to_gas_rich,mond_fixed,NGC0289,0.0032124699654962896,0.04253495365005246
stellar_rich_to_gas_rich,mond_fixed,NGC1003,0.0017174137131244613,0.02818251971048782
stellar_rich_to_gas_rich,mond_fixed,NGC2915,0.025074319056583683,-0.07820819224828658
stellar_rich_to_gas_rich,mond_fixed,NGC3109,0.003557330467382226,-0.0020199735119852446
stellar_rich_to_gas_rich,mond_fixed,NGC3741,0.0019479007299001213,0.004603117677439007
stellar_rich_to_gas_rich,mond_fixed,NGC4068,0.05792166096299924,0.21245795690179936
stellar_rich_to_gas_rich,mond_fixed,NGC5585,0.006286254486897485,0.05738556841700235
stellar_rich_to_gas_rich,mond_fixed,UGC00128,0.0022923063099847987,0.004833998388522357
stellar_rich_to_gas_rich,mond_fixed,UGC00191,0.0025356397307140666,-0.014723886063897802
stellar_rich_to_gas_rich,mond_fixed,UGC00731,0.011474125157994437,-0.03957058915858356
stellar_rich_to_gas_rich,mond_fixed,UGC00891,0.008321393639273946,0.06964463725255805
stellar_rich_to_gas_rich,mond_fixed,UGC04483,0.014890543409951544,0.11632041825572116
stellar_rich_to_gas_rich,mond_fixed,UGC04499,0.005325463992301263,0.06052624146722417
stellar_rich_to_gas_rich,mond_fixed,UGC05414,0.007438180748801648,0.08095325877004877
stellar_rich_to_gas_rich,mond_fixed,UGC05716,0.0014603623435860775,0.0011417969787490916
stellar_rich_to_gas_rich,mond_fixed,UGC05764,0.012090038918081325,-0.08657569213176078
stellar_rich_to_gas_rich,mond_fixed,UGC05829,0.0034082348329816034,0.0391604738171295
stellar_rich_to_gas_rich,mond_fixed,UGC06818,0.020595549550483903,0.10691808980097747
stellar_rich_to_gas_rich,mond_fixed,UGC06983,0.0019864052882467777,-0.02028950249711447
stellar_rich_to_gas_rich,mond_fixed,UGC07261,0.0016179756486478264,-0.004953499858895848
stellar_rich_to_gas_rich,mond_fixed,UGC07399,0.02421939585269763,-0.15432829958024413
stellar_rich_to_gas_rich,mond_fixed,UGC07524,0.002382208407478785,0.02913761475267131
stellar_rich_to_gas_rich,mond_fixed,UGC07577,0.11564892877567183,0.3362730432242888
stellar_rich_to_gas_rich,mond_fixed,UGC07603,0.0036729039569391164,-0.03133768238171273
stellar_rich_to_gas_rich,mond_fixed,UGC07866,0.013946104408783319,0.11659630599330494
stellar_rich_to_gas_rich,mond_fixed,UGC08490,0.0032676901144478806,-0.052122785445850695
stellar_rich_to_gas_rich,mond_fixed,UGC08837,0.04961463326558827,0.2037048198920053
stellar_rich_to_gas_rich,mond_fixed,UGC09992,0.025479767373247093,0.14765968503211013
stellar_rich_to_gas_rich,mond_fixed,UGC10310,0.0020291585143246,0.022063927045273792
stellar_rich_to_gas_rich,mond_fixed,UGC11820,0.0037905193777308136,0.014908589618211177
stellar_rich_to_gas_rich,mond_fixed,UGCA442,0.0016798061389136825,0.026867200123004475
stellar_rich_to_gas_rich,mond_fixed,UGCA444,0.005234330172042352,0.054991621399766134
stellar_rich_to_gas_rich,mond_adjusted,D564-8,0.017171640331538635,0.11436844966491605
stellar_rich_to_gas_rich,mond_adjusted,D631-7,0.020001592374847284,0.06389853138539187
stellar_rich_to_gas_rich,mond_adjusted,DDO064,0.005369921225468609,-0.022340233976032242
stellar_rich_to_gas_rich,mond_adjusted,DDO161,0.014073971461279536,0.11019327143012012
stellar_rich_to_gas_rich,mond_adjusted,DDO168,0.00721467087829659,0.04460419564065534
stellar_rich_to_gas_rich,mond_adjusted,DDO170,0.00425890756806304,0.0610470671519662
stellar_rich_to_gas_rich,mond_adjusted,F565-V2,0.006489193009702012,-0.05977557078205569
stellar_rich_to_gas_rich,mond_adjusted,F568-3,0.0077253053997997385,-0.009407409566862665
stellar_rich_to_gas_rich,mond_adjusted,F568-V1,0.025683267841354405,-0.14707167288260534
stellar_rich_to_gas_rich,mond_adjusted,F571-V1,0.0012585542689850723,0.004010675284787268
stellar_rich_to_gas_rich,mond_adjusted,F583-1,0.014944686175371796,-0.04766391705582627
stellar_rich_to_gas_rich,mond_adjusted,KK98-251,0.028503317468888,0.1575859465224155
stellar_rich_to_gas_rich,mond_adjusted,NGC0289,0.001077213524366586,0.016772270432052254
stellar_rich_to_gas_rich,mond_adjusted,NGC1003,0.0013201887818943643,-0.005924737471896547
stellar_rich_to_gas_rich,mond_adjusted,NGC2915,0.0333852243645278,-0.11230132768489622
stellar_rich_to_gas_rich,mond_adjusted,NGC3109,0.005482432074729798,-0.04201664313325756
stellar_rich_to_gas_rich,mond_adjusted,NGC3741,0.003683718944105097,-0.03647030182489566
stellar_rich_to_gas_rich,mond_adjusted,NGC4068,0.04556551379550549,0.18020218209890834
stellar_rich_to_gas_rich,mond_adjusted,NGC5585,0.004591942959941639,0.03096541949264429
stellar_rich_to_gas_rich,mond_adjusted,UGC00128,0.0030103796561025287,-0.0321020858466289
stellar_rich_to_gas_rich,mond_adjusted,UGC00191,0.004009879842869716,-0.04416851712671711
stellar_rich_to_gas_rich,mond_adjusted,UGC00731,0.01584456192432883,-0.0799397745811838
stellar_rich_to_gas_rich,mond_adjusted,UGC00891,0.004747866246333962,0.031007448478061538
stellar_rich_to_gas_rich,mond_adjusted,UGC04483,0.0077715163470003,0.07915869878218199
stellar_rich_to_gas_rich,mond_adjusted,UGC04499,0.002610103669595409,0.027828437113826012
stellar_rich_to_gas_rich,mond_adjusted,UGC05414,0.003490569458754677,0.049760487890038806
stellar_rich_to_gas_rich,mond_adjusted,UGC05716,0.0025144278985039935,-0.03699473558110772
stellar_rich_to_gas_rich,mond_adjusted,UGC05764,0.020249184733807723,-0.12599791318291478
stellar_rich_to_gas_rich,mond_adjusted,UGC05829,0.0016047875139044846,0.003032518854035135
stellar_rich_to_gas_rich,mond_adjusted,UGC06818,0.015684195030790327,0.07675256829672542
stellar_rich_to_gas_rich,mond_adjusted,UGC06983,0.004091191012058708,-0.0518935397669731
stellar_rich_to_gas_rich,mond_adjusted,UGC07261,0.0025774056205784403,-0.034021495192267714
stellar_rich_to_gas_rich,mond_adjusted,UGC07399,0.03485439210374145,-0.18542079795762811
stellar_rich_to_gas_rich,mond_adjusted,UGC07524,0.0015520847367468814,-0.0047238484998323275
stellar_rich_to_gas_rich,mond_adjusted,UGC07577,0.09401711044680905,0.3026053503340279
stellar_rich_to_gas_rich,mond_adjusted,UGC07603,0.007044941088357258,-0.06280365480702893
stellar_rich_to_gas_rich,mond_adjusted,UGC07866,0.00706355610011953,0.08218918842414911
stellar_rich_to_gas_rich,mond_adjusted,UGC08490,0.00768222236677522,-0.08577280693767105
stellar_rich_to_gas_rich,mond_adjusted,UGC08837,0.03779359144212279,0.17083964069719842
stellar_rich_to_gas_rich,mond_adjusted,UGC09992,0.01625199211315823,0.1137039722268541
stellar_rich_to_gas_rich,mond_adjusted,UGC10310,0.0014253541268983091,-0.010243971757232462
stellar_rich_to_gas_rich,mond_adjusted,UGC11820,0.003414950602655549,-0.019614995091192
stellar_rich_to_gas_rich,mond_adjusted,UGCA442,0.0012392496246520267,-0.014020577164783887
stellar_rich_to_gas_rich,mond_adjusted,UGCA444,0.0022609914488874953,0.013109002606258953
stellar_rich_to_gas_rich,finite_mix,D564-8,0.013348598664090038,0.05770093267694015
stellar_rich_to_gas_rich,finite_mix,D631-7,0.022088284849294197,0.04624002979735772
stellar_rich_to_gas_rich,finite_mix,DDO064,0.0044044210735839145,-0.0009555288504753719
stellar_rich_to_gas_rich,finite_mix,DDO161,0.01753818036759076,0.11307726524587033
stellar_rich_to_gas_rich,finite_mix,DDO168,0.004024546855206057,0.014335231768792478
stellar_rich_to_gas_rich,finite_mix,DDO170,0.0018707391708692542,0.002228573855617033
stellar_rich_to_gas_rich,finite_mix,F565-V2,0.015852459562163333,-0.09804559997557837
stellar_rich_to_gas_rich,finite_mix,F568-3,0.007941148540545789,-0.06758129339940874
stellar_rich_to_gas_rich,finite_mix,F568-V1,0.028834535291056416,-0.16656467517594564
stellar_rich_to_gas_rich,finite_mix,F571-V1,0.004046382324357889,-0.038376758241250454
stellar_rich_to_gas_rich,finite_mix,F583-1,0.008959486303176594,-0.022703807677423127
stellar_rich_to_gas_rich,finite_mix,KK98-251,0.011909356006045592,0.07421693193034141
stellar_rich_to_gas_rich,finite_mix,NGC0289,0.0009760773407951946,0.011983271622154654
stellar_rich_to_gas_rich,finite_mix,NGC1003,0.004354819076029756,0.05507245755929348
stellar_rich_to_gas_rich,finite_mix,NGC2915,0.02136228364711356,-0.07078996171001997
stellar_rich_to_gas_rich,finite_mix,NGC3109,0.010279052188565264,-0.05801136896199981
stellar_rich_to_gas_rich,finite_mix,NGC3741,0.020454704597156228,0.07521806954127594
stellar_rich_to_gas_rich,finite_mix,NGC4068,0.0468708422008729,0.1817263992019671
stellar_rich_to_gas_rich,finite_mix,NGC5585,0.0026579205505688846,0.016122580439929368
stellar_rich_to_gas_rich,finite_mix,UGC00128,0.008184279101307208,-0.08822716864462964
stellar_rich_to_gas_rich,finite_mix,UGC00191,0.005208478251127484,-0.061461795457665426
stellar_rich_to_gas_rich,finite_mix,UGC00731,0.005574912189893002,-0.060753565723543436
stellar_rich_to_gas_rich,finite_mix,UGC00891,0.0073282410660684815,-0.015452842683310486
stellar_rich_to_gas_rich,finite_mix,UGC04483,0.014417294428228639,0.11139289044576002
stellar_rich_to_gas_rich,finite_mix,UGC04499,0.0009307774315592578,0.005520327455576525
stellar_rich_to_gas_rich,finite_mix,UGC05414,0.0010132959773317203,0.021751664963704325
stellar_rich_to_gas_rich,finite_mix,UGC05716,0.001043232212834893,-0.021199413580067567
stellar_rich_to_gas_rich,finite_mix,UGC05764,0.04068778076100455,-0.19653879043080957
stellar_rich_to_gas_rich,finite_mix,UGC05829,0.0003388398854509978,0.005327568812487052
stellar_rich_to_gas_rich,finite_mix,UGC06818,0.01665142783098638,0.09037833080251054
stellar_rich_to_gas_rich,finite_mix,UGC06983,0.007899850088731874,-0.08411846198659317
stellar_rich_to_gas_rich,finite_mix,UGC07261,0.0022791259198348857,-0.006781135632169263
stellar_rich_to_gas_rich,finite_mix,UGC07399,0.04840879349147722,-0.21961188497775125
stellar_rich_to_gas_rich,finite_mix,UGC07524,0.0035727148202015966,-0.05620540027271339
stellar_rich_to_gas_rich,finite_mix,UGC07577,0.06220877290827874,0.24232694545577102
stellar_rich_to_gas_rich,finite_mix,UGC07603,0.0034506154034367204,-0.04011732525814341
stellar_rich_to_gas_rich,finite_mix,UGC07866,0.007289182996682911,0.08433401755667831
stellar_rich_to_gas_rich,finite_mix,UGC08490,0.003592306968483257,-0.05534749548895319
stellar_rich_to_gas_rich,finite_mix,UGC08837,0.02294260964338094,0.11383796702112463
stellar_rich_to_gas_rich,finite_mix,UGC09992,0.012865724319784147,0.09552359712028062
stellar_rich_to_gas_rich,finite_mix,UGC10310,0.0009807656447103762,-0.02070789434435825
stellar_rich_to_gas_rich,finite_mix,UGC11820,0.012896580698853934,-0.07824785038602436
stellar_rich_to_gas_rich,finite_mix,UGCA442,0.00876079248525632,-0.07687716389982552
stellar_rich_to_gas_rich,finite_mix,UGCA444,0.0061112742028490725,-0.06740960678661703
stellar_rich_to_gas_rich,truncated_point_kernel,D564-8,0.010816494779536584,0.07373022060123703
stellar_rich_to_gas_rich,truncated_point_kernel,D631-7,0.018505824760327094,0.06484594214112278
stellar_rich_to_gas_rich,truncated_point_kernel,DDO064,0.004622308022441961,0.007724160448014106
stellar_rich_to_gas_rich,truncated_point_kernel,DDO161,0.018946512773676476,0.1279052737361602
stellar_rich_to_gas_rich,truncated_point_kernel,DDO168,0.005290035175556946,0.005847671035198521
stellar_rich_to_gas_rich,truncated_point_kernel,DDO170,0.0009773802396834189,0.0124578396304027
stellar_rich_to_gas_rich,truncated_point_kernel,F565-V2,0.016608374185125296,-0.10222275179486973
stellar_rich_to_gas_rich,truncated_point_kernel,F568-3,0.012821777676897808,-0.05434890040836168
stellar_rich_to_gas_rich,truncated_point_kernel,F568-V1,0.031072171858673014,-0.1629614224974249
stellar_rich_to_gas_rich,truncated_point_kernel,F571-V1,0.0034954486909781336,-0.03772259806010801
stellar_rich_to_gas_rich,truncated_point_kernel,F583-1,0.012815106228097738,-0.008972756569910461
stellar_rich_to_gas_rich,truncated_point_kernel,KK98-251,0.017634589454111664,0.07756482836582644
stellar_rich_to_gas_rich,truncated_point_kernel,NGC0289,0.0021503523730154054,0.02172848377697126
stellar_rich_to_gas_rich,truncated_point_kernel,NGC1003,0.006977735441935485,0.08117976138145318
stellar_rich_to_gas_rich,truncated_point_kernel,NGC2915,0.016204882186856215,-0.040164405868983934
stellar_rich_to_gas_rich,truncated_point_kernel,NGC3109,0.014534432410530757,-0.05478805627027619
stellar_rich_to_gas_rich,truncated_point_kernel,NGC3741,0.01892247502401537,0.12770779270000915
stellar_rich_to_gas_rich,truncated_point_kernel,NGC4068,0.05602245445422188,0.18201703106791442
stellar_rich_to_gas_rich,truncated_point_kernel,NGC5585,0.00354192468189221,0.02589915738826624
stellar_rich_to_gas_rich,truncated_point_kernel,UGC00128,0.005449425222630721,-0.05929005587332071
stellar_rich_to_gas_rich,truncated_point_kernel,UGC00191,0.004605031547313903,-0.05174791067964462
stellar_rich_to_gas_rich,truncated_point_kernel,UGC00731,0.005830370059456147,-0.06603326542188909
stellar_rich_to_gas_rich,truncated_point_kernel,UGC00891,0.004950977857966979,-0.015444610512281187
stellar_rich_to_gas_rich,truncated_point_kernel,UGC04483,0.016190276826112952,0.10987875333327257
stellar_rich_to_gas_rich,truncated_point_kernel,UGC04499,0.0019439142632683036,-0.002900737728772541
stellar_rich_to_gas_rich,truncated_point_kernel,UGC05414,0.0020630012045009757,0.014379868842373708
stellar_rich_to_gas_rich,truncated_point_kernel,UGC05716,0.0006383986633640089,-0.007829453804948852
stellar_rich_to_gas_rich,truncated_point_kernel,UGC05764,0.041225267179845385,-0.19849232038939119
stellar_rich_to_gas_rich,truncated_point_kernel,UGC05829,0.0013523625089669035,-0.00015435472158451736
stellar_rich_to_gas_rich,truncated_point_kernel,UGC06818,0.01490795978241567,0.07850790264618548
stellar_rich_to_gas_rich,truncated_point_kernel,UGC06983,0.009834873412401877,-0.0921436401452475
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07261,0.0016447524759392403,-0.020549260536352358
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07399,0.05258704190605973,-0.22825337540605412
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07524,0.004442923835636866,-0.05699191297867577
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07577,0.06482097358599587,0.2452344877395335
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07603,0.004645386636462,-0.04610683029889503
stellar_rich_to_gas_rich,truncated_point_kernel,UGC07866,0.00580637299006685,0.07302185706507684
stellar_rich_to_gas_rich,truncated_point_kernel,UGC08490,0.003126297734528603,-0.03818878282671864
stellar_rich_to_gas_rich,truncated_point_kernel,UGC08837,0.027294080047222353,0.11160699268448311
stellar_rich_to_gas_rich,truncated_point_kernel,UGC09992,0.01007205978748629,0.08281049301735469
stellar_rich_to_gas_rich,truncated_point_kernel,UGC10310,0.0018000074226145843,-0.031006226260746703
stellar_rich_to_gas_rich,truncated_point_kernel,UGC11820,0.003075976558698788,-0.023046833712829985
stellar_rich_to_gas_rich,truncated_point_kernel,UGCA442,0.006579349655244426,-0.06497506514440235
stellar_rich_to_gas_rich,truncated_point_kernel,UGCA444,0.005104329370780415,-0.06280467141604347
stellar_rich_to_gas_rich,finite_flat_bridge,D564-8,0.011500554814394834,0.08627593054999577
stellar_rich_to_gas_rich,finite_flat_bridge,D631-7,0.021881303695870234,0.07556096190442033
stellar_rich_to_gas_rich,finite_flat_bridge,DDO064,0.003977966896358062,0.01138885737783607
stellar_rich_to_gas_rich,finite_flat_bridge,DDO161,0.02330027200987106,0.13975411605186905
stellar_rich_to_gas_rich,finite_flat_bridge,DDO168,0.00395702544102356,0.02349569589717293
stellar_rich_to_gas_rich,finite_flat_bridge,DDO170,0.0014314666610239,0.029297660644299034
stellar_rich_to_gas_rich,finite_flat_bridge,F565-V2,0.011612235408821153,-0.08912401241627545
stellar_rich_to_gas_rich,finite_flat_bridge,F568-3,0.008598127087364873,-0.07249696699748698
stellar_rich_to_gas_rich,finite_flat_bridge,F568-V1,0.02663427037127688,-0.158210887703092
stellar_rich_to_gas_rich,finite_flat_bridge,F571-V1,0.0019073874901257303,-0.022036641619385185
stellar_rich_to_gas_rich,finite_flat_bridge,F583-1,0.00839245804307796,-0.01073342214281544
stellar_rich_to_gas_rich,finite_flat_bridge,KK98-251,0.005523614110619054,0.04987857188089336
stellar_rich_to_gas_rich,finite_flat_bridge,NGC0289,0.0019691389729078993,0.022614641597862053
stellar_rich_to_gas_rich,finite_flat_bridge,NGC1003,0.00559228154158964,0.06945901718756425
stellar_rich_to_gas_rich,finite_flat_bridge,NGC2915,0.018361523628243483,-0.051649058885693516
stellar_rich_to_gas_rich,finite_flat_bridge,NGC3109,0.006715881469037685,-0.04990315461932835
stellar_rich_to_gas_rich,finite_flat_bridge,NGC3741,0.02067781055180485,0.10203344679882759
stellar_rich_to_gas_rich,finite_flat_bridge,NGC4068,0.05315501794293614,0.19356979752479056
stellar_rich_to_gas_rich,finite_flat_bridge,NGC5585,0.0033717767631769725,0.026427248365019706
stellar_rich_to_gas_rich,finite_flat_bridge,UGC00128,0.00427807360287422,-0.05432077402692137
stellar_rich_to_gas_rich,finite_flat_bridge,UGC00191,0.003571507685836318,-0.04582728084939664
stellar_rich_to_gas_rich,finite_flat_bridge,UGC00731,0.0049577296723432515,-0.04692786740985109
stellar_rich_to_gas_rich,finite_flat_bridge,UGC00891,0.004376663851299804,0.0030051086220654
stellar_rich_to_gas_rich,finite_flat_bridge,UGC04483,0.0200062468727928,0.13086671217056617
stellar_rich_to_gas_rich,finite_flat_bridge,UGC04499,0.0010765991638533067,0.01406892534283736
stellar_rich_to_gas_rich,finite_flat_bridge,UGC05414,0.0011272132013345414,0.024393990573931396
stellar_rich_to_gas_rich,finite_flat_bridge,UGC05716,0.0002917134516298812,0.005355583592819661
stellar_rich_to_gas_rich,finite_flat_bridge,UGC05764,0.04406728480088366,-0.199565486541681
stellar_rich_to_gas_rich,finite_flat_bridge,UGC05829,0.0002904642545505798,0.009531980955440085
stellar_rich_to_gas_rich,finite_flat_bridge,UGC06818,0.018540901445340062,0.10049180460444743
stellar_rich_to_gas_rich,finite_flat_bridge,UGC06983,0.007067381724656832,-0.07657791519856066
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07261,0.001374493221103546,0.0038140682159177874
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07399,0.04688228564228959,-0.2158550903832399
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07524,0.004354239923714715,-0.05918491763935882
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07577,0.04716556998572555,0.211893395024393
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07603,0.0031654655475721583,-0.02838700180425417
stellar_rich_to_gas_rich,finite_flat_bridge,UGC07866,0.008609525623845433,0.09220114370344808
stellar_rich_to_gas_rich,finite_flat_bridge,UGC08490,0.0020942839376405825,-0.0410037510274643
stellar_rich_to_gas_rich,finite_flat_bridge,UGC08837,0.01832126276209972,0.10353825360800624
stellar_rich_to_gas_rich,finite_flat_bridge,UGC09992,0.014945461659109815,0.10221608757977507
stellar_rich_to_gas_rich,finite_flat_bridge,UGC10310,0.000872083081001961,-0.012328643969435607
stellar_rich_to_gas_rich,finite_flat_bridge,UGC11820,0.010897133535965064,-0.05730111086210412
stellar_rich_to_gas_rich,finite_flat_bridge,UGCA442,0.0043698712233869955,-0.05863596375304067
stellar_rich_to_gas_rich,finite_flat_bridge,UGCA444,0.006874256145761342,-0.07257155912394195
