axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
8.685430000000e-01	1.993833000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.601033020020e+01	1.746516000000e+00	0.000000000000e+00	8.199000000000e-01	1.764266000000e+00	2.233471000000e+00	-1.843674000000e-01	-3.974189000000e+00	8.346425632174e-01	7.552590926419e-01	-1.214518678203e+01	1.070506277806e+01	-6.130619680470e-01	9.035777651622e+00	1-45179	-4.100567544202e+00	9487-9101	1.235711975098e+02	4.987470000000e-02	5.205630000000e+00	3.629744000000e-02	1.098179000000e-01	5.691924000000e+00	6.539497977847e+02	5.070640000040e+10	6.833490000000e+00	3.550905901193e-07	-6.449660836325e+00	1.513517549671e-10	3.793555822305e+07	7.579046479105e+00	7.142900085449e+01	4.615399932861e+01	1	1	30	-1.917097800000e+00	1.148518000000e-01	-1.479607900000e+00	4.234674000000e-01	7.114887000000e-01
7.487880000000e-01	1.812209000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.962819671631e+01	1.593236000000e+00	0.000000000000e+00	7.660000000000e-01	3.524412000000e+00	2.970695000000e+00	2.432094000000e+00	-1.123418000000e+00	4.044591043464e-01	1.198788729695e+00	-1.170459478288e+01	1.000539932119e+01	-2.415314806716e-01	9.196481112501e+00	1-383608	-4.396011004077e+00	9490-3701	1.223522567749e+02	4.467570000000e-02	3.136980000000e+00	1.998962000000e-02	4.523014000000e-02	1.580479000000e+01	2.296614749018e+03	1.012509999991e+10	2.537810000000e+00	1.909234026001e-07	-6.719140834324e+00	2.191244918447e-10	1.478881577161e+08	8.169933398848e+00	8.421099853516e+01	5.000000000000e+01	1	1	41	-2.899378800000e+00	1.628855000000e-01	-2.342695700000e+00	1.638694700000e+00	2.799576000000e-01
7.921500000000e-01	1.536584000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.311955642700e+01	1.364194000000e+00	0.000000000000e+00	6.914000000000e-01	1.970229000000e+01	3.528805000000e+00	3.548348000000e+00	1.635669000000e+00	5.667108290093e-01	7.423869882254e-01	-1.079627032757e+01	1.087498771663e+01	-5.631439900626e-01	9.741566058614e+00	1-384945	-4.587427614802e+00	9493-6102	1.291474151611e+02	1.252220000000e-01	4.626680000000e+00	1.198719000000e+00	1.995628000000e+00	5.525696000000e+00	2.430787870621e+03	7.498729999960e+10	3.687320000000e+00	9.731859636899e-07	-6.011804163547e+00	7.687336076848e-10	3.570808996584e+08	8.552766620300e+00	1.000000000000e+02	6.363600158691e+01	1	1	8	-2.718955000000e+00	6.933081000000e-01	-2.598685700000e+00	-8.989420000000e-01	1.963229900000e+00
2.960340000000e-01	2.074911000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.281781578064e+01	1.808249000000e+00	0.000000000000e+00	8.869000000000e-01	2.949841000000e+00	2.397712000000e+00	-2.403436000000e-01	-4.077719000000e+00	9.791963351693e-01	1.076387000949e+00	-1.184523864311e+01	1.073981592404e+01	-4.043586334383e-01	8.781423253697e+00	1-229705	-3.901113459264e+00	9496-12703	1.198076095581e+02	4.491470000000e-02	1.806480000000e+00	7.844717000000e-02	1.725755000000e-01	1.192304000000e+01	1.424393918637e+03	5.493080000050e+10	9.532270000000e+00	2.757646144915e-07	-6.559461462297e+00	8.426225223876e-11	1.514043347189e+07	7.180138309230e+00	1.000000000000e+02	4.285699844360e+01	1	1	21	-5.897985500000e+00	1.782036700000e+00	-4.456397100000e+00	-1.311779000000e+00	2.695153500000e+00
8.018510000000e-01	2.216548000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.126649665833e+01	1.995312000000e+00	0.000000000000e+00	9.344000000000e-01	1.271279000000e+00	1.981877000000e+00	-1.844087000000e+00	-5.712723000000e+00	1.316988442592e-01	1.500249651702e+00	-1.223919026562e+01	9.942947593764e+00	-6.866297559449e-02	9.679549905246e+00	1-298310	-4.773925530493e+00	9496-1902	1.207889785767e+02	4.522240000000e-02	5.981480000000e+00	5.055421000000e-03	1.571868000000e-02	3.164096000000e+01	7.989796652794e+02	8.768949999992e+09	1.354250000000e+00	3.098615566695e-07	-6.508832301663e+00	6.664379421902e-10	8.428736006891e+08	8.925762451684e+00	6.000000000000e+01	4.318199920654e+01	1	1	20	-3.670044400000e+00	1.068201000000e-01	-3.042144800000e+00	-9.486423000000e-01	2.039566800000e+00
8.871400000000e-01	1.447191000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	1.957844734192e+01	1.273379000000e+00	0.000000000000e+00	4.932000000000e-01	3.059992000000e+01	4.106712000000e+00	5.237370000000e+00	2.885373000000e+00	4.506554916846e-01	1.206145037867e+00	-1.054962330241e+01	9.827902120067e+00	-2.621567213537e-01	8.926591136698e+00	1-298090	-4.237967822507e+00	9497-3701	1.178036956787e+02	4.627120000000e-02	1.394570000000e+00	1.897924000000e-01	4.822433000000e-01	1.607478000000e+01	2.689262018247e+03	6.728249999994e+09	2.822640000000e+00	1.140684597089e-07	-6.942834422786e+00	1.177066355161e-10	7.142447152852e+07	7.853847035711e+00	5.000000000000e+01	6.363600158691e+01	1	1	85	-2.335256300000e+00	1.042213000000e-01	-2.323743600000e+00	1.588750000000e-02	9.728100000000e-01
6.184250000000e-01	2.102845000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.035980606079e+01	1.857188000000e+00	0.000000000000e+00	7.781000000000e-01	3.076666000000e-01	2.200079000000e+00	-1.061231000000e+00	-5.344935000000e+00	7.775406375806e-01	1.001662333846e+00	-1.243389205056e+01	1.073437492498e+01	-2.850272396288e-01	9.179293649823e+00	1-229458	-4.200876506121e+00	9497-6102	1.173771591187e+02	5.002400000000e-02	4.627410000000e+00	1.997482000000e-02	2.686447000000e-02	1.003835000000e+01	4.575851121931e+02	5.424689999951e+10	5.991570000001e+00	4.332646298235e-07	-6.363246763769e+00	2.106218675582e-10	6.020941435557e+07	7.779664402936e+00	7.777799987793e+01	4.406800079346e+01	1	1	26	-1.499694000000e+00	1.287760000000e-01	-1.410839200000e+00	1.349610900000e+00	3.495051000000e-01
8.488500000000e-01	1.307515000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.429509544373e+01	1.169796000000e+00	0.000000000000e+00	3.470000000000e-01	6.250445000000e+01	4.481341000000e+00	7.053936000000e+00	5.204555000000e+00	5.515585580239e-01	1.130689744040e+00	-9.887877118603e+00	9.365626487767e+00	-4.364398944384e-01	8.262509371719e+00	1-163666	-3.855475406848e+00	9498-12704	1.181874237061e+02	4.551190000000e-02	1.772910000000e+00	3.004342000000e-01	7.569185000000e-01	1.351107000000e+01	5.994148300592e+02	2.320739999998e+09	3.560890000000e+00	3.118795353891e-08	-7.506013121425e+00	2.551051236002e-11	1.227049843515e+07	7.088862204393e+00	6.666699981689e+01	6.500000000000e+01	1	1	55	-9.822590000000e-01	8.240310000000e-02	-9.782029000000e-01	-3.592285000000e-01	1.297378400000e+00
6.367620000000e-01	1.426119000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.477139663696e+01	1.264607000000e+00	0.000000000000e+00	5.747000000000e-01	2.960207000000e+01	3.987358000000e+00	4.560571000000e+00	3.004876000000e+00	3.657013358001e-01	1.320410107395e+00	-1.062687618778e+01	9.695396735594e+00	-1.560790648270e-01	8.963994063994e+00	1-218019	-4.299146364097e+00	9503-3702	1.206963043213e+02	4.130630000000e-02	1.809190000000e+00	1.170902000000e-01	1.654219000000e-01	2.091270000000e+01	1.537733968539e+03	4.959030000000e+09	2.321140000000e+00	1.022384716445e-07	-6.990385651374e+00	1.282932696097e-10	9.466819984166e+07	7.976204118891e+00	4.000000000000e+01	4.058000183105e+01	1	1	29	-4.754353500000e+00	3.547272000000e-01	-3.484117500000e+00	-3.062903000000e-01	1.245720400000e+00
8.389480000000e-01	2.148330000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.690892791748e+01	1.961899000000e+00	0.000000000000e+00	7.643000000000e-01	3.819432000000e-01	2.092458000000e+00	-1.675902000000e+00	-5.766109000000e+00	8.140297277565e-01	9.378545152713e-01	-1.270463561159e+01	1.038345270433e+01	-2.719661713702e-01	8.755393248818e+00	1-387035	-3.970681760531e+00	9505-6101	1.398543701172e+02	2.692250000000e-02	6.000000000000e+00	4.773282000000e-03	9.124517000000e-03	8.666715000000e+00	1.491914953083e+03	2.417979999997e+10	6.516730000000e+00	1.775586872185e-07	-6.750658074594e+00	7.936025566907e-11	2.085810799625e+07	7.319274911758e+00	8.000000000000e+01	4.106000137329e+01	1	1	72	-4.305996400000e+00	2.548662000000e-01	-2.671292500000e+00	1.154466600000e+00	4.059772000000e-01
7.850860000000e-01	2.161737000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.560594749451e+01	1.955670000000e+00	0.000000000000e+00	8.102000000000e-01	1.657392000000e+00	2.466924000000e+00	-1.268453000000e+00	-5.310900000000e+00	3.838225443423e-01	1.212172150706e+00	-1.194752917936e+01	1.085200273953e+01	-1.385297523776e-01	1.008435765084e+01	1-384690	-4.850267553251e+00	9507-3701	1.282220916748e+02	8.718970000000e-02	3.048820000000e+00	8.025527000000e-02	1.341999000000e-01	1.629942000000e+01	1.388338138293e+03	7.112180000030e+10	2.420040000000e+00	1.406368543904e-06	-5.851900855980e+00	1.692651148779e-09	1.197971530298e+09	9.078446497201e+00	1.000000000000e+02	7.000000000000e+01	1	1	22	-3.508160100000e+00	2.676972000000e-01	-3.442402800000e+00	-6.458131000000e-01	1.616571300000e+00
7.526040000000e-01	1.777363000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.094910085201e-01	1.568817000000e+00	0.000000000000e+00	7.274000000000e-01	7.700845000000e+00	2.757333000000e+00	8.551477000000e-01	-1.822467000000e+00	6.651370897426e-01	9.088775830182e-01	-1.117403379109e+01	1.030985789942e+01	-5.224121294734e-01	8.979583719936e+00	1-53880	-4.157223315096e+00	9512-3704	1.381512603760e+02	5.440890000000e-02	2.959090000000e+00	1.367175000000e-01	2.811092000000e-01	8.107325000000e+00	6.274874749518e+02	2.041069999996e+10	4.625270000000e+00	2.111736655707e-07	-6.675360241491e+00	1.329822048826e-10	4.924453273060e+07	7.692358020890e+00	9.285700225830e+01	6.206900024414e+01	1	1	36	-2.078143600000e+00	1.545264000000e-01	-1.899442200000e+00	8.567881000000e-01	5.101851000000e-01
4.610020000000e-01	1.598182000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.778270530701e+01	1.424066000000e+00	0.000000000000e+00	4.854000000000e-01	1.547850000000e+00	4.249938000000e+00	5.574849000000e+00	3.400709000000e+00	5.347746820148e-01	1.458130145367e+00	-1.193245765698e+01	9.731998693908e+00	3.203685713662e-01	8.662449329879e+00	1-456987	-4.063837323932e+00	9862-12703	1.955006103516e+02	2.374070000000e-02	2.949660000000e+00	6.302909000000e-03	2.287419000000e-02	2.871641000000e+01	4.202542958121e+02	5.395089999998e+09	3.425900000000e+00	7.536035935627e-08	-7.122857039275e+00	6.407065138535e-11	3.203214624173e+07	7.505586038561e+00	8.208999633789e+01	6.564299774170e+01	1	1	475	-2.783843800000e+00	4.834490000000e-02	-2.373308400000e+00	1.818728300000e+00	2.438266000000e-01
9.597240000000e-01	2.061168000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.800411987305e+01	1.904001000000e+00	0.000000000000e+00	8.907000000000e-01	2.702004000000e-01	2.285903000000e+00	-1.375557000000e+00	-4.857882000000e+00	5.225589868561e-01	1.098859262334e+00	-1.245623825764e+01	9.906899903723e+00	-8.064227016495e-02	8.861781930011e+00	1-623641	-4.169611471577e+00	9862-3704	1.950266113281e+02	2.424590000000e-02	6.000000000000e+00	2.822680000000e-03	4.813639000000e-03	1.255623000000e+01	1.738782189445e+02	8.070490000004e+09	3.330880000000e+00	1.159470933001e-07	-6.935740134301e+00	1.013892100760e-10	5.213559494481e+07	7.717134333852e+00	8.737899780273e+01	6.760800170898e+01	1	1	488	-3.252541300000e+00	1.122945000000e-01	-1.748586200000e+00	2.585374300000e+00	1.353731000000e-01
6.276470000000e-01	2.089653000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.776613998413e+01	1.895209000000e+00	0.000000000000e+00	7.132000000000e-01	9.837835000000e-02	2.144316000000e+00	-1.791703000000e+00	-4.365584000000e+00	6.736723211022e-01	8.975696396762e-01	-1.306135516850e+01	9.614253730729e+00	-4.423363118526e-01	8.266909088524e+00	1-456639	-3.796618383711e+00	9863-12705	1.951354827881e+02	2.225510000000e-02	3.767100000000e+00	3.571894000000e-04	2.183143000000e-03	7.898955000000e+00	2.094199549073e+02	4.113900000003e+09	4.717070000000e+00	4.173499429383e-08	-7.379499641541e+00	2.577026580064e-11	9.357248391242e+06	6.971148158120e+00	8.556700134277e+01	6.285200119019e+01	1	1	446	-1.508848700000e+00	2.642750000000e-02	-1.294286700000e+00	2.679432800000e+00	1.259446000000e-01
9.247420000000e-01	2.118185000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.636582183838e+01	1.950987000000e+00	0.000000000000e+00	7.508000000000e-01	9.852560000000e-02	2.257412000000e+00	-1.728781000000e+00	-5.208857000000e+00	6.514544103033e-01	9.936979187814e-01	-1.293150156994e+01	9.884420361223e+00	-2.145195407642e-01	8.581511540616e+00	1-456418	-3.965028565157e+00	9863-3704	1.931711730957e+02	2.047080000000e-02	4.026370000000e+00	8.972610000000e-04	1.373959000000e-03	9.855937000000e+00	1.194182372529e+03	7.663379999999e+09	4.481820000000e+00	8.182479006961e-08	-7.087115100248e+00	5.317669600509e-11	2.032209704837e+07	7.307968521011e+00	5.000000000000e+01	4.662200164795e+01	1	1	276	-2.617891100000e+00	1.609102000000e-01	-2.578079000000e+00	7.092828000000e-01	5.713421000000e-01
5.207840000000e-01	1.510473000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.818662071228e+01	1.331963000000e+00	0.000000000000e+00	5.254000000000e-01	1.843170000000e+01	3.745483000000e+00	4.842217000000e+00	2.873723000000e+00	8.685492240258e-01	9.261770847962e-01	-1.082344825635e+01	9.682533149563e+00	-5.817033500201e-01	7.945434701511e+00	1-456471	-3.538442738743e+00	9863-9102	1.934747161865e+02	2.563670000000e-02	1.004210000000e+00	7.229111000000e-02	1.146169000000e-01	8.436787000000e+00	4.820638715192e+02	4.814300000002e+09	7.388380000000e+00	3.118192153525e-08	-7.506097125631e+00	1.229262154067e-11	2.849685077405e+06	6.454796868183e+00	4.705899810791e+01	5.859600067139e+01	1	1	340	-4.146002300000e+00	3.972829000000e-01	-2.965614300000e+00	2.226829000000e-01	8.300346000000e-01
4.924120000000e-01	1.382817000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.208843612671e+01	1.227441000000e+00	0.000000000000e+00	4.432000000000e-01	3.304892000000e+01	4.326395000000e+00	6.223928000000e+00	4.551661000000e+00	7.734141374777e-01	9.633817138013e-01	-1.038469845718e+01	9.742984217081e+00	-5.275005477194e-01	8.196155942125e+00	1-245736	-3.711370902324e+00	9864-12703	2.161974182129e+02	4.512330000000e-02	5.958750000000e-01	2.281843000000e-01	4.640281000000e-01	9.191401000000e+00	1.684862608790e+03	5.533300000004e+09	5.934910000000e+00	4.461583531575e-08	-7.350510971565e+00	2.189604876323e-11	6.319070422293e+06	6.800653195345e+00	6.666699981689e+01	4.833300018311e+01	1	1	36	-2.433749900000e+00	2.542532000000e-01	-2.402074300000e+00	-6.202898000000e-01	1.585211000000e+00
8.629290000000e-01	1.857142000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.075355529785e+01	1.690515000000e+00	0.000000000000e+00	7.243000000000e-01	2.779718000000e+00	2.761323000000e+00	5.262240000000e-01	-2.684723000000e+00	4.447815339556e-01	9.675670229837e-01	-1.182085651598e+01	1.037932183749e+01	-5.179351853051e-01	9.489758769576e+00	1-197121	-4.522488617810e+00	9864-3703	2.154107971191e+02	7.509000000000e-02	2.164740000000e+00	3.617973000000e-02	9.387660000000e-02	9.280407000000e+00	9.851484071962e+02	2.395090000016e+10	2.784720000000e+00	4.115847285978e-07	-6.385540747634e+00	4.304954632664e-10	2.647821024784e+08	8.422888626321e+00	1.000000000000e+02	4.117599868774e+01	1	1	7	-4.369949300000e+00	5.504313000000e-01	-4.302087300000e+00	-1.197226700000e+00	2.468308200000e+00
8.849330000000e-01	2.268670000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.213540649414e+01	2.015088000000e+00	0.000000000000e+00	8.153000000000e-01	1.356566000000e-01	2.032690000000e+00	-2.303370000000e+00	-6.284263000000e+00	8.270091505324e-01	8.092809360532e-01	-1.262073645734e+01	1.081139669407e+01	-3.830967041160e-01	9.157378393001e+00	1-197292	-4.165184621234e+00	9864-6104	2.148680419922e+02	4.529150000000e-02	6.000000000000e+00	1.551173000000e-02	1.790293000000e-02	6.445861000000e+00	1.543728235759e+03	6.477340000057e+10	6.714430000000e+00	4.616432527017e-07	-6.335693507630e+00	2.002572290097e-10	5.108349855959e+07	7.708280633170e+00	8.181800079346e+01	4.528300094604e+01	1	1	33	-1.003096100000e+00	6.772400000000e-02	-9.018248000000e-01	1.255746200000e+00	3.756140000000e-01
8.123560000000e-01	2.059768000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.169024658203e+01	1.844767000000e+00	0.000000000000e+00	7.014000000000e-01	1.736607000000e-01	2.560521000000e+00	-6.063952000000e-01	-3.801354000000e+00	3.260120679525e-01	1.039569168338e+00	-1.294082597710e+01	9.427997029528e+00	-4.047569331949e-01	8.775972893623e+00	1-271697	-4.224980412835e+00	9866-1901	2.434933776855e+02	3.211470000000e-02	1.694040000000e+00	3.070231000000e-04	7.841256000000e-04	1.095391000000e+01	1.441474693403e+03	2.679150000001e+09	2.118420000000e+00	6.052069551994e-08	-7.218096089592e+00	8.321137589246e-11	6.727786736830e+07	7.827872216368e+00	9.166699981689e+01	4.465399932861e+01	1	1	81	-3.678730700000e+00	2.063969000000e-01	-3.524158200000e+00	8.979391000000e-01	4.943230000000e-01
7.164970000000e-01	1.924940000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.181872367859e+01	1.701906000000e+00	0.000000000000e+00	7.447000000000e-01	4.717160000000e+00	2.305549000000e+00	6.920533000000e-01	-3.159181000000e+00	4.676643308717e-01	1.026238187241e+00	-1.154383111430e+01	1.014305853994e+01	-3.155657975354e-01	9.207729878198e+00	1-271717	-4.370032773663e+00	9866-3701	2.430633087158e+02	4.937780000000e-02	3.778220000000e+00	3.973996000000e-02	7.145660000000e-02	1.062278000000e+01	2.133475327385e+03	1.390139999995e+10	2.935380000000e+00	2.266277869696e-07	-6.644686842100e+00	2.248742291662e-10	1.312130220213e+08	8.117976938022e+00	5.000000000000e+01	5.357099914551e+01	1	1	47	-4.046610800000e+00	2.038821000000e-01	-3.949143200000e+00	-9.768045000000e-01	2.084132400000e+00
9.316750000000e-01	2.085815000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.162616157532e+01	1.857220000000e+00	0.000000000000e+00	7.564000000000e-01	5.424141000000e-01	2.318617000000e+00	-1.440206000000e+00	-4.002703000000e+00	6.037612606083e-01	7.827240265251e-01	-1.238675328270e+01	1.052002738232e+01	-4.884778549474e-01	9.312504861106e+00	1-271795	-4.354371800249e+00	9866-6101	2.424531250000e+02	5.905120000000e-02	6.000000000000e+00	1.359171000000e-02	4.373267000000e-02	6.063509000000e+00	2.997035341233e+03	3.311519999983e+10	4.015700000000e+00	3.946254321973e-07	-6.403814929456e+00	2.862296836475e-10	1.220829433117e+08	8.086654991193e+00	7.500000000000e+01	4.489799880981e+01	1	1	23	-2.428520700000e+00	1.539787000000e-01	-2.416881800000e+00	-1.304660900000e+00	2.680469000000e+00
9.082190000000e-01	2.138659000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.306263732910e+01	1.915963000000e+00	0.000000000000e+00	7.634000000000e-01	5.752882000000e-01	2.143728000000e+00	-1.142749000000e+00	-4.761999000000e+00	7.245380060095e-01	8.920378623075e-01	-1.234965034482e+01	1.037769956121e+01	-2.975308613162e-01	8.928623549188e+00	1-323475	-4.102042771589e+00	9866-6104	2.437341461182e+02	3.262760000000e-02	4.364470000000e+00	1.066717000000e-02	1.633210000000e-02	7.798981000000e+00	4.002407067769e+03	2.386160000018e+10	5.303200000000e+00	2.153180827234e-07	-6.666919495967e+00	1.182587702811e-10	3.819415743213e+07	7.581996933879e+00	3.333300018311e+01	5.402299880981e+01	1	1	102	-3.233940800000e+00	1.500977000000e-01	-3.057112500000e+00	-1.004000000000e-03	9.855042000000e-01
9.372330000000e-01	2.174968000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.127578353882e+01	1.980596000000e+00	0.000000000000e+00	7.905000000000e-01	5.445350000000e-01	2.439327000000e+00	-2.032043000000e+00	-5.892848000000e+00	5.057955113655e-01	8.451538742869e-01	-1.241673278832e+01	1.088242890295e+01	-4.781294661369e-01	9.870837880222e+00	1-560743	-4.682521184428e+00	9866-9101	2.432802124023e+02	9.465000000000e-02	5.637390000000e+00	2.922107000000e-02	8.669066000000e-02	7.000900000000e+00	1.761668843822e+02	7.628319999951e+10	3.204760000000e+00	1.139075052950e-06	-5.943447659583e+00	1.035255841424e-09	5.532911957448e+08	8.742953759551e+00	6.250000000000e+01	7.083300018311e+01	1	1	34	-4.475218000000e-01	5.566190000000e-02	-4.354029000000e-01	4.858374000000e-01	6.782316000000e-01
9.514640000000e-01	1.743299000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.864192581177e+01	1.542065000000e+00	0.000000000000e+00	6.945000000000e-01	6.222716000000e+00	2.705324000000e+00	1.677732000000e+00	-1.259419000000e+00	3.830519882114e-01	1.276943167590e+00	-1.143666049682e+01	1.021067426543e+01	-1.325700504776e-01	9.444570289012e+00	1-197573	-4.530759150400e+00	9867-3701	2.212251892090e+02	5.008750000000e-02	3.265630000000e+00	5.943110000000e-02	2.227950000000e-01	1.892096000000e+01	2.824183754452e+03	1.624329999983e+10	2.415750000000e+00	3.217667960123e-07	-6.492458773949e+00	3.879538789156e-10	2.750614268371e+08	8.439429691493e+00	1.000000000000e+02	4.166699981689e+01	1	1	15	-1.875509300000e+00	4.299760000000e-02	-1.421830900000e+00	-6.761240000000e-02	1.037197100000e+00
4.978960000000e-01	2.055542000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.991779708862e+01	1.809159000000e+00	0.000000000000e+00	7.773000000000e-01	2.372675000000e+00	2.429515000000e+00	3.139665000000e-01	-3.355467000000e+00	1.125194894793e+00	9.839325303626e-01	-1.184709002449e+01	1.059472063370e+01	-4.646599206116e-01	8.344330844114e+00	1-634089	-3.609567974660e+00	9869-12703	2.495376892090e+02	2.938920000000e-02	1.111670000000e+00	5.592817000000e-02	1.282138000000e-01	9.636793000000e+00	1.465098954609e+03	3.932969999992e+10	1.334119999999e+01	1.410732552443e-07	-6.850555312261e+00	3.079928634975e-11	3.954097191266e+06	6.597047340019e+00	5.454499816895e+01	5.420600128174e+01	1	1	211	-3.432187800000e+00	1.822199000000e-01	-2.828885800000e+00	1.020777000000e-01	9.105377000000e-01
8.675580000000e-01	2.242062000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.093745040894e+01	2.008918000000e+00	0.000000000000e+00	7.842000000000e-01	3.129956000000e-01	2.238369000000e+00	-2.058923000000e+00	-5.512849000000e+00	3.502363852905e-01	1.520053348566e+00	-1.267108657789e+01	1.024205916332e+01	2.798377542390e-01	9.541586392741e+00	1-135193	-4.595675003725e+00	9869-1901	2.469596405029e+02	3.088580000000e-02	6.000000000000e+00	3.723682000000e-03	7.425340000000e-03	3.311718000000e+01	3.710878408910e+02	1.746059999991e+10	2.239940000000e+00	3.730282534546e-07	-6.428258273138e+00	4.850608262474e-10	3.709038985061e+08	8.569261398146e+00	7.380999755859e+01	6.617299652100e+01	1	1	364	-2.960285700000e+00	7.098670000000e-02	-2.822265900000e+00	1.583194800000e+00	2.921408000000e-01
7.021860000000e-01	1.566014000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.854906845093e+01	1.380439000000e+00	0.000000000000e+00	5.137000000000e-01	3.107977000000e+01	3.041976000000e+00	4.411842000000e+00	1.933149000000e+00	1.951936961883e-01	1.292066580134e+00	-1.075947850794e+01	9.178680605605e+00	-2.561557848703e-01	8.788293213228e+00	1-211266	-4.296549758520e+00	9869-1902	2.472872924805e+02	3.272510000000e-02	4.364490000000e+00	2.625440000000e-02	5.356392000000e-02	1.959145000000e+01	1.645046012661e+03	1.508970000001e+09	1.567450000000e+00	4.606868950473e-08	-7.336594141751e+00	8.560576698698e-11	9.354291680860e+07	7.971010907738e+00	7.500000000000e+01	5.676699829102e+01	1	1	176	-4.352942500000e+00	3.610112000000e-01	-3.888589900000e+00	3.483631000000e-01	7.537074000000e-01
9.215060000000e-01	2.143340000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.093059158325e+01	1.907248000000e+00	0.000000000000e+00	7.909000000000e-01	1.676780000000e-02	2.264575000000e+00	-1.229627000000e+00	-4.749634000000e+00	6.548904702831e-01	1.127125540292e+00	-1.298009403237e+01	1.047784736681e+01	-2.958658974424e-02	9.168066426242e+00	1-135059	-4.256587977980e+00	9869-3703	2.477448883057e+02	3.167390000000e-02	6.000000000000e+00	3.145961000000e-03	3.790234000000e-03	1.340064000000e+01	6.112329840306e+02	3.005020000012e+10	4.517420000000e+00	3.183287364186e-07	-6.497124154641e+00	2.052467248307e-10	7.781930479102e+07	7.891087346658e+00	6.800000000000e+01	6.359299850464e+01	1	1	310	-1.576570700000e+00	6.033780000000e-02	-1.544988900000e+00	1.520435200000e+00	3.065576000000e-01
3.926100000000e-01	1.903811000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.149191665649e+01	1.622186000000e+00	0.000000000000e+00	8.931000000000e-01	5.622613000000e+00	2.899478000000e+00	6.565753000000e-01	-1.800282000000e+00	7.817675777970e-01	8.748857150402e-01	-1.153202681155e+01	1.038542036292e+01	-6.075126839777e-01	8.821885207329e+00	1-322586	-4.020058814766e+00	9872-12705	2.340313415527e+02	5.571400000000e-02	2.408280000000e+00	7.134993000000e-02	1.538088000000e-01	7.496969000000e+00	1.140958700440e+03	2.428959999985e+10	6.050169999999e+00	1.921196266326e-07	-6.716428266045e+00	9.249005054659e-11	2.618357965088e+07	7.418029020227e+00	5.000000000000e+01	4.390200042725e+01	1	1	18	-1.957873200000e+00	2.791762000000e-01	-1.944910800000e+00	-4.155624000000e-01	1.354704600000e+00
