case,model,material,pressure_reference_km_s,r_kpc,raw_sigma_HI,pressure,pressure_gradient,inward_force,pressure_support_km2_s2,rotation_squared,speed_km_s,whole_profile_feasible
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.0875,2.6139518913012685,624.6586923562027,-910.6036937373357,2731.8967113995345,727.2074199232474,4975.626965123281,70.53812419623364,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.09375,2.5860106541749515,619.0038558201098,-898.981972248538,2716.9140446623296,727.8560516974718,4960.682729314281,70.43211433227232,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1,2.563302878924432,613.4209488961138,-887.5852731816665,2700.8818968052747,727.159123101211,4944.692860189866,70.31851008226685,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.10625,2.540595218609206,607.9085830517683,-876.4078598740764,2683.295125604603,726.575426631831,4925.114931672865,70.17916308757796,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1125000000000003,2.51816395400611,602.4654059948324,-865.4438769303065,2664.8873361581204,726.0250815308258,4903.549416103205,70.02534838259075,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.11875,2.494893779199937,597.090102326082,-854.6873786453766,2645.9540350771194,725.8300528071385,4880.285059012508,69.85903706044414,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.125,2.4703728677373196,591.7813940172298,-844.1323565343906,2626.431648350991,726.1176161145877,4855.049636631268,69.67818623235875,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.13125,2.4461156029830704,586.5380407197729,-833.7727658933277,2606.4609798560596,726.4489892232019,4828.570974095025,69.48791962704759,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1375,2.419061448962741,581.3588399110483,-823.602551321275,2586.430197848862,727.7411056275903,4800.753442274353,69.28746959064354,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1437500000000003,2.3929009801128514,576.2426268841874,-813.6156711399885,2566.8546673114406,728.9012832131872,4773.793409835714,69.09264367380737,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.15,2.3694104217332423,571.1882745890463,-803.8061206524408,2547.62362719787,729.3726504919177,4748.018147983503,68.90586439471971,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.15625,2.349203274268812,566.1946933315375,-794.1679541879362,2528.4087830758635,728.9384745773984,4722.942963929932,68.72367105975883,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1625,2.3291110666620947,561.2608303390953,-784.6953058874548,2508.784332017075,728.5627651125691,4696.683352874356,68.53235259988057,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.16875,2.30801626134702,556.3856692002739,-775.3824091890061,2489.5350755266827,728.5956464393472,4670.583548609146,68.34166773359534,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1750000000000003,2.2874190856290877,551.568229186715,-766.2236149790273,2471.092106544305,728.5662575124718,4646.059074221393,68.16200609006012,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.18125,2.2690794934121064,546.8075644659126,-757.2134083821054,2453.360608352126,727.9038710758351,4623.48895589224,67.99624221890677,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.1875,2.2526383453348062,542.1027632133522,-748.3464241675895,2436.126347155007,726.706888505574,4602.319495896003,67.84039722684415,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.19375,2.2432690615757616,537.4529466327257,-739.6174607579312,2421.1261392902293,723.2907689628536,4588.054699105087,67.7351806604595,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2,2.234319316063811,532.8572678929867,-731.0214928297942,2407.369752594575,719.7929466316339,4576.420509076432,67.64924618261782,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2062500000000003,2.2240809041147562,528.3149109910538,-722.5536825051563,2394.6528000170565,716.7608242477625,4566.441915789869,67.57545350043809,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2125,2.2136978884009118,523.8250895489729,-714.2093891356711,2383.1684068083246,713.822912215062,4558.937187848355,67.51990216112843,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.21875,2.2021887448055617,519.3870455542946,-705.9841776894984,2373.3065812377054,711.2934338363796,4554.48054328478,67.48689164041251,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.225,2.1922358115255203,515.0000480523715,-697.8738257556074,2366.2207772547154,708.30393981462,4556.537289577122,67.50212803739687,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.23125,2.181827417601663,510.66339179914047,-689.8743291861668,2361.2221323155395,705.5013080221829,4562.975574706865,67.54980070071906,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2375000000000003,2.168525311722725,506.37639588283145,-681.9819064030684,2356.374150589696,703.6738318560964,4568.713330088349,67.59225791529936,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.24375,2.150605221749381,502.13840232285617,-674.1930013998227,2351.4550172157574,703.3929479908683,4572.684246886987,67.62162558595429,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.25,2.128792776333333,497.948774653917,-666.5042854750349,2346.860310627504,704.4530867404686,4575.982612171416,67.6460095805467,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.25625,2.102479141515315,493.806896503142,-658.9126577383616,2343.360273324491,707.1041299133618,4580.102486775021,67.67645444890728,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2625,2.071775045619767,489.71217016777604,-651.4152444342745,2339.350481148023,711.3836966269926,4581.39676697041,67.68601603706935,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2687500000000003,2.0385584756265303,485.6640152006631,-644.0093971330682,2333.3452068686956,716.7301488845424,4577.046789198812,67.6538749015813,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.275,2.003961169975118,481.66186701044103,-636.6926898423694,2325.403567357162,722.8063552795164,4567.486760458027,67.58318400651176,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.28125,1.9693546974116887,477.705175483011,-629.4629150958659,2316.305129173439,729.1537055004469,4554.917370426461,67.49012794791888,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.2875,1.934855618831564,473.7934036304984,-622.3180790791296,2307.7767954713468,735.7409989863612,4543.298420654345,67.40399410015957,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.29375,1.8980382518796,469.92602627352,-615.2563958551696,2297.9093968022703,743.5278802180411,4527.301798697167,67.285227195107,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3000000000000003,1.858576428650593,466.1025287621881,-608.2762807548006,2286.0901989022004,752.7457166514276,4505.261740823634,67.1212465678613,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.30625,1.8154915931891291,462.3224057408597,-601.376342998948,2272.2614183315004,763.9386468350563,4476.464249191966,66.90638421848818,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3125,1.770622118344984,458.58515996121645,-594.5553776217025,2257.3362415513693,776.5119934429188,4443.578065144623,66.66016850522225,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.31875,1.7268583782168023,454.8903011478319,-587.8123567642535,2242.6226048094913,789.2887566463735,4410.792408255635,66.41379682156136,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.325,1.6898342629254381,451.2373449199287,-581.1464204107438,2229.37296671451,799.5845847721446,4383.707562839091,66.20957304528622,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3312500000000003,1.6559112182621822,447.6258117725971,-574.5568666376541,2216.3806284713332,808.8813461598019,4358.055993963994,66.01557387438206,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3375,1.6259221355115718,444.0552261202868,-568.0431414485098,2203.081962234387,816.6447913682651,4333.059295354615,65.8259773596611,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.34375,1.5989026543900566,440.52511540494083,-561.604828265501,2189.892101563532,823.2279261237392,4309.331686915789,65.64550012693779,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.35,1.5721768963322602,437.0350092706953,-555.2416371490784,2175.494483898309,829.9434054427022,4282.468631718325,65.44057328384528,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.35625,1.5521039250459019,433.584438806623,-548.9533938156592,2163.087523092278,833.3665119363022,4263.408464349878,65.29478129490808,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3625000000000003,1.5428966071686223,430.172935858566,-542.740028522353,2153.9268644616604,831.0494114943151,4257.602805796359,65.2503088559461,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.36875,1.5407738135178235,426.80003241068124,-536.6015648860281,2146.2896842447794,824.9588263196916,4259.064863235129,65.2615113465443,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.375,1.5416197458259386,423.46526003689866,-530.5381087021427,2138.925057342032,817.3403406249937,4262.606670562332,65.28864120627976,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.38125,1.542618486825008,420.16814942209845,-524.5498368265797,2128.483311895668,809.7169258707238,4258.7339605808365,65.25897609203531,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3875,1.541702223031979,416.90822995242166,-518.6369861812213,2116.0526970018536,803.1679438539549,4248.907870237971,65.18364726093479,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.3937500000000003,1.5404496816108666,413.6850293737554,-512.7998429412696,2102.6370012034026,796.8547357918486,4236.332585838797,65.08711535963779,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4000000000000004,1.5390939643445745,410.498073517087,-507.03873195930714,2088.710539159804,790.6554017451125,4222.2498922384175,64.9788418813264,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.40625,1.5377634577797477,407.34688608908203,-501.3540064778732,2073.9685508303455,784.5049718044293,4205.9818536310895,64.85354156583193,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4125,1.535889677540207,404.2309885259295,-495.74603817889556,2056.0577290859846,778.6935055270443,4181.5457658928935,64.66487273545734,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.41875,1.5345245708670456,401.1498999082087,-490.2152076147148,2036.6037036346045,772.6875515249236,4153.3476566412755,64.44647125049808,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4250000000000003,1.5345159920200138,398.1031369342624,-484.7618950616485,2016.190986306497,766.0706057400057,4123.1925360532505,64.21209026385336,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4312500000000004,1.5372766817267354,395.090213949316,-479.3864718331513,1995.3110793518224,758.1643392490674,4092.935722425051,63.97605585236598,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4375,1.5433679217600615,392.1106430273674,-474.08929208559846,1973.5973828053782,748.7473551613052,4061.896265426804,63.733007660291726,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.44375,1.556331494212805,389.1639341026731,-468.87068514561815,1952.1212195375726,736.2202339830907,4034.2759962618525,63.51595072312035,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.45,1.5742849377403583,386.2495951474965,-463.73094838373845,1931.5486019230957,721.6869045135585,4010.607170198026,63.329354727472364,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4562500000000003,1.5946788738947695,383.3671323926296,-458.6703406549027,1912.5713718632157,706.4801839896628,3991.2732481493613,63.17652450198065,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4625000000000004,1.6164006729954181,380.5160505870998,-453.68907632221453,1895.5571363626284,691.1710500423804,3976.638398250592,63.06059306929005,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.46875,1.6380338924308178,377.6958532933716,-448.7873198760615,1879.897171638213,676.3863074285081,3964.6098350533302,62.965147780763054,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.475,1.659593047722323,374.9060432142953,-443.9651811566232,1866.4665820707319,662.0983528887932,3957.406437736268,62.907920310055296,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.48125,1.6818087163898805,372.1461225480213,-439.2227111836784,1855.0318756519393,648.0055320820786,3954.792309379296,62.88713945934651,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4875000000000003,1.7021791252694336,369.4155933670757,-434.55989859361193,1846.3389354559988,635.0493503910795,3957.718751555718,62.91040257028815,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.4937500000000004,1.7204599034273818,366.71395801781915,-429.976666679639,1840.1463404188307,623.2370254001727,3965.6279110192872,62.97323170220254,True
f4-stars-h0p4,newton,stellar_ML_0.8,15.0,2.5,1.7359103029592078,364.04071953653784,-425.47287102750033,1836.0210582733873,612.7518085211493,3977.300837162319,63.06584525051828,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.75,5.8571832365646825,158.5413283060012,64.85971143219675,2848.4412263681693,-8.305149695586165,2144.636069471713,46.310215605973085,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.7562500000000001,5.825076805183921,158.94786451590977,65.23048000899495,2859.7943331185083,-8.468652372600754,2171.188116793473,46.596009665994714,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.7625000000000001,5.815660694827422,159.35668905710148,65.59152943172273,2874.331850351667,-8.599803842781224,2200.2778397359275,46.907119286265356,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.76875,5.824778948556215,159.76773279744467,65.94017789678202,2891.59220502239,-8.702735709947595,2231.61424332091,47.23996447205385,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.775,5.850026917157743,160.18090988807657,66.27375846572917,2911.0645334149212,-8.779816492860618,2264.8548298894248,47.5904909607941,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.78125,5.887135815658908,160.59611786767505,66.58962268478577,2931.769357585158,-8.836749202237705,2299.281559815642,47.950824391407934,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.7875000000000001,5.955623711897426,161.01323778903986,66.88514410567302,2954.078508075695,-8.844086451935445,2335.180911561545,48.32370962127747,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.7937500000000001,6.036811578386329,161.43213436738927,67.15772171495819,2975.943593645495,-8.830231144218875,2370.9854586003307,48.6927659781238,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8,6.116309314762006,161.85265614982282,67.40478327881509,2996.222002462402,-8.816399539000477,2405.794001508922,49.048893988640785,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.80625,6.186387429517706,162.2746357054413,67.62378860973892,3014.384667850854,-8.81316926684182,2439.160807721593,49.38786093486529,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8125,6.243635981172651,162.69788983565581,67.81223276132829,3030.2150249550764,-8.824575821640243,2470.87428359764,49.70788955083126,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8187500000000001,6.306991910564392,163.12221980425457,67.9676491567636,3041.475676293831,-8.823304918766006,2499.0315148843406,49.99031421069826,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8250000000000001,6.366923211846984,163.54741158682805,68.08761265607644,3049.8110656685244,-8.822515769743047,2524.916644946276,50.248548684974736,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.83125,6.415938507377885,163.9732361391867,68.16974256673075,3055.796527280592,-8.832082546214064,2548.9629458482063,50.48725528138964,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8375,6.451872447069892,164.39944968442632,68.21170560143138,3059.384377456906,-8.854375828081203,2571.0887919482398,50.70590490217327,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.84375,6.47629614725046,164.8257940183247,68.2112187864448,3060.904191368508,-8.886748620273838,2591.5246600874525,50.9070197525592,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8500000000000001,6.46769867254468,165.25199683276733,68.16605232307184,3064.6651432818226,-8.958541114565323,2613.923912904115,51.126548024525526,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8562500000000001,6.4476802228430685,165.67777205691635,68.07403240425906,3068.347309513367,-9.040211088577356,2636.312594859398,51.34503476344522,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8625,6.427220763064347,166.1028202158461,67.93304398768132,3070.444390929221,-9.116265427833186,2657.3745526042862,51.54972892852383,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.86875,6.407667346897215,166.52682880637752,67.74103352598011,3070.667995240147,-9.184313056481026,2676.827133921359,51.738062719059734,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.875,6.38861845693224,166.94947268984208,67.49601165420879,3069.0534402765134,-9.24441028926187,2694.6661705312113,51.91017405606738,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8812500000000001,6.350496303650393,167.3704145015074,67.19605583391923,3069.3035781785857,-9.324708081414435,2714.1484863512933,52.09749021163393,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.8875000000000001,6.309480670746355,167.78930507639024,66.83931295273422,3068.6420573076557,-9.401707262625564,2732.8215331231704,52.27639556361141,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.89375,6.274763609062945,168.20578389117313,66.424001877688,3066.071679059215,-9.461145531034477,2749.762708690208,52.438179875832915,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9,6.25061008912149,168.61947952192935,65.94841596009013,3061.9007110337934,-9.495644987899595,2765.206284918314,52.58522877118929,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.90625,6.238156164283215,169.03001011734486,65.4109254891774,3056.538055438202,-9.50259173759853,2779.4902044784685,52.720870672613785,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9125000000000001,6.222320234005003,169.4369838871071,64.80998009136985,3054.4416532991886,-9.504349601002462,2796.6823582365123,52.88366816169726,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9187500000000001,6.2133256166046,169.8399996051102,64.14411107154088,3052.514469472553,-9.484840435448321,2813.982509263357,53.04698397895357,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.925,6.219285278828294,170.23864712710133,63.41193369235154,3050.371688607605,-9.431315020248743,2831.0251269822834,53.20737850131581,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.93125,6.239782172283196,170.632507922369,62.61214938738472,3048.5895775265167,-9.344487116233214,2848.343531187802,53.369874753345655,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9375,6.272498783878528,171.02115561904392,61.74354790355046,3047.4577539115903,-9.228312057764366,2866.2199563498802,53.53708953940138,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9437500000000001,6.328289805522293,171.40415656255726,60.805009368014225,3047.877236534635,-9.067967706059772,2885.5021096856217,53.71686987982101,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9500000000000001,6.390546129113311,171.78107038676836,59.79550627473107,3048.676783297628,-8.889026041484238,2905.131970174231,53.899276156310584,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.95625,6.460492687438952,172.15145059724372,58.7141053855445,3048.855081704832,-8.690569897879397,2924.158241778125,54.075486514483856,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9625,6.5421766445745355,172.51484516613803,57.559969540731956,3046.9104452588354,-8.468354447277003,2941.119658008906,54.232090666033756,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.96875,6.637208370041046,172.87079713809442,56.33235937384625,3041.933267045897,-8.222127451917872,2955.0949799026307,54.360785313520175,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9750000000000001,6.7672149974659455,173.21884524654962,55.030634925710686,3032.5064133995716,-7.928648502029203,2964.6224015666116,54.448346178434214,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9812500000000001,6.913650536290646,173.55852453979918,53.65425715247597,3021.483706534315,-7.615114410904865,2972.4460014477017,54.52014307985354,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.9875,7.064200170875475,173.88936701614287,52.20278932273319,3010.2372767428146,-7.297394355943108,2979.9067051394727,54.58852173433049,True
f4-stars-h0p4,newton,HI_0.8,5.0,0.99375,7.2141379750414405,174.21090226740313,50.675898298800426,3000.5021919413157,-6.980622509391864,2988.729675751074,54.66927542734652,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0,7.36147844343322,174.52265813007728,49.073355697452165,2993.822405968157,-6.666236419020947,3000.488642387178,54.776716243192034,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.00625,7.5078722371188125,174.82416134335534,47.39503892554513,2989.995895700517,-6.352166953913374,3015.0355370025586,54.909339251192584,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0125,7.652117620002584,175.1149382132085,45.64093208620128,2989.5644428494934,-6.039039914452229,3032.973038299564,55.07243446861201,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.01875,7.788159049762953,175.39451528172566,43.811126751438586,2993.096105410635,-5.730826128850891,3054.9474835159353,55.27157934703816,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0250000000000001,7.914349079635802,175.6624200008519,41.905822597391776,3000.8154730404153,-5.427290068977244,3081.2631499354034,55.509126726470875,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.03125,8.030196753835975,175.91818140965768,39.92532789852864,3012.547908836619,-5.127270932146161,3111.81730191991,55.78366518901308,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0375,8.134389329407162,176.16133081424792,37.87005987754702,3026.73317858054,-4.830133588629022,3145.0658063659394,56.08088628370578,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.04375,8.228503987333907,176.39140246939917,35.7405449079276,3042.2685902845806,-4.533532924705582,3179.901374034236,56.39061423707172,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.05,8.31064845623174,176.60793426099434,33.537418566409755,3059.3549694630074,-4.2372493169681364,3216.559967253126,56.71472443072545,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0562500000000001,8.380054347720677,176.81046838831088,31.261425532962473,3077.9569407705217,-3.9402943404743938,3255.032313029338,57.05289048794406,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0625,8.435241419987463,176.99855204520097,28.913419336120917,3097.87975151875,-3.6419239847523097,3295.139159973424,57.40330269220948,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.06875,8.467461961240096,177.17173809919228,26.494361941863982,3118.2934412642744,-3.3440775352736463,3336.020192886467,57.758291118128376,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.075,8.48459731963284,177.32958576752625,24.00532318450893,3138.845701776731,-3.04147874686218,3377.300608156848,58.114547302348036,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.08125,8.488417677458688,177.4716612891422,21.447480038393362,3159.5973926195543,-2.7319682740276754,3419.0466490439208,58.47261452204716,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.0875000000000001,8.479929279764123,177.59753859160978,18.822115729411824,3180.326088591031,-2.4138232973924905,3461.018444640139,58.83042108161507,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.09375,8.461966844243722,177.7067999520062,16.130618685755202,3200.784755223532,-2.0849602122402975,3502.9432862379786,59.18566791240915,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1,8.41418083484224,177.79903665073186,13.374481327484467,3222.069356150329,-1.7484684188521786,3546.0247601842143,59.54850762348469,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.10625,8.345600963305575,177.8738496172569,10.55529869484111,3243.968149740018,-1.3991561821023086,3590.038921831997,59.916933514925454,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1125,8.270347093288262,177.93085006679132,7.674766915459669,3265.223021788858,-1.0323845054070315,3633.592996245512,60.279291603713396,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1187500000000001,8.196615548586161,177.96966012687275,4.734681510908664,3284.9847556674363,-0.6462331811137266,3675.722928584058,60.6277405861711,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.125,8.12861696398206,177.98991345286933,1.7369355432316849,3302.7664046151335,-0.24039175357801473,3715.852596945603,60.95779357018759,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.13125,8.052547890123426,177.9912558314013,-1.3164823975933115,3319.175226512696,0.18494403666993986,3754.6320309558178,61.275052272159,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1375,7.969879209068821,177.97334577068966,-4.423490364121268,3333.885557782255,0.6313421015794587,3791.663479875736,61.57648479635498,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.14375,7.8868220002826765,177.9358550768497,-7.581915378450174,3346.360298433276,1.0995323228787939,3826.3000590101806,61.857093845493424,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1500000000000001,7.807394243183667,177.87846941515537,-10.7894959141565,3356.373185724404,1.5892524336289091,3858.2399111494356,62.11473183673448,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.15625,7.735031100846783,177.8008888553124,-14.043884531319792,3363.856386713143,2.0993117257874823,3887.3596354112838,62.348693935088036,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1625,7.666262070521476,177.7028283997894,-17.342650662572208,3368.558891480006,2.6298124444197106,3913.3198989010875,62.55653362280464,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.16875,7.598836929246898,177.5840184942698,-20.68328354788693,3370.1593382742963,3.1812220569640037,3935.6925045511193,62.735097868347346,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.175,7.528121863073718,177.4442055193036,-24.06319531559835,3369.199778111283,3.7558178533900266,3955.053921427368,62.88921943725624,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1812500000000001,7.455080410305772,177.28315226225217,-27.47972420691438,3365.9828596830343,4.354134688412603,3971.7131183121724,63.02152900646074,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.1875,7.383477527427132,177.10063836863955,-30.930137940957703,3360.576953241442,4.974558217106966,3985.710573757105,63.1324842989495,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.19375,7.327795444579923,176.8964607720414,-34.41163721713328,3352.4487270514887,5.605900470152625,3996.3797674475622,63.21692627332938,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2000000000000002,7.29855077106418,176.6704341016633,-37.921359351377674,3340.126165429295,6.234885890232449,4001.9165126249222,63.26070275158918,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.20625,7.293992672215052,176.42239106678468,-41.456382042601,3323.293969088522,6.855883065166465,4001.8674671478634,63.26031510471524,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2125000000000001,7.307779826319468,176.15218281726482,-45.013727265370825,3303.245857865404,7.468635564619999,3997.716967097183,63.22750166736926,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.21875,7.334198039513693,175.8596792793366,-48.59036528462293,3281.275498917869,8.074435319524158,3990.9800789866285,63.17420422123755,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.225,7.379209542263538,175.54476946593854,-52.18321878791018,3259.0569475622415,8.662776500527649,3983.6819842632185,63.116416123408165,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2312500000000002,7.433159115342036,175.20736176086498,-55.78916713041123,3238.6831757009095,9.241079191691439,3978.387580890054,63.074460607206575,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2375,7.493607220992259,174.8473841760461,-59.40505068762929,3220.161575100883,9.810195284856016,3975.139753902487,63.048709375390764,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.2437500000000001,7.5602310084893505,174.46478458130076,-63.02767531040345,3202.890123822704,10.368819561107294,3973.2257719433815,63.033528950419566,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.25,7.632960025269532,174.0595309059409,-66.65381687653833,3186.7470721922346,10.915460164843566,3972.51838007545,63.02791746579804,True
f4-stars-h0p4,newton,HI_0.8,5.0,1.25625,7.713033274132569,173.63161131164097,-70.28022593303925,3171.7598390648905,11.446797996383577,3973.076499828885,63.032344870144925,True
