atlas_id,display_name,ra_deg,dec_deg,surveys,prior_exposure,has_local_hi_cube,has_local_stellar_image,has_local_co_image,sparc_radial_rows,wallaby_profile_status,spatial_3d_baryon_reconstruction,validated_full_cube_gravity_prediction,hi_integrated_status,manga_source_quality_selection,manga_maps_local_status,manga_plateifu,manga_mangaid,manga_nsa_iauname,manga_nsa_absmag_g,manga_nsa_absmag_r,manga_nsa_absmag_i,manga_nsa_elpetro_mass,manga_nsa_sersic_mass,manga_nsa_sersic_th50,manga_nsa_sersic_ba,manga_DAPQUAL,manga_drp3qual,manga_SNR_MED_r,manga_hi_LOGMHI,manga_hi_LOGHILIM200KMS,manga_hi_SNR,manga_hi_FHI,manga_hi_EFHI,manga_hi_conflag,manga_hi_conf_prob,probes_photometry_catalog,probes_rotation_survey,probes_profile_local_status,hubble_type,distance_mpc,distance_error_mpc,distance_method,inclination_deg,inclination_error_deg,luminosity_1e9_lsun,reff_kpc,effective_sb_lsun_pc2,rdisk_kpc,central_sb_lsun_pc2,hi_mass_1e9_msun,hi_radius_kpc,quality,motion_references,wallaby_profile_radii,wallaby_prior_role,wallaby_release,wallaby_stellar_mass_map,wallaby_has_failed_release_record,position_source
MANGA:1-633759,1-633759,242.975066254,30.332783222,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9028-12702,1-633759,J161154.20+301959.9,-19.7543,-20.4092,-20.7323,17023600000.0,24977500000.0,12.065,0.673024,0,0,7.9205155,-999.0,9.455825,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633775,1-633775,243.141933759,28.3189738555,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9090-3704,1-633775,J161233.79+281903.9,-19.9546,-20.5986,-20.9356,22561000000.0,22896200000.0,5.64398,0.790437,1,0,12.21595,10.16,-999.0,15.2,3.34,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633776,1-633776,243.142084923,25.5007710463,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9046-1901,1-633776,J161233.89+253005.0,-19.7121,-20.5013,-20.8799,23274900000.0,26979200000.0,4.64004,0.343474,0,0,40.23939,-999.0,9.53664,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633805,1-633805,243.509570534,28.4969072308,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9040-6103,1-633805,J161402.20+282946.0,-20.04,-20.785,-21.1654,30499100000.0,39540700000.0,9.48784,0.314976,0,0,21.797594,-999.0,9.456297,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633815,1-633815,243.615790912,29.9738333089,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9028-12704,1-633815,J161427.59+295828.9,-19.9634,-20.5799,-20.8825,19306600000.0,24282800000.0,9.94738,0.729129,0,0,7.8786016,9.78,-999.0,6.5,1.22,0.1,1.0,0.9999767541885376,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633819,1-633819,243.694602427,26.5588514806,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9040-6101,1-633819,J161446.40+263328.9,-20.3243,-21.0549,-21.4139,31829000000.0,40633600000.0,7.62039,0.658437,0,0,15.636983,9.83,-999.0,6.5,1.45,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633824,1-633824,243.847430005,26.617995716,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9046-3702,1-633824,J161523.19+263706.9,-19.9108,-20.6683,-21.0386,26594300000.0,35220200000.0,6.78105,0.612136,0,0,22.416557,-999.0,9.491108,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633832,1-633832,243.968767118,44.161319278,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8555-12702,1-633832,J161553.39+440934.9,-20.0575,-20.7137,-21.0112,20428900000.0,26591400000.0,3.95674,0.552377,0,0,17.177301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633839,1-633839,244.074725627,47.9816013106,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8548-12704,1-633839,J161617.59+475853.0,-19.1309,-19.6818,-19.9856,8792810000.0,9184450000.0,10.9492,0.313597,0,0,15.019906,9.739694,-999.0,10.651,3.048,0.073511325,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633846,1-633846,244.1876,52.016733,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8562-6103,1-633846,J161644.69+520046.9,-20.15,-20.5915,-20.7951,12411200000.0,8421820000.0,7.74872,0.715603,1,0,17.146372,9.898737,-999.0,5.62288,1.6715399,0.12240239,1.0,0.9998972329019529,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633849,1-633849,244.197891381,19.4746798739,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11976-9102,1-633849,J161647.09+192827.9,-20.023758,-20.585325,-20.808432,15687277000.0,21369956000.0,11.266447,0.7925823,0,4098,5.391195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633856,1-633856,244.38849,31.57767,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9027-12705,1-633856,J161732.80+313436.0,-18.3978,-18.7425,-18.8007,1428170000.0,1713770000.0,16.3028,0.812434,0,0,1.2440302,9.53,-999.0,27.9,1.55,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633871,1-633871,244.56538,29.64843,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9025-12702,1-633871,J161815.80+293906.9,-15.2551,-16.5151,-17.0546,614190000.0,1444090000.0,28.7863,0.616874,1610612753,0,0.72735333,-999.0,8.713939,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633934,1-633934,245.917023368,24.474186651,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9048-9102,1-633934,J162339.79+242825.9,-20.693,-21.4405,-21.8156,53801500000.0,65712400000.0,9.4854,0.904713,0,0,9.46092,-999.0,9.621507,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633942,1-633942,246.050763599,30.162261411,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9025-12704,1-633942,J162412.39+300947.9,-21.1039,-21.7275,-21.9849,48036200000.0,81652400000.0,19.9645,0.544806,0,0,4.643725,10.49,-999.0,12.7,3.04,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633943,1-633943,246.118675724,48.5966479681,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8483-6102,1-633943,J162428.39+483548.0,-21.3537,-22.11,-22.4847,103799000000.0,117602000000.0,7.85808,0.538544,0,0,20.546896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633947,1-633947,246.175689774,30.7643760037,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9027-3704,1-633947,J162441.89+304551.0,-20.9815,-21.7522,-22.117,70538700000.0,86932900000.0,5.93289,0.723822,0,0,15.089982,-999.0,10.016223,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633967,1-633967,246.748152586,39.0138048168,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11943-12702,1-633967,J162659.99+390049.5,-17.25385,-17.972727,-18.314919,2073734400.0,2145241100.0,2.335233,0.3188272,0,0,21.417381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633969,1-633969,246.855144495,42.6797142778,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9029-9102,1-633969,J162726.50+424049.9,-21.308,-22.0583,-22.4591,95953000000.0,134592000000.0,30.2196,0.758212,0,0,0.0,-999.0,9.168842,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633981,1-633981,247.192215685,25.4947209924,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9047-6102,1-633981,J162845.89+252938.0,-20.6406,-21.439,-21.8121,50023900000.0,76299500000.0,10.9415,0.912117,0,64,10.081692,-999.0,9.369617,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633985,1-633985,247.22922,39.17094,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12674-3703,1-633985,J162853.99+391015.9,-17.799162,-18.490683,-18.836685,3700393500.0,3655255000.0,5.5352836,0.87876034,0,4098,4.1323786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633990,1-633990,247.304125164,41.1508723641,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8312-12704,1-633990,J162912.90+410859.0,-19.3612,-20.0579,-20.4173,14463300000.0,15996600000.0,9.84032,0.690994,1,0,7.713987,-999.0,9.239076,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633994,1-633994,247.419950798,40.6869537939,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8603-6104,1-633994,J162940.50+404113.9,-19.1256,-19.953,-20.4137,13686000000.0,19315700000.0,11.739,0.201296,0,0,12.573122,10.108807,-999.0,6.615714,3.2379303,0.16402982,1.0,0.9962775645559462,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-633996,1-633996,247.436504694,41.7784913034,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11941-12703,1-633996,J162944.70+414624.9,-19.6412,-19.97428,-20.592566,9111864000.0,7161314300.0,8.650328,0.62810004,1,0,5.1196303,9.597311,-999.0,6.008162,0.94244605,0.08773057,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634055,1-634055,248.766160205,44.5424307204,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8484-9102,1-634055,J163503.86+443232.9,-20.7245,-21.466,-21.8244,56438100000.0,78412200000.0,12.8859,0.922366,1,0,4.3591604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634056,1-634056,248.78284923,40.9913754432,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8978-12701,1-634056,J163508.29+405927.9,-19.4854,-20.2124,-20.604,14578000000.0,17696200000.0,19.8558,0.15,1,0,7.029039,10.039331,-999.0,6.3953676,2.848985,0.18268466,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634089,1-634089,249.537684437,39.9177974265,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9869-12703,1-634089,J163808.90+395459.0,-20.519,-21.2474,-21.6228,39329700000.0,49160500000.0,15.4209,0.40428,0,0,13.016093,9.550348,-999.0,3.4126444,0.9610601,0.13267104,1.0,0.0016351295001298949,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634093,1-634093,249.587768862,40.8172085562,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8978-12702,1-634093,J163821.05+404901.2,-21.7146,-22.2989,-22.5622,76349600000.0,78020400000.0,5.87672,0.620813,0,0,4.4471197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634095,1-634095,249.679870041,37.2550188969,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12667-6103,1-634095,J163843.49+371515.0,-19.3325,-20.056313,-20.438616,15716649000.0,19373543000.0,9.341288,0.6386884,0,4096,11.1834545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634109,1-634109,249.83968507,29.3697720089,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11950-12701,1-634109,J163921.69+292208.0,-18.838718,-19.377405,-19.686544,4914548700.0,8348665300.0,13.580635,0.15931563,16,4098,0.90848064,10.23,-999.0,7.2,2.3,0.18,1.0,0.016540082171559334,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634114,1-634114,249.878347446,21.3169161398,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11978-12705,1-634114,J163930.60+211902.9,-20.648136,-21.12573,-21.3647,25175028000.0,33056877000.0,10.867121,0.65990406,0,0,13.437038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634115,1-634115,249.878895147,37.5120939479,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11946-3702,1-634115,J163930.93+373043.9,-20.095966,-21.03876,-21.197252,33122515000.0,36472844000.0,5.4002476,0.4633111,0,0,10.479743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634119,1-634119,249.91235,43.29527,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8978-12703,1-634119,J163938.70+431742.9,-18.1763,-18.5634,-18.7457,1921330000.0,1870480000.0,9.99904,0.601647,0,0,5.7938914,9.176709,-999.0,4.4072843,1.4157023,0.16286945,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634132,1-634132,250.094563226,33.679745815,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11948-12703,1-634132,J164023.20+334051.9,-20.604116,-21.272936,-21.60314,38093394000.0,53636112000.0,11.556576,0.54362,0,4096,16.913713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634138,1-634138,250.31305,39.29009,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8588-12702,1-634138,J164115.57+391724.5,-19.8088,-20.0637,-20.2904,5826070000.0,7408930000.0,16.4574,0.667299,0,0,3.1097019,9.953052,-999.0,10.7,2.28,0.08051198,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634140,1-634140,250.363270718,26.6938905436,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11757-6104,1-634140,J164127.00+264136.0,-21.477713,-22.02567,-22.274775,61252743000.0,70695350000.0,5.960402,0.8248228,0,0,13.273304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634144,1-634144,250.458323977,37.517407769,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11946-6103,1-634144,J164150.03+373102.6,-20.271326,-20.864912,-21.21643,28426467000.0,33338104000.0,6.4134073,0.36473623,0,0,12.415998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634149,1-634149,250.598655123,25.0865491425,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11975-12701,1-634149,J164223.69+250506.9,-19.648144,-20.080967,-20.271214,6516909600.0,11818542000.0,19.85542,0.34963283,0,0,8.192096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634183,1-634183,251.403851576,21.8235192352,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11978-9102,1-634183,J164536.89+214924.0,-18.869417,-19.721436,-20.146793,10499788000.0,11349945000.0,7.955589,0.25641254,0,0,13.747366,10.415788,-999.0,7.969046,6.1427484,0.20305401,1.0,0.9977775028610376,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634208,1-634208,252.011074618,26.2135468512,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12651-12705,1-634208,J164802.70+261244.9,-20.824978,-21.307653,-21.52626,20599278000.0,44086784000.0,17.315445,0.59489334,0,4096,6.757145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634233,1-634233,252.74833,32.77021,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11951-12703,1-634233,J165100.00+324612.8,-18.290297,-18.675968,-18.8715,2268174300.0,1552647700.0,6.9691777,0.5405188,0,4096,3.4598396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634238,1-634238,252.938352205,62.4643460042,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7992-12701,1-634238,J165145.20+622751.0,-21.1926,-21.8572,-22.2766,68156600000.0,106032000000.0,15.8606,0.848358,1,0,3.0891936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634271,1-634271,253.530590802,23.4124038283,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,12652-1902,1-634271,J165406.99+232434.9,-20.833254,-21.364517,-21.586845,31831771000.0,79270940000.0,29.918846,0.7173119,0,4098,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634274,1-634274,253.572622355,37.622378197,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8606-9101,1-634274,J165417.39+373720.1,-21.5953,-22.3086,-22.687,124860000000.0,168635000000.0,12.9259,0.874636,0,0,7.2665706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634299,1-634299,253.88908076,63.2421188916,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7992-6102,1-634299,J165533.80+631434.0,-19.4424,-19.6956,-19.7562,2312830000.0,2053840000.0,6.75298,0.492361,0,0,15.607399,9.774621,-999.0,11.3338,2.724,0.07531387,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634318,1-634318,254.174397052,26.8384865131,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11952-3704,1-634318,J165641.90+265021.9,-20.438267,-21.221212,-21.601177,43877835000.0,67803054000.0,9.997333,0.7287893,0,0,23.378656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634328,1-634328,254.309797546,34.0240432727,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8613-9102,1-634328,J165714.40+340122.9,-21.7523,-22.4694,-22.7894,125333000000.0,195214000000.0,15.6239,0.724256,0,0,8.120967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634329,1-634329,254.317216717,27.8496051878,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11952-12704,1-634329,J165716.19+275055.0,-20.400059,-21.07299,-21.451254,36692410000.0,46453990000.0,18.815392,0.5723556,0,0,9.5544815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634350,1-634350,254.49813,36.0921,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8606-1901,1-634350,J165759.99+360531.6,-18.0081,-18.4527,-18.6252,1264440000.0,1457080000.0,4.73322,0.850259,0,0,3.359774,9.507143,-999.0,2.8391447,0.5416635,0.10159244,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634404,1-634404,255.252958273,20.1682417094,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11981-6102,1-634404,J170100.70+201004.0,-20.305826,-21.059616,-21.42043,36964835000.0,52747920000.0,10.014962,0.7958197,1,4098,13.770325,-999.0,9.152917,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634477,1-634477,255.895283788,36.4015364012,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7957-1901,1-634477,J170334.00+362351.9,-17.9442,-18.6807,-19.0554,4346840000.0,4932140000.0,3.75018,0.721573,0,0,15.321273,-999.0,8.800233,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634515,1-634515,256.212282526,34.8173337086,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,9185-9101,1-634515,J170450.70+344858.9,-20.9721,-21.5903,-21.8919,37927400000.0,45843800000.0,10.8708,0.841961,0,0,8.596764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634525,1-634525,256.249629989,23.1690245444,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_detection,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,11984-6103,1-634525,J170500.19+231011.0,-19.625666,-20.167652,-20.433523,11124975000.0,9678836000.0,6.211144,0.87577176,0,0,12.19733,9.991666,-999.0,7.471528,2.425007,0.13126154,1.0,0.3849972221931973,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634538,1-634538,256.369657235,35.6346666211,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7957-3701,1-634538,J170528.49+353807.0,-20.332,-21.1141,-21.5108,41191200000.0,53700300000.0,6.59409,0.786996,0,0,23.769972,-999.0,9.169964,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634579,1-634579,256.777062755,34.2347125502,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,published_upper_limit,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,8614-12705,1-634579,J170706.30+341402.0,-20.3825,-21.0329,-21.4283,38925800000.0,53091700000.0,23.0544,0.716533,1,0,5.432724,-999.0,9.168347,-999.0,-999.0,-999.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
MANGA:1-634588,1-634588,256.855119432,30.2250053112,MaNGA_local_master,previously_processed_population_catalog,False,False,False,0,not_in_local_wallaby_extract,not_demonstrated,False,unknown_or_unavailable,inherited_custom_10071_row_selection,not_audited_by_this_ingestion,7959-12702,1-634588,J170725.90+301329.9,-20.1573,-20.8691,-21.2856,30168500000.0,38032800000.0,18.7078,0.177504,0,4098,8.940832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
