side_pixels,model,core,q_over_n,logpdf_per_channel,trace_second_moment
2,empirical_aperture,23,0.9787065304435336,-0.25336968409671556,4.494847853913213
2,empirical_aperture,24,1.035779431760251,-0.2819061347550741,4.7636848541362395
2,empirical_aperture,25,1.0081606842215016,-0.2680967609856996,4.561883651412968
2,empirical_aperture,26,1.0435058278122074,-0.28576933278105243,4.830905530441323
4,independent_pixels,0,7.769705685292001,-2.360769912348146,2.6415938774945733
4,independent_pixels,1,8.4403611443689,-2.6960976418865945,3.039492793562065
4,independent_pixels,2,8.547058511627293,-2.7494463255157915,2.9460468479461475
4,independent_pixels,3,7.987658955777066,-2.4697465475906775,2.812426194104118
4,independent_pixels,4,8.313581477032406,-2.6327078082183473,2.8573217953912273
4,independent_pixels,5,8.347165077578428,-2.6494996084913587,2.749847408132674
4,independent_pixels,6,8.170362083039063,-2.5610981112216775,2.7888205745209986
4,independent_pixels,7,8.33141829222157,-2.6416262158129316,2.8913391084517004
4,independent_pixels,8,8.13874544013855,-2.54528978977142,2.751718343056876
4,independent_pixels,9,8.899375876295126,-2.925605007849709,3.126152809661909
4,independent_pixels,10,8.151411762719084,-2.551622951061687,2.718963945079679
4,independent_pixels,11,7.482355575798333,-2.217094857601311,2.642278526936867
4,independent_pixels,12,7.833824727134003,-2.3928294332691458,2.670053608781772
4,independent_pixels,13,8.43834999160528,-2.695092065504785,2.9281207014523423
4,independent_pixels,14,8.066009980138038,-2.5089220597711632,2.854787649133661
4,independent_pixels,15,8.481231766834542,-2.7165329531194162,2.9464756884374346
4,independent_pixels,16,8.061828663391385,-2.506831401397838,2.918936706277856
4,independent_pixels,17,8.30758976948094,-2.629711954442616,2.813133468733724
4,independent_pixels,18,8.347454172822028,-2.649644156113159,2.8071598396284823
4,independent_pixels,19,8.217269722770647,-2.5845519310874696,2.825255665907749
4,independent_pixels,20,8.008116910492944,-2.4799755249486175,2.8284240582292757
4,independent_pixels,21,7.808994225655382,-2.3804141825298366,2.64283498904036
4,independent_pixels,22,8.300547166057822,-2.6261906527310566,2.793497090286129
4,independent_pixels,23,7.738666435652879,-2.345250287528585,2.7623917579718973
4,independent_pixels,24,8.122333817848808,-2.5370839786265487,2.868339972410819
4,independent_pixels,25,8.027945238120543,-2.4898896887624162,2.762973760168454
4,independent_pixels,26,8.33421053584843,-2.643022337626359,2.911169352928061
4,empirical_aperture,0,1.0034911432934501,-0.009572483559815744,2.6415938774945733
4,empirical_aperture,1,1.0827664396682815,-0.0492101317472315,3.039492793562065
4,empirical_aperture,2,1.116141548656952,-0.06589768624156667,2.9460468479461475
4,empirical_aperture,3,1.0275495682112274,-0.021601696018704448,2.812426194104118
4,empirical_aperture,4,1.076054833252371,-0.04585432853927618,2.8573217953912273
4,empirical_aperture,5,1.0812821318843397,-0.0484679778552606,2.749847408132674
4,empirical_aperture,6,1.0674863999679047,-0.041570111897043044,2.7888205745209986
4,empirical_aperture,7,1.0799098905237545,-0.047781857174967954,2.8913391084517004
4,empirical_aperture,8,1.0520197567749636,-0.03383679030057258,2.751718343056876
4,empirical_aperture,9,1.1434647201350228,-0.07955927198060204,3.126152809661909
4,empirical_aperture,10,1.046264238589379,-0.030959031207780402,2.718963945079679
4,empirical_aperture,11,0.9650292280697044,0.009658474052057062,2.642278526936867
4,empirical_aperture,12,1.0047341469510092,-0.010193985388595271,2.670053608781772
4,empirical_aperture,13,1.094634141420158,-0.0551439826231697,2.9281207014523423
4,empirical_aperture,14,1.0351439048437225,-0.025398864334952018,2.854787649133661
4,empirical_aperture,15,1.0870808998914858,-0.05136736185883375,2.9464756884374346
4,empirical_aperture,16,1.043829519487542,-0.02974167165686169,2.918936706277856
4,empirical_aperture,17,1.0770219650709631,-0.0463378944485724,2.813133468733724
4,empirical_aperture,18,1.0757683169061711,-0.04571107036617636,2.8071598396284823
4,empirical_aperture,19,1.0565310616696972,-0.03609244274793943,2.825255665907749
4,empirical_aperture,20,1.0402045804227182,-0.02792920212444982,2.8284240582292757
4,empirical_aperture,21,1.006900384140867,-0.011277103983524151,2.64283498904036
4,empirical_aperture,22,1.0691293257703527,-0.04239157479826713,2.793497090286129
4,empirical_aperture,23,0.9957299635826729,-0.00569189370442722,2.7623917579718973
4,empirical_aperture,24,1.0459711825247933,-0.030812503175487366,2.868339972410819
4,empirical_aperture,25,1.0389485323605836,-0.027301178093382627,2.762973760168454
4,empirical_aperture,26,1.0802062488361357,-0.04793003633115864,2.911169352928061
8,independent_pixels,0,13.764323171083767,-4.664931474684083,1.1605502913397654
8,independent_pixels,1,15.71670902474899,-5.641124401516696,1.3847745736168757
8,independent_pixels,2,16.458490981660663,-6.012015379972533,1.416555434595173
8,independent_pixels,3,13.412667782687482,-4.489103780485941,1.1779109828962018
8,independent_pixels,4,14.467035268767672,-5.016287523526037,1.2660554917212479
8,independent_pixels,5,14.180201210058161,-4.872870494171282,1.1417866495466087
8,independent_pixels,6,15.051926822841043,-5.308733300562722,1.248994559644042
8,independent_pixels,7,15.905005127366332,-5.735272452825366,1.3251923066018447
8,independent_pixels,8,15.098170940208027,-5.331855359246215,1.3114022555815767
8,independent_pixels,9,17.31012362043787,-6.437831699361135,1.5028552605295977
8,independent_pixels,10,14.405373547897081,-4.9854566630907415,1.1310402456763373
8,independent_pixels,11,12.967795047015912,-4.266667412650157,1.1595483629998402
8,independent_pixels,12,13.711026813321936,-4.638283295803169,1.1418990088393868
8,independent_pixels,13,15.3161052470552,-5.4408225126698,1.3238266237135783
8,independent_pixels,14,14.20984772954009,-4.887693753912246,1.2204927718165182
8,independent_pixels,15,16.182937242393635,-5.8742385103390165,1.4519658839442426
8,independent_pixels,16,14.130621989067441,-4.84808088367592,1.3079517161868415
8,independent_pixels,17,15.688706867803537,-5.627123323043968,1.3090562775212942
8,independent_pixels,18,16.24944487484961,-5.907492326567003,1.3763777105216102
8,independent_pixels,19,14.800270013887419,-5.182904896085908,1.2682877117187834
8,independent_pixels,20,15.375176861419591,-5.470358319851998,1.296704809106976
8,independent_pixels,21,13.550591858682408,-4.558065818483404,1.1514976585090362
8,independent_pixels,22,15.048123273629747,-5.306831525957074,1.229910923613682
8,independent_pixels,23,14.55952577582066,-5.06253277705253,1.3959441007348967
8,independent_pixels,24,13.848433635667131,-4.706986706975767,1.2459649657564669
8,independent_pixels,25,14.836752828594534,-5.201146303439468,1.33472726690756
8,independent_pixels,26,14.34351745576242,-4.954528617023409,1.2535726570495689
8,empirical_aperture,0,1.1202024982166157,0.34842811708320054,1.1605502913397654
8,empirical_aperture,1,1.1568050393384572,0.33012684652227975,1.3847745736168757
8,empirical_aperture,2,1.337021733967703,0.24001849920765694,1.416555434595173
8,empirical_aperture,3,1.0285726448320802,0.3942430437754683,1.1779109828962018
8,empirical_aperture,4,1.133115444248344,0.34197164406733643,1.2660554917212479
8,empirical_aperture,5,1.1504004463448616,0.33332914301907773,1.1417866495466087
8,empirical_aperture,6,1.193326464375885,0.311866134003566,1.248994559644042
8,empirical_aperture,7,1.2755867425629082,0.2707359949100544,1.3251923066018447
8,empirical_aperture,8,1.2105142343201407,0.3032722490314382,1.3114022555815767
8,empirical_aperture,9,1.3801311568037433,0.2184637877896367,1.5028552605295977
8,empirical_aperture,10,1.1194765671619553,0.34879108261053077,1.1310402456763373
8,empirical_aperture,11,1.0157670936012446,0.40064581939088617,1.1595483629998402
8,empirical_aperture,12,1.094384845217625,0.36133694358269597,1.1418990088393868
8,empirical_aperture,13,1.1843464759285187,0.31635612822724907,1.3238266237135783
8,empirical_aperture,14,1.1203702309659438,0.3483442507085366,1.2204927718165182
8,empirical_aperture,15,1.2575091396987812,0.2797747963421178,1.4519658839442426
8,empirical_aperture,16,1.1011333674416564,0.3579626824706803,1.3079517161868415
8,empirical_aperture,17,1.216664899833988,0.3001969162745145,1.3090562775212942
8,empirical_aperture,18,1.2629307031886616,0.2770640145971776,1.3763777105216102
8,empirical_aperture,19,1.1252366794406774,0.34591102647116967,1.2682877117187834
8,empirical_aperture,20,1.2144267110280478,0.30131601067748465,1.296704809106976
8,empirical_aperture,21,1.0811106009420715,0.3679740657204727,1.1514976585090362
8,empirical_aperture,22,1.1396026472075136,0.3387280425877517,1.229910923613682
8,empirical_aperture,23,1.1175090585806573,0.34977483690117994,1.3959441007348967
8,empirical_aperture,24,1.0680926436612124,0.3744830443609023,1.2459649657564669
8,empirical_aperture,25,1.1570537589591403,0.33000248671193827,1.33472726690756
8,empirical_aperture,26,1.134339104061284,0.3413598141608665,1.2535726570495689
12,independent_pixels,0,17.514624576986993,-6.134617069527531,0.6339836172576897
12,independent_pixels,1,21.822456954691045,-8.288533258379559,0.8977804255977255
12,independent_pixels,2,19.86320692608885,-7.308908244078459,0.7616133876606441
12,independent_pixels,3,18.539914986996855,-6.647262274532463,0.7100378311284012
12,independent_pixels,4,19.036958766454344,-6.895784164261207,0.7091414658955253
12,independent_pixels,5,17.551671180336925,-6.153140371202498,0.6500591791450274
12,independent_pixels,6,17.195275339812763,-5.974942450940417,0.5996812178854427
12,independent_pixels,7,19.543077674216185,-7.14884361814213,0.6965918554113985
12,independent_pixels,8,19.551355219584238,-7.152982390826155,0.7696165434933193
12,independent_pixels,9,25.065171718690742,-9.909890640379407,0.9586632926836229
12,independent_pixels,10,18.026152905272635,-6.390381233670352,0.6479252458881205
12,independent_pixels,11,14.921319477912656,-4.837964519990363,0.6145699955814403
12,independent_pixels,12,16.058462159736912,-5.40653586090249,0.5743944406170209
12,independent_pixels,13,18.850582360422273,-6.80259596124517,0.7076055135487231
12,independent_pixels,14,17.376927570884167,-6.065768566476118,0.7159300417371534
12,independent_pixels,15,20.363323492379727,-7.558966527223899,0.8320158396379214
12,independent_pixels,16,15.723090092953091,-5.238849827510581,0.7015868698411653
12,independent_pixels,17,16.458433751474743,-5.606521656771407,0.6347416906049671
12,independent_pixels,18,20.87686981093345,-7.815739686500761,0.7664642675173412
12,independent_pixels,19,17.678165091600242,-6.216387326834155,0.6627497363339855
12,independent_pixels,20,19.713631912932595,-7.234120737500333,0.7664876101329312
12,independent_pixels,21,17.100191643843857,-5.927400602955964,0.6445631963595
12,independent_pixels,22,18.204495306420835,-6.479552434244452,0.6596360885795913
12,independent_pixels,23,16.879554547692383,-5.817082054880227,0.7930775522834553
12,independent_pixels,24,20.681627339587894,-7.718118450827983,0.8513784807786265
12,independent_pixels,25,17.659770514713585,-6.207190038390828,0.7738259942738559
12,independent_pixels,26,18.983554067081656,-6.869081814574862,0.6869852361783975
12,empirical_aperture,0,1.2737212123388504,0.6112613904248676,0.6339836172576897
12,empirical_aperture,1,1.4698862108091377,0.5131788911897238,0.8977804255977255
12,empirical_aperture,2,1.6358630622293528,0.4301904654796162,0.7616133876606441
12,empirical_aperture,3,1.267467843109959,0.6143880750393131,0.7100378311284012
12,empirical_aperture,4,1.3901683027131608,0.5530378452377123,0.7091414658955253
12,empirical_aperture,5,1.3358592057873448,0.5801923937006203,0.6500591791450274
12,empirical_aperture,6,1.3415968839247838,0.5773235546319009,0.5996812178854427
12,empirical_aperture,7,1.4713182982533433,0.512462847467621,0.6965918554113985
12,empirical_aperture,8,1.5869782359635953,0.454632878612495,0.7696165434933193
12,empirical_aperture,9,1.9251142614214327,0.28556486588357627,0.9586632926836229
12,empirical_aperture,10,1.2803499849108142,0.6079470041388855,0.6479252458881205
12,empirical_aperture,11,1.0480200558470048,0.7241119686707904,0.6145699955814403
12,empirical_aperture,12,1.158993556726276,0.6686252182311547,0.5743944406170209
12,empirical_aperture,13,1.5451465315244495,0.47554873083206806,0.7076055135487231
12,empirical_aperture,14,1.375743095403384,0.5602504488926007,0.7159300417371534
12,empirical_aperture,15,1.5264013607717437,0.4849213162084207,0.8320158396379214
12,empirical_aperture,16,1.1612377556542026,0.6675031187671914,0.7015868698411653
12,empirical_aperture,17,1.2748730096419305,0.6106854917733273,0.6347416906049671
12,empirical_aperture,18,1.5579663644436477,0.4691388143724686,0.7664642675173412
12,empirical_aperture,19,1.3081256452990602,0.5940591739447626,0.6627497363339855
12,empirical_aperture,20,1.4936251463718506,0.5013094234083674,0.7664876101329312
12,empirical_aperture,21,1.3578071496014086,0.5692184217935884,0.6445631963595
12,empirical_aperture,22,1.2896040306428096,0.6033199812728879,0.6596360885795913
12,empirical_aperture,23,1.2553408455487978,0.6204515738198938,0.7930775522834553
12,empirical_aperture,24,1.6551091047149913,0.4205674442367971,0.8513784807786265
12,empirical_aperture,25,1.3654776244281974,0.5653831843801941,0.7738259942738559
12,empirical_aperture,26,1.58224876098254,0.4569976161030227,0.6869852361783975
24,independent_pixels,0,20.726501680770667,-7.0474084408594235,0.18082643049350725
24,independent_pixels,1,31.012531429922554,-12.190423315435366,0.3528663855476608
24,independent_pixels,2,29.927342341210085,-11.647828771079132,0.29981187620691807
24,independent_pixels,3,24.23391418408442,-8.801114692516299,0.2381377787524889
24,independent_pixels,4,18.158553526049417,-5.763434363498798,0.16944298724047901
24,independent_pixels,5,21.992456164007965,-7.680385682478073,0.20314556794017738
24,independent_pixels,6,20.79815958167131,-7.083237391309746,0.19418798690381892
24,independent_pixels,7,21.640444793303477,-7.504379997125829,0.19903854735006965
24,independent_pixels,8,25.30902770847588,-9.338671454712031,0.2525964881233
24,independent_pixels,9,33.59257892230053,-13.480447061624355,0.3932506353693209
24,independent_pixels,10,22.371062954499752,-7.869689077723966,0.19393454265288085
24,independent_pixels,11,14.087661699195317,-3.7279884500717495,0.17648315080183893
24,independent_pixels,12,18.530360970542212,-5.949338085745196,0.15493572936138839
24,independent_pixels,13,28.12098336225393,-10.744649281601054,0.23979297495430532
24,independent_pixels,14,25.840885928876798,-9.60460056491249,0.2688666935668128
24,independent_pixels,15,17.860878065467144,-5.614596633207663,0.20196257893096978
24,independent_pixels,16,18.68268533263361,-6.025500266790896,0.21429712807399903
24,independent_pixels,17,26.942879740186488,-10.155597470567335,0.2876017365227733
24,independent_pixels,18,39.91226705242058,-16.64029112668438,0.33595628683748413
24,independent_pixels,19,30.772401586193382,-12.070358393570782,0.2983599471341254
24,independent_pixels,20,35.769961097611784,-14.56913814927998,0.340522199643131
24,independent_pixels,21,20.108060241311097,-6.7381877211296395,0.20371068180507879
24,independent_pixels,22,20.64684038986878,-7.00757779540848,0.18280068908345043
24,independent_pixels,23,25.526421489230774,-9.447368345089476,0.3537479130290742
24,independent_pixels,24,21.371685972164308,-7.370000586556245,0.26924259600193673
24,independent_pixels,25,22.95050325773063,-8.159409229339406,0.25173456652185155
24,independent_pixels,26,20.46873273014318,-6.91852396554568,0.19100356039666908
24,empirical_aperture,0,3.4493914068247773,0.39745102078646016,0.18082643049350725
24,empirical_aperture,1,4.4531276306649605,-0.10441709113363136,0.3528663855476608
24,empirical_aperture,2,6.824232614455315,-1.2899695830288087,0.29981187620691807
24,empirical_aperture,3,3.935219321943633,0.1545370632270323,0.2381377787524889
24,empirical_aperture,4,2.521855749852225,0.8612188492727364,0.16944298724047901
24,empirical_aperture,5,3.3309735380676244,0.45665995516503666,0.20314556794017738
24,empirical_aperture,6,2.132932094671204,1.0556806768632465,0.19418798690381892
24,empirical_aperture,7,3.59472094427784,0.32478625205992884,0.19903854735006965
24,empirical_aperture,8,6.4949632354077975,-1.12533489350505,0.2525964881233
24,empirical_aperture,9,7.069255693796322,-1.4124811226993121,0.3932506353693209
24,empirical_aperture,10,2.817705326371414,0.7132940610131419,0.19393454265288085
24,empirical_aperture,11,3.6033281112821616,0.32048266855776814,0.17648315080183893
24,empirical_aperture,12,2.886611805613517,0.6788408213920905,0.15493572936138839
24,empirical_aperture,13,6.346491588948949,-1.0510990702756253,0.23979297495430532
24,empirical_aperture,14,7.7584220317375685,-1.7570642916699355,0.2688666935668128
24,empirical_aperture,15,2.1572832802313373,1.0435050840831803,0.20196257893096978
24,empirical_aperture,16,1.6141208277993477,1.3150863102991748,0.21429712807399903
24,empirical_aperture,17,4.299790686418051,-0.027748619010176463,0.2876017365227733
24,empirical_aperture,18,7.526674597761397,-1.6411905746818494,0.33595628683748413
24,empirical_aperture,19,3.3747798717703343,0.43475678831368164,0.2983599471341254
24,empirical_aperture,20,5.8206829345209945,-0.7881947430616483,0.340522199643131
24,empirical_aperture,21,2.6104742377893864,0.8169096053041556,0.20371068180507879
24,empirical_aperture,22,3.5535183591080757,0.3453875446448111,0.18280068908345043
24,empirical_aperture,23,3.65830234836939,0.2929955500141539,0.3537479130290742
24,empirical_aperture,24,4.356754697830378,-0.05623062471633996,0.26924259600193673
24,empirical_aperture,25,4.765730670453102,-0.26071861102770216,0.25173456652185155
24,empirical_aperture,26,3.098127740536382,0.5730828539306578,0.19100356039666908
