recno	Cl	ID	xpos	ypos	RAJ2000	DEJ2000	zspec	FlF814W	FlF160W	ClF814W	ClF160W	FRad	S/G	BandTot	FF225W	e_FF225W	w_FF225W	f_FF225W	FF275W	e_FF275W	w_FF275W	f_FF275W	FF336W	e_FF336W	w_FF336W	f_FF336W	FF390W	e_FF390W	w_FF390W	f_FF390W	FF435W	e_FF435W	w_FF435W	f_FF435W	FF475W	e_FF475W	w_FF475W	f_FF475W	FF555W	e_FF555W	w_FF555W	f_FF555W	FF606W	e_FF606W	w_FF606W	f_FF606W	FF625W	e_FF625W	w_FF625W	f_FF625W	FF775W	e_FF775W	w_FF775W	f_FF775W	FF814W	e_FF814W	w_FF814W	f_FF814W	FF850LP	e_FF850LP	w_FF850LP	f_FF850LP	FF105W	e_FF105W	w_FF105W	f_FF105W	FF110W	e_FF110W	w_FF110W	f_FF110W	FF125W	e_FF125W	w_FF125W	f_FF125W	FF140W	e_FF140W	w_FF140W	f_FF140W	FF160W	e_FF160W	w_FF160W	f_FF160W	FKs	e_FKs	w_FKs	f_FKs	UseKs	Fch1	e_Fch1	w_Fch1	f_Fch1	Usech1	Fch2	e_Fch2	w_Fch2	f_Fch2	Usech2	Fch3	e_Fch3	w_Fch3	f_Fch3	Usech3	Fch4	e_Fch4	w_Fch4	f_Fch4	Usech4	r_zspec	theta	Rad	Aimg	Bimg	Use	zpF225W	zpF275W	zpF336W	zpF390W	zpF435W	zpF475W	zpF555W	zpF606W	zpF625W	zpF775W	zpF814W	zpF850LP	zpF105W	zpF110W	zpF125W	zpF140W	zpF160W	zpKs	zpch1	zpch2	zpch3	zpch4	mwF225W	mwF275W	mwF336W	mwF390W	mwF435W	mwF475W	mwF555W	mwF606W	mwF625W	mwF775W	mwF814W	mwF850LP	mwF105W	mwF110W	mwF125W	mwF140W	mwF160W	mwKs	mwch1	mwch2	mwch3	mwch4
   44421	A370-clu 	20031	2322.4270	3124.9030	039.9643030	-01.5912120	 0.3775	 0	 0	 0.0300	 0.0300	  6.6010	0	bcg  	            	            	           	   	 3.37330e-01	 1.23681e-01	 8.2070e-01	 4	 5.58387e-01	 7.06007e-02	 8.4860e-01	  4	            	            	           	   	 6.72545e+00	 1.92127e-01	 9.0590e-01	  0	 1.13441e+01	 3.01850e-01	 9.3910e-01	  0	            	            	           	  	 3.83329e+01	 2.54209e-01	 9.4460e-01	  0	 5.17169e+01	 7.64431e-01	 8.9100e-01	  0	            	            	           	   	 9.37493e+01	 5.90206e-01	 9.9180e-01	  0	            	            	           	   	 1.46949e+02	 8.45527e-01	 7.83100e-01	  0	 1.67963e+02	 7.90341e-01	 8.1960e-01	  0	 1.89711e+02	 1.12071e+00	 7.10600e-01	  0	 2.17473e+02	 1.18127e+00	 6.70300e-01	  0	 2.41233e+02	 1.67357e+00	 4.74700e-01	  0	 3.30657e+02	 1.01991e+01	 7.9800e-01	  0	2	 1.46133e+02	 1.54174e+01	 9.0860e-01	  0	2	 1.15004e+02	 1.21129e+01	 9.6150e-01	  0	2	 6.02749e+01	 2.43354e+01	 8.27600e-01	  0	2	 3.38664e+01	 3.03842e+01	 8.49000e-01	  0	2	glass    	-13.9000	 28.2988	 7.2500	 6.5710	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44422	A370-clu 	20032	1787.8600	2649.6210	039.9732160	-01.5991330	       	 0	 0	 0.0300	 0.0300	  6.1890	0	bcg  	            	            	           	   	 4.29877e-01	 1.17164e-01	 9.1560e-01	 4	 1.00679e+00	 7.14712e-02	 8.3310e-01	  4	            	            	           	   	 8.86427e+00	 2.54528e-01	 5.4310e-01	  0	 1.42055e+01	 2.69460e-01	 9.5100e-01	  0	            	            	           	  	 4.95231e+01	 5.45564e-01	 5.1790e-01	  0	 6.48230e+01	 1.08368e+00	 8.7340e-01	  0	            	            	           	   	 1.17908e+02	 1.43225e+00	 5.8900e-01	  0	            	            	           	   	 1.84199e+02	 2.40252e+00	 7.48000e-01	  0	 2.06445e+02	 1.98382e+00	 4.8770e-01	  0	 2.33701e+02	 2.41511e+00	 6.84600e-01	  0	 2.65516e+02	 2.22942e+00	 6.37000e-01	  0	 2.92118e+02	 2.50244e+00	 3.99700e-01	  0	 3.94065e+02	 1.21122e+01	 8.2960e-01	  0	2	 1.44833e+02	 1.40179e+01	 8.3880e-01	  0	2	 1.14067e+02	 9.03684e+00	 9.3730e-01	  0	2	 6.11295e+01	 2.40389e+01	 7.40800e-01	  0	2	 3.44542e+01	 2.85870e+01	 8.48400e-01	  0	2	none     	  5.1000	 25.4748	 8.1440	 6.5050	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44423	A370-clu 	20033	2104.2980	3530.7080	039.9679400	-01.5844480	 0.2845	 0	 0	 0.0100	 0.0100	 13.5680	0	bcg  	            	            	           	   	 4.39818e-01	 1.26031e-01	 7.9090e-01	 4	 5.80459e-01	 7.21571e-02	 8.1230e-01	  4	            	            	           	   	 8.13737e+00	 3.97000e-01	 8.2840e-01	  0	 1.07900e+01	 7.31006e-01	 8.7730e-01	  0	            	            	           	  	 2.59184e+01	 4.37688e-01	 8.7000e-01	  0	 3.77375e+01	 1.19241e+00	 8.8570e-01	  0	            	            	           	   	 5.95962e+01	 1.03107e+00	 9.7370e-01	  0	            	            	           	   	 8.77601e+01	 6.78715e-01	 9.15200e-01	  0	 9.89998e+01	 9.86802e-01	 8.1850e-01	  0	 1.08198e+02	 1.17594e+00	 8.80600e-01	  0	 1.22399e+02	 1.69099e+00	 8.74700e-01	  0	 1.35777e+02	 1.15150e+00	 9.16700e-01	  0	 1.85143e+02	 5.88514e+00	 8.2200e-01	  0	2	 1.04878e+02	 1.21529e+01	 8.9960e-01	  0	2	 7.94868e+01	 1.09766e+01	 9.6150e-01	  0	2	 5.45825e+01	 4.72915e+01	 9.05500e-01	  0	2	 3.38676e+01	 5.07435e+01	 9.91600e-01	  0	2	muse     	-29.7000	 44.8642	 9.2870	 8.1400	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44424	A370-clu 	20034	2117.4020	3401.6430	039.9677220	-01.5865990	 0.3634	 3	 3	 0.0300	 0.0300	  8.0650	0	bcg  	            	            	           	   	 1.54241e-01	 1.23817e-01	 8.1770e-01	 4	 5.41435e-01	 7.03039e-02	 8.5560e-01	  4	            	            	           	   	 8.84176e+00	 2.15998e-01	 8.4840e-01	  0	 1.55089e+01	 2.74799e-01	 9.0590e-01	  0	            	            	           	  	 5.11187e+01	 2.13853e-01	 9.0980e-01	  0	 6.67380e+01	 7.68333e-01	 8.7020e-01	  0	            	            	           	   	 1.23639e+02	 1.29752e+00	 9.9000e-01	  0	            	            	           	   	 1.95920e+02	 4.70783e-01	 8.53100e-01	  0	 2.22051e+02	 6.40794e-01	 8.3990e-01	  0	 2.50120e+02	 4.35156e-01	 7.74900e-01	  0	 2.84641e+02	 1.04281e+00	 7.22700e-01	  0	 3.15964e+02	 8.48677e-01	 5.12200e-01	  0	 4.26166e+02	 1.32161e+01	 8.0190e-01	  0	2	 1.68729e+02	 8.82317e+00	 9.1000e-01	  0	2	 1.34778e+02	 6.63812e+00	 9.6600e-01	  0	2	 7.83458e+01	 2.43134e+01	 8.20800e-01	  0	2	 6.38458e+01	 2.67929e+01	 8.41400e-01	  0	2	muse     	 61.9000	 28.0476	10.3780	 5.5370	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44425	A370-clu 	20035	2134.7400	3366.6670	039.9674330	-01.5871820	 0.3256	 3	 3	 0.0300	 0.0300	  7.2260	0	bcg  	            	            	           	   	 1.51542e+00	 1.26429e-01	 7.9270e-01	 4	 2.38808e+00	 4.72399e-01	 8.6050e-01	  0	            	            	           	   	 8.94101e+00	 4.09185e-01	 8.5670e-01	  0	 1.39504e+01	 5.86980e-01	 9.4110e-01	  0	            	            	           	  	 3.52155e+01	 6.68971e-01	 9.0830e-01	  0	 4.27393e+01	 1.51090e+00	 8.6440e-01	  0	            	            	           	   	 7.66012e+01	 5.64747e-01	 9.8080e-01	  0	            	            	           	   	 1.14659e+02	 2.77380e+00	 8.53100e-01	  0	 1.35118e+02	 1.10455e+00	 8.2650e-01	  0	 1.51788e+02	 2.71382e+00	 7.58900e-01	  0	 1.73932e+02	 4.91292e+00	 5.86600e-01	  0	 2.00329e+02	 2.18156e+00	 6.11800e-01	  0	 2.84168e+02	 8.87117e+00	 7.8830e-01	  0	2	 1.10838e+02	 5.65367e+00	 9.1600e-01	  0	2	 9.47793e+01	 5.87035e+00	 9.5960e-01	  0	2	 5.00107e+01	 1.97386e+01	 7.26900e-01	  0	2	 8.07964e+01	 3.37546e+01	 8.92200e-01	  0	2	muse     	-79.2000	 21.9329	 8.8770	 4.0900	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44426	A370-clu 	20036	 702.4530	4026.6240	039.9913130	-01.5761830	       	 0	 0	 0.0300	 0.0300	  9.2620	0	bcg  	            	            	           	   	 3.19700e-01	 1.19397e-01	 8.8070e-01	 4	 8.81548e-01	 7.04913e-02	 8.5520e-01	  4	            	            	           	   	 1.23322e+01	 2.69859e-01	 9.7120e-01	  0	 2.04875e+01	 4.90499e-01	 4.5820e-01	  0	            	            	           	  	 7.33246e+01	 7.59599e-01	 9.7180e-01	  0	 9.77898e+01	 9.29922e-01	 5.8010e-01	  0	            	            	           	   	 1.78707e+02	 1.20202e+00	 9.4930e-01	  0	            	            	           	   	 2.77112e+02	 4.94543e+00	 5.20000e-03	  0	 3.17348e+02	 1.65075e+00	 9.0760e-01	  0	            	            	 0.00000e+00	 -1	 4.09368e+02	 3.39682e+00	 2.04000e-02	  0	 4.65893e+02	 3.82700e+00	 2.05000e-02	  0	 6.18618e+02	 1.89483e+01	 9.5580e-01	  0	2	 2.84947e+02	 4.04869e+01	 9.1530e-01	  0	2	 2.22167e+02	 2.85867e+01	 8.9940e-01	  0	2	 1.20487e+02	 3.37651e+01	 8.49400e-01	  0	2	 7.51210e+01	 4.36079e+01	 9.04100e-01	  0	2	none     	 23.6000	 34.2216	11.7360	 8.1460	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44427	A370-clu 	20037	 789.8140	3890.2680	039.9898570	-01.5784550	       	 0	 0	 0.0300	 0.0300	  6.3550	0	bcg  	            	            	           	   	 3.02203e-01	 1.15130e-01	 9.4720e-01	 4	 4.06787e-01	 6.75524e-02	 9.2540e-01	  4	            	            	           	   	 4.75231e+00	 1.36039e-01	 9.7230e-01	  0	 8.19770e+00	 2.42428e-01	 6.9740e-01	  0	            	            	           	  	 2.94195e+01	 2.25825e-01	 9.7540e-01	  0	 3.96461e+01	 7.12790e-01	 8.5700e-01	  0	            	            	           	   	 7.24837e+01	 3.10292e-01	 9.5610e-01	  0	            	            	           	   	 1.13747e+02	 2.30375e+00	 5.50000e-03	  0	 1.30036e+02	 5.81214e-01	 8.7060e-01	  0	            	            	 0.00000e+00	 -1	 1.65793e+02	 2.00206e+00	 2.10000e-02	  0	 1.86261e+02	 2.27999e+00	 2.37000e-02	  0	 2.51793e+02	 7.77763e+00	 9.4510e-01	  0	2	 9.28207e+01	 1.43554e+01	 9.2780e-01	  0	2	 7.27027e+01	 1.06623e+01	 9.7370e-01	  0	2	 3.56421e+01	 2.32868e+01	 7.63000e-01	  0	2	 2.72892e+01	 2.36807e+01	 8.00300e-01	  0	2	none     	 20.8000	 24.1938	 7.2240	 5.3000	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44428	A370-clu 	20038	1015.6200	3512.1880	039.9860920	-01.5847570	       	 0	 0	 0.0300	 0.0300	  6.5270	0	bcg  	            	            	           	   	 6.20231e-01	 1.19927e-01	 8.7520e-01	 4	 9.69412e-01	 6.50656e-02	 1.0000e+00	  4	            	            	           	   	 8.38578e+00	 1.86069e-01	 9.3110e-01	  0	 1.45131e+01	 2.64948e-01	 9.3420e-01	  0	            	            	           	  	 5.18002e+01	 2.70697e-01	 9.4320e-01	  0	 6.89139e+01	 7.44329e-01	 8.5880e-01	  0	            	            	           	   	 1.29988e+02	 7.10638e-01	 9.6580e-01	  0	            	            	           	   	 2.10083e+02	 2.83550e+00	 6.00000e-03	  0	 2.40461e+02	 1.32087e+00	 8.6760e-01	  0	            	            	 0.00000e+00	 -1	 3.16634e+02	 2.82418e+00	 2.09000e-02	  0	 3.56528e+02	 2.14078e+00	 7.86000e-02	  0	 4.89754e+02	 1.50595e+01	 9.2780e-01	  0	2	 2.02917e+02	 2.59812e+01	 8.8800e-01	  0	2	 1.57257e+02	 1.94858e+01	 1.0000e+00	  0	2	 8.80627e+01	 2.63833e+01	 9.05600e-01	  0	2	 5.25627e+01	 2.91563e+01	 8.29900e-01	  0	2	none     	-84.4000	 27.5600	 9.2620	 6.2580	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44429	A370-clu 	20039	2762.3220	3810.0820	039.9569690	-01.5797920	       	 0	 0	 0.0000	 0.0300	  8.1980	0	bcg  	            	            	           	   	 5.55754e-01	 1.24748e-01	 8.0810e-01	 4	 1.04395e+00	 7.11116e-02	 8.4210e-01	  4	            	            	           	   	 5.87895e+00	 4.34193e-01	 7.6030e-01	  0	 8.97204e+00	 1.10614e+00	 9.5430e-01	  0	            	            	           	  	 2.33271e+01	 5.52499e-01	 8.8550e-01	  0	 3.02350e+01	 7.15654e-01	 8.9520e-01	  0	            	            	           	   	 4.98315e+01	 6.14147e-01	 9.1880e-01	  0	            	            	           	   	 7.22399e+01	 1.49544e+00	 9.23300e-01	  0	            	            	 0.0000e+00	 -1	 8.91366e+01	 1.63108e+00	 8.27600e-01	  0	 1.01502e+02	 1.59698e+00	 8.62100e-01	  0	 1.12188e+02	 1.63671e+00	 8.80900e-01	  0	 1.49652e+02	 4.88829e+00	 8.5610e-01	  0	2	 5.54400e+01	 1.01970e+01	 9.0170e-01	  0	2	 4.51778e+01	 9.05977e+00	 9.5220e-01	  0	2	 2.32372e+01	 1.89638e+01	 9.23500e-01	  0	2	 2.71672e+01	 2.41027e+01	 9.47200e-01	  0	2	none     	 12.6000	 24.8011	 9.6840	 3.6880	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44430	A370-clu 	20040	2663.8470	4340.8470	039.9586110	-01.5709460	       	 0	 0	 0.0300	 0.0300	  6.5750	0	bcg  	            	            	           	   	 1.22429e-01	 1.15647e-01	 9.3720e-01	 4	 8.08305e-01	 6.85841e-02	 9.0310e-01	  4	            	            	           	   	 7.88696e+00	 2.06967e-01	 7.9080e-01	  0	 1.29898e+01	 3.60407e-01	 4.9130e-01	  0	            	            	           	  	 4.27914e+01	 4.39851e-01	 9.1480e-01	  0	 5.62834e+01	 1.02850e+00	 6.1500e-01	  0	            	            	           	   	 1.01860e+02	 7.80303e-01	 9.1630e-01	  0	            	            	           	   	 1.55893e+02	 1.51337e+00	 8.02300e-01	  0	 1.79230e+02	 5.38550e-01	 3.4430e-01	  0	 1.97326e+02	 1.99396e+00	 7.58400e-01	  0	 2.24301e+02	 2.79802e+00	 7.39000e-01	  0	 2.46692e+02	 3.31435e+00	 4.54400e-01	  0	 3.29974e+02	 1.02368e+01	 8.6160e-01	  0	2	 1.23858e+02	 1.26263e+01	 9.3550e-01	  0	2	 9.64353e+01	 9.45049e+00	 9.4990e-01	  0	2	 5.05061e+01	 2.22312e+01	 8.28400e-01	  0	2	 3.21976e+01	 2.79154e+01	 8.38400e-01	  0	2	none     	 12.6000	 26.6104	 8.8790	 5.1900	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44431	A370-clu 	20041	2596.0630	4192.9470	039.9597410	-01.5734110	       	 0	 0	 0.0300	 0.0300	  4.3270	0	bcg  	            	            	           	   	 4.87326e-01	 1.21456e-01	 8.5220e-01	 4	 6.68574e-01	 6.97470e-02	 8.7110e-01	  4	            	            	           	   	 4.21112e+00	 3.44131e-01	 7.8660e-01	  0	 6.21733e+00	 2.42609e-01	 8.1880e-01	  0	            	            	           	  	 2.03410e+01	 5.37105e-01	 9.0140e-01	  0	 2.69538e+01	 7.01511e-01	 7.2340e-01	  0	            	            	           	   	 4.76745e+01	 7.94639e-01	 9.2650e-01	  0	            	            	           	   	 7.34579e+01	 1.03650e+00	 8.10000e-01	  0	 8.40077e+01	 1.31818e+00	 3.5960e-01	  0	 9.35047e+01	 8.57747e-01	 7.88400e-01	  0	 1.07623e+02	 3.82796e-01	 7.66700e-01	  0	 1.18388e+02	 1.07478e+00	 4.80200e-01	  0	 1.61140e+02	 4.94854e+00	 8.5160e-01	  0	2	 4.74944e+01	 6.42906e+00	 9.1210e-01	  0	2	 3.78930e+01	 5.46764e+00	 9.7210e-01	  0	2	 1.96089e+01	 1.49438e+01	 8.13500e-01	  0	2	 1.27023e+01	 1.38395e+01	 7.74400e-01	  0	2	none     	 59.0000	 17.0915	 5.3850	 3.7370	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44432	A370-clu 	20042	2035.2280	3875.4030	039.9690920	-01.5787030	 0.3881	 0	 0	 0.0300	 0.0300	  8.1850	0	bcg  	            	            	           	   	 7.03690e-01	 1.21035e-01	 8.5980e-01	 4	 7.29956e-01	 7.09127e-02	 8.4310e-01	  4	            	            	           	   	 1.14867e+01	 3.09231e-01	 6.1700e-01	  0	 1.98542e+01	 3.84209e-01	 9.7060e-01	  0	            	            	           	  	 7.35214e+01	 4.93207e-01	 5.6110e-01	  0	 9.89783e+01	 1.39634e+00	 9.0090e-01	  0	            	            	           	   	 1.87092e+02	 9.59968e-01	 7.4890e-01	  0	            	            	           	   	 2.96073e+02	 2.56160e+00	 7.40000e-01	  0	 3.39599e+02	 2.67204e+00	 8.2540e-01	  0	 3.81879e+02	 3.00470e+00	 5.83900e-01	  0	 4.43611e+02	 2.53060e+00	 5.76500e-01	  0	 4.98121e+02	 4.28856e+00	 3.92700e-01	  0	 6.76800e+02	 2.07822e+01	 7.6100e-01	  0	2	 3.24386e+02	 2.06882e+01	 9.2710e-01	  0	2	 2.54504e+02	 1.67120e+01	 1.0000e+00	  0	2	 1.36272e+02	 3.27106e+01	 8.61100e-01	  0	2	 7.15094e+01	 4.38757e+01	 7.83100e-01	  0	2	muse     	 -0.1000	 34.9907	10.7070	 8.0030	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44433	A370-clu 	20043	1794.6290	4066.7390	039.9731030	-01.5755140	 0.3899	 0	 0	 0.0300	 0.0300	  7.2200	0	bcg  	            	            	           	   	 1.53539e+00	 1.22169e-01	 8.4980e-01	 4	 2.05844e+00	 1.90202e-01	 7.7100e-01	  0	            	            	           	   	 8.50987e+00	 1.21362e-01	 8.8650e-01	  0	 1.30406e+01	 2.37710e-01	 9.1790e-01	  0	            	            	           	  	 3.59007e+01	 5.30868e-01	 9.3400e-01	  0	 4.48813e+01	 1.09327e+00	 8.8310e-01	  0	            	            	           	   	 6.70189e+01	 1.00800e+00	 1.0000e+00	  0	            	            	           	   	 8.87787e+01	 1.39562e+00	 8.32800e-01	  0	 9.65120e+01	 1.70438e+00	 8.3000e-01	  0	 1.03552e+02	 1.24322e+00	 7.66800e-01	  0	 1.14288e+02	 1.49827e+00	 8.28400e-01	  0	 1.23459e+02	 1.59295e+00	 6.26500e-01	  0	 1.53139e+02	 4.86331e+00	 7.6450e-01	  0	2	 5.57568e+01	 4.87387e+00	 9.1070e-01	  0	2	 4.19367e+01	 4.58598e+00	 9.4160e-01	  0	2	 2.23623e+01	 1.68994e+01	 8.77000e-01	  0	2	 1.15443e+01	 1.81713e+01	 9.85300e-01	  0	2	muse     	-73.2000	 22.4422	 8.5190	 3.8870	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
   44434	A370-clu 	20044	1792.4680	3984.2710	039.9731390	-01.5768890	 0.3720	 0	 0	 0.0300	 0.0300	  6.2110	0	bcg  	            	            	           	   	 3.11971e-01	 1.22018e-01	 8.4310e-01	 4	 2.80971e-01	 7.29017e-02	 7.9250e-01	  4	            	            	           	   	 3.77885e+00	 1.32825e-01	 8.2320e-01	  0	 6.25037e+00	 1.99490e-01	 9.4890e-01	  0	            	            	           	  	 2.03230e+01	 2.40479e-01	 8.9030e-01	  0	 2.67047e+01	 8.42346e-01	 8.8240e-01	  0	            	            	           	   	 4.68338e+01	 3.82653e-01	 9.9040e-01	  0	            	            	           	   	 7.13416e+01	 7.23796e-01	 8.74500e-01	  0	 8.08076e+01	 4.69638e-01	 8.3950e-01	  0	 8.90906e+01	 6.00713e-01	 8.84200e-01	  0	 1.01271e+02	 7.29832e-01	 9.50100e-01	  0	 1.10716e+02	 9.84480e-01	 7.89800e-01	  0	 1.46703e+02	 4.62732e+00	 7.0050e-01	  0	2	 5.64870e+01	 6.02456e+00	 9.0310e-01	  0	2	 4.30759e+01	 5.37524e+00	 9.7400e-01	  0	2	 2.40274e+01	 2.07788e+01	 7.21400e-01	  0	2	 1.14953e+01	 1.89009e+01	 1.00000e+00	  0	2	muse     	 25.8000	 23.6033	 5.8630	 4.7770	1	       	 0.9855	 0.9936	       	 1.0352	 1.0067	       	 1.0105	 0.9931	       	 0.9990	       	 1.0173	 1.0178	 1.0117	 1.0105	 1.0000	 0.9505	 1.0464	 1.0193	 1.0072	 0.9970	       	 1.1781	 1.1418	       	 1.1138	 1.1026	       	 1.0765	 1.0686	       	 1.0462	       	 1.0290	 1.0271	 1.0224	 1.0186	 1.0158	 1.0093	 1.0055	 1.0046	 1.0037	 1.0037
