plateifu,r_lo_Re,r_hi_Re,r_med_Re,r_med_arcsec,sigma_los_kms,e_sigma_los_kms,sigma_scatter_kms,n_bins,n_bins_reliable,frac_reliable,median_sigmacorr_kms,above_50kms,above_70kms,Reff_arcsec,mangaid,objra,objdec,z,incl_deg,ba_disk,pa_disk_deg,Rd_kpc,kpc_per_arcsec,logMstar_nsa,Sigma_b_Msun_pc2,dl_TType,SNR_MED_r,STELLAR_SIGMA_1RE,nsa_elpetro_th50_r,struct_source,r_med_kpc
10221-6103,1.25,1.5,1.3683992624282837,7.802735805511475,61.75698829584144,0.8241618849111256,17.9845010133133,221,218,0.9864253393665159,35.19722366333008,True,False,5.70209,1-230090,123.357514813,25.1269822349,0.0340715,23.786996687270065,0.9186000227928162,24.425800323486328,0.1648186944365703,0.6788475794761668,10.59683039191061,269710.5589563794,3.6002297401428223,14.183145,112.256935,5.70209,pymorph_SerExp_disk,5.296868314863483
10221-6103,1.5,2.0,1.6381871700286865,9.341090202331543,58.2875919641249,1.1008853819521853,24.58419355505513,189,183,0.9682539682539683,33.798763275146484,True,False,5.70209,1-230090,123.357514813,25.1269822349,0.0340715,23.786996687270065,0.9186000227928162,24.425800323486328,0.1648186944365703,0.6788475794761668,10.59683039191061,269710.5589563794,3.6002297401428223,14.183145,112.256935,5.70209,pymorph_SerExp_disk,6.341176473521305
10221-6103,2.0,2.5,2.019946813583374,11.517918586730957,100.3979850584708,9.70865913658064,27.561040827993832,6,6,1.0,46.194528579711914,True,True,5.70209,1-230090,123.357514813,25.1269822349,0.0340715,23.786996687270065,0.9186000227928162,24.425800323486328,0.1648186944365703,0.6788475794761668,10.59683039191061,269710.5589563794,3.6002297401428223,14.183145,112.256935,5.70209,pymorph_SerExp_disk,7.818911153205862
10501-12701,0.0,0.25,0.1758953332901001,1.1220961809158325,80.2148388051018,0.6468959124407025,3.662331762478943,29,29,1.0,25.549396514892578,True,True,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,1.1376413818575084
10501-12701,0.25,0.5,0.4039018601179123,2.576627254486084,74.37201286719338,0.5386552240690351,9.61864807373506,90,90,1.0,24.34508228302002,True,True,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,2.612323114702
10501-12701,0.5,0.75,0.6459053456783295,4.120449781417847,57.66672064233869,0.6577822861418333,12.09802692197635,152,152,1.0,22.190892219543457,True,False,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,4.177533319274598
10501-12701,0.75,1.0,0.8666070103645325,5.528380393981934,50.914955043791004,0.8885041880565312,11.576153496420257,155,155,1.0,21.488658905029297,True,False,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,5.60496900159695
10501-12701,1.0,1.25,1.0766559839248657,6.868354797363281,56.516121541188156,1.8826449012126045,17.779190019059847,51,51,1.0,20.40835189819336,True,False,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,6.963507028767003
10501-12701,1.25,1.5,1.3890439867973328,8.861184120178223,57.83622243892649,3.4926545803109397,19.08076491292364,18,18,1.0,17.630474090576172,True,False,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,8.983944441505518
10501-12701,1.5,2.0,1.631527066230774,10.408065795898438,76.51077487947693,6.7170833014612255,34.2439892480774,9,9,1.0,16.576738357543945,True,True,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,10.552256175442704
10501-12701,2.0,2.5,2.3290202617645264,14.857612133026123,80.40873594960236,8.099052991705992,23.670958522106737,6,6,1.0,20.027034759521484,True,True,6.37934,1-231133,131.831279784,31.1817694003,0.0519816,23.322261951804656,0.9217000007629396,0.8155999779701233,2.3669734063524133,1.0138537152216205,10.654078269643952,1704.8107159004298,4.096694946289063,7.9548264,64.679596,6.37934,pymorph_SerExp_disk,15.06344526039036
10506-3703,0.0,0.25,0.16243807971477509,0.7243081331253052,50.070442681483996,1.6692535966180473,5.585679147574188,13,13,1.0,15.273460388183594,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,0.37079818767122436
10506-3703,0.25,0.5,0.39204250276088715,1.7481096982955933,53.67541067937878,1.0161242025454678,8.519025841024817,48,48,1.0,13.709803581237793,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,0.8949173401955423
10506-3703,0.5,0.75,0.6471377611160278,2.8855743408203125,54.27461903482616,1.0758774671010511,8.969147699968353,74,74,1.0,11.815015316009521,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,1.47722452231757
10506-3703,0.75,1.0,0.8921950161457062,3.978279709815979,55.23672510997278,1.2979486935608597,18.468796805857544,98,97,0.9897959183673469,10.574533462524414,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,2.0366178964247124
10506-3703,1.0,1.25,1.1312423944473267,5.044187068939209,62.389090247519086,1.7871982553960608,24.49763523010117,87,86,0.9885057471264368,9.34482192993164,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,2.5822924497158857
10506-3703,1.25,1.5,1.3550525903701782,6.042152404785156,62.86775468474248,2.7858382733394205,23.502465793624456,59,59,1.0,5.960305213928223,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,3.0931851498898935
10506-3703,1.5,2.0,1.7378466129302979,7.7490234375,63.56486387888324,6.3718284122448035,28.29163428187125,21,21,1.0,3.6613352298736572,True,False,4.45898,1-232070,140.097594825,35.2415446686,0.0254289,21.87273107987756,0.930999994277954,-68.2614974975586,1.3462431708622526,0.5119343145730995,9.536736184548104,302.2103192837699,6.2018914222717285,8.519475,54.44249,4.45898,pymorph_Sersic,3.9669910020874455
11018-12704,0.0,0.25,0.18493853509426117,2.0630719661712646,56.48919704388343,0.4534528575427238,5.159448393479864,93,93,1.0,17.454853057861328,True,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,0.9831141169584268
11018-12704,0.25,0.5,0.3932991176843643,4.38742733001709,52.33641586792933,0.46109064596341454,7.92721584167678,264,264,1.0,15.776515483856201,True,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,2.0907374129434273
11018-12704,0.5,0.75,0.6375935971736908,7.1126415729522705,49.5986117760147,0.5138380434380587,13.167554865007526,446,445,0.9977578475336323,14.031649112701416,False,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,3.389381686093972
11018-12704,0.75,1.0,0.8690358698368073,9.694483757019043,56.04131955472785,0.5975458793852362,15.413811416647032,536,534,0.996268656716418,13.624638557434082,True,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,4.619704980935404
11018-12704,1.0,1.25,1.086062729358673,12.11551570892334,56.230502537737436,1.1947310671082938,24.38832306506695,234,231,0.9871794871794872,12.758938789367676,True,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,5.773397497993697
11018-12704,1.25,1.5,1.3103190660476685,14.617195129394531,58.27593326445806,3.3913669647201425,36.39682119821031,41,40,0.975609756097561,9.631648063659668,True,False,11.155447,1-233951,195.817130172,50.6207674422,0.023618693,25.78855425156581,0.9046000242233276,24.32699966430664,2.0045526042949304,0.4765292404137172,10.168134026400004,1095.9707009439762,6.523994445800781,6.804111,53.29394,11.155447,pymorph_SerExp_disk,6.9655208919894624
8319-9101,0.0,0.25,0.17440271377563477,0.7165073752403259,88.94670469671541,0.7355932999350966,3.2708325234956166,11,11,1.0,14.546252250671387,True,True,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,0.9665004266354021
8319-9101,0.25,0.5,0.3789300322532654,1.5567772388458252,87.50808936472905,0.5301011115382982,3.553970517324383,31,31,1.0,13.406333923339844,True,True,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,2.0999447005218923
8319-9101,0.5,0.75,0.6246752738952637,2.5663845539093018,81.10132693864333,0.5596725357351926,5.544755742795243,59,59,1.0,10.529460906982422,True,True,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,3.4618091201529975
8319-9101,0.75,1.0,0.8865357339382172,3.6421990394592285,75.23255529429126,0.6699183970806866,8.079874834184004,88,88,1.0,0.0,True,True,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,4.912980727306093
8319-9101,1.0,1.25,1.1395132541656494,4.681519031524658,70.27028739872212,0.8162433610264874,7.410615079479374,120,120,1.0,0.0,True,True,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,6.314924727401022
8319-9101,1.25,1.5,1.3739222288131714,5.6445536613464355,65.80739593242623,1.123043023429938,13.60697489634034,125,125,1.0,0.0,True,False,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,7.613967016079796
8319-9101,1.5,2.0,1.6450653076171875,6.7585039138793945,62.61925231484989,1.9317612147518155,22.61662900696404,79,79,1.0,0.0,True,False,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,9.116580152424138
8319-9101,2.0,2.5,2.0818560123443604,8.552992820739746,64.13343331846104,6.722755028597757,27.418617507854737,14,14,1.0,0.0,True,False,4.10835,1-234341,202.533480747,48.8932602825,0.0706991,13.420469402971092,0.973800003528595,-34.949501037597656,3.4612263679033486,1.348905063693483,10.76743000699996,777.6606635127786,4.278799533843994,15.023287,82.26998,4.10835,pymorph_Sersic,11.53717532562985
8319-6102,0.0,0.25,0.17295870184898376,1.1444833278656006,90.85962827285235,0.3215708884626008,2.583764986703161,37,37,1.0,37.9063835144043,True,True,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,0.8181993755313198
8319-6102,0.25,0.5,0.3974503427743912,2.6299647092819214,80.84456770254141,0.3293927518897741,5.856197446387939,100,100,1.0,36.595781326293945,True,True,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,1.8801807159715762
8319-6102,0.5,0.75,0.62947678565979,4.16530442237854,70.33285790513692,0.4642326929271608,8.434921162899748,158,158,1.0,35.80583190917969,True,True,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,2.9778061368913025
8319-6102,0.75,1.0,0.8761112689971924,5.79730749130249,66.70367995459756,0.6096147396327757,15.919736073164097,239,237,0.9916317991631799,35.17226028442383,True,False,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,4.144536887219525
8319-6102,1.0,1.25,1.119762361049652,7.409568548202515,66.8157296898577,0.8657763101710683,19.736747158179302,232,225,0.9698275862068966,27.87660789489746,True,False,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,5.2971539309375935
8319-6102,1.25,1.5,1.3492969274520874,8.92841911315918,71.2856232464956,1.2894900776999045,19.59912970423031,160,159,0.99375,25.449240684509277,True,True,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,6.382991141070262
8319-6102,1.5,2.0,1.5481958389282227,10.244551658630371,73.765127396895,3.737830053137482,20.851361915432772,28,28,1.0,24.2244291305542,True,True,6.61709,1-234408,199.944770082,48.2065758276,0.0359626,15.987235851088164,0.9628999829292296,21.01210021972656,4.059757581253223,0.7149072036350388,10.499880570376217,305.2815085059054,4.26076602935791,10.150953,77.64995,6.61709,pymorph_SerExp_disk,7.323903778766137
11863-12703,0.0,0.25,0.1675710827112198,0.7113049030303955,112.13108798742714,0.6604597152537235,2.1907274433871686,13,13,1.0,23.16303253173828,True,True,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,0.865929428595585
11863-12703,0.25,0.5,0.382935032248497,1.6254807114601135,103.45959226362513,0.5336043289356781,5.784939605866358,38,38,1.0,22.849366188049316,True,True,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,1.9788301439666212
11863-12703,0.5,0.75,0.635818213224411,2.6989179849624634,83.76198343495908,0.6327796815267407,8.111711111230807,68,68,1.0,21.943264961242676,True,True,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,3.285612820308404
11863-12703,0.75,1.0,0.8845517933368683,3.7547409534454346,67.21423289861913,0.7954765640904808,10.103183652972175,90,90,1.0,21.92134952545166,True,False,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,4.570952167614274
11863-12703,1.0,1.25,1.1164436340332031,4.739074230194092,60.65420020136814,1.0491415418376413,12.639382409678198,104,104,1.0,21.519765853881836,True,False,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,5.7692612868839905
11863-12703,1.25,1.5,1.3564106225967407,5.757684946060181,53.62508961032506,1.8154246658652724,14.332259891921579,58,56,0.9655172413793104,25.09862232208252,True,False,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,7.009299126344195
11863-12703,1.5,2.0,1.6597127318382263,7.045140266418457,57.44323785358509,3.276910282164939,22.08042313461561,32,31,0.96875,24.978304862976074,True,False,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,8.576623413229575
11863-12703,2.0,2.5,2.4298675060272217,10.314290046691895,67.29943907250772,7.988206326906298,37.38375301888982,9,8,0.8888888888888888,21.27848243713379,True,False,4.244795,1-242874,191.781197573,56.4819178171,0.06325134,25.52545473639566,0.906499981880188,38.1870002746582,2.133978987144664,1.2173814982948066,10.710937494416568,1796.2937079703584,3.563262701034546,12.307276,89.2677,4.244795,pymorph_SerExp_disk,12.556425870888988
8597-1901,0.25,0.5,0.3113216161727905,1.008386254310608,62.02324976995173,1.4375143972190605,3.9189109819589527,14,14,1.0,53.161956787109375,True,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,0.3933531182835073
8597-1901,0.5,0.75,0.6021184027194977,1.9502915740013123,58.2352658391357,1.2705256993620178,9.483276626173302,24,24,1.0,53.51522445678711,True,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,0.7607732343792576
8597-1901,0.75,1.0,0.844973087310791,2.736910104751587,51.16872776264072,1.3494065971815365,13.413579676890697,36,32,0.8888888888888888,53.490478515625,True,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,1.0676188013904306
8597-1901,1.0,1.25,1.1019254922866821,3.5691919326782227,47.1122277618338,1.5884150507207382,13.38290164774182,45,35,0.7777777777777778,53.04263687133789,False,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,1.3922767892459436
8597-1901,1.25,1.5,1.3778194189071655,4.462826251983643,45.98338109261089,2.4951590436767654,15.8205810677725,33,21,0.6363636363636364,53.60859680175781,False,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,1.7408672669535774
8597-1901,1.5,2.0,1.5884627103805542,5.145110130310059,58.82311582824586,3.288712536752136,23.113108838464605,33,25,0.7575757575757576,50.65520095825195,True,False,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,2.007013785658099
8597-1901,2.0,2.5,2.0886926651000977,6.765379905700684,81.78626092746013,10.290726784562548,25.50498869838074,9,8,0.8888888888888888,50.49116516113281,True,True,3.23905,1-246517,225.941781342,49.5258812712,0.0192319,25.399944815852127,0.9074000120162964,66.57009887695312,0.9275294192490644,0.3900817931640952,9.456843017780947,529.6729112395424,2.1920604705810547,17.393656,57.00926,3.23905,pymorph_SerExp_disk,2.63905152505206
9036-6102,0.0,0.25,0.17283588647842407,1.0186636447906494,110.63169047456664,0.5519563580856708,3.007739382153433,25,25,1.0,37.900264739990234,True,True,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,0.8204021110761112
9036-6102,0.25,0.5,0.38342027366161346,2.2598100900650024,103.06852631931851,0.4254800768866915,6.6854778696737185,80,80,1.0,37.16285514831543,True,True,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,1.8199854073534154
9036-6102,0.5,0.75,0.6252978146076202,3.68539297580719,85.01496946319298,0.4617831385741062,7.711826210791941,136,136,1.0,36.17376136779785,True,True,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,2.9681084555821813
9036-6102,0.75,1.0,0.880662202835083,5.190464496612549,70.2369164502836,0.5283152110682079,9.01845023114468,186,186,1.0,34.17638969421387,True,True,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,4.1802493416378645
9036-6102,1.0,1.25,1.1231664419174194,6.6197404861450195,63.685818029604064,0.6242028678626843,11.428633354098471,219,219,1.0,30.02545738220215,True,False,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,5.331346708388221
9036-6102,1.25,1.5,1.3677184581756592,8.061086654663086,58.8836359569063,0.8180997283147851,12.903801359755434,197,197,1.0,28.362224578857422,True,False,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,6.492165046699199
9036-6102,1.5,2.0,1.5922987461090088,9.384722709655762,62.01069659695439,1.6364066975965097,17.99055174519737,89,88,0.9887640449438202,26.385114669799805,True,False,5.89382,1-248037,239.102071532,42.3954860554,0.0407452,20.01382557942696,0.9420999884605408,89.21880340576172,3.059401940691576,0.8053709536720691,10.726382856294745,905.5864428532228,4.084990501403809,15.617338,89.93362,5.89382,pymorph_SerExp_disk,7.558183078623386
9038-12703,0.0,0.25,0.15841060876846313,1.0121408700942993,111.4795677363706,0.8424479567811979,5.941044059048279,21,21,1.0,23.925289154052734,True,True,6.38935,1-248056,238.746331371,42.1053691192,0.0705397,28.96009168841607,0.880299985408783,40.47850036621094,6.398068728537865,1.3461145654812172,10.80461919670321,247.9371052433346,3.519631147384644,7.8534737,90.99669,6.38935,pymorph_SerExp_disk,1.3624575675527688
9038-12703,0.25,0.5,0.395607590675354,2.5276753902435303,97.99890322973022,0.641979353258122,10.55631893975288,62,62,1.0,23.507617950439453,True,True,6.38935,1-248056,238.746331371,42.1053691192,0.0705397,28.96009168841607,0.880299985408783,40.47850036621094,6.398068728537865,1.3461145654812172,10.80461919670321,247.9371052433346,3.519631147384644,7.8534737,90.99669,6.38935,pymorph_SerExp_disk,3.402540659615236
9038-12703,0.5,0.75,0.6277503967285156,4.010916709899902,82.78479295297234,0.7047104558881931,11.404591736924573,99,99,1.0,22.821012496948242,True,True,6.38935,1-248056,238.746331371,42.1053691192,0.0705397,28.96009168841607,0.880299985408783,40.47850036621094,6.398068728537865,1.3461145654812172,10.80461919670321,247.9371052433346,3.519631147384644,7.8534737,90.99669,6.38935,pymorph_SerExp_disk,5.399153404128261
9038-12703,0.75,1.0,0.8666171133518219,5.53712010383606,71.25158742377519,0.9406616791519633,10.807793661410027,96,96,1.0,22.08782386779785,True,True,6.38935,1-248056,238.746331371,42.1053691192,0.0705397,28.96009168841607,0.880299985408783,40.47850036621094,6.398068728537865,1.3461145654812172,10.80461919670321,247.9371052433346,3.519631147384644,7.8534737,90.99669,6.38935,pymorph_SerExp_disk,7.4535980225925895
