plateifu,mangaid,objra,objdec,z,nsa_z,nsa_zdist,nsa_elpetro_mass,nsa_sersic_mass,nsa_elpetro_th50_r,nsa_sersic_th50,nsa_sersic_n,nsa_sersic_ba,nsa_sersic_phi,nsa_elpetro_ba,nsa_elpetro_phi,nsa_iauname,mngtarg1,mngtarg2,mngtarg3,drp3qual,srvymode,ifudesignsize,bluesn2,redsn2,ebvgal,nsa_nsaid,nsa_absmag_g,nsa_absmag_r,nsa_absmag_i,DAPQUAL,DAPDONE,RCOV90,BIN_RMAX,STELLAR_SIGMA_1RE,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,HA_GSIGMA_1RE,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,SFR_TOT,SB_1RE,SNR_MED_r,HA_GFLUX_TOT,pym_g_M_S,pym_g_M_SE_DISK,pym_r_FLAG_FIT,pym_r_FLAG_FAILED_S,pym_r_FLAG_FAILED_SE,pym_r_M_S,pym_r_A_HL_S,pym_r_N_S,pym_r_BA_S,pym_r_PA_S,pym_r_M_SE_DISK,pym_r_A_HL_SE_DISK,pym_r_N_SE_DISK,pym_r_BA_SE_DISK,pym_r_PA_SE_DISK,pym_r_M_SE_BULGE,pym_r_A_HL_SE_BULGE,pym_r_BT_SE,pym_r_DUPL_N,pym_r_DUPL_ID,pym_i_M_S,pym_i_M_SE_DISK,dl_TType,dl_P_LTG,dl_P_S0,dl_P_edge,dl_P_bar,dl_VisualClass,dl_VisualFlag,vm_Type,vm_TType,vm_Unsure,vm_Bars,vm_EdgeOn,vm_Tidal,hi_LOGMHI,hi_LOGHILIM200KMS,hi_SNR,hi_FHI,hi_EFHI,hi_WP50,hi_WF50,hi_VHI,hi_SESSION,hi_conflag,hi_conf_prob,gema_grp_MG,gema_grp_GroupSize,gema_grp_nneigh,gema_grp_Q_nn,gema_grp_dnn,gema_grp_Q_group,gema_lss_mh,gema_lss_den1,gema_lss_t1,gema_lss_t2,gema_lss_t3,gema_overdensity,gema_local_density,t14_GroupID,t14_sep_arcsec,t14_Ngal,t14_Rank,t14_grp_RA,t14_grp_DE,t14_grp_Dc_Mpc,t14_grp_Rmax_Mpc,t14_grp_sigma_v,t14_grp_Rvir_Mpc,t14_grp_MNFW_rank_only,t14_grp_Lr_1e10Lsun,t14_grp_zcmb,t14_Rproj_kpc,t14_PA_to_host_deg,t17_GroupID,t17_sep_arcsec,t17_Ngal,t17_Rank,t17_grp_RA,t17_grp_DE,t17_grp_Dc_Mpc,t17_grp_Rmax_Mpc,t17_grp_R200_Mpc,t17_grp_M200_rank_only,t17_Rproj_kpc,t17_PA_to_host_deg,t14_mcxc_name,t14_mcxc_sep_arcmin,t14_mcxc_L500_1e44,t14_mcxc_M500_rank_only,t14_mcxc_R500_rank_only,t17_mcxc_name,t17_mcxc_sep_arcmin,t17_mcxc_L500_1e44,t17_mcxc_M500_rank_only,t17_mcxc_R500_rank_only,xray_name,xray_oname,xray_Rproj_Mpc,xray_dz,xray_L500_1e44,xray_M500_rank_only,xray_R500_rank_only,xray_R_over_R500_rank_only,DL_Mpc,DA_Mpc,kpc_per_arcsec,struct_source,Rhl_disk_arcsec,Rhl_disk_kpc,Rd_kpc,nser_disk,ba_disk,pa_disk_deg,incl_deg,logMstar_nsa_h1_raw,logMstar_nsa,nsa_h_rescale_dex,gi_rest,logMstar_taylor,hi_detected,logMHI_use,logMHI_limit,Mgas_Msun,Mb_Msun,logMb,f_gas,Sigma_b_Msun_pc2,gbar_2p2Rd_ms2,log_gbar_2p2Rd,gbar_1Rd_ms2,log_gbar_1Rd,gbar_4Rd_ms2,log_gbar_4Rd,vamp_stel_kms,vamp_stel_deproj_kms,vamp_ha_kms,vamp_ha_deproj_kms,t14_theta_sky_deg,t14_psi_norm_host_deg,t17_theta_sky_deg,t17_psi_norm_host_deg,Phi_proxy_sigma2,log_Phi_proxy,R_over_Rvir_t14,R_over_R200_t17,gext_proxy_ms2,log_gext_proxy
10497-3703,1-412398,121.733213717,18.2226071136,0.0160309,0.0160309,0.0171448,1232600000.0,1051230000.0,4.12709,8.25345,6.0,0.867448,139.535,0.874124,143.431,J080655.97+181321.3,1040,0,0,0,MaNGA dither,37,22.8431,38.3959,0.0522418,436172,-17.1688,-17.7069,-17.973,0,True,6.746715,1.9588556,43.423264,-16.161392,12.377022,-15.425655,12.098098,42.952217,-130.00195,103.95076,-59.75066,83.23019,0.017099226,0.2912898,6.0874076,1124.2002,16.254899978637695,17.405099868774414,2.0,0.0,0.0,15.544698715209961,10.180882453918457,7.526700019836426,0.8592000007629395,76.39450073242188,16.580299377441406,3.978691339492798,1.0,0.8438000082969666,74.37000274658203,17.120323945735407,0.9318007400786517,0.37815633692761763,0.0,0.0,15.240699768066406,15.902599334716797,-0.35948100686073303,0.02773718722164631,0.21702475100755692,0.04252220317721367,0.007062365533784032,1.0,0.0,E,-5.0,0.0,0.0,0.0,0.0,8.138328,-999.0,3.3336575,0.1253231,0.05877182,35.07513,40.675735,4794.522,AGBT17A_012_352,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,3.64402,1.72941,1.55654,-0.650666,,,25184.0,0.028589611493242694,2.0,1.0,121.61884,18.13317,72.63714285714286,0.17542857142857146,93.3,0.34985714285714287,2.41,0.119,0.01702,165.38190624485802,230.5618017345533,88161.0,0.037781712398488265,2.0,1.0,121.618834643,18.133165909,107.08283428571428,0.25862857142857143,0.3878571428571429,2.1732,165.38958030171787,230.56183371078558,,,,,,,,,,,,,,,,,,,69.50448263911517,67.32850678386221,0.326417812174926,pymorph_SerExp_disk,3.978691339492798,1.2987157223565649,0.7739664614759028,1.0,0.8438000082969666,74.37000274658203,33.21101143560324,9.090822163394657,9.400626083366143,0.3098039199714864,0.804199999999998,9.211943919971484,False,,,,2515510204.0816345,9.400626083366143,,668.3468902376646,1.0365971828745516e-10,-9.984389975762452,2.648777930466372e-10,-9.57695445076875,3.982013834061497e-11,-10.39989723550747,13.761877,25.125567560255135,71.490425,130.52271126868467,23.80820101202872,77.22616344395723,23.808169035796446,77.22617987433333,8704.89,3.9397632874929998,0.47271267607758516,0.426418807407744,1.7057867979296238e-12,-11.768075251169027
10497-12704,1-412407,121.785677653,18.1352579577,0.0795131,0.0795131,0.0793112,150860000000.0,281658000000.0,10.4487,28.1532,6.0,0.734679,120.228,0.775236,126.263,J080708.55+180806.9,1024,0,0,0,MaNGA dither,127,22.8431,38.3959,0.0513452,436182,-21.7737,-22.5194,-22.9164,1,True,13.608692,1.5609704,290.22806,-12.870146,71.905716,-11.664506,46.607845,373.6786,-439.02786,635.63885,-385.83847,519.01044,0.04055832,0.10949882,3.6025062,98.88297,14.807699203491211,16.88319969177246,1.0,0.0,0.0,14.029199600219727,36.178955078125,7.215700149536133,0.7373999953269958,50.72890090942383,16.090099334716797,13.173970222473145,1.0,0.5325999855995178,62.36249923706055,14.855499267578125,10.808265686035156,0.757148027420044,0.0,0.0,13.482398986816406,15.582599639892578,-0.22723066806793213,0.029640008695423603,0.07490888237953186,0.034723805263638496,0.024414928629994392,1.0,0.0,E,-5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,1.0,-999.0,-999.0,-999.0,-999.0,13.1937,17.395,1.5705,0.765428,0.176128,,,,0.07434271958440167,1.0,1.0,,,,,,,,,,,,0.0,0.08158478386064022,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,360.9322020249863,309.72038989369645,1.5015668233904371,pymorph_Sersic,36.178955078125,54.32511865024548,32.374921722434735,7.215700149536133,0.7373999953269958,50.72890090942383,43.58142422273672,11.178574103379924,11.48837802335141,0.3098039199714864,1.1426999999999978,11.426253919971485,False,,,,307877551020.4075,11.48837802335141,,46.749901581404856,7.200454105377615e-12,-11.142640113396405,1.1380223449630675e-11,-10.943849210525405,3.042407009792141e-12,-11.516782686968503,29.136175,42.264027771016586,452.42444,656.2727924965427,,,,,,,,,,
9490-12705,1-412544,123.215342993,19.6355146802,0.0444842,0.0444842,0.0442965,73518100000.0,96204400000.0,11.2168,17.1701,4.01702,0.786405,54.5137,0.866836,60.2051,J081251.68+193807.8,1040,0,0,0,MaNGA dither,127,20.0263,41.5977,0.035775,436327,-21.0175,-21.7539,-22.1292,0,True,13.919308,1.2791343,163.62903,-108.70619,110.193985,-108.70619,110.193985,229.94528,-526.46246,447.49344,-457.22195,297.0052,0.052644685,0.1770126,5.1687202,430.92804,14.68389892578125,15.301198959350586,2.0,0.0,0.0,13.762100219726562,18.089279174804688,4.199100017547607,0.782800018787384,-3.6507999897003174,14.788398742675781,17.66056251525879,1.0,0.8694000244140625,48.97169876098633,14.748298645019531,6.791202068328857,0.5092319846153259,0.0,0.0,13.338199615478516,14.394498825073242,-0.7498230934143066,0.13965796679258347,0.3669367879629135,0.0015896179247647524,0.45791424810886383,3.0,0.0,SABab,2.0,0.0,0.5,0.0,1.0,9.474816,-999.0,2.3372078,0.35585672,0.09944964,221.87753,229.20473,13340.868,AGBT17A_012_214,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.8792,11.646,2.14375,0.796626,-0.385639,0.8645316887852349,0.27056976884380834,,0.02912624262440712,1.0,1.0,,,,,,,,,,,,0.0,0.030315407055507785,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,196.97970747013252,180.5584170495137,0.8753719082508553,pymorph_SerExp_disk,17.66056251525879,15.459560309765612,9.213087192947325,1.0,0.8694000244140625,48.97169876098633,30.284748295912472,10.866394274626991,11.176198194598477,0.3098039199714864,1.1117000000000026,11.089673919971489,False,,,,150036938775.5102,11.176198194598477,,281.32476419730955,4.187491197475365e-11,-10.378046092884507,1.1173057735519645e-10,-9.951827957060278,1.5874942940928796e-11,-10.799287827011376,109.45009,217.03464418752336,377.1136,747.7994231815537,,,,,,,,,,
9489-3701,1-412566,123.784588442,20.1638295005,0.0442378,0.0442378,0.0440548,9097270000.0,10881200000.0,1.81542,1.84542,4.11918,0.694395,97.0699,0.844907,104.12,J081508.29+200949.8,2080,0,0,0,MaNGA dither,37,21.4192,41.6735,0.0410105,436352,-18.784,-19.5395,-19.9042,0,True,5.5778685,3.048212,185.40646,-154.31152,162.50667,-154.31152,162.50667,129.1886,-136.83405,131.75578,-136.8642,129.72371,0.026632166,0.77916867,28.398705,220.51407,,,3.0,1.0,1.0,,,,,,,,,,,,,,0.0,0.0,,,-1.430591106414795,0.02108331024646759,0.7862808108329773,0.03350291959941387,0.14262910932302475,2.0,0.0,S0a,0.0,0.0,0.0,0.0,0.0,-999.0,9.351773,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,AGBT19A_127_20,0.0,0.0,1.0,2.0,1.0,-2.1280284,0.1040636,-2.1280284,0.0,6.99682,1.88453,0.55211,-0.0689937,,,29609.0,0.0728886309646804,2.0,1.0,123.80036,20.15856,190.96857142857144,0.05014285714285714,5.0,0.10042857142857144,0.00195,0.733,0.045,49.26339007307768,109.58908090281874,82424.0,0.061690237091478854,2.0,1.0,123.800358984,20.1585611,281.30254,0.07394714285714286,0.036532857142857145,0.0018652,49.25941699164836,109.58646858915924,,,,,,,,,,,,,,,,,,,195.85357927626217,179.61090152553797,0.8707782233599844,pymorph_Sersic,,,,,,,,9.958911084429362,10.268715004400848,0.3098039199714864,1.1202000000000005,10.205623919971487,False,,9.351773,,18565857142.85715,10.268715004400848,,,,,,,,,158.40909,,133.29395,,,,,,25.0,1.3979400086720377,0.4905316223492799,1.3483592810446114,1.6446184908493758e-14,-13.783934831169947
8093-12703,1-41257,22.224069663,14.7207094293,0.0366698,0.0366698,0.0373538,33910200000.0,50344300000.0,9.60944,19.4057,4.6749,0.527571,83.6949,0.640204,83.1535,J012853.77+144314.5,1040,0,0,4096,MaNGA dither,127,25.0046,52.4598,0.0374758,43955,-20.2277,-20.945,-21.3136,0,True,14.6917715,1.7364072,102.625916,-92.133026,128.26364,-92.133026,128.26364,77.51286,-122.299995,164.14214,-122.13646,163.19392,0.15660605,0.23965864,8.57019,1908.137,14.788299560546875,15.439899444580078,2.0,0.0,0.0,14.117898941040039,17.21816062927246,3.9022998809814453,0.5733000040054321,-11.615400314331055,14.649799346923828,7.214090347290039,1.0,0.5095999836921692,-11.079400062561035,16.67490005493164,1.105948805809021,0.13410000503063202,0.0,0.0,,14.247798919677734,2.1764519214630127,0.9372249841690063,0.7623691260814667,0.00392185861710459,0.9705584049224854,3.0,0.0,SBa,1.0,0.0,0.75,0.0,0.0,9.89,-999.0,11.2,1.38,0.07,-999.0,154.0,11106.0,ALFALFA,1.0,0.46474963426589966,1.0,3.0,2.0,-0.6050255,0.0570603,-0.5637825,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4529870091736,150.23294829967293,0.7283498868910303,pymorph_SerExp_disk,7.214090347290039,5.254381888470373,3.1313360479561223,1.0,0.5095999836921692,-11.079400062561035,61.42044770291847,10.530330351224274,10.84013427119576,0.3098039199714864,1.0859000000000023,10.745373919971488,True,9.89,,10324095000.0,79528584771.91826,10.90052325415884,0.12981615359570015,1290.8745259631685,2.006549169090174e-10,-9.697550193715884,3.9590625651325346e-10,-9.402407635030539,8.173227245611599e-11,-10.087606425938272,110.19833,125.48865517051523,142.66519,162.4603787753539,,,,,,,,,,
8093-3703,1-41258,22.1751642634,14.6092312686,0.0363883,0.0363883,0.0370713,26182000000.0,36754200000.0,6.02752,10.3849,5.08512,0.815629,40.7953,0.8691,38.7804,J012842.03+143633.3,4160,0,0,4096,MaNGA dither,37,25.0046,52.4598,0.0358833,43956,-19.9,-20.6334,-21.0143,0,True,7.027443,1.3592728,175.54784,-89.5491,99.82451,-89.783485,96.37966,143.58858,-160.67867,198.63725,-160.76291,196.66034,0.017079348,0.31725368,9.26908,211.41948,15.219499588012695,15.974498748779297,2.0,0.0,0.0,14.484899520874023,9.237412452697754,4.140999794006348,0.8547999858856201,-49.70119857788086,15.153099060058594,6.264838695526123,1.0,0.7419999837875366,-49.618099212646484,15.94729995727539,1.730599284172058,0.3248690068721771,0.0,0.0,,14.97239875793457,0.10861028730869293,0.1298127882182598,0.6007039248943329,0.0008443176629953086,0.08545693755149841,3.0,1.0,S0a,0.0,0.0,0.0,0.0,0.0,-999.0,9.654236,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,ALFALFA,0.0,0.0,2.0,3.0,2.0,-2.9922748,0.3038596,-1.7216039,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.1804508011697,149.1298251196797,0.7230017947949327,pymorph_SerExp_disk,6.264838695526123,4.529489620966132,2.6993382723278496,1.0,0.7419999837875366,-49.618099212646484,43.17461213008237,10.418002818524435,10.727806738495921,0.3098039199714864,1.1143,10.645533919971486,False,,9.654236,,53432653061.22439,10.727806738495921,,1167.1112234611549,1.7939577116383617e-10,-9.74618779864899,4.255087799173072e-10,-9.371091474286095,7.01745843588312e-11,-10.153820150994209,93.08157,136.03961454579976,178.71162,261.1887568400384,,,,,,,,,,
8570-12704,1-41260,22.2358432555,14.7033105994,0.0370698,0.0370698,0.0377535,2336170000.0,2603570000.0,8.1236,10.3188,2.10554,0.825438,38.0,0.833515,40.5721,J012856.60+144211.8,2080,0,0,4096,MaNGA dither,127,25.9372,62.5006,0.036808,43958,-18.4526,-18.8497,-19.1259,0,True,11.27365,1.2812582,48.816555,-50.979225,33.32819,-51.18098,25.227325,21.299965,-71.40221,95.15016,-70.28007,81.03481,0.121501505,0.053041976,1.4986333,1447.7842,16.96940040588379,17.48040008544922,1.0,0.0,0.0,16.49989891052246,9.145105361938477,2.009399890899658,0.8748999834060669,-66.58350372314453,17.48200035095215,4.9667510986328125,1.0,0.9922999739646912,-58.816200256347656,17.17099952697754,8.214505195617676,0.5711249709129333,0.0,0.0,16.171600341796875,17.36859893798828,5.489455223083496,0.9852257668972015,0.5226257741451263,0.027812307700514793,0.03817014582455158,3.0,0.0,SABc,5.0,0.0,0.25,0.0,0.0,9.89,-999.0,11.2,1.38,0.07,-999.0,154.0,11106.0,ALFALFA,1.0,0.46474963426589966,2.0,3.0,2.0,1.6778907,0.0570603,1.6803352,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.26207868742142,151.7991523962411,0.735943058625291,pymorph_Sersic,9.145105361938477,6.730276811515551,4.0108920211654056,2.009399890899658,0.8748999834060669,-66.58350372314453,29.622965187607786,9.368504442625122,9.678308362596608,0.3098039199714864,0.6733000000000011,9.581473919971488,True,9.89,,10324095000.0,15091788853.551014,10.178740720437046,0.6840868949455782,149.306567539935,2.299630696186074e-11,-10.638341902889495,3.634536209970721e-11,-10.439551000018495,9.716626823278363e-12,-11.012484476461593,38.204155,77.29092027009037,75.65744,153.0627540925374,,,,,,,,,,
8241-1901,1-412631,125.178409264,19.440630975,0.0433212,0.0433212,0.0431174,56863400000.0,65595000000.0,5.98073,7.7533,2.61487,0.271186,163.292,0.415406,163.273,J082042.81+192626.3,1040,0,0,0,MaNGA dither,19,25.3362,57.3967,0.0433587,436420,-20.7539,-21.4872,-21.8473,0,True,5.057618,2.2365658,180.4258,-190.19144,195.84471,-190.19144,195.84471,409.56027,-539.062,523.2989,-370.72617,417.14398,0.014790268,0.99373376,30.165346,127.870636,15.041299819946289,15.82979965209961,1.0,0.0,0.0,14.184700012207031,7.647710800170898,2.6974000930786133,0.262800008058548,-85.9926986694336,15.032098770141602,7.713974952697754,1.0,0.1656000018119812,-86.00260162353516,14.30419921875,22.0688419342041,0.6615970134735107,0.0,0.0,13.73740005493164,14.657699584960938,0.7905308604240417,0.33122284710407257,0.5946759879589081,0.9746440052986145,0.9504856467247009,2.0,1.0,S0,-2.0,0.0,-0.5,1.0,0.0,,,,,,,,,,,,1.0,2.0,1.0,-0.5798824,0.0473328,-0.5798824,12.7378,8.75626,1.401,0.436344,-0.465056,-0.3543123765282252,-0.1899775380628418,,0.04521768430515055,1.0,1.0,,,,,,,,,,,,0.0,0.05282260887732344,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,191.66779282387708,176.08123567212874,0.8536659204052047,pymorph_Sersic,7.647710800170898,6.528590079220715,3.890697305852631,2.6974000930786133,0.262800008058548,-85.9926986694336,79.97972477455767,10.754832823646593,11.06463674361808,0.3098039199714864,1.093399999999999,10.964103919971485,False,,,,116047755102.04057,11.06463674361808,,1220.1184287198287,1.8792353463728018e-10,-9.72601882754681,2.970106863148325e-10,-9.527227924675811,7.940330855777235e-11,-10.100161401118909,193.01807,196.00792372928612,393.93506,400.0371279060506,,,,,,,,,,
9488-12705,1-412736,127.003330613,20.1668620446,0.019906,0.019906,0.019971,748786000.0,760933000.0,9.2799,10.4133,1.18982,0.845354,87.0149,0.866663,78.7058,J082800.78+201000.7,1168,0,0,64,MaNGA dither,127,18.7117,37.731,0.036451,436533,-17.4541,-17.8098,-18.022,0,True,12.784316,1.2785791,61.49561,-70.91861,3.9524794,-70.91861,3.9524794,25.144932,-72.50914,57.80688,-67.966,51.842182,0.049614504,0.059169117,1.8732396,2103.2134,16.77789878845215,,1.0,0.0,1.0,16.16320037841797,9.894495010375977,1.1297999620437622,0.808899998664856,29.09670066833496,,,,,,,,,0.0,0.0,15.94839859008789,,2.9465298652648926,0.694502592086792,0.7528351843357086,0.20955590158700943,0.09847366064786911,3.0,0.0,SBdm,8.0,1.0,1.0,0.0,0.0,9.399297,-999.0,5.391882,1.4789284,0.15398605,77.75993,86.49501,5965.4785,AGBT17A_012_269-AGBT17A_012_275,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,1.1376,0.256884,-0.0691435,-0.115341,0.8297665268831951,0.2623956784982135,,0.15170353087108943,1.0,1.0,,,,,,,,,,,,0.0,0.16001189050717474,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55837027166304,83.21253976645777,0.40342577718650036,pymorph_Sersic,9.894495010375977,3.991694339428878,2.378840488336638,1.1297999620437622,0.808899998664856,29.09670066833496,36.87492035792645,8.874357715832097,9.184161635803584,0.3098039199714864,0.5678999999999981,9.066133919971485,True,9.399297,,3335403800.0,4863538469.877551,9.686952355430883,0.6857977574677178,136.78606109249995,2.106788938233155e-11,-10.676378970586493,3.3297523360918775e-11,-10.477588067715493,8.901812774622145e-12,-11.05052154415859,37.435543,62.38528017717841,59.90409,99.82848351824632,,,,,,,,,,
9489-1901,1-412812,126.017635585,21.0118789863,0.0154954,0.0154954,0.0166847,1870080000.0,2069230000.0,3.66073,4.37215,3.03808,0.556397,168.51,0.695121,166.828,J082404.23+210042.7,1552,0,0,0,MaNGA dither,19,21.4192,41.6735,0.0399846,436620,-17.177,-17.8349,-18.1713,0,True,4.6986604,2.0192158,49.47003,-31.61823,43.884315,-31.61823,43.884315,558.17017,-237.58052,607.0004,16.217873,145.14755,0.00019310185,0.48280647,12.196321,13.599287,16.37579917907715,17.516199111938477,0.0,0.0,0.0,15.714099884033203,4.130795001983643,3.120800018310547,0.5295000076293945,-81.19229888916016,16.699798583984375,3.9645540714263916,1.0,0.7285000085830688,83.4990005493164,16.361499786376953,2.2528042793273926,0.5772719979286194,0.0,0.0,15.394899368286133,17.051599502563477,0.43324923515319824,0.051793962717056274,0.335509791970253,0.03875902108848095,0.17939993739128113,2.0,1.0,SB0,-2.0,0.0,1.0,0.0,0.0,9.443631,-999.0,4.299456,2.7019238,0.18263052,476.3246,486.8103,4639.9863,AGBT19A_127_10,1.0,0.9998,2.0,71.0,70.0,1.6527941,0.0075991,1.8088908,13.7922,54.7875,2.99188,2.77536,2.53858,,,51.0,0.03559083328216872,51.0,28.0,125.14461,21.09444,69.61857142857143,0.9791428571428572,318.2,0.38242857142857145,47.9,20.0,0.01631,930.7749081101985,275.9429073480053,11359.0,0.03575179989550483,57.0,33.0,125.214440855,21.140162491,103.9790242857143,1.38125,1.3927142857142858,100.57,864.2194309869828,279.8572759876386,,,,,,,,,,,,,,,,,,,67.1555033522147,65.12169376318745,0.3157188807341882,pymorph_SerExp_disk,3.9645540714263916,1.251684574040909,0.7459383635523892,1.0,0.7285000085830688,83.4990005493164,44.360605843065166,9.271860185582165,9.581664105553651,0.3098039199714864,0.9942999999999991,9.424333919971485,False,,,,3816489795.918364,9.581664105553651,,1091.6372589825687,1.5303293297218752e-10,-9.815215098143124,3.95948666261305e-10,-9.402361115601169,5.860338911209712e-11,-10.232077267426938,37.751274,53.994264179925736,64.46484,92.20170407270476,12.443906798688877,81.33481431635542,16.358275438322195,78.64328474502142,101251.23999999999,5.005400350621126,2.433852953594094,0.6205288764908072,3.5253735222491818e-12,-11.452794861634953
9488-1901,1-412833,126.409847941,21.1425594142,0.0230516,0.0230516,0.0228676,3426200000.0,4434770000.0,2.50225,3.02403,2.97884,0.705294,24.7277,0.826496,16.6602,J082538.36+210833.1,1168,0,0,0,MaNGA dither,19,26.9628,52.6171,0.0451088,436643,-17.6913,-18.4425,-18.8268,0,True,4.7488585,2.6255522,69.3218,-59.93413,73.91386,-59.93413,73.91386,98.79473,-179.75343,67.868004,-131.88237,67.95908,0.011592658,0.5853795,24.753696,364.73056,16.593000411987305,16.894899368286133,2.0,0.0,0.0,15.761199951171875,2.8738908767700195,2.8487000465393066,0.6841999888420105,-46.648799896240234,16.128799438476562,3.287222146987915,1.0,0.6474000215530396,-45.245201110839844,17.639424952841523,0.25208492056890636,0.1991943125463588,0.0,0.0,15.222900390625,15.736700057983398,0.05787205696105957,0.1060563288629055,0.7288299202919006,0.16417883336544037,0.008420117665082216,2.0,1.0,S0,-2.0,0.0,0.0,0.0,0.0,-999.0,8.8287945,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,AGBT17A_012_275-AGBT17A_012_309,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,0.302881,-0.0280835,-0.21183,-0.370188,2.3796371880640415,0.5288700802542651,10144.0,0.12922393247875308,6.0,3.0,126.26412,21.05966,100.54142857142858,0.6238571428571429,150.0,0.2752857142857143,7.44,1.09,0.02359,266.7954174998861,238.65349438293308,0.0,0.1283967690378464,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.47358462005815,95.99681388211009,0.46540568712972796,pymorph_SerExp_disk,3.287222146987915,1.5298918820669702,0.9117353290029621,1.0,0.6474000215530396,-45.245201110839844,51.0656453787884,9.534812710748929,9.844616630720415,0.3098039199714864,1.1355000000000004,9.785373919971486,False,,8.8287945,,6992244897.95917,9.844616630720415,,1338.7491096098418,2.1111900600361046e-10,-9.67547266754058,4.714777994594382e-10,-9.326538752129737,8.39841149314711e-11,-10.075802850247616,66.923996,86.03532558337146,99.92073,128.45486083268926,76.10130450622704,40.966584870395124,,,22500.0,4.352182518111363,0.9691582368963171,,2.733087947904103e-12,-11.563346392941478
9494-1902,1-412851,126.557295217,21.2999222544,0.0232709,0.0232709,0.0230886,2586750000.0,2576820000.0,3.26571,3.20356,1.19158,0.65189,28.0839,0.747632,23.8636,J082613.74+211759.6,1168,0,0,0,MaNGA dither,19,25.719,50.8918,0.0422245,436665,-17.4719,-18.1845,-18.5184,0,True,4.8687916,1.959092,62.97284,-71.332344,81.45433,-71.332344,81.45433,94.339455,-163.75195,218.50742,-113.32106,171.73164,0.003205564,0.35657012,15.365549,98.92972,16.989999771118164,17.103599548339844,0.0,0.0,0.0,16.21310043334961,2.981365203857422,1.5678999423980713,0.7599999904632568,-40.90950012207031,16.3351993560791,3.1688101291656494,1.0,0.7487999796867371,-40.73630142211914,19.118799209594727,0.3886740207672119,0.07150550186634064,0.0,0.0,15.797300338745117,16.01719856262207,-0.09147199988365173,0.14552552998065948,0.7722182273864746,0.03849951550364494,0.15905404835939407,2.0,0.0,S0,-2.0,0.0,0.0,0.0,0.0,-999.0,8.829748,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,AGBT17A_012_316,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,0.29418,0.0190432,-0.21369,-0.40043,3.23166168201028,0.6265109389162217,10144.0,0.09499235324894273,6.0,5.0,126.26412,21.05966,100.54142857142858,0.6238571428571429,150.0,0.2752857142857143,7.44,1.09,0.02359,615.4180633987143,228.74128523969728,0.0,0.09940160294613544,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,101.44609574150523,96.88445262301882,0.46970908118448196,pymorph_SerExp_disk,3.1688101291656494,1.4884188942184768,0.8870196032291281,1.0,0.7487999796867371,-40.73630142211914,42.567893068125045,9.41275445775909,9.722558377730577,0.3098039199714864,1.0464999999999982,9.599713919971485,False,,8.829748,,5279081632.653058,9.722558377730577,,1067.8544789734394,1.6551590011742969e-10,-9.781160279824373,2.9813585848190347e-10,-9.525585785778011,6.853185458225281e-11,-10.164107515316118,76.39334,112.93049089482169,142.52635,210.69337542361967,89.47758666181642,47.43429444561765,,,22500.0,4.352182518111363,2.235561205911261,,1.1848455277669795e-12,-11.926338266372323
