plateifu,mangaid,objra,objdec,z,nsa_z,nsa_zdist,nsa_elpetro_mass,nsa_sersic_mass,nsa_elpetro_th50_r,nsa_sersic_th50,nsa_sersic_n,nsa_sersic_ba,nsa_sersic_phi,nsa_elpetro_ba,nsa_elpetro_phi,nsa_iauname,mngtarg1,mngtarg2,mngtarg3,drp3qual,srvymode,ifudesignsize,bluesn2,redsn2,ebvgal,nsa_nsaid,nsa_absmag_g,nsa_absmag_r,nsa_absmag_i,DAPQUAL,DAPDONE,RCOV90,BIN_RMAX,STELLAR_SIGMA_1RE,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,HA_GSIGMA_1RE,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,SFR_TOT,SB_1RE,SNR_MED_r,HA_GFLUX_TOT,pym_g_M_S,pym_g_M_SE_DISK,pym_r_FLAG_FIT,pym_r_FLAG_FAILED_S,pym_r_FLAG_FAILED_SE,pym_r_M_S,pym_r_A_HL_S,pym_r_N_S,pym_r_BA_S,pym_r_PA_S,pym_r_M_SE_DISK,pym_r_A_HL_SE_DISK,pym_r_N_SE_DISK,pym_r_BA_SE_DISK,pym_r_PA_SE_DISK,pym_r_M_SE_BULGE,pym_r_A_HL_SE_BULGE,pym_r_BT_SE,pym_r_DUPL_N,pym_r_DUPL_ID,pym_i_M_S,pym_i_M_SE_DISK,dl_TType,dl_P_LTG,dl_P_S0,dl_P_edge,dl_P_bar,dl_VisualClass,dl_VisualFlag,vm_Type,vm_TType,vm_Unsure,vm_Bars,vm_EdgeOn,vm_Tidal,hi_LOGMHI,hi_LOGHILIM200KMS,hi_SNR,hi_FHI,hi_EFHI,hi_WP50,hi_WF50,hi_VHI,hi_SESSION,hi_conflag,hi_conf_prob,gema_grp_MG,gema_grp_GroupSize,gema_grp_nneigh,gema_grp_Q_nn,gema_grp_dnn,gema_grp_Q_group,gema_lss_mh,gema_lss_den1,gema_lss_t1,gema_lss_t2,gema_lss_t3,gema_overdensity,gema_local_density,t14_GroupID,t14_sep_arcsec,t14_Ngal,t14_Rank,t14_grp_RA,t14_grp_DE,t14_grp_Dc_Mpc,t14_grp_Rmax_Mpc,t14_grp_sigma_v,t14_grp_Rvir_Mpc,t14_grp_MNFW_rank_only,t14_grp_Lr_1e10Lsun,t14_grp_zcmb,t14_Rproj_kpc,t14_PA_to_host_deg,t17_GroupID,t17_sep_arcsec,t17_Ngal,t17_Rank,t17_grp_RA,t17_grp_DE,t17_grp_Dc_Mpc,t17_grp_Rmax_Mpc,t17_grp_R200_Mpc,t17_grp_M200_rank_only,t17_Rproj_kpc,t17_PA_to_host_deg,t14_mcxc_name,t14_mcxc_sep_arcmin,t14_mcxc_L500_1e44,t14_mcxc_M500_rank_only,t14_mcxc_R500_rank_only,t17_mcxc_name,t17_mcxc_sep_arcmin,t17_mcxc_L500_1e44,t17_mcxc_M500_rank_only,t17_mcxc_R500_rank_only,xray_name,xray_oname,xray_Rproj_Mpc,xray_dz,xray_L500_1e44,xray_M500_rank_only,xray_R500_rank_only,xray_R_over_R500_rank_only,DL_Mpc,DA_Mpc,kpc_per_arcsec,struct_source,Rhl_disk_arcsec,Rhl_disk_kpc,Rd_kpc,nser_disk,ba_disk,pa_disk_deg,incl_deg,logMstar_nsa_h1_raw,logMstar_nsa,nsa_h_rescale_dex,gi_rest,logMstar_taylor,hi_detected,logMHI_use,logMHI_limit,Mgas_Msun,Mb_Msun,logMb,f_gas,Sigma_b_Msun_pc2,gbar_2p2Rd_ms2,log_gbar_2p2Rd,gbar_1Rd_ms2,log_gbar_1Rd,gbar_4Rd_ms2,log_gbar_4Rd,vamp_stel_kms,vamp_stel_deproj_kms,vamp_ha_kms,vamp_ha_deproj_kms,t14_theta_sky_deg,t14_psi_norm_host_deg,t17_theta_sky_deg,t17_psi_norm_host_deg,Phi_proxy_sigma2,log_Phi_proxy,R_over_Rvir_t14,R_over_R200_t17,gext_proxy_ms2,log_gext_proxy
8719-6103,1-351474,119.623484735,47.6531184648,0.0599654,0.0599654,0.0602513,54489400000.0,81168700000.0,6.15346,6.97654,1.96662,0.879397,9.2605,0.905724,4.87959,J075829.63+473911.2,1040,0,0,0,MaNGA dither,61,20.1825,35.8075,0.0465379,372028,-21.4747,-22.0221,-22.2413,0,True,9.324114,1.7647679,100.222305,-145.15857,147.29877,-145.15857,147.29877,48.39993,-151.86932,173.35672,-151.86932,173.35672,1.2984594,0.40355414,10.65392,5720.496,15.106800079345703,16.268299102783203,2.0,0.0,0.0,14.456998825073242,7.318317890167236,2.1449999809265137,0.8849999904632568,-23.11680030822754,14.68210491383638,6.716522503428126,0.9450000002980232,0.8880000114440918,-29.290000915527344,17.65009880065918,0.6079400777816772,0.0610182277123284,0.0,0.0,14.038799285888672,14.286648951029337,5.249017715454102,0.9999895095825196,0.9493109285831453,6.729816981465574e-10,0.0843189284205436,3.0,0.0,SABb,3.0,0.0,0.25,0.0,0.0,,,,,,,,,,,,1.0,6.0,5.0,-0.9048481,0.0809589,-0.7981361,13.3805,28.3205,2.37638,1.36407,0.546177,3.4924418022219417,0.6524824597069808,4044.0,0.0729549247643705,5.0,1.0,119.56226,47.60165,255.5257142857143,0.4527142857142858,96.8,0.235,2.65,7.11,0.06041,275.1449996701396,218.74184034037205,9259.0,0.0704999038838794,4.0,1.0,119.598268494,47.613227533,376.6478085714286,0.4974085714285715,0.4225,2.9287,180.85093588681983,203.08216650304388,,,,,,,,,,,,,,,,,,,268.4997412866206,238.97941493286584,1.158604898630059,pymorph_SerExp_disk,6.716522503428126,7.781795874230855,4.637542237324705,0.9450000002980232,0.8880000114440918,-29.290000915527344,27.99053743136532,10.736312025776677,11.046115945748165,0.3098039199714864,0.7666000000000004,10.892943919971486,False,,,,111202857142.85712,11.046115945748165,,822.9251233857772,1.276012704135987e-10,-9.894145001705224,2.270232559390889e-10,-9.6439296520197,5.295081445471364e-11,-10.276127355472122,146.22867,311.5718089176773,162.61302,346.48221850584065,68.0318412558994,64.19886832390388,52.3721674185712,68.17932998884775,9370.24,3.971750714616787,1.170829785830381,0.4280495523948398,1.103668239129507e-12,-11.95716145520156
10494-3701,1-352409,126.179179705,54.2242363566,0.0317928,0.0317928,0.0321503,13700700000.0,13393700000.0,4.66749,4.58146,1.13226,0.892316,30.8155,0.915719,34.9623,J082443.00+541327.2,1216,0,0,0,MaNGA dither,37,23.3916,50.0101,0.0493992,373026,-19.8645,-20.3765,-20.6372,1,True,7.0364294,1.922298,76.98559,-81.48368,114.34485,-81.48368,114.34485,43.02494,-84.71188,121.83647,-84.71188,121.83647,0.5539362,0.6699343,20.228117,9043.611,15.385000228881836,15.383600234985352,1.0,0.0,0.0,14.776399612426758,4.565484046936035,1.0413999557495115,0.890999972820282,-1.3808000087738037,14.877300262451172,3.023776769638061,1.0,0.8928999900817871,-32.5099983215332,17.131698608398438,3.005204439163208,0.1114140003919601,0.0,0.0,14.40329933166504,14.589698791503906,2.586835622787476,0.773432046175003,0.7460457682609558,0.0022316706599667,0.1758729070425033,3.0,0.0,Sb,3.0,0.0,0.0,0.0,1.0,10.157849,-999.0,10.360653,3.3310394,0.16899875,102.05714,256.28217,9544.845,AGBT19A_127_24-AGBT19A_127_30,1.0,0.6763903157950808,1.0,3.0,2.0,1.8211137,0.0031573,1.8211409,0.0,3.56893,1.69517,1.25949,-0.305089,,,5198.0,0.0242739999552637,8.0,1.0,126.58444,53.99492,135.93857142857144,0.7591428571428571,229.4,0.3841428571428571,20.0,2.53,0.03195,755.0375344250433,133.8218990525786,0.0,0.0163603951923292,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4778832531748,131.0148010966111,0.635177679994817,pymorph_Sersic,4.565484046936035,2.8998935649861792,1.7281844844971272,1.0413999557495115,0.890999972820282,-1.3808000087738037,27.604474153434676,10.136742756818524,10.44654667679001,0.3098039199714864,0.7727000000000004,10.255573919971486,True,10.157849,,19129383000.0,47089995156.89791,10.672928645776496,0.4062303011130775,2509.392374358779,3.864984526757152e-10,-9.41285224041511,6.108557446538264e-10,-9.214061337544113,1.6330714486690618e-10,-9.786994813987208,97.91426,211.3111930173351,103.27418,222.8785620564187,44.7973009386476,70.94428039375632,,,52624.36,4.721186827130498,1.965512361835368,,2.258747787129983e-12,-11.646132259904263
10494-12705,1-352635,126.132757726,54.853889824,0.0249386,0.0249386,0.0253059,19667300000.0,28188100000.0,14.888,17.853,1.68739,0.961463,63.0084,0.974412,63.1292,J082431.85+545113.9,4096,0,65536,0,MaNGA dither,127,27.3326,48.1214,0.0579439,373264,-20.168,-20.7177,-20.9452,0,True,13.370904,1.0087136,56.37751,-24.88521,43.29008,-24.88521,43.29008,21.993032,-34.120327,54.221004,-34.120327,54.221004,0.1448166,0.12869643,6.139061,3881.8567,14.23349952697754,14.468000411987305,2.0,0.0,0.0,13.578998565673828,21.393781661987305,1.954599976539612,0.9506999850273132,64.63140106201172,13.95009994506836,10.18610954284668,1.0,0.9610000252723694,10.31820011138916,16.311100006103516,5.94459342956543,0.1020580008625984,0.0,0.0,13.235499382019045,13.620800018310549,4.734223365783691,0.9997130334377288,0.881919652223587,1.72128461599641e-05,0.0646219700574874,3.0,0.0,SABc,5.0,0.0,0.25,0.0,0.0,10.033904,-999.0,19.077986,4.061126,0.10431575,115.140724,116.75852,7483.2056,AGBT19A_127_24,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,1.16917,0.782371,0.361533,-0.540825,,,,0.0160238055854051,1.0,1.0,,,,,,,,,,,,0.0,0.0277051515518936,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,108.85188629202088,103.619206140019,0.5023600876239044,pymorph_SerExp_disk,10.18610954284668,5.117094882491147,3.049520192187811,1.0,0.9610000252723694,10.31820011138916,16.394591904177677,10.293744742451794,10.60354866242328,0.3098039199714864,0.7772000000000006,10.381923919971488,True,10.033904,,14379896000.0,54517242746.77552,10.736533882926734,0.2637678481795654,933.0200742864688,1.4132118527495994e-10,-9.849792728750524,2.4615037795623126e-10,-9.608799493045076,5.881898451200741e-11,-10.23048247769768,34.087646,120.77072441686708,44.170666,156.49432711516403,,,,,,,,,,
8077-6104,1-36919,42.0327818599,-0.752315928466,0.0457756,0.0457756,0.0460955,16963900000.0,24034700000.0,6.72842,7.17241,1.26986,0.931752,8.7746,0.948663,6.51624,J024807.86-004508.2,4672,0,0,0,MaNGA dither,61,20.9622,41.6884,0.0464908,39341,-20.6035,-21.0702,-21.2367,0,True,8.998482,1.5661324,61.809536,-57.144413,50.622017,-57.144413,50.622017,36.41281,-56.0108,67.092316,-56.0108,67.092316,0.7290187,0.27788177,8.995753,5624.945,15.334177282844689,15.455900192260742,2.0,0.0,0.0,14.841899871826172,7.260738849639893,1.3423999547958374,0.932799994945526,-79.60459899902344,14.98029899597168,6.967778205871582,0.7828999757766724,0.9246000051498412,-87.65180206298828,18.221399307250977,0.5679379105567932,0.048101007938385,0.0,0.0,14.494199752807615,14.642893128410758,5.874683380126953,0.9999576807022096,0.9720593690872192,2.387449313800971e-07,0.9036230146884918,3.0,0.0,Sc,5.0,0.0,0.0,0.0,0.0,10.116767,-999.0,8.32497,1.4760001,0.059296075,140.86754,142.78,13721.17,AGBT17A_012_5-AGBT17A_012_10,1.0,0.043204504361626,1.0,2.0,1.0,-2.8386121,0.2728675,-2.8386121,-99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.88810545474456,185.51523355363665,0.8994032328103388,pymorph_SerExp_disk,6.967778205871582,6.266842243866324,3.734709322923912,0.7828999757766724,0.9246000051498412,-87.65180206298828,22.87951992526753,10.229525703685326,10.539329623656812,0.3098039199714864,0.6331999999999987,10.397723919971488,True,10.116767,,17402778000.0,52022981681.63261,10.716195240031515,0.3345209566514385,593.6107539606687,9.194095770108644e-11,-10.03649097674265,1.5994720732497982e-10,-9.79602333828659,3.8292547184794496e-11,-10.416885743824494,53.883217,138.5904269083014,61.55156,158.313801555285,,,,,,,,,,
9889-6103,1-375061,233.424323804,26.140055043,0.0341189,0.0341189,0.0342797,15447500000.0,19434800000.0,5.58295,6.20295,1.88104,0.890879,101.057,0.902225,107.746,J153341.83+260824.1,1168,0,0,0,MaNGA dither,61,21.0738,46.9059,0.0550437,396790,-20.1425,-20.6336,-20.8962,0,True,9.371525,1.945877,85.50305,-68.85144,59.822086,-68.85144,59.822086,45.07924,-70.49981,73.43629,-70.49981,73.43629,1.115248,0.53312165,15.289361,15755.392,14.887699127197266,15.342899322509766,2.0,0.0,0.0,14.548898696899414,6.434564113616943,2.120800018310547,0.8952999711036682,-13.303799629211426,14.772499084472656,3.684621572494507,1.0,0.8722000122070312,-16.60099983215332,17.297800064086914,0.6975539922714233,0.0890016034245491,0.0,0.0,14.0989990234375,14.450799942016602,5.10114049911499,0.9985907673835754,0.9575689136981964,6.07955917075742e-06,0.281126469373703,3.0,0.0,Sc,5.0,0.0,0.0,0.0,1.0,9.72,-999.0,9.0,1.03,0.07,-999.0,137.0,10218.0,ALFALFA,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,12.1762,23.9788,5.05376,3.68768,2.07386,,,,0.0790427362326664,1.0,1.0,,,,,,,,,,,,0.0,0.0661450906828067,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,149.93999284270345,140.20920753519582,0.6797534203058917,pymorph_SerExp_disk,3.684621572494507,2.504634116436014,1.4926305819046568,1.0,0.8722000122070312,-16.60099983215332,29.949468292552048,10.188858203886616,10.498662123858102,0.3098039199714864,0.753700000000002,10.345873919971488,True,9.72,,6979944000.0,38505454140.08161,10.585522249902644,0.1812715650776949,2750.6650581991184,4.2539184227884603e-10,-9.371210842800126,7.774310281919294e-10,-9.109338130152365,1.7563678083948252e-10,-9.755384531465516,64.33676,128.87043203309403,71.96805,144.1563615901303,,,,,,,,,,
9089-12701,1-376168,240.478234088,24.1509100723,0.0629325,0.0629325,0.0631334,21160800000.0,30552100000.0,5.4396,7.25626,2.88067,0.972807,72.8397,0.952302,137.545,J160154.77+240903.2,2112,0,0,0,MaNGA dither,127,20.6201,47.5485,0.0689661,397937,-20.9289,-21.3641,-21.4651,0,True,12.475791,2.3918998,74.47516,-63.98781,76.78191,-63.98781,76.78191,53.460617,-70.98331,90.44763,-70.754654,89.96284,2.1244893,0.2764723,8.04201,8462.236,15.570798873901367,16.00149917602539,2.0,0.0,0.0,15.46929931640625,5.04175329208374,1.4514000415802002,0.9301999807357788,-22.240800857543945,15.725000381469728,4.505727767944336,1.0,0.944700002670288,22.02239990234375,16.861299514770508,1.9058687686920168,0.2598839998245239,0.0,0.0,14.58769989013672,15.421098709106444,4.499360084533691,0.999823957681656,0.9576602578163148,4.2908715469636144e-10,0.5017071217298508,3.0,0.0,SABc,5.0,0.0,0.5,0.0,0.0,,,,,,,,,,,,2.0,5.0,4.0,-1.0355666,0.3229545,-0.945676,13.286,21.072,1.41733,0.815618,0.459762,,,6601.0,0.0858088893712621,5.0,2.0,240.47048,24.19441,267.68857142857144,0.324,79.9,0.3385714285714286,1.69,6.88,0.06333,192.24447123683603,350.7647237655157,18133.0,0.0806196811934133,2.0,2.0,240.497483737,24.180185164,394.4421885714286,0.2211614285714286,0.3137,1.2022,148.9188270835418,30.95647627236553,,,,,,,,,,,,,,,,,,,282.3781491575979,249.93076299703324,1.211698532311067,pymorph_SerExp_disk,4.505727767944336,5.459583723411371,3.253625580102128,1.0,0.944700002670288,22.02239990234375,19.554180568637054,10.325532082503882,10.635336002475368,0.3098039199714864,0.5362000000000009,10.421183919971488,False,,,,43185306122.44904,10.635336002475368,,649.2634967638895,9.776898060812982e-11,-10.009798912978969,2.0522609981252556e-10,-9.687767408259257,3.92864422888987e-11,-10.405757298351796,70.38486,210.293567036334,80.35875,240.093234956138,31.257676136828053,79.99868634907646,8.934076370021787,87.02054156234831,6384.010000000001,3.805093558627983,0.5678106745391782,0.4747173321120235,1.0761905015264473e-12,-11.968110845362238
8712-6101,1-379291,118.726922828,53.8462770857,0.0348771,0.0348771,0.0352607,33356400000.0,33797100000.0,6.15443,6.0671,0.817023,0.945665,128.688,0.955,138.431,J075454.46+535046.5,1040,0,0,0,MaNGA dither,61,22.9329,51.1934,0.035247,401268,-20.8464,-21.3606,-21.6393,0,True,9.084831,1.8066602,77.191475,-56.62655,88.2316,-56.62655,88.2316,35.699123,-60.76402,98.88791,-60.76402,98.88791,1.6300007,0.79880387,23.057724,22012.535,14.565299987792969,14.638297279901956,2.0,0.0,0.0,13.966299057006836,6.051434516906738,0.838699996471405,0.9434000253677368,-83.81089782714844,14.02090622540738,5.977247339527975,0.5930000022053719,0.9365000128746032,-85.36849975585938,17.129798889160156,0.6103986501693726,0.0539929773261528,0.0,0.0,13.589599609375,13.786734942454826,3.9482572078704834,0.9371588230133056,0.921147346496582,0.0001934255560627,0.3408717364072799,3.0,0.0,Sbc,4.0,0.0,0.0,0.0,1.0,10.021072,-999.0,6.27259,2.0400002,0.09910021,295.828,349.2643,10428.14,AGBT17A_012_32,1.0,0.6475745994505853,1.0,2.0,1.0,-1.5032558,0.0621499,-1.5032558,-99.0,-0.0,0.0,0.0,0.0,,,2150.0,0.0445059513467576,2.0,1.0,118.72252,53.85787,149.30857142857144,0.03,48.5,0.06,0.112,2.32,0.03511,29.691437939579988,347.3745655137294,37610.0,0.0442316024643823,2.0,1.0,118.722520035,53.857869685,219.99779000000004,0.0442442857142857,0.1396285714285714,0.10315,29.690658451208872,347.3743305063919,,,,,,,,,,,,,,,,,,,153.35763843264027,143.19500152417746,0.6942289580542209,pymorph_SerExp_disk,5.977247339527975,4.14957819255287,2.472930984834845,0.5930000022053719,0.9365000128746032,-85.36849975585938,20.9711955232354,10.523179173125763,10.832983093097251,0.3098039199714864,0.7928999999999995,10.670553919971486,True,10.021072,,13961242000.0,82035527314.28577,10.91400197403084,0.1701853094271361,2135.001150569613,3.3065456249260107e-10,-9.480625480364536,5.796737238949779e-10,-9.236816385373668,1.3753200874575726e-10,-9.861596213805592,72.42908,202.37319931273893,79.825966,223.04075572480724,72.74306526958877,70.01418933683335,72.74283026225127,70.01421588741857,2352.25,3.3714834772045275,0.4948572989929997,0.2126402794745877,2.567448265425216e-12,-11.590498298759591
10494-9101,1-379814,124.017452682,55.3945436861,0.0308494,0.0308494,0.0312333,11888000000.0,18453200000.0,7.24058,9.0285,2.62328,1.0,47.8467,0.930608,175.655,J081604.18+552340.3,4288,0,0,0,MaNGA dither,91,23.3916,50.0101,0.0440907,401819,-19.4996,-20.104,-20.3887,0,True,11.545933,1.6347225,63.685024,-35.890812,88.89727,-35.890812,88.89727,22.546757,-46.376892,106.3966,-46.376892,106.3966,2960.1536,0.1981735,8.075825,51400450.0,15.42449951171875,15.74250030517578,2.0,0.0,0.0,14.632999420166016,11.106849670410156,3.159199953079224,0.9168999791145324,-33.56529998779297,15.07979965209961,8.341145515441895,0.7139000296592712,0.8966000080108643,-33.95159912109375,17.220800399780273,0.4599936008453369,0.1221812441945076,0.0,0.0,14.174798965454102,14.725000381469728,3.623206377029419,0.9891974925994872,0.8834882974624634,1.0736633612395964e-05,0.1128146089613437,3.0,0.0,Sbc,4.0,0.0,0.0,0.0,0.0,9.5689745,-999.0,4.49824,0.90956235,0.10246063,170.41422,172.42297,9270.476,AGBT19A_127_24,0.0,0.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,2.00858,1.29865,0.397893,-0.333143,,,6163.0,0.0681239306101624,28.0,2.0,123.70407,55.15769,140.13714285714286,1.076,320.1,0.362,48.9,11.7,0.03294,658.8126837803652,217.13314342209168,16150.0,0.0585136962097279,27.0,2.0,123.723071087,55.165258223,206.1353057142857,1.1680800000000002,1.2195857142857145,68.585,630.9616327146737,216.2980638112336,,,,,,,,,,,,,,,,,,,135.24463791094303,127.27104514501504,0.6170274389541269,pymorph_SerExp_disk,8.341145515441895,5.146715655336813,3.067172619390234,0.7139000296592712,0.8966000080108643,-33.95159912109375,26.87034144496858,10.0751087964165,10.384912716387989,0.3098039199714864,0.8890999999999991,10.237653919971486,False,,,,24261224489.79596,10.384912716387989,,410.446362159596,6.425930373550752e-11,-10.192063984440669,1.284425252010333e-10,-9.891291164721125,2.614063777259985e-11,-10.582683820820437,62.394043,138.0481584643672,76.38675,169.00732130389414,71.08474254318544,64.68680523918981,70.24966293232738,64.82494802974556,102464.01,5.010571348288265,1.8199245408297375,0.5173573495686727,5.040328604725581e-12,-11.297541148759452
10492-1902,1-380333,123.686548781,58.2798468272,0.0275005,0.0275005,0.0279286,11653100000.0,17225500000.0,2.7464,4.74192,6.0,0.94574,75.2633,0.965349,97.1986,J081444.77+581647.4,1168,0,0,0,MaNGA dither,19,22.8564,48.0731,0.0507468,402371,-19.0112,-19.7544,-20.1207,0,True,4.468667,2.1110642,103.93538,-29.659395,48.020123,-29.659395,48.020123,222.66805,-55.791504,68.825325,-55.192867,68.84963,0.010696416,0.91455775,26.295723,234.88913,15.196399688720703,16.18389892578125,2.0,0.0,0.0,14.511598587036133,7.592547416687012,7.300399780273437,0.9261999726295472,52.01549911499024,15.402999877929688,7.160115718841553,1.0,0.9118000268936156,-68.11530303955078,15.559799194335938,1.3645368814468384,0.4639579951763153,0.0,0.0,14.525999069213867,14.909399032592772,1.1274698972702026,0.7986097037792206,0.7923738062381744,3.783380053690166e-09,0.3879997581243515,3.0,0.0,SAB0a,0.0,0.0,0.5,0.0,0.0,-999.0,9.0143175,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,AGBT17A_012_344-AGBT17A_012_349,0.0,0.0,2.0,106.0,105.0,-0.4057146,0.0454463,0.1589267,0.0,1.16944,0.301246,0.19055,-0.240705,,,272.0,0.0474781767678912,95.0,17.0,123.82853,58.13469,115.92857142857144,1.916,324.0,0.592,79.2,40.6,0.02722,324.65751363332686,152.67659178604706,9917.0,0.0354096745926775,66.0,16.0,123.796047499,58.198105352,171.60256142857145,1.2950357142857143,1.3042285714285715,83.438,198.85160472829563,144.76495574788865,,,,,,,,,,,,,,,,,,,120.26357526458932,113.91214422820862,0.5522616596635821,pymorph_SerExp_disk,7.160115718841553,3.954257390270738,2.356530029958724,1.0,0.9118000268936156,-68.11530303955078,24.77791256102589,10.066441473327917,10.376245393299405,0.3098039199714864,1.1095000000000006,10.284733919971488,False,,9.0143175,,23781836734.69384,10.376245393299405,,681.5842841576681,1.0717760981215774e-10,-9.969895932466557,3.0488311626587446e-10,-9.515866625210183,3.9993898067288594e-11,-10.39800626461842,38.83976,92.67374088272122,62.021248,147.98600916694326,40.79189482559784,74.10918335573076,32.880258787439416,76.8486394145757,104976.0,5.021090020413224,0.5484079622184576,0.1524668367834373,1.047885948738409e-11,-10.979685983124211
9491-3701,1-382711,119.106581421,17.9740538756,0.0415295,0.0415295,0.0413442,2982600000.0,3401430000.0,2.60983,2.40639,1.11095,0.935325,0.426636,0.947347,171.85,J075625.57+175826.5,2336,0,0,0,MaNGA dither,37,18.6574,40.0371,0.0358251,404942,-18.4955,-18.9518,-19.1269,0,True,6.382658,2.3377047,51.529488,-37.439575,20.976305,-17.445904,21.040403,21.894903,-31.39825,48.5519,-31.39825,48.5519,0.15551457,0.29074156,10.049418,1466.853,17.25349998474121,17.980098724365234,1.0,0.0,0.0,16.772499084472656,2.3029379844665527,1.114300012588501,0.9965999722480774,-73.9229965209961,17.444799423217773,3.168554306030273,1.0,0.9553999900817872,5.144499778747559,17.521371185076568,1.745615453819144,0.4823760042499009,0.0,0.0,16.50790023803711,17.140899658203125,3.3593428134918213,0.8934914767742157,0.9206807017326356,0.0167560437694191,0.0747228786349296,3.0,0.0,S0,-2.0,0.0,0.0,0.0,0.0,9.77,-999.0,7.3,0.76,0.06,-999.0,99.0,12452.0,ALFALFA,1.0,0.4491012990474701,2.0,4.0,3.0,-1.4255681,0.0938226,-0.9082752,-99.0,-0.0,0.0,0.0,0.0,3.305032690803851,0.6339764536716286,3403.0,0.1129969107372075,4.0,3.0,119.14736,17.98011,178.48857142857142,0.1174285714285714,100.4,0.0774285714285714,0.799,3.05,0.04204,115.9038532278394,81.1194864489985,36076.0,0.1144971701613174,4.0,3.0,119.147357654,17.980111626,262.9424957142857,0.1730014285714285,0.3129285714285714,1.1689,115.898084126889,81.11663951470557,,,,,,,,,,,,,,,,,,,183.5011101704632,169.15916995894312,0.8201067988122885,pymorph_Sersic,2.3029379844665527,1.8886550983040884,1.125539391122818,1.114300012588501,0.9965999722480774,-73.9229965209961,4.823773983213062,9.474595013522643,9.78439893349413,0.3098039199714864,0.6313999999999993,9.552543919971486,True,9.77,,7831629300.0,13918568087.510208,10.143594558286024,0.5626749291134117,1748.6113468898927,2.6932240123541347e-10,-9.569727522086756,4.2566052934926067e-10,-9.370936619215758,1.1379676190154699e-10,-9.943870095658855,19.243153,228.8363855421273,39.975075,475.3769719079073,24.95751703000541,87.96660396224044,24.960363964298317,87.96638678071706,10080.160000000002,4.003467425618001,1.4969132335698814,0.3703659387757238,2.8185062750302908e-12,-11.54998099394367
8085-3704,1-38348,51.1555183364,-0.444017557679,0.0368414,0.0368414,0.0370752,23508700000.0,23468700000.0,5.05413,6.47482,3.29727,0.521897,108.756,0.722246,107.234,J032437.31-002638.4,4288,0,0,0,MaNGA dither,37,20.884,50.0948,0.114256,40867,-20.1579,-20.7721,-21.0998,0,True,6.502616,1.9835851,85.23336,-61.118065,59.627228,-61.118065,59.627228,61.778683,-67.434616,65.93243,-67.434616,65.93243,0.5235471,0.586142,16.178484,6318.1816,15.62769889831543,16.20599937438965,2.0,0.0,0.0,14.81049919128418,6.056186199188232,2.7460999488830566,0.5627999901771545,18.48940086364746,15.425399780273438,8.854168891906738,1.0,0.8805999755859375,-33.34939956665039,15.713600158691406,3.0349836349487305,0.4340260028839111,0.0,0.0,14.336999893188477,15.015600204467772,1.7412089109420776,0.5912323296070099,0.7599243223667145,9.92446621239651e-06,0.9997358024120332,3.0,0.0,SBb,3.0,0.0,1.0,0.0,0.0,9.787012,-999.0,5.2501736,1.0518352,0.09379355,118.3379,122.62874,11095.102,AGBT17A_012_190,1.0,0.9529483578306056,2.0,58.0,57.0,0.1198469,0.0622457,0.1273446,-99.0,-0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.22896231561813,150.90503508911178,0.7316082555951597,pymorph_SerExp_disk,8.854168891906738,6.477783057752817,3.860418985549951,1.0,0.8805999755859375,-33.34939956665039,28.92286723904978,10.37122861387881,10.681032533850296,0.3098039199714864,0.9418999999999969,10.559053919971484,True,9.787012,,8144487400.0,56121426199.51025,10.749128699111616,0.1451226024628553,599.3492209003017,9.056674833781808e-11,-10.043031224664144,2.3115852597003277e-10,-9.636090083565067,3.475836788764012e-11,-10.458940624456774,60.372646,124.83185049028398,66.68352,137.8807686430275,,,,,,,,,,
