tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_SIGMA_RE_MGE,cl_LAMBDAR_RE,cl_VSIGMA_RE,cl_gas_star_misalign_deg,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SIGMA_RE_MGE,fi_LAMBDAR_RE,fi_VSIGMA_RE,fi_gas_star_misalign_deg,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec
S2_diskbearing,1.2544794638785164,9388000160,337.257,-30.6404,0.0547642,10.1908,0.06704768253193101,3.2585247665780224,-9.553896047744614,52.26740782588241,1.5,1.958121513832774,89.5625,0.41455,0.517201,102.5,Abell 3880,0.632951,1.00639,-853.8,660.0,46.0,160.0,0.11689333976572745,4.4,4.6,1.59,106634,216.813,0.93106,0.05229,10.15,0.016330897134326127,3.319158337373233,-9.493262476949402,59.735867916665036,2.5,1.7422996670378084,91.7957,0.469895,0.575793,2.5,0.738,0.04079999999999906,0.05071678539760488,-0.06063357079521081,-0.060633570795211256,-7.468460090782628,0.002474199999999996
S2_diskbearing,0.8686422781163645,9388000190,336.845,-30.3156,0.0576967,10.0947,0.18236228645544508,2.9317955587309945,-9.880625255591642,45.948541399192635,2.0,2.553608074721397,,0.537208,0.734801,4.5,Abell 3880,0.719207,1.14354,-21.1428,660.0,46.0,160.0,0.10287378509438275,4.4,4.6,1.59,215335,133.644,0.48504,0.05318,10.09,0.17984534867712518,2.9321294342876345,-9.880291380035,53.349048268413924,2.0,2.5388515343627067,64.5231,0.1561,0.165499,21.0,0.433,0.004699999999999704,0.0025169377783199054,-0.00033387555663999535,-0.0003338755566417717,-7.400506869221289,0.0045166999999999985
S2_diskbearing,0.9537025559684077,9388000197,336.662,-30.6863,0.059264,10.4226,0.18323812675963877,3.2579438781226067,-9.554476936200029,71.06837713884447,1.5,2.5587631243653304,104.382,0.569918,0.784486,8.0,Abell 3880,0.742733,1.18095,422.902,660.0,46.0,160.0,0.09961496101175363,4.4,4.6,1.59,460380,211.958,-1.65315,0.05467,10.41,0.18765925764654845,3.236501616348788,-9.575919197973848,63.230914169313834,2.0,2.584944447147501,108.58,0.491494,0.617807,4.0,0.618,0.012599999999999056,-0.00442113088690968,0.021442261773818583,0.021442261773819027,7.837462969530634,0.004593999999999994
S2_diskbearing,0.830405970011755,9388000219,337.076,-30.2685,0.0530549,11.1043,0.48428424079085247,3.3375516500601803,-9.474869164262456,44.15044456115262,2.5,5.117716183674685,144.466,0.539702,0.644125,1.5,Abell 3880,0.807647,1.28416,-1340.2,660.0,46.0,160.0,0.09160874673469852,4.4,4.6,1.59,376478,133.65,1.43499,0.05147,11.16,0.5282319025273822,3.3053563265871206,-9.507064487735516,45.2155276037547,3.0,5.66270397620627,79.5425,0.541977,0.709377,5.5,0.276,-0.05569999999999986,-0.0439476617365297,0.032195323473059645,0.032195323473059645,-1.0650830426020832,0.0015849000000000002
S2_diskbearing,1.0414247093593199,9388000248,336.701,-30.8367,0.0583986,10.2278,0.12147277644625577,3.1866745787493738,-9.625746235573262,42.06769890072412,1.0,2.219548978253133,113.241,0.162471,0.186937,166.5,Abell 3880,0.894233,1.42183,177.811,660.0,46.0,160.0,0.08273864541248283,4.4,4.6,1.59,623161,137.335,0.738747,0.05364,10.18,0.12755522681130757,3.1267096780192696,-9.685711136303366,38.80354089573929,2.0,2.2508532618895205,114.779,0.404381,0.492198,3.5,0.724,0.04780000000000051,-0.0060824503650517975,0.05996490073010419,0.05996490073010463,3.2641580049848287,0.004758600000000002
S2_diskbearing,0.954446507437186,9388000253,337.368,-30.6941,0.0552619,10.0125,-0.07977683836422984,3.373873808370344,-9.438547005952291,50.296917029360415,1.0,1.3964169705699152,83.3661,0.248537,0.288354,120.5,Abell 3880,0.904549,1.43823,-712.315,660.0,46.0,160.0,0.08179518450236085,4.4,4.6,1.59,215053,132.667,0.441043,0.05224,10.05,-0.050587849147104055,3.352995829936094,-9.459424984386542,57.58294985800987,2.0,1.4934961498190646,78.1525,0.49811,0.63558,14.0,3.018,-0.03750000000000142,-0.029188989217125788,0.0208779784342501,0.020877978434251432,-7.286032828649454,0.003021900000000001
S2_diskbearing,1.4164552702090831,9403800003,356.947,-28.135,0.0272982,10.4724,-0.19700483812461203,4.068229807891109,-8.744191006431526,41.033114093245075,1.0,1.0660734273166912,130.02,,,19.0,Abell 4038,0.0139256,0.0203314,-597.938,597.0,29.0,164.0,4.734232540846411,2.3,2.9,1.46,298591,220.691,1.29316,0.03302,10.39,-0.20606877098389936,4.003957673609684,-8.808463140712952,47.31863308650908,1.5,1.04405453829888,119.42,0.372655,0.446726,110.0,1.724,0.0823999999999998,0.009063932859287332,0.06427213428142498,0.06427213428142586,-6.285518993264006,-0.005721799999999999
S2_diskbearing,1.2531658036339166,9403800016,356.895,-28.1543,0.0322261,9.7369,0.08695338952552237,2.7648133525908407,-10.047607461731795,56.07754749556456,1.0,2.04995980686704,65.7511,0.370918,0.44391,111.0,Abell 4038,0.0588397,0.085906,836.341,597.0,29.0,164.0,1.1204523022951216,2.3,2.9,1.46,585755,184.189,-0.103492,0.04027,9.7,0.08773913157673088,2.7263418684884226,-10.086078945834213,63.64968580093377,2.0,2.0536720290468837,73.3609,0.478537,0.624404,2.5,0.232,0.03690000000000104,-0.0007857420512085156,0.038471484102418074,0.038471484102418074,-7.572138305369208,-0.0080439
S2_diskbearing,1.6955546844093565,9403800021,356.996,-28.1419,0.0249067,10.4855,-0.02886327298703395,3.745046677615953,-9.067374136706682,62.046136027025106,1.5,1.5701049526224642,130.42,0.407115,0.477843,34.0,Abell 4038,0.0739975,0.108036,-1296.44,597.0,29.0,164.0,0.8909398300655776,2.3,2.9,1.46,618976,217.696,0.213452,0.03466,10.54,0.023977286540084332,3.6938655585617153,-9.11855525576092,52.202222272639524,1.0,1.7732470377929601,161.713,0.277823,0.308615,56.0,1.482,-0.054499999999999105,-0.05284055952711828,0.05118111905423772,0.05118111905423817,9.843913754385582,-0.009753300000000003
S2_diskbearing,0.7464739221916739,9403800032,356.956,-28.2036,0.0319219,10.1388,0.06438481633373816,3.2118504989744086,-9.600570315348227,48.48046402786038,1.0,1.9461520714147345,86.8455,0.0589872,0.0667218,151.5,Abell 4038,0.094538,0.138025,747.996,597.0,29.0,164.0,0.6973633434592627,2.3,2.9,1.46,517302,131.726,2.56007,0.02871,10.18,0.09988032860906805,3.182059474423749,-9.630361339898887,50.21620518969332,1.5,2.1118948206675014,88.5188,0.383332,0.408728,10.0,95.242,-0.0411999999999999,-0.03549551227532989,0.02979102455065963,0.02979102455065963,-1.7357411618329408,0.0032119000000000036
S2_diskbearing,1.018206183527208,9403800045,357.021,-28.1775,0.0278324,10.0254,-0.029911254439687462,3.287042640521259,-9.525378173801377,47.21479527043198,1.0,1.5663207526052836,87.687,0.100537,0.107502,170.0,Abell 4038,0.119602,0.174619,-442.115,597.0,29.0,164.0,0.5512205171313815,2.3,2.9,1.46,508412,217.042,-1.67682,0.03049,10.0,-0.005698080424623242,3.2132162924911314,-9.599204521831505,49.57491888385374,3.0,1.6561279094737569,,,,,0.692,0.025399999999999423,-0.024213174015064218,0.07382634803012778,0.07382634803012778,-2.360123613421763,-0.0026575999999999995
S2_diskbearing,0.820962400758134,9008500004,10.4568,-9.2953,0.0501022,10.6391,0.47366462042005975,2.893590890801765,-9.918829923520871,35.24518821545842,1.5,4.994092441020806,65.5538,0.755769,1.15035,23.0,Abell 85,0.013623,0.0329677,-1355.07,1002.0,28.0,590.0,8.224604106745138,15.5,17.0,2.42,376990,136.004,1.45809,0.05347,10.63,0.46452789429568925,2.9027643430505075,-9.909656471272129,42.537473159664515,2.5,4.890123763766411,,,,,0.353,0.009099999999998332,0.009136726124370498,-0.009173452248742553,-0.009173452248742109,-7.292284944206095,-0.003367799999999997
S2_diskbearing,0.9050977410072335,9008500034,10.4702,-9.35839,0.0611409,10.1993,-0.0789999746829399,3.559120081007764,-9.253300733314871,37.26574597788176,1.0,1.3989171093411765,142.735,0.355304,0.405572,71.5,Abell 85,0.0890721,0.215555,1780.05,1002.0,28.0,590.0,1.2578983591656037,15.5,17.0,2.42,508312,216.599,-1.59374,0.05572,10.19,-0.07260981695412753,3.5370397655501398,-9.275381048772497,43.91544859441339,1.5,1.4196527875740892,96.9976,0.334295,0.365379,176.0,3.13,0.009299999999999642,-0.006390157728812365,0.022080315457624344,0.022080315457625233,-6.649702616531634,0.005420899999999999
S2_diskbearing,0.7936137203054994,9008500062,10.383,-9.33398,0.0460619,10.6274,0.18844232519273796,3.4523354812564087,-9.360085333066227,64.94481852773981,2.0,2.5896095123771574,141.268,0.518235,0.678246,22.0,Abell 85,0.130485,0.315774,-2510.77,1002.0,28.0,590.0,0.8586719641577258,15.5,17.0,2.42,202745,130.933,-0.212216,0.04991,10.65,0.21962155279518566,3.412577026051514,-9.399843788271122,68.18712053874981,1.5,2.7823612052492623,148.188,0.546807,0.72605,5.5,1.492,-0.02260000000000062,-0.031179227602447707,0.03975845520489463,0.03975845520489507,-3.242302011009997,-0.0038481
S2_diskbearing,0.9497363065869905,9008500067,10.445,-9.38691,0.0590155,10.6203,0.1160883574785457,3.589943416684794,-9.222477397637842,53.04837656967169,1.0,2.192200709496419,178.48,0.420035,0.507151,62.0,Abell 85,0.135114,0.326976,1178.97,1002.0,28.0,590.0,0.829254382003394,15.5,17.0,2.42,78355,216.652,0.0419303,0.05525,10.62,0.10540223040167927,3.6110156708385257,-9.20140514348411,61.322684531051294,1.5,2.138918254192626,152.652,0.454704,0.580232,3.0,0.569,0.0003000000000010772,0.010686127076866433,-0.021072254153731595,-0.021072254153732928,-8.274307961379606,0.003765499999999998
S2_diskbearing,1.3316178864711508,9008500069,10.3954,-9.36404,0.0474895,10.9013,0.15394569922372925,3.795228733194427,-9.017192081128208,49.05848511617345,1.0,2.391870462642038,201.937,0.215178,0.230856,180.0,Abell 85,0.140236,0.339371,-2101.9,1002.0,28.0,590.0,0.7989671504340138,15.5,17.0,2.42,227611,214.307,1.30191,0.0557,10.86,0.11651584983249204,3.8287884319769003,-8.983632382345736,41.14815208649221,1.0,2.194359637292078,228.811,0.314744,0.343901,109.5,13.5,0.04130000000000145,0.03742984939123721,-0.03355969878247311,-0.033559698782472225,7.91033302968124,-0.008210500000000003
S2_diskbearing,0.9443788980425775,9008500070,10.3886,-9.24905,0.058666,10.6278,0.15456364875227582,3.520492834137334,-9.291927980185301,49.123404827652905,1.0,2.3952762329981248,161.603,0.396576,0.472491,161.5,Abell 85,0.141358,0.342087,1080.0,1002.0,28.0,590.0,0.792623750127721,15.5,17.0,2.42,371976,133.68,1.09593,0.05796,10.55,0.1357798034666219,3.480260524708642,-9.332160289613993,50.24128173259052,1.0,2.2938856256853577,127.218,0.384826,0.44754,10.5,0.264,0.07779999999999987,0.01878384528565391,0.04023230942869205,0.04023230942869205,-1.1178769049376172,0.0007060000000000052
S2_diskbearing,0.7918380467212143,9008500074,10.3762,-9.26274,0.0448826,10.7269,0.4759901553466573,2.976739820948571,-9.835680993374064,57.35340877753573,3.0,5.020906244272461,138.668,0.692958,0.930784,3.5,Abell 85,0.146462,0.354439,-2848.9,1002.0,28.0,590.0,0.7650012577903158,15.5,17.0,2.42,197555,135.803,-0.75293,0.04834,10.77,0.5147556644928188,2.942308802656247,-9.87011201166639,57.4933033986741,2.0,5.489687474829005,153.831,0.572503,0.590579,9.0,0.048,-0.04309999999999903,-0.03876550914616156,0.0344310182923242,0.03443101829232553,-0.13989462113836737,-0.0034573999999999994
S2_diskbearing,1.0474645743266564,9008500080,10.5307,-9.23847,0.0556325,10.0862,0.08570082150022672,3.116618488641431,-9.695802325681205,49.65565108805775,1.5,2.0440559445291164,89.1855,0.357544,0.420028,9.5,Abell 85,0.150919,0.365223,219.713,1002.0,28.0,590.0,0.7424129389713728,15.5,17.0,2.42,593117,215.549,-0.131285,0.054,10.02,0.04943018164201688,3.122959768357851,-9.689461045964785,56.69072866529556,2.5,1.880278318119869,107.383,0.629593,0.855269,3.0,1.448,0.06620000000000026,0.03627063985820984,-0.006341279716419734,-0.006341279716419734,-7.035077577237807,0.001632500000000002
S2_diskbearing,0.778593251689724,9008500082,10.4049,-9.22099,0.0586948,10.354,0.1491019954211628,3.2576161407995587,-9.554804673523078,40.99951393467845,1.0,2.365342046523717,95.9652,0.208284,0.219663,131.0,Abell 85,0.156674,0.37915,1088.14,1002.0,28.0,590.0,0.7151425051033674,15.5,17.0,2.42,69752,176.398,0.0190483,0.05835,10.37,0.1315540471674833,3.308712037306918,-9.503708777015719,36.858121308452084,2.0,2.271673980299075,120.234,0.312547,0.34387,6.5,0.039,-0.016000000000000014,0.017547948253679474,-0.05109589650735913,-0.05109589650735913,4.141392626226363,0.0003447999999999993
S2_diskbearing,1.0903285145898478,9008500083,10.377,-9.35906,0.0544705,10.2756,-0.08277656572107696,3.6429732630840395,-9.169447551238596,46.536162795015,1.0,1.3868049743741089,139.023,0.323121,0.374257,51.0,Abell 85,0.157794,0.381862,-110.481,1002.0,28.0,590.0,0.7100635329253544,15.5,17.0,2.42,419335,139.757,2.75729,0.05638,10.33,-0.07754392014409667,3.6869079719300784,-9.125512842392558,38.954176431500684,1.0,1.4036151150876195,133.947,0.353825,0.391884,89.5,2.231,-0.05439999999999934,-0.005232645576980291,-0.043934708846038895,-0.043934708846038006,7.581986363514318,-0.0019095000000000015
S2_diskbearing,1.0185547141696607,9403800114,357.112,-28.1499,0.0308451,10.1188,0.024424273412233,3.271771584817419,-9.540649229505217,59.8873723901632,1.5,1.7750730480494028,86.4761,0.396127,0.476166,144.5,Abell 4038,0.224076,0.327151,435.084,597.0,29.0,164.0,0.2942175798972484,2.3,2.9,1.46,3630097,136.665,-0.865273,0.03009,10.18,0.022086175683116178,3.337647780275652,-9.474773034046983,58.160537090944224,2.0,1.7655423205095406,115.288,,,3.0,0.073,-0.06119999999999948,0.0023380977291168233,-0.06587619545823298,-0.06587619545823387,1.7268352992189762,0.0007551000000000016
S2_diskbearing,1.021225337711796,9403800148,356.843,-27.9757,0.0249447,10.3286,-0.13151873764805763,3.793457606938,-9.018963207384635,41.67023929862481,1.5,1.2395761705996273,115.043,0.37044,0.414661,31.5,Abell 4038,0.268438,0.39192,-1285.34,597.0,29.0,164.0,0.24559495683038562,2.3,2.9,1.46,205020,140.373,-0.268875,0.02572,10.31,-0.16174027843187652,3.8353006885056384,-8.977120125816997,33.55814632773724,1.5,1.156249819794487,154.533,0.185818,0.188473,6.5,0.207,0.018599999999999284,0.03022154078381889,-0.041843081567638496,-0.04184308156763805,8.112092970887566,-0.0007752999999999996
S2_diskbearing,1.1376471345192016,9403800169,356.708,-28.1689,0.0323128,10.5512,0.25918186615749694,3.234656399326891,-9.577764414995745,58.84097324848055,1.5,3.047711281540112,119.731,0.616361,0.746119,5.5,Abell 4038,0.297563,0.434442,861.519,597.0,29.0,164.0,0.22155679119644217,2.3,2.9,1.46,22887,179.403,1.14078,0.03626,10.47,0.2411492782210076,3.1895215751998705,-9.622899239122765,62.743797382545026,2.0,2.9237567314939965,126.046,0.517268,0.628287,6.5,4.139,0.08119999999999905,0.018032587936489347,0.04513482412702041,0.04513482412701997,-3.902824134064474,-0.003947199999999998
S2_diskbearing,1.1301275485777698,9008500100,10.3664,-9.22976,0.0468251,10.2298,0.1420291534321948,3.1475618247774944,-9.664858989545142,51.95398329360919,1.5,2.327132491955088,130.009,0.331674,0.398002,113.5,Abell 85,0.187739,0.45433,-2292.12,1002.0,28.0,590.0,0.5968047032111938,15.5,17.0,2.42,47258,212.027,-0.821225,0.05199,10.28,0.16145863160749507,3.1589028684268943,-9.653517945895741,60.33308559985409,1.5,2.433607796772281,99.6926,0.471751,0.579644,5.0,7.183,-0.050200000000000244,-0.019429478175300274,-0.011341043649399918,-0.011341043649400362,-8.379102306244896,-0.0051649
S2_diskbearing,0.975753844405568,9008500105,10.3406,-9.32862,0.0543529,10.106,-0.26821857477445604,3.844257281190797,-8.96816353313184,42.63029082213895,1.0,0.9048433140710129,157.128,,,150.0,Abell 85,0.191772,0.464089,-143.937,1002.0,28.0,590.0,0.5842549183668255,15.5,17.0,2.42,514022,214.047,-1.26845,0.05032,10.14,-0.24002908301045517,3.8218782976627956,-8.99054251665984,35.40500544464672,1.5,0.9655235553337014,95.044,,,122.5,3.774,-0.034000000000000696,-0.028189491764000874,0.022378983528001495,0.022378983528000163,7.225285377492234,0.004032900000000006
S2_diskbearing,0.9635470524019204,9008500107,10.3629,-9.22847,0.0472892,10.4397,0.14791446074824305,3.345691210145399,-9.466729604177237,32.476122762536576,2.5,2.358883090801914,100.735,0.42427,0.494032,3.0,Abell 85,0.193308,0.467806,-2159.24,1002.0,28.0,590.0,0.5796126616801446,15.5,17.0,2.42,177143,175.9,-1.97504,0.04798,10.44,0.16121023068908383,3.3193996702637167,-9.493021144058918,41.45452805492132,2.0,2.4322162581027005,140.362,0.411369,0.494322,0.0,0.961,-0.0002999999999993008,-0.01329576994084078,0.02629153988168209,0.026291539881681203,-8.978405292384743,-0.0006907999999999984
S2_diskbearing,0.6982047895211823,9008500110,10.5782,-9.25791,0.0556973,10.7502,0.1772131939825622,3.59759374367676,-9.214827070645876,39.010207669602686,1.0,2.523510699644878,230.31,0.40621,0.435607,4.0,Abell 85,0.19838,0.48008,238.096,1002.0,28.0,590.0,0.5647939526952627,15.5,17.0,2.42,319402,214.401,1.76817,0.05165,10.79,0.18075665504194816,3.630306821557988,-9.182113992764648,39.98218382637005,1.0,2.5441845533540883,193.6,0.0776471,0.0888227,162.5,5.884,-0.03979999999999961,-0.003543461059385966,-0.0327130778812279,-0.0327130778812279,-0.9719761567673615,0.004047299999999997
S2_diskbearing,1.0704004479028952,9008500128,10.4181,-9.17168,0.0546413,10.3069,0.21441013737456532,3.079899856892755,-9.73252095742988,26.70770079357133,1.5,2.749173151128244,116.474,0.386366,0.433111,115.5,Abell 85,0.219046,0.530091,-61.9221,1002.0,28.0,590.0,0.5115089311268097,15.5,17.0,2.42,197866,137.446,-0.651822,0.05441,10.3,0.2498639906769665,3.0020921502879525,-9.810328664034683,22.9621538287398,2.0,2.983018502774691,97.954,0.517244,0.644993,6.5,0.12,0.006899999999999906,-0.03545385330240117,0.07780770660480263,0.07780770660480307,3.7455469648315294,0.00023129999999999679
S2_diskbearing,0.5480400098664314,9008500137,10.4411,-9.44299,0.0532072,10.045,-0.04865571543380814,3.344131562509501,-9.468289251813134,45.80244004922551,1.5,1.5001553703811008,75.2466,0.2913,0.335407,45.0,Abell 85,0.224066,0.54224,-469.883,1002.0,28.0,590.0,0.5000484671177738,15.5,17.0,2.42,543554,211.976,-0.856257,0.05522,10.03,-0.05581546771367125,3.343451067069227,-9.468969747253409,50.62054258311206,1.5,1.475626645723254,83.0667,0.406082,0.433845,88.0,13.166,0.015000000000000568,0.00715975227986311,0.0006804954402741537,0.0006804954402745977,-4.818102533886552,-0.002012799999999995
S2_diskbearing,0.47803343367172463,9008500158,10.3327,-9.39085,0.0491733,10.1467,-0.011721479972125387,3.3719630915861347,-9.4404577227365,46.92472786311108,1.5,1.6333169781052213,93.1859,0.491855,0.593666,3.0,Abell 85,0.243608,0.589531,-1620.38,1002.0,28.0,590.0,0.4599355772808244,15.5,17.0,2.42,91959,214.343,0.472681,0.05039,10.12,-0.03645425217437139,3.394728635990627,-9.41769217833201,47.724174469636935,1.5,1.5428997345366995,85.8167,0.433994,0.528683,24.0,7.89,0.026699999999999946,0.024732772202246005,-0.0227655444044923,-0.022765544404490967,-0.799446606525855,-0.0012166999999999942
S2_diskbearing,0.9279954806269665,9008500166,10.4151,-9.45867,0.0555918,10.4125,0.15910037923537637,3.296119373171132,-9.516301441151503,51.94975918605417,1.5,2.4204289331409186,123.466,0.423725,0.501543,21.0,Abell 85,0.25686,0.621601,208.142,1002.0,28.0,590.0,0.43620631371240026,15.5,17.0,2.42,23075,180.149,1.2063,0.04886,10.38,0.15594843010839837,3.269923271425089,-9.542497542897546,56.447123749281836,1.5,2.4029259448481843,121.22,0.589676,0.818806,3.0,0.261,0.03249999999999886,0.0031519491269779987,0.02619610174604281,0.026196101746043254,-4.497364563227663,0.006731799999999996
S2_diskbearing,1.1107699524882528,9008500171,10.5104,-9.14457,0.0559797,10.066,-0.06698281152127367,3.401785754684433,-9.410635059638203,52.06733220861057,1.0,1.4381664228272324,94.233,0.34181,0.413865,120.5,Abell 85,0.263929,0.638709,318.306,1002.0,28.0,590.0,0.42452240505447975,15.5,17.0,2.42,372599,136.537,1.13039,0.05241,10.03,-0.07329242194128863,3.3784049755244614,-9.434015838798175,61.52163846343671,2.5,1.4174231923399145,88.047,0.391979,0.472645,41.5,1.577,0.036000000000001364,0.0063096104200149605,0.02338077915997161,0.02338077915997161,-9.454306254826136,0.003569700000000002
S2_diskbearing,0.3453967958673025,9008500172,10.4468,-9.13706,0.0555263,10.3952,-0.05965959555953718,3.7163393227609602,-9.096081491561675,35.14123445950446,1.0,1.4626228734889892,200.137,0.303827,0.356814,147.0,Abell 85,0.26468,0.640526,189.54,1002.0,28.0,590.0,0.42331814916169164,15.5,17.0,2.42,346839,135.231,2.22819,0.05856,10.39,-0.06287495254746217,3.71757003673681,-9.094850777585826,36.667961477224665,1.0,1.4518341376170212,118.764,0.275308,0.320869,166.5,2.69,0.0052000000000003155,0.0032153569879249874,-0.0012307139758496177,-0.0012307139758487295,-1.526727017720205,-0.0030337000000000003
S2_diskbearing,1.0207470273444272,9403800245,357.016,-27.8836,0.0300924,9.03896,-0.2650210288692728,2.77082218938043,-10.041598624942205,57.38919463390477,1.5,0.9115299182034811,40.0914,,,6.0,Abell 4038,0.386445,0.56421,216.184,597.0,29.0,164.0,0.17059884702675374,2.3,2.9,1.46,324179,134.765,1.62824,0.03363,9.08,-0.21925905386183064,2.7203382393655464,-10.09208257495709,53.256410700885745,3.0,1.012821478384653,47.1153,0.134927,0.141819,22.5,0.091,-0.04104000000000063,-0.04576197500744217,0.05048395001488348,0.05048395001488437,4.132783933019027,-0.003537600000000002
S2_diskbearing,1.0871152436220015,9403800256,357.178,-28.3152,0.0311462,9.74568,0.08926684082402322,2.768966449993839,-10.043454364328797,60.21336700011988,1.5,2.060908912236556,65.8375,0.281555,0.335462,29.0,Abell 4038,0.398547,0.581878,522.639,597.0,29.0,164.0,0.16541882573488725,2.3,2.9,1.46,618935,217.552,0.33357,0.03446,9.77,0.06945112236145416,2.832917886918976,-9.97950292740366,66.4008336133112,3.0,1.9689880431444302,86.5114,0.1859,0.222974,21.5,0.929,-0.024319999999999453,0.019815718462569062,-0.06395143692513727,-0.06395143692513727,-6.187466613191326,-0.0033137999999999987
S2_diskbearing,0.7385555274925647,9403800295,357.214,-28.3115,0.0295625,9.96758,-0.17878635661058648,3.526972844863058,-9.285447969459577,42.1406981985059,1.0,1.111746062270845,102.417,0.217571,0.240793,137.5,Abell 4038,0.431525,0.630026,61.9425,597.0,29.0,164.0,0.15277714805573855,2.3,2.9,1.46,143918,178.207,-1.25367,0.02864,9.98,-0.20022307858715896,3.5822662888162036,-9.230154525506432,43.98341030165437,1.0,1.058202730719261,90.1313,0.394814,0.463554,10.5,0.095,-0.012420000000000542,0.02143672197657248,-0.055293443953145616,-0.05529344395314517,-1.8427121031484646,0.0009224999999999997
S2_diskbearing,1.1365001326061739,9403800318,357.216,-28.3278,0.0313543,9.39876,0.11882531769063563,2.362929496260613,-10.449491318062023,25.556517395900542,3.0,2.206059766640572,45.8294,,,8.5,Abell 4038,0.448245,0.654438,583.093,597.0,29.0,164.0,0.14707821899242512,2.3,2.9,1.46,546043,222.742,-0.881537,0.02689,9.43,0.16133034986442854,2.3091594319130277,-10.503261382409608,31.852949956055806,3.0,2.432889064758061,42.2974,,,11.0,0.591,-0.03124000000000038,-0.04250503217379291,0.053770064347585134,0.053770064347585134,-6.296432560155264,0.004464300000000001
S2_diskbearing,0.7335599361691302,9403800349,356.595,-28.006,0.0262604,10.8146,0.005335531194875522,4.0057490692521345,-8.806671745070501,60.78105206550256,1.5,1.6987422471848477,160.786,0.405711,0.473715,147.0,Abell 4038,0.481306,0.702707,-900.853,597.0,29.0,164.0,0.1369754043733231,2.3,2.9,1.46,296677,212.792,1.47472,0.02551,10.77,-0.029230282271368722,4.030280696184622,-8.782140118138013,57.21514598662163,1.5,1.5687786643442125,214.479,0.322565,0.350463,115.5,15.411,0.04460000000000086,0.034565813466244245,-0.024531626932487782,-0.024531626932487782,3.5659060788809285,0.0007503999999999983
S2_diskbearing,1.4373377828399911,9403800390,357.172,-28.4445,0.0321036,10.0442,-0.05670849099830047,3.359437113638486,-9.45298370068415,64.78142065148587,1.0,1.4725954880689858,82.6745,0.414395,0.503089,98.5,Abell 4038,0.533257,0.778555,800.771,597.0,29.0,164.0,0.12363105430055005,2.3,2.9,1.46,252021,221.865,1.9181,0.03388,10.12,0.017933459420938533,3.285953212800007,-9.52646760152263,61.27864093294803,2.0,1.7487406920859239,82.7993,0.358656,0.428922,0.0,8.52,-0.0757999999999992,-0.074641950419239,0.07348390083847889,0.07348390083847889,3.5027797185378446,-0.0017763999999999974
S2_diskbearing,0.9481523364811828,9403800466,356.469,-28.0479,0.030148,9.63084,0.09504997043301086,2.6425601907758622,-10.169860623546773,62.40539501765731,1.0,2.088535814110782,,,,,Abell 4038,0.615298,0.898334,232.349,597.0,29.0,164.0,0.10714675775487151,2.3,2.9,1.46,619094,218.067,0.38015,0.0351,9.63,0.11262174851255212,2.606576634616782,-10.205844179705855,69.00686070017703,3.0,2.174771860504248,,,,,1.355,0.0008399999999983976,-0.01757177807954126,0.03598355615908044,0.03598355615908133,-6.601465682519716,-0.004951999999999998
S2_diskbearing,0.4746455191467637,9403800490,357.43,-28.1857,0.0276638,9.66965,-0.04176430469025234,2.9549987410223904,-9.857422073300246,70.98017820827918,2.5,1.5241497942826154,55.1773,0.427713,0.56514,5.0,Abell 4038,0.632999,0.924178,-491.291,597.0,29.0,164.0,0.10415047261562677,2.3,2.9,1.46,508414,217.041,-1.67285,0.03045,9.68,-0.040969875270166226,2.963759882182217,-9.848660932140419,74.52696118095338,3.0,1.5269403836474387,,,,,0.695,-0.010349999999998971,-0.000794429420086111,-0.008761141159826735,-0.008761141159826735,-3.546782972674194,-0.0027862000000000026
S2_diskbearing,1.4465879733885945,9403800521,357.437,-28.2614,0.0287726,9.77809,-0.0014766633777552397,2.982863458397396,-9.829557355925239,60.88611195700148,1.5,1.6723042485823545,52.5308,,,3.5,Abell 4038,0.661956,0.966456,-168.073,597.0,29.0,164.0,0.0995943689945168,2.3,2.9,1.46,302846,139.641,1.34376,0.02727,9.85,0.07330193079334078,2.905216270055203,-9.907204544267433,57.380657416645306,3.0,1.9865243246525606,71.9105,0.580865,0.796476,1.5,0.172,-0.07190999999999903,-0.07477859417109602,0.0776471883421932,0.07764718834219408,3.505454540356176,0.0015025999999999998
