source_identity_ids,names,surveys,prior_exposures,object_group_id,source_identities,group_holdout_key
NAME:UGC11076,UGC11076,PROBES_I,historical_use_not_fully_audited,NAME:UGC11076,1,4e0f26a09a47358c780804df217abcfa3977c7caa5e68128798b3766b6e4759c
NAME:UGC111,UGC00111,PROBES_I,historical_use_not_fully_audited,NAME:UGC111,1,77d20e65f6efb653dc4c2e516a2e6c2879fa57f6a55bbad7a87b84268495e260
NAME:UGC11116,UGC11116,PROBES_I,historical_use_not_fully_audited,NAME:UGC11116,1,9dd858d6ae09898274bdc67ea99f2f0990057cc668fab8efa8c598ef6c61b57c
NAME:UGC11118,UGC11118,PROBES_I,historical_use_not_fully_audited,NAME:UGC11118,1,d7ab383968f691b731f419724e6e596f5e9a56d4ffa267241c8d934e8a0cf189
NAME:UGC1118,UGC01118,PROBES_I,historical_use_not_fully_audited,NAME:UGC1118,1,8d6889e8f6a6b57cfa192cd186267f56a4f4801b7056943a76932628cf064222
NAME:UGC11252,UGC11252,PROBES_I,historical_use_not_fully_audited,NAME:UGC11252,1,f323dcd9fd05d2498d38a529d32798580828415be8342fc105854fdf6b7ec74a
NAME:UGC11264,UGC11264,PROBES_I,historical_use_not_fully_audited,NAME:UGC11264,1,ce9560822546d2d6f2b4b338fd88dfe8d1806ed4ea0510b85c513297b0befa01
NAME:UGC11322,UGC11322,PROBES_I,historical_use_not_fully_audited,NAME:UGC11322,1,3ec372388561533f955b3aa251a8e6a34664f4753ace8870771520fe31323d4d
NAME:UGC11373,UGC11373,PROBES_I,historical_use_not_fully_audited,NAME:UGC11373,1,445a14f7ab6ba4994e4f6f4c1f277f1ab47bd07a0901394d340a50a03faa931c
NAME:UGC11412,UGC11412,PROBES_I,historical_use_not_fully_audited,NAME:UGC11412,1,28cad265b7a46e49cef8e2d34131970e2661aeb8c099daeaac79a63b33d88b27
NAME:UGC11455,UGC11455,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC11455,1,49f6f13f5bb36372f995fcec9627e308da775d3978e10d96063720ed3ee7c9bc
NAME:UGC1152,UGC01152,PROBES_I,historical_use_not_fully_audited,NAME:UGC1152,1,d46e6005706e255d6bacbe54f0391bff3944a0adda830dab7cb6e88724946a22
NAME:UGC11555,UGC11555,PROBES_I,historical_use_not_fully_audited,NAME:UGC11555,1,0a14948f230ca182dd9bac2d412437602f25ac9490680834dca251bc9862dcf6
NAME:UGC11557,UGC11557,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC11557,1,0200196b17e910166631459568b2391a1a0b1eaf488b2df2c5886cc8be455431
NAME:UGC11606,UGC11606,PROBES_I,historical_use_not_fully_audited,NAME:UGC11606,1,f4b293212f02fe9650f0f44f4fba8fb153f1f50e48f05b7cbfce4b3cf124a0aa
NAME:UGC11635,UGC11635,PROBES_I,historical_use_not_fully_audited,NAME:UGC11635,1,acf92219abe1b2a4ca6482b3cf952587ef0888608e494a8562975a3ea966305d
NAME:UGC11738,UGC11738,PROBES_I,historical_use_not_fully_audited,NAME:UGC11738,1,50ac4767562407884224e149a42e1ac5a9b485b1ae4cf5fe1b09b6ee5c7e825a
NAME:UGC1174,UGC01174,PROBES_I,historical_use_not_fully_audited,NAME:UGC1174,1,b75ddf679d360ee85537b7a0264af58ffd236991a3f6b04093ede3b1c3e9c545
NAME:UGC11765,UGC11765,PROBES_I,historical_use_not_fully_audited,NAME:UGC11765,1,60448a991d14419f1fea02a574b7036ab16806db78acc8895c4a2a55b5a2e709
NAME:UGC11789,UGC11789,PROBES_I,historical_use_not_fully_audited,NAME:UGC11789,1,bc3633e8076e3e74ec9b1f6afde468429945c12c9798090149ebd329bfc21796
NAME:UGC11809,UGC11809,PROBES_I,historical_use_not_fully_audited,NAME:UGC11809,1,8ad7f67beb3def8ed0fd75c6a34ee448be30364ed749c2b631e49f325b250640
NAME:UGC11820,UGC11820,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC11820,1,61cc3d4f49685295172b4c77ff8d594b88043f7e7bba21e60cd3477132fe1a89
NAME:UGC11846,UGC11846,PROBES_I,historical_use_not_fully_audited,NAME:UGC11846,1,28e9708ea7e77cc0e0cce62549834662e7bf8e0545d6b6b94947eb8944d2e3a4
NAME:UGC11867,UGC11867,PROBES_I,historical_use_not_fully_audited,NAME:UGC11867,1,f1dd375f24e45ff6cbe401abe18d5d844add97c98ff6d171bb87a3eaeea2ec69
NAME:UGC11914,UGC11914,SPARC,development_response_exposed,NAME:UGC11914,1,2c2e0f302dc9fe45501855958f42f0b8cbc3e2a5a220a5b2dea9e83a72059094
NAME:UGC11957,UGC11957,PROBES_I,historical_use_not_fully_audited,NAME:UGC11957,1,aa32de90b164d846a9bdacb6538f4108693040a16f44a5f9612bd608b2485b7c
NAME:UGC12021,UGC12021,PROBES_I,historical_use_not_fully_audited,NAME:UGC12021,1,7f96e4b9ce5416390ec4cfb2d5bc6e234127106b4ce2d54861780ae6cbb1482e
NAME:UGC12052,UGC12052,PROBES_I,historical_use_not_fully_audited,NAME:UGC12052,1,7d70da9778fa610a08ad66543efeee6174787efa485283e52156a32101b7f7c7
NAME:UGC12072,UGC12072,PROBES_I,historical_use_not_fully_audited,NAME:UGC12072,1,8d49969028de6858e89cbbd7cbf8d4e36b709e2ee25bf8cbcaf8eb29a4fa8393
NAME:UGC12093,UGC12093,PROBES_I,historical_use_not_fully_audited,NAME:UGC12093,1,a407d639010acbb45a7a518a2ba533a07a3b6aad860c0fa602225ca7491896bf
NAME:UGC12123,UGC12123,PROBES_I,historical_use_not_fully_audited,NAME:UGC12123,1,b9a21c5b4d8598cb1a0cea321faa377d0afda3586a74bbf7a6993ffc547ff70b
NAME:UGC12133,UGC12133,PROBES_I,historical_use_not_fully_audited,NAME:UGC12133,1,deab42ab8be0108a7ff487f5c3f890e01cade2a9475b53d885c5cd83665883c3
NAME:UGC12134,UGC12134,PROBES_I,historical_use_not_fully_audited,NAME:UGC12134,1,8707c0acc74a4d910615dcb94c72baea3bbadfad9e1a2160b5f4a28dc9c65219
NAME:UGC12172,UGC12172,PROBES_I,historical_use_not_fully_audited,NAME:UGC12172,1,96bc9517759532db5263e73a6b723060f8c2afea212a60c3ceea14c496282d6e
NAME:UGC12173,UGC12173,PROBES_I,historical_use_not_fully_audited,NAME:UGC12173,1,b4830d0ce8085c2f541b5994440f97377ba96739900645e426c7c4ce1b4ce49d
NAME:UGC12200,UGC12200,PROBES_I,historical_use_not_fully_audited,NAME:UGC12200,1,58e6a3c53e7f7931784e4e6eee441cc2c79768807d3e2889fb56a3de1f1d62de
NAME:UGC12221,UGC12221,PROBES_I,historical_use_not_fully_audited,NAME:UGC12221,1,ab69fcecb49029358ac8de9a09d261735615f6044601d6589231ed24b99f1a6b
NAME:UGC12234,UGC12234,PROBES_I,historical_use_not_fully_audited,NAME:UGC12234,1,56bc7b816917836862fb03460c15676611239f1bd525814339c8265837b6553f
NAME:UGC12290,UGC12290,PROBES_I,historical_use_not_fully_audited,NAME:UGC12290,1,9310bbb28a713ea58441f7287ef740cca1f2e13cfddb5518faaa011dbb91378a
NAME:UGC12296,UGC12296,PROBES_I,historical_use_not_fully_audited,NAME:UGC12296,1,24e76d9fb5c78e9859544e485bb683a56f464106ea33acc1b77baf241b2bf761
NAME:UGC1230,UGC01230,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC1230,1,ad5e0844ca9a936f20c58aabf3a0a1bf912348939e9b1f246c01ac7879d7046e
NAME:UGC12304,UGC12304,PROBES_I,historical_use_not_fully_audited,NAME:UGC12304,1,f1d95a62b38fddcdf0da24dd3513c9bf94bec925ef1a9243a2f1cf1a4ffac10b
NAME:UGC1235,UGC01235,PROBES_I,historical_use_not_fully_audited,NAME:UGC1235,1,4232243c522a8d691d37801a1bef0885c4b498a9c66acd4721a809f050cf1886
NAME:UGC12354,UGC12354,PROBES_I,historical_use_not_fully_audited,NAME:UGC12354,1,16643a9bdeb02d32a0b4085133c0397f00246f5d5730a9f0f73608dd7819486c
NAME:UGC12370,UGC12370,PROBES_I,historical_use_not_fully_audited,NAME:UGC12370,1,91536e276da81e11f680b7d755c21c085d1273b45c943a9ce02c93ed76d01c84
NAME:UGC12382,UGC12382,PROBES_I,historical_use_not_fully_audited,NAME:UGC12382,1,57fed944f3ab7187af9c75494e23a4b699174dfddaff52bb2eb6c760dfc51c6d
NAME:UGC12421,UGC12421,PROBES_I,historical_use_not_fully_audited,NAME:UGC12421,1,a27beac73908a32ad9a0b69a74152e77e0059d1ec2105248723fffdd5acdb19a
NAME:UGC12423,UGC12423,PROBES_I,historical_use_not_fully_audited,NAME:UGC12423,1,ff15e4eb5ba954702c6091daba2cd0dc98fa8311d6cee2de18a1effe66c675a4
NAME:UGC12494,UGC12494,PROBES_I,historical_use_not_fully_audited,NAME:UGC12494,1,05fa04ecd78c16a1436748b3afd4f1b9f2fa07c935be837f6e6ac6c262c0b809
NAME:UGC12506,UGC12506,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC12506,1,780f593e5b764e89300e66e38ed65a3d0f3126e8883fba8c8fe989e6630378e1
NAME:UGC12521,UGC12521,PROBES_I,historical_use_not_fully_audited,NAME:UGC12521,1,570059c4b35f6e279fe2f0e0c6c795eaa7f1014e5bddada5cc2d0592283f8413
NAME:UGC12528,UGC12528,PROBES_I,historical_use_not_fully_audited,NAME:UGC12528,1,84fa87ada8748dc121d17587a2c17a3ecfacd6a4e37af0ab73678dadf68dd54c
NAME:UGC12533,UGC12533,PROBES_I,historical_use_not_fully_audited,NAME:UGC12533,1,7ba91a9cdca3139f3e3c1cd1b8cd1606a5feb82eeaf8326e7fe8edb36856ad40
NAME:UGC12543,UGC12543,PROBES_I,historical_use_not_fully_audited,NAME:UGC12543,1,5a7f9b1103a2535c0c5973cc930f10221f6e614620040cb86a1696ef51781556
NAME:UGC12547,UGC12547,PROBES_I,historical_use_not_fully_audited,NAME:UGC12547,1,97a9f071a457a87f61f4158c4a7275ad0bcf2a4bd65938516a9214a014c905bb
NAME:UGC12555,UGC12555,PROBES_I,historical_use_not_fully_audited,NAME:UGC12555,1,aa26bf1bbc18de07faace6398582da0d340037c75e2d0e07f814ccdf0f63b64b
NAME:UGC12561,UGC12561,PROBES_I,historical_use_not_fully_audited,NAME:UGC12561,1,bf9dcb1ff3fadb015bfc755dfa3ddf67287ac86072bd39afb977eb7f367d7111
NAME:UGC12562,UGC12562,PROBES_I,historical_use_not_fully_audited,NAME:UGC12562,1,7f86f3e81223fcbcbf63fe0d4cc11aab9eefc0d4802967f3f0eadcd9aaf1e223
NAME:UGC12564,UGC12564,PROBES_I,historical_use_not_fully_audited,NAME:UGC12564,1,e847a590c798c017d1f6fa6da3e5c6cac0d9cc4889344ec805426e6c38fe0f4c
NAME:UGC12565,UGC12565,PROBES_I,historical_use_not_fully_audited,NAME:UGC12565,1,60ea5861e36f438d97fab1c2d135e0f50533c9c067e2a6d0d3ebb0d84f9c69a0
NAME:UGC12571,UGC12571,PROBES_I,historical_use_not_fully_audited,NAME:UGC12571,1,8bd776673e4637111061a8a2a9f01f6fb67b89594d3a4701b466caa549c221f7
NAME:UGC12583,UGC12583,PROBES_I,historical_use_not_fully_audited,NAME:UGC12583,1,284fb22901dfcef86c5dd4466b94990e3a56d61980b362222e266a2a43b488ad
NAME:UGC12631,UGC12631,PROBES_I,historical_use_not_fully_audited,NAME:UGC12631,1,f7d834e809d00a9ab9d530355e1da9050ad41041400762f780c645efedeadf3d
NAME:UGC12632,UGC12632,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC12632,1,f964e9ab998c91d5056f1403a4482ee94b69332eec2fac2ac03ae4016cc0d84b
NAME:UGC12666,UGC12666,PROBES_I,historical_use_not_fully_audited,NAME:UGC12666,1,eb1197433ce79e15653da155bc0422978e526a63d6e74308f472f46e0a1375b7
NAME:UGC12667,UGC12667,PROBES_I,historical_use_not_fully_audited,NAME:UGC12667,1,1f9e1d1ba9fca544b434da5ec3d247036a284ca14000a611cf8bfe61888e8b98
NAME:UGC12678,UGC12678,PROBES_I,historical_use_not_fully_audited,NAME:UGC12678,1,ceed7a2832c4292d877f95f4e49c31dc538bf7e604f78be09e01a5767c3ee2d7
NAME:UGC12701,UGC12701,PROBES_I,historical_use_not_fully_audited,NAME:UGC12701,1,f8e122f74d3316eb58988198c2b7c1068f46c3cb9c43b887152adba5a636ec84
NAME:UGC12732,UGC12732,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC12732,1,553c3d8a5934e9b2f1e4d051f0dd2818b8f9c02fbaccbc8528b2a5a2a7f0af27
NAME:UGC12746,UGC12746,PROBES_I,historical_use_not_fully_audited,NAME:UGC12746,1,54f8b0773acc29e36eaf16391794cf1248be690deadcae5e632e377b59541374
NAME:UGC128,UGC00128,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC128,1,f5e7c0e317396661959e9b088730d700d259e7543134bd5fb76b3da69a8ec5c0
NAME:UGC1281,UGC01281,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC1281,1,3b9370b459dc94f4de990880c554fb20fe376e77e2b56b840b91f948aa6a55b3
NAME:UGC12810,UGC12810,PROBES_I,historical_use_not_fully_audited,NAME:UGC12810,1,57c00909100a16e32118e8afb851029bbbdf6341efed89846c8954f2033ea54b
NAME:UGC12816,UGC12816,PROBES_I,historical_use_not_fully_audited,NAME:UGC12816,1,3428c129d7d7d71ce6b2f171a50520cd093c701ab1f757dda37222e179d0aaa4
NAME:UGC12818,UGC12818,PROBES_I,historical_use_not_fully_audited,NAME:UGC12818,1,5903a9aec7cf2e4a6db9f9686b6b396cb51eb0420d99d59f504618e0bb2938b8
NAME:UGC12844,UGC12844,PROBES_I,historical_use_not_fully_audited,NAME:UGC12844,1,80c3b3c573eb3bb82cb2644e837776a0080e1cef36b4e20e793a08f1a41a2f66
NAME:UGC12859,UGC12859,PROBES_I,historical_use_not_fully_audited,NAME:UGC12859,1,46b2909b859a74ebf75ffe3a656a2e6adc1ebcd91d67232b556c99f4d9e7c4f3
NAME:UGC12866,UGC12866,PROBES_I,historical_use_not_fully_audited,NAME:UGC12866,1,f6aad5d838d2215f76336a108f81a266ecbc372deba75189564302feb5d0cf20
NAME:UGC14,UGC00014,PROBES_I,historical_use_not_fully_audited,NAME:UGC14,1,1223d85d6cace57ce75693814d508d67f0e55ad83db82cb23ce8c0e3c4cce7a8
NAME:UGC1498,UGC01498,PROBES_I,historical_use_not_fully_audited,NAME:UGC1498,1,173f9e3cd76f86fd7a963002ba7b387c20027bcf32858be221edcab35b7b1af4
NAME:UGC1531,UGC01531,PROBES_I,historical_use_not_fully_audited,NAME:UGC1531,1,fafea93f4fc6e8dc1e12ea81d86eb94778151ede8a19cb1dde07412842de9b47
NAME:UGC1536,UGC01536,PROBES_I,historical_use_not_fully_audited,NAME:UGC1536,1,9ded307db9a768f19dcc66d4e06cae312b61a788398eab27a9c3a2b02e8b2b36
NAME:UGC1622,UGC01622,PROBES_I,historical_use_not_fully_audited,NAME:UGC1622,1,a32bd4d66fe3a593137a435aff6df1099ee57408198ffd7ee171e86c970ec0a5
NAME:UGC166,UGC00166,PROBES_I,historical_use_not_fully_audited,NAME:UGC166,1,d249b3f181b9aec281cdd7d249dfd1791ac73368736da9c5ebcb521298de93f4
NAME:UGC1660,UGC01660,PROBES_I,historical_use_not_fully_audited,NAME:UGC1660,1,562013ab576c09eeac4b9083726a6463a1eba46545351f9f60e4fc51512c3eac
NAME:UGC1697,UGC01697,PROBES_I,historical_use_not_fully_audited,NAME:UGC1697,1,ef03cf6a7b8677e6d4cb355045b94d7e3ee6147e252c9847119187a7fb51714c
NAME:UGC1706,UGC01706,PROBES_I,historical_use_not_fully_audited,NAME:UGC1706,1,5974197383ab2397d842588fd7de4a6e3a65ff776d1bcad1d200d407288f3b92
NAME:UGC179,UGC00179,PROBES_I,historical_use_not_fully_audited,NAME:UGC179,1,bd4fedb39dc57799d16268b99ecabb17ebd7eeaff7c5e40f9c04b2ff3d07267e
NAME:UGC1792,UGC01792,PROBES_I,historical_use_not_fully_audited,NAME:UGC1792,1,d5b964492ac8c46afd44bb00cce97c723b9af7d9b392e6b621364041023f0a02
NAME:UGC1812,UGC01812,PROBES_I,historical_use_not_fully_audited,NAME:UGC1812,1,c3f4ed3d42e3ce345514568bc835d0906a73bb51c97353a569a928b62ef51668
NAME:UGC183,UGC00183,PROBES_I,historical_use_not_fully_audited,NAME:UGC183,1,ff7d00b65b95b8bddba8bb00a08211f053fbb8e81f47e62b63be9d92969ddde7
NAME:UGC1848,UGC01848,PROBES_I,historical_use_not_fully_audited,NAME:UGC1848,1,88204d6b68cd83e71cff5c7e90dbbb5df80ecc0fc567ee7ea43123dfba788456
NAME:UGC1886,UGC01886,PROBES_I,historical_use_not_fully_audited,NAME:UGC1886,1,55d51a3a098ae5233b3c8c9271462699061e9596dc1499253bf95a022513fbaa
NAME:UGC191,UGC00191,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC191,1,6af6e534df765fcf0e50ed52cd029665ad1cb2ad3d02fdf44ae76843e06930fa
NAME:UGC1938,UGC01938,PROBES_I,historical_use_not_fully_audited,NAME:UGC1938,1,84b22190c2c1911c4acd05c69db57cada65dfc0913405ee0cb911bfc39e4ed91
NAME:UGC1976,UGC01976,PROBES_I,historical_use_not_fully_audited,NAME:UGC1976,1,36ac1fd6c87a1c4fef1f8454f0b90a4289af48ba7b187b6723928eebd4840a5b
NAME:UGC1995,UGC01995,PROBES_I,historical_use_not_fully_audited,NAME:UGC1995,1,5448aec47a1d9b38fdb61bb6f498380bbbb524d2b70344fbfbbd1c2fe0ae48e9
NAME:UGC2020,UGC02020,PROBES_I,historical_use_not_fully_audited,NAME:UGC2020,1,f7b6a6232260afffbb45cd7493858be5fc8de8d53b8d4fe3e08b19fc4ac5e808
NAME:UGC2023,UGC02023,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC2023,1,fe74e2971dea47b0e84cbf5ede1e0b25d4f0cadacd908f9a080da1efda20d3ab
NAME:UGC2079,UGC02079,PROBES_I,historical_use_not_fully_audited,NAME:UGC2079,1,5386de4723e1295f6d20719f37a3fa4263301eb5548eaebf8bc618b6916ba416
NAME:UGC210,UGC00210,PROBES_I,historical_use_not_fully_audited,NAME:UGC210,1,6532f41ab03fc6dc9a6f9d3e2e81f1ce8ed38caa4d5c3043ecd82f1bfd63e336
NAME:UGC2105,UGC02105,PROBES_I,historical_use_not_fully_audited,NAME:UGC2105,1,23b26aae578501facbd0478c3e7155e5173a7ad8cd1e8b97d7827cabf5e02d1e
NAME:UGC2134,UGC02134,PROBES_I,historical_use_not_fully_audited,NAME:UGC2134,1,c985859ff5dd843c410049cbf646464142538e1cb65ddc6ecf784ef2bc9c607f
NAME:UGC2151,UGC02151,PROBES_I,historical_use_not_fully_audited,NAME:UGC2151,1,e924b3aab9be054fffcbc657b27435d35a81bdd6c20f62035142f5ed6f90ea8b
NAME:UGC2176,UGC02176,PROBES_I,historical_use_not_fully_audited,NAME:UGC2176,1,c23ecccb865c739dd76a7bcc6964f1e17a53c8e0c59a9ecfe6e0428bfd526e1d
NAME:UGC2185,UGC02185,PROBES_I,historical_use_not_fully_audited,NAME:UGC2185,1,14ca8d4ef1bca2987da32f7414463fc55bcd3fc950236d55bef3a0b0d91f1e79
NAME:UGC2223,UGC02223,PROBES_I,historical_use_not_fully_audited,NAME:UGC2223,1,853fb489f780a9973e940bd22940b872ce1be3a117539e87b7c1eddf436715d4
NAME:UGC2259,UGC02259,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC2259,1,68b132cd1df35b0a4f48b04af7b2d0e2a6f045c9db3517461ff21354b5de73a7
NAME:UGC228,UGC00228,PROBES_I,historical_use_not_fully_audited,NAME:UGC228,1,de03d4b8a9c73eb4b299ae48506223946245bc7f662cacdee928de1b3ae2ce4a
NAME:UGC2280,UGC02280,PROBES_I,historical_use_not_fully_audited,NAME:UGC2280,1,121d2906a27f5eda8485ae7feec1b45ef9cf466d0a4711394946f9319f735f0f
NAME:UGC229,UGC00229,PROBES_I,historical_use_not_fully_audited,NAME:UGC229,1,e5600acfa6ca4218d3cdc66209870cac744fc1cfd7b9d5fe240d470929a78d16
NAME:UGC2405,UGC02405,PROBES_I,historical_use_not_fully_audited,NAME:UGC2405,1,71dac03b72504394b7400da78e0a8cde3f11419c5c2f2251746516f055175ff1
NAME:UGC2443,UGC02443,PROBES_I,historical_use_not_fully_audited,NAME:UGC2443,1,12ee1559fc2cc2112fce94b256bd8569d62104a40e1f8ba92c82b3830b15d4f3
NAME:UGC2455,UGC02455,SPARC,development_response_exposed,NAME:UGC2455,1,f9f9c7ac44bb0b794e70d4ae7f5277af0dd0c46cf54397136a1ce21f50279c1f
NAME:UGC2487,UGC02487,SPARC,development_response_exposed,NAME:UGC2487,1,1c8f1ed88ccceb49b45a8692c9e9ecdc8dafd51957a19bb9537561615b406fdd
NAME:UGC2628,UGC02628,PROBES_I,historical_use_not_fully_audited,NAME:UGC2628,1,1aa49e42648048862db798c21be74a6c84e3f2fdaed9c23ebcf32b77d823d341
NAME:UGC2679,UGC02679,PROBES_I,historical_use_not_fully_audited,NAME:UGC2679,1,747b0ac925642aba0c05abb344e56f5cc7a66b6b01d956ce466876dedac6f954
NAME:UGC2690,UGC02690,PROBES_I,historical_use_not_fully_audited,NAME:UGC2690,1,d7f75e2312f0d66b308b33aba4908499af52c1dc1e1c15eb142d5f319f5e50e2
NAME:UGC272,UGC00272,PROBES_I,historical_use_not_fully_audited,NAME:UGC272,1,77d8ecb260319a671eab1ff72b945f61e2baf5d6df4f24f2a00a11b7f82ba630
NAME:UGC279,UGC00279,PROBES_I,historical_use_not_fully_audited,NAME:UGC279,1,9e1fd45d9b4bbabac4fa0b0406fc434edfd2e830bb4319e06f6923bec85ecf22
NAME:UGC2885,UGC02885,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC2885,1,d633e0542b6713f43669e6d1b88d6a69fa08946c0f2a55515ef261fbdef5be37
NAME:UGC2916,UGC02916,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC2916,1,52f556d544d62eb985aca15d4b0eca2212d3a71078b0997dc46c6bedd70a3075
NAME:UGC2953,UGC02953,SPARC,development_response_exposed,NAME:UGC2953,1,b8a66bb66648ab39db848dcffcb3f55380ed235bf164a39ffde5f13cb3e06d46
NAME:UGC2969,UGC02969,PROBES_I,historical_use_not_fully_audited,NAME:UGC2969,1,afb5326354cd8c26ef5d7fd42b18a137c9f580427678133ba9998b747b375100
NAME:UGC2985,UGC02985,PROBES_I,historical_use_not_fully_audited,NAME:UGC2985,1,35eec8d1afc6c47cafcb713fc0496bab78687c64e22a64d3fbffa888ef19c17a
NAME:UGC2988,UGC02988,PROBES_I,historical_use_not_fully_audited,NAME:UGC2988,1,403cd17888566e8a2aaa92aaf6dc8d1d7f4dbe8a9042898e27bde792883e3a59
NAME:UGC299,UGC00299,PROBES_I,historical_use_not_fully_audited,NAME:UGC299,1,1f5d8ca27c7b5f013392810deaaaa0cd32091290a16ef9a34ca0bc77a6fbff0d
NAME:UGC3009,UGC03009,PROBES_I,historical_use_not_fully_audited,NAME:UGC3009,1,ee1825e1206025c4f997bb708d3456adc43f2a1f2c28876e80262567df8a71f7
NAME:UGC3049,UGC03049,PROBES_I,historical_use_not_fully_audited,NAME:UGC3049,1,2d8ae7017433445b8dfb8f3321f5d2c8ca9905effe224c7dafc26e6f0adadec5
NAME:UGC310,UGC00310,PROBES_I,historical_use_not_fully_audited,NAME:UGC310,1,d557a8d3b9a2e832819bb468debd3d91af8a029467b765a46892563661251151
NAME:UGC3181,UGC03181,PROBES_I,historical_use_not_fully_audited,NAME:UGC3181,1,038534ec2ee20695a295cc48c1429c033ff3f09c6111b27fa51cffd7702f4197
NAME:UGC3205,UGC03205,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC3205,1,c8fff3580a42ba6afb475e0b83bdc04d360717e8f8c264f88be801ba81c85e6c
NAME:UGC3206,UGC03206,PROBES_I,historical_use_not_fully_audited,NAME:UGC3206,1,c73e83015a4144176b47c65e221b36ad87a1571ba867f85629c0734a94d1ee36
NAME:UGC3207,UGC03207,PROBES_I,historical_use_not_fully_audited,NAME:UGC3207,1,b0c3a521a00d6ed93e6a0750af84b1d1d99c9f78643b047a956f9c02dc6e21bb
NAME:UGC3209,UGC03209,PROBES_I,historical_use_not_fully_audited,NAME:UGC3209,1,481de73f7acbcfa39523c548635e73a68e8def1aeb4bd3af70ee223e90280bc9
NAME:UGC321,UGC00321,PROBES_I,historical_use_not_fully_audited,NAME:UGC321,1,66fb76b7daac4bdd11147fc2d6b06da3a83638fa902b41844115f6e5b1f32313
NAME:UGC3231,UGC03231,PROBES_I,historical_use_not_fully_audited,NAME:UGC3231,1,abdd206c58fea505448d065c61e8343592a58da0aed568152e6f1abec1d4bbe3
NAME:UGC3248,UGC03248,PROBES_I,historical_use_not_fully_audited,NAME:UGC3248,1,e553a17a80ebca013a3805471cf207c54e8a3da6ac583b279b5e862108104f84
NAME:UGC3261,UGC03261,PROBES_I,historical_use_not_fully_audited,NAME:UGC3261,1,bc7a29bb563f2171e097d8bdf7c9b068286f56836ff27062709ef5efedc59184
NAME:UGC3269,UGC03269,PROBES_I,historical_use_not_fully_audited,NAME:UGC3269,1,4c4c2e03ac85155e14cb33e73eb912195aa424716701600350539f1464f02b2f
NAME:UGC3270,UGC03270,PROBES_I,historical_use_not_fully_audited,NAME:UGC3270,1,960a0eb431923c109198c1db6b20264a424ce7d8333fcd7f6824fa21f1d9f837
NAME:UGC3291,UGC03291,PROBES_I,historical_use_not_fully_audited,NAME:UGC3291,1,25c5ba63abb9a45cb08807f9dc52112f1c83830f60591188d314427419bf73c4
NAME:UGC3410,UGC03410,PROBES_I,historical_use_not_fully_audited,NAME:UGC3410,1,d4bdc862fbdd2baf47d881d468d2adf8b9a068ae47284469f033ad5b7b8c426c
NAME:UGC3420,UGC03420,PROBES_I,historical_use_not_fully_audited,NAME:UGC3420,1,07dcfaab248139edd3bbc14e60cd7cb55399b4ec01ea532059d6a51965534a4f
NAME:UGC346,UGC00346,PROBES_I,historical_use_not_fully_audited,NAME:UGC346,1,77eeb5beb50b0d26912708e90c3c61c7bed8e42c6ad5537d8c25d17418dccbe5
NAME:UGC3546,UGC03546,SPARC,development_response_exposed,NAME:UGC3546,1,91af5779d760821188d15c090a6864b6f5b4b57f7d52aa1f9f16a00961dbedbb
NAME:UGC3580,UGC03580,PROBES_I;SPARC,development_response_exposed;historical_use_not_fully_audited,NAME:UGC3580,1,ab13b25b5ad5bed4b79fa583d0a7f316659c7e440fca3cddf986e967c91108d0
NAME:UGC3581,UGC03581,PROBES_I,historical_use_not_fully_audited,NAME:UGC3581,1,43d7aa8568b1a9220e7c6fb5a8c2c05666a2e2335568a7d6afe1a81575e347b9
NAME:UGC3652,UGC03652,PROBES_I,historical_use_not_fully_audited,NAME:UGC3652,1,1f177ee7dd94c03e8c9ac9b0bcd5df8c966a596b24e9ca807f7bfe4603e9c192
NAME:UGC3717,UGC03717,PROBES_I,historical_use_not_fully_audited,NAME:UGC3717,1,e8e3d5c530f407c4198c84b79f668fba2b5448d1ddbd5f250bcc09b4db9e539f
NAME:UGC3741,UGC03741,PROBES_I,historical_use_not_fully_audited,NAME:UGC3741,1,d3e830b55739ef9ebaaedad388c0a87eb4ab31d87daa357da8221f84bda7d71f
