name,in_void_SDSS,kappa_2phase
PGC25134,0.0,-9.919263281516403e-06
PGC25140,0.0,7.319726245213237e-06
PGC25156,0.0,1.9200354102529097e-05
PGC25161,0.0,1.3958053184327516e-05
PGC25180,1.0,8.865888614696909e-06
PGC25181,1.0,1.0669855865054027e-05
PGC25190,0.0,5.0509063956963186e-05
PGC25199,0.0,-1.2706451242247507e-05
PGC25207,0.0,-6.2842200174120925e-06
PGC25210,1.0,4.340291760669485e-06
PGC25213,0.0,8.622098302131417e-06
PGC25217,0.0,5.7873279228203276e-05
PGC25232,0.0,5.39703588546203e-07
PGC25235,0.0,9.16463725565329e-06
PGC25237,1.0,3.784161158006769e-06
PGC25238,1.0,1.1286531879107243e-05
PGC25248,1.0,2.9528192792850068e-06
PGC25249,0.0,-2.688795012427422e-05
PGC25251,0.0,-1.322650894652983e-05
PGC25258,1.0,4.013976846873239e-06
PGC25273,1.0,2.4789535335430186e-06
PGC25281,1.0,1.636635795598014e-06
PGC25285,0.0,2.1858374594107337e-05
PGC25292,1.0,2.4966375747535765e-06
PGC25301,0.0,3.40737008102562e-06
PGC25307,0.0,-1.3838644958980432e-05
PGC25314,1.0,-3.1806353076447934e-05
PGC25326,0.0,-6.478909029652639e-05
PGC25332,1.0,3.520013259402867e-06
PGC25336,0.0,7.4040367217005135e-06
PGC25337,1.0,3.169084916677454e-05
PGC25339,0.0,1.2955048698766816e-05
PGC25341,0.0,2.456523340913237e-05
PGC25352,0.0,1.3958053184327516e-05
PGC25354,0.0,4.782155580903286e-05
PGC25360,1.0,1.2531699945098639e-05
PGC25362,0.0,6.427509691317923e-06
PGC25363,1.0,2.2332216572958805e-05
PGC25370,0.0,5.924377058361342e-06
PGC25376,0.0,5.0870224322666195e-06
PGC25391,0.0,2.3355986086471835e-05
PGC25395,0.0,4.771363579044267e-05
PGC25399,1.0,2.223561285132066e-06
PGC25401,1.0,1.3143226250517149e-05
PGC25405,0.0,1.1420124791518687e-05
PGC25413,0.0,-3.903769134091972e-06
PGC25420,1.0,1.3550890762412616e-05
PGC25423,1.0,3.5880701653380524e-07
PGC25435,0.0,-4.809768266212738e-06
PGC25439,0.0,7.96893589163573e-06
PGC25463,0.0,-4.574241600982879e-06
PGC25472,1.0,2.9276265994587346e-06
PGC25489,0.0,3.9897331831563035e-05
PGC25493,0.0,5.509074826554938e-06
PGC25494,1.0,1.9557130023916533e-05
PGC25496,1.0,1.6690521545431323e-06
PGC25497,0.0,1.0815262154659179e-05
PGC25508,0.0,4.363058795940177e-06
PGC25523,0.0,1.680689174877409e-05
PGC25524,0.0,-6.464854891615464e-06
PGC25525,1.0,1.8715097231065627e-06
PGC25535,0.0,1.322603193642772e-06
PGC25549,0.0,4.4449305160151144e-05
PGC25556,0.0,2.5245504629508546e-06
PGC25561,1.0,1.4852233607233543e-06
PGC25562,1.0,2.4702981088547344e-06
PGC25574,0.0,-6.209210958314571e-06
PGC25581,0.0,-7.173477600056777e-06
PGC25600,0.0,2.6147364811593727e-05
PGC25614,0.0,-9.613366501249655e-06
PGC25619,0.0,-1.1000314016165892e-05
PGC25646,0.0,1.3696215728481828e-05
PGC25647,0.0,0.00011215455737957917
PGC25668,0.0,1.1498502575649971e-05
PGC25673,0.0,2.914527671255684e-05
PGC25677,0.0,2.7344522842964983e-06
PGC25678,0.0,3.554736100176258e-06
PGC25718,0.0,-8.308499257624292e-06
PGC25724,1.0,2.299407608491682e-05
PGC25735,1.0,6.323724627337826e-07
PGC25738,0.0,7.28010197816401e-05
PGC25757,1.0,2.7322851222093113e-06
PGC25776,1.0,2.7489347866525886e-05
PGC25780,1.0,1.763634578608066e-06
PGC25781,1.0,3.850747019424216e-06
PGC25783,0.0,3.4829153664889766e-06
PGC25805,0.0,4.9436347968952845e-05
PGC25806,1.0,2.4368908645103744e-06
PGC25814,0.0,3.8007625397029584e-05
PGC25836,0.0,1.9630388293138474e-05
PGC25844,0.0,4.577330523433428e-05
PGC25870,1.0,6.559688537730891e-06
PGC25889,0.0,7.967964410142364e-06
PGC25892,0.0,5.077551122421247e-06
PGC25910,1.0,3.499454042425523e-06
PGC25915,0.0,1.7463734015071365e-06
PGC25918,0.0,-1.1356319983605647e-05
PGC25923,0.0,6.2528158012160515e-06
PGC25925,0.0,8.001750866263053e-06
PGC25929,0.0,3.543543338262367e-05
PGC25954,0.0,7.8865622716383e-06
PGC25955,1.0,2.447978713977209e-06
PGC25976,0.0,2.149477525966078e-06
PGC25986,0.0,1.3696215728481828e-05
PGC25996,1.0,1.7427500014781008e-06
PGC26002,1.0,6.866564265222743e-06
PGC26008,1.0,1.1024095940047436e-05
PGC26013,0.0,-1.1588994846749259e-06
PGC26014,1.0,9.464462337740947e-07
PGC26022,0.0,6.33656215752291e-06
PGC26024,0.0,6.161044348275664e-07
PGC26030,0.0,1.323440073367577e-05
PGC26033,0.0,8.800664102905574e-06
PGC26034,1.0,2.3599149972188307e-06
PGC26047,1.0,-1.975724556332026e-05
PGC26049,0.0,-6.611127733344334e-06
PGC26059,1.0,2.0490230040308764e-05
PGC26070,0.0,1.7237173483732164e-06
PGC26079,0.0,3.581943169687475e-05
PGC26082,1.0,3.718191759888774e-07
PGC26083,1.0,2.32440471248477e-06
PGC26084,0.0,3.364602039065613e-05
PGC26086,0.0,-4.783799284610933e-06
PGC26098,0.0,4.399478059641355e-06
PGC26101,1.0,1.1488885103023418e-05
PGC26106,0.0,8.79673952378258e-06
PGC26123,1.0,-2.0072319367621256e-07
PGC26127,1.0,1.2847275020331208e-05
PGC26129,1.0,3.213638232602069e-05
PGC26142,0.0,1.482280285676319e-08
PGC26143,0.0,1.1781396528026808e-05
PGC26150,0.0,1.3081774838640751e-05
PGC26156,0.0,-9.880322177641323e-06
PGC26159,0.0,-2.3941362314280825e-05
PGC26167,1.0,1.6888822256664736e-05
PGC26173,1.0,1.8342287918337292e-05
PGC26174,0.0,2.3218020482535946e-05
PGC26176,1.0,-8.820424835718386e-06
PGC26181,0.0,4.085054379245416e-05
PGC26190,1.0,1.3869100240282546e-05
PGC26191,0.0,-9.098949081584134e-05
PGC26193,0.0,2.8482224893257408e-06
PGC26194,1.0,1.2062652521585e-05
PGC26196,0.0,3.812700181197194e-05
PGC26197,0.0,8.24266471951834e-06
PGC26201,0.0,-4.560414257472922e-06
PGC26215,0.0,1.2828666603758917e-05
PGC26229,1.0,2.9728235908306108e-05
PGC26237,0.0,6.945772113808205e-05
PGC26246,1.0,3.6215154769243783e-06
PGC26270,1.0,1.7309442903627323e-07
PGC26280,1.0,-9.842753644884257e-05
PGC26286,0.0,3.564613274966414e-05
PGC26287,1.0,1.8601858519306542e-06
PGC26291,0.0,4.7549644011454864e-05
PGC26294,0.0,1.5637941381619388e-06
PGC26297,1.0,2.5130971148660302e-06
PGC26302,0.0,-4.436619381945234e-06
PGC26304,1.0,3.0808299329567046e-06
PGC26317,0.0,6.536838868885978e-06
PGC26321,1.0,-4.888331282631971e-05
PGC26323,0.0,1.9177461324674326e-05
PGC26325,1.0,-2.590986962510699e-05
PGC26332,0.0,3.4329525693507845e-05
PGC26343,1.0,2.2149259684804162e-05
PGC26347,1.0,1.7851093470297643e-05
PGC26355,0.0,6.228094268670164e-05
PGC26357,1.0,3.4153816117607816e-05
PGC26368,1.0,1.3067828506627947e-05
PGC26377,0.0,-3.2291240720979875e-06
PGC26390,1.0,2.38052110440601e-06
PGC26393,0.0,1.9454841371807542e-05
PGC26398,1.0,2.3445445951267037e-05
PGC26407,0.0,1.2170587044491184e-05
PGC26409,0.0,1.5477033133652056e-05
PGC26412,1.0,2.3660445399444335e-06
PGC26420,0.0,3.028021812782911e-05
PGC26430,0.0,4.623989039217443e-05
PGC26431,0.0,8.317444756015986e-06
PGC26434,1.0,-6.729539193831038e-06
PGC26443,0.0,2.3875021115152355e-06
PGC26445,0.0,-8.424184389078401e-07
PGC26450,1.0,1.3150025702578411e-05
PGC26457,0.0,8.017100112453248e-07
PGC26458,0.0,2.0692279949492564e-05
PGC26461,0.0,3.020350298452155e-05
PGC26471,0.0,1.2120270682743707e-05
PGC26474,0.0,4.0695180471609305e-05
PGC26481,0.0,2.485251392950851e-05
PGC26495,1.0,2.3560957926075727e-06
PGC26498,0.0,2.3994352288927225e-06
PGC26501,0.0,2.3854182352455784e-06
PGC26507,1.0,1.826813796770167e-05
PGC26510,0.0,3.075682520257171e-05
PGC26512,0.0,4.479634702127436e-07
PGC26533,0.0,3.3784736129813567e-07
PGC26539,1.0,1.8913724503315414e-05
PGC26551,0.0,-9.561171400831549e-06
PGC26563,1.0,2.5208356799612177e-06
PGC26568,1.0,2.303392755229969e-05
PGC26570,1.0,2.0806062938431344e-06
PGC26587,0.0,1.4509801602826653e-05
PGC26594,1.0,1.8046713406296348e-05
PGC26606,0.0,3.0072028749616626e-05
PGC26620,0.0,2.9366294877809854e-06
PGC26625,1.0,-1.8872365731443606e-07
PGC26627,1.0,-2.770368995195881e-06
PGC26629,0.0,3.484397316795673e-05
PGC26636,1.0,5.420098923914027e-05
PGC26648,1.0,3.0662104551367334e-06
PGC26649,1.0,2.4149672376471973e-06
PGC26679,0.0,-1.5073061667569383e-05
PGC26680,0.0,-1.7717161109329555e-05
PGC26690,0.0,9.038030998681502e-07
PGC26694,0.0,-1.1858762862127487e-06
PGC26702,1.0,7.361218574347934e-06
PGC26719,0.0,-4.513891106105955e-06
PGC26724,0.0,2.6000502164901392e-05
PGC26726,0.0,3.004220892153595e-05
PGC26727,1.0,-2.9460128268679263e-06
PGC26733,0.0,4.820508331017331e-06
PGC26750,1.0,2.171916830116677e-06
PGC26755,1.0,-1.5084853704836634e-05
PGC26762,0.0,1.2358678770242862e-05
PGC26781,1.0,3.872822049650533e-06
PGC26810,1.0,3.604031692801393e-05
PGC26813,0.0,-2.0834673160530938e-06
PGC26815,0.0,3.8339454772260635e-05
PGC26826,1.0,1.7310491264684245e-05
PGC26830,0.0,-3.684672928167617e-05
PGC26837,0.0,-7.668973937478414e-06
PGC26842,0.0,5.817636678150593e-07
PGC26843,1.0,-6.801966373757866e-07
PGC26852,1.0,4.103520155183057e-06
PGC26854,1.0,7.151217912815394e-06
PGC26856,1.0,3.903912524972777e-06
PGC26858,0.0,-4.2449034887883e-06
PGC26864,0.0,1.2667072928971724e-05
PGC26868,0.0,2.4423063539039508e-05
PGC26871,1.0,1.959674985329733e-05
PGC26873,0.0,-7.6601540394914e-06
PGC26903,1.0,3.0241005361510423e-06
PGC26906,0.0,-1.0851761252094618e-05
PGC26939,0.0,2.2611082225686037e-06
PGC26941,1.0,-4.1722538571927654e-05
PGC26951,1.0,6.104500054703945e-05
PGC26953,1.0,1.1238919354662557e-05
PGC26960,0.0,-1.4488809514088586e-05
PGC26966,1.0,2.5590644827364485e-06
PGC26978,0.0,4.060452250224835e-06
PGC26984,0.0,4.679792693108722e-05
PGC26989,1.0,8.004094345754736e-06
PGC27005,0.0,2.012911668418034e-05
PGC27009,1.0,1.1828593962710061e-05
PGC27013,1.0,-4.395313838153387e-05
PGC27016,1.0,-2.271590618850921e-06
PGC27018,0.0,2.8533604166310272e-05
PGC27023,0.0,-1.069189846690415e-06
PGC27025,0.0,5.100207631431804e-05
PGC27043,1.0,-6.524280217014434e-05
PGC27059,0.0,1.0341566270268345e-05
PGC27074,1.0,3.8157147529531415e-06
PGC27077,0.0,5.846013565212798e-07
PGC27085,1.0,-1.0449541667285098e-05
PGC27087,0.0,-1.7949514262810332e-06
PGC27088,0.0,3.7048111573840234e-06
PGC27089,1.0,5.168169937655729e-06
PGC27093,0.0,-3.436187447778863e-05
PGC27094,0.0,-9.138662818535871e-06
PGC27105,0.0,-3.5792311078642086e-05
PGC27111,0.0,2.3771896763367963e-05
PGC27113,1.0,1.1219087181309137e-06
PGC27114,1.0,2.6788981334609312e-05
PGC27139,1.0,6.1833268949424835e-06
PGC27152,0.0,3.184189878632204e-05
PGC27159,0.0,4.629821823372984e-06
PGC27172,1.0,7.636486156367946e-06
PGC27179,0.0,9.333909980442744e-06
PGC27184,0.0,4.1795421605107024e-06
PGC27187,0.0,2.3288982591088374e-05
PGC27192,0.0,1.618560767550828e-05
PGC27204,0.0,-3.5343046708253635e-05
PGC27206,0.0,-1.2846861159193245e-05
PGC27216,0.0,1.6218104619099045e-05
PGC27219,1.0,1.4650118121116916e-05
PGC27220,0.0,3.193895386783378e-05
PGC27221,0.0,2.571550594587673e-05
PGC27232,1.0,3.078213260179631e-06
PGC27236,1.0,3.503393667478706e-05
PGC27248,0.0,4.492896166301088e-06
PGC27249,0.0,1.2599599903537236e-06
PGC27256,1.0,-8.565454281886587e-06
PGC27259,1.0,9.607777917853916e-07
PGC27266,1.0,1.031480547281587e-05
PGC27269,0.0,-4.46457209517048e-06
PGC27293,0.0,2.3815253099244465e-05
PGC27295,0.0,1.3608306288932802e-05
PGC27310,1.0,1.6165279605691724e-05
PGC27311,1.0,2.280501721364135e-06
PGC27322,1.0,-6.461289018398643e-06
PGC27339,1.0,1.1782442604998027e-05
PGC27346,0.0,5.2274114481888885e-06
PGC27358,0.0,2.0858753728309552e-05
PGC27361,1.0,-1.2845940372276757e-06
PGC27371,0.0,2.148897017402838e-05
PGC27377,0.0,-3.467444478610018e-05
PGC27379,0.0,2.1794673959385155e-05
PGC27383,1.0,-7.563189576972763e-06
PGC27385,0.0,1.912794734305322e-05
PGC27388,0.0,-1.8927112988448809e-06
PGC27389,1.0,3.7929895796927856e-05
PGC27402,1.0,4.533764383548329e-05
PGC27408,1.0,-7.617448603000736e-07
PGC27419,1.0,-3.169251145405866e-05
PGC27421,1.0,2.6743602187358444e-05
PGC27432,1.0,1.4748607907121579e-05
PGC27436,1.0,1.3677353543184364e-07
PGC27437,0.0,8.075833594677459e-07
PGC27445,0.0,-5.0220986172032765e-05
PGC27448,0.0,3.403141523364822e-06
PGC27451,1.0,4.50831964980223e-06
PGC27455,1.0,1.3003458183053488e-05
PGC27472,1.0,-8.349551825177471e-07
PGC27479,0.0,2.1685331667727997e-05
PGC27482,0.0,2.22981368732053e-05
PGC27488,0.0,5.977862037429289e-06
PGC27496,0.0,1.4924289837577368e-05
PGC27510,1.0,-1.6010030372187561e-06
PGC27518,0.0,8.006469716691511e-06
PGC27544,0.0,1.0880378231802533e-05
PGC27549,0.0,-5.758296701336285e-06
PGC27552,0.0,-6.458555585332111e-06
PGC27561,0.0,-9.625586271634377e-06
PGC27564,1.0,9.008606945342397e-06
PGC27570,1.0,-5.608874608708766e-07
PGC27572,0.0,1.842527873767361e-05
PGC27574,0.0,1.0208617678435058e-05
PGC27592,0.0,4.606004016552774e-05
PGC27600,1.0,1.473005288291875e-06
PGC27613,0.0,5.113274873021561e-06
PGC27615,1.0,1.2547115348936739e-05
PGC27618,0.0,1.4557764409650178e-05
PGC27620,0.0,2.5740122924404363e-06
PGC27622,0.0,2.21770861562864e-06
PGC27634,0.0,-1.151786384472023e-07
PGC27635,0.0,4.306799935299155e-06
PGC27641,1.0,-1.3466560890374598e-06
PGC27645,0.0,2.247263190993192e-05
PGC27657,0.0,9.67582119800581e-07
PGC27659,0.0,6.214845534408007e-05
PGC27666,0.0,-1.8289673755236242e-06
PGC27669,0.0,1.4136183184379273e-05
PGC27699,1.0,-8.438307299386558e-06
PGC27711,0.0,-1.8088446234702953e-07
PGC27727,1.0,2.1321370816597105e-05
PGC27736,0.0,3.2793506209053817e-05
PGC27743,0.0,-1.8164511106890405e-06
PGC27744,1.0,-1.42970623600984e-06
PGC27753,0.0,3.510876122353003e-05
PGC27756,1.0,4.870084044710816e-06
PGC27765,0.0,1.8238883535642453e-06
PGC27770,0.0,1.4406222398161994e-05
PGC27776,1.0,3.831788487272802e-06
PGC27777,1.0,2.235509896711312e-06
PGC27778,0.0,2.565397180089103e-06
PGC27780,1.0,6.4641768984826975e-06
PGC27787,0.0,8.524346433782902e-05
PGC27793,1.0,1.2886881531611974e-05
PGC27796,0.0,-1.7172748661547658e-06
PGC27803,0.0,3.72862580326174e-05
PGC27807,1.0,-8.812920126474432e-07
PGC27819,0.0,-9.046461524136249e-05
PGC27826,1.0,3.2429823302935195e-06
PGC27830,0.0,-2.132472207283832e-05
PGC27839,0.0,-1.2600328128485617e-05
PGC27850,1.0,-2.947043288799664e-06
PGC27862,1.0,-6.148563709998686e-07
PGC27871,0.0,1.872207487166993e-05
PGC27893,0.0,-9.617761612025572e-06
PGC27894,0.0,-1.2780397570222086e-06
PGC27912,1.0,1.3508344257893939e-05
PGC27915,0.0,1.4579904456263762e-05
PGC27923,1.0,1.441317987674318e-05
PGC27925,1.0,-1.8192492425792482e-05
PGC27935,0.0,5.27769644128019e-07
PGC27946,1.0,4.5276160921048415e-06
PGC27948,0.0,2.7013135274388807e-06
PGC27954,0.0,1.8223722250956375e-07
PGC27959,1.0,3.2341826898724372e-06
PGC27968,1.0,8.37016908095034e-06
PGC27979,0.0,-1.7204256425005124e-05
PGC27981,1.0,9.863181082701524e-06
PGC27984,1.0,1.3845933419356713e-06
PGC27987,0.0,-1.1823954878729351e-06
PGC27996,0.0,-4.712236644049319e-06
PGC27997,0.0,4.2506157275455015e-06
PGC28009,0.0,1.158350922117308e-05
PGC28010,0.0,4.154100486535761e-06
PGC28026,1.0,9.524586259481144e-06
PGC28031,0.0,-1.896393481098799e-06
PGC28033,0.0,1.7867025568258018e-05
PGC28034,1.0,3.0255327199573178e-06
PGC28045,1.0,-1.508433125352043e-06
PGC28051,1.0,6.160453992585138e-06
PGC28052,1.0,7.08128606907885e-07
PGC28061,1.0,-1.0493796414192269e-05
PGC28062,0.0,3.851099844091227e-05
PGC28079,1.0,9.118446480202732e-06
PGC28080,0.0,9.241435783144349e-06
PGC28081,0.0,8.631339785369088e-07
PGC28087,0.0,3.681140183401095e-06
PGC28088,1.0,6.845313261219208e-06
PGC28103,0.0,2.2097001731216657e-05
PGC28124,0.0,1.3835246304665063e-05
PGC28126,1.0,-1.1668865680921678e-06
PGC28128,1.0,7.872651761655271e-06
PGC28148,0.0,4.165180496752605e-06
PGC28166,0.0,-9.243046677116575e-06
PGC28167,1.0,8.259208493017806e-06
PGC28179,1.0,-7.4400605730194345e-06
PGC28196,1.0,-1.3391609426427862e-06
PGC28215,1.0,6.600677603553271e-07
PGC28228,1.0,-2.4292462855671733e-06
PGC28242,1.0,7.609217864884609e-06
PGC28248,0.0,1.739219170912654e-07
PGC28269,0.0,2.434182151115905e-05
PGC28270,0.0,-6.955566532148457e-06
PGC28271,0.0,2.7297822695828047e-05
PGC28273,1.0,-4.2279631391155525e-06
PGC28282,0.0,2.760129933940314e-06
PGC28288,0.0,-0.00010226370330783911
PGC28296,0.0,2.4987007550562334e-06
PGC28304,0.0,-1.2748577666226111e-06
PGC28318,0.0,-4.969068782806937e-05
PGC28326,0.0,0.00013480195586818716
PGC28328,0.0,8.255703019848048e-06
PGC28338,0.0,4.8578534534587486e-05
PGC28341,1.0,-8.225783420867258e-07
PGC28343,1.0,-1.879555741152156e-06
PGC28344,0.0,-0.00013616614488378282
PGC28351,1.0,2.167253666415332e-06
PGC28352,1.0,9.161692490263748e-06
PGC28357,1.0,2.268669474939851e-06
PGC28368,0.0,1.8640512317735118e-05
PGC28378,0.0,6.414242532404342e-07
PGC28383,1.0,-1.1680884778482382e-06
PGC28394,0.0,-5.373882018897617e-05
PGC28400,1.0,1.8218234017333198e-06
PGC28404,0.0,4.206106802275868e-05
PGC28414,0.0,6.768201528100814e-05
PGC28419,0.0,4.8649675638180766e-05
PGC28421,1.0,-2.7578369402347986e-06
PGC28424,1.0,2.1806087011824518e-06
PGC28452,0.0,1.101278739010849e-05
PGC28458,0.0,3.0287802039587034e-05
PGC28460,0.0,7.301865758868861e-06
PGC28470,1.0,-2.1765607128676407e-06
PGC28481,0.0,6.359057694460488e-06
PGC28485,1.0,2.304123046420452e-06
PGC28509,1.0,1.1902670582455001e-05
PGC28511,0.0,2.511891442615344e-05
PGC28512,0.0,4.7842153065750017e-05
PGC28517,0.0,2.318706724785092e-06
PGC28520,0.0,1.869406485641159e-05
PGC28525,0.0,2.9572380921448326e-05
PGC28531,0.0,8.944296040446063e-06
PGC28533,1.0,-1.1098973623621887e-06
PGC28537,0.0,6.451546961370933e-05
PGC28546,0.0,1.0732638690123723e-05
PGC28550,0.0,6.394681447459207e-06
PGC28582,1.0,7.460222890792007e-06
PGC28587,0.0,4.615777966561181e-06
PGC28588,0.0,1.197614267913511e-07
PGC28589,1.0,-3.702592301844271e-06
PGC28590,0.0,2.6557886684761926e-06
PGC28595,1.0,1.7711840404003377e-05
PGC28611,0.0,8.057129969837075e-06
PGC28617,0.0,3.677665847347447e-06
PGC28650,1.0,5.305223923187592e-05
PGC28672,1.0,4.675630670443775e-06
PGC28676,0.0,6.231342579346939e-06
PGC28680,1.0,3.3188075450344257e-07
PGC28689,1.0,-3.3729477366668826e-05
PGC28696,0.0,5.5780632008553386e-05
PGC28697,1.0,0.00010479436491574598
PGC28698,0.0,6.693204613131296e-05
PGC28699,0.0,3.70518928029674e-05
PGC28700,1.0,6.177870220220547e-06
PGC28716,1.0,1.9570936427298513e-07
PGC28725,1.0,5.5977416683761784e-05
PGC28741,0.0,5.0869485202807095e-06
PGC28758,1.0,2.221473824897525e-06
PGC28762,1.0,7.173594421233131e-06
PGC28764,1.0,1.1043944907224032e-06
PGC28774,0.0,3.174634049243342e-05
PGC28784,0.0,-0.00013425091828067306
PGC28786,0.0,-4.360537596189572e-06
PGC28795,0.0,2.1907968734711234e-06
PGC28796,0.0,-8.728260158795573e-07
PGC28800,0.0,1.21167562066776e-05
PGC28805,1.0,2.194742920694459e-06
PGC28807,0.0,1.638003591316053e-05
PGC28815,1.0,6.849128711132204e-06
PGC28818,1.0,9.334042645062975e-06
PGC28821,1.0,2.0084256640149256e-06
PGC28825,1.0,5.076276288998286e-06
PGC28828,1.0,1.341853924731177e-05
PGC28830,0.0,1.4574851367837673e-06
PGC28832,1.0,-2.5142694516431793e-06
PGC28833,1.0,4.94120607571953e-07
PGC28836,1.0,1.6990466208806317e-05
PGC28837,0.0,-6.432246064454852e-05
PGC28843,0.0,-2.1000116989879226e-06
PGC28844,0.0,1.0046000741333949e-05
PGC28868,0.0,7.526959536987468e-08
PGC28880,1.0,5.4873915304936466e-05
PGC28890,1.0,0.00011999225188987942
PGC28896,0.0,0.00014279031941669598
PGC28897,0.0,7.035888122169574e-06
PGC28913,0.0,3.42092149355471e-07
PGC28939,0.0,4.737924181532814e-06
PGC28951,1.0,-2.5720442784593333e-06
PGC28953,1.0,9.350933200466574e-06
PGC28959,0.0,9.827580891469318e-06
PGC28964,1.0,9.288583389526788e-06
PGC28971,0.0,6.62185412578321e-05
PGC28973,1.0,1.5124457979800581e-06
PGC28979,0.0,3.9287824868745755e-05
PGC28998,1.0,-1.027377416672244e-06
PGC29000,0.0,5.772558510501573e-05
PGC29002,0.0,-1.4774048693868044e-05
PGC29018,1.0,1.9360792199935223e-05
PGC29020,1.0,6.657529342603033e-05
PGC29024,0.0,1.6728554489346526e-06
PGC29028,0.0,-6.684641617098043e-07
PGC29030,0.0,-2.014225388973261e-06
PGC29032,0.0,-1.4039424475891044e-06
PGC29034,1.0,2.364287442438441e-06
PGC29036,1.0,2.2046917935677327e-06
PGC29043,0.0,1.9281748371105925e-06
PGC29050,0.0,1.5216678353740577e-06
PGC29064,0.0,-2.2412863598855134e-06
PGC29085,1.0,2.1421241034110813e-06
PGC29087,0.0,-4.491183508632487e-05
PGC29091,1.0,-3.515992944601985e-05
PGC29093,0.0,2.1773656446561778e-05
PGC29095,0.0,1.0929560428397472e-05
PGC29098,0.0,2.4787656265456554e-05
PGC29101,1.0,-6.119180184962386e-06
PGC29104,0.0,-0.00019200078389231275
PGC29111,1.0,-2.7497631150509677e-06
PGC29126,0.0,2.124375569998417e-06
PGC29137,0.0,2.4368804183053314e-05
PGC29144,0.0,-7.814131372703347e-06
PGC29156,0.0,1.582956096192574e-05
PGC29158,0.0,-4.73447640203398e-06
PGC29168,0.0,4.5276715114244843e-05
PGC29185,0.0,3.013183193281069e-05
PGC29186,0.0,5.818292881395593e-07
PGC29188,0.0,-1.0397088064839437e-06
PGC29196,1.0,3.38606714299073e-06
PGC29205,0.0,3.760106083394551e-05
PGC29223,0.0,2.6609843390315298e-05
PGC29230,0.0,5.055913236906979e-07
PGC29233,1.0,9.185901318968261e-06
PGC29239,0.0,4.78845129460502e-06
PGC29244,0.0,-9.227385201405425e-06
PGC29251,1.0,-1.921876967335202e-05
PGC29253,1.0,-9.029995700941693e-07
PGC29258,1.0,-3.676939514527754e-07
PGC29263,0.0,1.8322541691826843e-05
PGC29274,0.0,2.7922291208260283e-05
PGC29277,1.0,-1.1641172158698118e-07
PGC29291,1.0,4.575320160794782e-06
PGC29306,0.0,8.345179627918123e-06
PGC29338,0.0,-1.0085419301675641e-05
PGC29340,0.0,1.8116854125485014e-05
PGC29387,0.0,2.000823765731932e-05
PGC29415,1.0,2.1649929040485618e-06
PGC29427,0.0,5.77683522140162e-07
PGC29428,0.0,6.443344706313934e-07
PGC29432,0.0,3.382878289993064e-05
PGC29435,1.0,1.959807529715636e-06
PGC29436,0.0,8.203445949168917e-06
PGC29458,0.0,3.4851104036325665e-05
PGC29459,0.0,-2.280178576813896e-06
PGC29466,1.0,1.922180612121012e-06
PGC29468,0.0,1.3818611676642042e-06
PGC29472,0.0,1.369098921940394e-06
PGC29476,1.0,4.1780381460660155e-05
PGC29484,0.0,-2.5863622201153545e-06
PGC29489,0.0,5.38897508266826e-05
PGC29496,0.0,1.7738917299949366e-05
PGC29497,0.0,2.419859037842864e-05
PGC29499,1.0,-4.533291523953762e-06
PGC29510,0.0,5.933915479499319e-05
PGC29515,0.0,4.9734662081076e-06
PGC29522,1.0,2.1521447576823796e-06
PGC29523,0.0,1.739449921630639e-05
PGC29545,1.0,9.047554567254471e-05
PGC29555,0.0,1.7323054442811374e-05
PGC29567,1.0,2.764256256805781e-06
PGC29614,0.0,1.5510481523863377e-05
PGC29618,0.0,3.793059924918788e-05
PGC29627,0.0,2.0578512212599516e-05
PGC29631,1.0,-4.792498266867593e-07
PGC29698,0.0,1.3173236763369306e-05
PGC29703,1.0,5.0202127189441736e-05
PGC29708,0.0,-1.6375457501392294e-07
PGC29715,0.0,-1.3119317267890552e-06
PGC29717,1.0,8.013115991746702e-06
PGC29742,0.0,-0.00010294032652461547
PGC29746,0.0,2.949955246293324e-06
PGC29747,1.0,1.917889516397455e-06
PGC29749,0.0,4.5047055305061235e-05
PGC29759,0.0,1.0687376626336635e-06
PGC29765,1.0,-3.57796441734589e-05
PGC29792,0.0,-5.652781289378577e-05
PGC29802,1.0,7.867467660976133e-07
PGC29807,0.0,7.02642674113508e-05
PGC29813,1.0,-1.6958859211919283e-07
