name,v_pec_lin_kms,kappa_los,kappa_2phase,dlnn_dlnr,in_void_VoidFinder,in_void_REVOLVER
PGC45156,64.5591659774372,-4.485605385936293e-06,0.00012687348837594407,8.605613570136788,0.0,0.0
PGC45214,298.6121683512935,8.130910250740746e-06,9.636663915680735e-05,6.345686396206893,0.0,0.0
PGC45227,-162.01144077495564,1.6543195438728122e-05,0.00010883603748692215,5.258461460767674,1.0,1.0
PGC45401,165.61364750862637,2.8244745748233593e-06,0.0001228230394144762,6.238483435868281,0.0,0.0
PGC45423,670.9059097567975,-3.651436761989462e-05,3.78405192804063e-05,13.493295725387858,0.0,1.0
PGC45510,17.93856330642792,2.2054025246621328e-05,9.220500669146036e-05,6.833778638076492,0.0,1.0
PGC45569,228.06966089154375,1.387996109480131e-05,8.224335829247718e-05,6.382338433406912,0.0,0.0
PGC45759,1.6957317795810443,0.0001241434735753355,3.9911273771806614e-05,-1.982086620143601,1.0,1.0
PGC45793,245.8109736519813,1.55324538777194e-05,0.0001199935134712807,5.9979816529133965,0.0,0.0
PGC46187,-60.60312700333967,2.4402549459022383e-05,0.00013667061239280655,5.541427265283727,0.0,0.0
PGC46210,832.4502821706267,1.7484737833676857e-05,3.195550716757471e-06,8.77499975872071,0.0,1.0
PGC46311,664.40814771528,2.971089404869579e-05,1.1187796955259477e-05,4.621273165426759,0.0,1.0
PGC46380,-76.01985635172736,3.370320475847712e-05,5.8292139256114585e-05,9.627312678521623,0.0,1.0
PGC46381,617.8812779308591,3.105224690189453e-07,-3.5173695324251996e-05,7.380980439758366,0.0,1.0
