side,fold,model,core,q,logpdf
8,0,full_0.6,training_r10_c19,0.960203255145024,0.3739971662471158
8,0,full_0.6,training_r12_c18,0.9956539879229547,0.35627179985815055
8,0,full_0.6,training_r16_c16,1.0222175898046513,0.34298999891730225
8,0,full_0.6,training_r18_c12,0.918724956158964,0.3947363157401459
8,0,full_1.0,training_r02_c14,1.0115745425445186,0.3309864861869125
8,0,full_1.0,training_r03_c15,1.0159470239864323,0.3288002454659556
8,0,full_1.0,training_r04_c16,1.0185558567226205,0.32749582909786157
8,0,full_1.0,training_r05_c17,1.0974396184678221,0.2880539482252607
8,0,full_1.0,training_r06_c18,0.9560725187644075,0.35873749807696803
8,0,full_1.0,training_r09_c18,1.0471899191347018,0.31317879789182085
8,0,full_1.0,training_r10_c19,0.9519182677290836,0.3608146235946299
8,0,full_1.0,training_r12_c18,1.0125780510761064,0.3304847319211185
8,0,full_1.0,training_r16_c16,1.0221151218597475,0.325716196529298
8,0,full_1.0,training_r18_c12,0.9213621792424537,0.37609266783794487
8,0,bartlett_1_0.1,training_r02_c14,0.9963694083725683,0.3454233888054847
8,0,bartlett_1_0.1,training_r03_c15,0.9797191762785231,0.3537485048525072
8,0,bartlett_1_0.1,training_r04_c16,1.0078119932191318,0.3397020963822029
8,0,bartlett_1_0.1,training_r05_c17,1.0491138631326782,0.3190511614254296
8,0,bartlett_1_0.1,training_r06_c18,0.9420497829358228,0.37258320152385743
8,0,bartlett_1_0.1,training_r09_c18,1.0138010873570347,0.3367075493132516
8,0,bartlett_1_0.1,training_r10_c19,0.9382219668613181,0.3744971095611096
8,0,bartlett_1_0.1,training_r12_c18,0.993475156023758,0.3468705149798898
8,0,bartlett_1_0.1,training_r16_c16,1.0075224570863992,0.33984686444856926
8,0,bartlett_1_0.1,training_r18_c12,0.8955115302777384,0.3958523278528996
8,0,bartlett_1_0.3,training_r02_c14,0.9954554127022677,0.3431404032055198
8,0,bartlett_1_0.3,training_r03_c15,0.9825651987241288,0.3495855101945891
8,0,bartlett_1_0.3,training_r04_c16,1.0058411625628434,0.3379475282752318
8,0,bartlett_1_0.3,training_r05_c17,1.0547357937248072,0.3135002126942498
8,0,bartlett_1_0.3,training_r06_c18,0.9407295667022163,0.3705033262055453
8,0,bartlett_1_0.3,training_r09_c18,1.0161916006339697,0.33277230923966855
8,0,bartlett_1_0.3,training_r10_c19,0.9371706399317006,0.3722827895908032
8,0,bartlett_1_0.3,training_r12_c18,0.9927453325790325,0.34449544326713727
8,0,bartlett_1_0.3,training_r16_c16,1.0062490491491296,0.3377435849820887
8,0,bartlett_1_0.3,training_r18_c12,0.8970789677641148,0.3923286256745962
8,0,bartlett_3_0.1,training_r02_c14,1.0188433065165405,0.34348352276311356
8,0,bartlett_3_0.1,training_r03_c15,0.9780749738337237,0.36386768910452194
8,0,bartlett_3_0.1,training_r04_c16,1.0179509886533324,0.3439296816947176
8,0,bartlett_3_0.1,training_r05_c17,1.0499403556130267,0.3279349982148703
8,0,bartlett_3_0.1,training_r06_c18,0.9443184520993704,0.38074594997169847
8,0,bartlett_3_0.1,training_r09_c18,1.014727030530916,0.34554166075592574
8,0,bartlett_3_0.1,training_r10_c19,0.9483146695432577,0.37874784124975497
8,0,bartlett_3_0.1,training_r12_c18,1.0092994425109227,0.3482554547659224
8,0,bartlett_3_0.1,training_r16_c16,1.0153903604545995,0.34520999579408407
8,0,bartlett_3_0.1,training_r18_c12,0.9016930067944476,0.40205867262416006
8,0,bartlett_3_0.3,training_r02_c14,1.0065868844404091,0.34323978582311454
8,0,bartlett_3_0.3,training_r03_c15,0.9737980381842697,0.35963420895118425
8,0,bartlett_3_0.3,training_r04_c16,1.0079524209412942,0.34255701757267215
8,0,bartlett_3_0.3,training_r05_c17,1.047906204273826,0.32258012590640617
8,0,bartlett_3_0.3,training_r06_c18,0.9362364980082936,0.3784149790391725
8,0,bartlett_3_0.3,training_r09_c18,1.009064196886627,0.3420011296000058
8,0,bartlett_3_0.3,training_r10_c19,0.9392511247102269,0.37690766568820583
8,0,bartlett_3_0.3,training_r12_c18,0.9980253383713166,0.3475205588576609
8,0,bartlett_3_0.3,training_r16_c16,1.006253763890054,0.3434063460982921
8,0,bartlett_3_0.3,training_r18_c12,0.8959445680956161,0.39856094399551123
8,0,bartlett_7_0.1,training_r02_c14,1.0477499306284561,0.3383670932940123
8,0,bartlett_7_0.1,training_r03_c15,0.9817517169502606,0.37136620013311
8,0,bartlett_7_0.1,training_r04_c16,1.0435366273685749,0.34047374492395305
8,0,bartlett_7_0.1,training_r05_c17,1.0538230342381922,0.33533054148914454
8,0,bartlett_7_0.1,training_r06_c18,0.9687156527274917,0.3778842322444946
8,0,bartlett_7_0.1,training_r09_c18,1.0156034050965452,0.35444035605996776
8,0,bartlett_7_0.1,training_r10_c19,0.9613000898305547,0.38159201369296314
8,0,bartlett_7_0.1,training_r12_c18,1.0225244597152472,0.35097982875061684
8,0,bartlett_7_0.1,training_r16_c16,1.0219444654252352,0.3512698258956229
8,0,bartlett_7_0.1,training_r18_c12,0.9156719655272402,0.4044060758446203
8,0,bartlett_7_0.3,training_r02_c14,1.0220981660350832,0.34123225749009484
8,0,bartlett_7_0.3,training_r03_c15,0.9684308792164991,0.36806590089938684
8,0,bartlett_7_0.3,training_r04_c16,1.022178078434245,0.3411923012905139
8,0,bartlett_7_0.3,training_r05_c17,1.0425656392460085,0.33099852088463205
8,0,bartlett_7_0.3,training_r06_c18,0.9482925550735989,0.3781350629708369
8,0,bartlett_7_0.3,training_r09_c18,0.9997321926291133,0.3524152441930798
8,0,bartlett_7_0.3,training_r10_c19,0.9435790985846834,0.38049179121529464
8,0,bartlett_7_0.3,training_r12_c18,1.000663122656485,0.35194977917939374
8,0,bartlett_7_0.3,training_r16_c16,1.0046406539243096,0.34996101354548176
8,0,bartlett_7_0.3,training_r18_c12,0.9003112252132637,0.4021257279010044
8,0,pixelcorr_mixture_0.0,training_r02_c14,1.08531597164418,0.3364865404718941
8,0,pixelcorr_mixture_0.0,training_r03_c15,0.9676635282319058,0.3953127621780313
8,0,pixelcorr_mixture_0.0,training_r04_c16,1.0782495804037442,0.34001973609211206
8,0,pixelcorr_mixture_0.0,training_r05_c17,1.0561259858715704,0.351081533358199
8,0,pixelcorr_mixture_0.0,training_r06_c18,1.0024433020238863,0.37792287528204105
8,0,pixelcorr_mixture_0.0,training_r09_c18,0.9735406898151349,0.39237418138641694
8,0,pixelcorr_mixture_0.0,training_r10_c19,1.0012938580286321,0.3784975972796682
8,0,pixelcorr_mixture_0.0,training_r12_c18,1.0086438678889624,0.37482259234950305
8,0,pixelcorr_mixture_0.0,training_r16_c16,1.0477270152159093,0.3552810186860296
8,0,pixelcorr_mixture_0.0,training_r18_c12,0.9401830048811777,0.40905302385339537
8,0,pixelcorr_mixture_0.25,training_r02_c14,1.1014531614347336,0.33283599529396846
8,0,pixelcorr_mixture_0.25,training_r03_c15,0.9780799332000963,0.3945226094112871
8,0,pixelcorr_mixture_0.25,training_r04_c16,1.0975281194605568,0.3347985162810569
8,0,pixelcorr_mixture_0.25,training_r05_c17,1.060070135444063,0.35352750828930385
8,0,pixelcorr_mixture_0.25,training_r06_c18,1.0190746380062516,0.3740252570082094
8,0,pixelcorr_mixture_0.25,training_r09_c18,1.0013337803029652,0.3828956858598527
8,0,pixelcorr_mixture_0.25,training_r10_c19,1.015761661081083,0.3756817454707938
8,0,pixelcorr_mixture_0.25,training_r12_c18,1.0319346424832072,0.3675952547697315
8,0,pixelcorr_mixture_0.25,training_r16_c16,1.0719592359422172,0.34758295804022654
8,0,pixelcorr_mixture_0.25,training_r18_c12,0.9573789822155183,0.404873084903576
8,0,pixelcorr_mixture_0.5,training_r02_c14,1.1358488861268081,0.32407339818586456
8,0,pixelcorr_mixture_0.5,training_r03_c15,1.004332461023126,0.38983161073770584
8,0,pixelcorr_mixture_0.5,training_r04_c16,1.1341821636747977,0.32490675941186964
8,0,pixelcorr_mixture_0.5,training_r05_c17,1.0814398614209952,0.35127791053877105
8,0,pixelcorr_mixture_0.5,training_r06_c18,1.052648439545754,0.36567362147639154
8,0,pixelcorr_mixture_0.5,training_r09_c18,1.0432699134249037,0.3703628845368168
8,0,pixelcorr_mixture_0.5,training_r10_c19,1.0489813248734603,0.36750717881253847
8,0,pixelcorr_mixture_0.5,training_r12_c18,1.0740906122553926,0.35495253512157243
8,0,pixelcorr_mixture_0.5,training_r16_c16,1.1164038016631892,0.3337959404176741
8,0,pixelcorr_mixture_0.5,training_r18_c12,0.9898409508590834,0.3970773658197271
8,0,pixelcorr_mixture_0.75,training_r02_c14,1.1935332963655212,0.3082039427695877
8,0,pixelcorr_mixture_0.75,training_r03_c15,1.051157213191259,0.3793919843567189
8,0,pixelcorr_mixture_0.75,training_r04_c16,1.193758273823452,0.3080914540406224
8,0,pixelcorr_mixture_0.75,training_r05_c17,1.1246006658249994,0.3426702580398487
8,0,pixelcorr_mixture_0.75,training_r06_c18,1.1076141476173436,0.3511635171436766
8,0,pixelcorr_mixture_0.75,training_r09_c18,1.1042492170234328,0.352845982440632
8,0,pixelcorr_mixture_0.75,training_r10_c19,1.1066682249028341,0.3516364785009314
8,0,pixelcorr_mixture_0.75,training_r12_c18,1.1416740379362282,0.3341335719842344
8,0,pixelcorr_mixture_0.75,training_r16_c16,1.1871017959128427,0.31141969299592714
8,0,pixelcorr_mixture_0.75,training_r18_c12,1.0418125168799097,0.3840643325123936
8,0,pixelcorr_mixture_1.0,training_r02_c14,1.2867134242522178,0.28026058852410696
8,0,pixelcorr_mixture_1.0,training_r03_c15,1.1298209634227232,0.3587068189388542
8,0,pixelcorr_mixture_1.0,training_r04_c16,1.2890847836957657,0.27907490880233293
8,0,pixelcorr_mixture_1.0,training_r05_c17,1.2009847142537278,0.3231249435233521
8,0,pixelcorr_mixture_1.0,training_r06_c18,1.1947257186649736,0.326254441317729
8,0,pixelcorr_mixture_1.0,training_r09_c18,1.1950952687904208,0.32606966625500555
8,0,pixelcorr_mixture_1.0,training_r10_c19,1.2023686621598433,0.3224329695702942
8,0,pixelcorr_mixture_1.0,training_r12_c18,1.249692150272887,0.29877122551377233
8,0,pixelcorr_mixture_1.0,training_r16_c16,1.2982764884009408,0.2744790564497454
8,0,pixelcorr_mixture_1.0,training_r18_c12,1.1232033336230585,0.36201563383868657
8,1,full_0.1,training_r02_c13,1.372652430701857,0.2487967248725186
8,1,full_0.1,training_r03_c14,1.1580529661348362,0.3560964571560291
8,1,full_0.1,training_r06_c17,1.4606573392311364,0.20479427060787897
8,1,full_0.1,training_r07_c18,1.2466123976712946,0.3118167413877999
8,1,full_0.1,training_r08_c19,1.5266450063202313,0.17180043706333165
8,1,full_0.1,training_r11_c19,1.3401941621066327,0.2650258591701307
8,1,full_0.1,training_r13_c18,1.2526427068310675,0.30880158680791336
8,1,full_0.1,training_r15_c17,1.2749591061153571,0.29764338716576855
8,1,full_0.1,training_r17_c16,1.2945669064833794,0.28783948698175754
8,1,full_0.1,training_r18_c14,1.1294210575672856,0.3704124114398044
8,1,full_0.1,training_r19_c12,1.0759381102782317,0.39715388508433136
8,1,full_0.3,training_r02_c13,1.2102676169475695,0.29217847840711275
8,1,full_0.3,training_r03_c14,1.0155091978400093,0.38955768796089274
8,1,full_0.3,training_r06_c17,1.2700437547023842,0.2622904095297054
8,1,full_0.3,training_r07_c18,1.1019419632038505,0.3463413052789722
8,1,full_0.3,training_r08_c19,1.3590869059715613,0.21776883389511684
8,1,full_0.3,training_r11_c19,1.2145601747993329,0.290032199481231
8,1,full_0.3,training_r13_c18,1.1242071862405285,0.33520869376063334
8,1,full_0.3,training_r15_c17,1.1316697508622078,0.3314774114497936
8,1,full_0.3,training_r17_c16,1.1520549452960747,0.3212848142328602
8,1,full_0.3,training_r18_c14,1.0054235728989578,0.3946005004314185
8,1,full_0.3,training_r19_c12,0.9501837929929112,0.42222039038444187
8,1,full_0.6,training_r02_c13,1.0928483276380727,0.31491165084348943
8,1,full_0.6,training_r03_c14,0.9174875208912135,0.4025920542169191
8,1,full_0.6,training_r06_c17,1.1253284879264587,0.2986715706992965
8,1,full_0.6,training_r07_c18,1.0000937595306385,0.36128893489720654
8,1,full_0.6,training_r08_c19,1.2383635704107399,0.24215402945715608
8,1,full_0.6,training_r11_c19,1.1379107530065913,0.29238043815923037
8,1,full_0.6,training_r13_c18,1.0357801445796475,0.3434457423727021
8,1,full_0.6,training_r15_c17,1.0236586331874276,0.349506498068812
8,1,full_0.6,training_r17_c16,1.0532933201345052,0.33468915459527326
8,1,full_0.6,training_r18_c14,0.9139652010337138,0.404353214145669
8,1,full_0.6,training_r19_c12,0.855308137699881,0.43368174581258534
8,1,full_1.0,training_r02_c13,1.097985121688373,0.29337256449897153
8,1,full_1.0,training_r03_c14,0.9373643979607759,0.37368292636276984
8,1,full_1.0,training_r06_c17,1.0955797220964902,0.2945752642949128
8,1,full_1.0,training_r07_c18,0.9869792226732441,0.3488755140065358
8,1,full_1.0,training_r08_c19,1.2440162563797788,0.22035699715326848
8,1,full_1.0,training_r11_c19,1.1950049006654742,0.24486267501042083
8,1,full_1.0,training_r13_c18,1.0688409003026487,0.3079446751918337
8,1,full_1.0,training_r15_c17,0.9949229762642592,0.34490363721102824
8,1,full_1.0,training_r17_c16,1.0501874204590276,0.3172714151136441
8,1,full_1.0,training_r18_c14,0.9137450102115914,0.38549262023736214
8,1,full_1.0,training_r19_c12,0.8338756421288854,0.425427304278715
8,1,bartlett_1_0.1,training_r02_c13,1.0548749660810817,0.32155849715803153
8,1,bartlett_1_0.1,training_r03_c14,0.9122199431643235,0.3928860086164106
8,1,bartlett_1_0.1,training_r06_c17,1.0776653832514267,0.310163288572859
8,1,bartlett_1_0.1,training_r07_c18,0.9635358753016765,0.36722804254773406
8,1,bartlett_1_0.1,training_r08_c19,1.2353925411535398,0.23129970962180244
8,1,bartlett_1_0.1,training_r11_c19,1.144463537377646,0.2767642115097494
8,1,bartlett_1_0.1,training_r13_c18,1.0181400219844023,0.3399259692063713
8,1,bartlett_1_0.1,training_r15_c17,0.9802522006228654,0.3588698798871396
8,1,bartlett_1_0.1,training_r17_c16,1.0269342216134687,0.335528869391838
8,1,bartlett_1_0.1,training_r18_c14,0.8952399158668621,0.40137602226514124
8,1,bartlett_1_0.1,training_r19_c12,0.8205388522625038,0.4387265540673204
8,1,bartlett_1_0.3,training_r02_c13,1.0596460638432763,0.31651726018993637
8,1,bartlett_1_0.3,training_r03_c14,0.9128486627001318,0.3899159607615087
8,1,bartlett_1_0.3,training_r06_c17,1.076223760320642,0.30822841195125356
8,1,bartlett_1_0.3,training_r07_c18,0.964510075476332,0.3640852543734085
8,1,bartlett_1_0.3,training_r08_c19,1.231595824992723,0.23054237961521298
8,1,bartlett_1_0.3,training_r11_c19,1.1499531228074171,0.2713637307078659
8,1,bartlett_1_0.3,training_r13_c18,1.0245977200452214,0.3340414320889638
8,1,bartlett_1_0.3,training_r15_c17,0.9793001760901534,0.3566902040664979
8,1,bartlett_1_0.3,training_r17_c16,1.027177125096283,0.3327517295634331
8,1,bartlett_1_0.3,training_r18_c14,0.8949981906543798,0.3988411967843846
8,1,bartlett_1_0.3,training_r19_c12,0.8196359794078776,0.4365223024076358
8,1,bartlett_3_0.1,training_r02_c13,1.0529510968467957,0.33173537576914436
8,1,bartlett_3_0.1,training_r03_c14,0.9021836846227109,0.4071190818811867
8,1,bartlett_3_0.1,training_r06_c17,1.092585954747273,0.3119179468189058
8,1,bartlett_3_0.1,training_r07_c18,0.9770568716505569,0.36968248836726386
8,1,bartlett_3_0.1,training_r08_c19,1.2620531793948226,0.22718433449513092
8,1,bartlett_3_0.1,training_r11_c19,1.1317650527009562,0.29232839784206416
8,1,bartlett_3_0.1,training_r13_c18,1.0141605609023217,0.35113064374138125
8,1,bartlett_3_0.1,training_r15_c17,1.007452104111889,0.35448487213659774
8,1,bartlett_3_0.1,training_r17_c16,1.0362169963197538,0.34010242603266533
8,1,bartlett_3_0.1,training_r18_c14,0.8988688709488163,0.408776488718134
8,1,bartlett_3_0.1,training_r19_c12,0.8347600214280531,0.44083091347851555
8,1,bartlett_3_0.3,training_r02_c13,1.051125840277482,0.3264113499530223
8,1,bartlett_3_0.3,training_r03_c14,0.8981979770943785,0.4028752815445742
8,1,bartlett_3_0.3,training_r06_c17,1.0799009101005785,0.3120238150414741
8,1,bartlett_3_0.3,training_r07_c18,0.969064016688849,0.36744226174733885
8,1,bartlett_3_0.3,training_r08_c19,1.2436280919433729,0.23016022412007703
8,1,bartlett_3_0.3,training_r11_c19,1.132155169279164,0.2858966854521814
8,1,bartlett_3_0.3,training_r13_c18,1.0141472101525857,0.3449006650154705
8,1,bartlett_3_0.3,training_r15_c17,0.9945577575783145,0.354695391302606
8,1,bartlett_3_0.3,training_r17_c16,1.0270526703830662,0.33844793490023034
8,1,bartlett_3_0.3,training_r18_c14,0.8911001884439381,0.40642417586979435
8,1,bartlett_3_0.3,training_r19_c12,0.8246185405543025,0.43966499981461216
8,1,bartlett_7_0.1,training_r02_c13,1.0703249317178969,0.33273140362829423
8,1,bartlett_7_0.1,training_r03_c14,0.9112041337963048,0.4122918025890903
8,1,bartlett_7_0.1,training_r06_c17,1.109927056821092,0.3129303410766967
8,1,bartlett_7_0.1,training_r07_c18,0.9940707857819614,0.37085847659626203
8,1,bartlett_7_0.1,training_r08_c19,1.2835425531139788,0.22612259293025327
8,1,bartlett_7_0.1,training_r11_c19,1.1450996014219876,0.295344068776249
8,1,bartlett_7_0.1,training_r13_c18,1.022875857669537,0.3564559406524744
8,1,bartlett_7_0.1,training_r15_c17,1.04100778486041,0.3473899770570378
8,1,bartlett_7_0.1,training_r17_c16,1.060970863660681,0.33740843765690215
8,1,bartlett_7_0.1,training_r18_c14,0.9155364578647054,0.41012564055489015
8,1,bartlett_7_0.1,training_r19_c12,0.8485646138914107,0.44361156254153744
8,1,bartlett_7_0.3,training_r02_c13,1.056933319987764,0.32954748663210176
8,1,bartlett_7_0.3,training_r03_c14,0.8984982069597048,0.40876504314613155
8,1,bartlett_7_0.3,training_r06_c17,1.084905501488419,0.31556139588177434
8,1,bartlett_7_0.3,training_r07_c18,0.9759405894617815,0.370043851895093
8,1,bartlett_7_0.3,training_r08_c19,1.2518246111506965,0.23210184105063564
8,1,bartlett_7_0.3,training_r11_c19,1.1345007442589161,0.29076377449652585
8,1,bartlett_7_0.3,training_r13_c18,1.013064750587773,0.35148177133209735
8,1,bartlett_7_0.3,training_r15_c17,1.0151653083667023,0.35043149244263283
8,1,bartlett_7_0.3,training_r17_c16,1.0397280307608228,0.33815013124557247
8,1,bartlett_7_0.3,training_r18_c14,0.8967440324863587,0.40964213038280456
8,1,bartlett_7_0.3,training_r19_c12,0.829932056198883,0.44304811852654236
8,1,pixelcorr_mixture_0.0,training_r02_c13,1.1126587257348437,0.33255235701495545
8,1,pixelcorr_mixture_0.0,training_r03_c14,0.9483587163591723,0.4147023617027911
8,1,pixelcorr_mixture_0.0,training_r06_c17,1.16192823074705,0.30791760450885236
8,1,pixelcorr_mixture_0.0,training_r07_c18,1.032996700637263,0.3723833695637459
8,1,pixelcorr_mixture_0.0,training_r08_c19,1.323845042455885,0.22695919865443479
8,1,pixelcorr_mixture_0.0,training_r11_c19,1.1815660423971068,0.2980986986838238
8,1,pixelcorr_mixture_0.0,training_r13_c18,1.0468413562497385,0.365461041757508
8,1,pixelcorr_mixture_0.0,training_r15_c17,1.0817374064928913,0.34801301663593165
8,1,pixelcorr_mixture_0.0,training_r17_c16,1.086180019652435,0.3457917100561597
8,1,pixelcorr_mixture_0.0,training_r18_c14,0.9600898951953231,0.4088367722847159
8,1,pixelcorr_mixture_0.0,training_r19_c12,0.8757840261444434,0.4509897068101555
8,1,pixelcorr_mixture_0.25,training_r02_c13,1.138417978543161,0.32436555282204727
8,1,pixelcorr_mixture_0.25,training_r03_c14,0.9684796767133238,0.40933470373696584
8,1,pixelcorr_mixture_0.25,training_r06_c17,1.1959560961138955,0.2955964940366799
8,1,pixelcorr_mixture_0.25,training_r07_c18,1.0512956663043933,0.3679267089414309
8,1,pixelcorr_mixture_0.25,training_r08_c19,1.3374364484707475,0.22485631785825402
8,1,pixelcorr_mixture_0.25,training_r11_c19,1.186349650612878,0.30039971678718863
8,1,pixelcorr_mixture_0.25,training_r13_c18,1.0687334410504732,0.359207821568391
8,1,pixelcorr_mixture_0.25,training_r15_c17,1.0988533541799714,0.34414786500364214
8,1,pixelcorr_mixture_0.25,training_r17_c16,1.103864429483745,0.34164232735175537
8,1,pixelcorr_mixture_0.25,training_r18_c14,0.9763438024879886,0.4054026408496334
8,1,pixelcorr_mixture_0.25,training_r19_c12,0.896437110333609,0.44535598692682316
8,1,pixelcorr_mixture_0.5,training_r02_c13,1.1839323087097808,0.31037955405529705
8,1,pixelcorr_mixture_0.5,training_r03_c14,1.005317273703889,0.39968707155824307
8,1,pixelcorr_mixture_0.5,training_r06_c17,1.250823505338924,0.27693395574072543
8,1,pixelcorr_mixture_0.5,training_r07_c18,1.087598245097355,0.3585465858615099
8,1,pixelcorr_mixture_0.5,training_r08_c19,1.3712423608184323,0.2167245280009713
8,1,pixelcorr_mixture_0.5,training_r11_c19,1.210241476275844,0.29722497027226547
8,1,pixelcorr_mixture_0.5,training_r13_c18,1.1060448885971221,0.34932326411162645
8,1,pixelcorr_mixture_0.5,training_r15_c17,1.1323667075947665,0.33616235461280414
8,1,pixelcorr_mixture_0.5,training_r17_c16,1.1397206493004934,0.33248538375994086
8,1,pixelcorr_mixture_0.5,training_r18_c14,1.0066397129967302,0.3990258519118224
8,1,pixelcorr_mixture_0.5,training_r19_c12,0.9319001825332307,0.4363956171435721
8,1,pixelcorr_mixture_0.75,training_r02_c13,1.2564344864854466,0.2875580675127495
8,1,pixelcorr_mixture_0.75,training_r03_c14,1.06424351438821,0.38365355356136793
8,1,pixelcorr_mixture_0.75,training_r06_c17,1.3336400868477485,0.24895526733159865
8,1,pixelcorr_mixture_0.75,training_r07_c18,1.147946211456843,0.34180220502705144
8,1,pixelcorr_mixture_0.75,training_r08_c19,1.4301998553073134,0.2006753831018161
8,1,pixelcorr_mixture_0.75,training_r11_c19,1.2576323028613001,0.28695915932482274
8,1,pixelcorr_mixture_0.75,training_r13_c18,1.163681973776944,0.3339343238670009
8,1,pixelcorr_mixture_0.75,training_r15_c17,1.1872057881405544,0.3221724166851956
8,1,pixelcorr_mixture_0.75,training_r17_c16,1.1989998051060213,0.31627540820246225
8,1,pixelcorr_mixture_0.75,training_r18_c14,1.054701063440572,0.3884247790351868
8,1,pixelcorr_mixture_0.75,training_r19_c12,0.9875507046998854,0.42199995840553023
8,1,pixelcorr_mixture_1.0,training_r02_c13,1.372652430701857,0.2487967248725186
8,1,pixelcorr_mixture_1.0,training_r03_c14,1.1580529661348362,0.3560964571560291
8,1,pixelcorr_mixture_1.0,training_r06_c17,1.4606573392311364,0.20479427060787897
8,1,pixelcorr_mixture_1.0,training_r07_c18,1.2466123976712946,0.3118167413877999
8,1,pixelcorr_mixture_1.0,training_r08_c19,1.5266450063202313,0.17180043706333165
8,1,pixelcorr_mixture_1.0,training_r11_c19,1.3401941621066327,0.2650258591701307
8,1,pixelcorr_mixture_1.0,training_r13_c18,1.2526427068310675,0.30880158680791336
8,1,pixelcorr_mixture_1.0,training_r15_c17,1.2749591061153571,0.29764338716576855
8,1,pixelcorr_mixture_1.0,training_r17_c16,1.2945669064833794,0.28783948698175754
8,1,pixelcorr_mixture_1.0,training_r18_c14,1.1294210575672856,0.3704124114398044
8,1,pixelcorr_mixture_1.0,training_r19_c12,1.0759381102782317,0.39715388508433136
8,2,full_0.1,training_r02_c12,1.2493159184495362,0.3019703018463637
8,2,full_0.1,training_r08_c18,1.1712508224325409,0.3410028498548614
8,2,full_0.1,training_r09_c19,1.2408937086563203,0.3061814067429717
8,2,full_0.1,training_r12_c19,1.2161908060702378,0.3185328580360129
8,2,full_0.1,training_r14_c18,1.0122009815289892,0.4205277703066371
8,2,full_0.1,training_r16_c17,1.3819895086669127,0.2356335067376754
8,2,full_0.1,training_r17_c15,1.3584825780821934,0.24738697203003504
8,2,full_0.1,training_r18_c13,1.2906944222349674,0.28128104995364805
8,2,full_0.3,training_r02_c12,1.147326103089008,0.3195158401963746
8,2,full_0.3,training_r08_c18,1.0600429076607232,0.3631574379105169
8,2,full_0.3,training_r09_c19,1.1310732665408962,0.3276422584704305
8,2,full_0.3,training_r12_c19,1.0889461286114066,0.3487058274351752
8,2,full_0.3,training_r14_c18,0.9218971921936513,0.43223029564405296
8,2,full_0.3,training_r16_c17,1.2105901763518763,0.2878838035649404
8,2,full_0.3,training_r17_c15,1.2375786927398313,0.27438954537096294
8,2,full_0.3,training_r18_c13,1.1655808631128801,0.31038846018443844
8,2,full_0.6,training_r02_c12,1.0755787768758498,0.32308650968185826
8,2,full_0.6,training_r08_c18,0.9794423826968507,0.37115470677135787
8,2,full_0.6,training_r09_c19,1.0599377781973482,0.33090700902110914
8,2,full_0.6,training_r12_c19,0.9934164980875693,0.36416764907599863
8,2,full_0.6,training_r14_c18,0.8584051663589966,0.43167331494028505
8,2,full_0.6,training_r16_c17,1.0875274077413326,0.31711219424911696
8,2,full_0.6,training_r17_c15,1.1493912126890315,0.28618029177526744
8,2,full_0.6,training_r18_c13,1.0783934709974456,0.3216791626210605
8,2,full_1.0,training_r02_c12,1.0843092755418713,0.3017696453628008
8,2,full_1.0,training_r08_c18,1.0014907402700015,0.3431789129987357
8,2,full_1.0,training_r09_c19,1.1089270227898345,0.2894607717388191
8,2,full_1.0,training_r12_c19,0.9871138809271129,0.35036734267018
8,2,full_1.0,training_r14_c18,0.8787027338943151,0.40457291618657887
8,2,full_1.0,training_r16_c17,1.0865557187280435,0.30064642376971473
8,2,full_1.0,training_r17_c15,1.1879645948317505,0.2499419857178612
8,2,full_1.0,training_r18_c13,1.0938738276078643,0.29698736932980424
8,2,bartlett_1_0.1,training_r02_c12,1.0653678169764955,0.31757338543895214
8,2,bartlett_1_0.1,training_r08_c18,0.9760108061150694,0.36225189086966525
8,2,bartlett_1_0.1,training_r09_c19,1.0692053551351908,0.3156546163596045
8,2,bartlett_1_0.1,training_r12_c19,0.9811452896856597,0.35968464908437014
8,2,bartlett_1_0.1,training_r14_c18,0.8503264257863355,0.4250940810340322
8,2,bartlett_1_0.1,training_r16_c17,1.049089177234682,0.32571270530985896
8,2,bartlett_1_0.1,training_r17_c15,1.1370490300400764,0.28173277890716164
8,2,bartlett_1_0.1,training_r18_c13,1.0753348239055094,0.3125898819744452
8,2,bartlett_1_0.3,training_r02_c12,1.0651237117065286,0.3151594704215996
8,2,bartlett_1_0.3,training_r08_c18,0.977504245801375,0.35896920337417637
8,2,bartlett_1_0.3,training_r09_c19,1.0727255379859415,0.31135855728189304
8,2,bartlett_1_0.3,training_r12_c19,0.977329826642235,0.3590564129537464
8,2,bartlett_1_0.3,training_r14_c18,0.8528282826443101,0.4213071849527087
8,2,bartlett_1_0.3,training_r16_c17,1.052733814564387,0.32135441899267037
8,2,bartlett_1_0.3,training_r17_c15,1.1429570662928519,0.27624279312843786
8,2,bartlett_1_0.3,training_r18_c13,1.0749661626587892,0.31023824494546914
8,2,bartlett_3_0.1,training_r02_c12,1.0678434920205975,0.3249222689516384
8,2,bartlett_3_0.1,training_r08_c18,0.9814393200407258,0.3681243549415741
8,2,bartlett_3_0.1,training_r09_c19,1.0590209102326393,0.3293335598456174
8,2,bartlett_3_0.1,training_r12_c19,0.995435150317269,0.36112643980330256
8,2,bartlett_3_0.1,training_r14_c18,0.8478423614472713,0.43492283423830136
8,2,bartlett_3_0.1,training_r16_c17,1.0506534716607152,0.3335172791315796
