side,model,selected,q,trace_ratio,logpdf,descriptive_q_pass,covariance_condition
8,full_0.6,False,0.9988790996480396,1.0025353728605437,0.3539240183918394,True,4.49067915379046
8,full_1.0,False,1.0235687856392754,1.0025353728605437,0.3267254019062609,True,3.3824847897210812
8,bartlett_1_0.1,False,0.9979405968644535,1.0025353728605437,0.3459309456464605,True,3.6397934845921993
8,bartlett_1_0.3,False,0.9990329579592246,1.002535372860544,0.34282596972842494,True,3.542731594873297
8,bartlett_3_0.1,False,1.0010250773104363,1.0025353728605437,0.3529321362093395,True,3.9252398829631026
8,bartlett_3_0.3,False,0.9948853786711817,1.002535372860544,0.3501165777369138,True,3.724631284383727
8,bartlett_7_0.1,False,1.0076605383026855,1.0025353728605437,0.35781617168850616,True,4.482927006156856
8,bartlett_7_0.3,False,0.9935078217370462,1.002535372860544,0.355912180753548,True,3.914081013678529
8,pixelcorr_mixture_0.0,True,1.0300179845410011,1.0025353728605437,0.3657072047146527,True,8.311367881975709
8,pixelcorr_mixture_0.25,False,1.042616260715472,1.0025353728605437,0.36205279810585106,True,8.594904334117581
8,pixelcorr_mixture_0.5,False,1.066823059530621,1.0025353728605437,0.35526496626481574,True,9.243090403506672
8,pixelcorr_mixture_0.75,False,1.105133280932906,1.0025353728605437,0.3443361877861361,True,10.456450509621495
8,pixelcorr_mixture_1.0,False,1.1628011456270266,1.0025353728605437,0.3271287933779952,True,12.598230259574033
12,full_0.1,False,1.4049645755208913,1.0104836558367039,0.5456397088338468,False,20.36479714078025
12,full_0.3,False,1.1865377915346687,1.0104836558367039,0.6081379842785404,True,10.271293767185702
12,full_0.6,False,1.0486284757703546,1.0104836558367039,0.6351814852067021,True,5.637584072915642
12,full_1.0,False,1.048232935481086,1.0104836558367039,0.6143710092152466,True,4.174430251866689
12,bartlett_1_0.1,False,1.0209545558351738,1.0104836558367039,0.6346892335772861,True,4.66917799235464
12,bartlett_1_0.3,False,1.0221556382485473,1.0104836558367039,0.6314128483068947,True,4.371326267708617
12,bartlett_3_0.1,False,1.0267292430399468,1.0104836558367039,0.641196407311993,True,5.369895905256646
12,bartlett_3_0.3,False,1.0192336437265679,1.0104836558367039,0.6385880280510554,True,4.82557668237236
12,bartlett_7_0.1,False,1.038735457044185,1.0104836558367039,0.6450707687626597,True,6.115122339149574
12,bartlett_7_0.3,False,1.0203205280679788,1.0104836558367039,0.6441212378460591,True,5.264333566402556
12,pixelcorr_mixture_0.0,True,1.0488989473239163,1.0104836558367039,0.6562444055530864,True,8.86659528050809
12,pixelcorr_mixture_0.25,False,1.0735951631661127,1.0104836558367039,0.649285017010329,True,9.376771441203745
12,pixelcorr_mixture_0.5,False,1.1277824936323668,1.0104836558367039,0.6341259828516114,True,10.625151499317367
12,pixelcorr_mixture_0.75,False,1.2247455084133732,1.0104836558367039,0.6052834254899968,False,13.436431782102057
12,pixelcorr_mixture_1.0,False,1.4049645755208913,1.0104836558367039,0.5456397088338468,False,20.36479714078025
24,full_0.1,False,4.224276716537166,1.0309924046517691,0.010008365930265805,False,124.17222431794504
24,full_0.3,False,1.8942936238983148,1.0309924046517693,0.9645795937536946,False,38.70957424243403
24,full_0.6,False,1.2711253128485465,1.0309924046517693,1.150551611019259,False,17.97114376152386
24,full_1.0,False,1.1660826708317436,1.0309924046517693,1.1486940765570566,True,11.934513164442444
24,bartlett_1_0.1,False,1.1411256135041241,1.0309924046517691,1.170751030812328,True,13.763775190567758
24,bartlett_1_0.3,False,1.1385305523164018,1.0309924046517693,1.1681819177669677,True,13.046686411312718
24,bartlett_3_0.1,False,1.169160732592849,1.0309924046517691,1.1735167153884196,True,16.840469817863127
24,bartlett_3_0.3,False,1.1447922193174571,1.0309924046517693,1.1750957328062972,True,14.915522731765797
24,bartlett_7_0.1,False,1.2384109596025814,1.0309924046517691,1.1618227527141813,False,21.176536228717946
24,bartlett_7_0.3,False,1.1720195722555315,1.0309924046517693,1.174923643228149,True,17.28115891042796
24,pixelcorr_mixture_0.0,True,1.1353921729718326,1.0309924046517691,1.2062457277462661,True,17.19820453845965
24,pixelcorr_mixture_0.25,False,1.1932588357377016,1.0309924046517691,1.1950311357287293,True,18.63438890338633
24,pixelcorr_mixture_0.5,False,1.3950292725754014,1.0309924046517691,1.1403901178439282,False,24.62699170243056
24,pixelcorr_mixture_0.75,False,1.9024725256330124,1.0309924046517691,0.9737005388008151,False,41.04471493164989
24,pixelcorr_mixture_1.0,False,4.224276716537166,1.0309924046517691,0.010008365930265805,False,124.17222431794504
