side,model,core,q_over_n,logpdf_per_channel,trace_second_moment
2,bartlett_7_0.1,validation_r17_c05,0.9470479589469593,-0.25912907539745583,4.356895900363156
2,bartlett_7_0.1,validation_r17_c06,0.9828964249990013,-0.2770533084234768,4.5895575246523475
2,bartlett_7_0.1,validation_r18_c06,0.9540425905575676,-0.2626263912027599,4.494847853913213
2,bartlett_7_0.1,validation_r18_c07,1.01126198007552,-0.2912360859617361,4.7636848541362395
2,bartlett_7_0.1,validation_r18_c08,0.9747369919344206,-0.2729735918911866,4.561883651412968
2,bartlett_7_0.1,validation_r19_c08,1.0218071342051016,-0.2965086630265269,4.830905530441323
2,bartlett_7_0.3,validation_r02_c07,0.9446301764593117,-0.26625719028293343,4.4938166313966414
2,bartlett_7_0.3,validation_r02_c08,1.0074315796589965,-0.29765789188277597,4.829906135109207
2,bartlett_7_0.3,validation_r03_c05,0.9964951429160619,-0.2921896735113086,4.724205371802221
2,bartlett_7_0.3,validation_r03_c06,0.9607686232638665,-0.27432641368521093,4.5853604179084915
2,bartlett_7_0.3,validation_r04_c04,0.995549753552426,-0.2917169788294908,4.693011524370068
2,bartlett_7_0.3,validation_r04_c05,0.9741953738591091,-0.2810397889828324,4.543247548365681
2,bartlett_7_0.3,validation_r05_c03,0.9514586508661786,-0.2696714274863671,4.4149868081762715
2,bartlett_7_0.3,validation_r05_c04,0.9793062463213796,-0.28359522521396746,4.629967451562321
2,bartlett_7_0.3,validation_r06_c03,0.976054684215047,-0.2819694441608012,4.59465987801918
2,bartlett_7_0.3,validation_r07_c02,1.0320549901211584,-0.30996959711385697,4.969000506337519
2,bartlett_7_0.3,validation_r08_c02,0.9504222637332527,-0.269153233919904,4.468036702056302
2,bartlett_7_0.3,validation_r09_c02,0.9166254675266301,-0.25225483581659275,4.40433220271935
2,bartlett_7_0.3,validation_r10_c01,0.9393703435827154,-0.2636272738446354,4.432871686444723
2,bartlett_7_0.3,validation_r10_c02,0.9944043778063806,-0.291144290956468,4.730259410032313
2,bartlett_7_0.3,validation_r11_c02,0.9502214789899179,-0.2690528415482366,4.5101151368167605
2,bartlett_7_0.3,validation_r12_c02,1.0138326064800418,-0.3008584052932986,4.80354212309399
2,bartlett_7_0.3,validation_r13_c02,0.9916798867386939,-0.2897820454226247,4.793092025249958
2,bartlett_7_0.3,validation_r14_c02,0.9813233748678678,-0.2846037894872116,4.627965180465441
2,bartlett_7_0.3,validation_r14_c03,0.9787878713426711,-0.2833360377246133,4.589057474252588
2,bartlett_7_0.3,validation_r15_c03,0.9802954872024365,-0.284089845654496,4.619648378222539
2,bartlett_7_0.3,validation_r16_c04,0.9590419034814521,-0.2734630537940039,4.570091094815601
2,bartlett_7_0.3,validation_r17_c05,0.9345283999648982,-0.26120630203572687,4.356895900363156
2,bartlett_7_0.3,validation_r17_c06,0.9721541464170845,-0.2800191752618201,4.5895575246523475
2,bartlett_7_0.3,validation_r18_c06,0.9439185430480256,-0.26590137357729055,4.494847853913213
2,bartlett_7_0.3,validation_r18_c07,1.0012473636977712,-0.29456578390216337,4.7636848541362395
2,bartlett_7_0.3,validation_r18_c08,0.9639081901094958,-0.2758961971080256,4.561883651412968
2,bartlett_7_0.3,validation_r19_c08,1.01093214133149,-0.2994081727190228,4.830905530441323
2,pixelcorr_mixture_0.0,validation_r02_c07,0.9894005274671656,-0.259814830439021,4.4938166313966414
2,pixelcorr_mixture_0.0,validation_r02_c08,1.0394569370497442,-0.28484303523031024,4.829906135109207
2,pixelcorr_mixture_0.0,validation_r03_c05,1.0444118438934955,-0.2873204886521859,4.724205371802221
2,pixelcorr_mixture_0.0,validation_r03_c06,1.0000142252084665,-0.2651216793096714,4.5853604179084915
2,pixelcorr_mixture_0.0,validation_r04_c04,1.0333222242024742,-0.2817756788066752,4.693011524370068
2,pixelcorr_mixture_0.0,validation_r04_c05,1.0322678875273903,-0.28124851046913324,4.543247548365681
2,pixelcorr_mixture_0.0,validation_r05_c03,0.9929584354439415,-0.2615937844274089,4.4149868081762715
2,pixelcorr_mixture_0.0,validation_r05_c04,1.024575790881659,-0.27740246214626774,4.629967451562321
2,pixelcorr_mixture_0.0,validation_r06_c03,1.0091088926988365,-0.26966901305485635,4.59465987801918
2,pixelcorr_mixture_0.0,validation_r07_c02,1.0787901955253976,-0.3045096644681371,4.969000506337519
2,pixelcorr_mixture_0.0,validation_r08_c02,1.0075561550365875,-0.2688926442237319,4.468036702056302
2,pixelcorr_mixture_0.0,validation_r09_c02,0.9548748399479898,-0.24255198667943306,4.40433220271935
2,pixelcorr_mixture_0.0,validation_r10_c01,0.9877222745802275,-0.2589757039955519,4.432871686444723
2,pixelcorr_mixture_0.0,validation_r10_c02,1.0376069962414054,-0.28391806482614074,4.730259410032313
2,pixelcorr_mixture_0.0,validation_r11_c02,0.9831873075752358,-0.256708220493056,4.5101151368167605
2,pixelcorr_mixture_0.0,validation_r12_c02,1.0567848194324083,-0.2935069764216423,4.80354212309399
2,pixelcorr_mixture_0.0,validation_r13_c02,1.0198759979524827,-0.27505256568167946,4.793092025249958
2,pixelcorr_mixture_0.0,validation_r14_c02,1.023857077696672,-0.2770431055537741,4.627965180465441
2,pixelcorr_mixture_0.0,validation_r14_c03,1.0265572289393314,-0.27839318117510387,4.589057474252588
2,pixelcorr_mixture_0.0,validation_r15_c03,1.0248397047048852,-0.2775344190578806,4.619648378222539
2,pixelcorr_mixture_0.0,validation_r16_c04,0.9956362632028095,-0.2629326983068429,4.570091094815601
2,pixelcorr_mixture_0.0,validation_r17_c05,0.9725677279187392,-0.25139843066480777,4.356895900363156
2,pixelcorr_mixture_0.0,validation_r17_c06,1.0159572261475742,-0.27309317977922526,4.5895575246523475
2,pixelcorr_mixture_0.0,validation_r18_c06,0.9745116125086829,-0.2523703729597796,4.494847853913213
2,pixelcorr_mixture_0.0,validation_r18_c07,1.030581865622724,-0.2804054995168001,4.7636848541362395
2,pixelcorr_mixture_0.0,validation_r18_c08,1.002550165626261,-0.2663896495185686,4.561883651412968
2,pixelcorr_mixture_0.0,validation_r19_c08,1.0381500976015816,-0.28418961550622895,4.830905530441323
2,pixelcorr_mixture_0.25,validation_r02_c07,0.9904526767012298,-0.2600939552337011,4.4938166313966414
2,pixelcorr_mixture_0.25,validation_r02_c08,1.0403351741370712,-0.28503520395162174,4.829906135109207
2,pixelcorr_mixture_0.25,validation_r03_c05,1.045976203365528,-0.2878557185658502,4.724205371802221
2,pixelcorr_mixture_0.25,validation_r03_c06,1.0009834051043487,-0.26535931943526053,4.5853604179084915
2,pixelcorr_mixture_0.25,validation_r04_c04,1.0344151527496508,-0.28207519325791147,4.693011524370068
2,pixelcorr_mixture_0.25,validation_r04_c05,1.0336813090348154,-0.28170827140049387,4.543247548365681
2,pixelcorr_mixture_0.25,validation_r05_c03,0.9942476277308678,-0.26199143074852005,4.4149868081762715
2,pixelcorr_mixture_0.25,validation_r05_c04,1.0258168593458254,-0.2777760465559988,4.629967451562321
2,pixelcorr_mixture_0.25,validation_r06_c03,1.010438383092621,-0.27008680842939664,4.59465987801918
2,pixelcorr_mixture_0.25,validation_r07_c02,1.080041080391271,-0.3048881570787216,4.969000506337519
2,pixelcorr_mixture_0.25,validation_r08_c02,1.0087123695335436,-0.269223801649858,4.468036702056302
2,pixelcorr_mixture_0.25,validation_r09_c02,0.9560686810442723,-0.24290195740522222,4.40433220271935
2,pixelcorr_mixture_0.25,validation_r10_c01,0.9885655691483144,-0.25915040145724333,4.432871686444723
2,pixelcorr_mixture_0.25,validation_r10_c02,1.0389020192093736,-0.28431862648777295,4.730259410032313
2,pixelcorr_mixture_0.25,validation_r11_c02,0.9840812980234843,-0.2569082658948282,4.5101151368167605
2,pixelcorr_mixture_0.25,validation_r12_c02,1.0577852559370753,-0.29376024485162366,4.80354212309399
2,pixelcorr_mixture_0.25,validation_r13_c02,1.0211501919542758,-0.27544271286022404,4.793092025249958
2,pixelcorr_mixture_0.25,validation_r14_c02,1.025220206412414,-0.27747772008929317,4.627965180465441
2,pixelcorr_mixture_0.25,validation_r14_c03,1.027600595709862,-0.27866791473801705,4.589057474252588
2,pixelcorr_mixture_0.25,validation_r15_c03,1.0258767455695934,-0.27780598966788284,4.619648378222539
2,pixelcorr_mixture_0.25,validation_r16_c04,0.9966874250676089,-0.26321132941689057,4.570091094815601
2,pixelcorr_mixture_0.25,validation_r17_c05,0.9738148879098538,-0.25177506083801304,4.356895900363156
2,pixelcorr_mixture_0.25,validation_r17_c06,1.0167468569648423,-0.27324104536550725,4.5895575246523475
2,pixelcorr_mixture_0.25,validation_r18_c06,0.9754516397322609,-0.2525934367492165,4.494847853913213
2,pixelcorr_mixture_0.25,validation_r18_c07,1.0317710401737787,-0.2807531369699755,4.7636848541362395
2,pixelcorr_mixture_0.25,validation_r18_c08,1.0038373444205984,-0.2667862890933853,4.561883651412968
2,pixelcorr_mixture_0.25,validation_r19_c08,1.0393730356927884,-0.28455413472948027,4.830905530441323
2,pixelcorr_mixture_0.5,validation_r02_c07,0.9915760569783824,-0.2603903506660303,4.4938166313966414
2,pixelcorr_mixture_0.5,validation_r02_c08,1.0412926899114985,-0.2852486671325884,4.829906135109207
2,pixelcorr_mixture_0.5,validation_r03_c05,1.047619886324205,-0.28841226533894165,4.724205371802221
2,pixelcorr_mixture_0.5,validation_r03_c06,1.0020282627080515,-0.2656164535308649,4.5853604179084915
2,pixelcorr_mixture_0.5,validation_r04_c04,1.0355879742712097,-0.282396309312444,4.693011524370068
2,pixelcorr_mixture_0.5,validation_r04_c05,1.035175687276891,-0.28219016581528455,4.543247548365681
2,pixelcorr_mixture_0.5,validation_r05_c03,0.9956090453376351,-0.2624068448456566,4.4149868081762715
2,pixelcorr_mixture_0.5,validation_r05_c04,1.027135079796007,-0.2781698620748426,4.629967451562321
2,pixelcorr_mixture_0.5,validation_r06_c03,1.0118467869951022,-0.2705257156743902,4.59465987801918
2,pixelcorr_mixture_0.5,validation_r07_c02,1.0813774660139746,-0.3052910551838264,4.969000506337519
2,pixelcorr_mixture_0.5,validation_r08_c02,1.0099420814622342,-0.26957336290795614,4.468036702056302
2,pixelcorr_mixture_0.5,validation_r09_c02,0.9573331131914106,-0.2432688787725444,4.40433220271935
2,pixelcorr_mixture_0.5,validation_r10_c01,0.9894842015552042,-0.2593444229544412,4.432871686444723
2,pixelcorr_mixture_0.5,validation_r10_c02,1.0402760777525843,-0.2847403610531313,4.730259410032313
2,pixelcorr_mixture_0.5,validation_r11_c02,0.9850511695478026,-0.2571279069507404,4.5101151368167605
2,pixelcorr_mixture_0.5,validation_r12_c02,1.0588671821628333,-0.2940359132582558,4.80354212309399
2,pixelcorr_mixture_0.5,validation_r13_c02,1.0225029307803952,-0.2758537875670367,4.793092025249958
2,pixelcorr_mixture_0.5,validation_r14_c02,1.0266628822493051,-0.27793376330149155,4.627965180465441
2,pixelcorr_mixture_0.5,validation_r14_c03,1.0287230128631304,-0.27896382860840435,4.589057474252588
2,pixelcorr_mixture_0.5,validation_r15_c03,1.0269897417617928,-0.2780971930577355,4.619648378222539
2,pixelcorr_mixture_0.5,validation_r16_c04,0.9978117010850709,-0.26350817271937454,4.570091094815601
2,pixelcorr_mixture_0.5,validation_r17_c05,0.975132842380051,-0.2521687433668646,4.356895900363156
2,pixelcorr_mixture_0.5,validation_r17_c06,1.017615993774378,-0.2734103190640282,4.5895575246523475
2,pixelcorr_mixture_0.5,validation_r18_c06,0.976463688177535,-0.2528341662656066,4.494847853913213
2,pixelcorr_mixture_0.5,validation_r18_c07,1.0330332460212523,-0.2811189451874653,4.7636848541362395
2,pixelcorr_mixture_0.5,validation_r18_c08,1.005200935102826,-0.2672027897282521,4.561883651412968
2,pixelcorr_mixture_0.5,validation_r19_c08,1.0406727611444928,-0.2849387027490854,4.830905530441323
2,pixelcorr_mixture_0.75,validation_r02_c07,0.9927712911861674,-0.26070426055598844,4.4938166313966414
2,pixelcorr_mixture_0.75,validation_r02_c08,1.042330057758484,-0.28548364384214675,4.829906135109207
2,pixelcorr_mixture_0.75,validation_r03_c05,1.0493437448350114,-0.2889904873804105,4.724205371802221
2,pixelcorr_mixture_0.75,validation_r03_c06,1.003149454159697,-0.26589334204275344,4.5853604179084915
2,pixelcorr_mixture_0.75,validation_r04_c04,1.0368413973863981,-0.28273931365610383,4.693011524370068
2,pixelcorr_mixture_0.75,validation_r04_c05,1.0367518907625148,-0.2826945603441621,4.543247548365681
2,pixelcorr_mixture_0.75,validation_r05_c03,0.9970434688447809,-0.2628403493852952,4.4149868081762715
2,pixelcorr_mixture_0.75,validation_r05_c04,1.028531307810552,-0.27858426886818083,4.629967451562321
2,pixelcorr_mixture_0.75,validation_r06_c03,1.0133349423679876,-0.2709860861468986,4.59465987801918
2,pixelcorr_mixture_0.75,validation_r07_c02,1.0828003002436526,-0.30571876508473106,4.969000506337519
2,pixelcorr_mixture_0.75,validation_r08_c02,1.01124600141532,-0.2699416156705648,4.468036702056302
2,pixelcorr_mixture_0.75,validation_r09_c02,0.9586689210284499,-0.24365307547712972,4.40433220271935
2,pixelcorr_mixture_0.75,validation_r10_c01,0.9904787774523923,-0.25955800368910087,4.432871686444723
2,pixelcorr_mixture_0.75,validation_r10_c02,1.0417299328249146,-0.28518358137536204,4.730259410032313
2,pixelcorr_mixture_0.75,validation_r11_c02,0.9860975569688806,-0.25736739344734505,4.5101151368167605
2,pixelcorr_mixture_0.75,validation_r12_c02,1.0600312048066787,-0.29433421736624404,4.80354212309399
2,pixelcorr_mixture_0.75,validation_r13_c02,1.023934935055423,-0.27628608249061637,4.793092025249958
2,pixelcorr_mixture_0.75,validation_r14_c02,1.0281860102797236,-0.2784116201027666,4.627965180465441
2,pixelcorr_mixture_0.75,validation_r14_c03,1.0299251317424658,-0.2792811808341377,4.589057474252588
2,pixelcorr_mixture_0.75,validation_r15_c03,1.028179330518783,-0.27840828022229624,4.619648378222539
2,pixelcorr_mixture_0.75,validation_r16_c04,0.9990097796068472,-0.26382350476632843,4.570091094815601
2,pixelcorr_mixture_0.75,validation_r17_c05,0.9765223630495221,-0.25257979648766576,4.356895900363156
2,pixelcorr_mixture_0.75,validation_r17_c06,1.0185652187950016,-0.2736012243604055,4.5895575246523475
2,pixelcorr_mixture_0.75,validation_r18_c06,0.977548410778792,-0.25309282035230074,4.494847853913213
2,pixelcorr_mixture_0.75,validation_r18_c07,1.0343691354661666,-0.28150318269598806,4.7636848541362395
2,pixelcorr_mixture_0.75,validation_r18_c08,1.0066417516285893,-0.2676394907771995,4.561883651412968
2,pixelcorr_mixture_0.75,validation_r19_c08,1.04205006796661,-0.2853436489462099,4.830905530441323
2,pixelcorr_mixture_1.0,validation_r02_c07,0.9940390687523523,-0.2610359532511248,4.4938166313966414
2,pixelcorr_mixture_1.0,validation_r02_c08,1.0434479292067507,-0.28574038347832403,4.829906135109207
2,pixelcorr_mixture_1.0,validation_r03_c05,1.051148708631347,-0.28959077319062226,4.724205371802221
2,pixelcorr_mixture_1.0,validation_r03_c06,1.0043477104786265,-0.266190274114262,4.5853604179084915
2,pixelcorr_mixture_1.0,validation_r04_c04,1.0381762093334874,-0.2831045235416925,4.693011524370068
2,pixelcorr_mixture_1.0,validation_r04_c05,1.0384108710395035,-0.28322185439470043,4.543247548365681
2,pixelcorr_mixture_1.0,validation_r05_c03,0.9985517485360335,-0.26329229314296565,4.4149868081762715
2,pixelcorr_mixture_1.0,validation_r05_c04,1.0300064787038845,-0.27901965822689095,4.629967451562321
2,pixelcorr_mixture_1.0,validation_r06_c03,1.014903768071198,-0.2714683029105479,4.59465987801918
2,pixelcorr_mixture_1.0,validation_r07_c02,1.0843106207583706,-0.306171729254134,4.969000506337519
2,pixelcorr_mixture_1.0,validation_r08_c02,1.012624911721014,-0.27032887473545586,4.468036702056302
2,pixelcorr_mixture_1.0,validation_r09_c02,0.9600769608375421,-0.2440548992937198,4.40433220271935
2,pixelcorr_mixture_1.0,validation_r10_c01,0.991549977411969,-0.25979140758093333,4.432871686444723
2,pixelcorr_mixture_1.0,validation_r10_c02,1.0432644232631025,-0.2856486305065,4.730259410032313
2,pixelcorr_mixture_1.0,validation_r11_c02,0.9872211699750569,-0.2576270038624773,4.5101151368167605
2,pixelcorr_mixture_1.0,validation_r12_c02,1.0612780098475116,-0.2946554237987046,4.80354212309399
2,pixelcorr_mixture_1.0,validation_r13_c02,1.0254470015105577,-0.2767399196302275,4.793092025249958
2,pixelcorr_mixture_1.0,validation_r14_c02,1.0297905754225714,-0.27891170658623443,4.627965180465441
2,pixelcorr_mixture_1.0,validation_r14_c03,1.0312076819362987,-0.27962025984309813,4.589057474252588
2,pixelcorr_mixture_1.0,validation_r15_c03,1.0294462225218888,-0.2787395301358931,4.619648378222539
2,pixelcorr_mixture_1.0,validation_r16_c04,1.000282420169478,-0.26415762895968775,4.570091094815601
2,pixelcorr_mixture_1.0,validation_r17_c05,0.9779842910254258,-0.25300856438766167,4.356895900363156
2,pixelcorr_mixture_1.0,validation_r17_c06,1.019595192795092,-0.2738140152724946,4.5895575246523475
2,pixelcorr_mixture_1.0,validation_r18_c06,0.9787065304435336,-0.25336968409671556,4.494847853913213
2,pixelcorr_mixture_1.0,validation_r18_c07,1.035779431760251,-0.2819061347550741,4.7636848541362395
2,pixelcorr_mixture_1.0,validation_r18_c08,1.0081606842215016,-0.2680967609856996,4.561883651412968
2,pixelcorr_mixture_1.0,validation_r19_c08,1.0435058278122074,-0.28576933278105243,4.830905530441323
4,full_0.1,validation_r02_c07,1.0034911432934501,-0.009572483559815744,2.6415938774945733
4,full_0.1,validation_r02_c08,1.0827664396682815,-0.0492101317472315,3.039492793562065
4,full_0.1,validation_r03_c05,1.116141548656952,-0.06589768624156667,2.9460468479461475
4,full_0.1,validation_r03_c06,1.0275495682112274,-0.021601696018704448,2.812426194104118
4,full_0.1,validation_r04_c04,1.076054833252371,-0.04585432853927618,2.8573217953912273
4,full_0.1,validation_r04_c05,1.0812821318843397,-0.0484679778552606,2.749847408132674
4,full_0.1,validation_r05_c03,1.0674863999679047,-0.041570111897043044,2.7888205745209986
4,full_0.1,validation_r05_c04,1.0799098905237545,-0.047781857174967954,2.8913391084517004
4,full_0.1,validation_r06_c03,1.0520197567749636,-0.03383679030057258,2.751718343056876
4,full_0.1,validation_r07_c02,1.1434647201350228,-0.07955927198060204,3.126152809661909
4,full_0.1,validation_r08_c02,1.046264238589379,-0.030959031207780402,2.718963945079679
4,full_0.1,validation_r09_c02,0.9650292280697044,0.009658474052057062,2.642278526936867
4,full_0.1,validation_r10_c01,1.0047341469510092,-0.010193985388595271,2.670053608781772
4,full_0.1,validation_r10_c02,1.094634141420158,-0.0551439826231697,2.9281207014523423
4,full_0.1,validation_r11_c02,1.0351439048437225,-0.025398864334952018,2.854787649133661
4,full_0.1,validation_r12_c02,1.0870808998914858,-0.05136736185883375,2.9464756884374346
4,full_0.1,validation_r13_c02,1.043829519487542,-0.02974167165686169,2.918936706277856
4,full_0.1,validation_r14_c02,1.0770219650709631,-0.0463378944485724,2.813133468733724
4,full_0.1,validation_r14_c03,1.0757683169061711,-0.04571107036617636,2.8071598396284823
4,full_0.1,validation_r15_c03,1.0565310616696972,-0.03609244274793943,2.825255665907749
4,full_0.1,validation_r16_c04,1.0402045804227182,-0.02792920212444982,2.8284240582292757
4,full_0.1,validation_r17_c05,1.006900384140867,-0.011277103983524151,2.64283498904036
4,full_0.1,validation_r17_c06,1.0691293257703527,-0.04239157479826713,2.793497090286129
4,full_0.1,validation_r18_c06,0.9957299635826729,-0.00569189370442722,2.7623917579718973
4,full_0.1,validation_r18_c07,1.0459711825247933,-0.030812503175487366,2.868339972410819
4,full_0.1,validation_r18_c08,1.0389485323605836,-0.027301178093382627,2.762973760168454
4,full_0.1,validation_r19_c08,1.0802062488361357,-0.04793003633115864,2.911169352928061
4,full_0.3,validation_r02_c07,0.9622127335847711,-0.006783464661760215,2.6415938774945733
4,full_0.3,validation_r02_c08,1.0433395342760652,-0.04734686500740723,3.039492793562065
4,full_0.3,validation_r03_c05,1.0692051589155693,-0.06027967732715939,2.9460468479461475
4,full_0.3,validation_r03_c06,0.9911793665062351,-0.021266781122492175,2.812426194104118
4,full_0.3,validation_r04_c04,1.0286720992977825,-0.040013147518265915,2.8573217953912273
4,full_0.3,validation_r04_c05,1.031782300704924,-0.041568248221836725,2.749847408132674
4,full_0.3,validation_r05_c03,1.0188892927426108,-0.03512174424068011,2.7888205745209986
4,full_0.3,validation_r05_c04,1.032254697041512,-0.041804446390130624,2.8913391084517004
4,full_0.3,validation_r06_c03,1.0079497270756452,-0.02965196140719724,2.751718343056876
4,full_0.3,validation_r07_c02,1.1001451994562597,-0.07574969759750444,3.126152809661909
4,full_0.3,validation_r08_c02,0.9991083870448583,-0.025231291391803853,2.718963945079679
4,full_0.3,validation_r09_c02,0.9260569795603285,0.01129441235046103,2.642278526936867
4,full_0.3,validation_r10_c01,0.965679732607446,-0.00851696417309773,2.670053608781772
4,full_0.3,validation_r10_c02,1.052411263600187,-0.05188272966946829,2.9281207014523423
4,full_0.3,validation_r11_c02,0.9964560567143217,-0.02390512622653544,2.854787649133661
4,full_0.3,validation_r12_c02,1.0466282713916377,-0.048991233565193616,2.9464756884374346
4,full_0.3,validation_r13_c02,1.0049156800791408,-0.028134937908945078,2.918936706277856
4,full_0.3,validation_r14_c02,1.0261677803201672,-0.03876098802945838,2.813133468733724
4,full_0.3,validation_r14_c03,1.0284160328064205,-0.039885114272585016,2.8071598396284823
4,full_0.3,validation_r15_c03,1.014165032340493,-0.032759614039621215,2.825255665907749
4,full_0.3,validation_r16_c04,1.0001623816176715,-0.025758288678210478,2.8284240582292757
4,full_0.3,validation_r17_c05,0.9627279413020841,-0.007041068520416618,2.64283498904036
4,full_0.3,validation_r17_c06,1.0253884695218611,-0.03837133263030526,2.793497090286129
4,full_0.3,validation_r18_c06,0.9577374461328955,-0.0045458209358224455,2.7623917579718973
4,full_0.3,validation_r18_c07,1.0056085061827529,-0.028481350960751158,2.868339972410819
4,full_0.3,validation_r18_c08,0.9918671160702172,-0.021610655904483238,2.762973760168454
4,full_0.3,validation_r19_c08,1.0348135457620473,-0.04308387075039828,2.911169352928061
4,full_0.6,validation_r02_c07,0.9283236826018478,-0.009355360409358995,2.6415938774945733
4,full_0.6,validation_r02_c08,1.018931947508524,-0.054659492862697036,3.039492793562065
4,full_0.6,validation_r03_c05,1.0315145063605948,-0.06095077228873232,2.9460468479461475
4,full_0.6,validation_r03_c06,0.9672357549684947,-0.02881139659268241,2.812426194104118
4,full_0.6,validation_r04_c04,0.9925259027532121,-0.04145647048504112,2.8573217953912273
4,full_0.6,validation_r04_c05,0.9892710715965221,-0.039829054906696006,2.749847408132674
4,full_0.6,validation_r05_c03,0.9806290373448256,-0.03550803778084778,2.7888205745209986
4,full_0.6,validation_r05_c04,0.9965070533531301,-0.04344704578500005,2.8913391084517004
4,full_0.6,validation_r06_c03,0.9714095894018184,-0.03089831380934438,2.751718343056876
4,full_0.6,validation_r07_c02,1.0670630180882454,-0.0787250281525577,3.126152809661909
4,full_0.6,validation_r08_c02,0.9595319939544504,-0.024959516085660303,2.718963945079679
4,full_0.6,validation_r09_c02,0.8981848555427838,0.005714053120172971,2.642278526936867
4,full_0.6,validation_r10_c01,0.9361933396723775,-0.013290188944623709,2.670053608781772
4,full_0.6,validation_r10_c02,1.0202918443491706,-0.055339441283020215,2.9281207014523423
4,full_0.6,validation_r11_c02,0.9706625916345407,-0.030524814925705374,2.854787649133661
4,full_0.6,validation_r12_c02,1.0200939544345249,-0.05524049632569744,2.9464756884374346
4,full_0.6,validation_r13_c02,0.9821358299525099,-0.03626143408469006,2.918936706277856
4,full_0.6,validation_r14_c02,0.9831494731181304,-0.036768255667500166,2.813133468733724
4,full_0.6,validation_r14_c03,0.9886387833694318,-0.039512910793150925,2.8071598396284823
4,full_0.6,validation_r15_c03,0.9814975714380423,-0.03594230482745621,2.825255665907749
4,full_0.6,validation_r16_c04,0.9710423550321211,-0.030714696624495524,2.8284240582292757
4,full_0.6,validation_r17_c05,0.928146430941766,-0.009266734579318077,2.64283498904036
4,full_0.6,validation_r17_c06,0.9898663495267673,-0.04012669387181874,2.793497090286129
4,full_0.6,validation_r18_c06,0.9334329130496987,-0.011909975633284407,2.7623917579718973
4,full_0.6,validation_r18_c07,0.9775155114861165,-0.03395127485149333,2.868339972410819
4,full_0.6,validation_r18_c08,0.9556899514890533,-0.023038494852961743,2.762973760168454
4,full_0.6,validation_r19_c08,0.9996271438604376,-0.04500709103865386,2.911169352928061
4,full_1.0,validation_r02_c07,0.9489135010977344,-0.031355340972600496,2.6415938774945733
4,full_1.0,validation_r02_c08,1.0883752909959405,-0.1010862359217034,3.039492793562065
4,full_1.0,validation_r03_c05,1.0656871363969114,-0.08974215862218882,2.9460468479461475
4,full_1.0,validation_r03_c06,1.0196476514072135,-0.06672241612733983,2.812426194104118
4,full_1.0,validation_r04_c04,1.0325544456044575,-0.07317581322596181,2.8573217953912273
4,full_1.0,validation_r04_c05,0.9987443551226912,-0.05627076798507867,2.749847408132674
4,full_1.0,validation_r05_c03,1.0205967514005558,-0.06719696612401105,2.7888205745209986
4,full_1.0,validation_r05_c04,1.0490090162189663,-0.08140309853321626,2.8913391084517004
4,full_1.0,validation_r06_c03,1.0007868545093959,-0.05729201767843096,2.751718343056876
4,full_1.0,validation_r07_c02,1.103463027719333,-0.10863010428339967,3.126152809661909
4,full_1.0,validation_r08_c02,0.9802063404238561,-0.04700176063566125,2.718963945079679
4,full_1.0,validation_r09_c02,0.9451998366817826,-0.029498508764624412,2.642278526936867
4,full_1.0,validation_r10_c01,0.9667076547284104,-0.040252417787938304,2.670053608781772
4,full_1.0,validation_r10_c02,1.0581880292965489,-0.08599260507200751,2.9281207014523423
4,full_1.0,validation_r11_c02,1.028308432198209,-0.07105280652283759,2.854787649133661
4,full_1.0,validation_r12_c02,1.075882425463081,-0.09483980315527359,2.9464756884374346
4,full_1.0,validation_r13_c02,1.0603593151953168,-0.08707824802139152,2.918936706277856
4,full_1.0,validation_r14_c02,1.006936529205779,-0.06036685502662267,2.813133468733724
4,full_1.0,validation_r14_c03,1.0116727665520868,-0.0627349736997765,2.8071598396284823
4,full_1.0,validation_r15_c03,1.0175129664067537,-0.06565507362710996,2.825255665907749
4,full_1.0,validation_r16_c04,1.0226232078624573,-0.06821019435496159,2.8284240582292757
4,full_1.0,validation_r17_c05,0.9655737923497621,-0.03968548659861421,2.64283498904036
4,full_1.0,validation_r17_c06,1.012728975905461,-0.06326307837646364,2.793497090286129
4,full_1.0,validation_r18_c06,0.994723848482231,-0.05426051466484861,2.7623917579718973
4,full_1.0,validation_r18_c07,1.0422781678123785,-0.0780376743299223,2.868339972410819
4,full_1.0,validation_r18_c08,1.0028155341604184,-0.05830635750394212,2.762973760168454
4,full_1.0,validation_r19_c08,1.0440939291883329,-0.07894555501789954,2.911169352928061
4,bartlett_1_0.1,validation_r02_c07,0.921788021775691,-0.01147335636354643,2.6415938774945733
4,bartlett_1_0.1,validation_r02_c08,1.0487156948460195,-0.07493719289871063,3.039492793562065
4,bartlett_1_0.1,validation_r03_c05,1.0293133873147555,-0.06523603913307867,2.9460468479461475
4,bartlett_1_0.1,validation_r03_c06,0.979886700635064,-0.040522695793232894,2.812426194104118
4,bartlett_1_0.1,validation_r04_c04,1.0125168877765647,-0.0568377893639834,2.8573217953912273
4,bartlett_1_0.1,validation_r04_c05,0.9786884293745872,-0.03992356016299457,2.749847408132674
4,bartlett_1_0.1,validation_r05_c03,0.9978735352662098,-0.049516113108805895,2.7888205745209986
4,bartlett_1_0.1,validation_r05_c04,1.0209439727636809,-0.06105133185754145,2.8913391084517004
