#REFERENCE 0 39.971340 -1.582260
  13.3  39.9567313  -1.5775242   0.1 0.1 50.0  4.248  25.0
  14.1  39.9722771  -1.578115    0.1 0.1 50.0  3.1309 25.0
  14.2  39.972145   -1.5802231   0.1 0.1 50.0  3.1309 25.0
  14.3  39.9742292  -1.5856158   0.1 0.1 50.0  3.1309 25.0
  14.4  39.9812667  -1.5782244   0.1 0.1 50.0  3.1309 25.0
  14.5  39.9576454  -1.5804847   0.1 0.1 50.0  3.1309 25.0
  15.1  39.9713021  -1.5806761   0.1 0.1 50.0  3.7084 25.0
  15.2  39.9718938  -1.5870503   0.1 0.1 50.0  3.7084 25.0
  15.3  39.9710233  -1.5777725   0.1 0.1 50.0  3.7084 25.0
  15.4  39.9839804  -1.5784756   0.1 0.1 50.0  3.7084 25.0
  15.5  39.9587242  -1.5805342   0.1 0.1 50.0  3.7084 25.0
  17.1  39.969745   -1.5885628   0.1 0.1 50.0  4.2567 25.0
  17.2  39.9853813  -1.5808725   0.1 0.1 50.0  4.2567 25.0
  17.3  39.9602075  -1.5836708   0.1 0.1 50.0  4.2567 25.0
  18.1  39.9758029  -1.5870847   0.1 0.1 50.0  4.4296 25.0
  18.2  39.9814533  -1.5821003   0.1 0.1 50.0  4.4296 25.0
  18.3  39.9573383  -1.5821069   0.1 0.1 50.0  4.4296 25.0
  19.1  39.9719721  -1.5878997   0.1 0.1 50.0  5.6493 25.0
  19.2  39.98512    -1.5791253   0.1 0.1 50.0  5.6493 25.0
  19.3  39.9582908  -1.5813244   0.1 0.1 50.0  5.6493 25.0
  20.1  39.9652637  -1.5878339   0.1 0.1 50.0  5.7505 25.0
  20.2  39.9635821  -1.5868906   0.1 0.1 50.0  5.7505 25.0
  21.1  39.96658    -1.5846392   0.1 0.1 50.0  1.2567 25.0
  21.2  39.9672304  -1.5849958   0.1 0.1 50.0  1.2567 25.0
  21.3  39.9812754  -1.5817044   0.1 0.1 50.0  1.2567 25.0
  22.1  39.9743821  -1.5861278   0.1 0.1 50.0  3.1309 25.0
  22.2  39.9816538  -1.5797064   0.1 0.1 50.0  3.1309 25.0
  22.3  39.9578796  -1.5810308   0.1 0.1 50.0  3.1309 25.0
  23.1  39.9800854  -1.5667464   0.1 0.1 50.0  5.9386 25.0
  23.2  39.9572875  -1.5727639   0.1 0.1 50.0  5.9386 25.0
  23.3  39.9771383  -1.5662947   0.1 0.1 50.0  5.9386 25.0
  24.1  39.9630854  -1.5706192   0.1 0.1 50.0  4.916  25.0
  24.2  39.9620154  -1.5723669   0.1 0.1 50.0  4.916  25.0
  25.1  39.9870617  -1.5791297   0.1 0.1 50.0  3.8145 25.0
  25.2  39.9616804  -1.58323     0.1 0.1 50.0  3.8145 25.0
  26.1  39.9799088  -1.5714144   0.1 0.1 50.0  3.9359 25.0
  26.2  39.9744404  -1.5681225   0.1 0.1 50.0  3.9359 25.0
  26.3  39.9571404  -1.5769786   0.1 0.1 50.0  3.9359 25.0
  27.1  39.9806642  -1.5711467   0.1 0.1 50.0  3.0161 25.0
  27.2  39.9582621  -1.5759297   0.1 0.1 50.0  3.0161 25.0
  27.3  39.9724358  -1.5671872   0.1 0.1 50.0  3.0161 25.0
  28.1  39.9634754  -1.5822975   0.1 0.1 50.0  2.9101 25.0
  28.2  39.9670362  -1.5845764   0.1 0.1 50.0  2.9101 25.0
  28.3  39.9877921  -1.5774778   0.1 0.1 50.0  2.9101 25.0
  29.1  39.9683996  -1.5646775   0.1 0.1 50.0  4.4897 25.0
  29.2  39.9834487  -1.5673414   0.1 0.1 50.0  4.4897 25.0
  30.1  39.9834304  -1.5704758   0.1 0.1 50.0  5.6459 25.0
  30.2  39.972385   -1.5663864   0.1 0.1 50.0  5.6459 25.0
  35.1  39.9815012  -1.5658867   0.1 0.1 50.0  6.1735 25.0
  35.2  39.9757975  -1.5644658   0.1 0.1 50.0  6.1735 25.0
  37.1  39.9703633  -1.5688142   0.1 0.1 50.0  5.6489 25.0
  37.2  39.9704004  -1.5694403   0.1 0.1 50.0  5.6489 25.0
  38.1  39.9771413  -1.5738247   0.1 0.1 50.0  3.2    25.0
  38.2  39.9750446  -1.5721444   0.1 0.1 50.0  3.2    25.0
  42.1  39.9635483  -1.5656736   0.1 0.1 50.0  1.0315 25.0
  42.2  39.9629537  -1.5661528   0.1 0.1 50.0  1.0315 25.0
  42.3  39.9633704  -1.5659692   0.1 0.1 50.0  1.0315 25.0
