gass_id	response_log10_velocity	response_upper_log10_velocity	response_lower_log10_velocity	mass_quartile	mass_stratum	molecular_ratio_stratum	survey_stratum	log_mstar	log_matomic	log_mmol	log_mbar	log_r50	structure_proxy	inclination	log_hi_snr	stellar_fraction	atomic_fraction	molecular_fraction	phase_entropy	atomic_molecular_boundary	stellar_gas_boundary	molecular_to_atomic	gas_to_stars	molecular_atomic_ratio_squared	phase_entropy_squared	phase_entropy_x_structure	molecular_atomic_x_structure	gas_stars_x_structure	phase_boundary_x_structure
42402	2.418503905697513	2.421160149341253	2.415831315836186	q4	high_mass	low_molecular_ratio	gass_high	11.026	10.633538908370218	9.031123	11.176816866835818	0.7438623878103786	0.017995942903587702	68.870941	1.557507201905658	0.7066154568383444	0.2862345416575006	0.007150001504155058	0.581437440322112	0.008186309613569052	0.8292402119819292	-1.6024159083702183	-0.3817459036720124	2.5677367433979517	0.3380694970083295	0.010463514978044909	-0.02883698519483107	-0.006869877486160026	0.00014732036039687978
47221	2.2066915849417654	2.2549962645163206	2.1523339226191727	q3	high_mass	high_molecular_ratio	gass_high	10.536	9.403538908370217	8.978773	10.577957228652217	0.5068836911289065	-0.07452923313069962	52.388802	1.0	0.9079099409842569	0.0669239675128416	0.02516609150290143	0.328921282752335	0.006736858760661497	0.33443792018488	-0.42476590837021677	-0.993830020061063	0.1804260769135754	0.10818921024744152	-0.024514250963897543	0.03165747741089728	0.07406938925741885	-0.0005020929171419368
48521	2.193151270490807	2.198201263227449	2.1880418647123268	q2	low_mass	high_molecular_ratio	gass_high	10.291	9.523538908370218	8.960295	10.376475291559078	0.06613949287069953	0.08881733508636311	33.232876	1.021189299069938	0.8213432804248831	0.14030192081426107	0.03835479876085568	0.5117996252199819	0.021525007754369968	0.5869539845030993	-0.5632439083702179	-0.6625053530605225	0.3172437003161584	0.26193885637531394	0.04545667881023819	-0.050025822945070436	-0.058841959939285725	0.0019117938264564417
48604	2.3767260119677274	2.3815381884255205	2.3718599164445022	q3	high_mass	low_molecular_ratio	gass_high	10.597	9.913538908370217	8.791692	10.684400738732487	0.4604618267265994	-0.04761742694479897	48.933086	1.250420002308894	0.8177099103322945	0.1694876935283006	0.012802396139404915	0.4744103279821104	0.008679394373213436	0.5962416515065816	-1.1218469083702174	-0.6518362027037168	1.258540485819815	0.22506515929609358	-0.02259019913454626	0.053419463202567415	0.03103876276221941	-0.00041329042749159006
50550	2.260264055087108	2.26330109181259	2.257205630602888	q2	low_mass	high_molecular_ratio	gass_high	10.288	9.553538908370218	9.317904	10.399072218547905	0.4149065282950337	-0.07058107428570728	51.501068	1.0253058652647702	0.7743330237593078	0.14271403649880318	0.08295293974188903	0.6211470096667286	0.04735419548002789	0.6989655683003002	-0.235634908370217	-0.5354597717132066	0.055523810042640565	0.38582360761791906	-0.043841223231632316	0.016631364971984114	0.0377933259242977	-0.0033423099889157526
51161	2.1899994442362796	2.200549626569588	2.179186574954062	q2	low_mass	high_molecular_ratio	gass_high	10.147	9.633538908370218	9.235487	10.302085578768835	0.5887869506591809	-0.01529962648977987	51.971012	0.9493900066449128	0.6997041040455795	0.21451285824111976	0.08578303771330072	0.7197791668008797	0.07360625843394362	0.8404730833094093	-0.39805190837021837	-0.367365024351958	0.1584453217571727	0.5180820489605686	-0.011012352407178422	0.006090045521608422	0.0056205476579938435	-0.0011261482613495468
55541	2.3032696811178837	2.3163979698631265	2.289732133690089	q3	high_mass	high_molecular_ratio	gass_high	10.619	9.993538908370217	9.738913	10.755303508716626	0.6294095991027189	-0.020521667144601727	76.525063	1.1398790864012365	0.7306283020394707	0.17307542218060396	0.09629627577992532	0.6901904880842201	0.06666607434012177	0.7872423451935627	-0.2546259083702168	-0.43334452745860663	0.06483435321335805	0.476362909841934	-0.01416385946283457	0.005225348137965448	0.008892952151440248	-0.0013680989874452533
56304	2.4213523798998815	2.422760142824272	2.419940038876624	q4	high_mass	low_molecular_ratio	gass_high	10.89	10.063538908370218	9.003088	10.955241803055994	1.0077776400523837	-0.1621203169909248	35.709179	1.354108439147401	0.8605145083018263	0.12832081383122412	0.011164677866949716	0.4031694787734286	0.005730642200201772	0.48011715721557013	-1.0604509083702174	-0.7902291592490854	1.1245561290632191	0.1625456286144381	-0.06536196369981417	0.1719206374182938	0.12811220179293373	-0.000929053530058282
56662	2.2046458621933573	2.239407968452569	2.1668573013039576	q2	low_mass	high_molecular_ratio	gass_high	10.245	9.173538908370217	9.191634	10.314396092077732	0.600559084810368	-0.04022500196071411	76.860657	0.9590413923210935	0.8523224109466905	0.07230075231269455	0.07537683674061481	0.47422522021033103	0.02179920801319042	0.5034756749788448	0.018095091629783854	-0.7612893143636081	0.0003274323410902737	0.22488955948353695	-0.019075710412780646	-0.000727875096287357	0.030622864162946836	-0.0008768731850725994
57017	2.263877843661978	2.269951991374171	2.2577175349571594	q3	high_mass	low_molecular_ratio	gass_high	10.536	9.963538908370218	8.863001	10.64620744003079	0.4063527972973945	0.0735773685296263	75.186707	1.3031960574204888	0.7758764320310079	0.2076497766616662	0.016473791307325927	0.5378915562865949	0.013683116342948507	0.6955687769993628	-1.100537908370217	-0.5393050323020456	1.211183687759892	0.2893273263244151	0.039576645265873026	-0.08097468326497956	-0.03968064511156963	0.001006767693798875
107026	2.0621913960110523	2.068209429700052	2.0560887970241986	q1	low_mass	low_molecular_ratio	gass_low	9.36968	9.763538908370219	8.256053	9.92034810917506	0.46348984828993545	-0.07045335939524035	68.681419	1.7267272090265722	0.2814050525621372	0.6969326312388243	0.02166231619903848	0.629397078958436	0.06038870010929318	0.808864995818552	-1.5074859083702188	0.40715226845675756	2.272513763934784	0.3961406830014117	-0.04434313860617316	0.10620744648566738	-0.02868524509817132	-0.004254586792211423
108021	2.158072420284364	2.1745516946788594	2.1409430936977794	q1	low_mass	high_molecular_ratio	gass_low	9.63829	9.033538908370218	8.672666	9.770771498106066	0.07269095501286858	-0.059648283993665646	38.968433	1.1958996524092338	0.7370865761678576	0.18313333750765898	0.07978008632448363	0.6712531600437688	0.05844157390100732	0.7751598216040112	-0.36087290837021835	-0.447705741016207	0.13022925599558	0.45058080486874547	-0.04003909912193622	0.021525449724086865	0.02670487918572924	-0.003485939597084083
108093	2.1096243033651296	2.1393142996295005	2.077754668597971	q2	low_mass	high_molecular_ratio	gass_low	9.9385	9.163538908370217	8.853238	10.035434374086018	0.2283746904219072	-0.05015041746939351	55.440147	1.1643528557844371	0.7999551264945959	0.1343088202335084	0.0657360532718957	0.5708388003709403	0.03531572704702149	0.6401076883584439	-0.3103009083702176	-0.6019381996008258	0.09628665373538219	0.3258569360089342	-0.028627804146330437	0.015561720095898438	0.030187452000756534	-0.0017710984546432794
108129	2.102848007372551	2.106887985174291	2.0987700949521115	q1	low_mass	low_molecular_ratio	gass_low	9.47108	9.623538908370218	8.513724	9.874350729009887	0.18591028504071444	0.0176432359329715	57.605118	1.5693739096150459	0.39512023457916295	0.5612911302292035	0.043588635191633446	0.7533236758881419	0.09786365724744149	0.9560009392210806	-1.109814908370218	0.18493978563980717	1.2316891308407953	0.5674965606536222	0.013291067347587839	-0.019580726270304903	0.0032629362714362924	0.0017266315940800663
108142	2.126169187667097	2.130533993069547	2.1217600687620415	q1	low_mass	low_molecular_ratio	gass_low	9.61446	9.553538908370218	8.428382	9.900976975950028	0.40888414320084016	-0.12514813929556212	47.765442	1.3180633349627615	0.5169910491331468	0.4493263961430596	0.03368255472379361	0.7416156042990187	0.06053784370773428	0.9988452169974199	-1.1251569083702182	-0.029527845107850233	1.2659780684532276	0.5499937045397988	-0.09281181295057607	0.14081129349808008	0.0036953548726550234	-0.007576198496988499
109038	2.0540861702829374	2.082280370921534	2.0239337530528383	q1	low_mass	high_molecular_ratio	gass_low	9.20789	9.173538908370217	8.605471	9.545098467479226	-0.05158703422139897	0.013545335267081456	46.384216	1.5289167002776547	0.46003569694798996	0.42505041142943906	0.11491389162257089	0.8824501541736544	0.19537678765252692	0.9936114179262682	-0.568067908370217	0.06957351711706185	0.3227011485201133	0.7787182746011063	0.011953083194769868	-0.007694670273344298	0.0009423966150606333	0.0026464440921588578
109058	2.162274725520526	2.1638684685270833	2.160675112360733	q2	low_mass	low_molecular_ratio	gass_low	9.90636	9.663538908370217	8.68222	10.1189200300145	0.34564814148786627	-0.029635240161762957	69.386215	1.6893088591236203	0.6129710588494988	0.35044420139950994	0.0365847397509912	0.7177213622009767	0.051283639621780064	0.9489501594496921	-0.9813189083702178	-0.19969652819136624	0.962986799924916	0.5151239537596256	-0.021269844938053603	0.029081621524830462	0.005918054572421405	-0.0015198029765607546
109066	2.1387295536257676	2.1475390743827742	2.129737628235176	q2	low_mass	low_molecular_ratio	gass_low	9.98523	9.493538908370217	8.294487	10.113214988899152	-0.01269132626881766	0.038666006649536296	62.424435	1.6344772701607315	0.7447577155178087	0.24006227610944106	0.015180008372750294	0.569429598256601	0.014576589445291234	0.7603746427780138	-1.1990519083702167	-0.46506238808902317	1.4377254789662586	0.324250067370674	0.022017568632632517	-0.046362549062181985	-0.0179821053902994	0.0005636185044191914
109072	2.1026598092435944	2.104443361984012	2.100868901625714	q2	low_mass	low_molecular_ratio	gass_low	9.67652	9.753538908370217	8.469827	10.029891992908373	0.3453737305590883	0.07915618987396453	73.580154	1.6665179805548809	0.44322883570581456	0.5292329987025364	0.027538165591649087	0.724849612768338	0.05829642381934181	0.9871081396187306	-1.2837119083702164	0.0990487275708546	1.647916263691503	0.5254069611304096	0.05737633357836023	-0.1016137435624222	0.007840319886373152	0.004614522792816929
109077	2.1207926302267666	2.126056870219124	2.1154637967217	q1	low_mass	low_molecular_ratio	gass_low	9.50407	9.003538908370217	8.186707	9.638883035004833	0.31641071072580934	-0.10079000883344068	68.646095	1.0253058652647702	0.7331400840781411	0.2315559118121353	0.03530400410972343	0.6229488922226373	0.032699403448985524	0.7825828047841488	-0.8168319083702166	-0.43890362013723005	0.6672143665317299	0.38806532232141094	-0.0627870243499017	0.08232849526007034	0.04423709975066051	-0.0032957731624714917
109102	2.133021129315624	2.1347829754719103	2.131252106576777	q1	low_mass	low_molecular_ratio	gass_low	9.37724	9.893538908370218	8.605152	10.025816782750528	0.2844307338445195	-0.000474642478343364	64.88945	2.1981069988734014	0.22460696384317294	0.737432248314003	0.03796078784282402	0.6227984684681408	0.11197403650681836	0.6966347025452981	-1.288386908370217	0.5380986790190315	1.659940825659766	0.3878779323262618	-0.0002956066085821698	0.0006115231552539845	-0.00025540449060288344	-5.314763419770658e-05
109103	2.058636013579335	2.0705352368790426	2.0464015571623233	q1	low_mass	low_molecular_ratio	gass_low	9.45266	8.963538908370218	8.066031	9.587889573716282	0.21394254684007816	-0.05681760031795598	70.665123	1.0569048513364727	0.7324372549207887	0.23749219129003468	0.030070553789176547	0.6142855984815685	0.028566086850785575	0.783891690099553	-0.897507908370217	-0.43734478330481835	0.8055204455870818	0.37734679650185876	-0.03490223361560214	0.05099424561998364	0.024848881098956235	-0.0016230565053359524
109106	2.0172486724490963	2.042802776921484	1.9900964264054812	q1	low_mass	high_molecular_ratio	gass_low	9.64693	8.823538908370217	8.746099	9.752723075143871	0.40940894997485955	-0.06327171522510334	52.455097	1.1172712956557642	0.7838030062301655	0.11771067041905409	0.0984863233507804	0.6108185766704776	0.04637156459491241	0.6778234146188825	-0.07743990837021787	-0.5593572740836537	0.00599693940838774	0.3730993336057481	-0.03864753903729741	0.004899755829458522	0.03539149415491101	-0.002934008429591783
110038	2.186447996850708	2.1920040787947954	2.1808199118422817	q2	low_mass	low_molecular_ratio	gass_low	9.99789	9.733538908370218	8.669089	10.199550753805367	0.1183639442634409	0.06662834937541226	49.320217	1.7972675408307164	0.6285491540144561	0.3419701151097614	0.029480730875782443	0.6942364198436004	0.040326115724444875	0.9339004600086704	-1.0644499083702175	-0.2284378943958118	1.1330536074293645	0.4819642066372598	0.0462558267304748	-0.07092254038751641	-0.01522043983838768	0.0026868625274416194
110059	2.124775525954439	2.1289116951410776	2.120599585300303	q1	low_mass	low_molecular_ratio	gass_low	9.41473	9.563538908370218	8.144483	9.806078282285073	0.6009184694091028	-0.15033966708975416	51.632401	1.4969296480732148	0.40611751276250335	0.572085086043521	0.02179740119397562	0.6998326008483706	0.049879872550322765	0.9647443143604052	-1.4190559083702179	0.1650488010151043	2.013719671080424	0.4897656692101948	-0.10521260023010084	0.21334039284612724	-0.02481338179817386	-0.007498923433694891
110080	2.0649754761867736	2.071572481240004	2.058276713838071	q1	low_mass	low_molecular_ratio	gass_low	9.19883	9.283538908370218	8.64458	9.595807377729976	0.15527529273009974	-0.019112498738725385	57.545891	1.4440447959180762	0.4008875991989077	0.48722720602054564	0.11188519478054668	0.8754949775445603	0.21805404339196116	0.9607069280297745	-0.6389589083702184	0.17448568671067444	0.40826848658566117	0.7664914557057502	-0.016732896654080818	0.012212101330323149	-0.003334857467183398	-0.004167557629302828
112050	1.9468202757369837	1.9612499911596253	1.931894597807088	q1	low_mass	low_molecular_ratio	gass_low	9.41606	9.483538908370218	8.68663	9.787967966697147	-0.025949097207122653	0.08743192016919121	56.761379	1.69810054562339	0.4247095565286851	0.4961019586549509	0.07918848481636401	0.8303843114245116	0.15714224968126408	0.9773253964875709	-0.796908908370218	0.1317951264307199	0.6350638082398125	0.6895381046599603	0.07260209482621671	-0.06967527605874221	0.011523100972779164	0.013739248629339396
112068	1.9166030794633997	1.9431106299431105	1.8883718403631455	q1	low_mass	high_molecular_ratio	gass_low	9.67492	8.573538908370217	8.477184	9.732816552179456	0.4187154968655955	0.00840033723087151	60.03941	0.9444826721501687	0.875192218920427	0.06929826416137377	0.05550951691819937	0.42066056537980545	0.015386852667470507	0.436923195446266	-0.09635490837021764	-0.8458617857547485	0.009284268367033038	0.17695531126565758	0.0035336906089194387	-0.0008094137241595521	-0.007105524251047074	0.00012925475132848712
112112	2.159046906025463	2.1637084300124667	2.1543348039376498	q2	low_mass	low_molecular_ratio	gass_low	9.91509	9.813538908370218	9.030151	10.198805266419809	0.46862790626156536	-0.04735469303460462	74.527321	1.6541765418779606	0.5203370298057677	0.4118448522027902	0.06781811799144209	0.8080827555814392	0.11172217112342743	0.9983456208747172	-0.7833879083702172	-0.03534854119528271	0.6136966149806639	0.652997739868092	-0.038266510837116484	0.03709709392789261	0.0016739193175236886	-0.005290569118709475
112116	1.8839786192520251	1.9032837744474118	1.863775233163738	q1	low_mass	high_molecular_ratio	gass_low	9.11874	8.573538908370217	8.870748	9.38589229689917	0.03502928220236815	-0.03174521475806097	45.924957	0.9542425094393249	0.5405647263200296	0.1540446470510698	0.3053906266289006	0.8946825040542477	0.18817516516701613	0.9934180119143244	0.29720909162978365	-0.07062336749546	0.08833324414740114	0.8004567830607788	-0.028401888231481844	-0.009434966441835703	0.00224195396808084	-0.00597366103036052
113091	2.032229488359777	2.0364256029533854	2.0279924354165226	q1	low_mass	low_molecular_ratio	gass_low	9.16416	9.703538908370218	8.583405	9.838560272851081	0.3421264699557251	-0.013565913680779335	73.004929	1.6989700043360187	0.21164096211089506	0.7327884837961756	0.05557055409292935	0.6527114322753259	0.16288584830988423	0.667396261070679	-1.1201339083702169	0.5711243236679179	1.2546999726807373	0.42603221382290735	-0.008854626948704918	0.01519563991186435	-0.007747823275872452	-0.002209695357992406
113098	2.2032755205126047	2.2062199011593857	2.2003110415488654	q1	low_mass	high_molecular_ratio	gass_low	9.85744	9.063538908370218	8.887247	9.960502753790443	0.2060429010925218	-0.017311376748675757	67.00489	1.1818435879447726	0.7887461387673742	0.1267757400996288	0.08447812113299705	0.5987371788581213	0.04283910531544717	0.6665026693877293	-0.17629190837021685	-0.572132590615294	0.031078836956812936	0.3584862093469819	-0.010364964876652198	0.003051855643539849	0.009904402826337226	-0.0007416038916919042
113118	1.9193999538978268	1.9279158048203564	1.910713774712734	q1	low_mass	low_molecular_ratio	gass_low	9.11862	9.033538908370218	8.062322	9.399637698546462	0.1755987795183763	-0.06465553791731941	37.443802	1.436162647040756	0.5235790990412555	0.4304286885413899	0.04599221241735471	0.7675627937463038	0.07918547069567607	0.9977761043536109	-0.9712169083702179	-0.04099149538516784	0.9432622831042042	0.5891526423436309	-0.04962718531498776	0.06279455164507236	0.002650327184163343	-0.00511977920306507
113122	2.0718155276887895	2.1341288484491185	1.9990391943974521	q1	low_mass	high_molecular_ratio	gass_low	9.89059	8.893538908370218	8.768416	9.961056515376354	0.08774593478473379	-0.07272836942369815	47.871216	1.1553360374650619	0.8502242439658229	0.08560170066919581	0.06417405536498133	0.4775101478406132	0.021973633112326127	0.5093719157542712	-0.12512290837021714	-0.7540919641352866	0.015655742199021754	0.22801594129076427	-0.034728534435716836	0.009099985103316685	0.05484387894707325	-0.0015981065065740607
113124	1.9953883008717086	2.0001871837534773	1.9905357980772964	q1	low_mass	low_molecular_ratio	gass_low	9.40823	9.543538908370218	8.479916	9.803294312806992	0.46756371205596253	-0.09754939743730581	65.451218	1.57287160220048	0.40265740210268147	0.5498504636031645	0.04749213429415408	0.7644854559653755	0.10445428823657747	0.9620976745384039	-1.0636229083702182	0.1712877992133481	1.1312936912099216	0.5844380123825882	-0.07457509557900636	0.10375577381202952	-0.01670902160162433	-0.010189452877220792
114115	2.0412240828858415	2.0452453568187656	2.037165226408974	q1	low_mass	low_molecular_ratio	gass_low	9.64729	9.563538908370218	8.720833	9.935776827237069	0.4248326532881307	-0.007823879742715648	77.864235	1.462397997898956	0.5146514168788662	0.4243870089805625	0.0609615741405713	0.7975079203499599	0.10348520044905543	0.9991413439337666	-0.8427059083702165	-0.02545940663748877	0.7101532480020718	0.6360188830209179	-0.006239606062681336	0.006593229685564526	0.0001991913358526087	-0.0008096557634642331
114141	2.0979023075949605	2.099946050104947	2.095848901963902	q1	low_mass	low_molecular_ratio	gass_low	9.45161	9.853538908370219	8.382007	10.008907748135032	0.4442166050696197	-0.0903287885589974	57.786186	1.9916690073799486	0.27714193945930443	0.6992478830530781	0.023610177487617498	0.6319218092008103	0.0660374665068959	0.8013371394081586	-1.4715319083702185	0.41635077630692713	2.1654061573516974	0.3993251729436253	-0.05708073148911909	0.1329216946089914	-0.03760846123940284	-0.005965084349073273
114144	2.135885853085783	2.137585637963677	2.1341793892717655	q1	low_mass	high_molecular_ratio	gass_low	9.86013	8.773538908370218	9.327001	9.99840927957623	0.47636782445600134	-0.07167506518657916	68.819588	0.9731278535996987	0.7273119452729019	0.05958399640937836	0.21310405831771975	0.6636356474441082	0.05079036578250788	0.7933171181449971	0.5534620916297811	-0.42605460661023453	0.3063202868712122	0.44041227255856064	-0.04756612829069412	-0.039669431495865014	0.030537491701830902	-0.0036404027783114522
122002	2.122089081509645	2.1308630058171505	2.113134238856719	q1	low_mass	low_molecular_ratio	gass_low	9.46569	9.473538908370218	8.559749	9.7965944477966	0.35520240465805286	-0.05169802975561605	67.637955	1.4927603890268375	0.46676206464384334	0.47527444193817725	0.057963493417979406	0.7957842240014789	0.11019426794806948	0.9955809586130399	-0.9137899083702175	0.05782548600616616	0.8350119966392504	0.6332725311696359	-0.041140476491478284	0.04724113787330517	-0.0029894636961797375	-0.005696826543277624
