model_id,region,channel,fitted_sigma_mjy,raw_channel_mean_mjy,predicted_channel_mean_mjy,residual_channel_mean_mjy,standardized_residual_mean,whitened_mean,whitened_variance,whitened_skewness,whitened_q01,whitened_q50,whitened_q99,positive_3sigma_fraction,negative_3sigma_fraction
channel_constant__diagonal,validation,1,0.34959373811622235,-0.011066893786463585,-0.008001600384979424,-0.0030652934014841777,-0.008768158771954667,-0.00876815877195462,1.0297170695524362,-0.07393321971766845,-2.5101931716905495,-0.002490484438328279,2.3965265364369284,0.001993312757201646,0.0034079218106995886
channel_constant__diagonal,validation,2,0.3517890348834739,0.006875347847318544,0.011874492809637973,-0.004999144962319438,-0.01421063326767802,-0.014210633267678003,1.0505067503200716,0.04819867478231456,-2.446618045029768,-0.017929284451828703,2.474362289839672,0.0028935185185185184,0.0026363168724279837
channel_constant__diagonal,validation,3,0.3562935134029896,-0.0013445414277022283,-0.002764842198512219,0.0014203007708100033,0.003986322280314873,0.003986322280314834,0.9895026198972214,0.06802381259537611,-2.2105839741596736,-0.006553693220580159,2.3716337017568065,0.0015432098765432098,0.0008359053497942387
channel_constant__diagonal,validation,4,0.3630393478374336,-0.018407371389763828,-0.011611301153099827,-0.006796070236663981,-0.018719927404968823,-0.01871992740496888,0.9615029005636389,-0.05824984610039256,-2.3381740848348276,-0.00682786979813148,2.2537176778659496,0.00102880658436214,0.0022505144032921812
channel_constant__diagonal,validation,5,0.3508433587766743,-0.00619135748626434,0.0073391464908751924,-0.013530503977139549,-0.038565655124035716,-0.038565655124035654,1.0123791182990762,0.042069995936365845,-2.368948047790615,-0.04739648948368086,2.379744585666502,0.0015432098765432098,0.0010931069958847737
channel_constant__diagonal,validation,6,0.36276247526060923,-0.018301789675413713,0.017100177533505775,-0.03540196720891949,-0.09758993728192712,-0.09758993728192711,0.9539396644135534,-0.008050972150751264,-2.4257677609143555,-0.08645383516944277,2.2326916987989858,0.0008359053497942387,0.0016075102880658437
channel_constant__diagonal,validation,7,0.35310356918361635,-0.027836407092825144,-0.017546940247691576,-0.010289466845133592,-0.029140081673269626,-0.02914008167326955,1.0005236820110868,0.016961959106323844,-2.4102971208038992,-0.028323594280000274,2.3898541055728706,0.00257201646090535,0.0018647119341563786
channel_constant__diagonal,validation,8,0.3586880950544263,-0.0476814812920875,-0.015889162520150046,-0.03179231877193748,-0.08863499851343938,-0.08863499851343931,0.9801646172687284,-0.003012300125229095,-2.506730994009531,-0.08494666562439507,2.288495257195387,0.0016075102880658437,0.002829218106995885
channel_constant__diagonal,validation,9,0.3539964177692253,-0.019640659951965744,0.0026775168299350643,-0.022318176781900824,-0.06304633510853865,-0.0630463351085386,0.9760470664062236,-0.041725257758036,-2.4505578642697734,-0.058751994249921155,2.2416045034431473,0.001286008230452675,0.0023148148148148147
channel_constant__diagonal,validation,10,0.3552630693761965,-0.005988558180259424,-0.01223477471080089,0.006246216530541451,0.017581947207485234,0.01758194720748528,0.9422244201355189,-0.0035143518366105575,-2.262129905913609,0.015111137116969191,2.283508564373297,0.001286008230452675,0.0008359053497942387
channel_constant__diagonal,validation,11,0.3558662657041988,-0.024030962281481508,-0.021911876679951967,-0.0021190856015295286,-0.005954724585473755,-0.0059547245854737795,0.9348500014842744,0.03326895635224789,-2.3078383536315865,-0.014398949103379438,2.308664293771036,0.001736111111111111,0.0012217078189300412
channel_constant__diagonal,validation,12,0.3488530842818854,-0.03616878333954607,-0.005139781891814073,-0.031029001447731974,-0.08894575638224676,-0.0889457563822468,1.0389825018917014,-0.029527435878008927,-2.566774515486399,-0.08451854727071274,2.3216185662875013,0.0014789094650205761,0.003922325102880659
channel_constant__diagonal,validation,13,0.35746111499648253,-0.03602034129827097,-0.01070562160313737,-0.025314719695133586,-0.07081810757341449,-0.07081810757341453,0.9212946186522367,-0.007022220794422931,-2.2724496124014597,-0.0766235690078848,2.138770371232723,0.0007716049382716049,0.0016075102880658437
channel_constant__diagonal,validation,14,0.34894668055778577,-0.019439677357116367,-0.03526589808215903,0.015826220725042667,0.04535426644478951,0.045354266444789494,1.0576382967890812,0.0307745179363352,-2.368853013094248,0.040598084649700356,2.498606903737317,0.001993312757201646,0.0016075102880658437
channel_constant__diagonal,validation,15,0.3633988181706433,-0.03102155060386116,-0.01757122162662848,-0.013450328977232712,-0.037012583158475665,-0.03701258315847557,1.0286819442218271,-0.0018078924405226045,-2.4905617230775228,-0.03503767280921147,2.375529768992882,0.00257201646090535,0.0021219135802469135
channel_constant__diagonal,validation,16,0.35330351001981414,-0.03884661492798532,-0.026073555205757493,-0.012773059722227795,-0.03615322055960171,-0.0361532205596018,0.9830614224384483,-0.03862203412267335,-2.4174027743018995,-0.03866315177609216,2.274268113997374,0.0021219135802469135,0.001736111111111111
channel_constant__diagonal,validation,17,0.35396987518803497,-0.016689867893016488,-0.016563175695572595,-0.0001266921974438994,-0.0003579180216299432,-0.00035791802162991513,0.9983184852756325,0.0340361581249183,-2.3474703270665827,-0.0009402810315429183,2.3814593890668494,0.0023148148148148147,0.0011574074074074073
channel_constant__diagonal,validation,18,0.3666104053903174,-0.029193768484872963,-0.004503738479356102,-0.024690030005516866,-0.06734677914891762,-0.06734677914891761,0.9737693597891403,0.06768542520925581,-2.437450493490428,-0.08372756934359565,2.312063845325411,0.002507716049382716,0.0016718106995884773
channel_constant__diagonal,validation,19,0.3661060004725067,-0.029832466175085143,-0.004357625834997758,-0.025474840340087374,-0.06958323629552324,-0.06958323629552327,1.0007513934828698,-0.05208508560859805,-2.4827150691135107,-0.059044371629584286,2.2564508996676484,0.0003215020576131687,0.0016718106995884773
channel_constant__diagonal,validation,20,0.41327567912689966,-0.07821846313873933,-0.03911975356336003,-0.03909870957537929,-0.09460684852779278,-0.09460684852779283,0.9797618868072278,-0.08389804823350647,-2.5150247265263976,-0.09554640165944647,2.1914444941294344,0.0005787037037037037,0.002507716049382716
channel_constant__diagonal,validation,21,0.44765702358475246,-0.007905823174128407,-0.0054544326882996945,-0.0024513904858287036,-0.005476046072500849,-0.00547604607250087,0.9196615921609944,-0.08618318767345465,-2.385117628697952,-0.0017177708021474905,2.1984652935974407,0.0007073045267489712,0.0016075102880658437
channel_constant__diagonal,validation,22,0.39542769811813266,-0.07121970434365799,-0.05986773747845201,-0.011351966865205947,-0.028708072093155665,-0.0287080720931557,0.9861273912935997,-0.010793455315677242,-2.395221918671881,-0.035694974546161995,2.314198082670577,0.001286008230452675,0.001800411522633745
channel_constant__diagonal,validation,23,0.39409730079204125,-0.03609616034756294,-0.04434529540814976,0.008249135060586832,0.02093172179562774,0.020931721795627703,0.943871868537013,-0.037806061456841754,-2.3798338406304955,0.02339353154568964,2.376834930395232,0.00205761316872428,0.0021862139917695473
channel_constant__diagonal,validation,24,0.3853412868394892,-0.03390282497372734,-0.017181293895336736,-0.016721531078390577,-0.04339408116773066,-0.04339408116773072,0.9337968867851578,0.01993529083660766,-2.372667440552202,-0.03900906750419557,2.322878155693103,0.0021862139917695473,0.0018647119341563786
channel_constant__diagonal,validation,25,0.3628379237209285,-0.03983233929774998,-0.030883665505408397,-0.008948673792341598,-0.02466300573151868,-0.02466300573151864,1.0806634829770179,0.06461714741902135,-2.482916209700478,-0.044254576650800403,2.552025825369813,0.003279320987654321,0.0031507201646090535
channel_constant__diagonal,validation,26,0.3568036489300848,-0.016525832694526246,-0.03876464606017703,0.022238813365650766,0.0623278753800201,0.062327875380020145,1.0276204310307402,-0.05301441374117369,-2.471579096617459,0.061119437963926396,2.527618309032089,0.003472222222222222,0.0030864197530864196
channel_constant__diagonal,validation,27,0.35245816537648067,-0.02045888184077673,-0.02112135838125216,0.0006624765404754422,0.0018795891415022638,0.001879589141502231,1.0720805156807693,-0.03457426463096571,-2.5421569619565596,0.012228110078485744,2.4718830512807153,0.0029578189300411522,0.003793724279835391
channel_constant__diagonal,validation,28,0.3589531665549979,-0.015671504986213704,-0.013869299797094043,-0.001802205189119677,-0.005020725144776087,-0.0050207251447760455,0.9799248691155967,-0.028273018578826744,-2.411356850416489,-0.005754149804073468,2.3489953589676884,0.001286008230452675,0.001993312757201646
channel_constant__diagonal,validation,29,0.35653085524509676,-0.03263204940183788,-0.016660435937087374,-0.015971613464750515,-0.044797282562741576,-0.04479728256274155,1.0715553656252863,-0.037086889201187516,-2.5676678046183294,-0.039477278716546695,2.4811020713418177,0.0034079218106995886,0.0041795267489711935
channel_constant__diagonal,validation,30,0.36780678432860303,-0.041966996346792955,-0.05177325683683057,0.009806260490037645,0.026661445378007527,0.02666144537800747,1.0006562059242836,-0.047749552351241425,-2.4042701708514356,0.01591895439343817,2.375289342013183,0.00205761316872428,0.0023791152263374486
channel_constant__diagonal,validation,31,0.3657268963840865,-0.03757105427215817,-0.06427904312017729,0.02670798884801909,0.07302713886257453,0.07302713886257459,1.087783025232118,-0.004255105203621089,-2.404967001860265,0.07686540429851405,2.5140764086698093,0.0028935185185185184,0.0021219135802469135
channel_constant__diagonal,validation,32,0.37503703272855493,0.0031489702905311916,0.005076629433760094,-0.0019276591432288905,-0.0051399167948944805,-0.005139916794894521,0.9670942936922502,-0.022562223613861693,-2.3802669318784853,0.001088209435816327,2.3566072722594456,0.0013503086419753086,0.0015432098765432098
channel_constant__diagonal,validation,33,0.3715903692729955,-0.0024304783264264746,0.008629557769788312,-0.011060036096214787,-0.02976405475161638,-0.029764054751616382,1.0292469148287247,0.08354861150731334,-2.362277649773499,-0.03852393050446386,2.48838406902666,0.00257201646090535,0.001993312757201646
channel_constant__diagonal,validation,34,0.364690040880445,0.010293903867132071,-0.0019546075683479717,0.012248511435480064,0.033586086984742886,0.03358608698474282,1.062624755716451,0.052095027892361076,-2.4710691055276253,0.027947732966216422,2.60687828646474,0.004243827160493827,0.002700617283950617
channel_constant__diagonal,validation,35,0.3636043139536411,0.012280093268664255,-0.012356962635529701,0.024637055904193947,0.0677578756871821,0.06775787568718211,1.0245765756391068,0.006680669201051898,-2.333729829417828,0.07531689178217905,2.475254473661967,0.00205761316872428,0.0019290123456790122
channel_constant__diagonal,validation,36,0.37105585094268523,-0.03991073380517532,-0.011574328443756166,-0.028336405361419147,-0.07636695470352818,-0.0763669547035282,0.9986190086528874,-0.04149470363011862,-2.4948366632128742,-0.07526561236657134,2.3195404023366035,0.0007073045267489712,0.00205761316872428
channel_constant__diagonal,validation,37,0.368042016960991,-0.014392180204784583,-0.010111027239010074,-0.004281152965774511,-0.011632239713076762,-0.011632239713076753,1.0218521877599256,0.018241824677991837,-2.4514191947577784,-0.015204054027769257,2.436476539546125,0.0023148148148148147,0.0024434156378600825
channel_constant__diagonal,validation,38,0.36385194502912327,-0.01409341585209179,-0.0030727013246342636,-0.011020714527457514,-0.030289008147463384,-0.03028900814746342,1.0073485585917688,0.07203613055700751,-2.4156932262375737,-0.04330128537046665,2.4586441126445204,0.0023791152263374486,0.0021862139917695473
channel_constant__diagonal,validation,39,0.3637762025140895,-0.015336597482773245,0.01300801481879962,-0.02834461230157289,-0.07791772003138404,-0.07791772003138397,1.070379913610645,-0.0034569160498143466,-2.4973393237452517,-0.08888415534849722,2.367124955519635,0.001736111111111111,0.0036651234567901233
channel_constant__diagonal,validation,40,0.3647406412872726,-0.02469549987623807,-0.0015377277572966705,-0.023157772118941412,-0.06349106597282689,-0.06349106597282686,1.0433623066308308,0.03669012371406602,-2.517202125678864,-0.06380932305934792,2.408607395812275,0.00257201646090535,0.0021862139917695473
channel_constant__diagonal,validation,41,0.31063652112070445,0.009877461809503689,0.0033076007445057114,0.006569861064997987,0.021149673712850807,0.02114967371285077,1.0206156082870803,-0.0393814713922111,-2.3136910107560618,0.03722656884876995,2.3549414910968403,0.0009002057613168725,0.00205761316872428
channel_constant__full_shrink_010,training,0,0.3105594158904942,-0.004324271770861185,-0.004324271770861178,4.2537280636979175e-18,1.3696986296489613e-17,-3.402982450958334e-17,1.0000000000000004,-0.004492465562021867,-2.397390149842167,-0.010750762162269929,2.312038258320264,0.0018558429118773947,0.002274904214559387
channel_constant__full_shrink_010,training,1,0.34959373811622235,-0.008001600384979417,-0.008001600384979424,-1.3505586602240889e-17,-3.8632232588076163e-17,1.7865657867531254e-17,0.9947355658177688,-0.0981450750521062,-2.3908119870518476,0.011459589227696059,2.2643656301578545,0.0009578544061302681,0.0031130268199233715
channel_constant__full_shrink_010,training,2,0.3517890348834739,0.011874492809637979,0.011874492809637975,-3.402982450958334e-18,-9.673361343071802e-18,1.6164166642052088e-17,0.9888638825282129,-0.08237235982747124,-2.368373923576247,0.008108558558239498,2.285230254452774,0.0013769157088122604,0.002334770114942529
channel_constant__full_shrink_010,training,3,0.3562935134029896,-0.0027648421985122192,-0.0027648421985122184,1.297387059427865e-17,3.641343472791326e-17,-1.446267541657292e-17,0.9852197515726511,-0.07651793642019761,-2.4284258340903553,0.0035079679613730774,2.265660115395661,0.001257183908045977,0.0026939655172413795
channel_constant__full_shrink_010,training,4,0.3630393478374336,-0.011611301153099824,-0.011611301153099829,2.3395504350338548e-17,6.44434397805686e-17,1.0208947352875003e-17,0.988457487005258,-0.0014037539744855547,-2.4198656553401805,0.010508623559766724,2.374892327536557,0.00305316091954023,0.0020354406130268198
channel_constant__full_shrink_010,training,5,0.3508433587766743,0.00733914649087519,0.0073391464908751924,-1.658953944842188e-17,-4.728474697730214e-17,-5.955219289177085e-18,0.984141786096119,0.0023568948487214703,-2.389984917029681,-0.006954619483282088,2.397474100839942,0.002514367816091954,0.0026939655172413795
channel_constant__full_shrink_010,training,6,0.36276247526060923,0.01710017753350577,0.017100177533505775,-1.701491225479167e-17,-4.690372741162968e-17,-1.6164166642052088e-17,0.9851875519745685,-0.04202231661947741,-2.3937814893555323,0.007279935477016512,2.3149896016101903,0.0020354406130268198,0.002274904214559387
channel_constant__full_shrink_010,training,7,0.35310356918361635,-0.017546940247691583,-0.01754694024769158,-2.637311399492709e-17,-7.468945741868978e-17,-1.3186556997463545e-17,0.9798617977360803,0.052847912860551786,-2.29653327904216,-0.019642835004778706,2.3623194294372007,0.001736111111111111,0.001257183908045977
channel_constant__full_shrink_010,training,8,0.3586880950544263,-0.01588916252015005,-0.015889162520150046,-3.254101968728907e-17,-9.072232989040629e-17,-1.1059692965614586e-17,0.9848200650480285,-0.05740007600867997,-2.4228449103921723,0.0018576477528365965,2.313992721815983,0.0008979885057471264,0.0028735632183908046
channel_constant__full_shrink_010,training,9,0.3539964177692253,0.002677516829935057,0.002677516829935065,-2.488430917263282e-17,-7.029537001940854e-17,-2.1906699528044277e-17,0.9800983344403867,-0.08483082454501012,-2.415685746816566,0.013025510349292765,2.300061293193446,0.0009578544061302681,0.002274904214559387
channel_constant__full_shrink_010,training,10,0.3552630693761965,-0.012234774710800901,-0.01223477471080089,-2.871266442996095e-17,-8.082085334785087e-17,-2.977609644588542e-17,0.9827136171941588,0.028492220334179755,-2.358830712886196,-0.013133237140260191,2.3591179953282895,0.0014367816091954023,0.0016163793103448276
channel_constant__full_shrink_010,training,11,0.3558662657041988,-0.021911876679951963,-0.021911876679951967,1.701491225479167e-17,4.781265855902934e-17,1.7440285061161462e-17,0.9886073590345211,0.02326342678430345,-2.246698239672055,0.000810214957084636,2.312689318631508,0.001736111111111111,0.0007183908045977011
