model_id,region,block_id,q_over_n,logpdf_per_channel,conditional_even_q_over_n,conditional_even_logpdf_per_channel,marginal_even_q_over_n,marginal_even_logpdf_per_channel,whitened_mean,whitened_channel_mean_rms,whitened_within_block_variance,positive_3sigma_fraction,negative_3sigma_fraction,absolute_5sigma_fraction,predicted_channel_mean_rms_mjy,residual_channel_mean_rms_mjy
channel_constant__full_shrink_010,validation,validation_r05_c04,1.019738467675793,-0.37208066465993206,1.006098056709961,-0.34283193424376013,0.9782970814920582,-0.3754880175272683,0.02132634969819044,0.19383038114558046,0.982168251020752,0.002273478835978836,0.002438822751322751,0.0,0.023336253966182465,0.0688404897726949
channel_constant__full_shrink_010,validation,validation_r06_c03,1.0088015832349366,-0.366612222439504,1.0029712625927498,-0.34126853718515443,1.0098923162047369,-0.3912856348836077,-0.023731859141930114,0.20961699410139462,0.9648622990188326,0.00248015873015873,0.0016121031746031745,0.0,0.02333625396618247,0.07755128688921807
channel_constant__full_shrink_010,validation,validation_r07_c02,1.0660683077326307,-0.3952455846883509,1.063945382699409,-0.37175559723848395,1.079059808630213,-0.42586938109634564,-0.05765979039954482,0.24149627226498255,1.007747858214748,0.0021081349206349205,0.0033068783068783067,0.0,0.02333625396618247,0.0967631663699376
channel_constant__full_shrink_010,validation,validation_r08_c02,1.0095358029885728,-0.366979332316322,1.0393601041183427,-0.359462957947951,1.017421077638382,-0.3950500156004302,-0.034006989477503795,0.19707524188155462,0.9706971520258996,0.0028521825396825395,0.0020667989417989417,0.0,0.023336253966182465,0.06795210895022229
channel_constant__full_shrink_010,validation,validation_r09_c02,0.9616237032098633,-0.3430232824269672,0.9375513625991017,-0.3085585871883303,0.9314882153868734,-0.352083584474676,-0.04272965705876414,0.1563897247441387,0.937165957204316,0.0009507275132275132,0.0016947751322751322,0.0,0.02333625396618247,0.06482267952650655
channel_constant__full_shrink_010,validation,validation_r10_c01,0.9885725771435615,-0.3564977193938163,0.9856051285135841,-0.33258547014557166,0.989453472737806,-0.38106621315014233,0.01719649815663762,0.1793621074080531,0.9564018115697034,0.002190806878306878,0.0012814153439153438,0.0,0.023336253966182465,0.06073669349887195
channel_constant__full_shrink_010,validation,validation_r10_c02,1.0341542505520414,-0.37928855609805623,1.0084585456524462,-0.34401217871500256,1.013245709957416,-0.3929623317599472,-0.002325597380765236,0.22095508971413125,0.9853330988814617,0.0015294312169312168,0.0023974867724867724,0.0,0.02333625396618247,0.07556028418773371
channel_constant__full_shrink_010,validation,validation_r11_c02,0.9845749164661096,-0.35449888905509036,0.9691365167896416,-0.3243511642836004,0.9730586455533052,-0.3728687995578918,-0.030102640312883042,0.21180804796342842,0.9397122672840313,0.0015294312169312168,0.001984126984126984,0.0,0.023336253966182465,0.08000992402237966
channel_constant__full_shrink_010,validation,validation_r12_c02,1.047882014803243,-0.38615243822365714,1.04278418296309,-0.36117499737032455,1.0407456434310614,-0.4067122984967699,0.026201480869430884,0.17609221693095345,1.016873545939585,0.0021494708994708994,0.002438822751322751,0.0,0.02333625396618247,0.06934430641148383
channel_constant__full_shrink_010,validation,validation_r13_c02,1.0164920398736907,-0.370457450758881,1.027623699733013,-0.3535947557552861,1.0415710371093199,-0.40712499533589924,0.03952972675523413,0.18009780007367587,0.984056822282313,0.0028521825396825395,0.002273478835978836,0.0,0.02333625396618247,0.07143047370128842
channel_constant__full_shrink_010,validation,validation_r14_c02,1.019282449097211,-0.37185265537064105,1.0202749743747077,-0.3499203930761333,1.0067914334666574,-0.389735193514568,-0.010041965726181578,0.2162772130444355,0.9725066162149426,0.0023148148148148147,0.0023148148148148147,0.0,0.023336253966182465,0.08275059149878852
channel_constant__full_shrink_010,validation,validation_r14_c03,1.0131140584787943,-0.3687684600614327,1.0638498060054644,-0.37170780889151167,1.054222323122926,-0.41345063834270224,-0.01556250623769674,0.26323398393699304,0.9438219281794533,0.0014467592592592592,0.0025628306878306877,0.0,0.023336253966182465,0.08943690072009591
channel_constant__full_shrink_010,validation,validation_r15_c03,1.0241250646642546,-0.3742739631541627,1.0573021476460898,-0.3684339797118244,1.0481563754520036,-0.41041766450724093,-0.03910529674040196,0.2311369903528283,0.970700756354891,0.002232142857142857,0.0023561507936507935,0.0,0.023336253966182465,0.08428409259817789
channel_constant__full_shrink_010,validation,validation_r16_c04,0.9902658121293927,-0.3573443368867319,0.98032229973749,-0.32994405575752456,0.9947728677651673,-0.3837259106638229,0.05209210632948219,0.24919997372707706,0.9281651852238167,0.0026041666666666665,0.002438822751322751,0.0,0.023336253966182465,0.09004260891419433
channel_constant__full_shrink_010,validation,validation_r17_c05,0.9719069960904034,-0.3481649288672374,0.9718869165086068,-0.325726364143083,0.9524004154190256,-0.36253968449075213,0.03024404808473731,0.18684171591973786,0.9369971692825717,0.0030588624338624337,0.0016121031746031745,0.0,0.02333625396618247,0.0696437673355796
channel_constant__full_shrink_010,validation,validation_r17_c06,1.0135122986338085,-0.36896758013893993,0.9809196480136103,-0.33024272989558473,0.989442251680724,-0.38106060262160113,0.00697645785756748,0.18932831011285337,0.9776670896236199,0.002769510582010582,0.0017774470899470898,0.0,0.023336253966182465,0.06597270162066862
channel_constant__full_shrink_010,validation,validation_r18_c06,0.9824918090376125,-0.35345733534084184,0.9691420567436,-0.32435393426057957,0.9636294401226388,-0.36815419684255857,0.06499929883953696,0.21051532954718305,0.9381751050632532,0.0020667989417989417,0.0019014550264550263,0.0,0.02333625396618247,0.09177455724673969
channel_constant__full_shrink_010,validation,validation_r18_c07,1.0324734728979568,-0.37844816727101394,1.0196887918333954,-0.3496273018054773,1.0255977952792403,-0.3991383744208594,-0.061002034957817565,0.192623003505428,0.9953698514185044,0.002025462962962963,0.0019014550264550263,0.0,0.02333625396618247,0.0800658354109049
channel_constant__full_shrink_010,validation,validation_r18_c08,0.9993196437603994,-0.36187125270223536,1.0166262596261308,-0.34809603570184505,0.9990673979812499,-0.38587317577186425,-0.06483021893487548,0.19961118132844652,0.9594750200490616,0.0020667989417989417,0.002769510582010582,0.0,0.02333625396618247,0.07741886175398205
channel_constant__full_shrink_010,validation,validation_r19_c08,1.0427781630762918,-0.38360051236018156,1.006797589289514,-0.3431817005335366,1.0052303974707606,-0.3889546755166195,0.027024711132036777,0.18850993163004762,1.0072421687531266,0.00248015873015873,0.00248015873015873,0.0,0.02333625396618247,0.0674366652420499
channel_constant__full_shrink_050,training,training_r02_c12,0.973345216874146,-0.3756397465449892,0.9133904904438557,-0.33840366748420997,0.9643943900598879,-0.38100015977259893,-0.0021154952025092583,0.20570077380141952,0.9310324085316433,0.001984126984126984,0.0013640873015873015,0.0,0.023336253966182465,0.08494785580830506
channel_constant__full_shrink_050,training,training_r02_c13,0.963896275455563,-0.3709152758356978,0.9199460644966775,-0.341681454510621,0.9900771279345335,-0.39384152870992184,0.017128956383568872,0.213294691617576,0.9184016499833261,0.0013640873015873015,0.002521494708994709,0.0,0.02333625396618247,0.08348061120478666
channel_constant__full_shrink_050,training,training_r02_c14,0.9817508128676874,-0.37984254454176003,0.942779916470902,-0.35309838049773307,1.0046314704310793,-0.40111869995819455,0.021332868513828533,0.22209015290046044,0.9324267768523375,0.0007853835978835978,0.0028521825396825395,0.0,0.02333625396618247,0.08923166749197238
channel_constant__full_shrink_050,training,training_r03_c14,0.9234724886421988,-0.35070338242901566,0.9199850418992641,-0.34170094321191413,0.9702564193248359,-0.38393117440507296,-0.033463003781505275,0.16630864706961498,0.895813922552073,0.0013640873015873015,0.001488095238095238,0.0,0.02333625396618247,0.06304164629754286
channel_constant__full_shrink_050,training,training_r03_c15,0.9364711862173866,-0.3572027312166095,0.9606522654649836,-0.3620345549947739,1.036950328897637,-0.41727812919147345,0.04055550552310934,0.19548804955973,0.8982556086967192,0.002438822751322751,0.000744047619047619,0.0,0.02333625396618247,0.07510315730399608
channel_constant__full_shrink_050,training,training_r04_c16,0.9543027664298837,-0.36611852132285805,0.9157314928841549,-0.3395741687043595,0.9559324907117857,-0.37676921009854786,-0.030628399783658142,0.22578719547271717,0.9033229087904486,0.0012814153439153438,0.0019014550264550263,0.0,0.02333625396618247,0.0838337182054819
channel_constant__full_shrink_050,training,training_r05_c17,0.9595030246858798,-0.3687186504508561,0.9611061419896206,-0.36226149325709245,1.0320198817349397,-0.4148129056101248,-0.07521264008663617,0.22866342613866011,0.9072160622324094,0.0016121031746031745,0.002521494708994709,0.0,0.023336253966182465,0.09344559519604381
channel_constant__full_shrink_050,training,training_r06_c17,0.9567587442842287,-0.36734651025003057,0.9098736343743083,-0.33664523944943625,0.9641463387135758,-0.3808761340994429,-0.006503115492513527,0.20237737132006542,0.915802143861809,0.0012814153439153438,0.0020667989417989417,0.0,0.02333625396618247,0.07270621663506789
channel_constant__full_shrink_050,training,training_r06_c18,0.9344085166743189,-0.3561713964450757,0.8938143268137198,-0.328615585669142,0.9449232989914652,-0.37126461423838764,0.029318002095409464,0.17618778015610448,0.9033663827979831,0.0011987433862433862,0.001488095238095238,0.0,0.02333625396618247,0.06475368537318488
channel_constant__full_shrink_050,training,training_r07_c18,0.9365421225015205,-0.35723819935867646,0.9124743975940448,-0.3379456210593044,0.9671747021013987,-0.38239031579335425,-0.004553206019316246,0.20044022544585274,0.8963658385247364,0.0016121031746031745,0.0019014550264550263,4.1335978835978834e-05,0.02333625396618247,0.07584964058634963
channel_constant__full_shrink_050,training,training_r08_c18,0.9067959572786806,-0.3423651167472566,0.9020785163363266,-0.33274768043044534,0.9479711137593579,-0.3727885216223339,0.01949844492958031,0.22084835809756462,0.8580219600042905,0.0009093915343915343,0.0010333994708994708,0.0,0.023336253966182465,0.08542361454696006
channel_constant__full_shrink_050,training,training_r08_c19,1.018172680979833,-0.3980534785978328,0.9575308965129834,-0.36047387051877394,1.0034757240895713,-0.40054082678744074,0.011383440624443034,0.224441081888085,0.967798881740739,0.0030588624338624337,0.0016534391534391533,0.0,0.023336253966182465,0.08784906027419159
channel_constant__full_shrink_050,training,training_r09_c18,0.9239839067645202,-0.3509590914901764,0.8798125034321638,-0.32161467397836396,0.9577417934453178,-0.377673861465314,0.09141802465396176,0.22128524958843704,0.8750167450791034,0.0017774470899470898,0.0006613756613756613,0.0,0.02333625396618247,0.09281431418559843
channel_constant__full_shrink_050,training,training_r09_c19,0.9551239481938489,-0.36652911220484075,0.911606282818064,-0.33751156367131413,0.9754772507210652,-0.3865415901031876,-0.027717992685310368,0.16724953988282984,0.9271515396028307,0.0018187830687830687,0.0016947751322751322,0.0,0.02333625396618247,0.061428859236340526
channel_constant__full_shrink_050,training,training_r10_c19,0.9679481040771194,-0.3729411901464759,0.9801301717731383,-0.37177350814885124,1.0282656792518805,-0.41293580436859534,0.010997107905490786,0.15566549164621776,0.9437163587876608,0.0017774470899470898,0.0021081349206349205,0.0,0.02333625396618247,0.05532408826188532
channel_constant__full_shrink_050,training,training_r11_c19,0.9738270942245183,-0.3758806852201753,0.996481080671203,-0.3799489625978835,1.060973101087587,-0.42928951528644843,-0.013173389671770654,0.20379001360022014,0.9322967245813403,0.0019014550264550263,0.0016947751322751322,0.0,0.02333625396618247,0.07891273829006862
channel_constant__full_shrink_050,training,training_r12_c18,0.9621039596955231,-0.37001911795567777,0.9357944184887992,-0.3496056315066817,0.9955366176708905,-0.3965712735781003,0.0003330493970715867,0.17652399824572024,0.9309432377388679,0.002025462962962963,0.001488095238095238,0.0,0.023336253966182465,0.06308334801536578
channel_constant__full_shrink_050,training,training_r12_c19,0.9493675673882194,-0.36365092180202596,0.9088454837824923,-0.3361311641535283,0.955554242328968,-0.3765800859071391,0.0029663810038151823,0.18074206293422063,0.9166998740745017,0.001240079365079365,0.0019427910052910052,0.0,0.023336253966182465,0.06652472588782278
channel_constant__full_shrink_050,training,training_r13_c18,0.949777283160641,-0.36385577968823685,0.8957364817435121,-0.3295766631340381,0.9617176844157755,-0.3796618069505428,-0.02822416636190379,0.17855450268519732,0.917895572731483,0.0016534391534391533,0.0017774470899470898,0.0,0.023336253966182465,0.06642059182056564
channel_constant__full_shrink_050,training,training_r14_c18,0.9077364810880421,-0.34283537865193725,0.8393670219089808,-0.3013919332167725,0.8952054933410177,-0.3464057114131638,0.022242963872152546,0.15325164046112996,0.8842504157840145,0.001488095238095238,0.0010333994708994708,0.0,0.02333625396618247,0.05737199209430021
channel_constant__full_shrink_050,training,training_r15_c17,0.9176314565354414,-0.34778286637563705,0.9278193324459284,-0.3456180884852463,0.9798662718445735,-0.3887361006649418,0.025934205860151917,0.19462358559173232,0.879753116466859,0.0013640873015873015,0.0016121031746031745,0.0,0.023336253966182465,0.07323697829608634
channel_constant__full_shrink_050,training,training_r16_c16,0.9536966845227612,-0.3658154803692969,0.8846269708847279,-0.32402190770464606,0.9470592076588619,-0.3723325685720859,-0.05901628330127611,0.1792220059064865,0.9215761571216163,0.0009507275132275132,0.001984126984126984,0.0,0.02333625396618247,0.07022018129497146
channel_constant__full_shrink_050,training,training_r16_c17,0.9579350310805259,-0.36793465364817923,0.907786589479841,-0.33560171700220265,0.9762524499335637,-0.38692918970943685,-0.04024467485245471,0.17372349143499258,0.9277551796041619,0.0015294312169312168,0.0020667989417989417,0.0,0.023336253966182465,0.0651267541690704
channel_constant__full_shrink_050,training,training_r17_c15,0.9759009525507009,-0.3769176143832666,0.954551169904848,-0.35898400721470614,1.0204091838664289,-0.4090075566758695,-0.04498573334739569,0.20881516267646966,0.9322971803871002,0.001240079365079365,0.002728174603174603,0.0,0.02333625396618247,0.08310015971058554
channel_constant__full_shrink_050,training,training_r17_c16,0.9137747829662434,-0.34585452959103796,0.8607354783362321,-0.3120761614303981,0.9056443528298178,-0.3516251411575639,0.05171528075814069,0.1961816821699313,0.8752875305472197,0.0015294312169312168,0.0010333994708994708,0.0,0.023336253966182465,0.07629790501676864
channel_constant__full_shrink_050,training,training_r18_c12,0.9366731306894409,-0.3573037034526367,0.8904793768211324,-0.32694811067284824,0.942993830691073,-0.37029988008819154,-0.008225896439086292,0.20668740487185214,0.8939534473567802,0.0015707671957671957,0.0020667989417989417,0.0,0.02333625396618247,0.07736557487463691
channel_constant__full_shrink_050,training,training_r18_c13,0.9456139622011445,-0.36177411920848845,0.9402257808548335,-0.3518213126896989,0.9898489084557729,-0.39372741897054137,0.030285305506079024,0.21338884163957156,0.9000791644648665,0.001488095238095238,0.0016121031746031745,0.0,0.023336253966182465,0.07942907460768499
channel_constant__full_shrink_050,training,training_r18_c14,0.9097351887384763,-0.34383473247715435,0.9170861692269786,-0.34025150687577144,0.966960267637647,-0.3822830985614784,0.014135487270707965,0.19714210918590575,0.8708701775242086,0.0009507275132275132,0.0010747354497354497,0.0,0.02333625396618247,0.07314653723316611
channel_constant__full_shrink_050,training,training_r19_c12,0.9308156801801688,-0.3543749781980007,0.8876814133530319,-0.32554912893879806,0.9322470437107379,-0.364926486598024,-0.01518102727217482,0.18518978993016358,0.8965204218857905,0.002025462962962963,0.002438822751322751,0.0,0.023336253966182465,0.06666938974975362
channel_constant__full_shrink_050,validation,validation_r02_c07,0.948475926180753,-0.36320510119829275,0.9380745971957547,-0.3507457208601594,0.9915464786370363,-0.39457620406117305,-0.012325974979588577,0.18260442472093757,0.9151315502530886,0.001488095238095238,0.0014467592592592592,0.0,0.023336253966182465,0.06561547989785918
channel_constant__full_shrink_050,validation,validation_r02_c08,0.9912534800214525,-0.3845938781186425,0.9704248900564975,-0.36692086729053086,1.027285010543202,-0.41244547001425597,-0.05538877320481599,0.23133882784752205,0.9377358267515868,0.0011987433862433862,0.0028108465608465607,0.0,0.023336253966182465,0.09166013641860693
channel_constant__full_shrink_050,validation,validation_r03_c05,0.9866861231629774,-0.38231019968940505,0.9523586696881026,-0.35788775710633336,1.002070067853489,-0.3998379986693994,-0.05241151101634519,0.22491428122415807,0.9360996892643977,0.002025462962962963,0.0018601190476190475,0.0,0.02333625396618247,0.08448892237995836
channel_constant__full_shrink_050,validation,validation_r03_c06,0.9556496578626336,-0.36679196703923306,0.9153972537143288,-0.33940704911944647,0.9680060129728029,-0.38280597122905635,-0.030769406730837775,0.20171569370947495,0.9149604367739389,0.0021081349206349205,0.0021494708994708994,0.0,0.02333625396618247,0.07529905121018789
channel_constant__full_shrink_050,validation,validation_r04_c04,0.9768375103624107,-0.3773858932891216,0.940492009948757,-0.35195442723666065,0.9830579807466178,-0.3903319551159639,-0.02270493115731411,0.1762794436504673,0.9457630681086924,0.0016947751322751322,0.0019427910052910052,0.0,0.023336253966182465,0.06351658711753196
channel_constant__full_shrink_050,validation,validation_r04_c05,0.9794324969121782,-0.37868338656400524,0.9734703894625322,-0.36844361699354816,1.0132206814071512,-0.4054133054462307,0.009262583422529934,0.19114543523295924,0.9428959195017806,0.0014467592592592592,0.001984126984126984,0.0,0.02333625396618247,0.06954710085022157
channel_constant__full_shrink_050,validation,validation_r05_c03,0.940087631190841,-0.3590109537033368,0.9045100359602634,-0.3339634402424137,0.9378851336725381,-0.3677455315789241,-0.0355403806888253,0.1836513886172628,0.9063597986497921,0.0016947751322751322,0.0018187830687830687,0.0,0.02333625396618247,0.06799649621642265
channel_constant__full_shrink_050,validation,validation_r05_c04,0.9687292359184406,-0.3733317560671366,0.9211806130393401,-0.3422987287819522,0.9567087487213942,-0.3771573391033521,0.027925094322983277,0.18896889960405164,0.9330199909008746,0.0021081349206349205,0.0019427910052910052,0.0,0.023336253966182465,0.0688404897726949
channel_constant__full_shrink_050,validation,validation_r06_c03,0.9647815258045495,-0.371357901010191,0.9389046097256966,-0.35116072712513036,0.9899759021828552,-0.39379091583408254,-0.03324699900844434,0.2075433872894489,0.9217072681969711,0.002232142857142857,0.0013640873015873015,0.0,0.02333625396618247,0.07755128688921807
channel_constant__full_shrink_050,validation,validation_r07_c02,1.0208576006871768,-0.3993959384515045,1.000598299631464,-0.3820075720780141,1.0558507643498538,-0.4267283469175819,-0.06427530995009803,0.2409177820286655,0.9628162229895652,0.0016121031746031745,0.002728174603174603,0.0,0.02333625396618247,0.0967631663699376
channel_constant__full_shrink_050,validation,validation_r08_c02,0.9573159283737327,-0.3676251022947825,0.9570888809229524,-0.3602528627237583,0.9901138263528831,-0.3938598779190966,-0.038719062650912614,0.18825724949207212,0.9218751363874125,0.0019014550264550263,0.0019427910052910052,0.0,0.023336253966182465,0.06795210895022229
channel_constant__full_shrink_050,validation,validation_r09_c02,0.9182586165989255,-0.34809644640737897,0.870999531398888,-0.3172081879617261,0.9161627707258335,-0.35688435010557173,-0.0551985798304179,0.15732083950127645,0.8935087700575395,0.000744047619047619,0.0014054232804232803,0.0,0.02333625396618247,0.06482267952650655
channel_constant__full_shrink_050,validation,validation_r10_c01,0.9418375808265631,-0.3598859285211978,0.9186593657759252,-0.3410381051502447,0.9626110862441082,-0.380108507864709,0.02726520032710447,0.1707102864727605,0.912695578918951,0.0016947751322751322,0.0010747354497354497,0.0,0.023336253966182465,0.06073669349887195
channel_constant__full_shrink_050,validation,validation_r10_c02,0.988293158964737,-0.38311371759028456,0.9382432208378392,-0.3508300326812017,0.9876910694109797,-0.3926484994481448,-0.00035074438659773896,0.2138295855373297,0.9425700673136707,0.0014467592592592592,0.0020667989417989417,0.0,0.02333625396618247,0.07556028418773371
channel_constant__full_shrink_050,validation,validation_r11_c02,0.9403028625698912,-0.35911856939286185,0.8986482212406202,-0.33103253288259216,0.946666294143755,-0.37213611181453254,-0.04150910945574815,0.20851399406733093,0.89682477684798,0.0011574074074074073,0.0016947751322751322,0.0,0.023336253966182465,0.08000992402237966
channel_constant__full_shrink_050,validation,validation_r12_c02,1.001877311555242,-0.3899057938855372,0.9768689965344938,-0.370142920529529,1.0250667027670826,-0.4113363161261963,0.022906888573727385,0.17685939312547475,0.9705980666185305,0.0018187830687830687,0.0023561507936507935,0.0,0.02333625396618247,0.06934430641148383
channel_constant__full_shrink_050,validation,validation_r13_c02,0.9763683477541749,-0.3771513119850036,0.9598049439985387,-0.3616108942615514,1.0241818958699855,-0.41089391267764774,0.050079775407818314,0.17981835241047914,0.9440337078905555,0.0025628306878306877,0.0021494708994708994,0.0,0.02333625396618247,0.07143047370128842
channel_constant__full_shrink_050,validation,validation_r14_c02,0.9704377107899056,-0.374185993502869,0.9435210113204716,-0.3534689279225179,0.9836708209687914,-0.39063837522705064,-0.017333320486701016,0.21293938346442803,0.9250945297596949,0.002025462962962963,0.0018601190476190475,0.0,0.023336253966182465,0.08275059149878852
channel_constant__full_shrink_050,validation,validation_r14_c03,0.9638047696497959,-0.3708695229328142,0.9899221308949875,-0.3766694877097759,1.0296856534288215,-0.41364579145706565,-0.014730610918073046,0.2529452413148337,0.8998234745459764,0.001240079365079365,0.002232142857142857,0.0,0.023336253966182465,0.08943690072009591
channel_constant__full_shrink_050,validation,validation_r15_c03,0.9762447486086397,-0.37708951241223615,0.985672457649003,-0.3745446510867836,1.0255255083447263,-0.4115657189150183,-0.03953265054487429,0.22745615353600163,0.9245084468272469,0.001736111111111111,0.001736111111111111,0.0,0.023336253966182465,0.08428409259817789
channel_constant__full_shrink_050,validation,validation_r16_c04,0.9471290229383714,-0.36253164957710204,0.9136217475150976,-0.33851929601983094,0.9694767822177032,-0.38354135585150656,0.05830841441444109,0.24359841903760124,0.887788833180753,0.0023974867724867724,0.002025462962962963,0.0,0.023336253966182465,0.09004260891419433
channel_constant__full_shrink_050,validation,validation_r17_c05,0.9229640190636486,-0.3504491476397405,0.893159956331786,-0.3282884004281751,0.9288210246612282,-0.36321347707326906,0.03929453537203581,0.18196104285171624,0.8898541979479644,0.002521494708994709,0.0010333994708994708,0.0,0.02333625396618247,0.0696437673355796
channel_constant__full_shrink_050,validation,validation_r17_c06,0.968862200923115,-0.37339823856947363,0.9141515860293209,-0.3387842152769425,0.9648183959332864,-0.38121216270929814,0.010728869747326288,0.18371571811445758,0.9351107358408042,0.0021081349206349205,0.0016121031746031745,0.0,0.023336253966182465,0.06597270162066862
channel_constant__full_shrink_050,validation,validation_r18_c06,0.9381316229218337,-0.3580329495688329,0.8973766627350395,-0.33039675362980186,0.9438634656198139,-0.37073469755256194,0.08465461714772048,0.21648717596357997,0.8912649255651476,0.0019014550264550263,0.0013640873015873015,0.0,0.02333625396618247,0.09177455724673969
channel_constant__full_shrink_050,validation,validation_r18_c07,0.9882759587467107,-0.3831051174812716,0.9499537554183858,-0.3566852999714749,1.0082775666483879,-0.40294174806684896,-0.07780193384858139,0.19121726909112097,0.9517119147480445,0.0016534391534391533,0.0016534391534391533,0.0,0.02333625396618247,0.0800658354109049
channel_constant__full_shrink_050,validation,validation_r18_c08,0.9497632309663906,-0.3638487535911115,0.9329613960174152,-0.3481891202709897,0.9747102146639379,-0.38615807207462394,-0.07832412006366084,0.19635623284431536,0.9112074607895796,0.001240079365079365,0.002273478835978836,0.0,0.02333625396618247,0.07741886175398205
channel_constant__full_shrink_050,validation,validation_r19_c08,0.997696611703627,-0.38781544395972967,0.9343052468459673,-0.3488610456852656,0.9873432642520696,-0.39247459686868985,0.029745394975310223,0.18287266943881797,0.9642541984759476,0.0020667989417989417,0.0021494708994708994,0.0,0.02333625396618247,0.0674366652420499
channel_constant__bartlett3_shrink_010,training,training_r02_c12,0.9880186829113194,-0.3838162088310402,0.935742170440849,-0.34581706052743283,0.9714221240041542,-0.39046971164770145,0.0030534950530121067,0.20396732997273276,0.9464160112151137,0.0019427910052910052,0.0016121031746031745,0.0,0.023336253966182465,0.08494785580830506
channel_constant__bartlett3_shrink_010,training,training_r02_c13,0.9971564979806606,-0.38838511636571094,0.9473336777541254,-0.3516128141840709,1.0183633593259591,-0.4139403293086038,0.03863331324349608,0.21266730483424473,0.9519291154351992,0.0016534391534391533,0.0028521825396825395,0.0,0.02333625396618247,0.08348061120478666
channel_constant__bartlett3_shrink_010,training,training_r02_c14,0.9903725654681237,-0.38499315010944235,0.9519244783423679,-0.3539082144781924,1.011002362174374,-0.41025983073281125,0.029258130135361854,0.22337943979509,0.9404741913449554,0.000992063492063492,0.003017526455026455,0.0,0.02333625396618247,0.08923166749197238
channel_constant__bartlett3_shrink_010,training,training_r03_c14,0.9430345908178995,-0.3613241627843303,0.9443183540811888,-0.3501051523476027,0.9890258105978208,-0.39927155494453476,-0.042204934082118395,0.16930663927174236,0.9143698527164078,0.0017774470899470898,0.0015707671957671957,0.0,0.02333625396618247,0.06304164629754286
channel_constant__bartlett3_shrink_010,training,training_r03_c15,0.9764462343583139,-0.3780299845545375,0.9980725535520207,-0.3769822520830186,1.0694054555759789,-0.43946137743361374,0.046725004685593846,0.20095191006372962,0.9360645642000527,0.002728174603174603,0.0009093915343915343,0.0,0.02333625396618247,0.07510315730399608
channel_constant__bartlett3_shrink_010,training,training_r04_c16,0.9718815264382185,-0.37574763059448973,0.9327825016520411,-0.3443372261330288,0.9627345059558712,-0.3861259026235599,-0.03931560294751548,0.22826742570145858,0.9197755088018476,0.0014467592592592592,0.002438822751322751,0.0,0.02333625396618247,0.0838337182054819
channel_constant__bartlett3_shrink_010,training,training_r05_c17,0.9841434795925417,-0.38187860717165123,0.9964872277441185,-0.37618958917906753,1.0678870993767045,-0.4387021993339766,-0.11763571476049384,0.2473410575649737,0.9229658808351819,0.001488095238095238,0.0031001984126984125,0.0,0.023336253966182465,0.09344559519604381
channel_constant__bartlett3_shrink_010,training,training_r06_c17,0.9747869475533546,-0.37720034115205786,0.9348547830083501,-0.34537336681118336,0.9806943448098595,-0.395105822050554,-0.00893510300245032,0.20081311665586707,0.9344610397323118,0.0018187830687830687,0.0021081349206349205,0.0,0.02333625396618247,0.07270621663506789
channel_constant__bartlett3_shrink_010,training,training_r06_c18,0.9491303632348447,-0.3643720489928028,0.915817182943834,-0.33585456677892533,0.9612621514405152,-0.3853897253658819,0.03815773918622592,0.17405779146821207,0.918834248464053,0.0013227513227513227,0.0014467592592592592,0.0,0.02333625396618247,0.06475368537318488
channel_constant__bartlett3_shrink_010,training,training_r07_c18,0.9587668386900571,-0.369190286720409,0.9428392792597982,-0.3493656149369074,0.992149695783698,-0.4008334975374733,0.009494453540222105,0.20122724614780974,0.9182744340978258,0.0018187830687830687,0.0020667989417989417,4.1335978835978834e-05,0.02333625396618247,0.07584964058634963
channel_constant__bartlett3_shrink_010,training,training_r08_c18,0.9291439954811945,-0.3543788651159777,0.9277230256055026,-0.3418074881097595,0.967797128063489,-0.3886572136773689,0.03625705752965681,0.21928306676711992,0.8810589321104013,0.0010333994708994708,0.000992063492063492,0.0,0.023336253966182465,0.08542361454696006
channel_constant__bartlett3_shrink_010,training,training_r08_c19,1.039963698940443,-0.4097887168456021,0.9937617695157741,-0.3748268600648954,1.023758046493427,-0.4166376728923377,0.005317005079186967,0.22702822813394882,0.988421882570803,0.0033068783068783067,0.0019014550264550263,0.0,0.023336253966182465,0.08784906027419159
channel_constant__bartlett3_shrink_010,training,training_r09_c18,0.9615490484738135,-0.37058139161228726,0.9175595631802766,-0.33672575689714657,0.9940807011110935,-0.40179900020117093,0.14138997820972057,0.24035724528068703,0.903777443114893,0.002273478835978836,0.0007027116402116402,0.0,0.02333625396618247,0.09281431418559843
channel_constant__bartlett3_shrink_010,training,training_r09_c19,0.9744899179101993,-0.3770518263304801,0.9258784325915101,-0.3408851916027634,0.9851995939203186,-0.3973584466057837,-0.03235791733736477,0.1691485631194383,0.9458786815048287,0.002025462962962963,0.0017774470899470898,0.0,0.02333625396618247,0.061428859236340526
channel_constant__bartlett3_shrink_010,training,training_r10_c19,0.9910389533607813,-0.38532634405577115,1.0155345223302648,-0.3857132364721407,1.055786083412431,-0.43265169135183984,0.022445022861029045,0.1559749998936732,0.9667107527689497,0.0021494708994708994,0.0021494708994708994,0.0,0.02333625396618247,0.05532408826188532
