axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	size_bin	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_source_slope	localization_coordinate
5.590650000000e-01	1.280227000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.519901275635e+01	1.181805000000e+00	0.000000000000e+00	3.363000000000e-01	1.074509999999e+01	6.572351000000e+01	4.016515000000e+00	5.832134000000e+00	4.393054000000e+00	2.598459217370e-12	1.298743464952e+00	1.031210461637e+00	5.617207024587e+00	8.346517784254e-01	-9.667798004191e+00	9.332927018800e+00	-5.798187411483e-01	7.270506095525e+00	1-575796	0	-3.119647816944e+00	4.141970720847e+05	1.072175600539e+04	1.245977532465e+03	3.776983578479e+03	4	7.214291656810e+00	8341-12705	1.914932708740e+02	2.512900000000e-02	exploration	m0-r1	2.358840000000e+00	4.625184000000e-01	6.464341000000e-01	1	6.833635000000e+00	False	2.152420000002e+09	False	outer	3	781	1.284309725399e+00	1.787739214776e-01	5.525094489325e-02	1.522019433738e-02	1.877350159873e-01	2.191781955235e-01	1.060236376882e-01	3.442509189898e-01	1.380003643038e+01	1.270009027723e+09	5.900377378588e-01	1.298743464952e+00	-1.203174384820e+01	1.474404521033e+00	1.686166539098e-01	1.343803537468e+00	1.409025000000e+00	3.209016630034e+00	6.732942535957e-01	4.073985538304e-01
4.939340000000e-01	1.472030000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.504568099976e+01	1.300642000000e+00	0.000000000000e+00	6.841000000000e-01	4.562670000000e+00	4.127323000000e+01	4.024527000000e+00	5.373139000000e+00	3.530317000000e+00	3.607742633754e-11	1.676610928997e+00	6.592190590944e-01	7.131718070761e+00	1.375492971282e+00	-1.053323550416e+01	9.731463857347e+00	-1.828692083831e-01	8.413025739158e+00	1-259068	1	-3.876903340032e+00	1.354309954865e+07	7.792952854172e+03	1.703532511055e+03	1.384402106483e+03	3	7.573010341351e+00	8341-6102	1.903527679443e+02	2.469790000000e-02	exploration	m1-r0	1.595580000000e+00	1.578441000000e-01	2.755740000000e-01	0	2.374067000000e+01	False	5.388449999998e+09	False	inner	0	30	3.543451505462e-01	3.158815260157e-02	8.324599663492e-02	8.971059925413e-03	8.948847555248e-02	1.596325260652e-01	5.456923343545e-02	2.251320807489e-01	1.616759988042e+00	8.478266347024e+08	1.573414682706e-01	1.676610928997e+00	-1.034477423985e+01	3.004130525223e+01	1.477718798223e+00	1.817317115901e+00	2.003210000000e+00	9.005863216879e-01	1.215353753788e+00	2.330683770518e-01
4.939340000000e-01	1.472030000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.504568099976e+01	1.300642000000e+00	0.000000000000e+00	6.841000000000e-01	4.562670000000e+00	4.127323000000e+01	4.024527000000e+00	5.373139000000e+00	3.530317000000e+00	3.607742633754e-11	1.705294423614e+00	6.592190590944e-01	7.131718070761e+00	1.375492971282e+00	-1.053323550416e+01	9.731463857347e+00	-1.828692083831e-01	8.413025739158e+00	1-259068	1	-3.876903340032e+00	1.354309954865e+07	7.792952854172e+03	1.703532511055e+03	1.384402106483e+03	3	7.573010341351e+00	8341-6102	1.903527679443e+02	2.469790000000e-02	exploration	m1-r0	1.595580000000e+00	1.578441000000e-01	2.755740000000e-01	0	2.374067000000e+01	False	5.388449999998e+09	False	mid_inner	1	50	6.543519462341e-01	5.464699242947e-02	7.368356687215e-02	1.867569515850e-02	9.361807196392e-02	1.596325260652e-01	5.456923343545e-02	2.251320807489e-01	2.985591994524e+00	1.786730084899e+09	3.315851654742e-01	1.705294423614e+00	-1.055379215556e+01	1.737870406656e+01	1.240017387894e+00	1.755307708484e+00	2.003210000000e+00	1.556778255283e+00	1.070352368334e+00	2.129700077982e-01
4.939340000000e-01	1.472030000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.504568099976e+01	1.300642000000e+00	0.000000000000e+00	6.841000000000e-01	4.562670000000e+00	4.127323000000e+01	4.024527000000e+00	5.373139000000e+00	3.530317000000e+00	3.607742633754e-11	1.703944320842e+00	6.592190590944e-01	7.131718070761e+00	1.375492971282e+00	-1.053323550416e+01	9.731463857347e+00	-1.828692083831e-01	8.413025739158e+00	1-259068	1	-3.876903340032e+00	1.354309954865e+07	7.792952854172e+03	1.703532511055e+03	1.384402106483e+03	3	7.573010341351e+00	8341-6102	1.903527679443e+02	2.469790000000e-02	exploration	m1-r0	1.595580000000e+00	1.578441000000e-01	2.755740000000e-01	0	2.374067000000e+01	False	5.388449999998e+09	False	mid_outer	2	70	9.462816664807e-01	5.751081074608e-02	2.587474754330e-02	3.203795898285e-02	7.073490460083e-02	1.596325260652e-01	5.456923343545e-02	2.251320807489e-01	4.317570971201e+00	2.567838890879e+09	4.765449973333e-01	1.703944320842e+00	-1.071670138866e+01	1.198003970878e+01	1.078458257559e+00	1.779309690389e+00	2.003210000000e+00	2.258322113572e+00	8.828324150461e-01	2.108390233459e-01
4.939340000000e-01	1.472030000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.504568099976e+01	1.300642000000e+00	0.000000000000e+00	6.841000000000e-01	4.562670000000e+00	4.127323000000e+01	4.024527000000e+00	5.373139000000e+00	3.530317000000e+00	3.607742633754e-11	1.690904701814e+00	6.592190590944e-01	7.131718070761e+00	1.375492971282e+00	-1.053323550416e+01	9.731463857347e+00	-1.828692083831e-01	8.413025739158e+00	1-259068	1	-3.876903340032e+00	1.354309954865e+07	7.792952854172e+03	1.703532511055e+03	1.384402106483e+03	3	7.573010341351e+00	8341-6102	1.903527679443e+02	2.469790000000e-02	exploration	m1-r0	1.595580000000e+00	1.578441000000e-01	2.755740000000e-01	0	2.374067000000e+01	False	5.388449999998e+09	False	outer	3	134	1.279285290589e+00	8.335761852992e-02	1.198908478296e-01	3.972217053933e-02	1.513279841689e-01	1.596325260652e-01	5.456923343545e-02	2.251320807489e-01	5.836956616813e+00	3.269155016218e+09	6.066967339808e-01	1.690904701814e+00	-1.087372760702e+01	8.599469454896e+00	9.344716582298e-01	1.820408554105e+00	2.003210000000e+00	3.146099737630e+00	8.008412412666e-01	2.553749312401e-01
3.848370000000e-01	1.585171000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.135643005371e+01	1.376252000000e+00	0.000000000000e+00	5.599000000000e-01	7.878289999999e+00	1.788465000000e+01	3.613899000000e+00	4.422314000000e+00	2.541533000000e+00	5.939594299564e-12	1.331705422906e+00	8.964319631552e-01	6.111026399846e+00	8.226995032145e-01	-1.091301480207e+01	9.422410898614e+00	-8.263773246617e-01	7.629546972303e+00	1-217017	0	-3.366557504574e+00	1.291297766497e+06	4.050992880770e+03	8.331443322901e+02	5.328747791511e+02	1	7.371717464626e+00	8440-9102	1.360192565918e+02	2.491820000000e-02	exploration	m0-r1	8.812190000000e-01	3.231440000000e-02	5.437509000000e-02	1	6.648130000000e+00	False	2.644910000001e+09	False	inner	0	64	3.606120597863e-01	3.291723925590e-02	3.665375082086e-02	7.680173943695e-03	4.986007582498e-02	1.929611709673e-01	7.738534023516e-02	2.126513655240e-01	2.841006384494e+00	3.043145383114e+08	1.150566704770e-01	1.331705422906e+00	-1.127941190911e+01	7.726568070408e+00	8.879866350506e-01	1.673311520516e+00	2.381260000000e+00	1.081214034212e+00	1.561115418723e+00	3.684854406775e-01
3.848370000000e-01	1.585171000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.135643005371e+01	1.376252000000e+00	0.000000000000e+00	5.599000000000e-01	7.878289999999e+00	1.788465000000e+01	3.613899000000e+00	4.422314000000e+00	2.541533000000e+00	5.939594299564e-12	1.404886291963e+00	8.964319631552e-01	6.111026399846e+00	8.226995032145e-01	-1.091301480207e+01	9.422410898614e+00	-8.263773246617e-01	7.629546972303e+00	1-217017	0	-3.366557504574e+00	1.291297766497e+06	4.050992880770e+03	8.331443322901e+02	5.328747791511e+02	1	7.371717464626e+00	8440-9102	1.360192565918e+02	2.491820000000e-02	exploration	m0-r1	8.812190000000e-01	3.231440000000e-02	5.437509000000e-02	1	6.648130000000e+00	False	2.644910000001e+09	False	mid_inner	1	120	6.574775765399e-01	5.267198452536e-02	5.544767019503e-02	1.302729781626e-02	7.757894412977e-02	1.929611709673e-01	7.738534023516e-02	2.126513655240e-01	5.179799016478e+00	7.771863030136e+08	2.938422490796e-01	1.404886291963e+00	-1.139389087013e+01	5.015645170813e+00	7.003268049740e-01	1.672755394346e+00	2.381260000000e+00	1.665603037997e+00	1.390743800015e+00	3.540172451932e-01
3.848370000000e-01	1.585171000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.135643005371e+01	1.376252000000e+00	0.000000000000e+00	5.599000000000e-01	7.878289999999e+00	1.788465000000e+01	3.613899000000e+00	4.422314000000e+00	2.541533000000e+00	5.939594299564e-12	1.427931588765e+00	8.964319631552e-01	6.111026399846e+00	8.226995032145e-01	-1.091301480207e+01	9.422410898614e+00	-8.263773246617e-01	7.629546972303e+00	1-217017	0	-3.366557504574e+00	1.291297766497e+06	4.050992880770e+03	8.331443322901e+02	5.328747791511e+02	1	7.371717464626e+00	8440-9102	1.360192565918e+02	2.491820000000e-02	exploration	m0-r1	8.812190000000e-01	3.231440000000e-02	5.437509000000e-02	1	6.648130000000e+00	False	2.644910000001e+09	False	mid_outer	2	170	9.538943505628e-01	8.382505709323e-02	1.258396650504e-01	1.130023473516e-02	1.516243938215e-01	1.929611709673e-01	7.738534023516e-02	2.126513655240e-01	7.515056323095e+00	1.253819623491e+09	4.740500143635e-01	1.427931588765e+00	-1.150941960753e+01	3.645463638696e+00	5.617527707671e-01	1.671781338623e+00	2.381260000000e+00	2.291635485085e+00	1.138344296594e+00	3.457754995567e-01
3.848370000000e-01	1.585171000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.135643005371e+01	1.376252000000e+00	0.000000000000e+00	5.599000000000e-01	7.878289999999e+00	1.788465000000e+01	3.613899000000e+00	4.422314000000e+00	2.541533000000e+00	5.939594299564e-12	1.429198220026e+00	8.964319631552e-01	6.111026399846e+00	8.226995032145e-01	-1.091301480207e+01	9.422410898614e+00	-8.263773246617e-01	7.629546972303e+00	1-217017	0	-3.366557504574e+00	1.291297766497e+06	4.050992880770e+03	8.331443322901e+02	5.328747791511e+02	1	7.371717464626e+00	8440-9102	1.360192565918e+02	2.491820000000e-02	exploration	m0-r1	8.812190000000e-01	3.231440000000e-02	5.437509000000e-02	1	6.648130000000e+00	False	2.644910000001e+09	False	outer	3	313	1.289692502094e+00	1.402849735332e-01	1.878686526939e-01	6.277223590027e-02	2.427238308534e-01	1.929611709673e-01	7.738534023516e-02	2.126513655240e-01	1.016057154232e+01	1.705117153771e+09	6.446787050485e-01	1.429198220026e+00	-1.163787224331e+01	2.704166969566e+00	4.320335037350e-01	1.801720108229e+00	2.381260000000e+00	3.089333583334e+00	1.019339963715e+00	3.643646244378e-01
3.206960000000e-01	1.376709000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.228775405884e+01	1.252869000000e+00	0.000000000000e+00	3.944000000000e-01	6.217119999999e+00	3.282718000000e+01	4.384323000000e+00	6.030855000000e+00	4.219637000000e+00	3.970797982861e-12	1.212364872179e+00	7.935892500020e-01	6.038990123819e+00	8.897416020762e-01	-1.046811735781e+01	9.041846483127e+00	-5.450695086100e-01	7.454667983123e+00	1-487164	0	-3.330539366561e+00	1.093931489169e+06	5.113620934969e+03	4.794910480833e+04	3.648213604157e+03	3	7.716263742099e+00	8448-6102	1.651878509521e+02	2.290260000000e-02	exploration	m0-r1	9.912340000000e-01	3.747392000000e-02	6.077681000000e-02	1	7.757854000000e+00	False	1.101150000000e+09	False	inner	0	33	3.743857571975e-01	2.134281064870e-02	5.729291224354e-02	3.060526069988e-02	6.837159748199e-02	8.722046821726e-02	1.107483274254e-02	2.302774845813e-01	2.327601178787e+00	1.439056873323e+08	1.306867250895e-01	1.212364872179e+00	-1.143152936933e+01	7.164893272195e+00	8.552097255579e-01	2.084789149151e+00	1.764345000000e+00	1.073174749521e+00	1.487198325574e+00	3.756354727271e-01
3.206960000000e-01	1.376709000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.228775405884e+01	1.252869000000e+00	0.000000000000e+00	3.944000000000e-01	6.217119999999e+00	3.282718000000e+01	4.384323000000e+00	6.030855000000e+00	4.219637000000e+00	3.970797982861e-12	1.271207654392e+00	7.935892500020e-01	6.038990123819e+00	8.897416020762e-01	-1.046811735781e+01	9.041846483127e+00	-5.450695086100e-01	7.454667983123e+00	1-487164	0	-3.330539366561e+00	1.093931489169e+06	5.113620934969e+03	4.794910480833e+04	3.648213604157e+03	3	7.716263742099e+00	8448-6102	1.651878509521e+02	2.290260000000e-02	exploration	m0-r1	9.912340000000e-01	3.747392000000e-02	6.077681000000e-02	1	7.757854000000e+00	False	1.101150000000e+09	False	mid_inner	1	58	6.529427196661e-01	4.199645550720e-02	5.159105866124e-02	2.731015190954e-02	7.191094496861e-02	8.722046821726e-02	1.107483274254e-02	2.302774845813e-01	4.059423241290e+00	3.290934874276e+08	2.988634495098e-01	1.271207654392e+00	-1.155539957028e+01	4.704318770410e+00	6.724967423919e-01	1.878522852640e+00	1.764345000000e+00	1.634494369535e+00	1.330912588442e+00	3.536083511518e-01
3.206960000000e-01	1.376709000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.228775405884e+01	1.252869000000e+00	0.000000000000e+00	3.944000000000e-01	6.217119999999e+00	3.282718000000e+01	4.384323000000e+00	6.030855000000e+00	4.219637000000e+00	3.970797982861e-12	1.289486389495e+00	7.935892500020e-01	6.038990123819e+00	8.897416020762e-01	-1.046811735781e+01	9.041846483127e+00	-5.450695086100e-01	7.454667983123e+00	1-487164	0	-3.330539366561e+00	1.093931489169e+06	5.113620934969e+03	4.794910480833e+04	3.648213604157e+03	3	7.716263742099e+00	8448-6102	1.651878509521e+02	2.290260000000e-02	exploration	m0-r1	9.912340000000e-01	3.747392000000e-02	6.077681000000e-02	1	7.757854000000e+00	False	1.101150000000e+09	False	mid_outer	2	94	9.468797816704e-01	2.989683260614e-02	7.345025919554e-02	1.781796777160e-02	8.127878660069e-02	8.722046821726e-02	1.107483274254e-02	2.302774845813e-01	5.886865228218e+00	5.191543742941e+08	4.714656262038e-01	1.289486389495e+00	-1.168026185958e+01	3.383418487244e+00	5.293557179951e-01	1.900310659879e+00	1.764345000000e+00	2.272607592505e+00	1.089124425802e+00	3.210872634087e-01
3.206960000000e-01	1.376709000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.228775405884e+01	1.252869000000e+00	0.000000000000e+00	3.944000000000e-01	6.217119999999e+00	3.282718000000e+01	4.384323000000e+00	6.030855000000e+00	4.219637000000e+00	3.970797982861e-12	1.287647503534e+00	7.935892500020e-01	6.038990123819e+00	8.897416020762e-01	-1.046811735781e+01	9.041846483127e+00	-5.450695086100e-01	7.454667983123e+00	1-487164	0	-3.330539366561e+00	1.093931489169e+06	5.113620934969e+03	4.794910480833e+04	3.648213604157e+03	3	7.716263742099e+00	8448-6102	1.651878509521e+02	2.290260000000e-02	exploration	m0-r1	9.912340000000e-01	3.747392000000e-02	6.077681000000e-02	1	7.757854000000e+00	False	1.101150000000e+09	False	outer	3	161	1.296343382990e+00	3.779734664989e-02	1.955690909919e-02	2.034286361748e-02	4.716931425668e-02	8.722046821726e-02	1.107483274254e-02	2.302774845813e-01	8.059522373255e+00	7.047643988864e+08	6.400257902072e-01	1.287647503534e+00	-1.182036484338e+01	2.460886705900e+00	3.910916201494e-01	1.775352250190e+00	1.764345000000e+00	3.124557715030e+00	9.730418456309e-01	2.981185337562e-01
7.726660000000e-01	1.432544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.156418418884e+01	1.295988000000e+00	0.000000000000e+00	4.326000000000e-01	7.616480000001e+00	3.875677000000e+01	4.061747000000e+00	5.357928000000e+00	3.512386000000e+00	5.035501672198e-12	1.307168350275e+00	8.817543060149e-01	6.053990019742e+00	9.118154261286e-01	-1.023596497493e+01	9.321341547089e+00	-5.568861850552e-01	7.557832935059e+00	1-488620	0	-3.338039314522e+00	1.132374340529e+06	3.440924478624e+03	3.304625254069e+04	4.159869558264e+03	1	7.444268626099e+00	8449-9102	1.696849365234e+02	2.121860000000e-02	exploration	m0-r1	1.020540000000e+00	1.217241000000e-01	2.341642000000e-01	1	8.162354000000e+00	False	2.095760000002e+09	False	inner	0	117	3.620718473451e-01	3.114099031803e-02	1.998022320526e-02	9.097311492210e-03	3.810159673434e-02	1.284283133404e-01	6.206765638846e-02	2.199371364492e-01	2.757712983868e+00	2.638307485908e+08	1.258878633959e-01	1.307168350275e+00	-1.131556290854e+01	7.522682079835e+00	8.763727082514e-01	1.633938579197e+00	1.979940000000e+00	1.039937911594e+00	1.475626063533e+00	3.558254263160e-01
7.726660000000e-01	1.432544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.156418418884e+01	1.295988000000e+00	0.000000000000e+00	4.326000000000e-01	7.616480000001e+00	3.875677000000e+01	4.061747000000e+00	5.357928000000e+00	3.512386000000e+00	5.035501672198e-12	1.368790408751e+00	8.817543060149e-01	6.053990019742e+00	9.118154261286e-01	-1.023596497493e+01	9.321341547089e+00	-5.568861850552e-01	7.557832935059e+00	1-488620	0	-3.338039314522e+00	1.132374340529e+06	3.440924478624e+03	3.304625254069e+04	4.159869558264e+03	1	7.444268626099e+00	8449-9102	1.696849365234e+02	2.121860000000e-02	exploration	m0-r1	1.020540000000e+00	1.217241000000e-01	2.341642000000e-01	1	8.162354000000e+00	False	2.095760000002e+09	False	mid_inner	1	225	6.575284209255e-01	6.755840652413e-02	3.826623853847e-02	2.237484125131e-02	8.080270307968e-02	1.284283133404e-01	6.206765638846e-02	2.199371364492e-01	5.008052067411e+00	6.363401094050e+08	3.036321474808e-01	1.368790408751e+00	-1.145143856319e+01	4.773918441004e+00	6.788749951222e-01	1.647552680810e+00	1.979940000000e+00	1.638721395928e+00	1.309643251874e+00	3.480084471053e-01
7.726660000000e-01	1.432544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.156418418884e+01	1.295988000000e+00	0.000000000000e+00	4.326000000000e-01	7.616480000001e+00	3.875677000000e+01	4.061747000000e+00	5.357928000000e+00	3.512386000000e+00	5.035501672198e-12	1.385427442084e+00	8.817543060149e-01	6.053990019742e+00	9.118154261286e-01	-1.023596497493e+01	9.321341547089e+00	-5.568861850552e-01	7.557832935059e+00	1-488620	0	-3.338039314522e+00	1.132374340529e+06	3.440924478624e+03	3.304625254069e+04	4.159869558264e+03	1	7.444268626099e+00	8449-9102	1.696849365234e+02	2.121860000000e-02	exploration	m0-r1	1.020540000000e+00	1.217241000000e-01	2.341642000000e-01	1	8.162354000000e+00	False	2.095760000002e+09	False	mid_outer	2	322	9.531520523487e-01	1.322232457932e-01	2.983587162833e-02	8.375881823305e-03	1.358061904342e-01	1.284283133404e-01	6.206765638846e-02	2.199371364492e-01	7.259663543673e+00	9.958892004144e+08	4.751923886388e-01	1.385427442084e+00	-1.157941215441e+01	3.421876809955e+00	5.342643705704e-01	1.273345471771e+00	1.979940000000e+00	2.286208044933e+00	1.071235360710e+00	3.342486583724e-01
7.726660000000e-01	1.432544000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.156418418884e+01	1.295988000000e+00	0.000000000000e+00	4.326000000000e-01	7.616480000001e+00	3.875677000000e+01	4.061747000000e+00	5.357928000000e+00	3.512386000000e+00	5.035501672198e-12	1.382953706096e+00	8.817543060149e-01	6.053990019742e+00	9.118154261286e-01	-1.023596497493e+01	9.321341547089e+00	-5.568861850552e-01	7.557832935059e+00	1-488620	0	-3.338039314522e+00	1.132374340529e+06	3.440924478624e+03	3.304625254069e+04	4.159869558264e+03	1	7.444268626099e+00	8449-9102	1.696849365234e+02	2.121860000000e-02	exploration	m0-r1	1.020540000000e+00	1.217241000000e-01	2.341642000000e-01	1	8.162354000000e+00	False	2.095760000002e+09	False	outer	3	573	1.286706515930e+00	6.688683201470e-02	4.828793670158e-02	2.775121453419e-02	8.703851467013e-02	1.284283133404e-01	6.206765638846e-02	2.199371364492e-01	9.800174444451e+00	1.329171020024e+09	6.342190995262e-01	1.382953706096e+00	-1.171467693929e+01	2.520422347587e+00	4.014733216774e-01	1.726182625507e+00	1.979940000000e+00	3.103893400714e+00	9.620351903830e-01	3.097510054029e-01
4.534330000000e-01	1.474096000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.655020904541e+01	1.314957000000e+00	0.000000000000e+00	5.092000000000e-01	6.798779999999e+00	1.857789000000e+01	3.952230000000e+00	5.238339000000e+00	3.462847000000e+00	6.236160265381e-12	1.307277318963e+00	8.324309881763e-01	6.196187860810e+00	8.916467144270e-01	-1.070365068501e+01	9.315569434641e+00	-6.018239729916e-01	7.650707458288e+00	1-167610	0	-3.409138235056e+00	1.571042236044e+06	3.816064199091e+02	9.002958394970e+02	2.353421301101e+03	3	7.521139659081e+00	8452-6101	1.548363647461e+02	2.436200000000e-02	exploration	m0-r1	8.477640000000e-01	4.091841000000e-02	7.036602000000e-02	1	7.791960000000e+00	False	2.068090000001e+09	False	inner	0	54	3.646626635948e-01	2.752627128707e-03	4.330252904515e-02	5.085017030110e-03	4.368687876254e-02	7.400874989456e-02	2.424774260780e-02	2.078038882053e-01	2.479261223995e+00	2.373102906655e+08	1.147485315752e-01	1.307277318963e+00	-1.126911819532e+01	8.369672271096e+00	9.227084527793e-01	2.045607782596e+00	2.074785000000e+00	1.100957582773e+00	1.581984408691e+00	3.675881763060e-01
4.534330000000e-01	1.474096000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.655020904541e+01	1.314957000000e+00	0.000000000000e+00	5.092000000000e-01	6.798779999999e+00	1.857789000000e+01	3.952230000000e+00	5.238339000000e+00	3.462847000000e+00	6.236160265381e-12	1.381006841144e+00	8.324309881763e-01	6.196187860810e+00	8.916467144270e-01	-1.070365068501e+01	9.315569434641e+00	-6.018239729916e-01	7.650707458288e+00	1-167610	0	-3.409138235056e+00	1.571042236044e+06	3.816064199091e+02	9.002958394970e+02	2.353421301101e+03	3	7.521139659081e+00	8452-6101	1.548363647461e+02	2.436200000000e-02	exploration	m0-r1	8.477640000000e-01	4.091841000000e-02	7.036602000000e-02	1	7.791960000000e+00	False	2.068090000001e+09	False	mid_inner	1	104	6.535279153054e-01	4.555071177721e-03	3.052458380334e-02	1.448004793776e-02	3.409062448945e-02	7.400874989456e-02	2.424774260780e-02	2.078038882053e-01	4.443192520020e+00	5.972394115446e+08	2.887879210017e-01	1.381006841144e+00	-1.137503199422e+01	5.534331020668e+00	7.430651317024e-01	2.200263039839e+00	2.074785000000e+00	1.664998735670e+00	1.416078117221e+00	3.388637308763e-01
4.534330000000e-01	1.474096000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.655020904541e+01	1.314957000000e+00	0.000000000000e+00	5.092000000000e-01	6.798779999999e+00	1.857789000000e+01	3.952230000000e+00	5.238339000000e+00	3.462847000000e+00	6.236160265381e-12	1.406210888256e+00	8.324309881763e-01	6.196187860810e+00	8.916467144270e-01	-1.070365068501e+01	9.315569434641e+00	-6.018239729916e-01	7.650707458288e+00	1-167610	0	-3.409138235056e+00	1.571042236044e+06	3.816064199091e+02	9.002958394970e+02	2.353421301101e+03	3	7.521139659081e+00	8452-6101	1.548363647461e+02	2.436200000000e-02	exploration	m0-r1	8.477640000000e-01	4.091841000000e-02	7.036602000000e-02	1	7.791960000000e+00	False	2.068090000001e+09	False	mid_outer	2	150	9.510157207316e-01	3.501918006468e-02	6.660074826120e-02	2.608773659473e-02	7.964027022801e-02	7.400874989456e-02	2.424774260780e-02	2.078038882053e-01	6.465746661795e+00	9.760680702369e+08	4.719659542073e-01	1.406210888256e+00	-1.148754745297e+01	4.030376573549e+00	6.053456258369e-01	1.930063371877e+00	2.074785000000e+00	2.286301040123e+00	1.158825568775e+00	3.184957069049e-01
4.534330000000e-01	1.474096000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.655020904541e+01	1.314957000000e+00	0.000000000000e+00	5.092000000000e-01	6.798779999999e+00	1.857789000000e+01	3.952230000000e+00	5.238339000000e+00	3.462847000000e+00	6.236160265381e-12	1.408665525889e+00	8.324309881763e-01	6.196187860810e+00	8.916467144270e-01	-1.070365068501e+01	9.315569434641e+00	-6.018239729916e-01	7.650707458288e+00	1-167610	0	-3.409138235056e+00	1.571042236044e+06	3.816064199091e+02	9.002958394970e+02	2.353421301101e+03	3	7.521139659081e+00	8452-6101	1.548363647461e+02	2.436200000000e-02	exploration	m0-r1	8.477640000000e-01	4.091841000000e-02	7.036602000000e-02	1	7.791960000000e+00	False	2.068090000001e+09	False	outer	3	269	1.287148624607e+00	4.345512134512e-02	6.873065336940e-02	1.637755468341e-02	8.294862615566e-02	7.400874989456e-02	2.424774260780e-02	2.078038882053e-01	8.751040326006e+00	1.336073598582e+09	6.460422895435e-01	1.408665525889e+00	-1.161407917858e+01	2.994740959872e+00	4.763592625973e-01	1.789383436253e+00	2.074785000000e+00	3.076945310350e+00	1.037349649146e+00	3.015976613315e-01
4.150250000000e-01	1.508902000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.444055938721e+01	1.337977000000e+00	0.000000000000e+00	5.699000000000e-01	8.601840000000e+00	2.042411000000e+01	3.779974000000e+00	5.282520000000e+00	3.366569000000e+00	6.740098007736e-12	1.399209560446e+00	9.345913601242e-01	6.127776432763e+00	9.502310886050e-01	-1.066843621124e+01	9.553639122438e+00	-6.477391229316e-01	7.684456402190e+00	1-167113	1	-3.374932521033e+00	1.342073907004e+06	4.802441213413e+03	3.054354511500e+03	1.659336894088e+03	3	7.248864257260e+00	8459-12703	1.488416137695e+02	2.645940000000e-02	exploration	m1-r1	1.030950000000e+00	7.677201000000e-02	1.388038000000e-01	1	8.917253000000e+00	False	3.577989999996e+09	False	inner	0	84	3.650253718777e-01	4.411475921818e-02	3.928771868419e-02	1.717030472969e-02	6.151793384694e-02	5.960521998865e-02	5.554020761633e-02	2.419816916844e-01	3.139889844832e+00	4.589582473482e+08	1.282726467510e-01	1.399209560446e+00	-1.118784583654e+01	8.166737003830e+00	9.120485700829e-01	1.732089997081e+00	2.189885000000e+00	1.042856988089e+00	1.468483473240e+00	3.550891822915e-01
