seed,family,galaxy,fold,candidate_index,radii,mse_logspeed,mse_speed_kms
9062301,clock_potential,D564-8,1,165,6,0.04313732914031651,61.81796735641498
9062301,clock_potential,D631-7,4,165,16,0.04289559542863327,211.21572640387052
9062301,clock_potential,DDO064,0,165,14,0.03508063009969965,78.30375862696023
9062301,clock_potential,DDO161,0,165,31,0.033021683751514604,230.16980426541508
9062301,clock_potential,DDO168,0,165,10,0.023960878567305353,117.26482902866209
9062301,clock_potential,DDO170,2,165,8,0.011803456578193145,109.90971828316933
9062301,clock_potential,ESO079-G014,4,165,15,0.008191243465139851,402.68107041371053
9062301,clock_potential,ESO116-G012,4,165,15,0.013022077115975658,480.23936320427674
9062301,clock_potential,F565-V2,2,165,7,0.024981323260297273,302.61908743119284
9062301,clock_potential,F568-3,0,165,18,0.03598142668272295,312.10082223417965
9062301,clock_potential,F568-V1,2,165,15,0.019094941234109424,632.1266494052014
9062301,clock_potential,F571-V1,1,165,7,0.013060595926194546,194.66101073394427
9062301,clock_potential,F583-1,2,165,25,0.050362632485066366,257.46030926996514
9062301,clock_potential,F583-4,3,165,12,0.019775210736194024,94.27675899437169
9062301,clock_potential,KK98-251,4,165,15,0.09754729212187382,159.75362587452491
9062301,clock_potential,NGC0024,3,165,29,0.01686720196111541,557.4647079672812
9062301,clock_potential,NGC0055,3,165,21,0.010528555695171967,163.30451978698048
9062301,clock_potential,NGC0247,2,165,26,0.0038659865755674696,99.33892564432426
9062301,clock_potential,NGC0289,1,165,28,0.0020038326747622353,297.5715067238998
9062301,clock_potential,NGC0300,4,165,25,0.009157201140984506,272.14074706253336
9062301,clock_potential,NGC0801,0,165,13,0.0017951534229302636,258.8245733469561
9062301,clock_potential,NGC1003,3,165,36,0.013562818936820764,586.8913822430272
9062301,clock_potential,NGC1090,1,165,24,0.009773741380977948,305.9933968873565
9062301,clock_potential,NGC2403,1,165,73,0.012725930097686435,787.0381797802349
9062301,clock_potential,NGC2683,2,165,11,0.007377434884030304,886.244136768346
9062301,clock_potential,NGC2841,3,165,50,0.027490697582249108,8044.973868663069
9062301,clock_potential,NGC2915,4,165,30,0.0665791005616392,1165.5555352130402
9062301,clock_potential,NGC2955,2,165,24,0.002156593680854348,831.8009095434603
9062301,clock_potential,NGC2976,4,165,27,0.028061037708014297,90.08508826943968
9062301,clock_potential,NGC2998,3,165,13,0.009843356841675996,690.5968764770137
9062301,clock_potential,NGC3109,3,165,25,0.044174090188683915,185.98246864695702
9062301,clock_potential,NGC3198,3,165,43,0.011086162226170993,487.2186334664049
9062301,clock_potential,NGC3521,0,165,41,0.0016159209654033424,298.1785803725273
9062301,clock_potential,NGC3741,4,165,21,0.033175978224749804,209.0754965928831
9062301,clock_potential,NGC3769,4,165,12,0.003985998136247473,251.86038926637357
9062301,clock_potential,NGC3877,0,165,13,0.013613987320280777,367.0189226845462
9062301,clock_potential,NGC3893,1,165,10,0.006017183992672894,829.8777858062289
9062301,clock_potential,NGC3917,0,165,17,0.012055124889422956,332.4430443329388
9062301,clock_potential,NGC3949,4,165,7,0.0016603746643801323,207.18035272019515
9062301,clock_potential,NGC3972,4,165,10,0.0060883571593747165,251.88249361639947
9062301,clock_potential,NGC3992,3,165,9,0.010870554760633207,2836.7122979636697
9062301,clock_potential,NGC4051,3,165,7,0.0034818947184974457,412.0900292346543
9062301,clock_potential,NGC4068,4,165,6,0.12207516606621187,198.99279479505864
9062301,clock_potential,NGC4088,2,165,12,0.005302445970753747,688.9997982127524
9062301,clock_potential,NGC4100,0,165,24,0.008634122267441478,1120.7770486337542
9062301,clock_potential,NGC5005,0,165,18,0.0020207530348497643,708.8448635121598
9062301,clock_potential,NGC5033,1,165,22,0.007211853004955895,1480.569954545348
9062301,clock_potential,NGC5371,2,165,19,0.0011525925161567044,344.44980486190343
9062301,clock_potential,NGC5585,3,165,24,0.016577590290442156,225.8378164820431
9062301,clock_potential,NGC5985,1,165,33,0.021399488012521516,6606.339243381415
9062301,clock_potential,NGC6015,1,165,44,0.011513024143447775,1058.997102858358
9062301,clock_potential,NGC6195,2,165,23,0.004137730772785519,1434.8006883888652
9062301,clock_potential,NGC6503,1,165,31,0.008327170614105971,463.57812898950226
9062301,clock_potential,NGC6674,4,165,15,0.014288662897059875,3548.01047527229
9062301,clock_potential,NGC6946,4,165,58,0.002452126605947684,320.15669579655815
9062301,clock_potential,NGC7331,3,165,36,0.004128266135023483,1386.5584087977056
9062301,clock_potential,UGC00128,1,165,22,0.009358755476035055,486.09913182885333
9062301,clock_potential,UGC00191,2,165,9,0.0068806633145556025,84.23031073131745
9062301,clock_potential,UGC00731,0,165,12,0.003985793627955821,41.09382963834195
9062301,clock_potential,UGC00891,1,165,5,0.020074933617326856,165.15407687084198
9062301,clock_potential,UGC02259,2,165,8,0.011858194841374587,338.18193802829774
9062301,clock_potential,UGC02487,2,165,17,0.023693460926460873,10585.24002910703
9062301,clock_potential,UGC02916,0,165,43,0.004130475673836362,1052.4910354753622
9062301,clock_potential,UGC02953,3,165,115,0.013074328252512297,3153.6986983337106
9062301,clock_potential,UGC03205,2,165,48,0.007054537517291931,1378.1721581228219
9062301,clock_potential,UGC03580,3,165,47,0.020636237810922838,980.4243524495021
9062301,clock_potential,UGC04325,3,165,8,0.009017806578101785,285.59755546547115
9062301,clock_potential,UGC04483,0,165,8,0.03624871411942341,26.985457810395406
9062301,clock_potential,UGC04499,2,165,9,0.01071762311742631,95.63773204448555
9062301,clock_potential,UGC05414,3,165,6,0.022907856309948123,161.0916829892485
9062301,clock_potential,UGC05716,3,165,12,0.006508126627041157,138.85150373215322
9062301,clock_potential,UGC05750,0,165,11,0.13402558733377895,502.58778518909025
9062301,clock_potential,UGC05764,1,165,10,0.009454621291424227,100.12441901571825
9062301,clock_potential,UGC05829,1,165,11,0.028906248864482554,188.78627503409945
9062301,clock_potential,UGC06399,0,165,9,0.011814588909534933,154.9768690671933
9062301,clock_potential,UGC06614,4,165,13,0.006204938044542077,1148.7900458047948
9062301,clock_potential,UGC06786,1,165,45,0.012217874856285192,2173.343746558512
9062301,clock_potential,UGC06787,4,165,71,0.009747578884810837,2350.940394963343
9062301,clock_potential,UGC06818,0,165,8,0.033596109178643904,317.0418928965074
9062301,clock_potential,UGC06917,2,165,11,0.002671819410138367,113.55333959502894
9062301,clock_potential,UGC06923,4,165,6,0.006750636927674449,105.22686541456703
9062301,clock_potential,UGC06983,3,165,17,0.0042023310538679874,197.29028436212343
9062301,clock_potential,UGC07089,3,165,12,0.02253615359862544,267.6092894790307
9062301,clock_potential,UGC07261,4,165,7,0.0010662607040961088,28.0302072946792
9062301,clock_potential,UGC07323,4,165,10,0.016514506308359808,191.13224533513915
9062301,clock_potential,UGC07399,2,165,10,0.027208504338609562,892.149364348849
9062301,clock_potential,UGC07524,0,165,31,0.013584074248565845,122.81497210211323
9062301,clock_potential,UGC07577,0,165,9,0.20077424599859106,231.0063022068933
9062301,clock_potential,UGC07603,2,165,12,0.017414934633475168,209.80314882951964
9062301,clock_potential,UGC07866,1,165,7,0.034313926359224714,109.60597525774874
9062301,clock_potential,UGC08490,1,165,30,0.025399717898457963,562.2862176121015
9062301,clock_potential,UGC08699,0,165,41,0.005574301886525207,869.6372262308246
9062301,clock_potential,UGC08837,1,165,8,0.10572110510961753,362.9540931078003
9062301,clock_potential,UGC09037,0,165,22,0.009904065315399583,680.8068760875225
9062301,clock_potential,UGC09133,4,165,68,0.004846718795477787,1307.3631437377526
9062301,clock_potential,UGC09992,3,165,5,0.026042858955887573,209.61626841360626
9062301,clock_potential,UGC10310,1,165,7,0.004659477248002996,44.748027683811095
9062301,clock_potential,UGC11820,0,165,10,0.021140281783249386,124.45437714390793
9062301,clock_potential,UGC11914,1,165,65,0.0015679790821049545,585.1670801961299
9062301,clock_potential,UGCA442,2,165,8,0.02235413524651426,134.42517093287512
9062301,clock_potential,UGCA444,1,165,36,0.020334233837814842,37.57199224078833
9062301,kernel_point,CamB,2,226,9,0.09176919960202735,41.11441025111774
9062301,kernel_point,D564-8,1,226,6,0.01597623915292255,30.4226180897351
9062301,kernel_point,D631-7,4,226,16,0.02711842920029563,121.88299189410472
9062301,kernel_point,DDO064,0,226,14,0.008842167692390284,31.98718170748441
9062301,kernel_point,DDO161,0,226,31,0.02954321174574044,248.43670561278586
9062301,kernel_point,DDO168,0,226,10,0.008599945165849703,66.01674817253526
9062301,kernel_point,DDO170,2,226,8,0.008113354859695148,112.53833895465823
9062301,kernel_point,ESO079-G014,4,226,15,0.005468649685427614,512.3796455995911
9062301,kernel_point,ESO116-G012,4,226,15,0.006225164267987873,267.14361328117263
9062301,kernel_point,F565-V2,2,226,7,0.04686024452147332,747.3843899518205
9062301,kernel_point,F568-3,0,226,18,0.024904000918904427,679.9155217152961
9062301,kernel_point,F568-V1,2,226,15,0.041215851053705,1458.9348431207882
9062301,kernel_point,F571-V1,1,226,7,0.015765452141791324,377.01472430360855
9062301,kernel_point,F583-1,2,226,25,0.0183505526197213,175.50538654297685
9062301,kernel_point,F583-4,3,226,12,0.007308739000219857,113.14150799655273
9062301,kernel_point,KK98-251,4,226,15,0.010252118766444994,29.573382465241966
9062301,kernel_point,NGC0024,3,226,29,0.017018075137585912,552.8852345066009
9062301,kernel_point,NGC0055,3,226,21,0.020061480526816784,494.2589741177952
9062301,kernel_point,NGC0247,2,226,26,0.01662406957449402,520.5497400771625
9062301,kernel_point,NGC0289,1,226,28,0.0008368520459343056,123.49253937285695
9062301,kernel_point,NGC0300,4,226,25,0.011011879179485191,350.5319481221544
9062301,kernel_point,NGC0801,0,226,13,0.004216488396187827,1118.121417319354
9062301,kernel_point,NGC1003,3,226,36,0.017295151525345845,1014.8904977654134
9062301,kernel_point,NGC1090,1,226,24,0.015836456275061195,1173.320715990134
9062301,kernel_point,NGC2403,1,226,73,0.00481961179873442,261.98051263350237
9062301,kernel_point,NGC2683,2,226,11,0.01668781051016684,3444.821709068256
9062301,kernel_point,NGC2841,3,226,50,0.00028749306689774016,134.40278419545584
9062301,kernel_point,NGC2915,4,226,30,0.020328301995915902,259.7345372627183
9062301,kernel_point,NGC2955,2,226,24,0.0020865049135877995,632.3983227799548
9062301,kernel_point,NGC2976,4,226,27,0.021436356222008013,62.19848864603705
9062301,kernel_point,NGC2998,3,226,13,0.010061157371825492,625.446308132451
9062301,kernel_point,NGC3109,3,226,25,0.03408889679527685,356.02847774297464
9062301,kernel_point,NGC3198,3,226,43,0.012250129231947487,573.5913633445484
9062301,kernel_point,NGC3521,0,226,41,0.004484550934172785,1277.1503303854968
9062301,kernel_point,NGC3741,4,226,21,0.055570642460534954,386.7809453726487
9062301,kernel_point,NGC3769,4,226,12,0.0009634768329982985,56.80040687025913
9062301,kernel_point,NGC3877,0,226,13,0.0291477751489669,2380.4221131988456
9062301,kernel_point,NGC3893,1,226,10,0.006147046925155643,1203.0661663366482
9062301,kernel_point,NGC3917,0,226,17,0.008182398880269136,106.31896559572743
9062301,kernel_point,NGC3949,4,226,7,0.0005010599988027381,64.89282980614966
9062301,kernel_point,NGC3972,4,226,10,0.003317899242772622,117.10108249290661
9062301,kernel_point,NGC3992,3,226,9,0.002704827978293436,1009.9695064793312
9062301,kernel_point,NGC4051,3,226,7,0.0047320046247142505,647.1840931785861
9062301,kernel_point,NGC4068,4,226,6,0.07065869359271067,83.53405760843323
9062301,kernel_point,NGC4088,2,226,12,0.046112599620902424,10272.285829144615
9062301,kernel_point,NGC4100,0,226,24,0.007681492220474158,1447.0528516034371
9062301,kernel_point,NGC5005,0,226,18,0.0011979633304089272,391.3007721881268
9062301,kernel_point,NGC5033,1,226,22,0.0008112092386595532,214.68697468713498
9062301,kernel_point,NGC5371,2,226,19,0.00883327741268389,2921.1725678632733
9062301,kernel_point,NGC5585,3,226,24,0.008597392211033086,96.56884170473626
9062301,kernel_point,NGC5985,1,226,33,0.014690305753355903,4580.030884382915
9062301,kernel_point,NGC6015,1,226,44,0.0026278657917550327,253.94864847114815
9062301,kernel_point,NGC6195,2,226,23,0.0005540645430082736,150.64318371715592
9062301,kernel_point,NGC6503,1,226,31,0.0008140070186828008,47.64031720829528
9062301,kernel_point,NGC6674,4,226,15,0.0015042678805971062,527.0890039891824
9062301,kernel_point,NGC6946,4,226,58,0.015376996834399973,2926.4901894787326
9062301,kernel_point,NGC7331,3,226,36,0.00948251229882208,3695.8293400827615
9062301,kernel_point,UGC00128,1,226,22,0.0231586219307058,1294.894745310418
9062301,kernel_point,UGC00191,2,226,9,0.0028597300282489036,55.34442368921696
9062301,kernel_point,UGC00731,0,226,12,0.012560620754696689,190.38592055126557
9062301,kernel_point,UGC00891,1,226,5,0.016281783896356438,207.55789665477658
9062301,kernel_point,UGC02259,2,226,8,0.041567613909648166,864.0980448195553
9062301,kernel_point,UGC02487,2,226,17,0.0018968148013225295,1216.3441348099843
9062301,kernel_point,UGC02916,0,226,43,0.003744576800064346,784.6924332472877
9062301,kernel_point,UGC02953,3,226,115,0.007031590434192344,2421.490421784539
9062301,kernel_point,UGC03205,2,226,48,0.003210720757259399,882.8113110805249
9062301,kernel_point,UGC03580,3,226,47,0.015356823792302545,683.7128606368814
9062301,kernel_point,UGC04325,3,226,8,0.04426791752656174,966.0297200452234
9062301,kernel_point,UGC04483,0,226,8,0.03347407393148627,35.522654397578165
9062301,kernel_point,UGC04499,2,226,9,0.003641417836763216,50.52282817839804
9062301,kernel_point,UGC05414,3,226,6,0.003267150300335277,28.0189250675255
9062301,kernel_point,UGC05716,3,226,12,0.0009139835704629421,22.338231703755962
9062301,kernel_point,UGC05750,0,226,11,0.038294735011650524,172.88923142331276
9062301,kernel_point,UGC05764,1,226,10,0.08700420914710667,515.4156150941268
9062301,kernel_point,UGC05829,1,226,11,0.00468864725008205,57.43114342775623
9062301,kernel_point,UGC06399,0,226,9,0.020290060202546978,466.0391314496012
9062301,kernel_point,UGC06614,4,226,13,0.009616689600935159,2093.5145644752733
9062301,kernel_point,UGC06786,1,226,45,0.0028036929518674247,525.9530180029233
9062301,kernel_point,UGC06787,4,226,71,0.0056515904630759515,1425.0142808787969
9062301,kernel_point,UGC06818,0,226,8,0.021192916173085337,183.56595034583947
9062301,kernel_point,UGC06917,2,226,11,0.009112157246852477,381.8292356904478
9062301,kernel_point,UGC06923,4,226,6,0.002942982470446462,47.54249841689623
9062301,kernel_point,UGC06983,3,226,17,0.017655183737087965,728.7133233551291
9062301,kernel_point,UGC07089,3,226,12,0.003796401557630619,37.50686078226326
9062301,kernel_point,UGC07261,4,226,7,0.0007102646111540028,19.845362299377285
9062301,kernel_point,UGC07323,4,226,10,0.0028764023998866335,75.29271679721259
9062301,kernel_point,UGC07399,2,226,10,0.0690130619329544,1719.8421966120284
9062301,kernel_point,UGC07524,0,226,31,0.017950192894829842,324.92669670080096
9062301,kernel_point,UGC07577,0,226,9,0.012330000081012609,5.803540539049391
9062301,kernel_point,UGC07603,2,226,12,0.006405599450031306,60.51589009242392
9062301,kernel_point,UGC07866,1,226,7,0.003457135758712432,5.925221536774144
9062301,kernel_point,UGC08490,1,226,30,0.00021260105416923434,5.260621836206908
9062301,kernel_point,UGC08699,0,226,41,0.0006990424105980173,134.30101352053853
9062301,kernel_point,UGC08837,1,226,8,0.01540166702127822,37.87456783437057
9062301,kernel_point,UGC09037,0,226,22,0.02510787803079093,2949.7324061225668
9062301,kernel_point,UGC09133,4,226,68,0.0029574940642404226,973.6839676364068
9062301,kernel_point,UGC09992,3,226,5,0.003601712411649387,25.21678836461882
9062301,kernel_point,UGC10310,1,226,7,0.0029563860620720633,59.13835204291105
9062301,kernel_point,UGC11820,0,226,10,0.0038768035474850333,58.448617915463316
9062301,kernel_point,UGC11914,1,226,65,0.0014308287493135217,668.1997302281691
9062301,kernel_point,UGCA442,2,226,8,0.026817289521485037,270.587241206068
9062301,kernel_point,UGCA444,1,226,36,0.03136550561553494,96.6049806850703
9062301,finite_p2,CamB,2,347,9,0.06996829350757666,28.37688457063061
9062301,finite_p2,D564-8,1,347,6,0.030099983867014984,52.42626751935902
9062301,finite_p2,D631-7,4,286,16,0.04074916147626659,191.66973969283913
9062301,finite_p2,DDO064,0,286,14,0.021570521700276676,45.95715453313597
9062301,finite_p2,DDO161,0,286,31,0.050705017749711555,482.0727629093478
9062301,finite_p2,DDO168,0,286,10,0.013499637852299873,65.82977036713605
9062301,finite_p2,DDO170,2,347,8,0.021201098233586686,252.8793393404859
9062301,finite_p2,ESO079-G014,4,286,15,0.0060109299156639465,458.91294175081055
9062301,finite_p2,ESO116-G012,4,286,15,0.008791363376442934,276.6209220847674
9062301,finite_p2,F565-V2,2,347,7,0.07347388325401757,1003.4551855944354
9062301,finite_p2,F568-3,0,286,18,0.019922594942716414,486.0807786827705
9062301,finite_p2,F568-V1,2,347,15,0.06688805785839275,2094.0832018870724
9062301,finite_p2,F571-V1,1,347,7,0.029818992481496442,633.746643662482
9062301,finite_p2,F583-1,2,347,25,0.029844234132104304,412.82037765282104
9062301,finite_p2,F583-4,3,286,12,0.006302089767689042,71.34162742616611
9062301,finite_p2,KK98-251,4,286,15,0.013746053370049933,20.27910769487772
9062301,finite_p2,NGC0024,3,286,29,0.013062386431442991,430.2107804999145
9062301,finite_p2,NGC0055,3,286,21,0.016279566792867618,418.32608463597035
9062301,finite_p2,NGC0247,2,347,26,0.02746164684942228,774.4923616376836
9062301,finite_p2,NGC0289,1,347,28,0.0019918171968597988,290.03975002852997
9062301,finite_p2,NGC0300,4,286,25,0.00972980381629894,310.10844762754925
9062301,finite_p2,NGC0801,0,286,13,0.0037949765971968872,1007.0251560465445
9062301,finite_p2,NGC1003,3,286,36,0.02026922085644009,1139.5526885790405
9062301,finite_p2,NGC1090,1,347,24,0.009163485530961935,304.09227339473733
9062301,finite_p2,NGC2403,1,347,73,0.002445507931094367,159.381014241764
9062301,finite_p2,NGC2683,2,347,11,0.006415342005585151,1186.127950726434
9062301,finite_p2,NGC2841,3,286,50,0.001835846791253166,666.3104874330079
9062301,finite_p2,NGC2915,4,286,30,0.0306004015944061,453.70235991264053
9062301,finite_p2,NGC2955,2,347,24,0.0017288255128256394,564.3385619782867
9062301,finite_p2,NGC2976,4,286,27,0.03430824145060676,134.76170601215415
9062301,finite_p2,NGC2998,3,286,13,0.006358801591522558,463.2342303036967
9062301,finite_p2,NGC3109,3,286,25,0.028113177768256517,253.79218384659305
9062301,finite_p2,NGC3198,3,286,43,0.019081165967488194,980.1888985898981
9062301,finite_p2,NGC3521,0,286,41,0.004522669562530932,1300.5679519809312
9062301,finite_p2,NGC3741,4,286,21,0.06810622617827727,486.2812637491699
9062301,finite_p2,NGC3769,4,286,12,0.0017221516737627623,110.65028270017315
9062301,finite_p2,NGC3877,0,286,13,0.03481529154387824,2740.932070859259
9062301,finite_p2,NGC3893,1,347,10,0.0020819937631626415,348.47942321593257
9062301,finite_p2,NGC3917,0,286,17,0.013333387547954774,207.80025867683497
9062301,finite_p2,NGC3949,4,286,7,0.0002968644549427868,39.36161325302453
9062301,finite_p2,NGC3972,4,286,10,0.005166342671298377,140.17351529140032
9062301,finite_p2,NGC3992,3,286,9,0.0011839065733217772,438.237738255089
9062301,finite_p2,NGC4051,3,286,7,0.005941329939957865,802.3266213476542
9062301,finite_p2,NGC4068,4,286,6,0.10725135553127786,169.86957266636466
9062301,finite_p2,NGC4088,2,347,12,0.03038496341931493,6097.146953742001
9062301,finite_p2,NGC4100,0,286,24,0.005148453841796567,884.0828620138103
9062301,finite_p2,NGC5005,0,286,18,0.0023826688119204394,750.9265484498324
9062301,finite_p2,NGC5033,1,347,22,0.002819061217742779,701.7957289481575
9062301,finite_p2,NGC5371,2,347,19,0.004880212169998259,1536.2744948144318
9062301,finite_p2,NGC5585,3,286,24,0.018669225678259422,230.14136629069162
9062301,finite_p2,NGC5985,1,347,33,0.019812917174745356,6025.467390768076
9062301,finite_p2,NGC6015,1,347,44,0.001165319841268702,93.55905829393137
9062301,finite_p2,NGC6195,2,347,23,0.001512394502144277,447.7115902546086
9062301,finite_p2,NGC6503,1,347,31,0.0055315650948690774,319.0579269091599
9062301,finite_p2,NGC6674,4,286,15,0.0006399182821236507,220.46051154215027
9062301,finite_p2,NGC6946,4,286,58,0.013857261956921364,2575.855186670115
9062301,finite_p2,NGC7331,3,286,36,0.00785311925673891,3031.9867540858204
9062301,finite_p2,UGC00128,1,347,22,0.044321171022046794,2198.024422241835
9062301,finite_p2,UGC00191,2,347,9,0.010454080758979026,195.03737745670728
9062301,finite_p2,UGC00731,0,286,12,0.0023930110694051292,50.93811979515643
9062301,finite_p2,UGC00891,1,347,5,0.03014498402260838,346.3537168511949
9062301,finite_p2,UGC02259,2,347,8,0.060298293383982224,1153.5316333111455
9062301,finite_p2,UGC02487,2,347,17,0.005408550741170132,3066.832282202593
9062301,finite_p2,UGC02916,0,286,43,0.0036921435825076065,690.9973432721387
9062301,finite_p2,UGC02953,3,286,115,0.005659983303245274,1718.7257613723789
9062301,finite_p2,UGC03205,2,347,48,0.0011279377948033872,229.7657743722931
9062301,finite_p2,UGC03580,3,286,47,0.01737086959943772,824.4019115489176
9062301,finite_p2,UGC04325,3,286,8,0.03126957769627034,769.7624031357216
9062301,finite_p2,UGC04483,0,286,8,0.06028714369389086,78.9447344291712
9062301,finite_p2,UGC04499,2,347,9,0.00903751604467271,166.40620581294877
9062301,finite_p2,UGC05414,3,286,6,0.007324883912053392,36.62904081815231
9062301,finite_p2,UGC05716,3,286,12,0.003692849811525689,66.38506534833346
9062301,finite_p2,UGC05750,0,286,11,0.05267102477353318,156.80683224520752
9062301,finite_p2,UGC05764,1,347,10,0.12044854792924053,631.20776762534
9062301,finite_p2,UGC05829,1,347,11,0.016472478227570683,168.08200179694919
9062301,finite_p2,UGC06399,0,286,9,0.015735090402156766,371.6674160540667
9062301,finite_p2,UGC06614,4,286,13,0.010811340229629233,2385.8076392988582
9062301,finite_p2,UGC06786,1,347,45,0.005189400478166584,1025.0875144680538
9062301,finite_p2,UGC06787,4,286,71,0.0066470107195570815,1632.8047743488066
9062301,finite_p2,UGC06818,0,286,8,0.03546613201217018,348.14119932599635
9062301,finite_p2,UGC06917,2,347,11,0.017154793072082022,659.8835476703878
9062301,finite_p2,UGC06923,4,286,6,0.004976365871364514,74.14368174965253
9062301,finite_p2,UGC06983,3,286,17,0.010948723930630877,490.02486240591827
9062301,finite_p2,UGC07089,3,286,12,0.008935880961957764,78.35018617712232
9062301,finite_p2,UGC07261,4,286,7,0.0048162556949246345,119.7611674968771
9062301,finite_p2,UGC07323,4,286,10,0.0037041846134094033,63.3415783217459
9062301,finite_p2,UGC07399,2,347,10,0.09308348571607741,2136.740844108581
9062301,finite_p2,UGC07524,0,286,31,0.008497737745591254,180.40437262568187
9062301,finite_p2,UGC07577,0,286,9,0.029132840027787862,14.4717742383481
9062301,finite_p2,UGC07603,2,347,12,0.01330049209240404,180.89519476494408
9062301,finite_p2,UGC07866,1,347,7,0.0016317536559777757,5.960982615180305
9062301,finite_p2,UGC08490,1,347,30,0.007522360548447753,195.39752631103076
9062301,finite_p2,UGC08699,0,286,41,0.0007365403638895684,114.86438968756292
9062301,finite_p2,UGC08837,1,347,8,0.011849947128968174,51.108494186702515
9062301,finite_p2,UGC09037,0,286,22,0.03171418974435795,3852.5477492999676
9062301,finite_p2,UGC09133,4,286,68,0.0019429438089027232,581.0193252947197
9062301,finite_p2,UGC09992,3,286,5,0.009217178367401078,68.10635137029041
9062301,finite_p2,UGC10310,1,347,7,0.011487996709319659,200.5755720862541
9062301,finite_p2,UGC11820,0,286,10,0.007859844944933412,56.082845464162475
9062301,finite_p2,UGC11914,1,347,65,0.00090228859149554,370.1410652248974
9062301,finite_p2,UGCA442,2,347,8,0.048037733568333976,406.2299222994361
9062301,finite_p2,UGCA444,1,347,36,0.05387446335198969,134.71187772958757
9062301,finite_p3,CamB,2,375,9,0.10036214810890237,57.16714993887503
9062301,finite_p3,D564-8,1,375,6,0.009634118674344596,16.495145054284023
9062301,finite_p3,D631-7,4,375,16,0.03775462159393797,185.5236938692445
9062301,finite_p3,DDO064,0,375,14,0.009638241106246939,30.51598096046965
9062301,finite_p3,DDO161,0,375,31,0.04934587068920187,565.1453578515839
9062301,finite_p3,DDO168,0,375,10,0.008219123215977203,41.745643638301374
9062301,finite_p3,DDO170,2,375,8,0.00322407415426236,42.03793188624361
9062301,finite_p3,ESO079-G014,4,375,15,0.005123035902265206,277.77833461354265
9062301,finite_p3,ESO116-G012,4,375,15,0.003579374616523279,150.82418445541055
9062301,finite_p3,F565-V2,2,375,7,0.026116604940411747,490.98051556317796
9062301,finite_p3,F568-3,0,375,18,0.014611915922462058,444.9786640717466
9062301,finite_p3,F568-V1,2,375,15,0.02318765337250578,882.7991939234241
9062301,finite_p3,F571-V1,1,375,7,0.0077613106878367125,196.76924155752707
9062301,finite_p3,F583-1,2,375,25,0.011688240583528247,49.2994287519064
9062301,finite_p3,F583-4,3,375,12,0.003803433041604078,36.953898803903066
9062301,finite_p3,KK98-251,4,375,15,0.003980964372661389,14.345274376460235
9062301,finite_p3,NGC0024,3,375,29,0.012160177076913805,397.80431755017764
9062301,finite_p3,NGC0055,3,375,21,0.016782831913494122,409.51260954102355
9062301,finite_p3,NGC0247,2,375,26,0.010234403339620442,305.71160427325196
9062301,finite_p3,NGC0289,1,375,28,0.0025896458429875324,394.88972894607224
9062301,finite_p3,NGC0300,4,375,25,0.005464842188586307,191.9439347685092
9062301,finite_p3,NGC0801,0,375,13,0.006843541694968735,1950.8157552500402
9062301,finite_p3,NGC1003,3,375,36,0.02506554761931844,1580.8003290746108
9062301,finite_p3,NGC1090,1,375,24,0.013283845320496415,1640.6350513965638
9062301,finite_p3,NGC2403,1,375,73,0.009444485654155085,707.1677642673351
9062301,finite_p3,NGC2683,2,375,11,0.01126838884216886,2411.3582306689177
9062301,finite_p3,NGC2841,3,375,50,0.0011575144473114929,436.80219099714634
9062301,finite_p3,NGC2915,4,375,30,0.026387333226696372,378.22031021823824
9062301,finite_p3,NGC2955,2,375,24,0.0050147615838840014,1408.849880955695
9062301,finite_p3,NGC2976,4,375,27,0.011206557507719024,55.94748042268234
9062301,finite_p3,NGC2998,3,375,13,0.025535023991032173,1413.006497245911
9062301,finite_p3,NGC3109,3,375,25,0.014968588646618314,190.8280377820026
9062301,finite_p3,NGC3198,3,375,43,0.01350305629487506,1065.4983311119533
9062301,finite_p3,NGC3521,0,375,41,0.00605926101338921,1821.9978295874546
9062301,finite_p3,NGC3741,4,375,21,0.07702778204588732,600.9402311139528
9062301,finite_p3,NGC3769,4,375,12,0.001764584554361455,133.8335204313822
9062301,finite_p3,NGC3877,0,375,13,0.030769772980391366,3265.6021099074283
9062301,finite_p3,NGC3893,1,375,10,0.008315471033525852,1756.0303321035044
9062301,finite_p3,NGC3917,0,375,17,0.006758049951864263,92.74188177213192
9062301,finite_p3,NGC3949,4,375,7,0.00016868749022315156,19.851487850438446
9062301,finite_p3,NGC3972,4,375,10,0.0015830599297743087,42.16018203071815
9062301,finite_p3,NGC3992,3,375,9,0.0034730075177953155,1369.1785305895685
9062301,finite_p3,NGC4051,3,375,7,0.006469079625333852,991.0129941059802
9062301,finite_p3,NGC4068,4,375,6,0.08391832085862251,170.60665174519048
9062301,finite_p3,NGC4088,2,375,12,0.05295708388232756,12350.646591649893
9062301,finite_p3,NGC4100,0,375,24,0.008560775034446404,1635.220611473319
9062301,finite_p3,NGC5005,0,375,18,0.003066647403794188,951.6127893301909
9062301,finite_p3,NGC5033,1,375,22,0.0001889463352103225,43.81522865475236
9062301,finite_p3,NGC5371,2,375,19,0.012038109286343605,4003.2518193987926
9062301,finite_p3,NGC5585,3,375,24,0.011093240374314943,181.4485805026286
