case,kind,time,energy,oscillator_energy,mean_radius,mean_inward_acceleration
nested_counter,memory_fast,30.400000000000002,-0.757045090857712,3.3778500260347694e-05,1.4762927534701829,6.300161745913512
nested_counter,memory_fast,30.5,-0.7570450908561865,1.8601494746716276e-05,1.4760033330846436,6.304681536595345
nested_counter,memory_fast,30.6,-0.7570450908562484,2.1638173004751802e-05,1.4758491919317114,6.305972148289119
nested_counter,memory_fast,30.700000000000003,-0.7570450908562414,3.175823095211394e-05,1.4757650147055918,6.308482210514085
nested_counter,memory_fast,30.8,-0.757045090856264,4.580024519346341e-05,1.4757472922690305,6.313085273832314
nested_counter,memory_fast,30.900000000000002,-0.7570450908560966,7.963015754904931e-05,1.4758452057095437,6.317713444736869
nested_counter,memory_fast,31.0,-0.7570450908593805,0.00012716009953382101,1.4761662590730331,6.316896182187474
nested_counter,memory_fast,31.1,-0.7570450908598421,0.00012917093241955044,1.4768527818381991,6.314578225455178
nested_counter,memory_fast,31.200000000000003,-0.7570450908563211,8.40957207719063e-05,1.4778996826334303,6.31146089350576
nested_counter,memory_fast,31.3,-0.7570450908565712,5.288399172360534e-05,1.4791439582521806,6.302837744944067
nested_counter,memory_fast,31.400000000000002,-0.7570450908565479,4.515237223107845e-05,1.4804525675335398,6.294267970221785
nested_counter,memory_fast,31.5,-0.7570450908565544,4.880780530008982e-05,1.4817529487016836,6.288127132024965
nested_counter,memory_fast,31.6,-0.7570450908565299,7.079278760818636e-05,1.4830267238294703,6.283945405062399
nested_counter,memory_fast,31.700000000000003,-0.7570450908570762,0.00011581886182213722,1.4843165038438295,6.277801720949104
nested_counter,memory_fast,31.8,-0.7570450908544457,0.00013464828446508453,1.4857256732907944,6.269917273684526
nested_counter,memory_fast,31.900000000000002,-0.7570450908558839,9.604959916815806e-05,1.4872838016126868,6.2663610049823415
nested_counter,memory_fast,32.0,-0.7570450908563664,5.4615049424043733e-05,1.4888455338401934,6.259767105854596
nested_counter,memory_fast,32.1,-0.7570450908563441,3.6352550395761255e-05,1.4902710766976333,6.254492492625738
nested_counter,memory_fast,32.2,-0.757045090856348,2.622784710820676e-05,1.4914935110257048,6.253391848418134
nested_counter,memory_fast,32.300000000000004,-0.7570450908563713,1.8798602769734315e-05,1.4925106044423142,6.256083520715553
nested_counter,memory_fast,32.4,-0.7570450908559743,2.63347576011812e-05,1.4933852693472138,6.258975383878896
nested_counter,memory_fast,32.5,-0.7570450908537415,4.021198960254543e-05,1.4942504775161505,6.258194231246547
nested_counter,memory_fast,32.6,-0.757045090856928,3.0010051139193966e-05,1.495225680298293,6.260877343628811
nested_counter,memory_fast,32.7,-0.7570450908566445,1.7190841834472005e-05,1.496246952521033,6.260341070725667
nested_counter,memory_fast,32.800000000000004,-0.7570450908566606,2.006930872291958e-05,1.4971828775022407,6.257153798912112
nested_counter,memory_fast,32.9,-0.757045090856657,2.3748535263594763e-05,1.4979572902067377,6.255241980480308
nested_counter,memory_fast,33.0,-0.7570450908566755,2.2577861420193956e-05,1.4985499675302723,6.255362778920815
nested_counter,memory_fast,33.1,-0.7570450908564801,2.908806193277691e-05,1.4989920858868109,6.255447640806692
nested_counter,memory_fast,33.2,-0.7570450908587945,4.735416218206201e-05,1.4993732954525245,6.250971253523277
nested_counter,memory_fast,33.300000000000004,-0.7570450908587475,4.634705957792931e-05,1.499808468241833,6.2469547045544935
nested_counter,memory_fast,33.4,-0.7570450908564945,3.0751546504414853e-05,1.5002676980276528,6.243107499033166
nested_counter,memory_fast,33.5,-0.7570450908566572,3.1416002556185995e-05,1.5005904856171572,6.236035450592627
nested_counter,memory_fast,33.6,-0.757045090856639,4.083356843482399e-05,1.5006546843624453,6.230814211986548
nested_counter,memory_fast,33.7,-0.757045090856646,5.0754294239020466e-05,1.5004054171213232,6.229718270261794
nested_counter,memory_fast,33.800000000000004,-0.7570450908566245,7.36924252216687e-05,1.499849632953067,6.2321605511373095
nested_counter,memory_fast,33.9,-0.7570450908570375,0.00011762635418219165,1.4990608950068314,6.234224726493808
nested_counter,memory_fast,34.0,-0.7570450908543465,0.00013731113982700042,1.4981764505722237,6.2356348605651375
nested_counter,memory_fast,34.1,-0.7570450908561375,0.00010114841231772234,1.4972710675788172,6.241780633474342
nested_counter,memory_fast,34.2,-0.757045090856522,6.088565821535552e-05,1.4962551748465618,6.2452793801307545
nested_counter,memory_fast,34.300000000000004,-0.7570450908565088,4.427283303170935e-05,1.4950390457249787,6.249535439162454
nested_counter,memory_fast,34.4,-0.7570450908565141,4.028045140795837e-05,1.4936010810793796,6.2570651763968606
nested_counter,memory_fast,34.5,-0.7570450908565414,4.8634370663450897e-05,1.4919795668542615,6.2673693638523025
nested_counter,memory_fast,34.6,-0.7570450908560964,8.209509114266158e-05,1.4902709194158639,6.2769328451747475
nested_counter,memory_fast,34.7,-0.7570450908545363,0.00011545465738344233,1.4886343021109394,6.281480368484326
