case,comparison,aperture,profile_L1,centroid_km_s,reference_L1_mjy_beam,passed
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,3,0.0013833601859073207,0.0028652051551461,22.60304214812634,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,4,0.0015281520234037799,0.0038127702899686255,7.81579419194976,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,5,0.0023495458439175207,0.006756132339319265,9.422608897070846,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,6,0.0020577924293338546,0.002261922781521264,5.917050703806305,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,7,0.002445371900300497,0.0003542482736449415,5.534368096886187,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,8,0.003534806491529947,0.010995738520465537,4.320076724793498,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,9,0.004021651886786448,0.011933648252721696,8.530016444618374,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,10,0.0012438011220090898,0.004780689670143445,21.20223508970875,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,11,0.001328945560039057,0.0025799920996938397,4.87787287256003,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,12,0.0016386636279378081,0.004148355424215211,8.001775272803544,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,13,0.00041722615539208335,0.0014708195062809182,12.642983855497047,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,planar,14,0.00024108896527873358,0.0007560928150560642,8.711005245326756,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,0,0.00037719591620608575,0.0002979053442402346,3.970794157167582,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,1,0.0011607541892424667,0.00667903230080924,6.567870495286903,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,2,0.0003612697442130702,0.0006563010102098588,17.737340585724006,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,3,0.00011984100761976728,0.0006754243781301739,22.610325344853624,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,4,0.000666843089199953,0.005682726019507811,7.822039856140826,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,5,0.0002670834327252703,0.00011176412998281648,9.428413183688042,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,6,0.0006637692707932769,0.000535509727541239,5.917492050892863,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,7,0.0009702440123706957,0.0006536698957262388,5.529096652681686,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,8,0.0008179680029911012,0.004415985238996001,4.323426884941348,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,9,0.0007699550983720033,0.001828964823005208,8.516351616517133,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,10,0.0001725248248365161,0.00023557064922208326,21.213833762604676,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,11,0.0005142581304506798,0.0018687441989619913,4.875017119017319,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,12,0.0006631685677447074,0.004347317829967778,8.002156074207283,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,13,0.00021158859313243373,0.0005687765873325645,12.635174314032572,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,vertical,14,0.00010525324672334042,0.00021574927860257276,8.710653299736661,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,0,0.0026856641150583317,0.005622076150345379,3.981937575264232,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,1,0.001526611671771958,0.0021392142537024483,6.577465970633194,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,2,0.002976920225211407,0.01370954846647976,17.728510780384322,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,3,0.0014370585112601269,0.002224116130022935,22.600613139677275,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,4,0.0018159317787828928,0.009364180295470703,7.819650695998279,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,5,0.002540419351704171,0.006850060853423656,9.424478400932498,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,6,0.0023195482865031405,0.0027076296932904143,5.915417536569003,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,7,0.002541366444956672,0.0010228422100766466,5.5300835014975345,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,8,0.0037304881238930192,0.015016427453703685,4.322896775850101,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,9,0.004180391263684153,0.01363381362870797,8.531992477331817,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,10,0.0013421781853105307,0.004966581660323044,21.20082394815379,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,11,0.0014842500117456868,0.004472945112016902,4.87878764015163,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,12,0.002079405022659812,3.601105631645396e-05,8.004448658431526,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,13,0.00035003222576764537,0.0008931587617908576,12.640436603062705,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,joint,14,0.0003307904279579909,0.0005514901289558338,8.710526872077981,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,0,0.0003355756379754226,0.00021134865018268556,3.981937575264232,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,1,0.0011129865275389158,0.00651944830788409,6.577465970633194,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,2,0.00034651886730553417,0.000646828607798966,17.728510780384322,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,3,0.00011845725777639106,0.0006410890251231649,22.600613139677275,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,4,0.0006458868560520444,0.005551410005502078,7.819650695998279,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,5,0.00024843932411707117,9.392851410439107e-05,9.424478400932498,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,6,0.0006274427585183362,0.00044570691176915034,5.915417536569003,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,7,0.0009339059866627588,0.0006685939364317051,5.5300835014975345,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,8,0.0007677532325416576,0.004020688933238148,4.322896775850101,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,9,0.0007440288026521779,0.0017001653759862734,8.531992477331817,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,10,0.00016524965869396137,0.00018589199017959857,21.20082394815379,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,11,0.0004733849636102391,0.001892953012323062,4.87878764015163,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,12,0.0006308956080949545,0.004184366480531665,8.004448658431526,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,13,0.0002036116133513186,0.0005776607444900606,12.640436603062705,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_planar_vertical,14,0.00010285902334928186,0.00020460268610023036,8.710526872077981,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,0,0.002995923028987386,0.005919981494585613,3.981937575264232,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,1,0.0022264218690673863,0.008818246554511688,6.577465970633194,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,2,0.0028978332384181917,0.014365849476689618,17.728510780384322,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,3,0.001379655322852687,0.002899540508153109,22.600613139677275,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,4,0.0015326613774794778,0.003681454275962892,7.819650695998279,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,5,0.0023474544899465513,0.00673829672344084,9.424478400932498,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,6,0.0020598630840680927,0.002172119965749175,5.915417536569003,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,7,0.0024694239868490934,0.00036917231435040776,5.5300835014975345,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,8,0.003541565025919048,0.010600442214707684,4.322896775850101,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,9,0.004010239065547814,0.011804848805702761,8.531992477331817,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,10,0.0012362636058504805,0.004731011011100961,21.20082394815379,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,11,0.0013571619270338062,0.0026042009130549104,4.87878764015163,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,12,0.0016518816687589434,0.004311306773651324,8.004448658431526,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,13,0.0004203205087791469,0.0014619353491234222,12.640436603062705,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig3,fine_vertical_planar,14,0.00023944407803004204,0.0007672394075584066,8.710526872077981,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,0,0.002797048757479518,0.04467408816708485,3.475215679187284,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,1,0.001412321905206665,0.030977425353881927,5.8106201053780016,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,2,0.0009790635838532104,0.17811028592024059,15.345597811021355,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,3,0.0004239491118518485,0.012857128882487245,19.971122115261444,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,4,0.00032256724481552024,0.004949965677376156,7.497256571838953,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,5,0.0005079437971108717,0.012172344526533152,8.605294337464475,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,6,0.0003609285371715552,0.002268962250589368,5.9146116400147815,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,7,0.0001449385876955541,0.000338187654143951,5.466723646290508,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,8,0.000435834003978202,0.010971568062595694,4.3200607999972345,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,9,0.0018365214397858488,0.011935835673419604,8.529544206522456,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,10,0.0006157624144656923,0.004789011845044655,21.20174827064301,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,11,0.0007920567696373289,0.0025802350346850744,4.877571380532736,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,12,0.0003140084240827411,0.004146356053819744,8.00165122254941,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,13,0.0004084488406488714,0.0014739977318818376,12.641230442161211,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,planar,14,3.327582962062227e-05,0.0007626466102230722,8.709831656388594,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,0,0.00036746217053925886,0.0008073472117899883,3.4642863324333977,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,1,0.0011138329428941906,0.027833979416897137,5.796354672896897,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,2,0.00023422529843621076,0.00445586403913012,15.356547805826521,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,3,0.0001124843775914077,0.0024347708515364275,19.97695682155133,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,4,0.0005243217921908743,0.0071889646066551904,7.503225812801252,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,5,0.00021219614339433704,0.0002811956992161413,8.610458371775731,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,6,0.000285950851180612,0.0005412757613569852,5.915054967537736,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,7,0.0007887579548724419,0.0008231754483176701,5.461624319721635,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,8,0.0007049992948459095,0.004416360393073582,4.323410914211317,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,9,0.00024651432675642365,0.0018289775281239429,8.515880208747841,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,10,6.818432821498245e-05,0.00023546219457948325,21.21334638637035,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,11,0.00020660648723682117,0.0018695374739650106,4.874715454571269,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,12,0.0003513876571957662,0.004347448780528396,8.002031816416247,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,13,0.00020938723647866467,0.0005683510072387321,12.633421958154338,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,vertical,14,6.16848759393944e-05,0.00021584177875411115,8.709479615476521,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,0,0.0024728314952402325,0.0443645350353421,3.4740880441403084,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,1,0.00035086578892125976,0.0037740176679363913,5.804560286629268,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,2,0.0008902445434317862,0.17370742614050982,15.348994758720048,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,3,0.0005222140923489217,0.010537802034647825,19.968937255338396,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,4,0.00040310908829355516,0.0119735944379471,7.500785961030093,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,5,0.00039718622966648586,0.011867433222590762,8.6069422374908,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,6,0.0006366352853394602,0.0027201868636481663,5.912981969577075,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,7,0.0006150202632736375,0.001172359509617138,5.4625765249776626,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,8,0.0007421080914424595,0.014992647732447573,4.32288082689922,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,9,0.0020755069491366455,0.013636126833457496,8.531520144466823,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,10,0.0006831686573774843,0.004974784498349649,21.20033717958509,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,11,0.0009793588071423448,0.0044740822767792565,4.878486087939271,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,12,0.0006353571766249449,3.817036118825001e-05,8.004324441489475,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,13,0.00020717514066821648,0.0008967214093154041,12.638683627702282,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,joint,14,7.61670347928969e-05,0.0005579351625186746,8.709353480290664,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,0,0.0003251251408442477,0.0003095531317427458,3.4740880441403084,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,1,0.0010681581552378424,0.027203407685945535,5.804560286629268,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,2,0.00022299484259294945,0.004402859779730761,15.348994758720048,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,3,0.00011094429144248073,0.0023193268478394202,19.968937255338396,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,4,0.0005005729388565098,0.0070236287605709435,7.500785961030093,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,5,0.0001914617271564786,0.0003049113039423901,8.6069422374908,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,6,0.00027560889684619507,0.00045122461305879824,5.912981969577075,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,7,0.0007592000988821599,0.000834171855473187,5.4625765249776626,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,8,0.0006523489809012495,0.004021079669851879,4.32288082689922,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,9,0.00024505860356022354,0.0017002911600378923,8.531520144466823,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,10,6.736525786379522e-05,0.00018577265330499415,21.20033717958509,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,11,0.0001874993886297483,0.001893847242094182,4.878486087939271,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,12,0.0003365455773845011,0.004184526415007994,8.004324441489475,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,13,0.000201515609645254,0.0005772763225664335,12.638683627702282,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_planar_vertical,14,5.4908857891725985e-05,0.00020471144770439764,8.709353480290664,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,0,0.0028392569165051323,0.04517188224713209,3.4740880441403084,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,1,0.00145789655295531,0.03160799708483353,5.804560286629268,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,2,0.0009843930824787468,0.17816329017963994,15.348994758720048,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,3,0.000423293809356505,0.012972572886184253,19.968937255338396,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,4,0.00034093938590276695,0.004784629831291909,7.500785961030093,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,5,0.0005219786021323661,0.012148628921806903,8.6069422374908,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,6,0.0003505871341158808,0.002178911102291181,5.912981969577075,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,7,0.00017446671387213496,0.0003491840612994679,5.4625765249776626,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,8,0.00042347958848133006,0.010576287339373991,4.32288082689922,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,9,0.001836623170433936,0.011807149305333553,8.531520144466823,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,10,0.0006149424890720472,0.004739322303770166,21.20033717958509,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,11,0.0007730331777186479,0.002604544802814246,4.878486087939271,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,12,0.00030478257877448843,0.004309278419340146,8.004324441489475,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,13,0.00041631556405327636,0.0014650724165541362,12.638683627702282,True
h0p1_newton_p10_boxcar_independent_s1_sys30_sig20,fine_vertical_planar,14,3.179481818909239e-05,0.0007737769412727857,8.709353480290664,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,0,0.002836388902756972,0.005814826337818602,3.983260335405422,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,1,0.0017280735766610383,0.008673133549024215,6.584783501457049,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,2,0.0020827662531839562,0.014442001697453577,17.72480480076317,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,3,0.0005961962479274726,0.002864786753356441,22.603042148130097,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,4,0.0010335836514478803,0.003824291382745315,7.815794191949763,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,5,0.0014784730569741087,0.006751199966778643,9.422608897070834,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,6,0.0011406127414431326,0.002243629965950733,5.917050703806301,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,7,0.0007418624335848593,0.0003876571092114034,5.5343680968861815,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,8,0.001797748499030133,0.010956578793248184,4.320076724793499,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,9,0.0028236252171420988,0.0119361477579627,8.53001644461838,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,10,0.0008810373581579435,0.004791386427008604,21.20223508970871,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,11,0.0009960629629312478,0.002595882738340549,4.877872872560034,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,12,0.0009429673698873316,0.004155329920045858,8.001775272803538,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,13,0.00041137985043737283,0.0014635272813734446,12.642983855497066,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,planar,14,0.0001351297754804164,0.0007700020057228585,8.711005245326767,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,0,0.0003747753930999262,0.0002985516261659882,3.970794157183519,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,1,0.0011602393587493343,0.006678744155223626,6.567870495861712,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,2,0.0003303247248982535,0.0006564776900930269,17.737340589846898,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,3,0.00011095481283264811,0.000675227365420028,22.610325344857568,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,4,0.0006517838601678883,0.005684893657146972,7.822039856140831,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,5,0.00023309500651271366,0.00011141093954591952,9.428413183688027,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,6,0.00048235413311065796,0.0005349416430937559,5.91749205089285,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,7,0.0008047864371225129,0.0006540325597903518,5.529096652681682,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,8,0.0007184056542397313,0.00441720156039338,4.323426884941348,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,9,0.0005419788034242895,0.0018286899254356115,8.516351616517131,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,10,0.00010693693737567024,0.0002355410576129202,21.213833762604647,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,11,0.0003745947893401581,0.0018689470831887434,4.875017119017323,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,12,0.0005792556748235155,0.004347259634435829,8.00215607420728,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,13,0.0002096412459999288,0.0005675572381989014,12.63517431403259,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,vertical,14,6.869748746608143e-05,0.00021555373126602717,8.71065329973667,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,0,0.00256245153522,0.005602847971353242,3.981937575281023,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,1,0.0009463176433851509,0.0021537456788962572,6.577465971255231,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,2,0.002219558775933988,0.01379493597260506,17.728510784893633,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,3,0.0006344649452150915,0.0022238255869311274,22.600613139681055,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,4,0.0012474149782971385,0.009377763803840367,7.819650695998289,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,5,0.001564728543624484,0.006844801531990186,9.42447840093249,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,6,0.001408538721362022,0.0026888052120553896,5.915417536568999,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,7,0.0010945406809916992,0.0010563761311068731,5.5300835014975345,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,8,0.0021665255088400342,0.014978391907224164,4.322896775850101,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,9,0.00313772049207653,0.013636314815196116,8.53199247733182,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,10,0.0008950575817675801,0.004977233546568982,21.200823948153783,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,11,0.0011132539058770281,0.004489221234607044,4.878787640151632,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,12,0.000857364511655885,2.9023728579602448e-05,8.004448658431519,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,13,0.0002698231636871043,0.0008870208055071771,12.640436603062717,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,joint,14,0.0001952847770839685,0.0005655560675918991,8.710526872077995,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,0,0.00033219012097287755,0.0002119783664653596,3.981937575281023,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,1,0.0011127178287297637,0.006519387870127957,6.577465971255231,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,2,0.00031636404368061107,0.0006470657248485168,17.728510784893633,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,3,0.00010952487779113762,0.0006409611664253134,22.600613139681055,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,4,0.0006275377396506658,0.0055534724210950515,7.819650695998289,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,5,0.00021097970900647547,9.360156521154295e-05,9.42447840093249,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,6,0.0004577514919126537,0.00044517524610465653,5.915417536568999,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,7,0.0007747795922742669,0.0006687190218954697,5.5300835014975345,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,8,0.0006668707852359779,0.0040218131139759805,4.322896775850101,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,9,0.0005264105282016477,0.0017001670572334149,8.53199247733182,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,10,0.00010285843383316488,0.00018584711956037836,21.200823948153783,True
h0p1_newton_p10_boxcar_hanning_full_s-1_sys0_sig3,fine_planar_vertical,11,0.0003433369801358453,0.0018933384962664945,4.878787640151632,True
