axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_bin	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_bin	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency
3.850660000000e-01	2.022318000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.043166732788e+01	1.723649000000e+00	0.000000000000e+00	9.391000000000e-01	3.930200000000e+00	5.934842000000e+00	2.335175000000e+00	-3.079276000000e-01	-3.523168000000e+00	6.418911687003e-11	1.809406844833e+00	5.944146513134e-01	7.446748330511e+00	9.559102271586e-01	-1.158007953339e+01	9.852080893754e+00	-6.339328429726e-01	8.663251591127e+00	1-254645	1	-4.034418469907e+00	2.797359806665e+07	6.723995390888e+03	1.509284432099e+03	1	7.609908434819e+00	8455-6102	1.574627227783e+02	4.392260000000e-02	exploration	m1-n1	1	2.076710000000e+00	1.870688000000e-02	4.823055000000e-02	9.034627000000e+00	False	7.113460000005e+09	False	inner	0	44	5.268719046629e-01	7.079126824213e-03	9.498837955564e-02	4.475527659337e-03	9.535689086285e-02	9.175257950988e-02	2.472479747330e-02	2.382406317202e-01	2.070711959706e+00	2.001580340876e+09	2.813792923380e-01	1.809406844833e+00	-1.018665654740e+01	3.184495025697e+01	1.503040574838e+00	1.975562933904e+00	4.118245000000e+00	1.221008535128e+00
3.850660000000e-01	2.022318000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.043166732788e+01	1.723649000000e+00	0.000000000000e+00	9.391000000000e-01	3.930200000000e+00	5.934842000000e+00	2.335175000000e+00	-3.079276000000e-01	-3.523168000000e+00	6.418911687003e-11	1.787677383734e+00	5.944146513134e-01	7.446748330511e+00	9.559102271586e-01	-1.158007953339e+01	9.852080893754e+00	-6.339328429726e-01	8.663251591127e+00	1-254645	1	-4.034418469907e+00	2.797359806665e+07	6.723995390888e+03	1.509284432099e+03	1	7.609908434819e+00	8455-6102	1.574627227783e+02	4.392260000000e-02	exploration	m1-n1	1	2.076710000000e+00	1.870688000000e-02	4.823055000000e-02	9.034627000000e+00	False	7.113460000005e+09	False	outer	1	120	1.134077689746e+00	3.976789547914e-02	6.828777241259e-02	9.180045039716e-03	7.955487790730e-02	9.175257950988e-02	2.472479747330e-02	2.382406317202e-01	4.457152136238e+00	3.898090080151e+09	5.479879102643e-01	1.787677383734e+00	-1.056305323589e+01	1.407256772617e+01	1.148373347439e+00	1.739091018645e+00	4.118245000000e+00	2.763032079228e+00
6.097220000000e-01	1.621741000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.433116149902e+01	1.447784000000e+00	0.000000000000e+00	5.209000000000e-01	6.343500000000e+00	3.303317000000e+00	3.706294000000e+00	4.261858000000e+00	1.960312000000e+00	8.688855281495e-12	1.459483273668e+00	8.023289442026e-01	6.370335200857e+00	9.302722164154e-01	-1.147417773212e+01	9.399410642767e+00	-3.604618168273e-01	7.794752754362e+00	1-606105	0	-3.496211905080e+00	2.346038856351e+06	2.327046816056e+03	1.057089559514e+03	3	7.524372120978e+00	8458-6102	1.476643066406e+02	1.543270000000e-02	exploration	m0-n1	1	1.579540000000e+00	8.418465000000e-03	9.857620000000e-03	8.516717000000e+00	False	2.508480000001e+09	False	inner	0	179	5.086160118062e-01	8.235826310118e-02	6.620019772962e-02	1.127654635305e-02	1.062662231292e-01	1.424561263270e-01	9.763020848748e-02	3.024267048635e-01	3.226405670893e+00	6.224796598441e+08	2.481501386672e-01	1.459483273668e+00	-1.107910297022e+01	9.130986972827e+00	9.605177231735e-01	1.555280673486e+00	2.738920000000e+00	1.233204175720e+00
6.097220000000e-01	1.621741000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.433116149902e+01	1.447784000000e+00	0.000000000000e+00	5.209000000000e-01	6.343500000000e+00	3.303317000000e+00	3.706294000000e+00	4.261858000000e+00	1.960312000000e+00	8.688855281495e-12	1.461019715859e+00	8.023289442026e-01	6.370335200857e+00	9.302722164154e-01	-1.147417773212e+01	9.399410642767e+00	-3.604618168273e-01	7.794752754362e+00	1-606105	0	-3.496211905080e+00	2.346038856351e+06	2.327046816056e+03	1.057089559514e+03	3	7.524372120978e+00	8458-6102	1.476643066406e+02	1.543270000000e-02	exploration	m0-n1	1	1.579540000000e+00	8.418465000000e-03	9.857620000000e-03	8.516717000000e+00	False	2.508480000001e+09	False	outer	1	500	1.107944933544e+00	1.504655901479e-01	5.850643661355e-02	1.698530349869e-02	1.623311352721e-01	1.424561263270e-01	9.763020848748e-02	3.024267048635e-01	7.028248685935e+00	1.365608455330e+09	5.443967882263e-01	1.461019715859e+00	-1.141415823357e+01	4.206549634138e+00	6.239260176318e-01	1.409267729905e+00	2.738920000000e+00	2.676866373321e+00
7.778130000000e-01	1.588938000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.400930786133e+01	1.404932000000e+00	0.000000000000e+00	8.405000000000e-01	2.841210000000e+00	3.526223000000e+01	3.417374000000e+00	4.326509000000e+00	2.004421000000e+00	2.678061452053e-11	1.526232268774e+00	4.535033345574e-01	7.208018784989e+00	1.261410622764e+00	-1.071970556723e+01	9.190617397964e+00	-2.726904284834e-01	8.283610728849e+00	1-167079	0	-3.915053697146e+00	1.614428385861e+07	2.672084520458e+03	5.221266424612e+02	4	8.152007157848e+00	8459-1901	1.478017883301e+02	1.571100000000e-02	exploration	m0-n1	1	1.464800000000e+00	2.957412000000e-02	4.537113000000e-02	1.825621000000e+01	False	1.551019999999e+09	False	inner	0	48	5.328358439497e-01	3.215420323083e-02	5.017934033752e-02	7.140660551092e-03	6.002372876807e-02	1.535740784196e-01	5.695370665479e-02	2.304882204359e-01	1.513898528188e+00	3.971924179618e+08	2.560846526557e-01	1.526232268774e+00	-1.061698277443e+01	2.269284380337e+01	1.355888923859e+00	1.720438500393e+00	2.524660000000e+00	1.301684034040e+00
7.778130000000e-01	1.588938000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.400930786133e+01	1.404932000000e+00	0.000000000000e+00	8.405000000000e-01	2.841210000000e+00	3.526223000000e+01	3.417374000000e+00	4.326509000000e+00	2.004421000000e+00	2.678061452053e-11	1.530681398499e+00	4.535033345574e-01	7.208018784989e+00	1.261410622764e+00	-1.071970556723e+01	9.190617397964e+00	-2.726904284834e-01	8.283610728849e+00	1-167079	0	-3.915053697146e+00	1.614428385861e+07	2.672084520458e+03	5.221266424612e+02	4	8.152007157848e+00	8459-1901	1.478017883301e+02	1.571100000000e-02	exploration	m0-n1	1	1.464800000000e+00	2.957412000000e-02	4.537113000000e-02	1.825621000000e+01	False	1.551019999999e+09	False	outer	1	130	1.136070668525e+00	7.856404848995e-02	3.701241119468e-02	1.267781689185e-02	8.776648186363e-02	1.535740784196e-01	5.695370665479e-02	2.304882204359e-01	3.227815344119e+00	8.643927668286e+08	5.573060094835e-01	1.530681398499e+00	-1.093689643000e+01	1.075291316229e+01	1.031526138569e+00	1.486284330185e+00	2.524660000000e+00	2.747061379553e+00
7.668960000000e-01	1.383647000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.304479980469e+01	1.270343000000e+00	0.000000000000e+00	4.723000000000e-01	3.108030000000e+00	4.155390000000e+01	3.534682000000e+00	4.819729000000e+00	2.753972000000e+00	9.812339963969e-12	1.334821194176e+00	4.924852021403e-01	6.732988965703e+00	1.099883931718e+00	-1.046271344370e+01	8.832533181426e+00	-3.846094232694e-01	7.847562777145e+00	1-167067	0	-3.677538787502e+00	5.407405839541e+06	3.279908463933e+03	2.436878512888e+03	4	8.272576464742e+00	8459-1902	1.485025329590e+02	1.696120000000e-02	exploration	m0-n1	1	1.665090000000e+00	2.343256000000e-02	3.078710000000e-02	1.258589000000e+01	False	6.800380000005e+08	False	inner	0	54	5.084578576761e-01	2.685059404705e-02	6.379137597256e-02	5.205033430048e-03	6.940739457839e-02	1.616792778236e-01	3.606733379514e-02	2.609961884069e-01	1.580302275393e+00	1.717205216434e+08	2.525160676952e-01	1.334821194176e+00	-1.101844832229e+01	1.399053913332e+01	1.145834450597e+00	1.774165494612e+00	1.851715000000e+00	1.221926663550e+00
7.668960000000e-01	1.383647000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.304479980469e+01	1.270343000000e+00	0.000000000000e+00	4.723000000000e-01	3.108030000000e+00	4.155390000000e+01	3.534682000000e+00	4.819729000000e+00	2.753972000000e+00	9.812339963969e-12	1.332669484939e+00	4.924852021403e-01	6.732988965703e+00	1.099883931718e+00	-1.046271344370e+01	8.832533181426e+00	-3.846094232694e-01	7.847562777145e+00	1-167067	0	-3.677538787502e+00	5.407405839541e+06	3.279908463933e+03	2.436878512888e+03	4	8.272576464742e+00	8459-1902	1.485025329590e+02	1.696120000000e-02	exploration	m0-n1	1	1.665090000000e+00	2.343256000000e-02	3.078710000000e-02	1.258589000000e+01	False	6.800380000005e+08	False	outer	1	149	1.093816500195e+00	5.722863582472e-02	3.863233826786e-02	2.250965246366e-03	6.908430475109e-02	1.616792778236e-01	3.606733379514e-02	2.609961884069e-01	3.399614497102e+00	3.657701730176e+08	5.378672559729e-01	1.332669484939e+00	-1.135544124789e+01	6.471325341505e+00	8.109932342324e-01	1.439643422108e+00	1.851715000000e+00	2.641717407529e+00
7.795960000000e-01	1.303467000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.366049957275e+01	1.201999000000e+00	0.000000000000e+00	2.001000000000e-01	7.752270000000e+00	5.965835000000e+01	4.220973000000e+00	6.418230000000e+00	4.905218000000e+00	1.374775079899e-12	1.071125393415e+00	8.894288901351e-01	5.482504342318e+00	8.001193060127e-01	-9.917579607152e+00	8.772879622026e+00	-7.552645754197e-01	6.994021841756e+00	1-167013	0	-3.052296475810e+00	3.037416461577e+05	6.783894683508e+03	2.248921626971e+03	1	7.706987712450e+00	8459-9102	1.498888854980e+02	1.704910000000e-02	exploration	m0-n0	0	1.021840000000e+00	7.166383000000e-02	9.968063000000e-02	6.311307000000e+00	False	5.927610000000e+08	False	inner	0	353	5.208030594444e-01	1.280940656731e-01	1.932161556189e-02	5.369786557134e-02	1.402315059303e-01	3.327355944680e-01	2.477578539821e-01	2.578530271174e-01	4.037405933639e+00	1.302545338819e+08	2.197420779739e-01	1.071125393415e+00	-1.195320217535e+01	2.983845954676e+00	4.747763983042e-01	1.630078623329e+00	1.509995000000e+00	1.357878406976e+00
7.795960000000e-01	1.303467000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.366049957275e+01	1.201999000000e+00	0.000000000000e+00	2.001000000000e-01	7.752270000000e+00	5.965835000000e+01	4.220973000000e+00	6.418230000000e+00	4.905218000000e+00	1.374775079899e-12	1.107952055864e+00	8.894288901351e-01	5.482504342318e+00	8.001193060127e-01	-9.917579607152e+00	8.772879622026e+00	-7.552645754197e-01	6.994021841756e+00	1-167013	0	-3.052296475810e+00	3.037416461577e+05	6.783894683508e+03	2.248921626971e+03	1	7.706987712450e+00	8459-9102	1.498888854980e+02	1.704910000000e-02	exploration	m0-n0	0	1.021840000000e+00	7.166383000000e-02	9.968063000000e-02	6.311307000000e+00	False	5.927610000000e+08	False	outer	1	923	1.119568262739e+00	3.726306387670e-01	4.847083222027e-02	8.715794225006e-02	3.857454101104e-01	3.327355944680e-01	2.477578539821e-01	2.578530271174e-01	8.679195456180e+00	3.317593915559e+08	5.596849177930e-01	1.107952055864e+00	-1.221192590232e+01	1.510866211467e+00	1.792260088830e-01	1.438332691767e+00	1.509995000000e+00	2.681706666577e+00
4.250080000000e-01	1.319625000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.670133209229e+01	1.209762000000e+00	0.000000000000e+00	3.635000000000e-01	7.357750000000e+00	6.775491000000e+01	4.092546000000e+00	6.154707000000e+00	4.626587000000e+00	1.543132303617e-12	1.112288680785e+00	8.667450273841e-01	5.555359716636e+00	1.010179066840e+00	-9.817198883665e+00	8.777683408091e+00	-4.102276135772e-01	7.044193353323e+00	1-279083	0	-3.088724162969e+00	3.592193449984e+05	3.213797405425e+03	9.750556539518e+02	3	7.738611613544e+00	8466-9102	1.705832977295e+02	1.747580000000e-02	exploration	m0-n1	1	1.472870000000e+00	9.130289000000e-02	1.655113000000e-01	1.023715000000e+01	False	5.993539999998e+08	False	inner	0	176	5.195723934882e-01	6.407757041116e-02	7.071128233527e-02	2.858110128607e-02	9.961375321721e-02	1.161028711622e-01	3.497496726646e-02	2.645182042755e-01	3.822883778188e+00	1.490761272062e+08	2.487280091669e-01	1.112288680785e+00	-1.184716427862e+01	3.464583299952e+00	5.396510076595e-01	1.782723394058e+00	1.548810000000e+00	1.271785766064e+00
4.250080000000e-01	1.319625000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.670133209229e+01	1.209762000000e+00	0.000000000000e+00	3.635000000000e-01	7.357750000000e+00	6.775491000000e+01	4.092546000000e+00	6.154707000000e+00	4.626587000000e+00	1.543132303617e-12	1.117570421956e+00	8.667450273841e-01	5.555359716636e+00	1.010179066840e+00	-9.817198883665e+00	8.777683408091e+00	-4.102276135772e-01	7.044193353323e+00	1-279083	0	-3.088724162969e+00	3.592193449984e+05	3.213797405425e+03	9.750556539518e+02	3	7.738611613544e+00	8466-9102	1.705832977295e+02	1.747580000000e-02	exploration	m0-n1	1	1.472870000000e+00	9.130289000000e-02	1.655113000000e-01	1.023715000000e+01	False	5.993539999998e+08	False	outer	1	464	1.135145357334e+00	4.016589381315e-02	4.572719113800e-02	3.349387801853e-02	6.947024470880e-02	1.161028711622e-01	3.497496726646e-02	2.645182042755e-01	8.352115752923e+00	3.337159727020e+08	5.567927680505e-01	1.117570421956e+00	-1.217600620595e+01	1.605193303036e+00	2.055273391627e-01	1.944114368699e+00	1.548810000000e+00	2.744970165206e+00
3.901320000000e-01	1.918825000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.799552154541e+01	1.731909000000e+00	0.000000000000e+00	7.260000000000e-01	5.853320000000e+00	2.343986000000e+00	2.688405000000e+00	5.193667000000e-01	-2.437872000000e+00	1.445693604489e-11	1.545567231547e+00	7.674022675680e-01	6.626375573442e+00	1.139328631362e+00	-1.175779728652e+01	9.550670985448e+00	-2.706425753722e-01	8.015866450312e+00	1-133922	1	-3.624232091372e+00	4.230342918697e+06	3.089316044924e+03	7.394808718554e+02	4	7.501131964590e+00	8486-6104	2.391956939697e+02	1.747180000000e-02	exploration	m1-n1	1	1.439330000000e+00	6.206885000000e-03	8.049496000000e-03	1.378252000000e+01	False	3.553619999997e+09	False	inner	0	98	5.081610770666e-01	3.140031336219e-02	4.042993441600e-02	7.154761105861e-03	5.168897254355e-02	1.546600037860e-01	2.698014783708e-02	2.492979674597e-01	2.974429395616e+00	8.530564536299e+08	2.400528063300e-01	1.545567231547e+00	-1.087161974661e+01	1.207582995505e+01	1.081916988907e+00	1.693036025457e+00	4.159545000000e+00	1.252148700622e+00
3.901320000000e-01	1.918825000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.799552154541e+01	1.731909000000e+00	0.000000000000e+00	7.260000000000e-01	5.853320000000e+00	2.343986000000e+00	2.688405000000e+00	5.193667000000e-01	-2.437872000000e+00	1.445693604489e-11	1.554658327745e+00	7.674022675680e-01	6.626375573442e+00	1.139328631362e+00	-1.175779728652e+01	9.550670985448e+00	-2.706425753722e-01	8.015866450312e+00	1-133922	1	-3.624232091372e+00	4.230342918697e+06	3.089316044924e+03	7.394808718554e+02	4	7.501131964590e+00	8486-6104	2.391956939697e+02	1.747180000000e-02	exploration	m1-n1	1	1.439330000000e+00	6.206885000000e-03	8.049496000000e-03	1.378252000000e+01	False	3.553619999997e+09	False	outer	1	280	1.114953387077e+00	3.604556757204e-02	2.560508714132e-02	9.579394572729e-03	4.524011747869e-02	1.546600037860e-01	2.698014783708e-02	2.492979674597e-01	6.526178959646e+00	1.951709965081e+09	5.492174079060e-01	1.554658327745e+00	-1.119469286849e+01	5.620212943833e+00	7.497527708323e-01	1.628440900090e+00	4.159545000000e+00	2.690420263121e+00
6.271850000000e-01	1.541517000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.788089370728e+01	1.382823000000e+00	0.000000000000e+00	5.363000000000e-01	7.116739999999e+00	1.427230000000e+01	3.882310000000e+00	4.711699000000e+00	2.581116000000e+00	4.759987816228e-12	1.340128181146e+00	8.522810997839e-01	6.059026322540e+00	7.191125099153e-01	-1.088359524710e+01	9.237958231194e+00	-7.503186821769e-01	7.533396031626e+00	1-133976	0	-3.340557465921e+00	1.145582372961e+06	2.204473576074e+03	3.830126840464e+02	0	7.530170093393e+00	8486-9101	2.387184753418e+02	1.829380000000e-02	exploration	m0-n1	1	1.297170000000e+00	2.261325000000e-02	2.567720000000e-02	5.237361000000e+00	False	1.729649999999e+09	False	inner	0	238	5.183910132878e-01	4.790021349770e-02	2.817584019570e-02	4.157159230182e-02	6.940104977857e-02	1.363671822608e-01	3.130120373683e-02	2.888500784755e-01	3.689254059906e+00	4.108039127955e+08	2.375069596715e-01	1.340128181146e+00	-1.137603274681e+01	6.066567569116e+00	7.829430391109e-01	1.946206988314e+00	2.414115000000e+00	1.297045560423e+00
6.271850000000e-01	1.541517000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.788089370728e+01	1.382823000000e+00	0.000000000000e+00	5.363000000000e-01	7.116739999999e+00	1.427230000000e+01	3.882310000000e+00	4.711699000000e+00	2.581116000000e+00	4.759987816228e-12	1.356584141175e+00	8.522810997839e-01	6.059026322540e+00	7.191125099153e-01	-1.088359524710e+01	9.237958231194e+00	-7.503186821769e-01	7.533396031626e+00	1-133976	0	-3.340557465921e+00	1.145582372961e+06	2.204473576074e+03	3.830126840464e+02	0	7.530170093393e+00	8486-9101	2.387184753418e+02	1.829380000000e-02	exploration	m0-n1	1	1.297170000000e+00	2.261325000000e-02	2.567720000000e-02	5.237361000000e+00	False	1.729649999999e+09	False	outer	1	633	1.123573430942e+00	6.198884073250e-02	7.843190229768e-02	4.383317044746e-02	1.091582635666e-01	1.363671822608e-01	3.130120373683e-02	2.888500784755e-01	7.996179978922e+00	9.604847822510e+08	5.553058608687e-01	1.356584141175e+00	-1.167906482358e+01	2.907066739743e+00	4.634550023137e-01	1.901463855272e+00	2.414115000000e+00	2.706719603287e+00
4.187570000000e-01	1.376179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.110157012939e+01	1.244216000000e+00	0.000000000000e+00	3.831000000000e-01	6.480170000000e+00	3.504079000000e+01	4.164913000000e+00	6.215171000000e+00	4.891904000000e+00	6.633409636363e-13	9.118224958910e-01	8.115863992492e-01	5.243851999320e+00	7.745165277843e-01	-1.019306152149e+01	8.300699806370e+00	-6.745175872982e-01	6.677527007871e+00	1-131989	0	-2.932970304311e+00	1.753282908980e+05	3.870290240778e+03	1.978278753113e+03	1	8.059841356607e+00	8546-12702	2.362981567383e+02	1.247590000000e-02	exploration	m0-n1	1	1.709700000000e+00	1.281263000000e-02	1.970237000000e-02	5.949994000000e+00	False	1.998480000000e+08	False	inner	0	136	5.171259972198e-01	6.199086157370e-02	4.124523293088e-02	3.858830032156e-03	7.455821032850e-02	1.669428226456e-01	5.162872115155e-02	2.935616336885e-01	3.351064373404e+00	5.191195775575e+07	2.597572042539e-01	9.118224958910e-01	-1.219088832408e+01	2.491111388005e+00	3.963931470927e-01	1.457191535519e+00	1.721080000000e+00	1.235713985451e+00
4.187570000000e-01	1.376179000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.110157012939e+01	1.244216000000e+00	0.000000000000e+00	3.831000000000e-01	6.480170000000e+00	3.504079000000e+01	4.164913000000e+00	6.215171000000e+00	4.891904000000e+00	6.633409636363e-13	9.056288482571e-01	8.115863992492e-01	5.243851999320e+00	7.745165277843e-01	-1.019306152149e+01	8.300699806370e+00	-6.745175872982e-01	6.677527007871e+00	1-131989	0	-2.932970304311e+00	1.753282908980e+05	3.870290240778e+03	1.978278753113e+03	1	8.059841356607e+00	8546-12702	2.362981567383e+02	1.247590000000e-02	exploration	m0-n1	1	1.709700000000e+00	1.281263000000e-02	1.970237000000e-02	5.949994000000e+00	False	1.998480000000e+08	False	outer	1	354	1.125021816867e+00	7.290036157180e-02	8.356169654750e-02	3.093335555698e-02	1.151255503058e-01	1.669428226456e-01	5.162872115155e-02	2.935616336885e-01	7.290332627006e+00	1.097601484172e+08	5.492181478785e-01	9.056288482571e-01	-1.254084019250e+01	1.128846592342e+00	5.263492631263e-02	1.776051050602e+00	1.721080000000e+00	2.726943769293e+00
5.642310000000e-01	1.735936000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.667532348633e+01	1.466389000000e+00	0.000000000000e+00	7.485000000000e-01	3.638670000000e+00	1.842997000000e+01	3.349683000000e+00	4.098769000000e+00	1.221991000000e+00	1.119934491288e-10	1.902846672609e+00	5.609426701293e-01	7.721951531180e+00	1.025206703695e+00	-1.091000979699e+01	1.002686815087e+01	-4.522975189916e-01	8.904982810614e+00	1-93231	1	-4.172020070242e+00	5.271710239644e+07	2.135909404343e+03	5.857353230555e+02	0	7.572722778037e+00	8548-6104	2.457473907471e+02	4.800180000000e-02	exploration	m1-n1	1	1.745090000000e+00	1.308755000000e-01	2.040243000000e-01	1.059758000000e+01	False	1.063819999993e+10	False	inner	0	55	5.400751619488e-01	6.089735518734e-03	9.153538293340e-02	1.664832999534e-02	9.323614159265e-02	8.589323217911e-02	2.078314515474e-02	2.069747683360e-01	1.965155289528e+00	2.920988621408e+09	2.745754565083e-01	1.902846672609e+00	-9.977054074676e+00	4.161052734360e+01	1.619203219781e+00	2.092397618345e+00	2.831945000000e+00	1.282796171663e+00
5.642310000000e-01	1.735936000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.667532348633e+01	1.466389000000e+00	0.000000000000e+00	7.485000000000e-01	3.638670000000e+00	1.842997000000e+01	3.349683000000e+00	4.098769000000e+00	1.221991000000e+00	1.119934491288e-10	1.893506291879e+00	5.609426701293e-01	7.721951531180e+00	1.025206703695e+00	-1.091000979699e+01	1.002686815087e+01	-4.522975189916e-01	8.904982810614e+00	1-93231	1	-4.172020070242e+00	5.271710239644e+07	2.135909404343e+03	5.857353230555e+02	0	7.572722778037e+00	8548-6104	2.457473907471e+02	4.800180000000e-02	exploration	m1-n1	1	1.745090000000e+00	1.308755000000e-01	2.040243000000e-01	1.059758000000e+01	False	1.063819999993e+10	False	outer	1	154	1.132356438401e+00	3.083663857124e-02	3.965556536796e-02	5.689673389740e-03	5.055526210305e-02	8.589323217911e-02	2.078314515474e-02	2.069747683360e-01	4.120271401716e+00	5.866486194120e+09	5.514547756347e-01	1.893506291879e+00	-1.031726378536e+01	1.942378623309e+01	1.288333889829e+00	1.669908827884e+00	2.831945000000e+00	2.748064900256e+00
6.231940000000e-01	1.567863000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.390165710449e+01	1.376823000000e+00	0.000000000000e+00	5.665000000000e-01	4.059410000000e+00	1.537258000000e+01	4.111900000000e+00	5.277822000000e+00	3.210689000000e+00	3.545878878495e-11	1.678056214181e+00	6.084629172314e-01	7.174962560719e+00	1.049018278834e+00	-1.082658582384e+01	9.622439921716e+00	-3.231071177899e-01	8.405514087254e+00	1-92345	1	-3.898525585011e+00	1.496106675473e+07	4.400631920209e+03	1.275204156880e+03	3	7.703656521961e+00	8561-3703	2.409664916992e+02	2.992860000000e-02	exploration	m1-n1	1	1.798110000000e+00	6.249627000000e-02	7.184317000000e-02	1.119485000000e+01	False	4.192179999998e+09	False	inner	0	79	5.233537131537e-01	7.304909645531e-02	1.113640493567e-02	1.060772439847e-02	7.465061168365e-02	1.462797179600e-01	6.459656641719e-02	2.567416290054e-01	2.124507296713e+00	1.121528465046e+09	2.675286998760e-01	1.678056214181e+00	-1.046049634389e+01	2.293778137111e+01	1.360551408993e+00	1.341288667657e+00	2.384115000000e+00	1.239695374316e+00
6.231940000000e-01	1.567863000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.390165710449e+01	1.376823000000e+00	0.000000000000e+00	5.665000000000e-01	4.059410000000e+00	1.537258000000e+01	4.111900000000e+00	5.277822000000e+00	3.210689000000e+00	3.545878878495e-11	1.667842651891e+00	6.084629172314e-01	7.174962560719e+00	1.049018278834e+00	-1.082658582384e+01	9.622439921716e+00	-3.231071177899e-01	8.405514087254e+00	1-92345	1	-3.898525585011e+00	1.496106675473e+07	4.400631920209e+03	1.275204156880e+03	3	7.703656521961e+00	8561-3703	2.409664916992e+02	2.992860000000e-02	exploration	m1-n1	1	1.798110000000e+00	6.249627000000e-02	7.184317000000e-02	1.119485000000e+01	False	4.192179999998e+09	False	outer	1	206	1.120128827800e+00	8.163668912332e-02	2.743908465415e-02	1.102792295334e-02	8.682780350982e-02	1.462797179600e-01	6.459656641719e-02	2.567416290054e-01	4.547062164862e+00	2.290107350881e+09	5.462807777534e-01	1.667842651891e+00	-1.081139613311e+01	1.046803538618e+01	1.019865182061e+00	1.412101641399e+00	2.384115000000e+00	2.716446822522e+00
5.658040000000e-01	1.730103000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.325904464722e+01	1.480253000000e+00	0.000000000000e+00	7.493000000000e-01	3.387770000000e+00	1.302908000000e+01	2.860256000000e+00	2.929096000000e+00	-5.692572000000e-01	1.752642938744e-10	2.005668300080e+00	5.299139178566e-01	7.947481110828e+00	1.130124291534e+00	-1.109033346900e+01	1.015931147370e+01	-2.629786430866e-01	9.099483637991e+00	1-91317	1	-4.284784860067e+00	8.860966829974e+07	6.506910983203e+03	2.335974447328e+02	1	7.553044245031e+00	8561-6103	2.374207305908e+02	4.969030000000e-02	exploration	m1-n1	1	2.466590000000e+00	1.172136000000e-01	2.360999000000e-01	1.349349000000e+01	False	1.443149999987e+10	False	inner	0	50	5.309924827276e-01	1.878059996302e-02	6.585836093248e-02	5.737535398840e-03	6.872375100456e-02	1.360116701748e-01	2.876742965101e-02	2.216370503691e-01	1.798880403210e+00	4.293174450610e+09	2.974863632088e-01	2.005668300080e+00	-9.733016235726e+00	5.759959519626e+01	1.760419431259e+00	1.855680789818e+00	2.901265000000e+00	1.201451471078e+00
