name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,cap,r_end_mpch,D_comov_indep_mpc,I_q_VoidFinder,I_q_VIDE,I_q_REVOLVER,I_q_ZOBOV_ellipsoid,I_q_SDSS_VoidFinder,I_T_VoidFinder,I_T_VIDE,I_T_REVOLVER,I_T_ZOBOV_ellipsoid,I_q_den,I_T_den,I_g,path_covered_frac,mean_delta_los,odd_parity_voids
PGC1187689,Cosmicflows-4,CF4group,170.5618,1.2044,0.07285373403222839,0.0740779142616056,0.0740779142616056,37.537,0.192,0.192,321.7,0,1,-1,NGC,218.1430736930907,299.85448136617674,51.787710206045105,69.17071974587063,69.86956229724521,79.06026593638381,,-7.41839733432357e-07,4.504833322608752e-07,4.504833322608752e-07,-2.930895345928796e-08,17.23508498957049,-3.0135462110350607e-07,5.819863568683397e-05,0.8526514129056724,0.5740202298952748,0
PGC1187989,Cosmicflows-4,CF4group,125.4074,1.2139,0.08630303835061788,0.0872036614076529,0.0872036614076529,37.95,0.52,0.52,389.0,0,1,-1,NGC,255.9635559446236,358.0952885767824,54.29141508082381,30.254087072835404,30.254087072835404,47.449663054809605,,-5.869178144749543e-07,1.0936677529372065e-07,1.0936677529372065e-07,8.533902907670535e-08,43.64829199108721,-4.6462244534402366e-07,4.829713653244129e-05,0.8907518070632158,0.04931727220532968,0
PGC1188165,Cosmicflows-4,CF4group,154.5536,1.2196,0.07687318137936612,0.07806400519922353,0.07806400519922353,37.89,0.52,0.52,378.4,0,1,-1,NGC,229.6553280788862,351.3877089178762,26.781923422231543,0.0,0.0,32.503383714558026,,-2.1523094889124616e-07,0.0,0.0,1.3862827023974173e-07,5.445242487647153,-8.649926630779208e-08,8.315188675592215e-05,0.7837832525190546,0.3131917198121482,0
PGC1188169,Cosmicflows-4,CF4group,309.4726,1.2194,0.0798752582361495,0.07891125800102683,0.07891125800102683,37.703,0.17,0.17,347.2,0,1,-1,SGC,232.09928060290943,321.5186174068945,59.97854927659699,0.30003102768813505,0.9893689835454751,30.950673751428496,,-4.316622441476341e-07,0.0,-2.8230944604186148e-08,8.263523349610849e-08,64.30103706336469,-5.882907953299239e-07,3.686637655106997e-05,0.8789342193137448,-0.22366482943939398,0
PGC1188290,Cosmicflows-4,CF4group,203.0701,1.2232,0.07795392904780814,0.0789546213334026,0.0789546213334026,38.02,0.44,0.44,401.8,0,1,-1,NGC,232.22433643423253,372.7432028147279,141.77511497901463,65.27129679220968,128.97879035574306,112.45018245191368,,-1.2185515342840072e-06,4.828274495978186e-08,-3.836236767876612e-07,-3.811534442297391e-07,48.77264573617779,-5.721024038811214e-07,6.595981038283707e-05,0.8698485400009217,0.11894123172276426,0
PGC1188338,Cosmicflows-4,CF4group,159.3708,1.225,0.05543501698098089,0.056645854646550184,0.056645854646550184,37.565,0.354,0.354,325.8,0,1,-1,NGC,167.52428406313686,308.6878820184824,49.91489997667908,13.052677797221975,13.052677797221975,36.02958825959361,70.22009982149584,-2.3854622646584625e-07,-2.3875131439489033e-08,-2.3875131439489033e-08,-3.407189119401762e-07,13.06950464578902,-1.280553022389527e-07,4.4039178513582534e-05,0.8118226008877857,0.14336395704463736,0
PGC1188343,Cosmicflows-4,CF4group,188.1405,1.225,0.07676644086890272,0.07791723699733634,0.07791723699733634,38.26,0.52,0.52,448.7,0,1,-1,NGC,229.23185917554727,416.7106096266512,5.257434401483408,0.0,0.0,74.65383465939422,142.13009318872864,-4.699111420538669e-08,0.0,0.0,-2.7604443571897567e-07,66.59099357116136,-3.545462963253808e-07,4.5216226709026276e-05,0.8550294915590329,-0.2995082712118161,0
PGC1188547,Cosmicflows-4,CF4group,137.88,1.232,0.09260739974986296,0.0936647979316411,0.0936647979316411,38.77,0.53,0.53,567.5,0,1,-1,NGC,274.48759254815315,519.399740592935,158.47121599526068,115.99664535957862,118.71588830322395,83.36152697707145,167.7536093590771,-8.113639359599469e-07,5.56479133054919e-07,5.548806511788667e-07,-9.844164765421986e-07,88.37323559344284,-9.548377426823332e-07,6.877023589203807e-05,0.8962153724920896,-0.22141319488529104,0
PGC1188567,Cosmicflows-4,CF4group,232.5514,1.2327,0.07455824655869095,0.07508194218815205,0.07508194218815205,37.67,0.47,0.47,342.0,0,1,-1,NGC,221.04500824335312,318.27032280033825,80.8510889512527,82.13304222833263,103.83281519654096,97.71482140588681,78.12111248838599,-1.092110495958236e-06,-1.3729649786501394e-07,4.504770481472076e-07,-1.9063823487138233e-07,32.34249420196114,-3.330264827229733e-07,8.912286509849077e-05,0.8595534525295635,0.25458012252954343,0
PGC1188859,Cosmicflows-4,CF4group,139.7158,1.2428,0.08572597246592509,0.08680338449341511,0.08680338449341511,37.15,0.54,0.54,269.2,0,1,-1,NGC,254.8139424055911,247.94469951620198,144.93187011792398,66.96968670249876,69.34714144273732,75.16013968768604,148.1364296470935,-9.174810910611586e-07,4.531460281340407e-08,2.4948881544839354e-08,-9.425696482014984e-07,78.86094155569124,-9.135475001085678e-07,7.11325508138558e-05,0.8790727771224383,-0.19113708615358901,0
PGC1188899,Cosmicflows-4,CF4group,227.5238,1.2442,0.07190641200186564,0.0725268412189342,0.0725268412189342,37.8,0.368,0.368,363.1,0,1,-1,NGC,213.65711481761312,338.7422595242094,97.75820608752412,53.87936412764175,87.09833274895968,92.13361111222558,,-6.025377779674658e-07,-7.853166242097769e-08,1.6679427924340885e-07,-1.670644115329427e-07,37.43361580451462,-6.055534285858816e-07,7.291500270219684e-05,0.8237497737917183,0.39008036001508406,0
PGC1189082,Cosmicflows-4,CF4group,157.1207,1.2498,0.02101787363843556,0.02222204002210089,0.02222204002210089,35.315,0.56,0.56,115.6,0,1,-1,NGC,66.26878412163936,113.22034901118336,0.0,0.0,0.0,0.0,23.875941549873176,0.0,0.0,0.0,0.0,2.524497843172066,-2.3450183922451845e-08,5.8145996769787935e-06,0.48288195451515376,0.1677331070451818,0
PGC1189207,Cosmicflows-4,CF4group,201.4029,1.2534,0.09500906123528965,0.096029767366596,0.096029767366596,37.95,0.54,0.54,389.0,0,1,-1,NGC,281.25256176621315,355.2482018378602,156.26793781098056,73.22958560145436,172.84239860618248,161.7095019457292,,-1.8500033050610375e-06,-2.2371946732239466e-07,1.637864144289672e-08,-1.4450367169985624e-07,58.31895879001664,-9.409254133173436e-07,0.00010349257111930313,0.895991838856462,0.21649229229590022,0
PGC1189219,Cosmicflows-4,CF4group,158.9735,1.2535,0.0942418638163339,0.0954527014819032,0.0954527014819032,38.57,0.48,0.48,517.6,0,1,-1,NGC,279.6026320451777,473.02156599528354,108.48645643581449,46.37325839199329,87.30718172671004,120.43875672569973,122.2457494319884,-1.1845147760653847e-06,-1.3233198084062253e-07,-3.0874629337480473e-07,-8.727302288588392e-07,17.148164588860684,-2.7673926363654e-07,9.963060883194987e-05,0.8869730523850312,0.3094252763921528,0
PGC1189560,Cosmicflows-4,CF4group,174.6646,1.2647,0.0749451809091208,0.07616268985659407,0.07616268985659407,37.6,0.52,0.52,331.1,0,1,-1,NGC,224.16703373656532,308.01570710794437,94.88700780993487,69.52061673812214,69.52061673812214,83.44001159364092,122.6732786079537,-9.335489313830784e-07,3.0721622567655474e-07,3.0721622567655474e-07,2.5312186184038375e-07,43.807271787575104,-5.852031738484529e-07,6.455321818027418e-05,0.8565041736941253,0.13310173023208036,0
PGC1189580,Cosmicflows-4,CF4group,201.1388,1.2656,0.07748693931453073,0.07851098108678906,0.07851098108678906,37.321,0.346,0.346,291.2,0,1,-1,NGC,230.94478866355942,270.2584962981119,130.82055462767437,73.15133316666534,124.83624532584166,111.29595032497744,,-1.329766944622426e-06,-2.2906097754545863e-07,-6.550124634167183e-07,-8.032017238451154e-07,43.26683121714276,-5.677048176369718e-07,6.681756788886677e-05,0.866007850436323,0.061401282896338005,0
PGC1189595,Cosmicflows-4,CF4group,184.7244,1.266,0.07310057146267503,0.07427471707777251,0.07427471707777251,37.82,0.51,0.51,366.4,0,1,-1,NGC,218.71200784703365,341.44050403456913,0.0,0.0,0.8941097455762019,59.418465601763,122.31245511381897,0.0,0.0,0.0,-3.596590645292236e-07,65.7689867286408,-3.162332924742274e-07,4.0468089791442564e-05,0.832144525541049,-0.2794963898821512,0
PGC1189616,Cosmicflows-4,CF4group,201.8458,1.2666,0.08064245565510525,0.08165982614545961,0.08165982614545961,38.091,0.315,0.315,415.1,0,1,-1,NGC,240.02043821234216,384.1233497978374,129.5750326559629,71.81258318764893,137.24045728356603,120.55885913281614,,-1.263399069072516e-06,-2.1872787602232983e-08,-4.368341989496135e-08,-1.1020508123875633e-07,46.358700305050405,-5.951331741443545e-07,7.253792689295302e-05,0.8749254920292098,0.20641949401913942,0
PGC1189830,Cosmicflows-4,CF4group,125.4173,1.2738,0.08769400062759418,0.08859462368462918,0.08859462368462918,37.71,0.53,0.53,348.3,0,1,-1,NGC,259.9566293932543,320.21873780588345,54.26106952395467,35.022036244301304,35.022036244301304,47.50793702175105,,-5.88833155624077e-07,2.1764851243291179e-07,2.1764851243291179e-07,8.545575220399262e-08,43.55923536480371,-4.642977581372706e-07,4.9092363217868966e-05,0.8924565630101229,0.08513742202331367,0
PGC1189854,Cosmicflows-4,CF4group,172.9863,1.2748,0.06368739269618318,0.06490823728460841,0.06490823728460841,37.6,0.52,0.52,331.1,0,1,-1,NGC,191.5717299120672,311.27566451713204,68.5676108892278,55.77659483165742,55.77659483165742,50.967055068886566,,-5.478688541637756e-07,1.6032460538703947e-07,1.6032460538703947e-07,-4.5452484434613814e-08,25.411418438380537,-4.257822302434561e-07,5.090142699284252e-05,0.8351962999626361,0.21327774547374628,0
PGC1189863,Cosmicflows-4,CF4group,125.3508,1.275,0.08379463635472778,0.08469525941176279,0.08469525941176279,37.67,0.52,0.52,342.0,0,1,-1,NGC,248.75542101901272,315.5579373877459,53.34763158965143,30.53330245580092,30.53330245580092,46.99703590481066,,-5.894078802641532e-07,1.094795196970252e-07,1.094795196970252e-07,8.426772657872493e-08,44.17150757324523,-4.697054399681509e-07,4.655868477699167e-05,0.8844028367252551,-0.020264155390826013,0
PGC1190058,Cosmicflows-4,CF4group,167.5529,1.2823,0.09581962198662117,0.09704380221599838,0.09704380221599838,38.18,0.53,0.53,432.5,0,1,-1,NGC,284.1506698622381,394.68174444249945,46.222880391669264,114.53846990067545,133.48031453587384,152.5318367177395,61.531810722112105,-6.95575930992103e-07,-3.6508418216514455e-07,1.0453291214352513e-07,-9.274355699600684e-07,13.589670179868092,-1.8836074420937019e-07,9.182553356014342e-05,0.8868534433586752,0.5846233797362264,0
PGC1190067,Cosmicflows-4,CF4group,201.2468,1.2826,0.05630228362849609,0.05732632540075441,0.05732632540075441,36.92,0.51,0.51,242.1,0,1,-1,NGC,169.50853683561928,229.19575556379948,76.14949364659398,67.21121066346275,67.21121066346275,49.915028143213746,,-5.91182705077069e-07,-1.292195416073882e-07,-1.292195416073882e-07,-2.1800218247667422e-07,26.378633352996832,-3.2607364127271743e-07,3.0216712196692327e-05,0.8259171049052524,0.10480305916645571,0
PGC1190273,Cosmicflows-4,CF4group,229.8246,1.2892,0.08853458214749352,0.08911164803218632,0.08911164803218632,37.8,0.55,0.55,363.1,0,1,-1,NGC,261.4401391927266,333.5677211868322,106.5708036652056,85.93546540701065,165.13391161878957,141.83877389362402,,-1.2965391756260807e-06,-2.1758947740059284e-07,-1.3200818435769654e-07,-3.106147257972771e-07,42.0730767920394,-5.934985903890677e-07,0.00010438692538715918,0.8797424936744325,0.4348597919881092,0
PGC1190307,Cosmicflows-4,CF4group,205.0341,1.2906,0.07699326445363747,0.07797060725256805,0.07797060725256805,37.75,0.52,0.52,354.8,0,1,-1,NGC,229.38585153656246,329.43567217199944,140.1060055753901,52.57654707983107,116.18716242172817,108.77365082504947,163.95379244568022,-1.1452993184512504e-06,3.7739770402609016e-07,-1.6883223911491636e-07,-1.4289402101780914e-07,54.15005242563263,-5.234557151895036e-07,6.554647206531815e-05,0.8718933563699828,0.17846186953863297,0
PGC1190493,Cosmicflows-4,CF4group,201.2829,1.2966,0.08089262872650385,0.08191667049876218,0.08191667049876218,37.76,0.54,0.54,356.5,0,1,-1,NGC,240.76007656207804,329.81999370281994,129.27123191105215,72.93674826649624,131.49255940050313,121.18585350812756,,-1.252338438105409e-06,-2.253695691100746e-07,-1.516669896591432e-08,-1.8080818309787912e-07,44.102926212283876,-5.759342232171725e-07,7.399644429003731e-05,0.8722376359016201,0.19734197733043152,0
PGC1190500,Cosmicflows-4,CF4group,156.6675,1.2968,0.031501793150513484,0.032702623893226826,0.032702623893226826,35.65,0.49,0.49,134.9,0,1,-1,NGC,97.27794641634544,130.7801895215085,17.533085882051395,0.0,0.0,8.91082264395665,23.81965295243976,-1.7716563383530568e-07,0.0,0.0,-4.00031862140653e-08,5.129313488225568,-6.3022910507698e-08,1.4434600442338153e-05,0.6579086253124911,0.12166602662539555,0
PGC1190770,Cosmicflows-4,CF4group,224.9393,1.3047,0.0884845475332138,0.0891516757236101,0.0891516757236101,37.9,0.53,0.53,380.2,0,1,-1,NGC,261.5549751471866,349.29296962610175,107.15736327661357,25.49373865949788,83.94739950750157,126.95813248589123,,-5.093491369652331e-07,-2.459615605025494e-07,-1.7618574673164373e-07,-3.0116330489500953e-07,50.9769196364505,-5.15854462565218e-07,8.341581861095594e-05,0.8564165138665283,0.17457566366053306,0
PGC1190800,Cosmicflows-4,CF4group,160.9225,1.3058,0.09549940045523093,0.09671357376175221,0.09671357376175221,38.234,0.346,0.346,443.4,0,1,-1,NGC,283.20704469225035,404.7469125183881,92.6351940240941,71.52286967885705,90.60080794164533,130.4467444773045,132.21631509839193,-6.489227525714525e-07,7.382751039411722e-07,4.5078019938996227e-07,-9.573273706164739e-07,18.991980850136347,-2.6228424662269e-07,8.967902781511427e-05,0.8898083742014193,0.3432142140132734,0
PGC1190824,Cosmicflows-4,CF4group,174.117,1.3065,0.07312725659029087,0.07434476553776413,0.07434476553776413,37.15,0.318,0.318,269.2,0,1,-1,NGC,218.91449613843676,250.85561693339582,93.67014206300509,85.84910909728023,85.84910909728023,78.98713282437127,123.43844064511634,-9.053128160660095e-07,-3.391107038919538e-07,-3.391107038919538e-07,-2.556286462735473e-07,38.61634156449027,-5.695101948253518e-07,6.336711258252431e-05,0.8496467948946499,0.10557512310512106,0
PGC1190854,Cosmicflows-4,CF4group,171.1551,1.3072,0.07275366480366895,0.07397784503304616,0.07397784503304616,37.58,0.54,0.54,328.1,0,1,-1,NGC,217.8537633680503,305.84840748136486,54.31654784932998,69.39797219568379,69.39797219568379,76.88700122334868,,-7.389974742041166e-07,4.647054130594468e-07,4.647054130594468e-07,-6.27497175929712e-08,18.753786942984195,-3.384197536868025e-07,5.974153235390215e-05,0.8537837360457466,0.5239239633506645,0
PGC1191011,Cosmicflows-4,CF4group,202.4827,1.3128,0.07858770082868463,0.07959506439618305,0.07959506439618305,37.86,0.52,0.52,373.3,0,1,-1,NGC,234.07099357002846,346.1007386911529,135.93923696960275,67.21917431664295,131.81377286645264,114.30953831339257,,-1.2169218345997188e-06,2.660400059982883e-08,-3.213858209543999e-07,-3.243679523769623e-07,48.48728160799149,-5.961534014077378e-07,6.790165656425203e-05,0.8715304570148205,0.12961610467340942,0
PGC1191047,Cosmicflows-4,CF4group,159.1199,1.3139,0.09417515099729427,0.09538598866286356,0.09538598866286356,38.83,0.53,0.53,583.4,0,1,-1,NGC,279.4118570421905,533.18703085905,105.8606411739441,44.019507744040254,83.41250201111248,120.81791304399067,123.06228690122992,-1.1336617057894495e-06,-2.4021592124804406e-07,-4.6049834229256375e-07,-8.735014376557692e-07,17.29940224602997,-2.717066382959008e-07,9.859143466352065e-05,0.8875786540531551,0.3123054998921849,0
PGC1191106,Cosmicflows-4,CF4group,189.4666,1.3161,0.07777046879544916,0.07891125800102683,0.07891125800102683,37.47,0.48,0.48,311.9,0,1,-1,NGC,232.09928060290943,289.3937151094791,8.701180484757572,0.0,0.0,82.29118310591392,139.24504339707784,-1.1617121618245383e-07,0.0,0.0,-3.189946510956896e-07,42.5959276161944,-3.559502393228381e-07,3.299747074058302e-05,0.629041156959837,-0.25853769459758225,0
PGC1191239,Cosmicflows-4,CF4group,135.6534,1.3202,0.0911397177309911,0.09217376642610536,0.09217376642610536,38.99,0.52,0.52,628.1,0,1,-1,NGC,270.2182741407693,575.6366391887234,182.27580528527983,104.43637030418708,122.70413612166317,92.22742945952024,161.28178232242377,-8.997432154053765e-07,2.183273456543554e-07,1.7966888322287064e-07,-7.378490978361802e-07,89.51512989350361,-9.855501360113287e-07,5.821191919417493e-05,0.8955722952842593,-0.20213259415872525,0
PGC1191568,Cosmicflows-4,CF4group,230.1723,1.3299,0.08846119804654992,0.08903159264933877,0.08903159264933877,37.91,0.48,0.48,381.9,0,1,-1,NGC,261.2104602057988,350.8623005444677,105.14593377093561,78.38500885718699,161.3443310883,141.4152450446316,,-1.2674023912709673e-06,-1.9029697485550255e-07,1.7094243790611767e-07,-2.593825418242969e-07,41.645857471581095,-5.700466125474371e-07,0.00010482713169340289,0.8805160398966827,0.4655145370635864,0
PGC1191637,Cosmicflows-4,CF4group,227.5312,1.3323,0.0718230209780661,0.07244345019513466,0.07244345019513466,36.47,0.48,0.48,196.8,0,1,-1,NGC,213.4158343944642,183.6124025591603,97.58507999612102,53.17422550758906,85.83794965565767,91.99150705970223,,-6.790969272507979e-07,-8.40975038976799e-08,1.6391621274057843e-07,-1.7609497221741922e-07,37.79714049519093,-6.09276599278734e-07,7.300449179874197e-05,0.8246810762630332,0.3983718929196048,0
PGC1191640,Cosmicflows-4,CF4group,204.8924,1.3323,0.08968871391687913,0.09066605671580971,0.09066605671580971,38.05,0.52,0.52,407.4,0,1,-1,NGC,265.89786864730917,373.86823851336703,153.2865464978583,76.1084261569621,153.58051978217316,145.42401112159567,173.53220718383392,-8.182231857736175e-07,8.141843008616184e-07,5.921026140258396e-07,6.12767154024641e-07,53.87973171311242,-5.247202668393764e-07,9.064045668824386e-05,0.8875588255016585,0.34348529964270696,0
PGC1191670,Cosmicflows-4,CF4group,173.054,1.333,0.09262741359557485,0.09384825818400008,0.09384825818400008,36.78,0.56,0.56,227.0,0,1,-1,NGC,275.01267373348287,207.7560906631451,131.5193659588864,132.1696332752698,132.1696332752698,134.42839400256545,,-1.8836063088528473e-06,-1.6192316081401514e-07,-1.6192316081401514e-07,-5.924216085453693e-07,46.85259488097377,-1.0576434892875973e-06,8.663020029777495e-05,0.8872318380368989,0.25869732525270833,0
PGC1191749,Cosmicflows-4,CF4group,201.7656,1.3357,0.0773835344450193,0.07840090493537366,0.07840090493537366,37.954,0.201,0.201,389.8,0,1,-1,NGC,230.62726215332174,361.80244781705653,129.480820248512,69.98794669762972,125.58519799801724,111.17886130033233,,-1.2448907188653887e-06,-1.3718460275524497e-07,-6.14241260292476e-07,-7.113803411775361e-07,46.47360340854129,-5.965872081121387e-07,6.636345003273601e-05,0.8672001658981642,0.05437612696325236,0
PGC1191915,Cosmicflows-4,CF4group,203.3266,1.3417,0.0774535829050109,0.07845093954965339,0.07845093954965339,37.23,0.54,0.54,279.3,0,1,-1,NGC,230.77159458978502,259.22230380166945,144.36390544177107,63.59032423728095,127.24436386266186,111.03562214171708,,-1.2117958067161693e-06,-9.802521490247867e-08,-4.927050677552049e-07,-4.6813627499483013e-07,49.95351264185055,-5.640357125653121e-07,6.475563559970638e-05,0.8666577892981847,0.09072756257463455,0
PGC1192130,Cosmicflows-4,CF4group,173.5042,1.35,0.07379104913973521,0.07500855808720845,0.07500855808720845,37.657,0.258,0.258,339.9,0,1,-1,NGC,220.8329567713564,316.5420314057469,89.55494466687043,86.0144834864566,86.0144834864566,80.81262439713142,,-9.330102261684528e-07,-4.297198875792043e-08,-4.297198875792043e-08,-1.9591121154717988e-08,32.21257874395194,-5.342707901192065e-07,6.42368629381113e-05,0.8513222063799534,0.22714591448476282,0
PGC1192176,Cosmicflows-4,CF4group,130.7065,1.3513,0.07596255139947516,0.07693655855745378,0.07693655855745378,36.84,0.53,0.53,233.3,0,1,-1,NGC,226.40150578604997,216.82910775709905,117.86980235266837,101.53874640746297,101.53874640746297,78.99174414158328,,-5.465538637876322e-07,6.899324478878523e-08,6.899324478878523e-08,1.0154908871037155e-07,21.3114162570379,-2.392025686892981e-07,4.921915763016831e-05,0.8745524872396853,0.12296887554555166,0
PGC1192208,Cosmicflows-4,CF4group,202.6158,1.3524,0.07861438595630048,0.0796217495237989,0.0796217495237989,37.152,0.322,0.322,269.4,0,1,-1,NGC,234.14792455718495,249.76488679144558,136.78395654673608,66.87302673985424,131.72393650741418,114.42765083555157,,-1.2125120573741311e-06,1.7669728872215493e-07,-2.9702484009602916e-07,-2.8876298455090417e-07,49.01363912976156,-5.943024622825732e-07,6.770889836450058e-05,0.8712441094056247,0.13148932649222103,0
PGC1192226,Cosmicflows-4,CF4group,155.9988,1.3528,0.09563616173426218,0.09683365683602355,0.09683365683602355,38.47,0.55,0.55,494.3,0,1,-1,NGC,283.5501997386718,451.1534186837916,85.59593952608179,4.0944538946017985,22.275370816914204,83.32016937849396,,-1.1579529225936681e-06,-2.0197789545436072e-08,-8.833938635469824e-08,4.5393928439151934e-08,22.218100892313522,-5.156750366781363e-07,0.0001182906000121467,0.8675712456796746,0.457951357760881,0
PGC1192320,Cosmicflows-4,CF4group,125.3698,1.3553,0.08520561247741597,0.08610623553445097,0.08610623553445097,37.27,0.53,0.53,284.4,0,1,-1,NGC,252.8111359279131,262.07015217212455,53.3360991023732,32.08860570002375,32.08860570002375,47.14031769653184,,-5.920849691326024e-07,1.0704710107524388e-07,1.0704710107524388e-07,8.476769443396752e-08,44.06107065538897,-4.691634125467205e-07,4.7539070699052136e-05,0.8860369191326748,0.004534444412345926,0
PGC1192397,Cosmicflows-4,CF4group,132.035,1.3579,0.06600899879876232,0.06699968416150083,0.06699968416150083,37.15,0.47,0.47,269.2,0,1,-1,NGC,197.6430270572508,252.53070124487633,114.75652717738683,59.84401043605183,63.003696737892795,62.95573151165095,96.95096515139912,-4.0649378414600407e-07,-2.9388819746592576e-08,1.1516536014149613e-09,-8.91939896248934e-08,21.23881853713325,-2.423451584527547e-07,4.179419956647195e-05,0.860136593388425,0.06157355742860159,0
PGC1192450,Cosmicflows-4,CF4group,156.7704,1.3594,0.07070224561820031,0.07190307636091366,0.07190307636091366,37.03,0.54,0.54,254.7,0,1,-1,NGC,211.85209042276426,237.88126067947277,46.39264344271834,0.0,14.557681812095154,50.152009968597085,79.65703385431016,-2.5047886531532884e-07,0.0,1.0844159640251318e-07,1.5282045534207878e-07,5.607103985014045,-6.633787579375236e-08,7.077068215516883e-05,0.8402088440325971,0.3232322861982035,0
PGC1192763,Cosmicflows-4,CF4group,127.3284,1.369,0.0939549986944635,0.09488230687911435,0.09488230687911435,37.91,0.53,0.53,381.9,0,1,-1,NGC,277.9712938949399,349.10028333502123,90.02845081038848,91.3208684719864,120.44981184269518,87.85312258768937,140.45229466849895,-5.039669325308377e-07,-6.085171765918116e-08,9.79655469011835e-08,-1.305753681712859e-07,33.61994576431912,-3.5775082235263787e-07,6.119394538059683e-05,0.8993734442754664,0.20796317221532692,0
PGC1192796,Cosmicflows-4,CF4group,179.6395,1.37,0.04791648227521454,0.04911397737697591,0.04911397737697591,36.43,0.5,0.5,193.2,0,1,-1,NGC,145.51633622146397,184.36583761000512,19.46173016189887,0.0,0.0,8.13392551573962,59.516868297039096,-1.8177716630702657e-07,0.0,0.0,4.8231822762680656e-08,22.898975409709156,-1.4096685089495368e-07,2.716585625952404e-05,0.8383938406360504,-0.06382058656867991,0
PGC1193105,Cosmicflows-4,CF4group,131.8398,1.3799,0.09268411949175853,0.09367146921354506,0.09367146921354506,37.62,0.54,0.54,334.2,0,1,-1,NGC,274.50668728784814,305.85234473385304,176.95511552070695,128.1266207824838,139.12949366490062,106.67273815884406,,-6.935303377615752e-07,-7.408970474403123e-08,-1.4694665742897875e-07,-7.298333618759272e-08,45.189821306393505,-5.034578126962813e-07,5.9905656254023315e-05,0.8961530315727574,0.003054962111446394,0
PGC1193187,Cosmicflows-4,CF4group,185.4845,1.3825,0.07696324368506963,0.07813071801826316,0.07813071801826316,37.697,0.225,0.225,346.3,0,1,-1,NGC,229.8478035083955,321.55229255091143,0.0,0.0,3.788190036653077,71.85018216454435,126.51080719024553,0.0,0.0,1.3922074401831346e-07,-3.558184661850696e-08,67.2037716517533,-3.223922167493646e-07,4.40025879613656e-05,0.844036780159676,-0.1885739843349171,0
PGC1193271,Cosmicflows-4,CF4group,143.6347,1.3848,0.08607955040683513,0.08719365448479695,0.08719365448479695,38.38,0.48,0.48,474.2,0,1,-1,NGC,255.93481847983915,436.61626795419284,82.09171576925137,19.57431468848992,19.57431468848992,57.43431751683559,,-6.528626129468629e-07,-8.229898964359451e-08,-8.229898964359451e-08,-2.3691357651623863e-07,50.95527902179939,-5.478452806414757e-07,8.075207393379821e-05,0.8830373348275111,-0.051838943862263884,0
PGC1193319,Cosmicflows-4,CF4group,163.7472,1.3863,0.08659657475439225,0.08781741934281749,0.08781741934281749,37.47,0.49,0.49,311.9,0,1,-1,NGC,257.72583872271184,287.0430546594535,64.37926511633022,63.866662815029585,91.33260416003226,109.7261183631939,88.59838207234078,-1.7790645681445685e-07,3.6396907712698113e-07,1.3954067952443885e-07,-9.09564098265052e-07,27.1951042720877,-2.231470181414615e-07,7.132678919839233e-05,0.8769008226728644,0.19824120122652242,0
PGC1193352,Cosmicflows-4,CF4group,186.9815,1.3873,0.07695323676221368,0.07811070417255127,0.07811070417255127,37.37,0.54,0.54,297.9,0,1,-1,NGC,229.79006156922486,276.6136818490058,0.0,0.0,0.0,73.90684802016929,139.9650873154363,0.0,0.0,0.0,-1.512862103776629e-07,68.3566555761472,-3.331601994540141e-07,4.410893122334041e-05,0.844248870796168,-0.2722148277918806,0
PGC1193671,Cosmicflows-4,CF4group,124.1601,1.3974,0.08840449215036625,0.08928510136168936,0.08928510136168936,38.31,0.52,0.52,459.2,0,1,-1,NGC,261.9377446142943,421.9019705557777,30.526861749690624,4.334697694930355,4.334697694930355,29.446309419361498,,-3.2543212710158414e-07,5.0531377812954326e-08,5.0531377812954326e-08,-1.3695521538133801e-08,53.35032963848851,-4.860824081955528e-07,4.680336325869026e-05,0.8933420433338737,-0.06734867923369438,0
PGC1194050,Cosmicflows-4,CF4group,206.2057,1.4098,0.07493850962721685,0.07589917422138752,0.07589917422138752,38.05,0.5,0.5,407.4,0,1,-1,NGC,223.4059570226364,378.99842302727086,116.71965788424549,39.66085186286803,99.40328162527852,101.56470287357018,148.354307055662,-9.268126556098092e-07,6.213149864822362e-08,-5.356354972443186e-07,-3.878445536624426e-07,56.256957651173444,-4.901231980366629e-07,6.400661284422736e-05,0.868374337844282,0.0839870456877658,0
PGC1194158,Cosmicflows-4,CF4group,134.293,1.4139,0.0693513110326478,0.07036868152300216,0.07036868152300216,37.4,0.315,0.315,302.0,0,1,-1,NGC,207.40949904664117,282.41420465306726,123.21582979177303,77.42614617212936,82.90268264745444,62.99910881073346,105.1755289668702,-4.6312221080608754e-07,2.0692177243624597e-08,2.1470775126314412e-08,-2.904920850825028e-07,38.37787412813512,-4.714066339733884e-07,4.098741555797728e-05,0.8678483908758804,-0.030818958791412922,0
