name,survey,indicator,ra,dec,z_helio,z_cmb,z_hd,mu,sigma_mu,sigma_mu_column,dl_mpc,is_calibrator,n_lightcurves,pantheon_row,r_end_mpch,I_q_SDSS_VoidFinder,expI_q_SDSS,sdI_q_SDSS,dI_q_SDSS
PGC3546378,Cosmicflows-4,CF4group,178.1683,44.6726,0.06901441129649766,0.06976826615164548,0.06976826615164548,37.94,0.5,0.5,387.3,0,1,-1,205.67015559982897,132.6117418203328,116.62284811490974,27.8437127889905,15.988893705423067
PGC3546500,Cosmicflows-4,CF4group,178.4272,48.4848,0.07415796964445316,0.07484511168056136,0.07484511168056136,37.48,0.54,0.54,313.3,0,1,-1,220.3606319233387,121.70235814403053,125.30257492581147,28.466870221392384,-3.6002167817809436
PGC3546561,Cosmicflows-4,CF4group,178.5379,49.3417,0.09343463870595438,0.09410843817825464,0.09410843817825464,37.15,0.56,0.56,269.2,0,1,-1,275.75724921051875,137.17333756440203,159.10504797425108,31.438880853918036,-21.931710409849046
PGC3546564,Cosmicflows-4,CF4group,178.5478,11.6789,0.0864464709115531,0.08759726703998671,0.08759726703998671,37.41,0.55,0.55,303.4,0,1,-1,257.0937793235453,115.5422482366276,146.9152515881195,30.425229216034044,-31.373003351491903
PGC3546574,Cosmicflows-4,CF4group,178.5622,46.5675,0.042419345986349,0.043139844431977006,0.043139844431977006,36.45,0.5,0.5,195.0,0,1,-1,128.00149855231743,72.14971803340867,66.22355932723032,20.351923868994923,5.926158706178356
PGC3546661,Cosmicflows-4,CF4group,178.7359,44.3991,0.0699083630716287,0.07066555356772851,0.07066555356772851,37.13,0.54,0.54,266.7,0,1,-1,208.26931280706896,133.70019405021947,118.1585351818652,27.953966813162644,15.541658868354261
PGC3546669,Cosmicflows-4,CF4group,178.7577,49.8995,0.05849713537489993,0.05915759228339227,0.05915759228339227,37.03,0.51,0.51,254.7,0,1,-1,174.84516093295332,70.92152901943538,96.91559857911217,25.114659216813223,-25.994069559676788
PGC3546690,Cosmicflows-4,CF4group,178.8282,12.0542,0.08818100420658348,0.08932846469406512,0.08932846469406512,37.32,0.46,0.46,291.1,0,1,-1,262.0621390579291,122.16044976355069,150.1587220870196,30.674287290832833,-27.998272323468925
PGC3546720,Cosmicflows-4,CF4group,178.878,41.167,0.06580218905973946,0.06661274981107097,0.06661274981107097,37.18,0.52,0.52,272.9,0,1,-1,196.52027058868276,135.50719704129358,111.01054896200979,27.258264872277802,24.496648079283787
PGC3546790,Cosmicflows-4,CF4group,179.0138,48.8227,0.07594587319471527,0.0766263439489195,0.0766263439489195,37.45,0.53,0.53,309.0,0,1,-1,225.50589617869858,113.78809562586551,128.33187063146613,28.692118997549798,-14.543775005600622
PGC3546863,Cosmicflows-4,CF4group,179.2019,48.0315,0.07294046069697992,0.07363427401499206,0.07363427401499206,38.2,0.5,0.5,436.5,0,1,-1,216.86035289977886,122.83598839621565,123.2344686903582,28.318391381021428,-0.39848029414254427
PGC3546869,Cosmicflows-4,CF4group,179.2165,50.6599,0.08126955615407777,0.08191667049876218,0.08191667049876218,37.48,0.55,0.55,313.3,0,1,-1,240.76007656207804,85.49667463846322,137.02098896167686,29.549988532265733,-51.524314323213645
PGC3546903,Cosmicflows-4,CF4group,179.3223,50.0533,0.07486178988532127,0.07551891115286163,0.07551891115286163,36.81,0.56,0.56,230.1,0,1,-1,222.30751491774512,74.56104293144418,126.45287204022124,28.549455331722648,-51.89182910877706
PGC3546911,Cosmicflows-4,CF4group,179.3388,42.5953,0.08488539094602573,0.0856692665697414,0.0856692665697414,38.29,0.51,0.51,455.0,0,1,-1,251.55542378062324,171.4056573495142,143.29967345444086,30.147597916608333,28.105983895073336
PGC3546983,Cosmicflows-4,CF4group,179.4969,49.3104,0.08567927349259734,0.08634973732394563,0.08634973732394563,39.08,0.53,0.53,654.6,0,1,-1,253.51076205544126,109.96648191087053,144.57616757902122,30.245616742205097,-34.60968566815069
PGC3547232,Cosmicflows-4,CF4group,180.0703,56.6142,0.050641700932983445,0.05117540348530049,0.05117540348530049,35.81,0.53,0.53,145.2,0,1,-1,151.54796532682096,59.965500938828,81.14620199420715,23.545366854296212,-21.180701055379146
PGC3547247,Cosmicflows-4,CF4group,180.0968,47.9905,0.03156183468764915,0.032252312364709324,0.032252312364709324,35.34,0.49,0.49,116.9,0,1,-1,95.94884747926781,47.40074186240534,46.29049977048021,15.93303877610217,1.1102420919251301
PGC3547270,Cosmicflows-4,CF4group,180.1344,41.7946,0.08415488557754179,0.08494876812411338,0.08494876812411338,36.49,0.55,0.55,198.6,0,1,-1,249.4843231878499,130.12796710635075,141.9905126835721,30.040625538351787,-11.86254557722134
PGC3547604,Cosmicflows-4,CF4group,180.7705,46.9277,0.06670281211677447,0.06740996799859456,0.06740996799859456,36.94,0.52,0.52,244.3,0,1,-1,198.83329698224338,112.22698398605282,112.51422754357122,27.487541347678942,-0.28724355751840847
PGC3547706,Cosmicflows-4,CF4group,181.0162,43.2441,0.08484536325460196,0.08561256067355771,0.08561256067355771,36.77,0.56,0.56,225.9,0,1,-1,251.3924481676149,141.43440582376616,143.19327886526196,30.139428139340776,-1.7588730414958036
PGC3547772,Cosmicflows-4,CF4group,181.1497,12.5567,0.06358398782667175,0.06471810575034546,0.06471810575034546,38.4,0.48,0.48,478.6,0,1,-1,191.0194768987454,84.83612135779654,107.43453025501432,26.713004086387592,-22.59840889721778
PGC3547811,Cosmicflows-4,CF4group,181.2422,12.1308,0.08378796507282382,0.08492541863744951,0.08492541863744951,37.9,0.53,0.53,380.2,0,1,-1,249.41719140414335,122.7624902151993,141.952272935668,30.036850159366775,-19.189782720468685
PGC3547943,Cosmicflows-4,CF4group,181.5244,12.085,0.08991220186066189,0.09104965542528759,0.09104965542528759,36.95,0.55,0.55,245.5,0,1,-1,266.9974045654476,134.362199974554,153.38058784023704,30.92168639066389,-19.018387865683053
PGC3548003,Cosmicflows-4,CF4group,181.6502,58.3862,0.0629068527134195,0.06340386321526474,0.06340386321526474,37.18,0.48,0.48,272.9,0,1,-1,187.2007053243159,50.53540166286795,104.95197967092616,26.33447209497376,-54.41657800805822
PGC3548034,Cosmicflows-4,CF4group,181.692,58.2485,0.09323783588978747,0.09373818203258469,0.09373818203258469,38.33,0.52,0.52,463.4,0,1,-1,274.69763098211985,122.11046927447516,158.40748978626237,31.307689753821933,-36.29702051178721
PGC3548090,Cosmicflows-4,CF4group,181.7674,56.7122,0.08180992998829878,0.08234029689966384,0.08234029689966384,38.57,0.52,0.52,517.6,0,1,-1,241.97978781544924,89.01570072771604,137.7157634525292,29.61858304859631,-48.70006272481315
PGC3548144,Cosmicflows-4,CF4group,181.875,44.2252,0.07358090375976037,0.0743314229739562,0.0743314229739562,37.186,0.281,0.281,273.7,0,1,-1,218.87592750385647,116.72313592577427,124.42535158245256,28.403890330642373,-7.702215656678291
PGC3548154,Cosmicflows-4,CF4group,181.8866,12.0542,0.06407099140566105,0.06520510932933477,0.06520510932933477,37.02,0.52,0.52,253.5,0,1,-1,192.43391409922583,81.42253814909606,108.3540437241417,26.853208788290363,-26.931505575045648
PGC3548249,Cosmicflows-4,CF4group,182.032,47.5185,0.07978519593044599,0.08047900924845815,0.08047900924845815,38.32,0.5,0.5,461.3,0,1,-1,236.61877593840055,119.26007779751025,134.66201258564575,29.317088727106487,-15.401934788135506
PGC3548391,Cosmicflows-4,CF4group,182.2659,45.9828,0.06535187753122196,0.06607237597684996,0.06607237597684996,37.73,0.52,0.52,351.6,0,1,-1,194.95191691878208,103.01712625516174,109.99097571878683,27.102803351121647,-6.973849463625086
PGC3548503,Cosmicflows-4,CF4group,182.4829,58.611,0.06244653426204605,0.06293687348198733,0.06293687348198733,37.71,0.5,0.5,348.3,0,1,-1,185.84317415776593,50.533811783005426,104.06946032543743,26.199908147938704,-53.53564854243201
PGC3548532,Cosmicflows-4,CF4group,182.5345,12.0899,0.08855793163415739,0.08968871391687913,0.08968871391687913,38.05,0.53,0.53,407.4,0,1,-1,263.0954626828217,140.98132769817877,150.83330180192252,30.726086598133147,-9.851974103743743
PGC3548554,Cosmicflows-4,CF4group,182.5685,47.9265,0.08105941077410293,0.08174321716925914,0.08174321716925914,38.027,0.378,0.378,403.1,0,1,-1,240.26059114963348,108.87282418794231,136.73647102994494,29.521898309939655,-27.863646842002623
PGC3548559,Cosmicflows-4,CF4group,182.5784,11.3515,0.03009415266877728,0.03123160623340298,0.03123160623340298,35.995,0.62,0.62,158.1,0,1,-1,92.93514164518929,35.04611177677697,44.66492582767896,15.476477017432194,-9.618814050901989
PGC3548583,Cosmicflows-4,CF4group,182.6163,45.1755,0.0846752455660509,0.08540575093453485,0.08540575093453485,37.795,0.382,0.382,362.2,0,1,-1,250.798026466757,143.57647218935762,142.80522539214166,30.109630473239882,0.7712467972159516
PGC3548601,Cosmicflows-4,CF4group,182.6515,11.2991,0.05347366010121576,0.054611113665841454,0.054611113665841454,36.25,0.51,0.51,177.8,0,1,-1,161.58695752940875,89.98068982584724,87.9413910818459,24.221590467525523,2.039298744001343
PGC3548654,Cosmicflows-4,CF4group,182.7348,46.7183,0.0820234110092256,0.0827272312500937,0.0827272312500937,36.4,0.55,0.55,190.5,0,1,-1,243.09362432012335,120.6558093407439,138.3502293462305,29.68122334653428,-17.69442000548659
PGC3548656,Cosmicflows-4,CF4group,182.7398,48.1943,0.07559563089475721,0.07627610164896144,0.07627610164896144,37.12,0.53,0.53,265.5,0,1,-1,224.49455439541111,99.96999858334357,127.74506330568884,28.642227674528364,-27.775064722345277
PGC3548731,Cosmicflows-4,CF4group,182.8893,11.6011,0.05899748151769715,0.06013159944137087,0.06013159944137087,37.33,0.51,0.51,292.4,0,1,-1,177.68159287064952,101.25033844422063,98.76368646687907,25.390899398008546,2.486651977341566
PGC3548817,Cosmicflows-4,CF4group,183.059,58.3343,0.05957121176143798,0.06006488662233124,0.06006488662233124,37.38,0.5,0.5,299.2,0,1,-1,177.48736082509046,50.48836575802084,98.6374178831858,25.371646336763884,-48.149052125164964
PGC3548835,Cosmicflows-4,CF4group,183.0886,44.1237,0.0942051717658621,0.09495235533910597,0.09495235533910597,37.51,0.56,0.56,317.7,0,1,-1,278.17165951759534,154.00636475404178,160.69976906244506,31.808842212989575,-6.693404308403274
PGC3548880,Cosmicflows-4,CF4group,183.1626,12.0793,0.054517715719185976,0.05564516236095573,0.05564516236095573,36.87,0.51,0.51,236.6,0,1,-1,164.60504048041292,78.69966483751816,89.98426988087172,24.424887662798543,-11.284605043353565
PGC3548885,Cosmicflows-4,CF4group,183.1696,43.5567,0.0934646594745222,0.09421851432967003,0.09421851432967003,37.2,0.57,0.57,275.4,0,1,-1,276.07223186144313,154.56584701412913,159.31309441705002,31.487145810905,-4.747247402920891
PGC3548889,Cosmicflows-4,CF4group,183.175,43.3887,0.07908137568957789,0.0798385661856777,0.0798385661856777,37.89,0.53,0.53,378.4,0,1,-1,234.77295000813837,115.90073741411108,133.61058933497443,29.213282570881542,-17.709851920863358
PGC3548894,Cosmicflows-4,CF4group,183.1812,12.7658,0.09230385642323265,0.0934279674240504,0.0934279674240504,37.96,0.54,0.54,390.8,0,1,-1,273.80968710545125,132.2336923091329,157.82781763637308,31.263178163624072,-25.594125327240192
PGC3548926,Cosmicflows-4,CF4group,183.2641,11.4495,0.07740354829073119,0.07853433057345292,0.07853433057345292,38.04,0.53,0.53,405.5,0,1,-1,231.0121404741553,120.72565153987733,131.4683490941439,29.0017809468029,-10.742697554266556
PGC3548965,Cosmicflows-4,CF4group,183.326,44.4458,0.06549864573310914,0.06623915802444903,0.06623915802444903,37.145,0.375,0.375,268.5,0,1,-1,195.43602223318408,109.55033443473297,110.30568842354148,27.150789816178012,-0.7553539888085083
PGC3549082,Cosmicflows-4,CF4group,183.6086,46.8398,0.04908062096745609,0.04978110556737222,0.04978110556737222,36.07,0.51,0.51,163.7,0,1,-1,147.46899517847177,63.79628584602193,78.50206488214074,23.085676217372686,-14.705779036118813
PGC3549177,Cosmicflows-4,CF4group,183.8586,48.3966,0.09164339951474029,0.09231386334608858,0.09231386334608858,37.82,0.54,0.54,366.4,0,1,-1,270.6195576474364,120.9271400294216,155.7452206953473,31.10326069716658,-34.81808066592572
PGC3549231,Cosmicflows-4,CF4group,184.0152,45.3444,0.06881760848033075,0.06954144256691075,0.06954144256691075,38.18,0.46,0.46,432.5,0,1,-1,205.01293300759525,94.87395977709431,116.2345344599323,27.815833969129674,-21.360574682837992
PGC3549234,Cosmicflows-4,CF4group,184.0282,44.6489,0.07426471015491658,0.07499855116435251,0.07499855116435251,37.584,0.228,0.228,328.7,0,1,-1,220.80404004949864,107.64369714533731,125.56455835752928,28.485679214601255,-17.920861212191966
PGC3549275,Cosmicflows-4,CF4group,184.1227,44.8068,0.06910113796124918,0.06983164332973313,0.06983164332973313,37.64,0.51,0.51,337.3,0,1,-1,205.85377786850614,103.20555875924532,116.73133956838053,27.851501888469706,-13.525780809135213
PGC3549328,Cosmicflows-4,CF4group,184.2357,48.4157,0.08056907155416165,0.08123953538550993,0.08123953538550993,37.56,0.53,0.53,325.1,0,1,-1,238.80991182994407,102.5418910824929,135.9101320231173,29.440314536722973,-33.36824094062442
PGC3549383,Cosmicflows-4,CF4group,184.3656,48.2121,0.07700994265839736,0.07768374213069763,0.07768374213069763,37.99,0.52,0.52,396.3,0,1,-1,228.5580934960938,97.88862464102385,130.07046969031134,28.86376945838924,-32.18184504928749
PGC3549452,Cosmicflows-4,CF4group,184.5741,43.876,0.06489823036175246,0.06564207829404435,0.06564207829404435,36.83,0.55,0.55,232.3,0,1,-1,193.7027375054444,112.46604286425375,109.1788949169453,26.97897966548145,3.287147947308455
PGC3549504,Cosmicflows-4,CF4group,184.7393,42.4266,0.07289042608270019,0.07365762350165594,0.07365762350165594,37.905,0.311,0.311,381.1,0,1,-1,216.9278717150709,115.11975499819413,123.2743615337504,28.32125547137831,-8.154606535556269
PGC3549589,Cosmicflows-4,CF4group,184.9758,42.8294,0.06627585007492083,0.06703637621197261,0.06703637621197261,36.96,0.52,0.52,246.6,0,1,-1,197.74948396632237,115.91991027462399,111.80965001562129,27.380109444188328,4.1102602590027
PGC3549599,Cosmicflows-4,CF4group,185.0019,47.856,0.03826313736018002,0.03894027247343227,0.03894027247343227,35.2,0.52,0.52,109.6,0,1,-1,115.65834121272603,64.20430406317513,58.406056560551804,18.666072080407062,5.798247502623326
PGC3549626,Cosmicflows-4,CF4group,185.0708,46.9782,0.09092957235101626,0.09162005002807642,0.09162005002807642,39.31,0.51,0.51,727.8,0,1,-1,268.6319657675227,149.43639656603196,154.44767060416956,31.003625035990282,-5.0112740381376
PGC3549630,Cosmicflows-4,CF4group,185.0892,11.7003,0.09286424410316553,0.09398501946303132,0.09398501946303132,37.57,0.54,0.54,326.6,0,1,-1,275.40406558765943,151.72093661052423,158.8717697407513,31.384762341943553,-7.150833130227056
PGC3549976,Cosmicflows-4,CF4group,186.3019,41.4006,0.07874447595342776,0.07951834465428748,0.07951834465428748,37.09,0.54,0.54,261.8,0,1,-1,233.84981118870266,140.56908840532418,133.0847490580345,29.161366791101567,7.484339347289676
PGC3549977,Cosmicflows-4,CF4group,186.3032,43.4621,0.09235722667846434,0.09310107461075623,0.09310107461075623,38.17,0.53,0.53,430.5,0,1,-1,272.87385078347666,166.13044245798437,157.21688009070436,31.216265781039382,8.913562367280008
PGC3550101,Cosmicflows-4,CF4group,186.7508,43.4825,0.06515173907410306,0.06589225136544295,0.06589225136544295,36.36,0.53,0.53,187.1,0,1,-1,194.4290375301149,122.81474202613941,109.65105632155573,27.05097344393716,13.163685704583685
PGC3550121,Cosmicflows-4,CF4group,186.8138,42.0202,0.08602618015160342,0.08679004192960718,0.08679004192960718,38.37,0.51,0.51,472.1,0,1,-1,254.77561790977123,161.66554943176146,145.401897370785,30.309022489940567,16.263652060976455
PGC3550123,Cosmicflows-4,CF4group,186.8198,43.3324,0.06485153138842473,0.0655953793207166,0.0655953793207166,37.05,0.53,0.53,257.0,0,1,-1,193.56715136598177,123.18096845326053,109.09075153283428,26.965539822228568,14.090216920426258
PGC3550203,Cosmicflows-4,CF4group,187.0713,12.3133,0.046201962825896045,0.047302724340049944,0.047302724340049944,36.85,0.49,0.49,234.4,0,1,-1,140.21160941549482,61.83116264760102,73.92469917785587,22.066546960354252,-12.093536530254852
PGC3550274,Cosmicflows-4,CF4group,187.2847,46.1221,0.07071892382296022,0.07141273714097238,0.07141273714097238,38.01,0.53,0.53,399.9,0,1,-1,210.43276750113588,98.97990006894253,119.4367916045118,28.045738709633763,-20.45689153556927
PGC3550275,Cosmicflows-4,CF4group,187.2856,46.8814,0.03923714451815863,0.03992095091331484,0.03992095091331484,36.23,0.5,0.5,176.2,0,1,-1,118.5429817548858,63.949331414274745,60.235471761651155,19.056498403107245,3.71385965262359
PGC3550393,Cosmicflows-4,CF4group,187.5876,42.3335,0.047976523812350215,0.048730378667498034,0.048730378667498034,36.67,0.49,0.49,215.8,0,1,-1,144.39326477386754,89.46184803162888,76.56214556002294,22.653762172232067,12.899702471605934
PGC3550556,Cosmicflows-4,CF4group,188.0121,12.3733,0.04876373507701785,0.049857825309267786,0.049857825309267786,35.99,0.52,0.52,157.8,0,1,-1,147.69350952171976,77.40546029957446,78.64367017755525,23.117203980026776,-1.2382098779807933
PGC3550780,Cosmicflows-4,CF4group,188.6459,11.6412,0.09315778050693992,0.09425187073918985,0.09425187073918985,38.33,0.54,0.54,463.4,0,1,-1,276.1676776197833,123.41949245797186,159.37613646220598,31.501771014570533,-35.95664400423412
PGC3550868,Cosmicflows-4,CF4group,188.936,41.9296,0.02785593758999768,0.028609792445145502,0.028609792445145502,34.36,0.49,0.49,74.5,0,1,-1,85.1871793070665,39.693439186464104,40.48572374888387,14.302698451786718,-0.7922845624197663
PGC3550908,Cosmicflows-4,CF4group,189.0601,42.6367,0.028286235272803294,0.029026747564143193,0.029026747564143193,35.92,0.48,0.48,152.8,0,1,-1,86.42002305823243,39.416329199603936,41.150711902265954,14.489468276775199,-1.7343827026620176
PGC3550941,Cosmicflows-4,CF4group,189.1697,47.8625,0.04181225933308836,0.04246938060062872,0.04246938060062872,36.375,0.318,0.318,188.4,0,1,-1,126.03261893820864,60.601649070024905,64.98175100728916,20.07544100259947,-4.380101937264257
PGC3550994,Cosmicflows-4,CF4group,189.3605,42.1978,0.07099911766292667,0.07174630123617053,0.07174630123617053,38.16,0.52,0.52,428.5,0,1,-1,211.39833158389618,115.5043421817706,120.00728586706788,28.086697111620325,-4.502943685297282
PGC3551107,Cosmicflows-4,CF4group,189.6907,42.7368,0.023746427937156447,0.024483604587544363,0.024483604587544363,35.38,0.48,0.48,119.1,0,1,-1,72.97348442565946,27.35733334684661,33.64340286569377,12.62547895766641,-6.286069518847164
PGC3551189,Cosmicflows-4,CF4group,190.0129,46.5801,0.039207123749590796,0.03988092322189106,0.03988092322189106,35.88,0.52,0.52,150.0,0,1,-1,118.42526854124365,61.50069601783795,60.16081901401766,19.040566318515133,1.3398770038202912
PGC3551307,Cosmicflows-4,CF4group,190.4183,48.2358,0.08062577745034534,0.08126955615407777,0.08126955615407777,37.78,0.52,0.52,359.7,0,1,-1,238.89638660598422,121.21053273630818,135.95938996701906,29.445177733172848,-14.748857230710883
PGC3551340,Cosmicflows-4,CF4group,190.5987,46.3042,0.031118194441035606,0.03179199391333588,0.03179199391333588,35.63,0.47,0.47,133.7,0,1,-1,94.58991103073268,40.60856921899924,45.557498010427196,15.727166521468654,-4.948928791427953
PGC3551347,Cosmicflows-4,CF4group,190.6256,44.4306,0.05940109407288692,0.060104914313755024,0.060104914313755024,36.09,0.53,0.53,165.2,0,1,-1,177.60390082610027,106.10949893417836,98.71317953636083,25.383198250200397,7.3963193978175354
PGC3551414,Cosmicflows-4,CF4group,190.9796,43.2491,0.09290427179458931,0.09362477024021733,0.09362477024021733,38.63,0.52,0.52,532.1,0,1,-1,274.37302278685775,154.59665001306578,158.1955773722422,31.291417523851067,-3.598927359176429
PGC3551542,Cosmicflows-4,CF4group,191.5754,15.6158,0.0685207364356044,0.06956479205357462,0.06956479205357462,36.78,0.53,0.53,227.0,0,1,-1,205.08059174130662,147.8675105647934,116.27450997277845,27.818703994706155,31.59300059201496
PGC3551578,Cosmicflows-4,CF4group,191.6953,15.4875,0.06750670158620202,0.06855075720417222,0.06855075720417222,37.21,0.53,0.53,276.7,0,1,-1,202.14153433166027,148.4393339481477,114.53799613650058,27.694031694860715,33.90133781164711
PGC3551652,Cosmicflows-4,CF4group,191.991,41.3342,0.06464138600844989,0.06538523394074176,0.06538523394074176,37.29,0.53,0.53,287.1,0,1,-1,192.95697433514437,109.48046521922757,108.69408068861682,26.90505662178148,0.7863845306107464
PGC3551719,Cosmicflows-4,CF4group,192.2385,15.4833,0.08096267718649547,0.08200339716351371,0.08200339716351371,37.58,0.49,0.49,328.1,0,1,-1,241.00980269137528,168.04109060188503,137.1632384849599,29.56403271117029,30.87785211692514
PGC3551726,Cosmicflows-4,CF4group,192.2704,14.5907,0.06591226521115486,0.06695965647007704,0.06695965647007704,37.28,0.51,0.51,285.8,0,1,-1,197.52688998655205,152.04008711534644,111.66494358222434,27.35804503399857,40.3751435331221
PGC3551781,Cosmicflows-4,CF4group,192.4626,14.3316,0.06582553854640333,0.06687292980532553,0.06687292980532553,37.16,0.53,0.53,270.4,0,1,-1,197.27525161944115,152.10799294268892,111.50135564220898,27.333101627365814,40.606637300479946
PGC3551855,Cosmicflows-4,CF4group,192.7406,45.2981,0.07561898038142108,0.07629611549467333,0.07629611549467333,37.67,0.53,0.53,342.0,0,1,-1,224.5523502011379,123.10656751776935,127.77921140228403,28.64467932314119,-4.6726438845146845
PGC3551911,Cosmicflows-4,CF4group,192.9882,13.77,0.08392139071090308,0.08496544632887329,0.08496544632887329,38.21,0.55,0.55,438.5,0,1,-1,249.53227395335435,180.94045190617697,142.01782649952423,30.04332220902558,38.92262540665274
PGC3551941,Cosmicflows-4,CF4group,193.0808,15.6768,0.052502988584189135,0.05353370163835142,0.05353370163835142,36.54,0.52,0.52,203.2,0,1,-1,158.44065484303724,128.464798089001,85.81172295885153,24.009656427937088,42.65307513014946
PGC3551950,Cosmicflows-4,CF4group,193.1032,44.5971,0.07589583858043554,0.07658298061654373,0.07658298061654373,37.26,0.48,0.48,283.1,0,1,-1,225.38069219477617,120.96058325590502,128.26055167467044,28.68507773536903,-7.299968418765417
PGC3551982,Cosmicflows-4,CF4group,193.1908,14.1508,0.046342059745879266,0.0473827797228975,0.0473827797228975,36.01,0.5,0.5,159.2,0,1,-1,140.4461730245116,110.21235468684895,74.0726427286678,22.099485906193443,36.13971195818115
PGC3552019,Cosmicflows-4,CF4group,193.3476,45.742,0.07073560202772013,0.07140273021811643,0.07140273021811643,36.37,0.54,0.54,187.9,0,1,-1,210.4037980615453,117.70434571509708,119.41967528942617,28.04450985080061,-1.7153295743290897
PGC3552072,Cosmicflows-4,CF4group,193.5424,14.4418,0.09153665900427689,0.09257404334034314,0.09257404334034314,38.66,0.53,0.53,539.5,0,1,-1,271.3647216942343,197.63586290228054,156.23168257247417,31.140614901134615,41.404180329806366
PGC3552149,Cosmicflows-4,CF4group,193.8102,42.5193,0.05769658154642436,0.05841040871014841,0.05841040871014841,36.17,0.54,0.54,171.4,0,1,-1,172.66833067410235,73.99904372911102,95.44214657097405,24.968028559739135,-21.443102841863023
PGC3552166,Cosmicflows-4,CF4group,193.8816,45.5802,0.07040203793252198,0.07106916612291828,0.07106916612291828,36.53,0.55,0.55,202.3,0,1,-1,209.438066188131,117.00876519622295,118.84908188937403,28.00354433127811,-1.840316693151081
PGC3552228,Cosmicflows-4,CF4group,194.1267,43.1635,0.07097576817626279,0.07167625277617892,0.07167625277617892,37.34,0.52,0.52,293.8,0,1,-1,211.1955766402285,101.6779998315275,119.887490056378,28.07809642044324,-18.209490224850498
PGC3552291,Cosmicflows-4,CF4group,194.453,41.9017,0.03792957326498187,0.0386467360696579,0.0386467360696579,35.65,0.47,0.47,134.9,0,1,-1,114.79464106032098,36.91178900962577,57.858305059139916,18.54917319144996,-20.946516049514145
PGC3552338,Cosmicflows-4,CF4group,194.6639,42.1849,0.057563155908345105,0.05827698307206915,0.05827698307206915,36.36,0.52,0.52,187.1,0,1,-1,172.2795253594014,69.87216914092616,95.17897218271315,24.941838746116005,-25.306803041786992
PGC3552516,Cosmicflows-4,CF4group,195.33,46.1812,0.0887380562455644,0.08938517059024881,0.08938517059024881,37.798,0.396,0.396,362.7,0,1,-1,262.2248045163407,145.14730313814607,150.26491419945805,30.682441520412443,-5.117611061311976
PGC3552738,Cosmicflows-4,CF4group,195.8639,46.0076,0.05511813109054265,0.05576524543522706,0.05576524543522706,36.89,0.5,0.5,238.8,0,1,-1,164.95542668188847,71.39525034598506,90.22143915490622,24.44848957605896,-18.82618880892116
PGC3552883,Cosmicflows-4,CF4group,196.1628,15.3547,0.075992572168043,0.07699660009458945,0.07699660009458945,38.0,0.52,0.52,398.1,0,1,-1,226.57483327607846,167.19959435394017,128.94076083030012,28.752234228084834,38.25883352364005
PGC3552984,Cosmicflows-4,CF4group,196.366,15.64,0.07574907037854835,0.07674976266414281,0.07674976266414281,37.6,0.52,0.52,331.1,0,1,-1,225.86223090297656,165.89838024029586,128.53484676696456,28.712158665131845,37.3635334733313
PGC3553001,Cosmicflows-4,CF4group,196.4166,15.1452,0.05615217978565692,0.05715620771220336,0.05715620771220336,36.6,0.51,0.51,208.9,0,1,-1,169.01253686347985,134.69566740603938,92.96761429648978,24.721775345277702,41.72805310954959
PGC3553039,Cosmicflows-4,CF4group,196.5085,11.4707,0.08465523172033901,0.08568260913354932,0.08568260913354932,38.27,0.53,0.53,450.8,0,1,-1,251.59377028495322,141.0557131414241,143.32470701927505,30.149520182115317,-2.26899387785096
PGC3553125,Cosmicflows-4,CF4group,196.6995,14.8801,0.08340770200429792,0.08441172993084436,0.08441172993084436,37.845,0.339,0.339,370.7,0,1,-1,247.94008954788373,158.72036183944593,141.11088306795685,29.953780426984554,17.60947877148908
PGC3553141,Cosmicflows-4,CF4group,196.7439,14.4519,0.08005204720660451,0.08105607513315095,0.08105607513315095,38.6,0.51,0.51,524.8,0,1,-1,238.2814260857239,159.78228753397568,135.60909486137234,29.41059338435007,24.173192672603335
PGC3553179,Cosmicflows-4,CF4group,196.822,45.081,0.07021190639825903,0.07086569202484741,0.07086569202484741,38.31,0.51,0.51,459.2,0,1,-1,208.84888973895534,95.37293602996775,118.50097264433357,27.978551970566674,-23.128036614365826
PGC3553230,Cosmicflows-4,CF4group,196.9351,45.3519,0.07551223987095766,0.07615935421564209,0.07615935421564209,38.28,0.46,0.46,452.9,0,1,-1,224.15740050035114,98.3778108832013,127.54585916567953,28.627925894862198,-29.168048282478225
PGC3553246,Cosmicflows-4,CF4group,196.9602,46.1961,0.08924173802931361,0.08987550981019009,0.08987550981019009,37.51,0.57,0.57,317.7,0,1,-1,263.6311848588119,134.96104694584716,151.18303474525302,30.752941725561975,-16.221987799405866
PGC3553258,Cosmicflows-4,CF4group,196.9781,46.3694,0.05955786919763005,0.06019164097850654,0.06019164097850654,36.69,0.52,0.52,217.8,0,1,-1,177.85639615534777,78.36001823574207,98.87732458009692,25.408226602365456,-20.51730634435485
PGC3553261,Cosmicflows-4,CF4group,196.9817,14.0586,0.06102221557554994,0.06202957914304836,0.06202957914304836,37.48,0.46,0.46,313.3,0,1,-1,183.20477507547437,127.37692068394489,102.35425975500816,25.938379423504998,25.02266092893673
PGC3553262,Cosmicflows-4,CF4group,196.9824,11.3011,0.07538882115573435,0.07641286292799268,0.07641286292799268,37.18,0.56,0.56,272.9,0,1,-1,224.88948069505457,150.43216016848376,127.97840171595263,28.65898011015089,22.453758452531133
