case,sigma,aperture,relative_L1_vs_baseline,peak_absolute_change_mjy_beam
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,3,10,0.0004926386737166133,0.0031718670045544073
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,3,11,0.0001702309445184239,0.0002936923019123405
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,3,12,0.00021249844142462364,0.0003971876667574481
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,3,13,0.00013433402038478208,0.0006407679254694099
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,3,14,0.00022753442999675562,0.000943110708553907
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,0,0.0004406263282508882,0.0002647384767474059
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,1,0.0001422159949611476,0.0001524403184194334
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,2,0.00036349891225776523,0.0009920904904592298
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,3,4.9242678739678204e-05,0.0002385868861574103
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,4,3.222233230018704e-05,4.3653060342874195e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,5,0.00010709707770156783,0.00015079407586537918
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,6,1.769995124690578e-05,2.0819470888167046e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,7,0.0002719518349485006,0.0003213137689274115
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,8,5.485887068336781e-05,3.966758793982894e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,9,5.012404463126999e-05,9.29288134794426e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,10,0.0002183716231196559,0.0007071922110313267
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,11,0.00010324547895940732,9.503310489633598e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,12,8.543888173048427e-05,0.00010234803412789706
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,13,3.113849899563346e-05,7.095045737770533e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,10,14,0.00010767005659174857,0.00017793569956137123
missing_annular__newton_p10_boxcar_independent_s1,3,0,0.001278812669565492,0.0019640801137570385
missing_annular__newton_p10_boxcar_independent_s1,3,1,0.0005697610419505169,0.0013678997906247936
missing_annular__newton_p10_boxcar_independent_s1,3,2,0.0010388884081184535,0.008385709714859857
missing_annular__newton_p10_boxcar_independent_s1,3,3,0.00010444828599956874,0.0007446307609928482
missing_annular__newton_p10_boxcar_independent_s1,3,4,0.0001117707851812334,0.0002983214531222522
missing_annular__newton_p10_boxcar_independent_s1,3,5,0.00025604185050868777,0.0005861963290090255
missing_annular__newton_p10_boxcar_independent_s1,3,6,9.7231545927551e-05,0.00021359712444546375
missing_annular__newton_p10_boxcar_independent_s1,3,7,0.0004496561892178881,0.0012998939099344575
missing_annular__newton_p10_boxcar_independent_s1,3,8,0.00015536203309165833,0.00020254859523471946
missing_annular__newton_p10_boxcar_independent_s1,3,9,7.507712528230051e-05,0.0002965915912729322
missing_annular__newton_p10_boxcar_independent_s1,3,10,0.00048070881081180744,0.0037183793719588465
missing_annular__newton_p10_boxcar_independent_s1,3,11,0.00016960140857058138,0.0002777512839295948
missing_annular__newton_p10_boxcar_independent_s1,3,12,0.00022826417177957705,0.00039139229256346386
missing_annular__newton_p10_boxcar_independent_s1,3,13,0.00016699463376918777,0.0008584625981669092
missing_annular__newton_p10_boxcar_independent_s1,3,14,0.00028004112825856867,0.0010134994220427629
missing_annular__newton_p10_boxcar_independent_s1,10,0,0.00044458869366499165,0.00027616990419215837
missing_annular__newton_p10_boxcar_independent_s1,10,1,0.00014234093213065518,0.00015540709685679666
missing_annular__newton_p10_boxcar_independent_s1,10,2,0.00036151471986343287,0.0010275856435550956
missing_annular__newton_p10_boxcar_independent_s1,10,3,4.919514271812646e-05,0.00024471095704114987
missing_annular__newton_p10_boxcar_independent_s1,10,4,3.233405954173368e-05,4.565226021113755e-05
missing_annular__newton_p10_boxcar_independent_s1,10,5,0.00010802908899373651,0.0001486284347134159
missing_annular__newton_p10_boxcar_independent_s1,10,6,1.7702493450913174e-05,2.1138525112984752e-05
missing_annular__newton_p10_boxcar_independent_s1,10,7,0.0002719518349486516,0.0003241745853660438
missing_annular__newton_p10_boxcar_independent_s1,10,8,5.5688934142687614e-05,3.964133561890071e-05
missing_annular__newton_p10_boxcar_independent_s1,10,9,5.02544659786671e-05,9.301879381040656e-05
missing_annular__newton_p10_boxcar_independent_s1,10,10,0.000216506293959264,0.0007310196873233643
missing_annular__newton_p10_boxcar_independent_s1,10,11,0.00010395596341405512,9.634300677363594e-05
missing_annular__newton_p10_boxcar_independent_s1,10,12,8.628552972835488e-05,0.00010043318302144222
missing_annular__newton_p10_boxcar_independent_s1,10,13,3.1138249924562266e-05,7.153258007086549e-05
missing_annular__newton_p10_boxcar_independent_s1,10,14,0.00010824157089285972,0.00017786104151429338
missing_annular__newton_p10_boxcar_hanning_full_s1,3,0,0.0008522688893100113,0.0009156681028303915
missing_annular__newton_p10_boxcar_hanning_full_s1,3,1,0.00031338692191545817,0.0006126200323754993
missing_annular__newton_p10_boxcar_hanning_full_s1,3,2,0.0006969586762748993,0.0034997672700693983
missing_annular__newton_p10_boxcar_hanning_full_s1,3,3,7.668757268161957e-05,0.0005754372206316916
missing_annular__newton_p10_boxcar_hanning_full_s1,3,4,7.648956580786247e-05,0.00014095569389693807
missing_annular__newton_p10_boxcar_hanning_full_s1,3,5,0.00019783690123773847,0.00044741166206674343
missing_annular__newton_p10_boxcar_hanning_full_s1,3,6,3.639425054423984e-05,7.124663343560655e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,3,7,0.00037192108293595356,0.0007484927903579353
missing_annular__newton_p10_boxcar_hanning_full_s1,3,8,0.00010712292774216797,8.237830143453806e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,3,9,6.240557424935477e-05,0.00018128552219609517
missing_annular__newton_p10_boxcar_hanning_full_s1,3,10,0.00037949425319777234,0.002125162249369872
missing_annular__newton_p10_boxcar_hanning_full_s1,3,11,0.00015482215289400422,0.00019268415601436661
missing_annular__newton_p10_boxcar_hanning_full_s1,3,12,0.00016715830193107543,0.0003221981313723532
missing_annular__newton_p10_boxcar_hanning_full_s1,3,13,8.118019115480914e-05,0.00023476737165611938
missing_annular__newton_p10_boxcar_hanning_full_s1,3,14,0.00019712218889296942,0.0005445392339245014
missing_annular__newton_p10_boxcar_hanning_full_s1,10,0,0.000418317571568457,0.00025066067419349247
missing_annular__newton_p10_boxcar_hanning_full_s1,10,1,0.00013432021940087445,0.00013684641235789385
missing_annular__newton_p10_boxcar_hanning_full_s1,10,2,0.00033994637189975187,0.0009003872445294547
missing_annular__newton_p10_boxcar_hanning_full_s1,10,3,4.743651861684512e-05,0.00022437837682920403
missing_annular__newton_p10_boxcar_hanning_full_s1,10,4,2.9731304002759337e-05,4.040859144083253e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,5,0.00010169603183727305,0.00013607283588912278
missing_annular__newton_p10_boxcar_hanning_full_s1,10,6,1.7695042831984222e-05,1.9276749048446895e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,7,0.0002719518349475427,0.000302526037926798
missing_annular__newton_p10_boxcar_hanning_full_s1,10,8,5.278644193321886e-05,3.655973121632905e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,9,4.9853710966670226e-05,8.681471217752978e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,10,0.00020446747394653784,0.0006475058103272424
missing_annular__newton_p10_boxcar_hanning_full_s1,10,11,9.943381232661325e-05,8.993196340506548e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,12,8.063198045163983e-05,9.078513427207557e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,13,3.113704036963466e-05,6.43647904137179e-05
missing_annular__newton_p10_boxcar_hanning_full_s1,10,14,0.0001022098005672767,0.0001623091238084351
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,0,0.001190984584249659,0.00170635373182626
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,1,0.0005266453961850869,0.001240809073001392
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,2,0.000972819027722292,0.0074794570977352315
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,3,9.873055608053414e-05,0.0006901686630511605
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,4,0.00010623858729810686,0.00026286232628702777
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,5,0.0002472592744829318,0.000568640455683278
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,6,8.38725504706427e-05,0.0001749830482484782
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,7,0.0004189626920102177,0.0011889605707687823
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,8,0.0001464750800362846,0.0001791091839300485
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,9,7.214379971051086e-05,0.00027515939805899947
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,10,0.0004644299982311677,0.003425169357109681
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,11,0.00016904664420739485,0.000258792839332056
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,12,0.00021724047634110615,0.0003872206129770239
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,13,0.00013851790882373497,0.0006786576768620378
missing_annular__newton_p10_boxcar_hanning_decimated_s1,3,14,0.00026342069998379147,0.0008994329315576977
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,0,0.0004411058673162758,0.00027285401169924173
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,1,0.00014128055631839785,0.00015292385580067958
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,2,0.0003586534892349278,0.0010105820851640246
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,3,4.892743265111516e-05,0.0002419918780423025
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,4,3.196897763975456e-05,4.4945363855464215e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,5,0.00010719667885050228,0.0001470104181461318
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,6,1.770199960444517e-05,2.0882833808744117e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,7,0.0002719518349480583,0.0003213054604931376
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,8,5.52980332039288e-05,3.918637795019553e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,9,5.02091349839426e-05,9.219557115192067e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,10,0.0002149172670412335,0.000719909071439595
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,11,0.00010337457151019484,9.550096821853149e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,12,8.544706955596244e-05,9.917565439832021e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,13,3.1138142954077665e-05,7.054804908168677e-05
missing_annular__newton_p10_boxcar_hanning_decimated_s1,10,14,0.00010744396448877454,0.00017581584242976067
missing_annular__newton_p15_boxcar_independent_s-1,3,0,0.0008128585302812697,0.0014215601463269945
missing_annular__newton_p15_boxcar_independent_s-1,3,1,0.00047915098996170584,0.0014192134612862617
missing_annular__newton_p15_boxcar_independent_s-1,3,2,0.0010931568962743745,0.008502151802272984
missing_annular__newton_p15_boxcar_independent_s-1,3,3,9.76706672981236e-05,0.000796754256509935
missing_annular__newton_p15_boxcar_independent_s-1,3,4,0.00014088104382850458,0.0003321188128051489
missing_annular__newton_p15_boxcar_independent_s-1,3,5,0.00021804697983671096,0.0006619841088171263
missing_annular__newton_p15_boxcar_independent_s-1,3,6,9.894243379905518e-05,0.00022498263446735223
missing_annular__newton_p15_boxcar_independent_s-1,3,7,0.00041270936087056166,0.0012128766670876923
missing_annular__newton_p15_boxcar_independent_s-1,3,8,0.00012613230354737746,0.0001353090124111278
missing_annular__newton_p15_boxcar_independent_s-1,3,9,7.819770630111202e-05,0.0002954190874620011
missing_annular__newton_p15_boxcar_independent_s-1,3,10,0.0005262014705125804,0.0037831281015821006
missing_annular__newton_p15_boxcar_independent_s-1,3,11,0.0001898413426816496,0.0003319393868206344
missing_annular__newton_p15_boxcar_independent_s-1,3,12,0.00016650017517261072,0.00030508347111801726
missing_annular__newton_p15_boxcar_independent_s-1,3,13,0.00018291543671600672,0.0007810353618769028
missing_annular__newton_p15_boxcar_independent_s-1,3,14,0.00020757968726249122,0.0006698192833818339
missing_annular__newton_p15_boxcar_independent_s-1,10,0,0.00035897993305427896,0.0002367127152637094
missing_annular__newton_p15_boxcar_independent_s-1,10,1,0.00012179626812717741,0.00012144828781934791
missing_annular__newton_p15_boxcar_independent_s-1,10,2,0.00041122593028497913,0.0011459243459035484
missing_annular__newton_p15_boxcar_independent_s-1,10,3,4.6564385847179264e-05,0.0002347079949274189
missing_annular__newton_p15_boxcar_independent_s-1,10,4,3.60564892245739e-05,4.117071074205558e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,5,0.00010445123637800141,0.00014502168913410607
missing_annular__newton_p15_boxcar_independent_s-1,10,6,1.770024149092307e-05,2.0034685028536003e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,7,0.0002719078487488716,0.0003106752488873932
missing_annular__newton_p15_boxcar_independent_s-1,10,8,5.429516838301365e-05,3.5071805742081796e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,9,5.062979154227681e-05,9.678897423270882e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,10,0.0002259709328479844,0.0007447751179916473
missing_annular__newton_p15_boxcar_independent_s-1,10,11,0.00010953009387044162,9.915591035181137e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,12,7.59122395232036e-05,9.162773967896776e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,13,3.26141112490714e-05,8.313908204038434e-05
missing_annular__newton_p15_boxcar_independent_s-1,10,14,6.87386965444908e-05,0.00012317821287344266
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,0,0.0006274144968442421,0.000756733099543272
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,1,0.00028395941741246795,0.0006126243666333409
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,2,0.0007732283547544006,0.004128899749168635
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,3,7.254589697929214e-05,0.0005788685835579344
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,4,8.80244860429179e-05,0.0001558238551706559
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,5,0.00018170339311949517,0.0004212100666967089
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,6,3.680579241385295e-05,6.353717417695304e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,7,0.00036024653510784637,0.0007204146346982965
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,8,9.018472499464016e-05,8.204314065057838e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,9,6.243493463805532e-05,0.00020617273302780958
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,10,0.0004047676154241124,0.002236608531016593
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,11,0.00015942055966861065,0.00019112926816178266
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,12,0.00013508505616576639,0.0002354638330954728
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,13,9.892123967021377e-05,0.00026759390470476596
missing_annular__newton_p15_boxcar_hanning_full_s-1,3,14,0.00012213078319901183,0.0003408406471555603
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,0,0.0003393652907328039,0.00021053927673037043
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,1,0.00011442712064027947,0.00011016098484439851
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,2,0.0003869306912678086,0.001022720950750955
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,3,4.517192425564324e-05,0.00021525460835203347
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,4,3.276075715743472e-05,3.734773292063398e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,5,9.855686078310912e-05,0.00013198335631159352
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,6,1.7695667176066834e-05,1.8297916156151395e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,7,0.00027190784874380326,0.000289725446985023
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,8,5.170397779564997e-05,3.2156881250855474e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,9,5.031259498749973e-05,8.987706260144002e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,10,0.00021312747822779365,0.0006556787516593943
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,11,0.00010542747038995964,9.235752077629833e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,12,7.112915512729285e-05,8.162409843071039e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,13,3.1305081527640486e-05,7.397593397384661e-05
missing_annular__newton_p15_boxcar_hanning_full_s-1,10,14,6.610789119415581e-05,0.00011166018076669282
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,0,0.0007887431191131445,0.0013321753041275475
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,1,0.0004399757236238999,0.001276998546352548
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,2,0.001039935446169554,0.007734484050048174
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,3,9.279198761068824e-05,0.0007600906858122869
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,4,0.0001334142991566669,0.00029342986222857803
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,5,0.0002148494613814764,0.0006177436644012602
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,6,8.383289312072881e-05,0.00017971894290802481
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,7,0.00040599124161560477,0.0011163253747424884
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,8,0.00011646965308405617,0.00012911564458512742
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,9,7.660074780409193e-05,0.0002826776382782725
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,10,0.0005075758664101164,0.0034763936226029912
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,11,0.00018317440188374683,0.000300898893168422
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,12,0.0001591923510013025,0.0002974549847973851
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,13,0.00017639567207538702,0.0006854984595967561
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,3,14,0.00017763158335547708,0.0005445096660361415
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,0,0.00035639136727181594,0.00023323852376810894
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,1,0.00012081375289384484,0.00011997751101966436
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,2,0.00040800606430186666,0.0011297134267589382
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,3,4.6319860782227406e-05,0.0002321002179797027
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,4,3.561492556936906e-05,4.067484825870382e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,5,0.00010367856596245539,0.0001433253700041659
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,6,1.7700012642171876e-05,1.979628191661753e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,7,0.00027190784874870977,0.00030779622367349546
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,8,5.3949233153120164e-05,3.468326486871787e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,9,5.056186302219075e-05,9.586747332135381e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,10,0.0002242727682877088,0.0007328706659248674
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,11,0.00010900519710051041,9.826156265746455e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,12,7.529241406916312e-05,9.030641273866102e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,13,3.2433669971672025e-05,8.187935760028964e-05
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,10,14,6.839950585926941e-05,0.0001216262480123742
missing_annular__newton_p15_boxcar_independent_s1,3,0,0.0009501843856703574,0.0015774179345565686
missing_annular__newton_p15_boxcar_independent_s1,3,1,0.0005390114166984212,0.0012721897744443211
missing_annular__newton_p15_boxcar_independent_s1,3,2,0.0012432980124626048,0.009143263493804454
missing_annular__newton_p15_boxcar_independent_s1,3,3,9.635796261905693e-05,0.0007170095867561344
missing_annular__newton_p15_boxcar_independent_s1,3,4,0.00013630079146401843,0.0004291785594769948
missing_annular__newton_p15_boxcar_independent_s1,3,5,0.0002213907475025944,0.0005805102781584193
missing_annular__newton_p15_boxcar_independent_s1,3,6,9.634779196367794e-05,0.0002118480945358936
missing_annular__newton_p15_boxcar_independent_s1,3,7,0.0004445002939278724,0.0011846345658410584
missing_annular__newton_p15_boxcar_independent_s1,3,8,0.00015201314981953384,0.0001453961053667907
missing_annular__newton_p15_boxcar_independent_s1,3,9,7.906433358237078e-05,0.0003095072926355691
missing_annular__newton_p15_boxcar_independent_s1,3,10,0.0004873687099226024,0.003928520426914162
missing_annular__newton_p15_boxcar_independent_s1,3,11,0.00019301793202365045,0.00032239045328807947
missing_annular__newton_p15_boxcar_independent_s1,3,12,0.0001764725258878795,0.0003023389689991163
missing_annular__newton_p15_boxcar_independent_s1,3,13,0.00018125030199569688,0.0006504974281371645
missing_annular__newton_p15_boxcar_independent_s1,3,14,0.00019826640178400933,0.0007343690046424101
missing_annular__newton_p15_boxcar_independent_s1,10,0,0.000357939601099734,0.00023509088056339333
missing_annular__newton_p15_boxcar_independent_s1,10,1,0.00012156260929330763,0.00012489449504382577
missing_annular__newton_p15_boxcar_independent_s1,10,2,0.0004149913509429639,0.0011214217339410304
missing_annular__newton_p15_boxcar_independent_s1,10,3,4.628262777732065e-05,0.00023681942076247964
missing_annular__newton_p15_boxcar_independent_s1,10,4,3.569890271405005e-05,3.999320273440077e-05
missing_annular__newton_p15_boxcar_independent_s1,10,5,0.00010426220248302529,0.00014102854617215055
missing_annular__newton_p15_boxcar_independent_s1,10,6,1.7702364495523517e-05,2.0057335972212265e-05
missing_annular__newton_p15_boxcar_independent_s1,10,7,0.0002719078487496783,0.00031590079223120515
missing_annular__newton_p15_boxcar_independent_s1,10,8,5.410915766294571e-05,3.5620229146660076e-05
missing_annular__newton_p15_boxcar_independent_s1,10,9,5.074161650659088e-05,9.587567873015068e-05
missing_annular__newton_p15_boxcar_independent_s1,10,10,0.00022314244144968354,0.0007546495526495889
missing_annular__newton_p15_boxcar_independent_s1,10,11,0.0001083868350977336,9.875402102266229e-05
missing_annular__newton_p15_boxcar_independent_s1,10,12,7.616235964405395e-05,9.026067138162563e-05
missing_annular__newton_p15_boxcar_independent_s1,10,13,3.263557290283257e-05,8.497521070971459e-05
missing_annular__newton_p15_boxcar_independent_s1,10,14,6.888116732771057e-05,0.00012525548087827243
missing_annular__newton_p15_boxcar_hanning_full_s1,3,0,0.0006702521263481698,0.0007230534044159187
missing_annular__newton_p15_boxcar_hanning_full_s1,3,1,0.000288891704726377,0.0005866775227247878
missing_annular__newton_p15_boxcar_hanning_full_s1,3,2,0.0008141747648414837,0.004029871275531338
missing_annular__newton_p15_boxcar_hanning_full_s1,3,3,7.030175268560532e-05,0.0005511837616527515
missing_annular__newton_p15_boxcar_hanning_full_s1,3,4,8.68212922919195e-05,0.00017468297484413142
missing_annular__newton_p15_boxcar_hanning_full_s1,3,5,0.0001820239242579096,0.0004051538199991711
missing_annular__newton_p15_boxcar_hanning_full_s1,3,6,3.509137887019811e-05,6.937262017037149e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,3,7,0.0003530420346785029,0.000686421980432117
missing_annular__newton_p15_boxcar_hanning_full_s1,3,8,8.778755469218183e-05,8.349805483731654e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,3,9,6.43959727237832e-05,0.00019223118568723052
missing_annular__newton_p15_boxcar_hanning_full_s1,3,10,0.0003874630038163476,0.0022202943033011735
missing_annular__newton_p15_boxcar_hanning_full_s1,3,11,0.00015985357780081363,0.00018925598870456195
missing_annular__newton_p15_boxcar_hanning_full_s1,3,12,0.00013807386978582887,0.0002480774113251538
missing_annular__newton_p15_boxcar_hanning_full_s1,3,13,9.681334397518606e-05,0.00027364257474715714
missing_annular__newton_p15_boxcar_hanning_full_s1,3,14,0.00011980334582692252,0.0003197003935030418
missing_annular__newton_p15_boxcar_hanning_full_s1,10,0,0.0003369935793504281,0.0002074088896991677
missing_annular__newton_p15_boxcar_hanning_full_s1,10,1,0.00011409585515111886,0.00010711530796259083
missing_annular__newton_p15_boxcar_hanning_full_s1,10,2,0.00038988473672978553,0.0010120193072720163
missing_annular__newton_p15_boxcar_hanning_full_s1,10,3,4.540821651722235e-05,0.00021749040826746224
missing_annular__newton_p15_boxcar_hanning_full_s1,10,4,3.244549802767979e-05,3.658542576007173e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,5,9.831254713692762e-05,0.00012959999558548319
missing_annular__newton_p15_boxcar_hanning_full_s1,10,6,1.7694257785230235e-05,1.8322364427891813e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,7,0.00027190784874728003,0.00029489621680067746
missing_annular__newton_p15_boxcar_hanning_full_s1,10,8,5.18036504107126e-05,3.269984532122683e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,9,5.035593974022711e-05,8.924809854260474e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,10,0.00021131638060137094,0.0006694479753321936
missing_annular__newton_p15_boxcar_hanning_full_s1,10,11,0.00010475367638203303,9.185328095373535e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,12,7.140664619393685e-05,8.100945479760924e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,13,3.122558338627603e-05,7.579039211269567e-05
missing_annular__newton_p15_boxcar_hanning_full_s1,10,14,6.596208911663148e-05,0.0001137854983590536
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,0,0.0008999462297548928,0.0014239470945766053
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,1,0.0004963643503294628,0.001148969973004288
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,2,0.001156199506830069,0.007999275081753687
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,3,9.190673960135634e-05,0.0006759782309533335
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,4,0.00012760561400554122,0.0003687149934581413
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,5,0.00021751072354129908,0.0005552341460830501
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,6,8.317726554325133e-05,0.0001739138355685288
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,7,0.0004162322112589361,0.0010822792607858567
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,8,0.00013447513975098585,0.00012844450796556384
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,9,7.606701410487844e-05,0.000288950052421022
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,10,0.000471517460875501,0.0036314929439313914
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,11,0.00018496578452443775,0.00029093706577543177
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,12,0.00016871972363707044,0.0002988877040961402
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,13,0.00017508748301974338,0.0006172161346513771
missing_annular__newton_p15_boxcar_hanning_decimated_s1,3,14,0.00017980508483205428,0.0006245650965064353
