case,sigma,comparison,aperture,profile_L1,centroid_km_s,passed
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,7,0.0007756346611196111,0.000961918527860206,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,8,0.0006870343210673972,0.004270627512763525,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,9,0.0005410953443340369,0.0017774090794286934,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,10,0.00012094178181319672,0.0002236068700582905,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,11,0.00032359057257198327,0.0019965837663775687,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,12,0.0005757701297945811,0.0047734195443922545,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,13,0.00020256237129476044,0.0006911918295742225,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_planar_vertical,14,5.58887140584751e-05,0.0003623614930177155,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,0,0.0028185833152733586,0.004732456095879911,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,1,0.0017039063515093347,0.008885906765449647,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,2,0.0014459085822806988,0.008478322824629458,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,3,0.0007286746043404881,0.0030321145787226556,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,4,0.0013381551346859808,0.005921899635183081,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,5,0.0015331383202057207,0.0048145771188998765,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,6,0.0013573142468889282,0.002858042659430793,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,7,0.0011957606705894016,0.0011100041206439926,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,8,0.0021596123632753135,0.010932872468011112,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,9,0.002960413231206246,0.012756916911571992,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,10,0.0010110737324350546,0.005006652711962545,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,11,0.001219621833971439,0.004984470114834494,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,12,0.0011189918569008918,0.005407084719365685,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,13,0.0004463634854912578,0.0030361749902638735,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,3,fine_vertical_planar,14,0.00037406862295632343,0.0022535283303852793,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,0,0.002753495147673908,0.004650157232603647,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,1,0.0014272706762588163,0.008695046058711853,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,2,0.0007725052406129024,0.008526245531996324,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,3,0.00043017099930153416,0.002997775003926506,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,4,0.0005827254821854533,0.0060797422743732454,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,5,0.0006720799988249864,0.004812334706514321,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,6,0.00038894949448078177,0.002981110167127654,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,7,0.00021262894403498614,0.0011041210187272554,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,8,0.0008712332517152408,0.011359620222194167,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,9,0.0020017011003127714,0.012905770388648818,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,10,0.0006772495808880355,0.005058015196880206,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,11,0.0008535870988944133,0.00495421566048293,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,12,0.00042642553628576316,0.005228763688307936,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,13,0.0004093891697921585,0.003023706689845085,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,planar,14,0.0001689527057684608,0.0022262364180960503,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,0,0.00037472352339614244,0.0004688596334787576,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,1,0.0011582011046573316,0.006557839743798866,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,2,0.000243712616711907,0.0006929222480636099,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,3,0.00010908626925476088,0.0007574321300864995,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,4,0.0005962457941091443,0.006486078372006432,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,5,0.00021883295349106277,0.00011966070832158948,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,6,0.00028683634734747983,0.0006086049904875379,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,7,0.0008056513471312712,0.0009519146084002728,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,8,0.0007059956225279462,0.004709578396685288,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,9,0.0003301140161016716,0.0019216945553655052,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,10,7.766289875347285e-05,0.00028675072474015906,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,11,0.0002013033087002161,0.001966045459596444,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,12,0.00043700556321200977,0.004958706182790706,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,13,0.00020982638690408237,0.0006981901133116253,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,vertical,14,6.253294765328986e-05,0.0003843931476552598,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,0,0.0024266132155241686,0.0042762025623517275,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,1,0.00041318059371632033,0.0023221829841091335,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,2,0.000637100920523264,0.007843072207357693,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,3,0.00053790863362897,0.002281308525965642,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,4,0.0008460695679239204,0.01240624783709876,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,5,0.000629475625801558,0.004918112230335225,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,6,0.0006394872852697758,0.003493326836358057,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,7,0.000621314782616448,0.0020658811872458216,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,8,0.001174764554418679,0.015630590956401846,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,9,0.002323291084062628,0.014683293049863266,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,10,0.0007402849044855241,0.005281841096270057,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,11,0.0010008831741667903,0.006950205289605549,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,12,0.0006370324212699643,0.0004555680631312953,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,13,0.0002397684232239406,0.0023322043195861397,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,joint,14,0.00017145601634287603,0.0018639441046346406,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,0,0.0003320877175539055,0.0003739546702519192,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,1,0.0011108707311634604,0.006372863074602719,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,2,0.00023245071082994792,0.0006831733246386307,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,3,0.00010774367306735706,0.0007164664779608643,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,4,0.0005732788095491634,0.006326505562725515,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,5,0.0001980172644619278,0.00010577752382090466,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,6,0.0002764576832315951,0.0005122166692304031,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,7,0.0007756342956244936,0.0009617601685185662,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,8,0.0006532660377477213,0.00427097073420768,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,9,0.0003222675169347268,0.001777522661214448,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,10,7.616226665194046e-05,0.0002238258993898512,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,11,0.00018248077528752393,0.0019959896291226187,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,12,0.0004183310052099661,0.0047731956251766405,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,13,0.0002019049532412776,0.0006915023702589451,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_planar_vertical,14,5.579448479828488e-05,0.0003622923134614098,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,0,0.0027959972302079934,0.004745062195830485,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,1,0.0014709090877346117,0.008880022727907999,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,2,0.0007787824211450076,0.008535994455421303,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,3,0.0004288383492878089,0.0030387406560521413,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,4,0.0005832427900131641,0.005920169465092329,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,5,0.0006814519988058616,0.004798451522013636,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,6,0.0003817068946737819,0.0028847218458705193,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,7,0.00022859077834631178,0.0011139665788455488,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,8,0.000845427277309182,0.010921012559716559,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,9,0.0019938005015371087,0.012761598494497761,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,10,0.0006744022851668955,0.004995090371529898,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,11,0.0008450397052494086,0.004984159830009105,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,12,0.0004373776471901303,0.005414274245922002,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,13,0.0004172965921071928,0.003030394432897765,True
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,10,fine_vertical_planar,14,0.00016959987879433162,0.0022483372522899003,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,0,0.0027770213980370124,0.004647635681500617,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,1,0.0020901675802989473,0.008693328219550267,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,2,0.002009701232098353,0.008524081120448557,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,3,0.0013816711768160777,0.0029974597667106195,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,4,0.0022013522608623015,0.006079742249546882,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,5,0.0025264532252133685,0.004812358542110928,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,6,0.002696290171624542,0.002981110166430989,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,7,0.0024545132570540783,0.0011041210190079198,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,8,0.0036545044195087505,0.01135962018379999,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,9,0.003856104218734432,0.012905770388627502,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,10,0.001170775739004508,0.005058015123900361,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,11,0.0015449917140008677,0.004953921112097248,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,12,0.0019823003917180527,0.005228759710000475,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,13,0.00055661965947696,0.0030236834725698714,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,planar,14,0.0005019327335397655,0.0022258533477526043,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,0,0.0003753220793641545,0.00046884860326912303,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,1,0.001158813704756493,0.006556196061453079,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,2,0.0003531957201351321,0.0006928701909814095,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,3,0.00011872680169294905,0.0007574144242070702,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,4,0.0006588038019037191,0.006486077995432993,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,5,0.00026113785111844427,0.00011968018211661047,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,6,0.0006259950874361039,0.0006086049904866497,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,7,0.0009410106096521544,0.0009519146289349578,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,8,0.0008018595387590184,0.004709578289652683,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,9,0.0007414607598666503,0.0019216945553637288,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,10,0.0001879348844337785,0.0002867490148545926,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,11,0.00045673467214535677,0.001965999437814503,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,12,0.0007187461214366577,0.004958706188041617,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,13,0.00022850351745530372,0.0006981726026253909,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,vertical,14,0.00013244101547059279,0.0003844663059808795,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,0,0.0025377320169671564,0.004273679588109758,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,1,0.0012852611076384925,0.0023220906972269972,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,2,0.0020281998574876873,0.007840969563332578,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,3,0.0014356212939476672,0.0022810106758868187,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,4,0.0024302811822609948,0.012406247430945427,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,5,0.002681274672944832,0.004918155757671627,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,6,0.0029470750521347613,0.0034933268356639458,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,7,0.0026619431112223737,0.0020658812075566857,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,8,0.0035351556644122543,0.01563059081424001,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,9,0.004036491649044802,0.01468329304984195,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,10,0.001323135724229477,0.005281839474051253,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,11,0.0016460915892561423,0.006949851944966667,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,12,0.002212983805129776,0.0004555646256321211,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,13,0.0006038710121936911,0.002332208335317887,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,joint,14,0.0005790862620124616,0.0018634888506667835,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,0,0.000334712933595828,0.0003739560933908592,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,1,0.001111382001937336,0.00637123752232327,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,2,0.0003386520932086541,0.0006831115571159785,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,3,0.00011747441836740187,0.0007164490908238008,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,4,0.0006380109261576386,0.006326505181398545,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,5,0.0002426270257813025,0.00010579721556069899,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,6,0.0005919456590206607,0.0005122166692329566,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,7,0.0009060137579894994,0.0009617601885487659,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,8,0.0007613125144770326,0.004270970630440019,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,9,0.0007153491262442077,0.001777522661214448,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,10,0.00018245523181114657,0.00022382435015089186,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,11,0.00042300561846435526,0.001995930832869419,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,12,0.0006854433869333119,0.0047731950843683535,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,13,0.0002220197885838999,0.0006914751372519845,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_planar_vertical,14,0.0001265122298470409,0.00036236449708582086,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,0,0.0028185551507358066,0.004742528191378881,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,1,0.0021260824495815886,0.008878286758680076,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,2,0.0020124038130893067,0.008533839754313988,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,3,0.0013783784591802118,0.003038425100093889,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,4,0.002194059451697952,0.005920169435512435,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,5,0.0025190865646814477,0.004798475575555017,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,6,0.002691808685640072,0.002884721845177296,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,7,0.0024650523880132835,0.0011139665786217279,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,8,0.003666189067720601,0.010921012524587326,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,9,0.003843402395714415,0.012761598494478221,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,10,0.0011607820222476666,0.0049950904591966605,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,11,0.0015662140543457994,0.0049838525071521644,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,12,0.0019794218296868608,0.005414270813673738,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,13,0.0005481658475279976,0.003030380937943278,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,3,fine_vertical_planar,14,0.0004991191176745186,0.002247955156647663,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,0,0.0027534713056544514,0.004648728673934954,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,1,0.0014330425578902128,0.008694098455208632,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,2,0.0008025301912494366,0.008524710102314259,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,3,0.00043017554195414826,0.002997576661080359,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,4,0.0006147886160145952,0.006079742257789178,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,5,0.0007125140682363248,0.004812350407320309,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,6,0.00041144598663472593,0.002981110167127321,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,7,0.00023645421961338234,0.0011041210189226547,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,8,0.0009249166162274758,0.011359620193555742,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,9,0.0020362704524314666,0.012905770388652371,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,10,0.000693070920065223,0.005058014592094651,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,11,0.0008607219404211836,0.004954034676821095,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,12,0.00044649146521411314,0.0052287611928107935,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,13,0.00040939429063549336,0.0030236641864220815,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,planar,14,0.0001788883339513874,0.0022260058542329375,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,0,0.0003747248463444537,0.0004688524701563779,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,1,0.0011582252133227498,0.006556908300900943,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,2,0.00024784050200882317,0.0006928929905924974,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,3,0.00010918241438371599,0.0007574206000526829,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,4,0.0006034789491228728,0.006486078107514004,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,5,0.00021902051286691514,0.00011967311950655812,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,6,0.0002868363473475624,0.0006086049904886481,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,7,0.0008056513488577436,0.0009519146244976184,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,8,0.0007060356834984648,0.00470957831587171,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,9,0.00034413366605698696,0.0019216945553690579,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,10,7.878559118623244e-05,0.00028674957582097704,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,11,0.00020217430124342447,0.0019660215750860743,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,12,0.0004492169781963751,0.004958705196209223,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,13,0.00020982661471653538,0.0006981800635799118,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,vertical,14,6.253408488090518e-05,0.0003844333050295745,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,0,0.0024272569542799992,0.004274773720673863,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,1,0.0004241398344026971,0.002322154567266921,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,2,0.0006749470163704957,0.007841571150656534,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,3,0.0005379417407986177,0.0022811214524409706,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,4,0.0008906279932120117,0.012406247553407468,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,5,0.0006733241924619153,0.004918140441908747,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,6,0.0006394872852700456,0.0034933268363600556,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,7,0.000622012297473465,0.0020658812031548734,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,8,0.0012345467637160375,0.01563059084931595,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,9,0.0023715332212343133,0.014683293049866819,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,10,0.0007459839647471462,0.005281839451235726,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,11,0.0010108270377841226,0.006949992649246894,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,12,0.0006370323865010793,0.0004555668491903475,True
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,10,joint,13,0.00024851333169864615,0.0023321775546349954,True
