case,source,invalid_groups,global_steady_valid,max_unknown_envelope_multiplier2
common30_stars_h0.4__newton_plus_log_p15_boxcar_independent_s-1,p0p03125_z48,137674,False,0.016220245931338053
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z24,36123,False,0.0236402065008566
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z48,36123,False,0.021502901351481186
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z24,137674,False,0.01782004298117363
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z48,137674,False,0.016191997505821964
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z24,36123,False,0.0472804130017132
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z48,36123,False,0.04300580270296237
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z24,137674,False,0.03564008596234726
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z48,137674,False,0.03238399501164393
common30_stars_h0.4__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z24,36123,False,0.02368144901045335
common30_stars_h0.4__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z48,36123,False,0.02154041513611392
common30_stars_h0.4__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z24,137674,False,0.01785113168141992
common30_stars_h0.4__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z48,137674,False,0.016220245931338053
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z24,36123,False,0.0236402065008566
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z48,36123,False,0.021502901351481186
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z24,137674,False,0.01782004298117363
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z48,137674,False,0.016191997505821964
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z24,36123,False,0.0472804130017132
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z48,36123,False,0.04300580270296237
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z24,137674,False,0.03564008596234726
common30_stars_h0.4__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z48,137674,False,0.03238399501164393
missing_zero__newton_p5_boxcar_independent_s-1,p0p0625_z24,377,False,5.012627200857896e-09
missing_zero__newton_p5_boxcar_independent_s-1,p0p0625_z48,377,False,4.004610637822657e-09
missing_zero__newton_p5_boxcar_independent_s-1,p0p03125_z24,1265,False,8.146080823477038e-09
missing_zero__newton_p5_boxcar_independent_s-1,p0p03125_z48,1265,False,6.630319139252736e-09
missing_zero__newton_p5_boxcar_hanning_full_s-1,p0p0625_z24,377,False,5.003897442584022e-09
missing_zero__newton_p5_boxcar_hanning_full_s-1,p0p0625_z48,377,False,3.997636394287613e-09
missing_zero__newton_p5_boxcar_hanning_full_s-1,p0p03125_z24,1265,False,8.13189398818711e-09
missing_zero__newton_p5_boxcar_hanning_full_s-1,p0p03125_z48,1265,False,6.61877208397713e-09
missing_zero__newton_p5_boxcar_hanning_decimated_s-1,p0p0625_z24,377,False,1.0007794885168045e-08
missing_zero__newton_p5_boxcar_hanning_decimated_s-1,p0p0625_z48,377,False,7.995272788575225e-09
missing_zero__newton_p5_boxcar_hanning_decimated_s-1,p0p03125_z24,1265,False,1.626378797637422e-08
missing_zero__newton_p5_boxcar_hanning_decimated_s-1,p0p03125_z48,1265,False,1.323754416795426e-08
missing_zero__newton_p5_boxcar_independent_s1,p0p0625_z24,377,False,5.012627200857896e-09
missing_zero__newton_p5_boxcar_independent_s1,p0p0625_z48,377,False,4.004610637822657e-09
missing_zero__newton_p5_boxcar_independent_s1,p0p03125_z24,1265,False,8.146080823477038e-09
missing_zero__newton_p5_boxcar_independent_s1,p0p03125_z48,1265,False,6.630319139252736e-09
missing_zero__newton_p5_boxcar_hanning_full_s1,p0p0625_z24,377,False,5.003897442584022e-09
missing_zero__newton_p5_boxcar_hanning_full_s1,p0p0625_z48,377,False,3.997636394287613e-09
missing_zero__newton_p5_boxcar_hanning_full_s1,p0p03125_z24,1265,False,8.13189398818711e-09
missing_zero__newton_p5_boxcar_hanning_full_s1,p0p03125_z48,1265,False,6.61877208397713e-09
missing_zero__newton_p5_boxcar_hanning_decimated_s1,p0p0625_z24,377,False,1.0007794885168045e-08
missing_zero__newton_p5_boxcar_hanning_decimated_s1,p0p0625_z48,377,False,7.995272788575225e-09
missing_zero__newton_p5_boxcar_hanning_decimated_s1,p0p03125_z24,1265,False,1.626378797637422e-08
missing_zero__newton_p5_boxcar_hanning_decimated_s1,p0p03125_z48,1265,False,1.323754416795426e-08
missing_zero__newton_p10_boxcar_independent_s-1,p0p0625_z24,1808,False,6.911381002592459e-07
missing_zero__newton_p10_boxcar_independent_s-1,p0p0625_z48,1808,False,5.119895302960169e-07
missing_zero__newton_p10_boxcar_independent_s-1,p0p03125_z24,6752,False,7.13513981810943e-07
missing_zero__newton_p10_boxcar_independent_s-1,p0p03125_z48,6752,False,5.300120206065987e-07
missing_zero__newton_p10_boxcar_hanning_full_s-1,p0p0625_z24,1808,False,6.899344463054681e-07
missing_zero__newton_p10_boxcar_hanning_full_s-1,p0p0625_z48,1808,False,5.110978731551322e-07
missing_zero__newton_p10_boxcar_hanning_full_s-1,p0p03125_z24,6752,False,7.122713590631008e-07
missing_zero__newton_p10_boxcar_hanning_full_s-1,p0p03125_z48,6752,False,5.290889763352532e-07
missing_zero__newton_p10_boxcar_hanning_decimated_s-1,p0p0625_z24,1808,False,1.3798688926109362e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s-1,p0p0625_z48,1808,False,1.0221957463102643e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s-1,p0p03125_z24,6752,False,1.4245427181262016e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s-1,p0p03125_z48,6752,False,1.0581779526705064e-06
missing_zero__newton_p10_boxcar_independent_s1,p0p0625_z24,1808,False,6.911381002592459e-07
missing_zero__newton_p10_boxcar_independent_s1,p0p0625_z48,1808,False,5.119895302960169e-07
missing_zero__newton_p10_boxcar_independent_s1,p0p03125_z24,6752,False,7.13513981810943e-07
missing_zero__newton_p10_boxcar_independent_s1,p0p03125_z48,6752,False,5.300120206065987e-07
missing_zero__newton_p10_boxcar_hanning_full_s1,p0p0625_z24,1808,False,6.899344463054681e-07
missing_zero__newton_p10_boxcar_hanning_full_s1,p0p0625_z48,1808,False,5.110978731551322e-07
missing_zero__newton_p10_boxcar_hanning_full_s1,p0p03125_z24,6752,False,7.122713590631008e-07
missing_zero__newton_p10_boxcar_hanning_full_s1,p0p03125_z48,6752,False,5.290889763352532e-07
missing_zero__newton_p10_boxcar_hanning_decimated_s1,p0p0625_z24,1808,False,1.3798688926109362e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s1,p0p0625_z48,1808,False,1.0221957463102643e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s1,p0p03125_z24,6752,False,1.4245427181262016e-06
missing_zero__newton_p10_boxcar_hanning_decimated_s1,p0p03125_z48,6752,False,1.0581779526705064e-06
missing_zero__newton_p15_boxcar_independent_s-1,p0p0625_z24,2962,False,2.21327683380591e-06
missing_zero__newton_p15_boxcar_independent_s-1,p0p0625_z48,2962,False,3.4875429664384224e-06
missing_zero__newton_p15_boxcar_independent_s-1,p0p03125_z24,11327,False,2.4652203244825993e-06
missing_zero__newton_p15_boxcar_independent_s-1,p0p03125_z48,11327,False,3.804453407757283e-06
missing_zero__newton_p15_boxcar_hanning_full_s-1,p0p0625_z24,2962,False,2.209422293865461e-06
missing_zero__newton_p15_boxcar_hanning_full_s-1,p0p0625_z48,2962,False,3.4814692238984736e-06
missing_zero__newton_p15_boxcar_hanning_full_s-1,p0p03125_z24,11327,False,2.460927011482804e-06
missing_zero__newton_p15_boxcar_hanning_full_s-1,p0p03125_z48,11327,False,3.7978277487399415e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s-1,p0p0625_z24,2962,False,4.418844587730922e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s-1,p0p0625_z48,2962,False,6.962938447796947e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s-1,p0p03125_z24,11327,False,4.921854022965608e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s-1,p0p03125_z48,11327,False,7.595655497479883e-06
missing_zero__newton_p15_boxcar_independent_s1,p0p0625_z24,2962,False,2.21327683380591e-06
missing_zero__newton_p15_boxcar_independent_s1,p0p0625_z48,2962,False,3.4875429664384224e-06
missing_zero__newton_p15_boxcar_independent_s1,p0p03125_z24,11327,False,2.4652203244825993e-06
missing_zero__newton_p15_boxcar_independent_s1,p0p03125_z48,11327,False,3.804453407757283e-06
missing_zero__newton_p15_boxcar_hanning_full_s1,p0p0625_z24,2962,False,2.209422293865461e-06
missing_zero__newton_p15_boxcar_hanning_full_s1,p0p0625_z48,2962,False,3.4814692238984736e-06
missing_zero__newton_p15_boxcar_hanning_full_s1,p0p03125_z24,11327,False,2.460927011482804e-06
missing_zero__newton_p15_boxcar_hanning_full_s1,p0p03125_z48,11327,False,3.7978277487399415e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s1,p0p0625_z24,2962,False,4.418844587730922e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s1,p0p0625_z48,2962,False,6.962938447796947e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s1,p0p03125_z24,11327,False,4.921854022965608e-06
missing_zero__newton_p15_boxcar_hanning_decimated_s1,p0p03125_z48,11327,False,7.595655497479883e-06
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,p0p0625_z24,217,False,3.297428854181214e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,p0p0625_z48,217,False,2.7738276710841375e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,p0p03125_z24,780,False,2.8840162535474408e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s-1,p0p03125_z48,780,False,2.416105463036651e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p0625_z24,217,False,3.2916862055323434e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p0625_z48,217,False,2.7689969018903303e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p03125_z24,780,False,2.8789935850459647e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p03125_z48,780,False,2.4118976861940235e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p0625_z24,217,False,6.583372411064687e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p0625_z48,217,False,5.537993803780661e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p03125_z24,780,False,5.7579871700919294e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p03125_z48,780,False,4.823795372388047e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s1,p0p0625_z24,217,False,3.297428854181214e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s1,p0p0625_z48,217,False,2.7738276710841375e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s1,p0p03125_z24,780,False,2.8840162535474408e-09
missing_zero__newton_plus_log_p5_boxcar_independent_s1,p0p03125_z48,780,False,2.416105463036651e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,p0p0625_z24,217,False,3.2916862055323434e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,p0p0625_z48,217,False,2.7689969018903303e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,p0p03125_z24,780,False,2.8789935850459647e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_full_s1,p0p03125_z48,780,False,2.4118976861940235e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p0625_z24,217,False,6.583372411064687e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p0625_z48,217,False,5.537993803780661e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p03125_z24,780,False,5.7579871700919294e-09
missing_zero__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p03125_z48,780,False,4.823795372388047e-09
missing_zero__newton_plus_log_p10_boxcar_independent_s-1,p0p0625_z24,1085,False,2.178521780304064e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s-1,p0p0625_z48,1085,False,1.555857054231072e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s-1,p0p03125_z24,4024,False,1.875839546934019e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s-1,p0p03125_z48,4024,False,1.34180637084078e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p0625_z24,1085,False,2.1747277681474912e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p0625_z48,1085,False,1.5531474459861553e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p03125_z24,4024,False,1.872572672069975e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s-1,p0p03125_z48,4024,False,1.3394695433053554e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p0625_z24,1085,False,4.3494555362949824e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p0625_z48,1085,False,3.1062948919723106e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p03125_z24,4024,False,3.74514534413995e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s-1,p0p03125_z48,4024,False,2.678939086610711e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s1,p0p0625_z24,1085,False,2.178521780304064e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s1,p0p0625_z48,1085,False,1.555857054231072e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s1,p0p03125_z24,4024,False,1.875839546934019e-07
missing_zero__newton_plus_log_p10_boxcar_independent_s1,p0p03125_z48,4024,False,1.34180637084078e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s1,p0p0625_z24,1085,False,2.1747277681474912e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s1,p0p0625_z48,1085,False,1.5531474459861553e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s1,p0p03125_z24,4024,False,1.872572672069975e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_full_s1,p0p03125_z48,4024,False,1.3394695433053554e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p0625_z24,1085,False,4.3494555362949824e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p0625_z48,1085,False,3.1062948919723106e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p03125_z24,4024,False,3.74514534413995e-07
missing_zero__newton_plus_log_p10_boxcar_hanning_decimated_s1,p0p03125_z48,4024,False,2.678939086610711e-07
missing_zero__newton_plus_log_p15_boxcar_independent_s-1,p0p0625_z24,2437,False,1.3456279160968378e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s-1,p0p0625_z48,2437,False,1.4451660252857364e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s-1,p0p03125_z24,9272,False,1.4070934553026418e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s-1,p0p03125_z48,9272,False,1.564182095029262e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z24,2437,False,1.343284433136028e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p0625_z48,2437,False,1.4426491913859006e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z24,9272,False,1.4046429268190077e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s-1,p0p03125_z48,9272,False,1.5614579882806911e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z24,2437,False,2.686568866272056e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p0625_z48,2437,False,2.885298382771801e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z24,9272,False,2.8092858536380155e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s-1,p0p03125_z48,9272,False,3.1229159765613822e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z24,2437,False,1.3456279160968378e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s1,p0p0625_z48,2437,False,1.4451660252857364e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z24,9272,False,1.4070934553026418e-06
missing_zero__newton_plus_log_p15_boxcar_independent_s1,p0p03125_z48,9272,False,1.564182095029262e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z24,2437,False,1.343284433136028e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s1,p0p0625_z48,2437,False,1.4426491913859006e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z24,9272,False,1.4046429268190077e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_full_s1,p0p03125_z48,9272,False,1.5614579882806911e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z24,2437,False,2.686568866272056e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p0625_z48,2437,False,2.885298382771801e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z24,9272,False,2.8092858536380155e-06
missing_zero__newton_plus_log_p15_boxcar_hanning_decimated_s1,p0p03125_z48,9272,False,3.1229159765613822e-06
missing_annular__newton_p5_boxcar_independent_s-1,p0p0625_z24,551,False,3.327870871839214e-09
missing_annular__newton_p5_boxcar_independent_s-1,p0p0625_z48,551,False,2.8016793905671106e-09
missing_annular__newton_p5_boxcar_independent_s-1,p0p03125_z24,1772,False,4.814981721055441e-09
missing_annular__newton_p5_boxcar_independent_s-1,p0p03125_z48,1772,False,3.961734874527878e-09
missing_annular__newton_p5_boxcar_hanning_full_s-1,p0p0625_z24,551,False,3.322075206788989e-09
missing_annular__newton_p5_boxcar_hanning_full_s-1,p0p0625_z48,551,False,2.7968001161147122e-09
missing_annular__newton_p5_boxcar_hanning_full_s-1,p0p03125_z24,1772,False,4.806596172951896e-09
missing_annular__newton_p5_boxcar_hanning_full_s-1,p0p03125_z48,1772,False,3.954835301426993e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s-1,p0p0625_z24,551,False,6.644150413577978e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s-1,p0p0625_z48,551,False,5.5936002322294244e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s-1,p0p03125_z24,1772,False,9.613192345903792e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s-1,p0p03125_z48,1772,False,7.909670602853987e-09
missing_annular__newton_p5_boxcar_independent_s1,p0p0625_z24,551,False,3.327870871839214e-09
missing_annular__newton_p5_boxcar_independent_s1,p0p0625_z48,551,False,2.8016793905671106e-09
missing_annular__newton_p5_boxcar_independent_s1,p0p03125_z24,1772,False,4.814981721055441e-09
missing_annular__newton_p5_boxcar_independent_s1,p0p03125_z48,1772,False,3.961734874527878e-09
missing_annular__newton_p5_boxcar_hanning_full_s1,p0p0625_z24,551,False,3.322075206788989e-09
missing_annular__newton_p5_boxcar_hanning_full_s1,p0p0625_z48,551,False,2.7968001161147122e-09
missing_annular__newton_p5_boxcar_hanning_full_s1,p0p03125_z24,1772,False,4.806596172951896e-09
missing_annular__newton_p5_boxcar_hanning_full_s1,p0p03125_z48,1772,False,3.954835301426993e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s1,p0p0625_z24,551,False,6.644150413577978e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s1,p0p0625_z48,551,False,5.5936002322294244e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s1,p0p03125_z24,1772,False,9.613192345903792e-09
missing_annular__newton_p5_boxcar_hanning_decimated_s1,p0p03125_z48,1772,False,7.909670602853987e-09
missing_annular__newton_p10_boxcar_independent_s-1,p0p0625_z24,2452,False,4.287572910720908e-07
missing_annular__newton_p10_boxcar_independent_s-1,p0p0625_z48,2452,False,3.0513307448725895e-07
missing_annular__newton_p10_boxcar_independent_s-1,p0p03125_z24,9197,False,4.2649084169041945e-07
missing_annular__newton_p10_boxcar_independent_s-1,p0p03125_z48,9197,False,3.039517443691224e-07
missing_annular__newton_p10_boxcar_hanning_full_s-1,p0p0625_z24,2452,False,4.2801058732588374e-07
missing_annular__newton_p10_boxcar_hanning_full_s-1,p0p0625_z48,2452,False,3.0460166892388856e-07
missing_annular__newton_p10_boxcar_hanning_full_s-1,p0p03125_z24,9197,False,4.2574808508698785e-07
missing_annular__newton_p10_boxcar_hanning_full_s-1,p0p03125_z48,9197,False,3.0342239615531335e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,p0p0625_z24,2452,False,8.560211746517675e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,p0p0625_z48,2452,False,6.092033378477771e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,p0p03125_z24,9197,False,8.514961701739757e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s-1,p0p03125_z48,9197,False,6.068447923106267e-07
missing_annular__newton_p10_boxcar_independent_s1,p0p0625_z24,2452,False,4.287572910720908e-07
missing_annular__newton_p10_boxcar_independent_s1,p0p0625_z48,2452,False,3.0513307448725895e-07
missing_annular__newton_p10_boxcar_independent_s1,p0p03125_z24,9197,False,4.2649084169041945e-07
missing_annular__newton_p10_boxcar_independent_s1,p0p03125_z48,9197,False,3.039517443691224e-07
missing_annular__newton_p10_boxcar_hanning_full_s1,p0p0625_z24,2452,False,4.2801058732588374e-07
missing_annular__newton_p10_boxcar_hanning_full_s1,p0p0625_z48,2452,False,3.0460166892388856e-07
missing_annular__newton_p10_boxcar_hanning_full_s1,p0p03125_z24,9197,False,4.2574808508698785e-07
missing_annular__newton_p10_boxcar_hanning_full_s1,p0p03125_z48,9197,False,3.0342239615531335e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s1,p0p0625_z24,2452,False,8.560211746517675e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s1,p0p0625_z48,2452,False,6.092033378477771e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s1,p0p03125_z24,9197,False,8.514961701739757e-07
missing_annular__newton_p10_boxcar_hanning_decimated_s1,p0p03125_z48,9197,False,6.068447923106267e-07
missing_annular__newton_p15_boxcar_independent_s-1,p0p0625_z24,4601,False,1.8510699555095809e-06
missing_annular__newton_p15_boxcar_independent_s-1,p0p0625_z48,4601,False,2.6809083705690157e-06
missing_annular__newton_p15_boxcar_independent_s-1,p0p03125_z24,17696,False,1.8888822982475204e-06
missing_annular__newton_p15_boxcar_independent_s-1,p0p03125_z48,17696,False,2.7296425849995294e-06
missing_annular__newton_p15_boxcar_hanning_full_s-1,p0p0625_z24,4601,False,1.8478462182133257e-06
missing_annular__newton_p15_boxcar_hanning_full_s-1,p0p0625_z48,4601,False,2.67623942530505e-06
missing_annular__newton_p15_boxcar_hanning_full_s-1,p0p03125_z24,17696,False,1.885592708734724e-06
missing_annular__newton_p15_boxcar_hanning_full_s-1,p0p03125_z48,17696,False,2.7248887664955245e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,p0p0625_z24,4601,False,3.6956924364266515e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,p0p0625_z48,4601,False,5.3524788506101e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,p0p03125_z24,17696,False,3.771185417469448e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s-1,p0p03125_z48,17696,False,5.449777532991049e-06
missing_annular__newton_p15_boxcar_independent_s1,p0p0625_z24,4601,False,1.8510699555095809e-06
missing_annular__newton_p15_boxcar_independent_s1,p0p0625_z48,4601,False,2.6809083705690157e-06
missing_annular__newton_p15_boxcar_independent_s1,p0p03125_z24,17696,False,1.8888822982475204e-06
missing_annular__newton_p15_boxcar_independent_s1,p0p03125_z48,17696,False,2.7296425849995294e-06
missing_annular__newton_p15_boxcar_hanning_full_s1,p0p0625_z24,4601,False,1.8478462182133257e-06
missing_annular__newton_p15_boxcar_hanning_full_s1,p0p0625_z48,4601,False,2.67623942530505e-06
missing_annular__newton_p15_boxcar_hanning_full_s1,p0p03125_z24,17696,False,1.885592708734724e-06
missing_annular__newton_p15_boxcar_hanning_full_s1,p0p03125_z48,17696,False,2.7248887664955245e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s1,p0p0625_z24,4601,False,3.6956924364266515e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s1,p0p0625_z48,4601,False,5.3524788506101e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s1,p0p03125_z24,17696,False,3.771185417469448e-06
missing_annular__newton_p15_boxcar_hanning_decimated_s1,p0p03125_z48,17696,False,5.449777532991049e-06
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,p0p0625_z24,338,False,3.0792695821187963e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,p0p0625_z48,338,False,2.5744242973948054e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,p0p03125_z24,1127,False,1.7932375572179668e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s-1,p0p03125_z48,1127,False,1.5357165878842515e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p0625_z24,338,False,3.073906869506259e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p0625_z48,338,False,2.5699407998375175e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p03125_z24,1127,False,1.790114538135386e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s-1,p0p03125_z48,1127,False,1.5330420553383018e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p0625_z24,338,False,6.147813739012518e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p0625_z48,338,False,5.139881599675035e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p03125_z24,1127,False,3.580229076270772e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s-1,p0p03125_z48,1127,False,3.0660841106766037e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s1,p0p0625_z24,338,False,3.0792695821187963e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s1,p0p0625_z48,338,False,2.5744242973948054e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s1,p0p03125_z24,1127,False,1.7932375572179668e-09
missing_annular__newton_plus_log_p5_boxcar_independent_s1,p0p03125_z48,1127,False,1.5357165878842515e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,p0p0625_z24,338,False,3.073906869506259e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,p0p0625_z48,338,False,2.5699407998375175e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,p0p03125_z24,1127,False,1.790114538135386e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_full_s1,p0p03125_z48,1127,False,1.5330420553383018e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p0625_z24,338,False,6.147813739012518e-09
missing_annular__newton_plus_log_p5_boxcar_hanning_decimated_s1,p0p0625_z48,338,False,5.139881599675035e-09
