cluster,i_rad,j_az,z,kT,R_mpc,pa_deg,n_src,g_t,g_x,g_err,n_phot,sb,hardness,hardness_asym,sb_asym,xray_covered
1eRASS J050117.9-033341,1,1,0.0907,,0.7001053063459549,68.99642747299525,166,-0.0027071957240794235,0.030674755237585918,0.02023689910924586,810,38.635579425337454,0.6407407407407407,-0.013579974496086389,0.016422540937240715,1
1eRASS J050117.9-033341,1,2,0.0907,,0.7376833859289779,115.11415097174797,117,0.02308523850462307,0.013642034161948962,0.025875704110123045,727,34.67662499039547,0.671251719394773,0.016931004157945906,-0.030528067082371324,1
1eRASS J050117.9-033341,1,3,0.0907,,0.7050579435160449,161.448686313229,112,0.03067045747725786,0.003476170553236724,0.027968335693057355,751,35.821382899294356,0.6617842876165113,0.007463572379684202,-0.016422540937240715,1
1eRASS J050117.9-033341,1,4,0.0907,,0.7215423827350218,202.3879318728794,154,0.04886728147481392,-0.017562801597477126,0.021260516750296193,641,30.57457581684112,0.6318252730109204,-0.022495442225906714,-0.08520444842259178,1
1eRASS J050117.9-033341,1,5,0.0907,,0.7243015751075117,251.26200225762196,123,-0.023363803685593057,-0.0007678653354682561,0.02163221069435705,528,25.184673995775523,0.6458333333333334,-0.00848738190349374,-0.16942855540759694,1
1eRASS J050117.9-033341,1,6,0.0907,,0.7427043648609526,289.2283940479879,138,0.0053502008824663685,-0.03059601614666578,0.025296783483599056,835,39.828035580440456,0.6742514970059881,0.019930781769160966,0.029623997542192804,1
1eRASS J050117.9-033341,1,7,0.0907,,0.7202538075708194,336.7745879049214,114,0.038462687640138785,-0.016053366433454938,0.028767639331967975,875,41.73596542860527,0.6468571428571429,-0.007463572379684202,0.04994557508090414,1
1eRASS J050117.9-033341,2,0,0.0907,,1.281480584127068,22.23533954397956,312,-0.0013595524489494323,-0.0034457851105183495,0.016737233089264017,561,8.516282370942468,0.6221033868092691,-0.019013666072489555,0.4841450382466249,1
1eRASS J050117.9-033341,2,1,0.0907,,1.239724322822507,68.1255263745734,418,-0.0059486675492866825,-0.0007115977772846899,0.013251733541668384,153,2.3226224648024916,0.6601307189542484,0.019013666072489666,-0.08012639219193768,1
1eRASS J050117.9-033341,2,2,0.0907,,1.2218205029531857,112.803723730505,521,0.01796089074714271,-0.016421745391198114,0.011981041936764199,349,5.298008105987383,0.6217765042979942,-0.01934054858376444,0.2780076039496434,1
1eRASS J050117.9-033341,2,3,0.0907,,1.2719075005945657,157.40261418053058,371,0.040225272754981355,-0.0019308021350826253,0.013957634921341644,9,0.13662485087073478,,,-1.3105753135702116,1
1eRASS J050117.9-033341,2,4,0.0907,,1.2971063275815933,203.2686091779923,484,0.0082133403515857,0.00846451405867729,0.01143466869397582,184,2.7932191733572447,0.6847826086956522,0.04366555581389353,0.0,1
1eRASS J050117.9-033341,2,5,0.0907,,1.2576238429989246,248.61781552700302,411,0.019964338601073446,-0.0007652712624823385,0.013057980339617857,0,0.0,,,,1
1eRASS J050117.9-033341,2,6,0.0907,,1.2935850159418485,293.43669227130783,524,0.024579163104161774,0.003051263789486661,0.012350460114921753,350,5.313188644973019,0.6,-0.04111705288175871,0.27925022134073907,1
1eRASS J050117.9-033341,2,7,0.0907,,1.2811870478647884,338.6434567951254,382,-0.013417744034363672,-0.0048957154494482505,0.014918677340501089,97,1.4725122816068084,0.6907216494845361,0.049604596602777384,-0.2780460887432916,1
1eRASS J050117.9-033341,3,0,0.0907,,2.26099724425283,23.084877916521815,892,-0.008956705326283124,-0.00635378164576828,0.009314544412875997,0,0.0,,,,0
1eRASS J050117.9-033341,3,1,0.0907,,2.258729109809539,68.61617348142386,1204,-0.011285596481157545,-0.003771377079803583,0.008049000874883144,0,0.0,,,,0
1eRASS J050117.9-033341,3,2,0.0907,,2.2166017190300487,112.41379466860374,1070,-0.007974960659390375,0.000816431621441175,0.008459955188424578,0,0.0,,,,0
1eRASS J050117.9-033341,3,3,0.0907,,2.2853469068730963,158.18655113701604,1208,0.014556100671727716,-0.0016283296702415337,0.007769812175125881,0,0.0,,,,0
1eRASS J050117.9-033341,3,4,0.0907,,2.2545925589332283,202.82277185103868,1293,0.00024440958608731926,0.01101623585238761,0.007610911771459516,0,0.0,,,,0
1eRASS J050117.9-033341,3,5,0.0907,,2.2187395473095686,249.55961987925568,1217,0.01273522907497165,0.012590669681579838,0.007365576122658632,0,0.0,,,,0
1eRASS J050117.9-033341,3,6,0.0907,,2.223059540135647,290.81582198871524,1137,0.009126191415258772,0.0060106059588767025,0.008316045276143427,0,0.0,,,,0
1eRASS J050117.9-033341,3,7,0.0907,,2.2454702542977882,338.0370897844878,997,0.016199747514492106,0.00446329102955945,0.008936838833728627,0,0.0,,,,0
1eRASS J050117.9-033341,4,0,0.0907,,3.9764641679794686,23.668962782519547,2756,0.013566573206082967,-0.0010748133965187505,0.005499675612232527,0,0.0,,,,0
1eRASS J050117.9-033341,4,1,0.0907,,3.921274699930214,66.41951349394495,2886,0.001571589560698678,0.00271497661165154,0.0052413361448129265,0,0.0,,,,0
1eRASS J050117.9-033341,4,2,0.0907,,3.8699070222664487,115.16306987071599,2930,0.011521152506451613,-0.0028757396968943616,0.005144200830563053,0,0.0,,,,0
1eRASS J050117.9-033341,4,3,0.0907,,3.872683140185435,156.59875910571841,3313,-0.007743394964343996,0.01350120944954184,0.004811428510681477,0,0.0,,,,0
1eRASS J050117.9-033341,4,4,0.0907,,3.9713165366679917,203.7015251802011,3893,0.00023053254893517329,0.0006087681977424569,0.004404744965757056,0,0.0,,,,0
1eRASS J050117.9-033341,4,5,0.0907,,3.9644990538325873,244.22352710261876,3645,0.004431500125154491,-0.007071378644268255,0.004581562200241522,0,0.0,,,,0
1eRASS J050117.9-033341,4,6,0.0907,,3.973414500813323,292.842887627369,3190,0.0036063083739785065,0.008094580417174223,0.005147293979415756,0,0.0,,,,0
1eRASS J050117.9-033341,4,7,0.0907,,3.9905441140122755,336.5626436093771,3010,-0.0022095064885063135,-0.002836653471511506,0.005193646008572398,0,0.0,,,,0
1eRASS J052042.5-132848,0,0,0.3201,,,,0,,,,136,154.57442389515472,0.47058823529411764,0.06038998260594558,-0.13591753858161937,1
1eRASS J052042.5-132848,0,1,0.3201,,,,5,,,,189,214.81298614841356,0.36507936507936506,-0.045118887608807,0.007005357221407493,1
1eRASS J052042.5-132848,0,2,0.3201,,,,4,,,,192,218.22271608727726,0.4010416666666667,-0.009156586021505375,0.013844781751712887,1
1eRASS J052042.5-132848,0,3,0.3201,,,,0,,,,155,176.16938017462488,0.41935483870967744,0.009156586021505375,-0.07912474878154496,1
1eRASS J052042.5-132848,0,4,0.3201,,,,1,,,,168,190.9448765763676,0.47023809523809523,0.06003984254992317,-0.04414716522597395,1
1eRASS J052042.5-132848,0,5,0.3201,,,,1,,,,224,254.59316876849013,0.41964285714285715,0.00944460445468509,0.08079157138232596,1
1eRASS J052042.5-132848,0,6,0.3201,,,,0,,,,246,279.59785498682396,0.3617886178861789,-0.04840963480199317,0.12147866015154252,1
1eRASS J052042.5-132848,0,7,0.3201,,,,7,,,,183,207.99352627068615,0.32786885245901637,-0.08232940022915569,-0.007005357221407049,1
1eRASS J052042.5-132848,1,0,0.3201,,,,9,,,,196,70.8989135365521,0.5204081632653061,0.008281432722914372,-0.019415100409295505,1
1eRASS J052042.5-132848,1,1,0.3201,,0.7213720601004738,70.93084789683097,15,0.03064191041715996,0.05183491041799307,0.04798583068832391,209,75.60139249560912,0.4784688995215311,-0.03365783102086067,0.008475114345282586,1
1eRASS J052042.5-132848,1,2,0.3201,,,,6,,,,201,72.70755929003558,0.4577114427860697,-0.054415287756322095,-0.008475114345282586,1
1eRASS J052042.5-132848,1,3,0.3201,,,,10,,,,240,86.81499616720664,0.5583333333333333,0.046206602790941576,0.0685400699458345,1
1eRASS J052042.5-132848,1,4,0.3201,,,,13,,,,211,76.32485079700251,0.4928909952606635,-0.019235735281728283,0.012611283531921202,1
1eRASS J052042.5-132848,1,5,0.3201,,,,13,,,,191,69.09026778306863,0.518324607329843,0.006197876787451206,-0.030637804518043987,1
1eRASS J052042.5-132848,1,6,0.3201,,,,9,,,,253,91.51747512626368,0.5059288537549407,-0.006197876787451095,0.09144934941004634,1
1eRASS J052042.5-132848,1,7,0.3201,,,,14,,,,196,70.8989135365521,0.5306122448979592,0.018485514355567445,-0.019415100409295505,1
1eRASS J052042.5-132848,2,0,0.3201,,1.2221952170287698,23.66711324881605,33,0.030958002996088863,-0.09546656432381112,0.05288555144365264,450,51.806088485979075,0.6511111111111111,0.06508698361695642,-0.02155154710938878,1
1eRASS J052042.5-132848,2,1,0.3201,,1.315668099514401,73.34000279466278,28,0.06720769155075187,0.07269884851375556,0.08116961086803266,483,55.60520164161753,0.5900621118012422,0.004037984307087572,0.009183069866779636,1
1eRASS J052042.5-132848,2,2,0.3201,,1.2841862069581407,114.46306265029807,30,0.03702237212559894,0.01945493867275047,0.053705972779066934,565,65.04542221017373,0.5504424778761062,-0.03558164961804844,0.07728438693470596,1
1eRASS J052042.5-132848,2,3,0.3201,,1.297229385658623,154.2425168841841,29,0.07419265431360826,0.047473965838471556,0.04580690398447444,590,67.92353823717256,0.5169491525423728,-0.06907497495178183,0.09608795075741172,1
1eRASS J052042.5-132848,2,4,0.3201,,1.224197939710162,201.2394210901587,31,-0.016716285507588607,-0.013047395181211481,0.058625269903703696,486,55.950575564857395,0.6111111111111112,0.025086983616956493,0.011872208377560867,1
1eRASS J052042.5-132848,2,5,0.3201,,1.242705557827031,248.24765343110462,41,0.08513313895818402,0.00032908661596190347,0.043654794358539195,463,53.302708820018466,0.593952483801296,0.007928356307141282,-0.009183069866779414,1
1eRASS J052042.5-132848,2,6,0.3201,,1.300606918353213,290.33976023742923,44,0.05178889832308208,-0.02704706438715548,0.045586638016857216,389,44.78348538010191,0.570694087403599,-0.015330040090555719,-0.08481445955902478,1
1eRASS J052042.5-132848,2,7,0.3201,,,,1,,,,433,49.84896958761986,0.581986143187067,-0.004037984307087683,-0.038276164531367174,1
1eRASS J052042.5-132848,3,0,0.3201,,2.272939188665831,24.59917872704906,82,0.027212306010946864,-0.04680732676311252,0.027514167472770818,256,9.379788267865344,0.62890625,0.011000269754316117,-0.568841475430579,1
1eRASS J052042.5-132848,3,1,0.3201,,2.254252130639814,63.85940399193732,99,0.005315491029825883,-0.003972009713849553,0.0246540586349682,44,1.612151108539356,0.5454545454545454,-0.07245143479113847,-1.333628764256241,1
1eRASS J052042.5-132848,3,2,0.3201,,2.153278753490539,112.32174724593342,57,0.0013260665057844233,-0.02783176209229543,0.03808927385277522,1195,43.784558516012055,0.4694560669456067,-0.14844991330007717,0.10028646454172807,1
1eRASS J052042.5-132848,3,3,0.3201,,2.1789885416639407,143.7941186767888,24,0.013950048769743711,-0.11114844752564053,0.0720477995999112,2250,82.43954532303525,0.4648888888888889,-0.15301709135679498,0.37510107736893405,1
1eRASS J052042.5-132848,3,4,0.3201,,2.320468513267751,208.52342346743453,97,0.03747351437185757,0.012568251158554452,0.028995446592427806,1472,53.93378254022573,0.6297554347826086,0.011849454536924764,0.1908263692590515,1
1eRASS J052042.5-132848,3,5,0.3201,,2.2570016130359534,245.08781367975618,72,-0.005412046788301771,-0.05433715186984621,0.039390027062602126,1360,49.83012517303464,0.6294117647058823,0.011505784460198454,0.156457467627789,1
1eRASS J052042.5-132848,3,6,0.3201,,2.2194369484256815,290.9823459567365,85,0.06897864419998746,0.031086818176801572,0.03405583510346636,753,27.589767834775795,0.6069057104913679,-0.011000269754316006,-0.10028646454172785,1
1eRASS J052042.5-132848,3,7,0.3201,,2.5537089387322633,329.7949976998452,27,-0.1211471676298625,0.0720867115242608,0.07429971709192858,89,3.260942015000061,0.6629213483146067,0.04501536806892281,-1.0276914340975156,1
1eRASS J052042.5-132848,4,0,0.3201,,3.9070910913131236,22.070074448866933,201,0.047935160345223674,-0.01254995167884697,0.02295358065300094,0,0.0,,,,1
1eRASS J052042.5-132848,4,1,0.3201,,4.1235122470544665,66.98664238556442,199,0.012354946641233577,-0.027256607923815183,0.023125272492670778,429,5.002592670380127,0.6130536130536131,0.0004043575472146843,-0.08344162863442872,1
1eRASS J052042.5-132848,4,2,0.3201,,4.102871201349943,113.84226621133048,222,-0.008093312794249055,-0.009756938446505093,0.018561430978144184,3246,37.851785100358725,0.5905730129390019,-0.022076242567396487,0.7954495946710601,1
1eRASS J052042.5-132848,4,3,0.3201,,4.13248636450837,155.70841286873483,294,0.009299719945500301,-0.018832871252280645,0.019482028821654368,407,4.74604945651448,0.6216216216216216,0.00897236611522323,-0.10630451159393295,1
1eRASS J052042.5-132848,4,4,0.3201,,4.012382170621599,205.33500044058908,323,0.024400404355158774,-0.0016168935618531609,0.018286114229094732,1555,18.132940798230997,0.602572347266881,-0.010076908239517346,0.4758314725437033,1
1eRASS J052042.5-132848,4,5,0.3201,,4.017992516666417,247.78889005676595,277,-0.01511336983275694,0.05390348848319516,0.01958767960372946,630,7.346464760698089,0.6142857142857143,0.0016364587793159524,0.08344162863442872,1
1eRASS J052042.5-132848,4,6,0.3201,,3.935847108284412,287.6215207145552,202,0.012912293533771154,0.034814324448778564,0.023015802537725394,196,2.2855668144394055,0.6122448979591837,-0.0004043575472146843,-0.42364284946267694,1
1eRASS J052042.5-132848,4,7,0.3201,,3.8298280442782096,340.9389437865416,180,0.03473209377658158,0.038183076373233545,0.02729096601591393,0,0.0,,,,1
1eRASS J053224.9-113220,0,0,0.154,,,,10,,,,1623,607.582903278799,0.4004929143561306,-0.005925571712282696,0.12580667963282766,1
1eRASS J053224.9-113220,0,1,0.154,,,,8,,,,865,323.8196003303519,0.4705202312138728,0.06410174514545952,-0.14749573272858996,1
1eRASS J053224.9-113220,0,2,0.154,,,,14,,,,969,362.7528239538855,0.4716202270381837,0.06520174096977038,-0.09818806314263862,1
1eRASS J053224.9-113220,0,3,0.154,,,,4,,,,286,107.06636496471751,0.3321678321678322,-0.07425065390058111,-0.6281458070643611,1
1eRASS J053224.9-113220,0,4,0.154,,,,5,,,,227,84.9792477167513,0.42290748898678415,0.016489002918370854,-0.7284859830002814,1
1eRASS J053224.9-113220,0,5,0.154,,,,11,,,,1523,570.1471113330936,0.412344057780696,0.005925571712282696,0.09818806314263862,1
1eRASS J053224.9-113220,0,6,0.154,,,,9,,,,2236,837.0643079059732,0.38595706618962433,-0.020461419878788967,0.26495995902098146,1
1eRASS J053224.9-113220,0,7,0.154,,,,14,,,,2742,1026.4894151512426,0.38074398249452956,-0.025674503573883733,0.35355561026008964,1
1eRASS J053224.9-113220,1,0,0.154,,0.7178655220278312,16.44017654015875,25,-0.051165491939910414,-0.015171325428603928,0.06732413006323575,1707,203.37863425737532,0.5301698886936145,-0.025061041054652677,0.05698158786887797,1
1eRASS J053224.9-113220,1,1,0.154,,0.7488056946190479,71.73093210106468,30,0.04140726663317999,-0.05174735184471086,0.0409133223643177,1370,163.22714055805753,0.5802919708029197,0.025061041054652566,-0.03853136608944885,1
1eRASS J053224.9-113220,1,2,0.154,,0.702277327893172,110.5713708820932,25,0.017987654547120542,0.02398706921646716,0.05496411276179812,737,87.8090529863419,0.6132971506105834,0.058066220862316276,-0.30778444538680416,1
1eRASS J053224.9-113220,1,3,0.154,,0.7346673787689927,158.55012596894406,28,0.042623689353093804,-0.010420186089573494,0.059293755123711385,396,47.18098369415385,0.5833333333333334,0.028102403585066216,-0.5775567473203433,1
1eRASS J053224.9-113220,1,4,0.154,,0.7165141495875708,199.95011619474005,25,0.08279840053581704,0.021815749046744094,0.0655615855253646,401,47.77670318524166,0.6483790523690773,0.09314812262081018,-0.5721075606256731,1
1eRASS J053224.9-113220,1,5,0.154,,0.7292935199189134,250.80321116283352,19,-0.010335188686283855,0.0016640709202423941,0.04161365570082222,1636,194.91941748392856,0.4682151589242054,-0.08701577082406176,0.03853136608944885,1
1eRASS J053224.9-113220,1,6,0.154,,0.7317081766865211,292.2129031475544,50,0.07702711938194175,-0.02455684618004685,0.05518512837381996,3379,402.58723207713604,0.45546019532406035,-0.09977073442420681,0.3535362585290409,1
1eRASS J053224.9-113220,1,7,0.154,,0.699542540470224,332.52417497863513,20,0.0423238562843669,0.032892986552244534,0.04664627829991873,3111,370.6566673548299,0.45805207328833175,-0.0971788564599354,0.3176480778628479,1
1eRASS J053224.9-113220,2,0,0.154,,1.287895492442914,19.89611563945462,76,-0.003479464474666512,-0.0025412948465301523,0.028776833945797983,1194,45.275255810425435,0.6055276381909548,0.001011173592831871,-0.2566774547490813,1
1eRASS J053224.9-113220,2,1,0.154,,1.271353295600642,72.02133368175852,111,0.02201978549589737,-0.028546155916277696,0.030060505986889263,2845,107.8794830658797,0.6140597539543058,0.009543289356182871,0.12040048918865809,1
1eRASS J053224.9-113220,2,2,0.154,,1.3209238919966535,111.73480342802088,83,0.026438286275789546,-0.048851375469820824,0.029863535793677735,1499,56.840543098683185,0.6717811874583055,0.06726472286018259,-0.15788014869415234,1
1eRASS J053224.9-113220,2,3,0.154,,1.3125682143978727,160.24363778660452,73,-0.0680102905140598,0.02902571526098644,0.03063735370889159,3098,117.47298366892629,0.6097482246610717,0.005231760062948787,0.15739963188075556,1
1eRASS J053224.9-113220,2,4,0.154,,1.2635319496930897,199.84930791275394,79,-0.0025875682605953705,-0.05332664429916621,0.028230411454176,3024,114.66697953997195,0.603505291005291,-0.001011173592831871,0.1469000052867373,1
1eRASS J053224.9-113220,2,5,0.154,,1.276441911992239,245.82736383222561,66,0.019882691354230795,0.043637111220161194,0.03548466193165272,1167,44.251443493104254,0.570694087403599,-0.03382237719452397,-0.26661092549706145,1
1eRASS J053224.9-113220,2,6,0.154,,1.2469138907029156,292.5276147295687,72,0.030188557581998447,0.05965811551132927,0.035625200686422866,2247,85.20393618595138,0.5669781931464174,-0.03753827145170552,0.01792129087669725,1
1eRASS J053224.9-113220,2,7,0.154,,1.2226993868592189,338.29616560537573,70,-0.006067254967827118,0.021990298552958802,0.035376679841880206,2069,78.45435868657472,0.568873852102465,-0.03564261249565792,-0.017921290876697027,1
1eRASS J053224.9-113220,3,0,0.154,,2.256373022107061,19.857047592079734,242,0.025198521893671482,0.004235470197905208,0.017514143066820698,0,0.0,,,,1
1eRASS J053224.9-113220,3,1,0.154,,2.1824104132280793,69.48792909542213,177,0.007461840115211482,-0.02547854107265142,0.021897238306358584,11634,140.40107272406684,0.649045899948427,0.0005355177636542363,0.5441987181836381,1
1eRASS J053224.9-113220,3,2,0.154,,2.2292496989071346,110.50958310864513,238,0.01877381841310373,-0.014551917996720285,0.018202736117208664,4751,57.33586870483424,0.5935592506840666,-0.054951131500706185,0.15525468914049445,1
1eRASS J053224.9-113220,3,3,0.154,,2.2709146039148855,158.92470618249163,276,0.005864818836174393,-0.012472395494662444,0.018440085699359482,3323,40.10252403834228,0.6485103821847727,0.0,0.0,1
1eRASS J053224.9-113220,3,4,0.154,,2.212590270442398,200.04980997441388,187,-0.01773117963295818,-0.006191079328055179,0.02438737976896086,3233,39.016388870286065,0.6588308072997217,0.010320425114948906,-0.011924636667155042,1
1eRASS J053224.9-113220,3,5,0.154,,2.3137470738288557,248.85823983193703,239,-0.03431278455266679,0.017005498115292964,0.019537409000353553,189,2.2808838529180533,0.5873015873015873,-0.061208794883185424,-1.2450685371054668,1
1eRASS J053224.9-113220,3,6,0.154,,2.300261225504114,293.4195224292689,302,0.026826457754427074,0.01028147270970024,0.015303728589793394,0,0.0,,,,1
1eRASS J053224.9-113220,3,7,0.154,,2.306355383098293,338.6147729908209,262,0.014269610948466132,-0.010420870919794484,0.01627495714718027,0,0.0,,,,1
1eRASS J053224.9-113220,4,0,0.154,,4.032562064034113,23.531930224429978,571,0.02107286136568111,-0.029149001417380332,0.012679463918213793,0,0.0,,,,1
1eRASS J053224.9-113220,4,1,0.154,,3.9306639491706146,66.90917076531007,609,0.008951343034383316,-0.0029927980547655966,0.012570241160038024,2211,8.492095894084462,0.6711895070104026,,,1
1eRASS J053224.9-113220,4,2,0.154,,3.863199543310705,113.30147420061495,465,0.006307704150550038,0.007718073578660256,0.013348596527724048,518,1.9895548046746954,0.6795366795366795,,,1
1eRASS J053224.9-113220,4,3,0.154,,3.8588543147430507,158.2926134346975,570,-0.005399377763532324,-0.005898777479106756,0.012652594818890752,0,0.0,,,,1
1eRASS J053224.9-113220,4,4,0.154,,3.9136797723011836,197.55502351470963,662,0.017581847861244726,-0.019792142906003736,0.010739711958581482,0,0.0,,,,1
1eRASS J053224.9-113220,4,5,0.154,,3.9167207082859767,253.64390301864285,449,0.017300414784552798,-0.018537718793333324,0.013856537593969378,0,0.0,,,,1
1eRASS J053224.9-113220,4,6,0.154,,3.9019790325204857,292.0319344619674,750,0.0033916886041430315,-0.014689116031100716,0.010769573234270318,0,0.0,,,,1
1eRASS J053224.9-113220,4,7,0.154,,3.8924766893787344,339.9246886010512,585,0.025313882714710884,0.010512782099648527,0.01166991845794094,0,0.0,,,,1
1eRASS J060008.8-200750,0,0,0.4262,,,,0,,,,2234,3647.92156550622,0.4995523724261415,-0.06054079527572198,0.42429208530811424,1
1eRASS J060008.8-200750,0,1,0.4262,,,,5,,,,1816,2965.365068468798,0.5748898678414097,0.01479670013954626,0.33432476071358996,1
1eRASS J060008.8-200750,0,2,0.4262,,,,3,,,,845,1379.8091865947877,0.6023668639053255,0.042273696203462,0.0020656254782163153,1
1eRASS J060008.8-200750,0,3,0.4262,,,,2,,,,805,1314.4927753950344,0.5701863354037268,0.010093167701863304,-0.018995203103607583,1
1eRASS J060008.8-200750,0,4,0.4262,,,,11,,,,1098,1792.935487433227,0.5491803278688525,-0.010912839833010946,0.11581125664259684,1
1eRASS J060008.8-200750,0,5,0.4262,,,,1,,,,837,1366.7459043548372,0.5424133811230586,-0.017679786578804868,-0.0020656254782163153,1
1eRASS J060008.8-200750,0,6,0.4262,,,,4,,,,571,932.3917698764778,0.5901926444833625,0.030099476781499046,-0.16815497522562817,1
1eRASS J060008.8-200750,0,7,0.4262,,,,0,,,,800,1306.3282239950654,0.55,-0.010093167701863415,-0.021701096479532556,1
1eRASS J060008.8-200750,1,0,0.4262,,,,8,,,,2625,1364.1948680033677,0.5965714285714285,-0.02139111987548814,0.28249900114926474,1
1eRASS J060008.8-200750,1,1,0.4262,,0.7563039344821101,63.7778625118385,20,0.03837679321104178,0.0424925453089132,0.08328864705126443,5674,2948.7396880194697,0.577194219245682,-0.04076832920123463,0.6172590248671224,1
1eRASS J060008.8-200750,1,2,0.4262,,,,8,,,,1513,786.2959372529887,0.6226040978189028,0.004641549371986131,0.04320862143047588,1
1eRASS J060008.8-200750,1,3,0.4262,,,,12,,,,1081,561.7884389758631,0.6133209990749307,-0.00464154937198602,-0.10280461263940044,1
1eRASS J060008.8-200750,1,4,0.4262,,,,7,,,,1158,601.8048217706285,0.6502590673575129,0.03229651891059626,-0.07292174720129374,1
1eRASS J060008.8-200750,1,5,0.4262,,,,4,,,,1077,559.7096658436674,0.6360259981429898,0.018063449696073097,-0.10441460329472951,1
1eRASS J060008.8-200750,1,6,0.4262,,,,9,,,,1549,805.0048954427491,0.60619754680439,-0.011765001642526696,0.05342111116649484,1
1eRASS J060008.8-200750,1,7,0.4262,,,,5,,,,1240,644.4196709806384,0.6403225806451613,0.022360032198244673,-0.04320862143047588,1
1eRASS J060008.8-200750,2,0,0.4262,,1.2698769504098877,24.997284004413718,18,0.13632264943706443,0.09081906951673235,0.06959105799435551,3015,498.6768421644124,0.6494195688225539,-0.022763257752650312,0.09736061960459841,1
1eRASS J060008.8-200750,2,1,0.4262,,1.227930517659935,72.66987954116223,28,0.20408598986045834,-0.01327407670519477,0.10681453332886232,3338,552.1005967312798,0.6267225883762733,-0.04546023819893097,0.14155963547165618,1
1eRASS J060008.8-200750,2,2,0.4262,,1.2575463586743272,110.47499324869702,25,0.10632099486422396,-0.06068902067503577,0.04686794919810445,2292,379.09363921752345,0.6723385689354275,0.0001557423602233099,-0.021712083576219232,1
1eRASS J060008.8-200750,2,3,0.4262,,1.2374005288200598,149.05305299664644,26,-0.040681864173673005,-0.02076457421267315,0.06805761930665306,2238,370.16211368622055,0.6644325290437891,-0.007750297531415096,-0.032066614679240324,1
1eRASS J060008.8-200750,2,4,0.4262,,1.2281180519087687,196.59964522431852,23,0.09907561260620151,0.04702198045298833,0.05657875504829976,2412,398.9414737315299,0.6873963515754561,0.01521352500025186,0.00045060659654216906,1
1eRASS J060008.8-200750,2,5,0.4262,,1.1563782108044502,249.5118646365745,20,0.06211852605454313,0.05115033634072775,0.05098051088017855,2363,390.8369413049773,0.6720270842149809,-0.0001557423602233099,-0.008462975239202475,1
1eRASS J060008.8-200750,2,6,0.4262,,1.2320709692450056,295.91094942376003,25,-0.0007092996477307467,-0.014643803599683322,0.09919799249734927,2500,413.4965523751347,0.6736,0.001417173424795748,0.016013311800465946,1
1eRASS J060008.8-200750,2,7,0.4262,,1.3020082000687032,339.29323093497607,28,0.039068217514666555,0.0047130372249330555,0.06169930852449855,2407,398.11448062677965,0.6834233485666805,0.011240521991476293,-0.00045060659654172497,1
1eRASS J060008.8-200750,3,0,0.4262,,2.2861504447307524,20.251981488085406,36,0.04097246691064658,-0.06479790220030382,0.06709642760504037,7368,387.85222026656874,0.628257328990228,-0.05108527820443487,0.2215510087570718,1
1eRASS J060008.8-200750,3,1,0.4262,,2.14801868725405,68.57151522810841,55,0.03858130121369236,-0.017330629110576153,0.03849016192152039,5086,267.727523381619,0.6335037357451828,-0.04583887144948007,0.06057774740796962,1
1eRASS J060008.8-200750,3,2,0.4262,,2.1856453266179914,111.04386132790921,60,-0.03737670086382679,0.09962638952895517,0.044552946652737464,3939,207.34933436889443,0.6788525006346788,-0.0004901065599840493,-0.05041262762257892,1
1eRASS J060008.8-200750,3,3,0.4262,,2.3335173510351264,159.27151178672892,59,-0.005149948323475942,-0.01875618399061753,0.026076912805122445,4929,259.4630284600865,0.693446946642321,0.014104339447658099,0.0469602097230033,1
1eRASS J060008.8-200750,3,4,0.4262,,2.297174716856972,199.84141995777998,50,0.11044840731426263,-0.0028711203699374127,0.08172108089713444,4304,226.5629690590814,0.6798327137546468,0.0004901065599839383,-0.011926345773388025,1
1eRASS J060008.8-200750,3,5,0.4262,,2.156583213177834,248.88701946085618,51,-0.08221167944079838,-0.023677734068374406,0.055329389557140174,4299,226.29976858387337,0.688764829030007,0.009422221835344136,-0.012431163314713611,1
1eRASS J060008.8-200750,3,6,0.4262,,2.304498975868344,291.40992895822205,79,0.06059764030938596,-0.03003955260784982,0.03074883469200981,4547,239.35451215419218,0.6764899934022433,-0.0028526137924196338,0.011926345773387581,1
1eRASS J060008.8-200750,3,7,0.4262,,2.0604625225089372,333.648300806002,36,0.039418234690212196,-0.06132430005092778,0.0481604939647579,3637,191.45202566632878,0.6934286499862524,0.014086042791589537,-0.08505530737700884,1
1eRASS J060008.8-200750,4,0,0.4262,,4.051333909521961,21.812728143805476,234,-0.023018389606455646,-0.02952678162868603,0.01758118379633395,7764,130.07294460695314,0.7022153529108707,0.01383468558170009,0.08660959584832062,1
1eRASS J060008.8-200750,4,1,0.4262,,4.046346524973828,69.04393129958845,255,0.01595863445175762,0.008499295339321448,0.0221699334950734,3732,62.523471055274236,0.6918542336548767,0.0034735663257061677,-0.231534295793542,1
1eRASS J060008.8-200750,4,2,0.4262,,3.9592268414210463,110.58744184767764,215,0.039187096880211277,-0.002892488247054449,0.018030597309953992,6265,104.95968546658443,0.6889066241021549,0.0005259567729842818,-0.0065548555378356355,1
1eRASS J060008.8-200750,4,3,0.4262,,4.106704250640819,160.039457241875,214,0.004928951384062349,-0.015871229513960163,0.019706539059567412,6457,108.17632706428343,0.6964534613597646,0.008072794030594022,0.006554855537835191,1
