branch,r_kpc,sampled_pressure_acceleration,integrated_pressure_acceleration
common30_gaussian_approximation,0.5125000000000001,21.69275678678805,21.69379226616755
common30_gaussian_approximation,0.51875,21.80889853415076,21.809963486112984
common30_gaussian_approximation,0.525,21.91780425010628,21.918898790614254
common30_gaussian_approximation,0.53125,22.01935794065173,22.02048216659532
common30_gaussian_approximation,0.5375,22.113142675294583,22.11429664875644
common30_gaussian_approximation,0.5437500000000001,22.199090949118375,22.200274714594425
common30_gaussian_approximation,0.55,22.27716787844554,22.27838146481401
common30_gaussian_approximation,0.55625,22.34727899401279,22.34852241158182
common30_gaussian_approximation,0.5625,22.409315422919875,22.410588662674108
common30_gaussian_approximation,0.56875,22.462884799162975,22.464187816376764
common30_gaussian_approximation,0.5750000000000001,22.507927833830788,22.509260566457545
common30_gaussian_approximation,0.58125,22.544413857023297,22.545776227686012
common30_gaussian_approximation,0.5875,22.572252846627517,22.573644759369028
common30_gaussian_approximation,0.59375,22.591345450835597,22.59276679064503
common30_gaussian_approximation,0.6000000000000001,22.60132860318226,22.60277921917412
common30_gaussian_approximation,0.6062500000000001,22.602147991506822,22.60362771583592
common30_gaussian_approximation,0.6125,22.59377991474142,22.59528856492162
common30_gaussian_approximation,0.61875,22.576141264787932,22.577678640101094
common30_gaussian_approximation,0.625,22.549142101277887,22.55070798240896
common30_gaussian_approximation,0.6312500000000001,22.51244792482592,22.514042056627833
common30_gaussian_approximation,0.6375000000000001,22.466016022533317,22.46763813381553
common30_gaussian_approximation,0.64375,22.409821922659777,22.411471727804592
common30_gaussian_approximation,0.65,22.343797453745463,22.34547464981051
common30_gaussian_approximation,0.65625,22.267860055641613,22.269564321397514
common30_gaussian_approximation,0.6625000000000001,22.18170301411772,22.18343399259009
common30_gaussian_approximation,0.6687500000000001,22.085290635152322,22.08704795381144
common30_gaussian_approximation,0.675,21.978609478601435,21.98039275139821
common30_gaussian_approximation,0.68125,21.861599148441776,21.86340797230942
common30_gaussian_approximation,0.6875,21.734187225152137,21.73602117905107
common30_gaussian_approximation,0.6937500000000001,21.596091531681004,21.597950158498385
common30_gaussian_approximation,0.7000000000000001,21.447285825527334,21.44916865304387
common30_gaussian_approximation,0.70625,21.28776658301553,21.28967312611909
common30_gaussian_approximation,0.7125,21.117483493010717,21.119413249759837
common30_gaussian_approximation,0.71875,20.936375757074536,20.938328207715728
common30_gaussian_approximation,0.7250000000000001,20.744181666730057,20.746156254438116
common30_gaussian_approximation,0.7312500000000001,20.540889010355414,20.542885163755155
common30_gaussian_approximation,0.7375,20.326499130969427,20.328516265640015
common30_gaussian_approximation,0.74375,20.100977014528336,20.10301452956906
common30_gaussian_approximation,0.75,19.864270543770278,19.866327819994535
common30_gaussian_approximation,0.7562500000000001,19.616144097817553,19.61822047810588
common30_gaussian_approximation,0.7625000000000001,19.35659424784195,19.35868906027068
common30_gaussian_approximation,0.76875,19.085634059466862,19.087746619252513
common30_gaussian_approximation,0.775,18.803235474277624,18.805365079372876
common30_gaussian_approximation,0.78125,18.50936265980109,18.511508589848358
common30_gaussian_approximation,0.7875000000000001,18.203805360107303,18.205966855496285
common30_gaussian_approximation,0.7937500000000001,17.88657071011431,17.888746996087942
common30_gaussian_approximation,0.8,17.557681042550442,17.55987133119631
common30_gaussian_approximation,0.80625,17.217119076082206,17.219322561564052
common30_gaussian_approximation,0.8125,16.86486193213985,16.86707778975067
common30_gaussian_approximation,0.8187500000000001,16.500732703875094,16.502960068971493
common30_gaussian_approximation,0.8250000000000001,16.124749798119087,16.126987790566908
common30_gaussian_approximation,0.83125,15.736940986973103,15.73918871259682
common30_gaussian_approximation,0.8375,15.33729978183806,15.339556327728038
common30_gaussian_approximation,0.84375,14.925815718096018,14.928080151752756
common30_gaussian_approximation,0.8500000000000001,14.50235660572499,14.50462795567936
common30_gaussian_approximation,0.8562500000000001,14.066947019194515,14.069224297479892
common30_gaussian_approximation,0.8625,13.619618679079139,13.621900882549841
common30_gaussian_approximation,0.86875,13.160378700942019,13.162664807359564
common30_gaussian_approximation,0.875,12.689227458812354,12.69151642543329
common30_gaussian_approximation,0.8812500000000001,12.20608267757048,12.208373425240312
common30_gaussian_approximation,0.8875000000000001,11.710976265037138,11.713267697436667
common30_gaussian_approximation,0.89375,11.203943147588216,11.206234152018807
common30_gaussian_approximation,0.9,10.685000678730036,10.687290122708722
common30_gaussian_approximation,0.90625,10.154163802676827,10.156450533153498
common30_gaussian_approximation,0.9125000000000001,9.611402511136351,9.613685343344725
common30_gaussian_approximation,0.9187500000000001,9.056753689563886,9.059031420773985
common30_gaussian_approximation,0.925,8.49025478902718,8.492526198800858
common30_gaussian_approximation,0.93125,7.911936599816495,7.914200448248489
common30_gaussian_approximation,0.9375,7.321827519856432,7.324082546516801
common30_gaussian_approximation,0.9437500000000001,6.719945807483239,6.722190727211105
common30_gaussian_approximation,0.9500000000000001,6.10633499513983,6.108568504751605
common30_gaussian_approximation,0.95625,5.481036677120808,5.483257454447547
common30_gaussian_approximation,0.9625,4.844094995476451,4.846301699664957
common30_gaussian_approximation,0.96875,4.195554085038345,4.197745355589663
common30_gaussian_approximation,0.9750000000000001,3.5354693347847848,3.5376437962964826
common30_gaussian_approximation,0.9812500000000001,2.863889729184141,2.8660459874968542
common30_gaussian_approximation,0.9875,2.1808681357262643,2.183004778044854
common30_gaussian_approximation,0.99375,1.4864626032278192,1.4885781989245377
common30_gaussian_approximation,1.0,0.7807362142107168,0.7828293156259845
common30_gaussian_approximation,1.00625,0.06375731447538556,0.06582646983050572
common30_gaussian_approximation,1.0125,-0.6644132898704915,-0.6623695504041578
common30_gaussian_approximation,1.01875,-1.403706479466618,-1.4016896436826636
common30_gaussian_approximation,1.0250000000000001,-2.1540453954571364,-2.1520569667588885
common30_gaussian_approximation,1.03125,-2.9153460945840237,-2.9133875907412357
common30_gaussian_approximation,1.0375,-3.687560339346832,-3.68563326899306
common30_gaussian_approximation,1.04375,-4.4706090847068065,-4.46871497308405
common30_gaussian_approximation,1.05,-5.264395850736772,-5.262536240138713
common30_gaussian_approximation,1.0562500000000001,-6.068820091190716,-6.066996535848341
common30_gaussian_approximation,1.0625,-6.883775306672197,-6.881989370314887
common30_gaussian_approximation,1.06875,-7.709275044858636,-7.707528270269885
common30_gaussian_approximation,1.075,-8.545213672070695,-8.543507615546671
common30_gaussian_approximation,1.08125,-9.391453979927297,-9.389790211988354
common30_gaussian_approximation,1.0875000000000001,-10.24786452028738,-10.246244618919622
common30_gaussian_approximation,1.09375,-11.114312575552434,-11.112738122579913
common30_gaussian_approximation,1.1,-11.990925660747973,-11.989398205664806
common30_gaussian_approximation,1.10625,-12.877563017103538,-12.876084118426427
common30_gaussian_approximation,1.1125,-13.774025142055152,-13.772596368698064
common30_gaussian_approximation,1.1187500000000001,-14.680146870720053,-14.678769792645973
common30_gaussian_approximation,1.125,-15.595758938950699,-15.594435123829037
common30_gaussian_approximation,1.13125,-16.52116972808614,-16.5199007013385
common30_gaussian_approximation,1.1375,-17.456182269476013,-17.454969560549554
common30_gaussian_approximation,1.14375,-18.40052345740186,-18.399368599460594
common30_gaussian_approximation,1.1500000000000001,-19.353979439247222,-19.352883959591136
common30_gaussian_approximation,1.15625,-20.31634132272455,-20.315306738609113
common30_gaussian_approximation,1.1625,-21.288159166073342,-21.28718694666796
common30_gaussian_approximation,1.16875,-22.269171335179475,-22.26826294642184
common30_gaussian_approximation,1.175,-23.258998231626553,-23.258155135243072
common30_gaussian_approximation,1.1812500000000001,-24.25738081576389,-24.256604458750463
common30_gaussian_approximation,1.1875,-25.264062729048305,-25.26335453966806
common30_gaussian_approximation,1.19375,-26.279896755518113,-26.27925811282603
common30_gaussian_approximation,1.2000000000000002,-27.30453908227947,-27.303971353348235
common30_gaussian_approximation,1.20625,-28.337492879737592,-28.336997416822545
common30_gaussian_approximation,1.2125000000000001,-29.37843279048843,-29.378010921715056
common30_gaussian_approximation,1.21875,-30.427044865293784,-30.426697890419625
common30_gaussian_approximation,1.225,-31.484552531898494,-31.484281705409845
common30_gaussian_approximation,1.2312500000000002,-32.55052402330296,-32.55033057724215
common30_gaussian_approximation,1.2375,-33.6243023204163,-33.624187459571345
common30_gaussian_approximation,1.2437500000000001,-34.7054947214909,-34.705459615873245
common30_gaussian_approximation,1.25,-35.79375142272373,-35.79379720348549
common30_gaussian_approximation,1.25625,-36.89068903208503,-36.89081679485595
common30_gaussian_approximation,1.2625000000000002,-37.99576526971769,-37.99597607579046
common30_gaussian_approximation,1.26875,-39.10817358599003,-39.1084684546509
common30_gaussian_approximation,1.2750000000000001,-40.227427404855,-40.22780730918215
common30_gaussian_approximation,1.28125,-41.35313221462064,-41.3535980782586
common30_gaussian_approximation,1.2875,-42.48735280741101,-42.48790553323159
common30_gaussian_approximation,1.2937500000000002,-43.629427029044976,-43.630067472440025
common30_gaussian_approximation,1.3,-44.7783574385428,-44.77908639630999
common30_gaussian_approximation,1.3062500000000001,-45.933584640540296,-45.93440285140549
common30_gaussian_approximation,1.3125,-47.09465354959983,-47.095561692128975
common30_gaussian_approximation,1.31875,-48.26406040538726,-48.26505915586522
common30_gaussian_approximation,1.3250000000000002,-49.44107011720431,-49.4421600913562
common30_gaussian_approximation,1.33125,-50.62447266854711,-50.62565440522099
common30_gaussian_approximation,1.3375000000000001,-51.81364039570986,-51.81491436401063
common30_gaussian_approximation,1.34375,-53.008010289518865,-53.009376886648
common30_gaussian_approximation,1.35,-54.21058250789751,-54.21204215189576
common30_gaussian_approximation,1.3562500000000002,-55.42045578185222,-55.42200881492173
common30_gaussian_approximation,1.3625,-56.63628184947847,-56.63792851981384
common30_gaussian_approximation,1.3687500000000001,-57.85728428622249,-57.85902475868171
common30_gaussian_approximation,1.375,-59.08289761358265,-59.08473197247518
common30_gaussian_approximation,1.38125,-60.31648835414241,-60.31841672628035
common30_gaussian_approximation,1.3875000000000002,-61.557061530677124,-61.55908395354089
common30_gaussian_approximation,1.39375,-62.803091003464324,-62.80520740269355
common30_gaussian_approximation,1.4000000000000001,-64.05370818862741,-64.05591839477657
common30_gaussian_approximation,1.40625,-65.30828052539493,-65.31058427895984
common30_gaussian_approximation,1.4125,-66.57055089513102,-66.57294800180159
common30_gaussian_approximation,1.4187500000000002,-67.8393665532404,-67.84185671434037
common30_gaussian_approximation,1.425,-69.11306813821685,-69.11565092762973
common30_gaussian_approximation,1.4312500000000001,-70.39074435682659,-70.39341924442678
common30_gaussian_approximation,1.4375,-71.67165989595453,-71.67442625176797
common30_gaussian_approximation,1.44375,-72.95979146448526,-72.9626487412889
common30_gaussian_approximation,1.4500000000000002,-74.25393045620598,-74.25687799206729
common30_gaussian_approximation,1.45625,-75.55226747368629,-75.55530446453938
common30_gaussian_approximation,1.4625000000000001,-76.8538536538545,-76.85697918451454
common30_gaussian_approximation,1.46875,-78.15794588891359,-78.16115893963112
common30_gaussian_approximation,1.475,-79.46854273152938,-79.47184237362539
common30_gaussian_approximation,1.4812500000000002,-80.78436664415283,-80.78775182518551
common30_gaussian_approximation,1.4875,-82.10353837595937,-82.10700789194053
common30_gaussian_approximation,1.4937500000000001,-83.42512677053453,-83.42867930359473
common30_gaussian_approximation,1.5,-84.74831161409213,-84.75194573620853
common30_gaussian_approximation,1.50625,-86.07694405840375,-86.0806584323648
common30_gaussian_approximation,1.5125000000000002,-87.40981734164627,-87.41361050575232
common30_gaussian_approximation,1.51875,-88.74503142983119,-88.74890176644665
common30_gaussian_approximation,1.5250000000000001,-90.08155508402,-90.08550085631516
common30_gaussian_approximation,1.53125,-91.41866565366553,-91.42268501893872
common30_gaussian_approximation,1.5375,-92.75981831060392,-92.76390950477021
common30_gaussian_approximation,1.5437500000000002,-94.10383180771392,-94.10799294267271
common30_gaussian_approximation,1.55,-95.4488621087833,-95.45309114294415
common30_gaussian_approximation,1.5562500000000001,-96.79399790726681,-96.79829268702885
common30_gaussian_approximation,1.5625,-98.13838766612704,-98.14274592925742
common30_gaussian_approximation,1.56875,-99.48502981932656,-99.4894493670036
common30_gaussian_approximation,1.5750000000000002,-100.83270774996862,-100.83718626069606
common30_gaussian_approximation,1.58125,-102.17987767188109,-102.18441268796386
common30_gaussian_approximation,1.5875000000000001,-103.52551834282629,-103.53010729497252
common30_gaussian_approximation,1.59375,-104.86898198622822,-104.87362221175268
common30_gaussian_approximation,1.6,-106.21231237575695,-106.217001239222
common30_gaussian_approximation,1.6062500000000002,-107.5545106703196,-107.55924543025081
common30_gaussian_approximation,1.6125,-108.89418714634064,-108.89896494014111
common30_gaussian_approximation,1.6187500000000001,-110.23054577496805,-110.23536364746505
common30_gaussian_approximation,1.625,-111.56290326130534,-111.56775817216862
common30_gaussian_approximation,1.63125,-112.89230743196343,-112.89719633331603
common30_gaussian_approximation,1.6375000000000002,-114.21791321491615,-114.22283297101313
common30_gaussian_approximation,1.64375,-115.53869431224473,-115.54364169471403
common30_gaussian_approximation,1.6500000000000001,-116.85398843818919,-116.85896014492593
common30_gaussian_approximation,1.65625,-118.16319248484153,-118.16818514575414
common30_gaussian_approximation,1.6625,-119.46612691584667,-119.47113711399152
common30_gaussian_approximation,1.6687500000000002,-120.76219836720664,-120.76722262453963
common30_gaussian_approximation,1.675,-122.05076841267663,-122.05580319181831
common30_gaussian_approximation,1.6812500000000001,-123.33136735976022,-123.33640907477347
common30_gaussian_approximation,1.6875,-124.60355620819067,-124.60860122960256
common30_gaussian_approximation,1.69375,-125.86571582256167,-125.87076043390596
common30_gaussian_approximation,1.7000000000000002,-127.11752665222208,-127.12256710757134
common30_gaussian_approximation,1.70625,-128.35897111348336,-128.36400365330297
common30_gaussian_approximation,1.7125000000000001,-129.58976585260004,-129.59478669699283
common30_gaussian_approximation,1.71875,-130.80956501622057,-130.81457036663087
common30_gaussian_approximation,1.725,-132.01531826112745,-132.02030420249153
common30_gaussian_approximation,1.7312500000000002,-133.2070561951101,-133.21201882054714
common30_gaussian_approximation,1.7375,-134.38522055675546,-134.39015598661211
common30_gaussian_approximation,1.7437500000000001,-135.549927810209,-135.5548321833275
common30_gaussian_approximation,1.75,-136.70088197361733,-136.70575143632422
common30_gaussian_approximation,1.75625,-137.833697776382,-137.83852834384422
common30_gaussian_approximation,1.7625000000000002,-138.94883437285364,-138.9536221103269
common30_gaussian_approximation,1.76875,-140.04729293502828,-140.05203397945834
common30_gaussian_approximation,1.7750000000000001,-141.12921847561995,-141.133909009052
common30_gaussian_approximation,1.78125,-142.19478988160392,-142.19942613610854
common30_gaussian_approximation,1.7875,-143.23830122160402,-143.24287929488926
common30_gaussian_approximation,1.7937500000000002,-144.26048207469006,-144.2649981507027
common30_gaussian_approximation,1.8,-145.2630193858923,-145.26746976670816
common30_gaussian_approximation,1.8062500000000001,-146.24634527833274,-146.25072634636894
common30_gaussian_approximation,1.8125,-147.2107610344601,-147.21506925169325
common30_gaussian_approximation,1.81875,-148.1495358314216,-148.15376754179465
common30_gaussian_approximation,1.8250000000000002,-149.06375956527825,-149.06791123574456
common30_gaussian_approximation,1.83125,-149.95566731991892,-149.9597355727664
common30_gaussian_approximation,1.8375000000000001,-150.8260453173377,-150.83002688959445
common30_gaussian_approximation,1.84375,-151.67542852241456,-151.67932026102946
common30_gaussian_approximation,1.85,-152.4961440254577,-152.49994268510287
common30_gaussian_approximation,1.8562500000000002,-153.289772499517,-153.29347499299573
common30_gaussian_approximation,1.8625,-154.0589108930566,-154.06251431415228
common30_gaussian_approximation,1.8687500000000001,-154.80478977900822,-154.8082913672771
common30_gaussian_approximation,1.875,-155.52809413999557,-155.53149126846466
common30_gaussian_approximation,1.88125,-156.22060999143514,-156.22389998028015
common30_gaussian_approximation,1.8875000000000002,-156.88433467900438,-156.8875150314957
common30_gaussian_approximation,1.89375,-157.52220213518194,-157.52527055274464
common30_gaussian_approximation,1.9000000000000001,-158.1356292701891,-158.13858361758585
common30_gaussian_approximation,1.90625,-158.72559779689877,-158.7284360925039
common30_gaussian_approximation,1.9125,-159.28375187573232,-159.28647213129688
common30_gaussian_approximation,1.9187500000000002,-159.8121425778559,-159.81474299696168
common30_gaussian_approximation,1.925,-160.31436802702657,-160.3168470244459
common30_gaussian_approximation,1.9312500000000001,-160.79173139882,-160.79408755704003
common30_gaussian_approximation,1.9375,-161.24573065837583,-161.2479627275847
common30_gaussian_approximation,1.94375,-161.66772200545284,-161.66982876782214
common30_gaussian_approximation,1.9500000000000002,-162.06025836724442,-162.0622388028799
common30_gaussian_approximation,1.95625,-162.42690447017497,-162.42875776117236
common30_gaussian_approximation,1.9625000000000001,-162.76932457285037,-162.7710500721492
common30_gaussian_approximation,1.96875,-163.08904728674747,-163.09064451174078
common30_gaussian_approximation,1.975,-163.3777744655448,-163.37924300490567
common30_gaussian_approximation,1.9812500000000002,-163.63808477763357,-163.6394244068225
common30_gaussian_approximation,1.9875,-163.87383574071862,-163.8750464226276
common30_gaussian_approximation,1.9937500000000001,-164.08670746546625,-164.0877893230147
common30_gaussian_approximation,2.0,-164.27832323974172,-164.27927654924272
common30_gaussian_approximation,2.00625,-164.4408707525883,-164.44169589013507
common30_gaussian_approximation,2.0125,-164.57690509640116,-164.57760260476917
common30_gaussian_approximation,2.0187500000000003,-164.69032779919056,-164.69089838270133
common30_gaussian_approximation,2.025,-164.7830484279689,-164.7834929330554
common30_gaussian_approximation,2.03125,-164.85641110215923,-164.85673050823553
common30_gaussian_approximation,2.0375,-164.903293706228,-164.90348910928282
common30_gaussian_approximation,2.04375,-164.92637646128986,-164.9264490968814
common30_gaussian_approximation,2.0500000000000003,-164.92923854118493,-164.92918977315907
common30_gaussian_approximation,2.05625,-164.91401250044638,-164.91384380879452
common30_gaussian_approximation,2.0625,-164.88208326873067,-164.88179624150504
common30_gaussian_approximation,2.06875,-164.82649019607987,-164.82608654253386
common30_gaussian_approximation,2.075,-164.75010780034555,-164.74958933598575
common30_gaussian_approximation,2.0812500000000003,-164.6563684659542,-164.65573709839936
common30_gaussian_approximation,2.0875,-164.54712749830463,-164.54638522098844
common30_gaussian_approximation,2.09375,-164.4240446009819,-164.42319348518623
common30_gaussian_approximation,2.1,-164.28073020645675,-164.27977243978418
common30_gaussian_approximation,2.10625,-164.11958192396284,-164.11851976577333
common30_gaussian_approximation,2.1125000000000003,-163.94404613725592,-163.9428819004288
common30_gaussian_approximation,2.11875,-163.7560197371376,-163.7547557868248
common30_gaussian_approximation,2.125,-163.55681004896627,-163.55544879838828
common30_gaussian_approximation,2.13125,-163.3404329652892,-163.3389769331186
common30_gaussian_approximation,2.1375,-163.1095377903609,-163.10798952813204
common30_gaussian_approximation,2.1437500000000003,-162.86716473724402,-162.86552681438616
common30_gaussian_approximation,2.15,-162.61484782363388,-162.61312283183497
common30_gaussian_approximation,2.15625,-162.3539301656235,-162.35212071298048
common30_gaussian_approximation,2.1625,-162.079124102204,-162.07723288316868
common30_gaussian_approximation,2.16875,-161.79255757081827,-161.79058728212846
common30_gaussian_approximation,2.1750000000000003,-161.4970294412836,-161.4949827642775
common30_gaussian_approximation,2.18125,-161.1940842787313,-161.19196388566976
common30_gaussian_approximation,2.1875,-160.88502120401174,-160.88282975399753
common30_gaussian_approximation,2.19375,-160.56465703935993,-160.56239726283394
common30_gaussian_approximation,2.2,-160.23499594893497,-160.23267054823617
common30_gaussian_approximation,2.2062500000000003,-159.89867119150477,-159.89628282346382
common30_gaussian_approximation,2.2125,-159.5571217958909,-159.55467308145944
common30_gaussian_approximation,2.21875,-159.21138357377933,-159.20887709803586
common30_gaussian_approximation,2.225,-158.8566344437647,-158.85407284491677
common30_gaussian_approximation,2.23125,-158.49464372075602,-158.49202958485407
common30_gaussian_approximation,2.2375000000000003,-158.12796171312837,-158.12529755445607
common30_gaussian_approximation,2.24375,-157.75764233586003,-157.7549306154536
common30_gaussian_approximation,2.25,-157.38478706811495,-157.3820301882034
common30_gaussian_approximation,2.25625,-157.0046922686048,-157.00189267161804
common30_gaussian_approximation,2.2625,-156.61907725079354,-156.6162373056438
common30_gaussian_approximation,2.2687500000000003,-156.23019320241275,-156.22731518962735
common30_gaussian_approximation,2.275,-155.83902015111002,-155.83610628127244
common30_gaussian_approximation,2.28125,-155.44645028030928,-155.44350269222193
common30_gaussian_approximation,2.2875,-155.04804449943848,-155.04506535944452
common30_gaussian_approximation,2.29375,-154.64544307122398,-154.64243445720018
common30_gaussian_approximation,2.3000000000000003,-154.24048063479896,-154.23744452872174
common30_gaussian_approximation,2.30625,-153.83425505104302,-153.83119335023042
common30_gaussian_approximation,2.3125,-153.42728508114368,-153.4241996074907
common30_gaussian_approximation,2.31875,-153.01568742345697,-153.01258001120678
common30_gaussian_approximation,2.325,-152.60070298511465,-152.59757537771443
common30_gaussian_approximation,2.3312500000000003,-152.18407905814212,-152.18093289586278
common30_gaussian_approximation,2.3375,-151.7666997110899,-151.76353654708225
common30_gaussian_approximation,2.34375,-151.3491807830468,-151.3460020878909
common30_gaussian_approximation,2.35,-150.92773071360622,-150.92453796796912
common30_gaussian_approximation,2.35625,-150.50344105769156,-150.50023565050327
common30_gaussian_approximation,2.3625000000000003,-150.07801802158588,-150.07480123624828
common30_gaussian_approximation,2.36875,-149.65208684257337,-149.64885987965366
common30_gaussian_approximation,2.375,-149.22633013436715,-149.22309411055232
common30_gaussian_approximation,2.38125,-148.79707196636485,-148.79382800988023
common30_gaussian_approximation,2.3875,-148.36537351608592,-148.36212266544808
common30_gaussian_approximation,2.3937500000000003,-147.93271935960297,-147.92946255480342
common30_gaussian_approximation,2.4000000000000004,-147.4997909750477,-147.49652907591192
common30_gaussian_approximation,2.40625,-147.06710348591216,-147.06383727692827
common30_gaussian_approximation,2.4125,-146.6312509009312,-146.6279811800536
common30_gaussian_approximation,2.41875,-146.1932157498727,-146.18994323318628
common30_gaussian_approximation,2.4250000000000003,-145.7542279119652,-145.75095322959393
common30_gaussian_approximation,2.4312500000000004,-145.31512789842614,-145.31185160487928
common30_gaussian_approximation,2.4375,-144.8762138316379,-144.87293641993415
common30_gaussian_approximation,2.44375,-144.43444149784216,-144.4311634775165
common30_gaussian_approximation,2.45,-143.99060543248285,-143.98732724541125
common30_gaussian_approximation,2.4562500000000003,-143.54600527819014,-143.5427272892901
common30_gaussian_approximation,2.4625000000000004,-143.10115073163382,-143.09787324912028
common30_gaussian_approximation,2.46875,-142.65664501744325,-142.6533682931764
common30_gaussian_approximation,2.475,-142.20944449483954,-142.20616881091576
common30_gaussian_approximation,2.48125,-141.76029685173978,-141.75702243646938
common30_gaussian_approximation,2.4875000000000003,-141.3105244720137,-141.30725148927286
common30_gaussian_approximation,2.4937500000000004,-140.8605822498758,-140.85731082182448
