system,probe,r_kpc,g_bar,g_obs,boost,err_boost,geometry,source,assumes
NGC2976,rotation_curve,2.1,5.7712404075120845e-11,1.2141641337032638e-10,2.103818326685642,0.21061901624541718,disk,SPARC,none
NGC2976,rotation_curve,2.27,5.1451587088317724e-11,1.0387754088164426e-10,2.0189375442070676,0.25372814154630446,disk,SPARC,none
NGC2998,rotation_curve,0.33,9.749803963838301e-11,7.954640074090713e-10,8.158769246637378,3.6261196651721677,disk,SPARC,none
NGC2998,rotation_curve,0.99,1.42278461699738e-10,5.114866302784667e-10,3.594968796878752,0.8627925112509004,disk,SPARC,none
NGC2998,rotation_curve,1.98,1.4299110497359376e-10,3.5851530078782514e-10,2.5072559643065375,0.5082275603324062,disk,SPARC,none
NGC2998,rotation_curve,2.64,1.4697677615514896e-10,3.9773200370453566e-10,2.7060874112838684,0.5111498443536197,disk,SPARC,none
NGC2998,rotation_curve,3.63,1.7303945899648322e-10,3.6069069992518403e-10,2.0844419071635825,0.311110732412475,disk,SPARC,none
NGC2998,rotation_curve,7.59,1.060295614829226e-10,1.8119329371127943e-10,1.708894115726989,0.16591205007058146,disk,SPARC,none
NGC2998,rotation_curve,12.5,6.15821479015829e-11,1.1873178267151532e-10,1.9280227584991958,0.09009452142519606,disk,SPARC,none
NGC2998,rotation_curve,17.48,4.039486921178994e-11,8.332584919038189e-11,2.0627829924019605,0.0973010845472623,disk,SPARC,none
NGC2998,rotation_curve,22.46,2.625840567954496e-11,6.54634530644708e-11,2.4930475164174264,0.04681779373553852,disk,SPARC,none
NGC2998,rotation_curve,27.44,1.9653808692438564e-11,5.408700012368592e-11,2.751985682271085,0.05143898471534738,disk,SPARC,none
NGC2998,rotation_curve,32.32,1.5555602816104496e-11,4.549223873230242e-11,2.9244921762340796,0.054920040868245625,disk,SPARC,none
NGC2998,rotation_curve,37.3,1.2265031404022005e-11,3.9418476027560705e-11,3.213891161716424,0.09053214540046266,disk,SPARC,none
NGC2998,rotation_curve,42.28,9.666873977360172e-12,3.158686701483274e-11,3.2675368571897403,0.09657744405486918,disk,SPARC,none
NGC3109,rotation_curve,0.26,6.06299946912126e-13,4.63805374462403e-12,7.6497676904732534,4.012992886805641,disk,SPARC,none
NGC3109,rotation_curve,0.52,9.772725754016093e-13,7.817756808998098e-12,7.999566350038419,0.9999457937548024,disk,SPARC,none
NGC3109,rotation_curve,0.77,1.8948415624954e-12,9.343966364279787e-12,4.931265256802953,0.9928721993562991,disk,SPARC,none
NGC3109,rotation_curve,1.03,2.5065901805837234e-12,1.14783368211864e-11,4.579263459219877,1.0549088597155738,disk,SPARC,none
NGC3109,rotation_curve,1.29,3.116847116175199e-12,1.4834478780031032e-11,4.759450247991304,0.3525518702215781,disk,SPARC,none
NGC3109,rotation_curve,1.55,3.5519526443407695e-12,1.8567365420633382e-11,5.2273685152352085,0.6665771932179124,disk,SPARC,none
NGC3109,rotation_curve,1.81,3.875859229570359e-12,2.1064886332808842e-11,5.434894583398968,0.5070455588010699,disk,SPARC,none
NGC3109,rotation_curve,2.06,4.036381952436893e-12,2.29566736423728e-11,5.687438382414014,1.0422007507041386,disk,SPARC,none
NGC3109,rotation_curve,2.32,3.953829657272924e-12,2.5231282722236573e-11,6.381479453932609,1.6817075266834167,disk,SPARC,none
NGC3109,rotation_curve,2.58,3.803143052341219e-12,2.2475558041898864e-11,5.909732485098841,0.8382599269643746,disk,SPARC,none
NGC3109,rotation_curve,2.84,3.658376523278635e-12,2.5530151748172477e-11,6.978546791376294,1.2983342867676828,disk,SPARC,none
NGC3109,rotation_curve,3.1,3.5415246529174756e-12,2.5408650500650434e-11,7.174494883077835,1.1642182366049225,disk,SPARC,none
NGC3109,rotation_curve,3.35,3.4997098154965475e-12,2.4768840780662015e-11,7.077398437718114,0.9790867403957866,disk,SPARC,none
NGC3109,rotation_curve,3.61,3.4384749056056245e-12,2.5217033307615572e-11,7.33378430841683,0.9686130218663739,disk,SPARC,none
NGC3109,rotation_curve,3.87,3.1574849811256267e-12,2.5056080889285763e-11,7.935455287693372,0.9574772376375914,disk,SPARC,none
NGC3109,rotation_curve,4.13,2.9023352134705963e-12,2.3909888925202324e-11,8.23815554255396,0.9253000790549739,disk,SPARC,none
NGC3109,rotation_curve,4.38,2.8199430114475148e-12,2.4463074259647108e-11,8.675024339264885,0.7845239402465636,disk,SPARC,none
NGC3109,rotation_curve,4.64,2.7516535000839765e-12,2.439531532319865e-11,8.86569305417784,0.7200562886641899,disk,SPARC,none
NGC3109,rotation_curve,4.9,2.711775973200142e-12,2.477172322827858e-11,9.134870827491586,0.5671978618377127,disk,SPARC,none
NGC3109,rotation_curve,5.16,2.6716843149128934e-12,2.4690781420154533e-11,9.241653769621934,0.5601002284619353,disk,SPARC,none
NGC3109,rotation_curve,5.42,2.6802422645328557e-12,2.4798299619686315e-11,9.252260494447675,0.8332781190651631,disk,SPARC,none
NGC3109,rotation_curve,5.67,2.6883610243899853e-12,2.5352153412853344e-11,9.430338106693087,0.9062186769194561,disk,SPARC,none
NGC3109,rotation_curve,5.93,2.578589436317164e-12,2.4022700024987694e-11,9.31621749730651,0.9555094869032318,disk,SPARC,none
NGC3109,rotation_curve,6.19,2.429203078366763e-12,2.2944298528647116e-11,9.445195724053404,0.9131307044402082,disk,SPARC,none
NGC3109,rotation_curve,6.45,2.2930663943417154e-12,2.27572546168798e-11,9.92437666568868,0.8847884100168214,disk,SPARC,none
NGC3198,rotation_curve,0.32,2.02769402659884e-10,6.02946986801124e-11,0.2973560009014177,0.875006592816467,disk,SPARC,none
NGC3198,rotation_curve,0.64,1.373734844471747e-10,9.493913565603664e-11,0.6911023334531805,0.5203218492049351,disk,SPARC,none
NGC3198,rotation_curve,0.96,1.0528887489155916e-10,6.988774295804373e-11,0.6637713911372275,0.469745907574038,disk,SPARC,none
NGC3198,rotation_curve,1.28,8.658368506808543e-11,8.66465384632889e-11,1.0007259265432518,0.5268779237184984,disk,SPARC,none
NGC3198,rotation_curve,1.61,7.138826260137559e-11,9.527971627222072e-11,1.334669213120544,0.29525676487928315,disk,SPARC,none
NGC3198,rotation_curve,1.93,5.807580510662013e-11,9.92989886728036e-11,1.7098168245881862,0.4580263535307755,disk,SPARC,none
NGC3198,rotation_curve,2.24,5.480041891655295e-11,9.728124974207102e-11,1.7751917168773022,0.35027563389115546,disk,SPARC,none
NGC3198,rotation_curve,2.57,4.982971227853446e-11,9.522607505821388e-11,1.9110300000514988,0.334265316464704,disk,SPARC,none
NGC3198,rotation_curve,2.89,4.4369243485453535e-11,1.0681967378621989e-10,2.4075162295981167,0.14948307737053879,disk,SPARC,none
NGC3198,rotation_curve,3.21,4.441037184410387e-11,1.0095885636898334e-10,2.273317069341024,0.24142627276401674,disk,SPARC,none
NGC3198,rotation_curve,3.54,4.68960180394105e-11,1.0481266125663427e-10,2.2350012994397894,0.31373569642603394,disk,SPARC,none
NGC3198,rotation_curve,3.85,4.957559011692065e-11,1.0748444349848076e-10,2.1680920639570007,0.2808926355427477,disk,SPARC,none
NGC3198,rotation_curve,4.17,5.186482905657963e-11,1.0638615753765927e-10,2.0512196699154646,0.18268127316683028,disk,SPARC,none
NGC3198,rotation_curve,4.5,5.2362026801300225e-11,1.0198372337293702e-10,1.9476656959811307,0.18560108396996658,disk,SPARC,none
NGC3198,rotation_curve,4.82,5.30259070741974e-11,1.0844508124366838e-10,2.0451339208950214,0.17359483202557738,disk,SPARC,none
NGC3198,rotation_curve,5.15,5.291230036749807e-11,1.0964531716364779e-10,2.0722084733061155,0.1362634056689173,disk,SPARC,none
NGC3198,rotation_curve,5.46,5.2919236127881045e-11,1.065777159730092e-10,2.013969281708086,0.07093981350494154,disk,SPARC,none
NGC3198,rotation_curve,5.78,5.258336724721164e-11,1.0523561675360083e-10,2.001309962879587,0.026002421415515804,disk,SPARC,none
NGC3198,rotation_curve,6.1,5.210251680121514e-11,1.0412995749690091e-10,1.99855906950108,0.08108439653404381,disk,SPARC,none
NGC3198,rotation_curve,6.43,5.1274286137370434e-11,1.0162841927271568e-10,1.9820542991167156,0.02456630680595366,disk,SPARC,none
NGC3198,rotation_curve,6.74,4.936189657005448e-11,9.970445006812812e-11,2.0198666784738997,0.03450605575726245,disk,SPARC,none
NGC3198,rotation_curve,7.06,4.6351767708815157e-11,9.784766477874801e-11,2.110980219641966,0.04540053349092996,disk,SPARC,none
NGC3198,rotation_curve,8.04,3.8184616204184636e-11,8.710198963383494e-11,2.2810754249322396,0.09310511938498936,disk,SPARC,none
NGC3198,rotation_curve,9.04,3.210025208145413e-11,7.852436897786436e-11,2.4462228140330304,0.09917119516350123,disk,SPARC,none
NGC3198,rotation_curve,10.04,2.8294028361118426e-11,7.457665807103846e-11,2.6357737795131886,0.06936246788192602,disk,SPARC,none
NGC3198,rotation_curve,11.04,2.5703051621067553e-11,7.052511089574355e-11,2.7438419350151215,0.07080882412942249,disk,SPARC,none
NGC3198,rotation_curve,12.05,2.34428353659386e-11,6.545029442980752e-11,2.7919103388365683,0.07158744458555304,disk,SPARC,none
NGC3198,rotation_curve,14.05,1.88335122787292e-11,5.685549374057947e-11,3.0188470901836384,0.07691330166072965,disk,SPARC,none
NGC3198,rotation_curve,16.07,1.448555560972449e-11,4.720809109309468e-11,3.2589768984354865,0.08520201041661403,disk,SPARC,none
NGC3198,rotation_curve,18.13,1.1684006061299553e-11,4.18441270747949e-11,3.5813167894009794,0.09362919710852234,disk,SPARC,none
NGC3198,rotation_curve,20.05,1.007455465142816e-11,3.8333327495492554e-11,3.804964965876527,0.09883025885393577,disk,SPARC,none
NGC3198,rotation_curve,22.12,8.594311089119231e-12,3.4296294026493283e-11,3.990580940212168,0.10432891346959917,disk,SPARC,none
NGC3198,rotation_curve,24.03,7.46045915985457e-12,3.0344375369329255e-11,4.067360295009077,0.10846294120024207,disk,SPARC,none
NGC3198,rotation_curve,26.1,6.615322737402857e-12,2.7566490806495916e-11,4.167066657328102,0.11186756127055308,disk,SPARC,none
NGC3198,rotation_curve,28.16,5.969789237162543e-12,2.5208107086643953e-11,4.222612572269877,0.11412466411540209,disk,SPARC,none
NGC3198,rotation_curve,30.08,5.327145752580456e-12,2.2965575576394977e-11,4.311046973939189,0.11811087599833393,disk,SPARC,none
NGC3198,rotation_curve,32.14,4.708749508107604e-12,2.1789047811326474e-11,4.6273533501431166,0.12591437687464263,disk,SPARC,none
NGC3198,rotation_curve,34.06,4.302691271858128e-12,2.084146493129459e-11,4.843820672798156,0.130914072237788,disk,SPARC,none
NGC3198,rotation_curve,36.12,4.002669453104115e-12,1.9652832102987093e-11,4.909931317897385,0.13270084642965904,disk,SPARC,none
NGC3198,rotation_curve,38.19,3.7360835248395835e-12,1.8839628438060843e-11,5.042614361484266,0.13537219762373867,disk,SPARC,none
NGC3198,rotation_curve,40.1,3.5207819735128494e-12,1.818392369388983e-11,5.164740057944251,0.13772640154518004,disk,SPARC,none
NGC3198,rotation_curve,42.17,3.369849376611605e-12,1.7291328909769553e-11,5.131187473772505,0.20524749895090022,disk,SPARC,none
NGC3198,rotation_curve,44.08,3.078882991310876e-12,1.6322264293319954e-11,5.3013590771017025,0.2134775467289276,disk,SPARC,none
NGC3521,rotation_curve,0.51,1.2154466598520137e-09,1.2994254056832907e-09,1.0690929093025785,0.4949227314393755,disk,SPARC,none
NGC3521,rotation_curve,0.69,1.0678904694789287e-09,1.2023760841996488e-09,1.1259357757788977,0.2111129579585433,disk,SPARC,none
NGC3521,rotation_curve,0.86,9.834407954085753e-10,1.1939633837994799e-09,1.214067373830513,0.10803835506446813,disk,SPARC,none
NGC3521,rotation_curve,1.03,9.219688579865614e-10,1.1120592544283655e-09,1.2061787605895198,0.10278182842895801,disk,SPARC,none
NGC3521,rotation_curve,1.2,8.085333409853037e-10,9.443900914381667e-10,1.168028631060908,0.1003130471381721,disk,SPARC,none
NGC3521,rotation_curve,1.38,7.206769999748474e-10,8.929755976892899e-10,1.2390788074552899,0.07116760329999612,disk,SPARC,none
NGC3521,rotation_curve,1.55,6.606434136850033e-10,8.279877460728148e-10,1.253305079444267,0.09472215273789837,disk,SPARC,none
NGC3521,rotation_curve,1.71,6.306614935521538e-10,7.809899049047536e-10,1.2383662438400769,0.08381848369636775,disk,SPARC,none
NGC3521,rotation_curve,1.89,5.909614309969802e-10,7.276492588722809e-10,1.231297375269824,0.11021904660182309,disk,SPARC,none
NGC3521,rotation_curve,2.06,5.729340472089039e-10,7.004016249774398e-10,1.2224821135862056,0.13905009822781486,disk,SPARC,none
NGC3521,rotation_curve,2.23,5.484764989455965e-10,6.970000695113956e-10,1.2707929525719408,0.15435202072334991,disk,SPARC,none
NGC3521,rotation_curve,2.41,5.138800827891293e-10,6.273933548892792e-10,1.220894476944984,0.11191532705329023,disk,SPARC,none
NGC3521,rotation_curve,2.58,4.720043202053775e-10,5.752508850364114e-10,1.2187407199707612,0.11959605195974757,disk,SPARC,none
NGC3521,rotation_curve,2.75,4.4109829967640853e-10,5.346578748465505e-10,1.2121059528880016,0.09548891027915807,disk,SPARC,none
NGC3521,rotation_curve,2.92,4.14351976963981e-10,4.894464611797825e-10,1.181233560814721,0.149622917703198,disk,SPARC,none
NGC3521,rotation_curve,3.09,3.9591220311315323e-10,4.80306564205159e-10,1.2131643339821117,0.07562435614636152,disk,SPARC,none
NGC3521,rotation_curve,3.26,3.785914307761794e-10,4.510150784748509e-10,1.1912976412334273,0.11163521558224981,disk,SPARC,none
NGC3521,rotation_curve,3.43,3.6584091815189727e-10,4.2464601861454095e-10,1.1607395388129542,0.12264417768589704,disk,SPARC,none
NGC3521,rotation_curve,3.61,3.4937477384826776e-10,4.149723619240049e-10,1.1877570820388594,0.10065550713836287,disk,SPARC,none
NGC3521,rotation_curve,3.78,3.387035774519107e-10,4.0371707926096747e-10,1.191948081263734,0.11095553567524158,disk,SPARC,none
NGC3521,rotation_curve,3.95,3.2657873494534365e-10,3.9349624177478785e-10,1.2049046666821204,0.08857974946841161,disk,SPARC,none
NGC3521,rotation_curve,4.12,3.1568543227197623e-10,3.8071290681822156e-10,1.2059882018572887,0.0908876563036084,disk,SPARC,none
NGC3521,rotation_curve,4.29,3.0092739527265325e-10,3.5900884604091846e-10,1.193008186295704,0.09215714613403511,disk,SPARC,none
NGC3521,rotation_curve,4.46,2.864521914677686e-10,3.5168994979620466e-10,1.2277439666080425,0.10837630832512812,disk,SPARC,none
NGC3521,rotation_curve,4.64,2.686612589336777e-10,3.3804680519204153e-10,1.2582640553898858,0.2299191592121519,disk,SPARC,none
NGC3521,rotation_curve,4.81,2.5238392117040644e-10,3.143488534892231e-10,1.2455185418764403,0.27101560864904023,disk,SPARC,none
NGC3521,rotation_curve,4.98,2.365303487817932e-10,3.1496730443595835e-10,1.3316147634252455,0.1767415958728053,disk,SPARC,none
NGC3521,rotation_curve,5.15,2.2277294071657427e-10,2.990578542748621e-10,1.3424334809825142,0.15025402264207957,disk,SPARC,none
NGC3521,rotation_curve,5.32,2.097816775296532e-10,2.763739014714312e-10,1.3174358443785683,0.2857536901891543,disk,SPARC,none
NGC3521,rotation_curve,5.49,1.9810725387790104e-10,2.728688937241635e-10,1.3773796182765732,0.2716320735577986,disk,SPARC,none
NGC3521,rotation_curve,5.67,1.8693021048219119e-10,2.666698386742792e-10,1.4265743241095041,0.24172509380744375,disk,SPARC,none
NGC3521,rotation_curve,5.84,1.7744811556896388e-10,2.400840328399332e-10,1.3529815860266285,0.4123991949715781,disk,SPARC,none
NGC3521,rotation_curve,6.01,1.6871780265938832e-10,2.4235205388483785e-10,1.4364343896423555,0.3428470760184113,disk,SPARC,none
NGC3521,rotation_curve,6.19,1.6052160647846325e-10,2.375297505376436e-10,1.4797369385255457,0.33068299659068534,disk,SPARC,none
NGC3521,rotation_curve,6.35,1.5367645019353138e-10,2.3811306854852963e-10,1.5494440966632401,0.2811954101351806,disk,SPARC,none
NGC3521,rotation_curve,6.64,1.4191037253763936e-10,2.1523850401279595e-10,1.516721435959218,0.3611241514188614,disk,SPARC,none
NGC3521,rotation_curve,8.82,8.524301186164224e-11,1.6203896447221824e-10,1.9009061380330314,0.1937113873995565,disk,SPARC,none
NGC3521,rotation_curve,11.07,5.7287243350245127e-11,1.2910421559575112e-10,2.2536293954035878,0.22965556696017514,disk,SPARC,none
NGC3521,rotation_curve,13.32,4.113464389793818e-11,1.0324752997512092e-10,2.5099896386922667,0.152305196522589,disk,SPARC,none
NGC3521,rotation_curve,15.49,3.08597719015864e-11,8.87835441748619e-11,2.876999365322523,0.17457520420646377,disk,SPARC,none
NGC3521,rotation_curve,17.74,2.3097960376466203e-11,7.752294809856882e-11,3.3562681221652175,0.3486608631763866,disk,SPARC,none
NGC3726,rotation_curve,3.5,8.846185270670975e-11,9.633447922108335e-11,1.0889945922845958,0.1494698459998465,disk,SPARC,none
NGC3726,rotation_curve,5.24,8.316161291689333e-11,9.663583281978665e-11,1.162024513838598,0.11341359255064716,disk,SPARC,none
NGC3726,rotation_curve,6.98,7.386859060670107e-11,9.761802945640082e-11,1.3215092998883518,0.08931580095797138,disk,SPARC,none
NGC3726,rotation_curve,8.72,6.414918791142928e-11,9.995871533130234e-11,1.5582226149037965,0.07411058778200982,disk,SPARC,none
NGC3726,rotation_curve,10.47,4.968597765170453e-11,8.123305794859399e-11,1.6349292453905695,0.09688469602314485,disk,SPARC,none
NGC3726,rotation_curve,12.19,4.050758276968202e-11,6.805902363394237e-11,1.6801551457886865,0.10080930874732119,disk,SPARC,none
NGC3726,rotation_curve,13.94,3.4554464056279086e-11,5.6576474022896754e-11,1.6373130236009528,0.1007577245292894,disk,SPARC,none
NGC3726,rotation_curve,16.03,2.7851449173555697e-11,4.309447993374678e-11,1.5472975810057303,0.10279990777914783,disk,SPARC,none
NGC3726,rotation_curve,22.3,1.4582650757190025e-11,3.6279288870712613e-11,2.487839109280251,0.15430900804396497,disk,SPARC,none
NGC3726,rotation_curve,27.52,9.204017968184219e-12,3.323682945685965e-11,3.6111217483223426,0.45568917300258127,disk,SPARC,none
NGC3726,rotation_curve,30.08,7.590955763419617e-12,3.0771242448743525e-11,4.053671686117364,0.5085079274892789,disk,SPARC,none
NGC3726,rotation_curve,32.52,6.452549568222334e-12,2.7792771710736128e-11,4.307254274746003,0.7840750296543622,disk,SPARC,none
NGC3741,rotation_curve,0.23,1.03257568816829e-11,2.4180440602675978e-11,2.341759628833623,0.7829700133046771,disk,SPARC,none
NGC3741,rotation_curve,0.47,8.197771861452209e-12,2.0636868798676683e-11,2.5173753487476205,0.695552263989227,disk,SPARC,none
NGC3741,rotation_curve,0.7,6.008603879071919e-12,2.5785491900699056e-11,4.291428161957957,0.8037335794853462,disk,SPARC,none
NGC3741,rotation_curve,0.93,4.599901141031347e-12,2.3920435865012793e-11,5.20020651131854,0.877286747329311,disk,SPARC,none
NGC3741,rotation_curve,1.17,3.5592149385489746e-12,2.07952774302842e-11,5.842658504563944,0.9552959890673896,disk,SPARC,none
NGC3741,rotation_curve,1.4,2.902460450365171e-12,1.6750430725963122e-11,5.771114202040437,0.9568464439070763,disk,SPARC,none
NGC3741,rotation_curve,1.64,2.4643547705387375e-12,1.4835655239897874e-11,6.0200971943072235,0.9711251678408004,disk,SPARC,none
NGC3741,rotation_curve,1.87,2.1243455550457333e-12,1.6654486081048317e-11,7.839819675989473,1.1127485991726993,disk,SPARC,none
NGC3741,rotation_curve,2.1,1.86852454070319e-12,1.630034821178862e-11,8.72364684365036,1.175679174621187,disk,SPARC,none
NGC3741,rotation_curve,2.33,1.7754393748899127e-12,1.5146818224055423e-11,8.531306919446129,1.1323371002173954,disk,SPARC,none
NGC3741,rotation_curve,2.57,1.7321864421790967e-12,1.6799720655106052e-11,9.698563760822388,1.1691419328114658,disk,SPARC,none
NGC3741,rotation_curve,2.8,1.7263006267435743e-12,1.751421295921467e-11,10.14551734957821,1.152781148718141,disk,SPARC,none
NGC3741,rotation_curve,3.26,1.6170698341586552e-12,1.712095745780846e-11,10.587642596595908,1.1276477175169617,disk,SPARC,none
NGC3741,rotation_curve,3.73,1.4792298135219855e-12,1.5841502602281547e-11,10.709291049619653,1.103533503942072,disk,SPARC,none
NGC3741,rotation_curve,4.21,1.43967886494242e-12,1.5380923255215898e-11,10.683579254899362,1.0611877380705408,disk,SPARC,none
NGC3741,rotation_curve,4.67,1.364017979538835e-12,1.513443928170519e-11,11.095483717026983,1.0644061467297834,disk,SPARC,none
NGC3741,rotation_curve,5.14,1.285040865470721e-12,1.4830978761858965e-11,11.541250679546486,1.080356249178166,disk,SPARC,none
NGC3741,rotation_curve,5.61,1.1716373190115715e-12,1.4441975443156708e-11,12.326319082547142,1.1438824108603747,disk,SPARC,none
NGC3741,rotation_curve,6.07,1.0637382845678952e-12,1.3454519671452025e-11,12.648336406278196,1.209402684265644,disk,SPARC,none
NGC3741,rotation_curve,6.54,9.55408245490276e-13,1.2437902789446867e-11,13.01841683715452,1.335622006845793,disk,SPARC,none
NGC3741,rotation_curve,7.0,8.635537903933227e-13,1.2326813292718555e-11,14.274517036285676,1.7926137673475036,disk,SPARC,none
NGC3769,rotation_curve,1.74,1.5100222891840043e-10,1.4259894502763461e-10,0.9443499347595271,0.20290032883976125,disk,SPARC,none
NGC3769,rotation_curve,3.5,9.04009651240848e-11,1.0403827456056253e-10,1.1508535823457093,0.1541709515972554,disk,SPARC,none
NGC3769,rotation_curve,5.24,5.2600062915587604e-11,8.322123305107514e-11,1.5821508271696991,0.1445758514482656,disk,SPARC,none
NGC3769,rotation_curve,6.98,3.366993319266636e-11,7.25460979907854e-11,2.15462554011205,0.19650184925821898,disk,SPARC,none
NGC3769,rotation_curve,8.72,2.3149993235226325e-11,5.90029954119481e-11,2.5487262485315045,0.17800627767521618,disk,SPARC,none
NGC3769,rotation_curve,10.47,1.666904871774796e-11,4.682879643744393e-11,2.8093262687260685,0.20099244849422276,disk,SPARC,none
NGC3769,rotation_curve,12.31,1.2268678970023204e-11,3.66568731325941e-11,2.9878419039376634,0.23295038573073307,disk,SPARC,none
NGC3769,rotation_curve,14.52,9.080881852917402e-12,2.951742844552461e-11,3.250502420757912,0.3617950520495763,disk,SPARC,none
NGC3769,rotation_curve,17.07,6.9930708795035835e-12,2.8257620939712907e-11,4.040802878537223,1.0068885861273078,disk,SPARC,none
NGC3769,rotation_curve,31.82,2.464619473387757e-12,1.49114549266986e-11,6.050205756997438,1.0200346896094854,disk,SPARC,none
NGC3769,rotation_curve,34.61,2.0932209817009905e-12,1.3038026820636619e-11,6.228691062537351,1.097938763565906,disk,SPARC,none
NGC3769,rotation_curve,37.16,1.8222373006806418e-12,1.113603626127963e-11,6.111188843033835,1.1357076610947836,disk,SPARC,none
NGC3877,rotation_curve,0.87,1.9328262660800635e-10,5.3224771033674554e-11,0.27537276354185175,0.1311298874008818,disk,SPARC,none
NGC3877,rotation_curve,1.74,1.231160914209253e-10,1.1949926625786172e-10,0.9706226446817752,0.21811744824309556,disk,SPARC,none
NGC3877,rotation_curve,2.61,9.240566847526807e-11,1.8179405968105344e-10,1.9673474872346142,0.2764041924213921,disk,SPARC,none
NGC3877,rotation_curve,3.5,8.226902858080326e-11,1.8670592454958908e-10,2.2694558057922083,0.23333841383497353,disk,SPARC,none
NGC3877,rotation_curve,4.37,7.837105658981368e-11,1.736004631272383e-10,2.2151093870769905,0.1795252052271548,disk,SPARC,none
NGC3877,rotation_curve,5.24,8.114609589582559e-11,1.5832814849193845e-10,1.9511493035376375,0.1292636413593685,disk,SPARC,none
NGC3877,rotation_curve,6.11,8.982690488296134e-11,1.391996917711586e-10,1.5496436390915038,0.1013964356442589,disk,SPARC,none
NGC3877,rotation_curve,6.98,8.991158886233238e-11,1.294872401193609e-10,1.4401618496323598,0.07761351285443857,disk,SPARC,none
NGC3877,rotation_curve,7.85,8.374349429114497e-11,1.179106971793892e-10,1.4079982950013714,0.08831231909476057,disk,SPARC,none
NGC3877,rotation_curve,8.72,7.793220401863511e-11,1.0867388440670032e-10,1.3944669700437866,0.07991682050543339,disk,SPARC,none
NGC3877,rotation_curve,9.6,7.163263895451104e-11,9.871211166941946e-11,1.3780325995263796,0.07897496769215509,disk,SPARC,none
NGC3877,rotation_curve,10.47,6.171759161343465e-11,8.94541752291711e-11,1.4494113086826732,0.09719581717048516,disk,SPARC,none
NGC3877,rotation_curve,11.35,5.402082023104306e-11,8.155057029587711e-11,1.5096136998122454,0.12505675619746412,disk,SPARC,none
NGC3893,rotation_curve,1.74,3.8655391235101643e-10,3.9159416414119414e-10,1.0130389361719894,0.09501606573751073,disk,SPARC,none
NGC3893,rotation_curve,3.5,2.079360858762565e-10,2.8033666790633596e-10,1.3481867119166862,0.1053755131153272,disk,SPARC,none
NGC3893,rotation_curve,5.24,1.4301107800018244e-10,2.3276711705635137e-10,1.627615988294658,0.10738909613490527,disk,SPARC,none
NGC3893,rotation_curve,6.98,9.042055649980478e-11,1.6761050479791058e-10,1.853676987691095,0.10731814139264234,disk,SPARC,none
NGC3893,rotation_curve,8.81,6.329767410988139e-11,1.2726220238095033e-10,2.0105352079766776,0.12538821727166377,disk,SPARC,none
NGC3893,rotation_curve,10.9,4.4688682751849343e-11,1.0508449835424003e-10,2.3514789849090225,0.17511013717407614,disk,SPARC,none
NGC3893,rotation_curve,13.12,3.1728287560647054e-11,8.637714250958842e-11,2.722401653240276,0.24749105938547966,disk,SPARC,none
NGC3893,rotation_curve,15.33,2.3181344782265098e-11,6.773503536404886e-11,2.9219631561612243,0.4113601761746528,disk,SPARC,none
NGC3893,rotation_curve,17.3,1.8455193791874157e-11,5.8026808826490555e-11,3.1441993771986194,0.4180355990139073,disk,SPARC,none
NGC3893,rotation_curve,19.05,1.5476439485658663e-11,4.7444668558170026e-11,3.0656061817147875,0.4956369275826304,disk,SPARC,none
NGC3917,rotation_curve,0.87,2.3657867614559838e-11,2.1995951294528773e-11,0.9297520661157024,0.2984389348025711,disk,SPARC,none
NGC3917,rotation_curve,1.74,2.1046920742401153e-11,4.5820894119077304e-11,2.177083036511202,0.34236386461264867,disk,SPARC,none
NGC3917,rotation_curve,2.61,2.2701726594002712e-11,6.726119455842354e-11,2.9628228619488546,0.41865975223190344,disk,SPARC,none
NGC3917,rotation_curve,3.5,2.566496824486155e-11,9.445482723320562e-11,3.680301737841295,0.3206599533960732,disk,SPARC,none
NGC3917,rotation_curve,4.37,2.8132782672122977e-11,8.490545099507674e-11,3.0180253402096016,0.19744091010717016,disk,SPARC,none
NGC3917,rotation_curve,5.24,2.987353163045267e-11,8.179256889866741e-11,2.7379611460229625,0.16665850454052814,disk,SPARC,none
NGC3917,rotation_curve,6.11,2.9659072103915177e-11,8.024508980360687e-11,2.705583287381874,0.17157357432177742,disk,SPARC,none
NGC3917,rotation_curve,6.98,2.83858251501638e-11,7.846585958683348e-11,2.764262062904333,0.16585572377425994,disk,SPARC,none
NGC3917,rotation_curve,7.85,2.6530855567376214e-11,7.412921391243697e-11,2.7940755142322016,0.145959168653921,disk,SPARC,none
NGC3917,rotation_curve,8.72,2.3685507112323933e-11,6.874019924032451e-11,2.902205087454426,0.1664499976628274,disk,SPARC,none
NGC3917,rotation_curve,9.6,2.212557040048969e-11,6.336061092039718e-11,2.8636825977148535,0.1672223414724002,disk,SPARC,none
NGC3917,rotation_curve,10.47,2.0104971826159737e-11,5.7250672146669504e-11,2.8475877828476914,0.14656701823480764,disk,SPARC,none
NGC3917,rotation_curve,11.35,1.8198990275717045e-11,5.3591353730027576e-11,2.944743247735818,0.1504613338259177,disk,SPARC,none
NGC3917,rotation_curve,12.19,1.6319823030482e-11,4.9898430257244707e-11,3.0575350090527897,0.15622441652094546,disk,SPARC,none
NGC3917,rotation_curve,13.12,1.3947740009095633e-11,4.636142262468087e-11,3.3239379709148253,0.24262320955582664,disk,SPARC,none
