fold,candidate,core,q,logpdf
1,constant_w0.25,training_r07_c18,0.983598055905544,-2.0097834928713887
1,constant_w0.25,training_r08_c19,1.1134309062536527,-2.074699918045443
1,constant_w0.25,training_r11_c19,0.944322429425723,-1.9901456796314785
1,constant_w0.25,training_r13_c18,0.7975249244200077,-1.9167469271286204
1,constant_w0.25,training_r15_c17,0.9858219102113992,-2.0108954200243163
1,constant_w0.25,training_r17_c16,1.0953408087668197,-2.0656548693020267
1,constant_w0.25,training_r18_c14,1.019520225020153,-2.027744577428693
1,constant_w0.25,training_r19_c12,0.9224321713880663,-1.9792005506126498
1,constant_w0.5,training_r02_c13,1.0380880947729438,-2.0593541152049037
1,constant_w0.5,training_r03_c14,0.7433126285566306,-1.9119663820967472
1,constant_w0.5,training_r06_c17,1.0168685231499384,-2.048744329393401
1,constant_w0.5,training_r07_c18,0.962161819093357,-2.0213909773651104
1,constant_w0.5,training_r08_c19,1.1019283221219685,-2.091274228879416
1,constant_w0.5,training_r11_c19,0.9332214950536494,-2.0069208153452567
1,constant_w0.5,training_r13_c18,0.7530059107192101,-1.9168130231780371
1,constant_w0.5,training_r15_c17,0.9294794959575984,-2.005049815797231
1,constant_w0.5,training_r17_c16,1.0203574533626774,-2.0504887944997705
1,constant_w0.5,training_r18_c14,0.9378205659405763,-2.00922035078872
1,constant_w0.5,training_r19_c12,0.8343387288163707,-1.9574794322266174
1,constant_w0.75,training_r02_c13,1.031679927542624,-2.0717782423185684
1,constant_w0.75,training_r03_c14,0.7089326072950448,-1.9104045821947786
1,constant_w0.75,training_r06_c17,0.9625639685112087,-2.037220262802861
1,constant_w0.75,training_r07_c18,0.9717265557344101,-2.0418015564144616
1,constant_w0.75,training_r08_c19,1.1545435115938805,-2.1332100343441964
1,constant_w0.75,training_r11_c19,0.9679780513257092,-2.039927304210111
1,constant_w0.75,training_r13_c18,0.7383252507163744,-1.9251009039054434
1,constant_w0.75,training_r15_c17,0.9058925600432746,-2.0088845585688935
1,constant_w0.75,training_r17_c16,0.9725594403267257,-2.042217998710619
1,constant_w0.75,training_r18_c14,0.8922047098894713,-2.002040633491992
1,constant_w0.75,training_r19_c12,0.7682451952028015,-1.940060876148657
1,constant_w1.0,training_r02_c13,1.1601663367483876,-2.1429184775477035
1,constant_w1.0,training_r03_c14,0.6936220421434023,-1.9096463302452107
1,constant_w1.0,training_r06_c17,0.9542344017483525,-2.039952510047686
1,constant_w1.0,training_r07_c18,1.0666426120290922,-2.0961566151880557
1,constant_w1.0,training_r08_c19,1.3938939904774408,-2.25978230441223
1,constant_w1.0,training_r11_c19,1.091942142834446,-2.1088063805907327
1,constant_w1.0,training_r13_c18,0.7883040148207145,-1.956987316583867
1,constant_w1.0,training_r15_c17,0.9485433470008265,-2.0371069826739228
1,constant_w1.0,training_r17_c16,0.9626097587764119,-2.0441401885617156
1,constant_w1.0,training_r18_c14,0.8940796522620096,-2.0098751353045143
1,constant_w1.0,training_r19_c12,0.7178722739442821,-1.9217714461456505
1,low_band_w0.0,training_r02_c13,1.194299728930318,-2.0855501599776756
1,low_band_w0.0,training_r03_c14,0.8616696763384697,-1.9192351336817512
1,low_band_w0.0,training_r06_c17,1.222762943062804,-2.0997817670439183
1,low_band_w0.0,training_r07_c18,1.0296120752670783,-2.0032063331460557
1,low_band_w0.0,training_r08_c19,1.1738506479007509,-2.0753256194628924
1,low_band_w0.0,training_r11_c19,0.994654904508636,-1.9857277477668345
1,low_band_w0.0,training_r13_c18,0.8759505437294275,-1.9263755673772305
1,low_band_w0.0,training_r15_c17,1.08273822771818,-2.0297694093716068
1,low_band_w0.0,training_r17_c16,1.2092124948251726,-2.093006542925103
1,low_band_w0.0,training_r18_c14,1.1524013784570164,-2.0646009847410247
1,low_band_w0.0,training_r19_c12,1.045916519225678,-2.011358555125356
1,low_band_w0.25,training_r02_c13,1.1005657816741237,-2.0654350183125993
1,low_band_w0.25,training_r03_c14,0.7993370450283537,-1.9148206499897138
1,low_band_w0.25,training_r06_c17,1.1162589484210261,-2.0732816016860505
1,low_band_w0.25,training_r07_c18,0.9992298096978037,-2.014767032324439
1,low_band_w0.25,training_r08_c19,1.1133539096828045,-2.0718290823169396
1,low_band_w0.25,training_r11_c19,0.9610964628294544,-1.9957003588902642
1,low_band_w0.25,training_r13_c18,0.8060957084572562,-1.9181999817041655
1,low_band_w0.25,training_r15_c17,0.9674159452922557,-1.9988601001216653
1,low_band_w0.25,training_r17_c16,1.1021987568167648,-2.06625150588392
1,low_band_w0.25,training_r18_c14,1.0187340686844943,-2.0245191618177847
1,low_band_w0.25,training_r19_c12,0.9352721640201787,-1.9827882094856268
1,low_band_w0.5,training_r02_c13,1.0488525788918095,-2.059593898434746
1,low_band_w0.5,training_r03_c14,0.7543267543819768,-1.9123309861798294
1,low_band_w0.5,training_r06_c17,1.042289650553922,-2.056312434265802
1,low_band_w0.5,training_r07_c18,0.9860392522950338,-2.0281872351363583
1,low_band_w0.5,training_r08_c19,1.0975439058232939,-2.083939561900488
1,low_band_w0.5,training_r11_c19,0.9565604562906009,-2.0134478371341413
1,low_band_w0.5,training_r13_c18,0.7699820220799031,-1.9201586200287923
1,low_band_w0.5,training_r15_c17,0.9042512596473875,-1.9872932388125348
1,low_band_w0.5,training_r17_c16,1.032494992924379,-2.0514151054510306
1,low_band_w0.5,training_r18_c14,0.9391663716383756,-2.0047507948080288
1,low_band_w0.5,training_r19_c12,0.8562438652813716,-1.9632895416295266
1,low_band_w0.75,training_r02_c13,1.0341591263196073,-2.066630973400211
1,low_band_w0.75,training_r03_c14,0.721173310934702,-1.9101380657077582
1,low_band_w0.75,training_r06_c17,0.9916138667355044,-2.0453583436081595
1,low_band_w0.75,training_r07_c18,0.9934553454081904,-2.0462790829445026
1,low_band_w0.75,training_r08_c19,1.129628259136039,-2.114365539808427
1,low_band_w0.75,training_r11_c19,0.9849924576954846,-2.0420476390881497
1,low_band_w0.75,training_r13_c18,0.7590028375233755,-1.9290528290020952
1,low_band_w0.75,training_r15_c17,0.8725019356692233,-1.985802378075019
1,low_band_w0.75,training_r17_c16,0.9858512462065415,-2.042477033343678
1,low_band_w0.75,training_r18_c14,0.8925249927626113,-1.9958139066217133
1,low_band_w0.75,training_r19_c12,0.795855005034115,-1.947478912757465
1,low_band_w1.0,training_r02_c13,1.0892068473112257,-2.1022999601302215
1,low_band_w1.0,training_r03_c14,0.7001153683649284,-1.9077542206570728
1,low_band_w1.0,training_r06_c17,0.9684960779838784,-2.041944575466548
1,low_band_w1.0,training_r07_c18,1.0443559468312698,-2.0798745098902436
1,low_band_w1.0,training_r08_c19,1.2603946338105625,-2.1878938533798897
1,low_band_w1.0,training_r11_c19,1.06861493943093,-2.0920040061900735
1,low_band_w1.0,training_r13_c18,0.7849286829711879,-1.9501608779602027
1,low_band_w1.0,training_r15_c17,0.8797818847878626,-1.99758747886854
1,low_band_w1.0,training_r17_c16,0.9627548252478955,-2.0390739490985563
1,low_band_w1.0,training_r18_c14,0.8780896575217605,-1.9967413652354888
1,low_band_w1.0,training_r19_c12,0.7484344707257496,-1.9319137718374835
2,baseline,training_r02_c12,0.8679925866444449,-1.8894837249353817
2,baseline,training_r08_c18,1.3027722141151092,-2.106873538670714
2,baseline,training_r09_c19,0.7950673581655325,-1.8530211106959253
2,baseline,training_r12_c19,0.8260521284783919,-1.8685134958523553
2,baseline,training_r14_c18,0.7293901996327953,-1.8201825314295565
2,baseline,training_r16_c17,1.0141783418963979,-1.9625766025613582
2,baseline,training_r17_c15,1.2827123394440498,-2.096843601335184
2,baseline,training_r18_c13,1.2814709320771576,-2.096222897651738
2,constant_w0.0,training_r02_c12,0.7890841696767681,-1.8976846063537056
2,constant_w0.0,training_r08_c18,1.1843383764682809,-2.095311709749462
2,constant_w0.0,training_r09_c19,0.7227885074232114,-1.8645367752269275
2,constant_w0.0,training_r12_c19,0.7509564804349017,-1.8786207617327724
2,constant_w0.0,training_r14_c18,0.6630819996661773,-1.8346835213484105
2,constant_w0.0,training_r16_c17,0.9219803108149071,-1.9641326769227752
2,constant_w0.0,training_r17_c15,1.166102126767318,-2.086193584898981
2,constant_w0.0,training_r18_c13,1.1649735746155976,-2.0856293088231204
2,constant_w0.25,training_r02_c12,0.7840359689465954,-1.9180732124118252
2,constant_w0.25,training_r08_c18,1.1372541560563374,-2.094682305966696
2,constant_w0.25,training_r09_c19,0.6826658871685787,-1.8673881715228167
2,constant_w0.25,training_r12_c19,0.7309924959127356,-1.8915514758948955
2,constant_w0.25,training_r14_c18,0.622633779932603,-1.8373721179048292
2,constant_w0.25,training_r16_c17,0.8315802295923046,-1.9418453427346798
2,constant_w0.25,training_r17_c15,1.1187045678990521,-2.0854075118880537
2,constant_w0.25,training_r18_c13,1.101488185979332,-2.076799320928193
2,constant_w0.5,training_r02_c12,0.8096201712920044,-1.9488152426428589
2,constant_w0.5,training_r08_c18,1.1147525695193345,-2.1013814417565237
2,constant_w0.5,training_r09_c19,0.6549904824480131,-1.8715003982208631
2,constant_w0.5,training_r12_c19,0.7211593306424788,-1.904584822318096
2,constant_w0.5,training_r14_c18,0.5895882766519159,-1.8387992953228143
2,constant_w0.5,training_r16_c17,0.7709420823355001,-1.9294761981646065
2,constant_w0.5,training_r17_c15,1.101316862362562,-2.0946635881781375
2,constant_w0.5,training_r18_c13,1.0641590505943066,-2.0760846822940096
2,constant_w0.75,training_r02_c12,0.8977305654145518,-2.0057871758728814
2,constant_w0.75,training_r08_c18,1.1261436839795056,-2.119993735155358
2,constant_w0.75,training_r09_c19,0.640864790794664,-1.8773542885629373
2,constant_w0.75,training_r12_c19,0.7215005266308085,-1.9176721564810095
2,constant_w0.75,training_r14_c18,0.5626641415351881,-1.8382539639331994
2,constant_w0.75,training_r16_c17,0.7290875150285958,-1.9214656506799033
2,constant_w0.75,training_r17_c15,1.1221498037900903,-2.1179967950606504
2,constant_w0.75,training_r18_c13,1.0541283978759313,-2.083986092103571
2,constant_w1.0,training_r02_c12,1.2169341818735817,-2.1711867561284315
2,constant_w1.0,training_r08_c18,1.2403454585146547,-2.182892394448968
2,constant_w1.0,training_r09_c19,0.6550466331678995,-1.8902429817755906
2,constant_w1.0,training_r12_c19,0.7366488425827591,-1.9310440864830205
2,constant_w1.0,training_r14_c18,0.5429245511047669,-1.8341819407440245
2,constant_w1.0,training_r16_c17,0.7067125383238717,-1.916075934353577
2,constant_w1.0,training_r17_c15,1.2198555546236454,-2.1726474425034636
2,constant_w1.0,training_r18_c13,1.0942574298950203,-2.109848380139151
2,low_band_w0.0,training_r02_c12,0.7890841696767681,-1.8976846063537056
2,low_band_w0.0,training_r08_c18,1.1843383764682809,-2.095311709749462
2,low_band_w0.0,training_r09_c19,0.7227885074232114,-1.8645367752269275
2,low_band_w0.0,training_r12_c19,0.7509564804349017,-1.8786207617327724
2,low_band_w0.0,training_r14_c18,0.6630819996661773,-1.8346835213484105
2,low_band_w0.0,training_r16_c17,0.9219803108149071,-1.9641326769227752
2,low_band_w0.0,training_r17_c15,1.166102126767318,-2.086193584898981
2,low_band_w0.0,training_r18_c13,1.1649735746155976,-2.0856293088231204
2,low_band_w0.25,training_r02_c12,0.7815397932410609,-1.9146485165290439
2,low_band_w0.25,training_r08_c18,1.1410993226097694,-2.0944282812133985
2,low_band_w0.25,training_r09_c19,0.6872931169741912,-1.8675251783956088
2,low_band_w0.25,training_r12_c19,0.7316427227366897,-1.8896999812768582
2,low_band_w0.25,training_r14_c18,0.631441433258541,-1.8395993365377838
2,low_band_w0.25,training_r16_c17,0.8417420156152473,-1.944749627716137
2,low_band_w0.25,training_r17_c15,1.1276260714075181,-2.0876916556122724
2,low_band_w0.25,training_r18_c13,1.1027795946924304,-2.0752684172547284
2,low_band_w0.5,training_r02_c12,0.8011982332796748,-1.9405949703724734
2,low_band_w0.5,training_r08_c18,1.1227600367650457,-2.1013758721151587
2,low_band_w0.5,training_r09_c19,0.6628690612340173,-1.8714303843496445
2,low_band_w0.5,training_r12_c19,0.7213159665640442,-1.900653837014658
2,low_band_w0.5,training_r14_c18,0.6064989682466593,-1.8432453378559654
2,low_band_w0.5,training_r16_c17,0.7876845442530499,-1.9338381258591606
2,low_band_w0.5,training_r17_c15,1.109331646689465,-2.0946616770773683
2,low_band_w0.5,training_r18_c13,1.061905077400943,-2.0709483924331074
2,low_band_w0.75,training_r02_c12,0.8708676599925315,-1.98710723553128
2,low_band_w0.75,training_r08_c18,1.134685638988101,-2.119016225029065
2,low_band_w0.75,training_r09_c19,0.6498022510201228,-1.8765745310450757
2,low_band_w0.75,training_r12_c19,0.7188172481406097,-1.911082029605319
2,low_band_w0.75,training_r14_c18,0.5868215830012292,-1.8450841970356289
2,low_band_w0.75,training_r16_c17,0.7505651011919053,-1.926955956130967
2,low_band_w0.75,training_r17_c15,1.1140378095473895,-2.108692310308709
2,low_band_w0.75,training_r18_c13,1.041174861281083,-2.0722608361755555
2,low_band_w1.0,training_r02_c12,1.0930040470836133,-2.1042861292738353
2,low_band_w1.0,training_r08_c18,1.2182399794996326,-2.166904095481845
2,low_band_w1.0,training_r09_c19,0.6563199465893842,-1.8859440790267203
2,low_band_w1.0,training_r12_c19,0.7249518897841452,-1.9202600506241008
2,low_band_w1.0,training_r14_c18,0.5726041263646304,-1.844086168914344
2,low_band_w1.0,training_r16_c17,0.7293308950546478,-1.9224495532593524
2,low_band_w1.0,training_r17_c15,1.1566507731645597,-2.1361094923143082
2,low_band_w1.0,training_r18_c13,1.0500393981011218,-2.082803804782589
