case,component,radius_kpc,coverage,signed_mean,accepted,conditional_fill
nominal,stellar_luminosity,13.125,0.939307991950641,11.73937670037043,True,11.73937670037043
nominal,stellar_luminosity,13.375,0.9155707507240449,10.502190295114202,True,10.502190295114202
nominal,stellar_luminosity,13.625,0.9307626776797591,9.389130686738746,True,9.389130686738746
nominal,stellar_luminosity,13.875,0.9128625088801597,8.552925647350712,True,8.552925647350712
nominal,stellar_luminosity,14.125,0.8825299234364523,7.890180121773834,True,7.890180121773834
nominal,stellar_luminosity,14.375,0.8474252990855431,7.0947683962316175,True,7.0947683962316175
nominal,stellar_luminosity,14.625,0.829628149576888,6.51652804540319,True,6.51652804540319
nominal,stellar_luminosity,14.875,0.8513107619647338,5.906625972821,True,5.906625972821
nominal,stellar_luminosity,15.125,0.8679517687539929,5.118239333427319,True,5.118239333427319
nominal,stellar_luminosity,15.375,0.8689057096659754,4.666715960848415,True,4.666715960848415
nominal,stellar_luminosity,15.625,0.875876619245282,4.170159226034843,True,4.170159226034843
nominal,stellar_luminosity,15.875,0.897188574032654,3.9383490431588037,True,3.9383490431588037
nominal,stellar_luminosity,16.125,0.9226031758029319,3.6806680373903116,True,3.6806680373903116
nominal,stellar_luminosity,16.375,0.9233898323966232,3.4918027516320445,True,3.4918027516320445
nominal,stellar_luminosity,16.625,0.8885510776522194,3.450284561461521,True,3.450284561461521
nominal,stellar_luminosity,16.875,0.8664248231577043,3.3662351405915856,True,3.3662351405915856
nominal,stellar_luminosity,17.125,0.8497272478194089,3.3006715102931943,True,3.3006715102931943
nominal,stellar_luminosity,17.375,0.8667655548243255,2.890346001347103,True,2.890346001347103
nominal,stellar_luminosity,17.625,0.893516994565707,2.8371998950159014,True,2.8371998950159014
nominal,stellar_luminosity,17.875,0.8738829540718744,2.8013254851136957,True,2.8013254851136957
nominal,stellar_luminosity,18.125,0.8504118282996596,2.9361776342608503,True,2.9361776342608503
nominal,stellar_luminosity,18.375,0.8625790675183018,2.7835432634101585,True,2.7835432634101585
nominal,stellar_luminosity,18.625,0.898540684899273,2.600817884373657,True,2.600817884373657
nominal,stellar_luminosity,18.875,0.8896435839524168,2.460732574273971,True,2.460732574273971
nominal,stellar_luminosity,19.125,0.8959142605148358,2.4321892512328755,True,2.4321892512328755
nominal,stellar_luminosity,19.375,0.9034623332338481,2.260912234557235,True,2.260912234557235
nominal,stellar_luminosity,19.625,0.9138786646103444,2.2503244444080077,True,2.2503244444080077
nominal,stellar_luminosity,19.875,0.90871897733498,2.0790639668262902,True,2.0790639668262902
nominal,stellar_luminosity,20.125,0.9086808246358202,2.0713209561520864,True,2.0713209561520864
nominal,stellar_luminosity,20.375,0.9135683490905244,1.9554160637861264,True,1.9554160637861264
nominal,stellar_luminosity,20.625,0.9087608171572535,1.863078268209581,True,1.863078268209581
nominal,stellar_luminosity,20.875,0.9089636953928368,1.8064291584531456,True,1.8064291584531456
nominal,stellar_luminosity,21.125,0.9045263726346953,1.711178515174507,True,1.711178515174507
nominal,stellar_luminosity,21.375,0.903078794470677,1.7100101923781927,True,1.7100101923781927
nominal,stellar_luminosity,21.625,0.8911775040761727,1.7045444976414683,True,1.7045444976414683
nominal,stellar_luminosity,21.875,0.8815962383691858,1.6664549856446311,True,1.6664549856446311
nominal,stellar_luminosity,22.125,0.8703828542181098,1.49528624165301,True,1.49528624165301
nominal,stellar_luminosity,22.375,0.8953238555058144,1.33764594807054,True,1.33764594807054
nominal,stellar_luminosity,22.625,0.9071637126786187,1.3990631079378513,True,1.3990631079378513
nominal,stellar_luminosity,22.875,0.9311605522154976,1.442317740366802,True,1.442317740366802
nominal,stellar_luminosity,23.125,0.9302349635143832,1.4960134530232805,True,1.4960134530232805
nominal,stellar_luminosity,23.375,0.9284904968971289,1.518398910263066,True,1.518398910263066
nominal,stellar_luminosity,23.625,0.9105846039519492,1.2309509209666065,True,1.2309509209666065
nominal,stellar_luminosity,23.875,0.900856576118925,1.317145792798753,True,1.317145792798753
nominal,stellar_luminosity,24.125,0.8963438237319842,1.203455520620892,True,1.203455520620892
nominal,stellar_luminosity,24.375,0.9136477476664195,1.4361767298707255,True,1.4361767298707255
nominal,stellar_luminosity,24.625,0.9186486895692455,1.16308119138893,True,1.16308119138893
nominal,stellar_luminosity,24.875,0.9245355489347851,1.1700070820199464,True,1.1700070820199464
nominal,stellar_luminosity,25.125,0.9311051806658582,1.219383645588055,True,1.219383645588055
nominal,stellar_luminosity,25.375,0.9338669128088797,1.112220506315067,True,1.112220506315067
nominal,stellar_luminosity,25.625,0.937949051129516,0.9771035628591481,True,0.9771035628591481
nominal,stellar_luminosity,25.875,0.9567318763944971,0.9958018585278773,True,0.9958018585278773
nominal,stellar_luminosity,26.125,0.9637149987938941,1.017265980799362,True,1.017265980799362
nominal,stellar_luminosity,26.375,0.9574488123132888,1.0416761765583187,True,1.0416761765583187
nominal,stellar_luminosity,26.625,0.9270879056813983,1.0558715118121693,True,1.0558715118121693
nominal,stellar_luminosity,26.875,0.8650588848917764,0.7732855550353396,True,0.7732855550353396
nominal,stellar_luminosity,27.125,0.8346047563154475,0.7830319420464938,True,0.7830319420464938
nominal,stellar_luminosity,27.375,0.8061610824372606,0.7786471958728027,True,0.7786471958728027
nominal,stellar_luminosity,27.625,0.7926066324381306,0.7487414104231901,True,0.7487414104231901
nominal,stellar_luminosity,27.875,0.7730124975985229,0.7650892456967041,True,0.7650892456967041
nominal,stellar_luminosity,28.125,0.7501021930570692,0.7094497911785556,True,0.7094497911785556
nominal,stellar_luminosity,28.375,0.7351217703363288,0.8047253419195145,True,0.8047253419195145
nominal,stellar_luminosity,28.625,0.7205754881367042,0.7889699570990326,True,0.7889699570990326
nominal,stellar_luminosity,28.875,0.7116524436911494,0.8615042494947862,True,0.8615042494947862
nominal,stellar_luminosity,29.125,0.6884828780803273,0.7399950432432773,True,0.7399950432432773
nominal,stellar_luminosity,29.375,0.610169987993427,0.6969770216988602,True,0.6969770216988602
nominal,stellar_luminosity,29.625,0.5577969775688278,0.7692324125465653,True,0.7692324125465653
nominal,stellar_luminosity,29.875,0.536168008356085,0.6559899749346756,True,0.6559899749346756
nominal,stellar_luminosity,30.125,0.5167523063617667,0.676313920371126,True,0.676313920371126
nominal,stellar_luminosity,30.375,0.5055295738748142,0.5664887396989651,True,0.5664887396989651
nominal,stellar_luminosity,30.625,0.5035423834001722,0.6341814375771608,True,0.6341814375771608
nominal,stellar_luminosity,30.875,0.49583111894675064,0.6222461835247419,True,0.6222461835247419
nominal,stellar_luminosity,31.125,0.4822566183223999,0.6323158432988031,True,0.6323158432988031
nominal,stellar_luminosity,31.375,0.4714263762454651,0.5872282405628629,True,0.5872282405628629
nominal,stellar_luminosity,31.625,0.4573956433191162,0.6377271889037635,True,0.6377271889037635
nominal,stellar_luminosity,31.875,0.45089359826781883,0.7195598225994704,True,0.7195598225994704
nominal,stellar_luminosity,32.125,0.4447559240198317,0.6209236006238096,True,0.6209236006238096
nominal,stellar_luminosity,32.375,0.4327689393567193,0.5957659762174514,True,0.5957659762174514
nominal,stellar_luminosity,32.625,0.41254141193777294,0.6011874059691317,True,0.6011874059691317
nominal,stellar_luminosity,32.875,0.39495512585588355,0.5182878391440043,True,0.5182878391440043
nominal,stellar_luminosity,33.125,0.37780518523187145,0.48172038737254,True,0.48172038737254
nominal,stellar_luminosity,33.375,0.35923311616381814,0.4399394966788755,True,0.4399394966788755
nominal,stellar_luminosity,33.625,0.33182249487725696,0.5593034517123453,True,0.5593034517123453
nominal,stellar_luminosity,33.875,0.3125080142670551,0.649361310084024,True,0.649361310084024
nominal,stellar_luminosity,34.125,0.2993509802081603,0.8498013715023329,True,0.8498013715023329
nominal,stellar_luminosity,34.375,0.29187801504077376,0.9552710840282209,True,0.9552710840282209
nominal,stellar_luminosity,34.625,0.2806000840065579,0.8570452149407009,True,0.8570452149407009
nominal,stellar_luminosity,34.875,0.2726619269472832,0.7362365930041268,True,0.7362365930041268
nominal,stellar_luminosity,35.125,0.2378314488016368,0.7413210094419789,True,0.7413210094419789
nominal,stellar_luminosity,35.375,0.20563708901762992,0.6295676448497179,True,0.6295676448497179
nominal,stellar_luminosity,35.625,0.17857472640102,0.6215617064757047,False,0.0
nominal,stellar_luminosity,35.875,0.15154309679042238,0.35063429757889036,False,0.0
nominal,stellar_luminosity,36.125,0.14080321308685737,0.34046282574036535,False,0.0
nominal,stellar_luminosity,36.375,0.11195173614550169,0.16976766735633086,False,0.0
nominal,stellar_luminosity,36.625,0.09385838157422764,0.0016601224080301648,False,0.0
nominal,stellar_luminosity,36.875,0.08135199172746087,0.3447662897381472,False,0.0
nominal,stellar_luminosity,37.125,0.06630855798266358,0.8743560872479387,False,0.0
nominal,stellar_luminosity,37.375,0.0516818288780395,0.5058705846121411,False,0.0
nominal,stellar_luminosity,37.625,0.03423943571149776,0.4075153893124321,False,0.0
nominal,stellar_luminosity,37.875,0.01719835413505251,-0.10230792322754775,False,0.0
nominal,stellar_luminosity,38.125,0.00255756851094037,-2.2421263966489953,False,0.0
nominal,stellar_luminosity,38.375,0.0,,False,0.0
nominal,stellar_luminosity,38.625,0.0,,False,0.0
nominal,stellar_luminosity,38.875,0.0,,False,0.0
nominal,stellar_luminosity,39.125,0.0,,False,0.0
nominal,stellar_luminosity,39.375,0.0,,False,0.0
nominal,stellar_luminosity,39.625,0.0,,False,0.0
nominal,stellar_luminosity,39.875,0.0,,False,0.0
nominal,stellar_luminosity,40.125,0.0,,False,0.0
nominal,stellar_luminosity,40.375,0.0,,False,0.0
nominal,stellar_luminosity,40.625,0.0,,False,0.0
nominal,stellar_luminosity,40.875,0.0,,False,0.0
nominal,stellar_luminosity,41.125,0.0,,False,0.0
nominal,stellar_luminosity,41.375,0.0,,False,0.0
nominal,stellar_luminosity,41.625,0.0,,False,0.0
nominal,stellar_luminosity,41.875,0.0,,False,0.0
nominal,stellar_luminosity,42.125,0.0,,False,0.0
nominal,stellar_luminosity,42.375,0.0,,False,0.0
nominal,stellar_luminosity,42.625,0.0,,False,0.0
nominal,stellar_luminosity,42.875,0.0,,False,0.0
nominal,stellar_luminosity,43.125,0.0,,False,0.0
nominal,stellar_luminosity,43.375,0.0,,False,0.0
nominal,stellar_luminosity,43.625,0.0,,False,0.0
nominal,stellar_luminosity,43.875,0.0,,False,0.0
nominal,stellar_luminosity,44.125,0.0,,False,0.0
nominal,stellar_luminosity,44.375,0.0,,False,0.0
nominal,stellar_luminosity,44.625,0.0,,False,0.0
nominal,stellar_luminosity,44.875,0.0,,False,0.0
nominal,stellar_luminosity,45.125,0.0,,False,0.0
nominal,stellar_luminosity,45.375,0.0,,False,0.0
nominal,atomic_helium,0.125,1.0373414187792318,4.740697306743254,True,4.740697306743254
nominal,atomic_helium,0.375,1.0002935115970133,4.425137812291805,True,4.425137812291805
nominal,atomic_helium,0.625,1.0023774578153626,3.9209782061119545,True,3.9209782061119545
nominal,atomic_helium,0.875,1.000293515043597,3.543418373846942,True,3.543418373846942
nominal,atomic_helium,1.125,0.9991026921843541,3.4465467585394536,True,3.4465467585394536
nominal,atomic_helium,1.375,1.0013039186539712,3.5386980833015538,True,3.5386980833015538
nominal,atomic_helium,1.625,1.0033952108259125,3.6701021609245874,True,3.6701021609245874
nominal,atomic_helium,1.875,0.9959444280243328,3.7926601546357186,True,3.7926601546357186
nominal,atomic_helium,2.125,1.002180882261344,3.950763125831612,True,3.950763125831612
nominal,atomic_helium,2.375,0.9997378236047607,4.065478502013633,True,4.065478502013633
nominal,atomic_helium,2.625,0.9997958908298602,4.196709299100425,True,4.196709299100425
nominal,atomic_helium,2.875,0.999810323221679,4.461712606501311,True,4.461712606501311
nominal,atomic_helium,3.125,0.9986264092378667,4.883041789288231,True,4.883041789288231
nominal,atomic_helium,3.375,1.000685846360424,5.235421950216521,True,5.235421950216521
nominal,atomic_helium,3.625,0.9999231049166569,5.466256329586626,True,5.466256329586626
nominal,atomic_helium,3.875,1.0016407916571783,5.6645846576781915,True,5.6645846576781915
nominal,atomic_helium,4.125,1.000293605672929,5.761288571616097,True,5.761288571616097
nominal,atomic_helium,4.375,0.999375917199296,5.859551674281374,True,5.859551674281374
nominal,atomic_helium,4.625,0.9959445272034293,5.991067265183448,True,5.991067265183448
nominal,atomic_helium,4.875,1.00532157492729,6.14345384745038,True,6.14345384745038
nominal,atomic_helium,5.125,0.9995060250170622,6.244476672469707,True,6.244476672469707
nominal,atomic_helium,5.375,0.9981191207005904,6.347235635809608,True,6.347235635809608
nominal,atomic_helium,5.625,0.9993201661322586,6.411058842268022,True,6.411058842268022
nominal,atomic_helium,5.875,0.9989327595115115,6.462127198388771,True,6.462127198388771
nominal,atomic_helium,6.125,1.0015928036438655,6.556663775558945,True,6.556663775558945
nominal,atomic_helium,6.375,0.9996874994394565,6.6420758288550505,True,6.6420758288550505
nominal,atomic_helium,6.625,1.0015136271632956,6.704421712877637,True,6.704421712877637
nominal,atomic_helium,6.875,0.9987695179955959,6.6801094295299235,True,6.6801094295299235
nominal,atomic_helium,7.125,1.0006726939635657,6.609872299056388,True,6.609872299056388
nominal,atomic_helium,7.375,1.0006582208132768,6.551251268983793,True,6.551251268983793
nominal,atomic_helium,7.625,1.000806807721777,6.5839287305126,True,6.5839287305126
nominal,atomic_helium,7.875,0.9977678630914495,6.606239397516082,True,6.606239397516082
nominal,atomic_helium,8.125,1.0001312305916321,6.613667900811982,True,6.613667900811982
nominal,atomic_helium,8.375,1.0017506425775051,6.663481871729104,True,6.663481871729104
nominal,atomic_helium,8.625,0.9978354472602312,6.810917495014289,True,6.810917495014289
nominal,atomic_helium,8.875,1.0007507071214286,6.95323185392991,True,6.95323185392991
nominal,atomic_helium,9.125,0.9984572780260179,6.919449316424547,True,6.919449316424547
nominal,atomic_helium,9.375,1.0035573742241872,6.8208127133011285,True,6.8208127133011285
nominal,atomic_helium,9.625,0.9978342897672741,6.758450803913799,True,6.758450803913799
nominal,atomic_helium,9.875,0.9989219113772175,6.739027691188212,True,6.739027691188212
nominal,atomic_helium,10.125,1.0013401437504428,6.691941143039317,True,6.691941143039317
nominal,atomic_helium,10.375,1.0008070839336667,6.524399000874048,True,6.524399000874048
nominal,atomic_helium,10.625,1.0007862930538562,6.356781204169955,True,6.356781204169955
nominal,atomic_helium,10.875,0.9996857214714827,6.203880997577688,True,6.203880997577688
nominal,atomic_helium,11.125,0.9998195693467027,6.093768840488394,True,6.093768840488394
nominal,atomic_helium,11.375,0.9978112353324624,6.0747793382560555,True,6.0747793382560555
nominal,atomic_helium,11.625,1.0025858922848376,6.191181598281199,True,6.191181598281199
nominal,atomic_helium,11.875,0.9995084349145537,6.319883683097433,True,6.319883683097433
nominal,atomic_helium,12.125,1.0009438766217351,6.410374716345299,True,6.410374716345299
nominal,atomic_helium,12.375,0.9974181221122275,6.4135677060963285,True,6.4135677060963285
nominal,atomic_helium,12.625,0.9998749933424939,6.3895649067890306,True,6.3895649067890306
nominal,atomic_helium,12.875,1.00250329178721,6.303985006024753,True,6.303985006024753
nominal,atomic_helium,13.125,0.997659454042938,6.101988649937405,True,6.101988649937405
nominal,atomic_helium,13.375,1.0010744700922412,5.875769287978632,True,5.875769287978632
nominal,atomic_helium,13.625,0.9990083154363935,5.664343720219629,True,5.664343720219629
nominal,atomic_helium,13.875,1.0021890870183099,5.509653428632978,True,5.509653428632978
nominal,atomic_helium,14.125,0.9990666929981851,5.375811121340328,True,5.375811121340328
nominal,atomic_helium,14.375,1.000567973401402,5.26677349700139,True,5.26677349700139
nominal,atomic_helium,14.625,0.9997435829564614,5.119671756709567,True,5.119671756709567
nominal,atomic_helium,14.875,0.9988796553657254,4.993293226840431,True,4.993293226840431
nominal,atomic_helium,15.125,1.0008325840862464,4.856026134943632,True,4.856026134943632
nominal,atomic_helium,15.375,0.9992920334480321,4.703984820112931,True,4.703984820112931
nominal,atomic_helium,15.625,1.0007223561824787,4.588667672188183,True,4.588667672188183
nominal,atomic_helium,15.875,0.9993616522767503,4.455876675706144,True,4.455876675706144
nominal,atomic_helium,16.125,0.9993848583870879,4.354916756296547,True,4.354916756296547
nominal,atomic_helium,16.375,1.0010233812496019,4.238430223603224,True,4.238430223603224
nominal,atomic_helium,16.625,1.0015444529412427,4.124690377261461,True,4.124690377261461
nominal,atomic_helium,16.875,0.9982310043251443,4.0601611547317455,True,4.0601611547317455
nominal,atomic_helium,17.125,1.0002177920368613,4.035800452062345,True,4.035800452062345
nominal,atomic_helium,17.375,1.000450647978074,4.036496305870015,True,4.036496305870015
nominal,atomic_helium,17.625,0.999323363804598,4.077038373032228,True,4.077038373032228
nominal,atomic_helium,17.875,0.99984973518832,4.153168667316006,True,4.153168667316006
nominal,atomic_helium,18.125,0.9998623234776765,4.238412485535287,True,4.238412485535287
nominal,atomic_helium,18.375,0.9997091493239766,4.291951275058096,True,4.291951275058096
nominal,atomic_helium,18.625,1.0011395852046256,4.287302733382918,True,4.287302733382918
nominal,atomic_helium,18.875,0.9987247358694359,4.268155190183145,True,4.268155190183145
nominal,atomic_helium,19.125,1.0004341998573674,4.228703837517255,True,4.228703837517255
nominal,atomic_helium,19.375,0.9999553782078692,4.1564431686290675,True,4.1564431686290675
nominal,atomic_helium,19.625,0.9996274687281944,4.110329791481076,True,4.110329791481076
nominal,atomic_helium,19.875,0.9995472036203991,4.072351419747549,True,4.072351419747549
nominal,atomic_helium,20.125,1.0008137314046268,4.01841019327947,True,4.01841019327947
nominal,atomic_helium,20.375,0.998843261356188,3.971162924162739,True,3.971162924162739
nominal,atomic_helium,20.625,1.0018407554157718,3.9331661886718923,True,3.9331661886718923
nominal,atomic_helium,20.875,0.9985876654556334,3.844434842013302,True,3.844434842013302
nominal,atomic_helium,21.125,1.0015542475202233,3.735077322287827,True,3.735077322287827
nominal,atomic_helium,21.375,0.9992444276569338,3.5816674528548393,True,3.5816674528548393
nominal,atomic_helium,21.625,0.9999896692088166,3.417542413640798,True,3.417542413640798
nominal,atomic_helium,21.875,1.0003571473828259,3.285448237219922,True,3.285448237219922
nominal,atomic_helium,22.125,0.9993245004396215,3.167296630975852,True,3.167296630975852
nominal,atomic_helium,22.375,1.0007043650671499,3.0710069416118118,True,3.0710069416118118
nominal,atomic_helium,22.625,0.9995856875065368,3.0086265316276224,True,3.0086265316276224
nominal,atomic_helium,22.875,0.9997843467698924,2.9600894656242205,True,2.9600894656242205
nominal,atomic_helium,23.125,0.9992454068436718,2.9243664147282455,True,2.9243664147282455
nominal,atomic_helium,23.375,1.0011962225841158,2.9252224821001604,True,2.9252224821001604
nominal,atomic_helium,23.625,0.999389339647785,2.9398528191637134,True,2.9398528191637134
nominal,atomic_helium,23.875,1.0003518177303117,2.980100241663133,True,2.980100241663133
nominal,atomic_helium,24.125,1.000296770180515,3.0000171734985703,True,3.0000171734985703
nominal,atomic_helium,24.375,0.9989871219948236,3.03047115559584,True,3.03047115559584
nominal,atomic_helium,24.625,1.0008903980407249,3.038495381713545,True,3.038495381713545
nominal,atomic_helium,24.875,0.999761772520858,3.0314108609247925,True,3.0314108609247925
nominal,atomic_helium,25.125,1.001087175389216,3.033238984306229,True,3.033238984306229
nominal,atomic_helium,25.375,0.9989467653161003,3.046627145812242,True,3.046627145812242
nominal,atomic_helium,25.625,1.0004002642721197,3.0368263122880155,True,3.0368263122880155
nominal,atomic_helium,25.875,0.9991027218633047,3.0091860920786457,True,3.0091860920786457
nominal,atomic_helium,26.125,1.0008555937190593,2.967920234111029,True,2.967920234111029
nominal,atomic_helium,26.375,1.0001469874373135,2.9020336816271297,True,2.9020336816271297
nominal,atomic_helium,26.625,0.9990533327680909,2.847837776908385,True,2.847837776908385
nominal,atomic_helium,26.875,1.0006974792411552,2.78275407817253,True,2.78275407817253
nominal,atomic_helium,27.125,0.9987029526442085,2.721163004434456,True,2.721163004434456
nominal,atomic_helium,27.375,1.0006384470393488,2.6532443856125703,True,2.6532443856125703
nominal,atomic_helium,27.625,1.0009694475336315,2.5751244661167596,True,2.5751244661167596
nominal,atomic_helium,27.875,1.0008218359752101,2.494325621457992,True,2.494325621457992
nominal,atomic_helium,28.125,0.9983643133296801,2.3965332167671436,True,2.3965332167671436
nominal,atomic_helium,28.375,1.0002041006062707,2.301702601344495,True,2.301702601344495
nominal,atomic_helium,28.625,0.9995742292457007,2.202120685551175,True,2.202120685551175
nominal,atomic_helium,28.875,1.0007678074026731,2.129274511307848,True,2.129274511307848
nominal,atomic_helium,29.125,0.9994316133112482,2.059711348560507,True,2.059711348560507
nominal,atomic_helium,29.375,1.0009300179682978,2.012932230519991,True,2.012932230519991
nominal,atomic_helium,29.625,0.9994981913450295,1.9558437916181857,True,1.9558437916181857
nominal,atomic_helium,29.875,0.998691603000091,1.900897959976243,True,1.900897959976243
nominal,atomic_helium,30.125,1.0014423025771784,1.8442259161776644,True,1.8442259161776644
nominal,atomic_helium,30.375,0.9993833745485611,1.811950553859835,True,1.811950553859835
nominal,atomic_helium,30.625,1.000079694966753,1.7818146466609481,True,1.7818146466609481
nominal,atomic_helium,30.875,0.999792369728285,1.7366000112492017,True,1.7366000112492017
nominal,atomic_helium,31.125,0.99965191531822,1.6984812757938053,True,1.6984812757938053
nominal,atomic_helium,31.375,0.9990296130257575,1.6493806144053773,True,1.6493806144053773
nominal,atomic_helium,31.625,0.9983229041940037,1.609388944566489,True,1.609388944566489
nominal,atomic_helium,31.875,1.0006696884027575,1.569456346718327,True,1.569456346718327
nominal,atomic_helium,32.125,0.9999002396873902,1.524524869721113,True,1.524524869721113
nominal,atomic_helium,32.375,0.996989748381107,1.4549217254115265,True,1.4549217254115265
nominal,atomic_helium,32.625,0.9930786276966915,1.4288702124005914,True,1.4288702124005914
nominal,atomic_helium,32.875,0.9964631055665786,1.4074798937595225,True,1.4074798937595225
nominal,atomic_helium,33.125,0.9918754635048859,1.391398781344195,True,1.391398781344195
nominal,atomic_helium,33.375,0.9947529168658222,1.3670006858956285,True,1.3670006858956285
nominal,atomic_helium,33.625,0.9891203999195337,1.3634004425987958,True,1.3634004425987958
nominal,atomic_helium,33.875,0.9914619412328414,1.3504088158351502,True,1.3504088158351502
nominal,atomic_helium,34.125,0.9892791719337012,1.332399025509054,True,1.332399025509054
nominal,atomic_helium,34.375,0.9897366017928866,1.301887959968545,True,1.301887959968545
nominal,atomic_helium,34.625,0.9946295936496039,1.2709826295785305,True,1.2709826295785305
nominal,atomic_helium,34.875,0.9886261491311223,1.2375556645787102,True,1.2375556645787102
nominal,atomic_helium,35.125,0.9920853718616406,1.1833911735433018,True,1.1833911735433018
nominal,atomic_helium,35.375,0.9830773457138794,1.128537645096056,True,1.128537645096056
nominal,atomic_helium,35.625,0.9941131923834284,1.068029951755823,True,1.068029951755823
nominal,atomic_helium,35.875,0.9897616818384088,1.0113887171409444,True,1.0113887171409444
nominal,atomic_helium,36.125,0.9836291254458552,0.9623955207611332,True,0.9623955207611332
nominal,atomic_helium,36.375,0.9688374124488708,0.9182023975380684,True,0.9182023975380684
nominal,atomic_helium,36.625,0.934510026140393,0.8939844135248456,True,0.8939844135248456
nominal,atomic_helium,36.875,0.9088151768925723,0.8544977831394477,True,0.8544977831394477
