# eFEDS x HSC overlap, SAMPLED from Chiu+2022 Fig. 1.
# Each row is one plotted HSC S19A weak-lensing source from a
# random subset the authors drew for the figure.  This is a
# sampling of the coverage, NOT the survey mask.
RAdeg	DEdeg
138.60558	-0.94549
138.41004	0.29279
131.58601	2.42204
134.35129	1.88747
134.75731	2.79719
140.08690	0.46012
129.94319	1.31320
136.32275	2.26438
140.98827	0.96553
136.67415	1.83527
130.86581	0.24067
136.05462	0.00338
137.90794	2.65402
134.98012	2.74805
144.23901	-0.44970
132.36284	0.32937
135.20799	3.04561
135.63969	-1.37494
139.53527	2.25866
140.25511	2.10319
143.02419	0.90481
142.69241	0.00896
138.78456	0.04190
140.73090	-1.18333
139.72398	-0.09641
134.63342	3.09773
136.82354	-0.70782
138.92961	-0.41998
139.10048	2.95798
139.42946	3.64334
144.65985	-1.27366
143.82155	0.36487
132.28334	0.35495
136.67714	-0.19462
137.64914	2.81644
144.94549	-0.81820
142.31590	1.87836
143.58149	2.21204
141.01866	3.50955
136.17300	-0.11659
143.90938	2.49248
141.23027	3.68272
140.35999	0.24734
135.56426	-0.01167
144.67464	3.15992
138.09392	4.22448
140.16196	4.34795
142.26910	2.62045
131.86536	3.66496
130.51046	0.98002
144.82617	-0.24810
143.17553	-0.26555
134.51041	-1.10272
136.48145	-0.95912
129.29361	1.27925
130.66340	0.36494
133.12937	-0.16364
141.03777	-1.31739
133.70335	2.21876
137.45293	-0.09915
132.53693	-1.14650
131.64855	2.30134
144.19930	0.71799
143.09375	2.32119
142.04472	-0.16137
129.99203	4.34388
143.48119	1.34725
132.25113	0.06946
136.20086	2.40881
131.91299	2.42939
136.41945	0.07949
140.70225	0.88751
138.19025	2.98918
141.47312	2.08521
145.65131	-1.29523
134.66764	3.35913
137.65993	0.72273
129.27905	2.86497
131.38341	4.02018
144.16179	0.17077
141.64638	1.58251
141.54100	-0.41617
142.26011	2.81487
142.00732	2.62750
136.45785	2.09633
135.96361	2.69668
130.40097	4.01224
140.41869	0.52550
131.27242	2.20966
133.66476	0.68370
133.65006	3.47983
134.41848	3.58483
143.40583	1.43803
130.98599	2.89742
128.77865	2.51909
136.84677	1.93142
133.33356	3.15238
131.73343	3.78286
137.20082	-0.91458
138.78440	3.14743
131.54128	2.68267
143.56326	-1.02286
129.45532	-0.36220
137.80635	-0.97051
135.99147	-0.17447
132.58302	3.06749
143.55779	3.05724
137.41618	-0.51171
138.61939	0.21829
139.17168	1.66467
134.79742	-0.92822
134.68652	1.23178
145.44978	-0.08947
131.47477	-0.46589
143.98868	0.79049
138.44989	1.57894
135.16471	2.68834
128.61492	0.20066
132.00154	3.05359
143.47525	-0.97820
132.78597	-1.42849
141.67038	2.44091
133.07990	4.39446
129.84695	-0.34736
140.73368	3.84600
140.67082	0.26673
131.40419	3.67793
143.11918	0.20589
135.11733	2.79434
143.43556	3.16685
133.39971	3.24972
136.12488	4.03387
131.07258	3.67997
138.17800	3.03256
140.61926	2.03162
128.65379	-0.56695
143.14529	2.24632
143.12410	2.64069
138.96464	1.44368
141.84301	2.52574
141.66579	-0.43946
139.07350	-0.58373
141.02408	0.04586
142.64599	-1.21693
145.16449	-0.11179
138.27202	4.39799
135.27730	2.87458
131.52626	2.01272
132.31272	4.03028
141.20409	2.40662
137.52371	4.53876
136.73544	2.45716
144.79275	3.03209
143.42517	2.16281
138.74739	2.36175
135.55127	-0.07973
145.52120	2.92743
130.02573	2.65716
142.65983	0.17216
142.39813	3.10854
135.55563	4.43338
138.48324	1.18291
138.76254	2.77929
144.85635	0.87794
131.30980	-1.05494
129.35942	-0.60707
138.77773	0.79327
144.26624	-0.53381
138.73794	0.77034
142.66669	2.11746
141.13460	0.90447
135.28749	-0.30179
145.38373	2.55017
142.80679	0.23335
139.28373	3.27060
133.12403	1.47643
141.99010	0.35165
138.30994	-1.50295
142.24053	3.36414
142.18048	2.03097
140.97923	3.38296
139.68019	4.10966
134.64494	1.83466
129.20946	1.32038
138.87653	1.81000
135.03302	2.64966
142.54731	0.65313
130.79041	4.34125
134.53962	3.33687
129.48150	2.81266
134.64692	-1.02870
128.73844	-0.57887
130.58910	2.67301
142.64566	1.42810
139.06163	1.60120
131.95924	0.23097
139.97023	1.00056
140.23035	0.01950
140.18587	3.35798
142.08635	0.81728
134.58011	2.17128
140.72404	4.38511
144.15371	1.47279
131.13605	1.11964
135.19384	4.31978
144.25040	-1.26494
136.82184	-1.17259
130.28247	2.90878
137.79834	-0.23443
131.64071	0.02121
142.49033	-0.19327
129.02719	2.40213
137.59381	-1.04137
137.37142	4.53550
139.84026	-0.97109
140.88711	-0.92964
130.37102	0.03538
133.87540	2.05241
143.94455	-0.43136
141.88597	1.77710
131.10256	1.78129
130.30016	1.71802
134.59928	4.28457
141.32045	1.82976
138.35266	0.60719
134.22144	-1.38778
141.37572	-0.62612
135.03287	1.91714
145.53837	1.28363
141.89297	-0.78185
142.31606	0.60321
142.87822	3.35346
135.11585	-1.41405
139.31514	-0.66926
142.28010	0.57670
139.15259	2.21864
137.98512	2.51312
140.61379	-0.71489
130.83315	1.26771
137.63182	3.42675
138.10804	2.95076
136.90659	-0.37022
133.40549	1.03047
139.86896	1.62400
132.93979	0.24621
138.62805	4.12913
129.32013	0.64544
144.22845	-1.37832
141.79455	-0.91501
135.87793	-1.02263
129.90711	2.72985
131.22374	1.12996
135.91061	-0.83899
142.08510	1.70057
136.72868	1.82062
133.74751	2.41500
131.27064	2.40181
142.73543	-0.09752
130.75224	-0.17464
138.87058	-0.22719
140.60726	0.26861
134.52771	0.02671
133.27791	0.92442
139.23718	3.42170
141.10620	2.53240
132.40243	0.78389
135.74665	2.57842
145.98170	-0.20887
136.21414	2.48250
137.58765	-1.11770
136.36887	-0.88868
135.94978	3.93988
135.21073	3.97329
129.54363	-0.53833
142.09247	1.66636
129.58723	0.94409
134.37999	3.22436
132.61860	2.30573
145.62224	1.08550
136.38824	-1.10409
128.95751	1.76823
131.60879	3.05563
131.81669	3.00692
139.03605	4.30892
144.67832	0.63663
132.78959	0.96800
135.47600	3.83450
134.95931	3.18929
143.14274	-0.10216
132.53124	-0.80076
142.70374	0.39306
132.50222	3.94260
129.69375	3.11221
141.85859	-0.16400
135.81442	3.19656
145.65922	0.36635
134.20892	3.34385
145.96296	0.31263
138.76232	1.84139
138.39988	-0.45473
136.25741	-0.71427
141.94638	1.65242
145.59441	1.97317
145.52506	3.09480
131.72059	-0.04578
132.53418	-1.30289
145.69394	-0.80954
131.47544	-1.04243
143.98669	2.25418
132.77167	3.02359
131.54980	-1.10932
141.09587	2.31419
130.42549	2.99453
145.32085	-1.12366
135.52002	2.87187
132.14686	-0.45771
145.26667	-1.13920
140.41943	0.71580
145.28143	1.09826
139.53802	2.87705
136.24631	-0.07353
136.85945	-0.38825
137.62135	0.72865
143.41019	-0.07021
141.83827	2.05180
144.10755	0.85265
142.42298	-0.73344
131.99824	4.07983
138.56361	-1.38161
128.92066	2.10886
136.83262	3.71038
136.16077	-1.33156
132.62477	1.18872
144.75909	-0.70930
130.55613	0.46770
131.35824	4.13182
143.87708	1.32734
145.80265	-0.96824
133.53370	4.20447
140.56006	2.42233
130.19978	1.71547
135.96990	2.04704
143.14922	2.37908
140.58671	4.18612
135.84959	3.16762
143.22574	0.81568
132.46618	4.25241
135.10785	4.05718
130.66630	3.57610
138.66821	0.13021
129.82154	1.32331
135.05672	1.50661
130.43954	-0.02318
138.34536	4.30880
145.03532	-0.53022
132.65997	-1.13350
134.16790	1.06486
135.39617	2.89230
139.02163	4.45733
141.39998	-0.84523
143.93351	0.39568
135.16460	0.21137
134.21683	0.10119
129.40561	4.16488
129.48274	0.99847
134.08934	-0.72496
136.28340	0.72653
145.00835	0.00534
130.93933	2.53108
144.72962	1.75996
137.16687	2.54270
141.82353	3.31069
135.57272	1.00111
136.89342	0.51242
137.17464	2.51654
139.43146	-0.30741
141.07735	1.08860
129.25649	4.14126
143.85947	-0.09255
129.46678	1.23706
132.70000	2.77776
141.35713	-1.19927
139.99941	1.33762
141.91350	3.67844
130.22636	0.83268
137.54906	-0.85033
135.29867	-1.08242
130.66053	2.39016
131.36721	3.79017
133.96835	2.10553
141.45917	-0.06233
136.34866	-0.11624
145.17239	-0.84390
136.33612	0.37817
129.00755	-1.20232
141.87143	3.06861
139.58340	2.25540
139.98589	2.06783
135.51907	3.45116
140.97265	-1.55343
139.84375	3.32184
140.47819	4.33956
135.34998	-1.18552
144.66880	2.96249
130.85340	3.12765
130.91788	4.47581
143.36999	1.15650
133.92294	0.85879
132.85151	-0.35150
139.26172	2.49890
141.07866	-0.35381
135.64007	3.61871
144.78037	-0.68058
136.08034	3.57501
135.51010	4.12556
137.98092	-0.80369
131.72138	-0.91261
140.49179	0.26374
139.78164	4.39837
137.58770	4.43725
134.81089	2.50666
142.27149	-0.28383
133.79306	1.93375
133.24512	4.07726
138.23100	4.21029
142.29367	2.50161
129.37952	-0.82079
142.05648	-0.21233
143.29409	1.59583
133.98003	1.81601
133.01574	-0.01835
140.45712	4.48735
134.34800	0.94448
130.48687	1.20720
132.63844	-1.38109
135.67029	1.40880
132.68692	3.45423
141.75576	-0.33301
131.83859	0.61423
142.61507	-0.72469
131.77951	-1.48188
140.15495	3.00690
138.96938	0.50328
143.75682	1.57593
133.81349	3.09088
139.06554	3.98121
144.31235	-0.85878
137.72443	1.64676
143.12418	2.12477
132.70060	-1.49582
136.01562	1.27484
145.56429	1.26866
140.36309	-0.02345
143.20674	-0.94574
136.53249	-0.29469
136.75100	3.00880
135.82340	-0.47030
144.01748	1.82990
131.60214	3.11866
141.54178	3.49485
136.08851	3.28189
129.94738	2.89509
129.20603	2.50069
131.51564	0.10803
131.59172	3.39002
143.25343	0.39376
133.16594	-1.26319
129.85327	2.35045
143.74694	-0.05096
133.91352	0.84360
142.04381	2.79977
143.69708	1.76736
140.70462	3.73540
139.43125	0.78570
137.18926	2.71145
134.15317	2.81800
136.83024	3.96282
141.05509	-1.15465
143.85233	1.13845
139.23944	1.44115
133.95140	-0.09699
142.57969	1.34537
133.92258	0.45142
143.98532	-0.80268
128.67610	3.92557
132.20578	2.39875
137.83501	-1.52483
132.57287	-1.15448
137.78745	1.24411
143.67601	-1.04573
140.51486	2.85539
137.17496	-0.90857
144.86837	1.72993
138.47140	-0.72247
141.09721	-0.35962
138.08526	3.10066
137.74324	0.15974
142.35631	2.20916
131.53089	-0.07395
138.83007	-1.29246
137.52830	2.57177
139.97475	2.15124
140.23545	1.76604
137.86508	1.90089
140.80479	2.71377
138.31666	0.62236
135.75671	-1.39318
137.24766	4.41654
131.31910	2.05223
133.37448	2.63572
129.79055	0.43639
132.80158	1.85876
140.31364	0.13047
137.74427	2.22166
139.51620	2.87950
130.74777	1.82586
140.00627	2.26256
133.47828	1.42342
138.05352	-1.07020
144.85959	0.88582
135.84315	4.55184
129.46869	-0.59117
131.80819	4.18251
137.51695	2.40299
131.66333	-0.15189
135.84346	-0.72738
141.12240	-0.02395
140.15356	-0.63234
141.72977	-0.44587
141.10318	1.31057
137.52371	1.65032
130.22970	1.10012
143.55362	2.33970
139.92760	-0.82660
130.92640	-0.02998
135.92198	1.35936
131.63853	4.13142
130.49181	0.67027
129.49602	1.86551
134.63432	1.38445
140.77821	0.52601
136.95765	2.81415
141.80544	-0.43590
134.92781	2.28083
138.34208	0.98405
145.87166	1.80677
134.97562	-0.29694
133.39981	4.37785
141.57128	2.80173
136.98564	3.17949
143.26557	-0.61943
132.94879	3.61956
142.79175	0.51497
138.12563	0.28955
129.29530	-0.37105
129.61880	-0.86876
135.81370	0.63752
137.88157	2.31842
132.76353	3.10800
140.26228	-1.22954
130.55429	4.07450
136.74046	-0.89271
143.62070	1.24022
131.33273	1.20438
140.56814	3.66487
137.24037	1.76680
145.26020	1.26478
132.48674	-0.51165
138.81863	-0.42802
144.25541	3.27091
144.07335	0.49370
136.30223	1.63010
145.37548	-0.43322
134.86473	0.93137
132.38968	0.43791
133.76062	1.70476
139.19302	-0.66457
135.75110	0.48811
129.01661	1.89196
137.37049	2.28344
130.65153	3.50462
140.47850	2.30713
128.47265	3.64001
134.50349	3.68993
136.88131	3.94738
132.92997	0.42696
130.95245	4.05532
137.62896	2.74068
140.91035	1.06644
136.12351	-0.84065
140.46295	0.04354
143.05025	-0.37313
144.99177	0.14967
131.80170	2.80265
141.40559	1.24263
137.56193	4.03352
145.27650	1.11056
129.73569	1.19306
129.43156	2.82715
133.53620	4.15474
132.82668	0.85378
132.57379	1.49675
135.34699	3.99779
138.43652	1.38830
144.72541	1.72438
139.09354	0.22897
129.03564	1.75877
142.91693	-1.45978
143.01424	2.40047
137.50089	4.11979
129.01803	1.61430
134.57362	-0.18925
128.33545	3.73791
131.49621	1.47006
128.75528	2.03000
140.64300	1.32063
136.21126	1.40418
129.98392	0.63114
140.48442	2.46413
140.42295	3.26803
130.78745	0.67964
137.86264	1.29150
141.07180	2.11879
140.18047	0.45088
138.24755	1.51297
129.20827	3.44309
144.61965	0.29310
144.66472	2.28488
144.33383	1.99760
137.54406	3.66225
143.64983	1.47664
143.93191	-0.96056
136.74329	4.35256
139.96870	2.62754
137.78144	4.35768
145.35856	-1.23287
142.39591	2.83530
133.36124	4.34525
142.30839	3.23994
135.45301	0.35467
138.69923	1.08251
138.62995	3.11899
137.89753	2.19808
143.51070	2.43601
131.25452	1.23283
141.76402	3.41683
141.22752	-1.16468
136.27370	3.58797
143.85873	2.91898
138.60804	-0.28013
145.66451	-0.48386
144.23594	0.85360
132.74127	2.25790
144.03650	1.18653
140.69704	3.55401
132.85728	4.40135
137.10291	0.53575
132.11678	1.25933
133.94501	-0.56732
135.68303	0.14299
136.64672	2.35416
137.11870	1.69495
144.91231	-0.28289
137.73630	3.68026
135.69321	2.60243
132.77960	4.18441
137.08448	2.15271
134.60975	-0.97707
132.53168	-1.07185
140.58948	-0.80069
144.50103	-0.62610
143.57016	-1.11191
134.30102	1.00720
136.88990	-0.22352
134.65907	-0.47536
141.11436	3.57930
135.71551	-0.69705
140.51757	1.13482
132.51209	0.70416
132.85126	4.16173
132.74887	-0.84222
130.53218	1.34872
144.57227	1.98100
138.50789	1.02512
133.22871	1.82113
144.90157	-0.79277
134.42020	4.49094
139.88667	2.71862
135.97783	2.85218
140.53474	-1.01301
134.60136	3.89687
131.71888	1.85815
143.50775	-0.68652
141.59772	3.53086
134.52816	1.12923
137.50772	-0.72438
139.20197	4.09421
133.40095	3.54820
140.42827	4.13262
134.00544	1.69366
138.35906	4.33462
136.99680	0.74279
143.62879	3.08087
137.55909	3.95028
140.13954	2.27349
143.35181	0.41720
137.16372	0.81693
138.98360	4.03981
130.77034	2.31594
141.66666	1.83582
136.25586	4.15487
144.31847	-0.75221
141.67619	-0.72653
143.53455	2.36424
140.95073	-1.03433
145.69190	2.21398
144.17613	-1.44201
129.48827	3.28021
134.67818	2.66110
130.42626	3.67305
138.89726	1.07932
136.45674	3.02911
143.48936	2.62735
139.42548	-1.18037
143.20647	0.54956
129.92403	2.04677
132.14160	2.77574
136.42239	4.30982
132.48889	4.21669
138.14626	4.37124
136.22663	-0.71245
130.67866	3.10812
131.13528	-0.10490
141.33679	-1.18233
138.32701	0.47285
139.20715	2.56656
130.92355	0.33431
139.25968	-1.03481
128.69496	1.30220
134.56134	3.23380
143.79574	0.90868
136.63669	2.91379
131.59231	3.30416
139.55250	-0.80664
140.33468	1.29692
131.29979	3.16386
133.73788	-0.79744
140.25733	-0.70877
143.36046	-1.46656
135.27858	-0.14170
130.84231	1.89020
141.39771	3.82972
132.23178	1.22275
136.42819	4.55902
133.67910	2.90617
130.96279	1.53865
136.27865	2.75893
139.99351	2.54477
140.62825	0.22063
136.61101	4.00955
135.30503	0.25101
137.33613	4.48116
138.48609	-1.01332
134.55831	0.56546
136.98275	-1.07939
134.92292	-1.40227
136.21082	2.38401
134.90133	0.13840
144.11831	0.77740
144.98027	-0.27843
139.41255	2.83976
136.88839	2.77848
129.86162	2.01139
137.39136	1.78526
130.52577	1.28751
140.58211	4.01517
136.62140	3.76458
134.61227	-1.16338
138.85411	0.09389
132.82711	3.77789
136.68974	1.99696
143.42006	-0.10503
145.15149	2.82278
137.49904	2.44049
135.95093	0.91732
131.07815	1.55130
145.03252	-0.06601
136.73065	2.44729
136.32423	0.02668
137.36047	1.93841
136.83978	3.03990
140.89069	-0.61716
135.69512	2.99391
139.61649	1.23663
138.08361	0.81414
129.03864	4.01370
145.11217	1.20289
145.91457	-0.27891
140.86415	3.97194
136.43149	2.53921
143.69995	0.29154
137.46253	2.78595
143.66459	0.89287
141.38380	1.94414
140.01534	1.94058
138.87900	0.18212
138.57419	4.14583
139.18242	2.61168
135.92190	3.50878
141.41967	0.05430
130.31597	0.76579
129.95404	3.75690
136.05415	2.30499
144.15291	0.38748
141.61077	3.36564
136.21551	2.37642
136.13323	3.74972
129.27569	1.12284
136.32750	3.60684
141.09950	1.61593
134.95108	4.26335
135.09242	2.52191
137.38719	2.15936
140.25478	3.09687
137.73481	2.35897
145.67088	0.35228
140.85327	1.75114
138.95434	-0.42547
139.30485	3.59494
129.78866	2.00445
136.75580	2.44872
145.56551	-0.47246
144.32908	-0.72667
145.48413	-0.91382
135.51327	4.12853
129.37802	1.47765
136.05848	-1.17540
143.61901	-0.32891
138.93390	2.31062
142.46765	1.85927
139.10432	1.23743
136.40683	3.38208
138.16679	0.79971
139.04226	0.49999
136.78911	4.06436
142.33628	0.95370
130.60083	1.79790
139.18370	2.58963
133.14082	2.33036
145.05341	2.03677
131.30135	3.52434
136.41484	-0.40215
137.12921	4.21180
137.53442	4.17091
130.02641	0.20455
139.85643	2.03702
145.34907	3.05155
131.27282	-1.48211
139.57867	2.54665
136.34462	-0.42910
140.62392	2.69473
140.97633	1.90449
136.08496	3.13936
130.99400	1.74523
139.88612	2.76418
142.65571	-1.39097
131.30334	0.00970
135.86857	-0.45484
143.79151	2.54948
134.09666	-1.10062
133.43089	4.25689
131.87931	2.76743
139.09883	0.14518
141.76995	2.87627
131.43080	0.03391
136.60300	2.95035
131.07273	1.00139
137.23614	0.53497
130.31679	0.37597
137.00087	0.12045
136.08481	3.99098
142.94598	-0.37419
129.03043	-0.19854
142.37168	1.00428
138.98189	-1.42199
131.06086	1.23144
138.44428	0.75826
133.98815	1.74796
137.68125	3.68007
134.65844	4.26095
129.06691	0.62949
133.87046	2.88643
128.83990	-0.15609
138.70798	2.21295
140.58762	1.20505
140.73262	-0.37133
134.67789	2.66527
131.74655	2.76822
140.34738	1.08884
132.39762	-0.88659
128.60640	2.04929
134.77457	2.26115
138.68547	-0.76248
136.29111	3.58659
141.65580	2.21403
135.67638	-0.15747
132.21007	1.32707
143.46346	-0.85899
134.05514	-0.66969
131.94237	2.31855
144.80578	0.77501
134.87162	-0.47001
136.36373	3.44602
140.11436	-0.24173
140.55328	2.93860
142.88015	2.94390
129.46583	2.82932
142.41557	-0.93066
129.11551	3.06749
136.24359	2.37017
140.78940	-0.94082
134.67949	0.68069
145.51744	-1.20308
136.39190	3.63407
142.95538	-0.72743
131.37323	-1.13947
145.33710	-1.01526
135.53356	3.92784
144.63677	0.77846
139.70040	1.82094
132.35750	0.10076
142.45248	2.74308
136.15599	0.60510
140.73458	-0.79002
141.61039	-0.07755
136.12364	3.99307
138.01852	-0.71283
133.62753	-0.26458
143.60399	2.91990
144.52591	2.52090
141.31684	-0.26653
136.14844	1.48500
135.47790	1.73259
132.53585	-1.21964
139.28107	3.36429
131.17578	1.00208
140.12765	1.13555
133.03163	0.90112
134.65975	0.79244
142.49800	0.28297
138.25231	-1.29497
140.95828	-1.30122
142.93899	-0.85625
132.93410	-0.81790
129.26464	3.69762
130.20572	2.88160
137.82103	1.22344
129.65145	3.78065
132.24377	1.44390
135.27117	3.50510
141.90153	-1.12941
142.61750	1.65420
143.10655	3.11812
131.59882	-0.68500
134.19757	1.55727
135.11139	-0.15500
145.48104	0.26862
145.74855	3.27241
134.42907	2.86032
135.94763	3.70770
129.10672	1.71481
131.01674	2.91202
139.83083	0.48228
130.77254	1.58165
137.21011	2.53647
145.05430	0.77838
132.30087	0.07742
142.22102	0.91498
143.59541	2.80982
139.14519	3.06128
141.19662	2.96084
132.32668	-1.28367
137.00887	-0.67234
135.11742	-0.69274
130.08025	2.43133
130.63018	2.03672
132.94654	-0.53120
137.14476	1.88275
131.84579	-0.70144
132.51987	2.53762
133.48368	-1.12981
129.35879	3.13717
137.20907	0.71936
140.56340	-1.40220
144.23132	-0.01677
143.38294	-0.63745
134.57941	4.19314
136.95864	0.93897
136.53307	2.88027
137.00620	3.03746
135.16528	2.38021
133.93459	4.40406
132.81816	0.21702
145.13851	0.18869
129.71509	3.11994
144.84404	2.15866
137.70776	3.48355
138.46696	0.34503
142.98656	-0.06522
140.44464	-0.10568
144.03842	2.58735
136.36037	3.52991
130.01715	1.13704
139.93563	0.02500
135.57982	0.61380
141.83778	1.70921
129.66883	3.87685
138.09434	0.89527
139.63474	-0.48341
141.64330	-1.60649
145.21339	2.43400
132.62667	1.81968
136.34128	2.01591
129.68290	-0.70116
145.64304	-1.38535
142.23559	0.34405
141.79391	2.05605
140.65679	3.04340
141.49823	2.43630
137.27132	0.02960
138.94168	3.04675
143.54534	2.38273
137.10007	3.06108
138.94169	-0.58235
140.78129	1.93966
129.24148	2.34848
131.42989	3.79889
129.60262	4.52158
143.85021	3.00727
143.81002	-0.23347
144.66169	2.27592
144.71046	1.92861
130.84225	4.48817
133.57244	-0.06021
142.52697	3.13096
141.48001	-0.58136
142.46717	2.81568
142.88815	0.99593
135.96298	4.03477
133.28342	3.65500
141.13265	2.10312
143.84933	0.88380
143.14616	0.55365
133.83190	3.12549
142.43594	-0.35409
133.02666	0.89897
131.02908	3.90033
134.91236	3.25064
138.90743	-0.49339
140.15943	0.45691
140.16921	3.03309
130.54868	0.35454
142.65213	2.42224
140.30610	0.06609
139.37356	0.98497
135.66236	-0.34458
136.69780	0.44463
136.09522	1.30531
141.91142	-0.90025
133.20445	-0.68454
132.09827	0.11232
134.38870	-0.47321
138.54892	1.36090
132.51572	0.32041
134.46976	4.56361
136.02758	0.13070
134.98142	2.72829
139.48852	0.37285
136.50745	-0.92838
141.87193	2.39430
141.40383	2.88716
135.79022	3.58345
131.75848	3.46188
132.51403	-0.70071
132.09654	1.82618
141.11651	1.18599
135.39264	3.93553
141.79254	-0.04983
135.67828	1.70770
133.59384	-1.06827
139.87076	4.54104
144.95661	2.82010
144.30003	2.07239
140.55396	2.40092
129.69160	4.46653
143.40217	-0.23592
137.17687	2.79185
144.90091	-0.55108
144.87960	-0.43317
138.40397	1.04714
141.87247	3.66138
129.87863	1.07086
140.03627	0.66902
145.70935	1.53578
129.65286	4.52094
129.06321	3.02400
137.54993	2.46989
135.72663	3.65050
141.94786	2.10291
137.73359	4.38514
137.46551	2.31802
136.00780	1.90376
142.70536	2.16112
134.70858	2.65458
138.94868	-0.21915
137.01372	3.52243
142.01981	-0.53821
137.53904	3.98630
133.58829	0.68088
137.03930	3.96061
130.35350	4.02248
131.33758	1.87663
145.90028	-0.27137
137.99454	1.93458
133.02885	-1.05723
142.85218	1.79241
135.14327	0.06770
144.81362	0.92289
135.69285	-1.06473
130.40464	2.15310
143.99044	3.17304
136.67729	0.86180
132.04249	-0.81385
137.43818	1.01868
130.09734	0.01902
141.30191	-0.91160
140.06837	3.48202
140.24052	1.27075
133.97089	-0.31143
139.88901	-0.31853
145.83748	3.02815
134.88459	3.52186
133.82552	0.66322
145.47047	1.98205
136.12897	2.96593
136.25336	3.76436
128.94076	1.78532
144.31917	1.80642
145.68398	2.92914
136.71960	0.65098
142.46787	-0.24643
143.63260	2.92536
130.37568	-0.03200
145.75662	0.98913
138.78400	4.05723
143.87344	0.44988
144.00643	-0.81044
129.55034	1.71166
142.78165	1.13500
139.82867	1.37622
137.10042	-0.20454
136.30802	3.60353
140.88726	0.22933
136.59084	0.01993
137.19226	-0.88764
142.95166	2.71581
137.61391	3.01906
141.99702	0.60761
131.65976	-1.31618
130.60985	3.49185
131.61861	2.62341
137.07863	-1.20576
129.52676	2.22422
130.13868	4.02972
142.71562	0.59903
129.31921	0.04921
133.29372	1.48061
137.68036	1.92814
131.69997	2.54188
130.78550	2.69949
141.21836	0.91435
145.76114	2.78506
140.69899	2.59080
134.29568	4.45688
129.34180	-0.33220
134.86400	-1.37695
134.12954	-0.97901
136.90212	3.78294
145.34225	-0.13644
137.70854	0.21342
139.22642	1.22200
145.93933	1.74994
131.36483	2.25855
141.43798	3.52471
138.30164	0.94868
136.77446	3.87759
130.15550	0.02133
137.88928	-0.08271
140.38456	3.56517
134.57268	1.24198
139.25452	3.56399
138.12723	0.52360
129.06149	2.82485
129.42325	2.90693
140.75216	-0.94706
144.72450	1.46147
131.55261	2.83015
141.62932	2.02833
134.23382	2.20298
129.19037	3.94929
139.69495	3.23889
139.09643	1.71068
131.36653	1.17297
139.18902	-0.91529
136.68951	3.80358
129.45829	2.12503
133.30834	2.86744
133.01164	1.07600
138.11228	2.94068
130.57934	1.15520
135.93388	0.81042
132.82691	2.39939
138.91842	3.23722
136.73974	-1.29418
145.72246	2.90454
140.83043	0.17206
135.83900	1.34605
137.76748	0.40362
129.84314	0.70285
139.26619	-0.21852
144.56331	-0.35365
128.93579	-0.83457
138.68137	-0.61773
141.04977	4.22392
135.33651	-1.09207
133.26035	-0.41425
137.29005	-0.34826
134.39251	2.00004
128.77159	-0.08946
131.78388	1.93485
131.70716	1.24394
130.08939	2.85434
143.97262	1.09855
129.83690	1.52033
139.10710	3.50284
130.82916	2.08185
137.71975	0.43660
141.42563	1.36532
141.55388	0.72622
130.55425	2.59326
139.95971	0.57174
140.42591	-1.24191
135.80774	-0.00765
133.63156	3.88377
138.78046	1.85925
131.71878	2.16810
141.67940	3.13951
144.55027	2.24494
145.96394	1.48249
140.86705	-1.52794
141.78225	-0.00500
137.87578	2.50913
144.21564	-0.02499
140.27705	-0.90660
129.67916	2.30643
131.29939	1.26856
136.10020	2.67681
133.88960	4.45283
141.99239	-0.58626
134.85218	3.69286
131.42773	2.27456
138.47080	0.37537
138.62081	-0.80899
138.29343	0.97052
137.18481	4.49753
133.93440	1.51145
145.19365	-0.47293
134.33796	1.85592
136.03884	1.54626
134.05655	1.90806
131.51458	-0.06283
139.75024	2.39154
135.95922	-0.69546
135.85062	4.52606
139.70797	-1.41309
142.01314	3.71796
143.85874	0.62087
138.04722	-0.77385
135.10745	4.08701
145.90048	1.30985
142.23251	-0.32569
140.01100	0.84674
131.12930	3.02250
129.75780	4.05136
129.47011	3.56968
139.69031	2.71733
137.74373	0.95644
133.11091	0.62965
136.55489	-0.01238
144.06882	1.37662
142.05973	0.05680
137.94802	2.62000
140.63545	2.15522
130.35097	1.60336
136.47696	1.48904
135.12122	3.92746
137.36627	2.61450
139.98808	3.65095
135.80801	0.01769
136.60723	4.17145
133.94267	1.14148
138.85866	4.22699
140.73138	2.68897
140.48544	3.34530
138.82899	3.50204
140.21836	4.05418
132.72958	2.01960
145.99035	-1.30616
144.75240	2.13592
138.15682	-0.24152
142.19227	2.67750
136.80732	3.73783
139.06890	-0.38527
136.42225	0.28849
134.14071	1.70993
140.59138	2.30347
131.89608	2.18129
143.56074	-0.05807
132.49188	0.96356
142.36544	2.74600
145.96616	2.46333
133.00542	2.50109
129.26673	0.46225
133.49258	1.30877
138.64015	4.16167
130.39474	1.90769
135.96819	0.50672
141.80065	-0.69461
134.43100	3.66275
142.80346	2.62632
129.69214	1.92388
136.47654	2.99205
138.18515	1.39148
137.55252	-0.95127
134.67311	-0.98321
143.72129	2.11159
138.23888	-1.09541
135.91294	2.49664
133.35787	0.32029
136.21683	-1.28696
138.24042	3.06638
143.49675	0.82322
140.31715	0.80301
141.72715	2.28442
