# Random-point null for the DECADE shear measurement.  Same estimator,
# same cuts, same binning; positions carry the redshift of a real eFEDS
# system so the background cut is identical.
id	z	bin	R_Mpc	theta_arcmin	n	gt	gx	err	R11	R22	beta	beta2
RND0125	0.2780	3	0.79159	3.1245	49	-0.0194620	-0.0564655	0.0463653	0.53224	0.70190	0.62504	0.39703
RND0125	0.2780	4	1.06530	4.2049	101	0.0063193	-0.0004242	0.0297589	0.66158	0.66929	0.57689	0.34402
RND0125	0.2780	5	1.42623	5.6295	193	0.0225967	0.0054482	0.0184532	0.71746	0.75402	0.58452	0.35180
RND0125	0.2780	6	1.85918	7.3384	327	0.0111036	0.0105607	0.0160121	0.72601	0.70559	0.59738	0.36542
RND0125	0.2780	7	2.48766	9.8190	517	0.0032846	0.0248106	0.0129081	0.72537	0.72488	0.58538	0.35145
RND0125	0.2780	8	3.30764	13.0556	915	0.0132325	0.0116773	0.0099660	0.70635	0.70558	0.59131	0.35931
RND0125	0.2780	9	4.35442	17.1874	1514	0.0016074	0.0014612	0.0073741	0.70896	0.70429	0.57666	0.34339
RND0126	0.2700	0	0.32888	1.3255	21	0.0153039	-0.0113016	0.0509739	0.80940	0.83207	0.57662	0.34566
RND0126	0.2700	1	0.45080	1.8169	30	-0.0305182	0.0092124	0.0506455	0.81208	0.79363	0.57967	0.34850
RND0126	0.2700	2	0.59703	2.4063	67	-0.0278463	-0.0279760	0.0353527	0.72107	0.70515	0.64208	0.41791
RND0126	0.2700	3	0.78863	3.1785	116	0.0328731	0.0218155	0.0296476	0.72468	0.76458	0.61035	0.38230
RND0126	0.2700	4	1.05646	4.2579	173	0.0116952	0.0195187	0.0240149	0.76837	0.75444	0.61232	0.38445
RND0126	0.2700	5	1.40770	5.6736	324	0.0004274	0.0101176	0.0164509	0.75261	0.73496	0.60591	0.37608
RND0126	0.2700	6	1.86023	7.4974	591	0.0026997	-0.0031005	0.0111497	0.75480	0.76705	0.60702	0.37690
RND0126	0.2700	7	2.49634	10.0612	1072	-0.0025449	0.0035840	0.0082609	0.77026	0.75615	0.60560	0.37582
RND0126	0.2700	8	3.31182	13.3478	1840	-0.0046079	-0.0129792	0.0066977	0.74379	0.76294	0.59998	0.36914
RND0126	0.2700	9	4.41732	17.8034	2947	0.0047426	0.0052445	0.0052496	0.75682	0.75372	0.60500	0.37499
RND0127	0.2560	0	0.32967	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0127	0.2560	1	0.44988	1.8845	22	-0.0593642	-0.0530148	0.0614358	0.50283	0.79478	0.63624	0.41099
RND0127	0.2560	2	0.59865	2.5077	30	0.0427271	-0.1210979	0.0595440	0.72535	0.68784	0.65168	0.43225
RND0127	0.2560	3	0.78238	3.2773	86	0.0267076	-0.0318053	0.0326340	0.68115	0.70657	0.61806	0.39186
RND0127	0.2560	4	1.06468	4.4599	150	0.0017125	0.0259138	0.0225030	0.69236	0.63518	0.62731	0.40088
RND0127	0.2560	5	1.40179	5.8720	275	-0.0198307	-0.0046144	0.0179136	0.73739	0.65742	0.60698	0.37741
RND0127	0.2560	6	1.86195	7.7996	448	0.0043810	-0.0138477	0.0129856	0.73597	0.69352	0.61341	0.38491
RND0127	0.2560	7	2.48757	10.4203	784	-0.0187552	-0.0085441	0.0105774	0.68518	0.72866	0.61513	0.38791
RND0127	0.2560	8	3.32184	13.9150	1437	0.0147001	-0.0007472	0.0080174	0.69154	0.71174	0.60791	0.37950
RND0127	0.2560	9	4.37003	18.3058	2119	-0.0123070	-0.0087120	0.0064040	0.73532	0.69721	0.60749	0.37902
RND0128	0.3510	0	0.32967	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0128	0.3510	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0128	0.3510	2	0.59181	1.9931	20	-0.0298720	-0.0760923	0.0730796	0.76537	0.48035	0.52098	0.28088
RND0128	0.3510	3	0.80606	2.7146	39	-0.1475158	-0.0369572	0.0515831	0.63360	0.65922	0.51368	0.27380
RND0128	0.3510	4	1.06650	3.5917	67	0.0271137	0.0707259	0.0406787	0.68762	0.76460	0.51566	0.27504
RND0128	0.3510	5	1.39314	4.6917	122	0.0075324	-0.0090459	0.0266775	0.66541	0.69979	0.52370	0.28217
RND0128	0.3510	6	1.86800	6.2909	203	-0.0005745	-0.0081242	0.0219576	0.49203	0.72840	0.51873	0.27768
RND0128	0.3510	7	2.46076	8.2872	394	0.0169119	0.0117887	0.0159067	0.66615	0.67916	0.52217	0.28141
RND0128	0.3510	8	3.30249	11.1219	818	0.0064115	0.0126247	0.0106686	0.65367	0.67095	0.52547	0.28416
RND0128	0.3510	9	4.38313	14.7612	1220	-0.0084179	0.0062368	0.0079424	0.66886	0.69311	0.52282	0.28122
RND0129	0.2590	0	0.33555	1.3937	24	-0.0474159	0.0478304	0.0562530	0.83065	0.83263	0.56806	0.33061
RND0129	0.2590	1	0.43800	1.8192	36	0.0019098	0.0315886	0.0516543	0.73289	0.70120	0.57585	0.34015
RND0129	0.2590	2	0.59157	2.4571	53	0.0230975	-0.0839659	0.0396041	0.66181	0.59509	0.61093	0.38086
RND0129	0.2590	3	0.79283	3.2930	107	-0.0466366	-0.0398999	0.0246176	0.69587	0.69746	0.61174	0.38304
RND0129	0.2590	4	1.03734	4.3086	170	-0.0056559	0.0133451	0.0247985	0.71952	0.73777	0.57764	0.34475
RND0129	0.2590	5	1.40530	5.8369	339	0.0084064	0.0084214	0.0144539	0.70924	0.69210	0.59255	0.35984
RND0129	0.2590	6	1.86229	7.7350	570	0.0088667	-0.0004694	0.0120499	0.71655	0.68305	0.59511	0.36395
RND0129	0.2590	7	2.47605	10.2842	909	0.0160914	-0.0180555	0.0098026	0.69981	0.72600	0.59542	0.36434
RND0129	0.2590	8	3.29800	13.6982	1607	-0.0057869	0.0015165	0.0072833	0.70693	0.68865	0.60136	0.37114
RND0129	0.2590	9	4.40307	18.2881	2912	0.0071385	-0.0055606	0.0052911	0.70879	0.72661	0.60318	0.37299
RND0130	0.2020	0	0.32967	nan	19	nan	nan	nan	nan	nan	nan	nan
RND0130	0.2020	1	0.44342	2.2223	40	-0.0817595	0.0254756	0.0577322	0.69140	0.58981	0.65749	0.43986
RND0130	0.2020	2	0.59342	2.9741	59	-0.0009471	0.0174204	0.0376108	0.74683	0.72612	0.66769	0.45507
RND0130	0.2020	3	0.78350	3.9268	165	-0.0460706	0.0388271	0.0226336	0.65420	0.69868	0.68675	0.47837
RND0130	0.2020	4	1.05112	5.2680	266	-0.0361957	0.0358188	0.0173199	0.70978	0.67272	0.67544	0.46414
RND0130	0.2020	5	1.40571	7.0452	499	-0.0165842	0.0013085	0.0120741	0.71726	0.69715	0.65915	0.44291
RND0130	0.2020	6	1.86417	9.3429	847	-0.0084063	0.0050506	0.0094776	0.68876	0.75380	0.66880	0.45611
RND0130	0.2020	7	2.49377	12.4984	1365	-0.0041083	-0.0020477	0.0074466	0.70493	0.71799	0.67467	0.46337
RND0130	0.2020	8	3.31107	16.5946	2161	0.0048839	0.0111737	0.0059206	0.71840	0.71760	0.66531	0.45171
RND0130	0.2020	9	4.41583	22.1315	3944	0.0008502	-0.0086522	0.0047695	0.71767	0.70649	0.67087	0.45848
RND0131	0.4520	0	0.32967	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0131	0.4520	1	0.43892	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0131	0.4520	2	0.58437	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0131	0.4520	3	0.82734	2.3881	26	-0.0035770	0.0048465	0.0376017	0.70317	0.68759	0.45823	0.21619
RND0131	0.4520	4	1.04127	3.0056	56	-0.0495520	-0.0544844	0.0288341	0.71428	0.75453	0.43731	0.19799
RND0131	0.4520	5	1.38590	4.0004	93	-0.0244123	-0.0315419	0.0340560	0.68391	0.63867	0.45825	0.21600
RND0131	0.4520	6	1.88362	5.4371	196	-0.0015719	0.0182992	0.0212056	0.65868	0.73195	0.45693	0.21538
RND0131	0.4520	7	2.51772	7.2674	361	-0.0033317	0.0053675	0.0176149	0.65863	0.65661	0.45522	0.21503
RND0131	0.4520	8	3.31349	9.5644	683	0.0056779	0.0068513	0.0112799	0.67170	0.69469	0.44884	0.20861
RND0131	0.4520	9	4.40713	12.7212	1252	-0.0023065	-0.0016973	0.0084893	0.68654	0.68269	0.44694	0.20687
RND0132	0.2570	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0132	0.2570	1	0.43892	nan	7	nan	nan	nan	nan	nan	nan	nan
RND0132	0.2570	2	0.60121	2.5113	23	-0.0060466	-0.0430561	0.0618073	0.80111	0.76804	0.58198	0.34997
RND0132	0.2570	3	0.78863	3.2941	51	-0.0232859	-0.0013890	0.0346768	0.76386	0.57242	0.60346	0.37306
RND0132	0.2570	4	1.04358	4.3591	105	-0.0154817	0.0335127	0.0287899	0.64914	0.71409	0.61318	0.38571
RND0132	0.2570	5	1.41348	5.9042	162	-0.0000759	-0.0179041	0.0255250	0.67634	0.72037	0.60220	0.37125
RND0132	0.2570	6	1.86304	7.7820	288	0.0094209	-0.0155720	0.0154932	0.75021	0.73370	0.59926	0.36907
RND0132	0.2570	7	2.50149	10.4488	632	0.0118158	0.0010677	0.0115415	0.76632	0.68586	0.59487	0.36474
RND0132	0.2570	8	3.29990	13.7838	985	0.0027884	-0.0061659	0.0092752	0.70998	0.70220	0.60429	0.37492
RND0132	0.2570	9	4.39573	18.3611	1946	0.0039429	-0.0010047	0.0070276	0.72440	0.70727	0.59939	0.36903
RND0133	0.0870	0	0.33579	3.4361	92	-0.0343129	-0.0117837	0.0302920	0.65223	0.68266	0.84232	0.71218
RND0133	0.0870	1	0.44272	4.5303	135	-0.0018319	0.0210030	0.0249907	0.69801	0.74826	0.83987	0.70731
RND0133	0.0870	2	0.59276	6.0656	233	0.0110598	-0.0428609	0.0190429	0.73275	0.76490	0.83615	0.70178
RND0133	0.0870	3	0.78883	8.0719	378	0.0040754	0.0020579	0.0133089	0.72299	0.73298	0.83779	0.70408
RND0133	0.0870	4	1.06268	10.8742	817	0.0163654	-0.0255706	0.0103685	0.73160	0.72261	0.83340	0.69703
RND0133	0.0870	5	1.39684	14.2936	1509	0.0024883	-0.0052714	0.0075435	0.71833	0.71606	0.83864	0.70578
RND0133	0.0870	6	1.86595	19.0939	2659	-0.0013938	-0.0045003	0.0053580	0.73747	0.73278	0.83814	0.70497
RND0133	0.0870	7	2.47749	25.3516	4150	-0.0009820	0.0007383	0.0044572	0.74337	0.73537	0.83927	0.70669
RND0133	0.0870	8	3.32439	34.0177	7690	-0.0085127	-0.0003216	0.0032118	0.73099	0.73018	0.84144	0.71049
RND0133	0.0870	9	4.41131	45.1399	15008	-0.0005363	-0.0067714	0.0022874	0.73780	0.74272	0.84046	0.70894
RND0134	0.6290	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0134	0.6290	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0134	0.6290	2	0.58437	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0134	0.6290	3	0.77803	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0134	0.6290	4	1.03586	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0134	0.6290	5	1.41080	3.4425	35	0.0794749	-0.0121095	0.0513292	0.66001	0.53867	0.32256	0.11031
RND0134	0.6290	6	1.86418	4.5488	65	0.0516972	-0.0146951	0.0439839	0.53428	0.67781	0.31579	0.10418
RND0134	0.6290	7	2.51792	6.1440	123	-0.0111658	0.0464920	0.0282664	0.62583	0.57689	0.33719	0.11799
RND0134	0.6290	8	3.31061	8.0782	250	-0.0200597	0.0523605	0.0210122	0.58800	0.56217	0.32176	0.10849
RND0134	0.6290	9	4.37342	10.6716	336	-0.0098665	-0.0200956	0.0180635	0.56648	0.59502	0.31613	0.10495
RND0135	0.4900	0	0.32967	nan	4	nan	nan	nan	nan	nan	nan	nan
RND0135	0.4900	1	0.43892	nan	11	nan	nan	nan	nan	nan	nan	nan
RND0135	0.4900	2	0.59201	1.6340	28	0.0057439	0.1208934	0.0579525	0.73019	0.61761	0.42917	0.19117
RND0135	0.4900	3	0.80343	2.2176	26	-0.0384160	-0.0402001	0.0615974	0.62454	0.49258	0.43310	0.19185
RND0135	0.4900	4	1.06071	2.9277	60	-0.0206461	0.0182266	0.0325184	0.63002	0.73361	0.43375	0.19375
RND0135	0.4900	5	1.40270	3.8716	102	0.0048926	0.0359988	0.0282556	0.70035	0.57703	0.43874	0.19873
RND0135	0.4900	6	1.87680	5.1802	198	-0.0313492	-0.0096580	0.0246042	0.62359	0.62129	0.43201	0.19334
RND0135	0.4900	7	2.48794	6.8670	363	-0.0125522	-0.0118590	0.0154304	0.68001	0.65274	0.42018	0.18308
RND0135	0.4900	8	3.33188	9.1964	586	0.0125123	0.0053266	0.0120313	0.69492	0.69136	0.41713	0.18052
RND0135	0.4900	9	4.42528	12.2143	1276	-0.0075609	0.0069873	0.0081126	0.66289	0.68544	0.42194	0.18409
RND0136	0.3180	0	0.32967	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0136	0.3180	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0136	0.3180	2	0.58437	nan	15	nan	nan	nan	nan	nan	nan	nan
RND0136	0.3180	3	0.78654	2.8280	48	-0.0210633	0.0534870	0.0379595	0.70460	0.74734	0.55609	0.31689
RND0136	0.3180	4	1.04284	3.7495	62	-0.0519847	-0.0037649	0.0399593	0.58473	0.67418	0.55934	0.32157
RND0136	0.3180	5	1.41492	5.0873	110	0.0141100	0.0499097	0.0263652	0.69216	0.76596	0.55795	0.31906
RND0136	0.3180	6	1.88090	6.7627	201	-0.0452017	-0.0067250	0.0234714	0.65084	0.65875	0.55525	0.31643
RND0136	0.3180	7	2.49644	8.9758	380	-0.0149205	-0.0080327	0.0164493	0.68943	0.72187	0.52802	0.28736
RND0136	0.3180	8	3.30045	11.8666	671	-0.0120779	-0.0055467	0.0121746	0.65860	0.66833	0.54454	0.30488
RND0136	0.3180	9	4.40051	15.8218	960	-0.0102289	0.0025296	0.0101389	0.69457	0.67756	0.54283	0.30393
RND0137	0.5140	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0137	0.5140	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0137	0.5140	2	0.60961	1.6404	20	-0.1348760	0.0048038	0.0760670	0.67929	0.47298	0.43396	0.19134
RND0137	0.5140	3	0.77648	2.0894	26	0.0286461	-0.0041830	0.0606842	0.70278	0.51011	0.39079	0.15766
RND0137	0.5140	4	1.04835	2.8209	36	-0.0602866	0.0119930	0.0466978	0.68067	0.61943	0.40622	0.17331
RND0137	0.5140	5	1.41447	3.8061	79	0.0098467	-0.0028692	0.0314493	0.71955	0.75802	0.41061	0.17558
RND0137	0.5140	6	1.85859	5.0012	147	-0.0140542	0.0473408	0.0259396	0.61446	0.60879	0.39696	0.16447
RND0137	0.5140	7	2.48645	6.6906	310	-0.0155442	-0.0415951	0.0171888	0.63898	0.66104	0.39763	0.16375
RND0137	0.5140	8	3.32823	8.9557	511	0.0086013	0.0177171	0.0130994	0.57599	0.64880	0.39226	0.16010
RND0137	0.5140	9	4.39833	11.8352	956	-0.0134404	0.0103261	0.0096429	0.61643	0.63164	0.39661	0.16336
RND0138	0.2720	0	0.32967	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0138	0.2720	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0138	0.2720	2	0.57988	2.3248	33	0.0670326	0.0465332	0.0376119	0.79765	0.77464	0.56147	0.32196
RND0138	0.2720	3	0.81072	3.2502	66	0.0588005	-0.0197416	0.0354178	0.69614	0.65533	0.58076	0.34475
RND0138	0.2720	4	1.05176	4.2166	114	-0.0136400	0.0167120	0.0262494	0.69940	0.65546	0.59713	0.36375
RND0138	0.2720	5	1.38773	5.5635	189	0.0111019	0.0092424	0.0205612	0.73091	0.69890	0.60110	0.36843
RND0138	0.2720	6	1.86202	7.4650	388	-0.0057361	0.0073921	0.0144122	0.73749	0.73478	0.58806	0.35379
RND0138	0.2720	7	2.49173	9.9895	557	-0.0216287	0.0296732	0.0126088	0.67456	0.72435	0.59036	0.35734
RND0138	0.2720	8	3.29306	13.2021	1103	0.0037532	-0.0024748	0.0089775	0.71405	0.70653	0.58543	0.35255
RND0138	0.2720	9	4.38766	17.5905	2014	-0.0088431	-0.0051078	0.0067844	0.68880	0.69380	0.59466	0.36275
RND0139	0.3550	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0139	0.3550	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0139	0.3550	2	0.59761	1.9979	37	-0.0046152	-0.0070010	0.0542787	0.72480	0.76013	0.54238	0.30231
RND0139	0.3550	3	0.79046	2.6426	61	-0.0411772	-0.0417665	0.0334202	0.71286	0.62504	0.54119	0.29837
RND0139	0.3550	4	1.02447	3.4249	67	-0.0113876	0.0011925	0.0307022	0.64085	0.67394	0.56814	0.32692
RND0139	0.3550	5	1.41300	4.7238	203	0.0078539	0.0369573	0.0193619	0.65892	0.72935	0.54524	0.30425
RND0139	0.3550	6	1.87879	6.2810	418	0.0089282	0.0051682	0.0144632	0.73382	0.70519	0.52952	0.28876
RND0139	0.3550	7	2.46648	8.2458	693	-0.0167920	-0.0014266	0.0111343	0.70099	0.71411	0.51440	0.27289
RND0139	0.3550	8	3.31701	11.0892	1240	-0.0021608	-0.0096787	0.0086718	0.67136	0.66955	0.52315	0.28191
RND0139	0.3550	9	4.38824	14.6705	2087	0.0088918	-0.0004264	0.0065775	0.70059	0.68668	0.52886	0.28795
RND0140	0.4690	0	0.32967	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0140	0.4690	1	0.43892	nan	13	nan	nan	nan	nan	nan	nan	nan
RND0140	0.4690	2	0.60153	1.7006	20	0.0315853	-0.0161225	0.0865958	0.53211	0.65111	0.41096	0.17352
RND0140	0.4690	3	0.78523	2.2200	30	-0.0914498	0.1110900	0.0783093	0.63700	0.50086	0.44997	0.20839
RND0140	0.4690	4	1.05385	2.9794	51	-0.0679529	0.0414130	0.0459671	0.52659	0.60588	0.41075	0.17608
RND0140	0.4690	5	1.38299	3.9100	54	0.0052285	-0.0344973	0.0499907	0.66542	0.59281	0.41348	0.17866
RND0140	0.4690	6	1.86540	5.2739	139	-0.0063822	0.0145469	0.0286442	0.69335	0.62733	0.41788	0.18183
RND0140	0.4690	7	2.46576	6.9712	222	-0.0055160	-0.0163151	0.0224085	0.64120	0.66228	0.41216	0.17750
RND0140	0.4690	8	3.31776	9.3800	374	-0.0104574	-0.0008366	0.0148829	0.69926	0.66955	0.40785	0.17323
RND0140	0.4690	9	4.39375	12.4220	638	0.0068254	0.0039379	0.0114919	0.63817	0.64375	0.41713	0.18108
RND0141	0.4550	0	0.32967	nan	1	nan	nan	nan	nan	nan	nan	nan
RND0141	0.4550	1	0.43892	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0141	0.4550	2	0.58437	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0141	0.4550	3	0.79391	2.2830	28	-0.0399204	-0.0659291	0.0725619	0.64814	0.66460	0.44776	0.20796
RND0141	0.4550	4	1.06308	3.0571	56	0.0126802	-0.0633136	0.0291100	0.69462	0.67563	0.45502	0.21406
RND0141	0.4550	5	1.38438	3.9810	87	-0.0172189	-0.0057964	0.0309217	0.62082	0.69151	0.45798	0.21658
RND0141	0.4550	6	1.88015	5.4067	169	0.0268553	0.0219063	0.0209724	0.74277	0.64250	0.44453	0.20446
RND0141	0.4550	7	2.47000	7.1029	359	0.0119363	0.0044061	0.0154125	0.67628	0.64634	0.42151	0.18610
RND0141	0.4550	8	3.31868	9.5435	653	-0.0054913	-0.0012234	0.0114793	0.65289	0.65835	0.44374	0.20463
RND0141	0.4550	9	4.41285	12.6900	1209	-0.0110295	0.0210242	0.0080504	0.65926	0.66614	0.43887	0.19978
RND0142	0.2450	0	0.32967	nan	12	nan	nan	nan	nan	nan	nan	nan
RND0142	0.2450	1	0.45064	1.9497	23	-0.0522152	-0.0981920	0.0496952	0.79879	0.60784	0.61278	0.38187
RND0142	0.2450	2	0.59520	2.5752	42	-0.0909344	-0.0395245	0.0509446	0.65460	0.61581	0.61519	0.38607
RND0142	0.2450	3	0.80716	3.4923	54	0.0175241	0.0167710	0.0318901	0.72805	0.72362	0.61432	0.38516
RND0142	0.2450	4	1.06796	4.6206	106	0.0081015	0.0016394	0.0288637	0.72808	0.66407	0.60805	0.37922
RND0142	0.2450	5	1.39357	6.0294	201	0.0384136	0.0070946	0.0211300	0.68169	0.73420	0.60540	0.37584
RND0142	0.2450	6	1.86441	8.0665	376	-0.0131572	-0.0071937	0.0147937	0.70531	0.71960	0.61438	0.38580
RND0142	0.2450	7	2.48524	10.7526	667	0.0090976	0.0154911	0.0101659	0.72904	0.73016	0.61145	0.38199
RND0142	0.2450	8	3.31173	14.3285	1314	0.0145837	-0.0111264	0.0081250	0.73266	0.69919	0.61735	0.39019
RND0142	0.2450	9	4.41759	19.1131	1860	-0.0076846	0.0029521	0.0067515	0.71861	0.73104	0.61639	0.38866
RND0143	0.8380	0	0.32967	nan	2	nan	nan	nan	nan	nan	nan	nan
RND0143	0.8380	1	0.43892	nan	5	nan	nan	nan	nan	nan	nan	nan
RND0143	0.8380	2	0.58437	nan	3	nan	nan	nan	nan	nan	nan	nan
RND0143	0.8380	3	0.77803	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0143	0.8380	4	1.01610	2.2212	24	-0.0016626	-0.0382429	0.0596116	0.58960	0.76498	0.22333	0.05169
RND0143	0.8380	5	1.38551	3.0287	30	0.0780859	0.0219623	0.0566226	0.61973	0.64922	0.21489	0.04765
RND0143	0.8380	6	1.88562	4.1220	62	-0.0231416	-0.0582237	0.0374431	0.68497	0.68168	0.22495	0.05243
RND0143	0.8380	7	2.44866	5.3528	95	-0.0279356	0.0003406	0.0322940	0.62376	0.75328	0.21866	0.04987
RND0143	0.8380	8	3.28630	7.1838	212	-0.0135277	-0.0057405	0.0210044	0.59748	0.66733	0.22188	0.05121
RND0143	0.8380	9	4.38992	9.5963	325	0.0100772	0.0235776	0.0173832	0.66512	0.66524	0.22340	0.05255
RND0144	0.1490	0	0.33403	2.1413	25	-0.0646499	0.0003765	0.0595203	0.79383	0.74063	0.73955	0.55153
RND0144	0.1490	1	0.45433	2.9125	28	0.1089097	0.0839264	0.0508497	0.90868	0.67439	0.74858	0.56609
RND0144	0.1490	2	0.60626	3.8865	60	0.0076938	0.0086147	0.0368077	0.71790	0.63710	0.72668	0.53625
RND0144	0.1490	3	0.80516	5.1616	127	0.0202162	-0.0296267	0.0241645	0.69395	0.68173	0.75383	0.57408
RND0144	0.1490	4	1.06044	6.7980	370	-0.0048989	-0.0111991	0.0138491	0.71411	0.74278	0.73593	0.54819
RND0144	0.1490	5	1.42242	9.1185	682	0.0144353	-0.0118382	0.0104565	0.73463	0.73375	0.74269	0.55814
RND0144	0.1490	6	1.85775	11.9092	1310	0.0042334	-0.0097330	0.0079682	0.71349	0.73153	0.74087	0.55517
RND0144	0.1490	7	2.47861	15.8893	2279	0.0138980	0.0064804	0.0060008	0.72122	0.71997	0.74638	0.56296
RND0144	0.1490	8	3.29229	21.1054	3947	0.0038857	0.0028916	0.0043808	0.73789	0.73282	0.74408	0.56001
RND0144	0.1490	9	4.43347	28.4211	6359	0.0005194	-0.0018018	0.0034658	0.73171	0.73505	0.74701	0.56409
RND0145	0.3530	0	0.32967	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0145	0.3530	1	0.43892	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0145	0.3530	2	0.59719	2.0038	21	0.1584525	-0.0410331	0.0913373	0.63393	0.59731	0.51341	0.27225
RND0145	0.3530	3	0.78033	2.6183	37	0.0541968	-0.0705630	0.0674600	0.73544	0.73030	0.50238	0.26196
RND0145	0.3530	4	1.05810	3.5503	69	-0.0044447	-0.0202329	0.0311464	0.71591	0.65490	0.48659	0.24709
RND0145	0.3530	5	1.40416	4.7115	104	0.0302800	-0.0049110	0.0302677	0.66298	0.71797	0.52083	0.28002
RND0145	0.3530	6	1.86080	6.2436	197	-0.0025726	0.0139682	0.0200264	0.74412	0.69887	0.51007	0.26806
RND0145	0.3530	7	2.49621	8.3757	372	-0.0201804	-0.0066958	0.0148711	0.66829	0.65973	0.52878	0.28769
RND0145	0.3530	8	3.33511	11.1905	599	0.0298294	0.0071823	0.0126980	0.70805	0.67762	0.52181	0.28164
RND0145	0.3530	9	4.40124	14.7678	1160	-0.0119372	-0.0042217	0.0089060	0.68301	0.69105	0.51517	0.27452
RND0146	0.5650	0	0.32967	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0146	0.5650	1	0.43892	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0146	0.5650	2	0.58437	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0146	0.5650	3	0.78214	2.0064	28	0.0030799	0.0862263	0.0734543	0.44117	0.88595	0.36394	0.13640
RND0146	0.5650	4	1.05912	2.7169	59	0.0651356	-0.0606733	0.0460581	0.49572	0.57262	0.37222	0.14349
RND0146	0.5650	5	1.39163	3.5699	84	-0.0716469	-0.0090060	0.0433287	0.63480	0.43995	0.36606	0.13921
RND0146	0.5650	6	1.86268	4.7782	147	-0.0133626	-0.0250869	0.0199002	0.66031	0.62596	0.36358	0.13659
RND0146	0.5650	7	2.49526	6.4009	211	-0.0254510	-0.0613619	0.0220348	0.61210	0.59943	0.37133	0.14269
RND0146	0.5650	8	3.30683	8.4828	396	0.0122338	-0.0122305	0.0165131	0.57412	0.62596	0.36732	0.14058
RND0146	0.5650	9	4.42656	11.3551	734	-0.0211934	-0.0069345	0.0115970	0.62080	0.62012	0.35764	0.13318
RND0147	0.4930	0	0.32967	nan	8	nan	nan	nan	nan	nan	nan	nan
RND0147	0.4930	1	0.43892	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0147	0.4930	2	0.58437	nan	9	nan	nan	nan	nan	nan	nan	nan
RND0147	0.4930	3	0.81710	2.2479	20	-0.0146974	0.0398364	0.0481281	0.76280	0.71205	0.41560	0.17746
RND0147	0.4930	4	1.02786	2.8277	36	-0.0002974	0.0380402	0.0651245	0.65115	0.58947	0.41065	0.17394
RND0147	0.4930	5	1.42229	3.9128	71	0.0000480	0.0219213	0.0335762	0.68266	0.59861	0.43078	0.19215
RND0147	0.4930	6	1.86936	5.1427	143	0.0401239	0.0255176	0.0252064	0.75568	0.68617	0.40891	0.17340
RND0147	0.4930	7	2.49086	6.8525	263	0.0184298	-0.0015883	0.0195225	0.67815	0.66472	0.41688	0.17986
RND0147	0.4930	8	3.32116	9.1367	400	-0.0136413	0.0028979	0.0150007	0.65223	0.59380	0.41153	0.17554
RND0147	0.4930	9	4.41889	12.1566	846	0.0183415	0.0052868	0.0103363	0.61545	0.64280	0.41647	0.17911
RND0148	0.6230	0	0.32967	nan	6	nan	nan	nan	nan	nan	nan	nan
RND0148	0.6230	1	0.43892	nan	10	nan	nan	nan	nan	nan	nan	nan
RND0148	0.6230	2	0.58437	nan	14	nan	nan	nan	nan	nan	nan	nan
RND0148	0.6230	3	0.77803	nan	18	nan	nan	nan	nan	nan	nan	nan
RND0148	0.6230	4	1.04077	2.5505	51	0.0469238	0.0886399	0.0664421	0.33714	0.51372	0.35549	0.13094
RND0148	0.6230	5	1.40818	3.4508	83	-0.0613598	-0.0515057	0.0389666	0.56850	0.61485	0.34749	0.12509
RND0148	0.6230	6	1.86962	4.5816	133	-0.0062339	0.0894481	0.0294734	0.60580	0.58874	0.34202	0.12203
