CATID	CUBEIDPUB	arm	CUBEFWHM	CUBETEXP	WARNMULT	WARNSK2M	WARNSKER	WARNRE	WARNWCS	WARNEMFT	WARNSKEM	WARNFCAL	WARNZ	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	photometry	ReMGE	mMGE	PAMGE	epsMGE_Re	epsMGE_LW	dist2NNeigh	morph_type	SurfaceDensity	SurfaceDensity_err	SurfaceDensityFlag	SIGMA_RE	SIGMA_RE_ERR	SIGMA_RE_MGE	SIGMA_RE_MGE_ERR	LAMBDAR_RE	LAMBDAR_RE_ERR	VSIGMA_RE	VSIGMA_RE_ERR	PA_STELKIN	PA_STELKIN_ERR	APER_CORR_FLAG	MEAN_K51_RE	PA_GASKIN	PA_GASKIN_ERR	V_GAS_RE	V_GAS_RE_ERR	VDISP_GAS_RE	VDISP_GAS_RE_ERR	HALPHA_RE	HALPHA_RE_ERR	cluster	R_on_rtwo	V_on_sigma	is_mem	R_proj_Mpc_from_cat	v_pec_kms	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_R_200	host_M_200_caustic	host_M_200_virial	has_stelkin_sigma_re	has_lambda_re	has_stelkin_pa	has_gaskin_pa	has_gas_vdisp_re	has_resolved_kin_maps	kin_quality_clean	has_struct_full	has_mge	has_morph	has_env_cluster	incl_deg_thin
71269	71269_A	GAMA	2.50251	10800	0	0	0	0	0	0	0	0	0	183.973	0.0816221	0.04051	17.456	-18.87	2.59	0.4795	152.46	20.92	0.41	9.09	GAMA	1.78881	17.5337	152.054	0.40432	0.482743	16.3463	3	0.15	0.0054	0	44.9111	5.54434	41.8965	5.83541					110.5	29.9167			156.5	0.166667	-13.3794	0.188171	41.4304	0.200698	38.1077	0.177929														True	False	True	True	True	True	True	True	True	True	False	58.6342
71352	71352_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	1	184.46	0.13468	0.03641	18.236	-17.89	2.28	0.2138	101.92	21.75	1.2	9.32	GAMA	1.95656	18.1931	103.532	0.137618	0.151354	8.21918	0	0.213	0.0138	0													239.5	0.333333	517	136.816	686.964	147.053																False	False	False	True	True	True	False	True	True	True	False	38.1682
71382	71382_A	GAMA	1.68116	12300	0	0	0	0	0	0	0	0	0	184.627	0.0132341	0.0213	16.926	-18.06	3.93	0.1909	34.45	21.72	0.64	8.95	GAMA	3.66999	16.9524	43.4696	0.201884	0.153194	15.9514	3	0.63	0.1244	0	49.8945	4.25197	49.2136	3.52784					183	7.41667			181	0.166667	-1.69477	0.198699	39.6007	0.229188	49.6389	0.189628														True	False	True	True	True	True	True	True	True	True	False	35.9919
7139	7139_A	GAMA	1.49882	12600	0	0	0	0	0	0	0	0	0	175.828	0.747881	0.07567	16.959	-20.98	1.23	0.4654	89.29	18.73	1.36	10.63	GAMA	0.921837	16.9913	89.6073	0.192324	0.47935	11.5206	1	0.109	0.0193	0	235.613	3.01476	235.613	3.22988					267.5	1.5	0		181	0.166667	-50.5582	9.35431	244.702	7.08148	1.5722	0.0723402														True	False	True	True	True	True	True	True	True	True	False	57.6832
718921	718921_A	GAMA	2.10033	11130	0	0	1	0	0	0	0	0	0	217.277	1.28503	0.08647	14.457	-23.91	0.09	0.1403	55.8	10.94	0.48	11.19	GAMA	0.471486	14.2162	80.6728	0.0845107	0.241666	16.3675	2.5	0.107	0.1035	0													137	1.33333																				False	False	False	True	False	True	False	True	True	True	False	30.7171
7206	7206_A	GAMA	1.49882	12600	0	0	0	0	0	0	0	0	0	176.164	0.749569	0.09339	16.704	-21.55	3.33	0.3271	114.59	20.89	0.91	10.48	GAMA	2.61602	16.7887	106.222	0.299158	0.301254	8.48041	2	0.073	0.0143	0	106.102	2.07134	104.365	1.83336	0.549376	0.0147052	0.692694	0.0227803	277	1.41667	0	0.0349641	279.5	0.25	-41.2618	0.671867	111.638	0.572795	43.5241	0.233689														True	True	True	True	True	True	True	True	True	True	False	47.7087
7289	7289_A	GAMA	1.49882	12600	0	0	0	0	0	0	0	0	0	176.775	0.635689	0.08682	15.784	-22.37	4.96	0.2661	103.68	20.72	1.32	11.12	GAMA	2.94796	15.8301	102.07	0.212124	0.272652	17.7196	0.5	0.015	0.0069	1	205.145	1.87729	212.495	1.56721	0.0719321	0.00757972	0.0797666	0.00721752	84.5	12.75	0	0.239753	100	0.333333	38.7021	6.70034	225.268	4.65922	10.3389	0.349738														True	True	True	True	True	True	True	True	True	True	False	42.7857
751043	751043_A	GAMA	1.84625	12600	0	0	0	0	0	0	0	0	0	182.839	1.06357	0.047	18.797						0.8	10.07	GAMA	6.16149	15.7303	151.23	0.335973	0.35975	6.48269	3	0.163	0.0102	0			63.5019	2.8597					321.5	1.91667			320.5	0.166667																				False	False	True	True	False	True	True	False	True	True	False	
760733	760733_A	GAMA	1.68116	12300	0	0	1	0	0	0	0	0	0	183.976	0.0856821	0.04049	19.867		1.71	0.5538	172.21	21.08	0.97	9.15	GAMA	1.64217	18.7097	25.12	0.253741	0.270456	15.1589	3	0.183	0.1185	0													84.5	0.166667	54.1711	1.93896	29.801	2.56553	1.22051	0.0512717														False	False	False	True	True	True	False	True	True	True	False	63.4999
7715	7715_A	GAMA	1.80983	12600	0	0	1	0	0	0	0	0	0	179.229	0.72392	0.07798	15.966	-22.06	4.28	0.2308	164.41	20.9	1.29	10.99	GAMA	3.43605	15.9016	154.554	0.168825	0.308721	15.4315	0.5	0.514	0.0712	0													146	0.166667	8.84517	7.47514	207.72	5.45667	8.17014	0.303444														False	False	False	True	True	True	False	True	True	True	False	39.7179
77226	77226_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	212.373	0.14367	0.05411	16.583	-20.43	3.69	0.4243	73.87	20.93	1.21	10.32	GAMA	2.72944	16.6497	73.2893	0.390115	0.333805	13.2744	1.5	1.608	0.1042	0	117.954	2.75863	119.158	3.19196	0.397624	0.0180214	0.485599	0.021498	72	3.16667	0	0.0476366	56.5	0.25	8.27448	0.622389	134.56	0.540612	62.4764	0.280394														True	True	True	True	True	True	True	True	True	True	False	54.8513
77227	77227_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	212.442	0.0623028	0.05441	16.697	-20.33	1.85	0.5078	159.55	19.31	1.23	10.29	GAMA	1.27466	16.7954	157.14	0.181816	0.480004	15.1567	2	2.138	0.3843	0	133.933	1.61675	134.62	1.6995	0.162616	0.0110872	0.183018	0.0112345	166.5	2.16667	0		169.5	0.25	108.313	27.127	172.243	24.1575	0.495055	0.109309														True	True	True	True	True	True	True	True	True	True	False	60.5147
77373	77373_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	212.98	0.0765521	0.03951	17.979	-18.41	5.5	0.4991	3.88001	23.07	0.53	9	GAMA	2.9966	18.4515	179.593	0.431572	0.481614	6.36041	3	0.286	0.0541	0	49.8141	8.69599	38.8924	9.33412					184	29.8333			203.5	0.666667	7.97182	0.310196	30.9783	0.401825	22.098	0.141011														True	False	True	True	True	True	True	True	True	True	False	59.9404
77445	77445_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	213.275	0.0348699	0.02617	17.871	-17.54	3.2	0.0828	5.53	22.39	0.56	8.68	GAMA	2.81747	18.0563	154.429	0.124892	0.0812261	6.499	3	0.709	0.1265	0	42.2184	10.5814							210.5	29.9167			236	0.583333	-44.6547	0.197167	25.6507	0.280969	26.1738	0.125013														True	False	True	True	True	True	True	True	True	True	False	23.4799
77446	77446_A	GAMA	1.5284	11200	0	0	0	0	0	0	0	0	0	213.261	0.146376	0.05462	15.806	-21.26	4.87	0.1604	43.79	21.16	0.8	10.33	GAMA	4.31604	15.8996	59.1161	0.106296	0.0795948	25.6256	2	1.897	0.6006	0	71.655	1.51904	71.9964	1.40192	0.480643	0.0124804	0.540812	0.0154652	233	2.08333	0	0.0513293	241.5	0.166667	-3.05784	0.28953	66.3681	0.26697	99.3623	0.379967														True	True	True	True	True	True	True	True	True	True	False	32.9021
77452	77452_A	GAMA	1.48131	19300	0	0	0	0	0	0	0	0	0	213.375	0.185848	0.02584	15.473	-19.86	6.54	0.711	38.07	20.28	0.76	9.77	GAMA	3.41078	15.566	39.8981	0.637298	0.690687	16.6186	3	0.447	0.0262	0	87.0945	1.29773	75.3644	1.25556	0.64062	0.00747667	0.937444	0.0171146	30	1.25	0	0.0363152	29.5	0.166667	-19.4856	0.172947	81.2277	0.159504	203.698	0.483109														True	True	True	True	True	True	True	True	True	True	False	73.2019
77710	77710_A	GAMA	2.39463	12600	0	0	0	0	0	0	0	0	0	214.396	0.15909	0.05436	16.341	-20.66	3.11	0.7312	120.69	19.43	1.18	10.38	GAMA	2.3095	16.3601	120.738	0.253428	0.356879	17.8506	1.5	9.321	2.1852	0	121.969	1.74508	118.385	1.49232	0.324334	0.0127605	0.381134	0.015171	300	0.916667	0	0.0301299	9.5	0.166667	234.73	31.8508	9.71627	114.033	0.0124116	0.051181														True	True	True	True	True	True	True	True	True	True	False	74.4071
77754	77754_A	GAMA	2.89527	12600	0	0	0	0	0	0	0	0	0	214.648	0.157717	0.05311	15.342	-21.67	7.03	0.4378	171.17	20.95	0.78	10.48	GAMA	5.17237	15.3506	171.282	0.437885	0.429885	20.379	2	3.276	0.6425	0	116.858	1.90633	111.621	1.76837	0.588702	0.00836813	0.776724	0.0149061	161.5	1.16667	0	0.035868	158.5	0.166667	41.2395	0.213454	107.69	0.177589	268.925	0.525997														True	True	True	True	True	True	True	True	True	True	False	55.7919
77845	77845_A	GAMA	1.55095	12600	0	0	0	0	0	0	0	0	0	215.194	0.0828774	0.05454	18.651	-19.12	3.01	0.667	95.28	21.85	1.42	10.11	GAMA	2.02061	18.5174	94.7455	0.472487	0.354978	7.2519	3	0.781	0.5308	0									357	29.9167			82	0.166667	-9.43261	0.240383	26.8156	0.326388	16.4752	0.0950245														False	False	True	True	True	True	True	True	True	True	False	70.549
77967	77967_A	GAMA	1.55095	12600	2	0	0	0	0	0	0	0	0	215.615	0.059051	0.03169	14.872	-20.8	5.17	0.5294	171.53	19.91	1.03	10.37	GAMA	3.63591	15.0831	174.57	0.529454	0.468861	8.7567	3	0.199	0.0711	0													175.5	0.166667	8.35154	0.172196	140.846	0.123939	753.369	1.12125														False	False	False	True	True	True	False	True	True	True	False	61.9267
78355	78355_B	GAMA	2.47451	12900	0	0	0	0	0	0	0	0	0	216.652	0.0419303	0.05525	15.938	-21.11	3.89	0.7037	173.28	19.62	1.26	10.62	GAMA	1.99257	16.0604	173.563	0.48905	0.677557	11.1208	1.5	0.569	0.1089	0	168.776	2.34038	152.652	2.27349	0.454704	0.0099009	0.580232	0.0137299	351.5	1.08333	0	0.0248727	348.5	0.166667	26.2038	6.41352	152.242	5.52733	3.2892	0.156521														True	True	True	True	True	True	True	True	True	True	False	72.7645
7839	7839_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	179.615	0.717906	0.04749	15.003	-22.1	6.95	0.2481	44.72	20.5	1.28	11.05	GAMA	4.49618	14.781	45.9155	0.210108	0.27556	18.6767	0.5	0.974	0.4053	0	195.761	1.61404	204.761	1.50082	0.324221	0.0049158	0.320879	0.00430233	49.5	1.25	0	0.0214478	107.5	0.166667	-117.702	7.1496	250.739	4.97702	28.4967	0.76632														True	True	True	True	True	True	True	True	True	True	False	41.2448
78406	78406_B	GAMA	2.47451	12900	0	0	0	0	0	0	0	0	0	216.987	0.022586	0.02382	17.13	-18.08	5.92	0.1499	29.02	22.85	0.67	8.99	GAMA	5.16095	17.1645	24.063	0.252193	0.265401	5.14512	3	0.495	0.0905	0	51.4414	9.76453	38.4176	10.3771					227	26.6667			218.5	0.5	35.441	0.256849	28.9629	0.352634	33.6936	0.184619														True	False	True	True	True	True	True	True	True	True	False	31.7775
7841	7841_A	GAMA	1.80983	12600	1	0	0	0	0	0	0	0	0	179.609	0.713106	0.07852	15.477	-22.07	2.74	0.6845	152.06	18.99	1.24	10.96	GAMA	2.02293	15.8558	150.113	0.486455	0.545042	8.93761	1.5	0.321	0.3983	0	178.647	1.38569	170.473	1.36437	0.527608	0.0057638	0.667795	0.00880991	152	0.5	0	0.0183531	6	0.333333	-45.9748	34.1008	219.152	25.286	0.825549	0.1532														True	True	True	True	True	True	False	True	True	True	False	71.609
78425	78425_B	GAMA	2.47451	12900	0	0	1	0	0	0	0	0	0	217.069	0.00231127	0.05304	16.901	-20.07	2.14	0.365	176.88	20.15	1.01	10.05	GAMA	1.7578	16.9931	0.019989	0.228706	0.349269	8.51305	2.5	0.724	0.1192	0													16	0.166667	6.55458	0.158514	97.905	0.13848	191.968	0.469202														False	False	False	True	True	True	False	True	True	True	False	50.58
78523	78523_A	GAMA	2.13082	17050	0	0	0	0	0	0	0	0	0	217.502	0.207201	0.05602	17.175	-19.97	3.15	0.7645	162.04	20.14	1.2	10.12	GAMA	1.73256	17.2169	162.202	0.420313	0.599599	11.8327	2.5	15.75	1.6509	0	92.2797	2.24528	83.0594	2.10827	0.549457	0.0184683	0.732019	0.0346192	162.5	2.5	0	0.0307638	164	0.25	-15.2099	3.59293	93.232	3.50653	1.89406	0.0669922														True	True	True	True	True	True	True	True	True	True	False	76.3789
78530	78530_A	GAMA	2.53355	12600	0	0	0	0	0	0	0	0	0	217.582	0.119137	0.05627	15.316	-21.84	3.78	0.2189	98.15	19.93	1.2	10.86	GAMA	3.15963	15.3528	102.261	0.173387	0.168677	16.5274	0.5	7.196	1.2325	0	173.949	1.69576	173.62	1.32381	0.259226	0.00653162	0.278668	0.00650314	279.5	1.75	0	0.0514689	41	6.5	-101.348	24.5639	181.147	21.4232	0.923436	0.39926														True	True	True	True	True	True	True	True	True	True	False	38.6386
78531	78531_A	GAMA	2.13082	17050	1	0	0	0	0	0	0	0	0	217.592	0.121831	0.05543	16.917	-21.51	3.55	0.3342	55.72	20.2	1.18	10.73	GAMA	2.98198	15.8207	70.4198	0.432951	0.252603	4.82238	2	6.222	1.2008	0	144.4	1.63259	142.83	1.54352	0.437197	0.00867348	0.538417	0.0112362	36.5	0.75	0	0.0247783	42.5	0.166667	-35.5605	1.08721	158.929	0.858796	56.906	0.351106														True	True	True	True	True	True	False	True	True	True	False	48.2563
78634	78634_A	GAMA	2.53355	12600	0	0	0	0	0	0	0	0	0	218.033	0.165194	0.0555	16.489	-20.56	2.49	0.7382	16.04	19.06	1.23	10.37	GAMA	1.30483	16.5671	16.056	0.261462	0.677638	9.93238	1	0.797	0.1015	0	130.421	1.83216	126.079	1.79399	0.287488	0.0140215	0.338976	0.0149861	10	1.41667	0	0.030126	73	11.4167	-10.2322	18.1597	13.5813	57.1106	0.0435122	0.0390468														True	True	True	True	True	True	True	True	True	True	False	74.8231
78667	78667_A	GAMA	2.47367	12600	0	0	0	0	0	0	0	0	0	218.091	0.17812	0.05479	15.966	-21.06	6.85	0.2246	109.72	21.84	0.69	10.16	GAMA	5.5868	16.0125	116.18	0.150546	0.227959	17.005	3	1.077	0.1234	0	77.5298	3.30744	78.7453	2.88691	0.512648	0.019339	0.648639	0.0271525	296.5	3.16667	1	0.0741472	290	0.166667	82.0936	0.232651	27.3774	0.311713	58.4157	0.338863														True	True	True	True	True	True	True	True	True	True	False	39.1587
78791	78791_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	218.649	0.0755221	0.02662	16.854	-18.59	2.94	0.6899	81.38	20.01	0.76	9.27	GAMA	1.70936	16.8938	81.8791	0.53904	0.60367	9.85168	3	1.984	0.2357	0	51.8908	2.40776	50.2846	2.65595					64	6.91667		0.0571592	232	0.333333	1.33013	0.107368	36.3426	0.117481	81.4501	0.229599														True	False	True	True	True	True	True	True	True	True	False	71.9347
78827	78827_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	218.917	0.204939	0.02926	15.08	-20.56	3.37	0.2183	72.2	19.52	1.07	10.3	GAMA	3.22826	15.1132	69.7501	0.297662	0.232092	14.9255	1.5	1.046	1.7579	0	95.7796	0.628522	96.1643	0.64656	0.246275	0.00473789	0.251419	0.00457036	333	1	0	0.0204944	291.5	0.5	-4.60686	89.032	502.176	78.9172	2.49977	0.696008														True	True	True	True	True	True	True	True	True	True	False	38.5835
78921	78921_A	GAMA	1.57959	11900	0	0	0	0	0	0	0	0	0	219.161	0.117399	0.02982	17.43	-19.21	8.88	0.452	72.7	22.69	0.67	9.44	GAMA	7.27448	16.4928	70.6743	0.437626	0.439497	12.1418	3	0.527	0.5499	0									259.5	8.25			248.5	0.166667	26.9174	0.400508	65.1059	0.410184	55.5487	0.281311														False	False	True	True	True	True	True	True	True	True	False	56.7701
79098	79098_A	GAMA	2.77959	12250	0	0	0	0	0	0	0	0	0	220.064	0.206782	0.00624	16.114	-16.49	7.31	0.4241	37.73	21.79	0.54	8.27	GAMA	5.25186	16.082	37.7258	0.448664	0.354291	13.0324	3	2.161	3.5882	0									196.5	29.9167			272	0.5	5.11166	0.131095	22.7328	0.207281	132.235	0.496361														False	False	True	True	True	True	True	True	True	True	False	54.8373
79329	79329_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.045	0.183452	0.02887	17.784	-18.05	3.2	0.4928	130.29	22.22	0.49	8.84	GAMA	5.0016	17.1602	117.109	0.330185	0.391788	12.6852	3	3.54	5.4585	0			53.2898	10.5987					310	29.8333			292.5	0.166667	17.3145	0.15887	24.3831	0.222025	44.7995	0.187841														False	False	True	True	True	True	True	True	True	True	False	59.5225
79335	79335_A	GAMA	2.05622	12250	2	0	0	0	0	0	0	0	0	221.076	0.0439473	0.02824	18.613	-20.9	10.45	0.5834	49.58	21.09	0.59	10.05	GAMA	6.62121	14.7368	50.47	0.512829	0.418617	10.5262	3	1.341	0.4165	0													54	0.166667	-9.71684	0.0888601	63.8686	0.0830086	898.552	1.37036														False	False	False	True	True	True	False	True	True	True	False	65.3799
79444	79444_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.374	0.130271	0.03765	17.82	-18.29	4.61	0.4253	18.33	22.38	0.86	9.21	GAMA	2.38461	17.9524	19.0815	0.322304	0.238272	10.3481	2.5	0.27	0.042	0	50.2857	6.71222	40.5727	5.18999					298	29.8333			63.5	0.25	167.907	0.338486	28.4073	0.449922	22.2511	0.174397														True	False	True	True	True	True	True	True	True	True	False	54.9214
7946	7946_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	179.935	0.635369	0.10295	16.429	-22.09	2.86	0.1931	85.07	20.4	1.24	10.92	GAMA	2.4224	16.4491	90.6972	0.190303	0.153618	13.7614	2			9	177.1	1.90596	176.481	1.80795	0.42087	0.00853668	0.471772	0.0103555	240	0.833333	0	0.0276234	241.5	0.166667	-31.6617	2.72845	181.126	2.00465	18.4895	0.299463														True	True	True	True	True	True	True	True	True	True	False	36.2059
79529	79529_A	GAMA	2.05622	12250	0	0	0	0	0	0	0	0	0	221.837	0.0107472	0.02337	17.6	-17.62	5.68	0.3808	43.93	22.89	0.44	8.62	GAMA	3.98692	17.6182	43.4857	0.395027	0.434902	9.55095	3	0.132	0.0676	1									237.5	29.9167			35.5	0.166667	12.6557	0.223439	24.601	0.335595	36.1127	0.184387														False	False	True	True	True	True	True	True	True	True	False	51.7423
79601	79601_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.348	0.042312	0.04366	18.012	-18.62	2.32	0.0932	124.75	21.7	0.51	9.05	GAMA	2.31721	17.9459	119.586	0.0757927	0.0977057	7.75736	3	1.828	0.3078	0	56.8445	6.2018	58.0463	6.56532					126	29.9167			118	0.25	-9.87822	0.277263	29.4394	0.358684	15.7999	0.0985981														True	False	True	True	True	True	True	True	True	True	False	24.9332
79635	79635_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.516	0.097496	0.04006	14.962	-21.39	9.13	0.4036	135.94	21.3	0.87	10.46	GAMA	7.53371	15.0432	123.071	0.355637	0.361167	13.0936	2.5	2.596	0.3869	0					0.73077	0.00775833	1.16388	0.0190228	136.5	1	1		138	0.166667	107.94	0.536599	111.709	0.492772	154.391	0.679433														False	True	True	True	True	True	True	True	True	True	False	53.3875
79670	79670_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.602	0.104023	0.04158	17.484	-18.88	3.11	0.7334	68.33	20.68	0.86	9.45	GAMA	1.70723	17.5178	69.48	0.653081	0.570802	12.3809	3	6.816	0.9462	0	69.1915	3.61218	59.5158	4.97749	0.490609	0.0491247	0.648469	0.0780262	248.5	5.91667	0	0.10383	228	0.166667	8.45317	0.585388	66.4713	0.556164	13.0736	0.107408														True	True	True	True	True	True	True	True	True	True	False	74.538
79689	79689_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.712	0.0953478	0.04285	19.026	-17.54	0.61	0.0931	26.49	20.17	1.2	9.18	GAMA	0.744501	19.1547	179.533	0.0661987	0	9.76636	-9	12.461	13.0075	0	37.3484	9.98545							46.5	29.9167			223	0.166667	478.597	37.1014	115.029	39.0955	0.0285418	0.0136828														True	False	True	True	True	True	True	True	True	True	False	24.9196
79690	79690_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	222.712	0.0925941	0.04405	18.184	-18.65	3.63	0.515	151.73	22.19	1.04	9.51	GAMA	2.57921	18.1094	148.84	0.435093	0.300625	9.0484	3	8.646	0.8787	0	60.7241	6.83944	64.3308	5.35166					281.5	29.9167			316.5	3	-0.933656	2.38399	49.6677	2.61123	2.26352	0.083813														True	False	True	True	True	True	True	True	True	True	False	60.9875
79693	79693_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.727	0.027666	0.0431	16.697	-19.82	4.4	0.7099	15	20.71	1.18	10.07	GAMA	2.6952	16.7762	14.9208	0.596746	0.524092	7.53604	1.5	32.132	9.4118	0	75.683	2.06028	67.9809	2.28138	0.569939	0.0170732	0.731334	0.0303127	188	2.25	0	0.0344859	193.5	0.166667	-10.2434	1.35947	74.8374	1.3553	7.94575	0.123966														True	True	True	True	True	True	True	True	True	True	False	73.1361
7969	7969_A	GAMA	1.56074	12600	0	0	0	0	0	0	0	0	0	180.034	0.67385	0.08554	16.037	-22.12	5.17	0.1772	161.03	21.03	1.32	11.02	GAMA	2.85883	15.9576	160.238	0.0979065	0.15112	11.1762	0.5	0.55	0.0895	0	249.798	2.45185	253.858	1.90508	0.0740868	0.00745765	0.0801679	0.00688373	117.5	11.1667	1	0.587388	300.5	0.166667	51.5588	11.2714	107.48	10.5821	1.86697	0.245094														True	True	True	True	True	True	True	True	True	True	False	34.6339
79706	79706_C	GAMA	1.70934	10200	0	0	0	0	0	0	0	0	0	222.703	0.0937113	0.04335	18.765	-17.8	0.62	0.1104	100.39	19.66	1.22	9.3	GAMA	0.513146	18.7904	110.684	0.0095398	0.127794	7.23592	0	14.645	9.3732	0	55.2687	3.98289	55.2687	4.12203					229.5	29.9167			107	0.416667	108.276	17.5449	6.93409	77.3195	0.0137225	0.00815504														True	False	True	True	True	True	True	True	True	True	False	27.177
79710	79710_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.742	0.0921881	0.04194	18.752	-17.94	3.04	0.3955	129.2	22.68	0.96	9.18	GAMA	2.225	18.9239	123.27	0.299668	0.31581	3.10206	3	10.2	18.9697	0									144	29.9167			274	0.166667	8.0567	0.376558	25.826	0.541648	10.7875	0.0930033														False	False	True	True	True	True	True	True	True	True	False	52.8071
79711	79711_A	GAMA	2.23191	12600	0	0	0	0	0	0	0	0	0	222.754	0.0760883	0.0434	16.095	-20.42	2.54	0.6047	40.62	19.1	1.19	10.32	GAMA	1.51748	16.1721	41.3824	0.279003	0.494434	16.9672	1	11.54	1.9234	0	130.206	1.22064	130.35	1.25946	0.325113	0.0096583	0.358277	0.0105745	38.5	1.33333	0	0.0455735	97.5	0.166667	317.55	18.5796	58.691	20.8179	0.341325	0.0924976														True	True	True	True	True	True	True	True	True	True	False	66.7153
79712	79712_A	GAMA	2.1412	12600	0	0	0	0	0	0	0	0	0	222.807	0.0279597	0.02326	18.274	-16.99	1.95	0.275	103.85	22.68	0.7	8.57	GAMA	2.31199	18.5501	83.2021	0.578262	0.447016	6.68628	3	0.207	0.154	1									84.5	29.9167			150.5	4.41667	1.70202	0.2022	24.2204	0.288242	25.8267	0.170248														False	False	True	True	True	True	True	True	True	True	False	43.5312
79733	79733_A	GAMA	2.12487	17100	0	0	0	0	0	0	0	0	0	222.848	0.00707868	0.02319	14.956	-20.32	4.86	0.2469	17.93	20.03	1.09	10.23	GAMA	4.11732	14.9333	15.7961	0.267096	0.223982	24.1613	0.5	0.04	0.0029	1	76.8937	0.749392	77.6443	0.815675	0.168158	0.00624805	0.173965	0.00594653	345.5	2.5	0	0.0603008	336	2.33333	2.47821	0.889707	69.0622	0.94581	25.2354	0.321121														True	True	True	True	True	True	True	True	True	True	False	41.1404
79734	79734_A	GAMA	1.82436	22741	0	0	0	0	0	0	0	0	0	222.866	0.00115967	0.04263	17.029	-19.38	1.41	0.4362	72.3	19.3	0.4	9.27	GAMA	1.07333	17.1552	74.6042	0.27496	0.40086	13.8131	3	9.674	1.5647	0	51.6788	3.20558	56.8864	3.27116					76	4.91667	0		67.5	0.166667	-4.04733	0.130166	48.9632	0.124665	59.1197	0.206212														True	False	True	True	True	True	True	True	True	True	False	55.681
79750	79750_A	GAMA	2.23191	12600	0	0	0	0	0	0	0	0	0	222.917	0.0463949	0.09972	16.255	-22.22	3.4	0.2541	136.9	20.43	1.23	10.98	GAMA	2.3002	16.2149	135.084	0.179077	0.21919	9.0019	0			9	176.974	1.88175	179.895	1.87802	0.0672926	0.00958063	0.0776283	0.00980152	321	13.75	0	0.391905	213.5	0.416667	327.575	332.484	921.834	151.18	7.98081	3.72335														True	True	True	True	True	True	True	True	True	True	False	41.7635
79771	79771_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	222.869	0.081452	0.04252	18.451	-18.69	4.6	0.2966	39.22	23.14	0.43	9.02	GAMA	3.65857	17.8106	121.066	0.262891	0.0987695	9.01619	3	6.768	1.2157	0	57.1691	8.84377	55.0145	8.48102					157	29.9167			166.5	0.416667	-22.9673	0.420019	41.6442	0.462319	22.9641	0.17099														True	False	True	True	True	True	True	True	True	True	False	45.2996
79810	79810_A	GAMA	1.82436	22741	0	0	0	0	0	0	0	0	0	223.261	0.203138	0.0432	16.527	-19.96	1.46	0.1149	92.25	19.21	1.03	10	GAMA	1.25181	16.6071	107.987	0.108592	0.122871	14.291	0	4.845	0.7843	0	75.3547	1.15023	77.261	1.12276					279.5	13.75	0		89.5	0.75	-2.56532	1.7052	75.7694	1.79678	2.40345	0.0586078														True	False	True	True	True	True	True	True	True	True	False	27.7362
79850	79850_A	GAMA	2.6745	12600	0	0	0	0	0	0	0	0	0	223.43	0.0393051	0.044	17.394	-19.15	3.6	0.7302	94.44	20.9	1.2	9.82	GAMA	1.98714	17.5087	94.3733	0.630344	0.654591	7.36658	-9	53.517	5.7017	0	81.031	3.80505	79.6947	4.57732	0.463096	0.0412825	0.562831	0.0579488	290.5	5.08333	0	0.0819641	273.5	0.166667	-18.5492	1.16556	75.4755	1.12571	6.66945	0.0855872														True	True	True	True	True	True	True	True	True	True	False	74.3476
79866	79866_A	GAMA	2.23191	12600	0	0	0	0	0	0	0	0	0	223.454	0.0896591	0.04393	15.391	-21.16	3.43	0.2657	97	19.7	1.23	10.64	GAMA	2.26464	15.4951	90.4109	0.271198	0.191363	18.6197	0	19.208	3.7383	1	171.948	1.22387	177.498	1.31224	0.213062	0.00613162	0.220244	0.00572832	286.5	1.5	0	0.0525762	157.5	0.333333	46.6158	18.9928	290.275	13.2794	6.21365	0.374117														True	True	True	True	True	True	True	True	True	True	False	42.7519
