CATID	RA	Dec	r	priority
10000907	216.766573443142	0.322989200519938	17.29422	7
10000916	220.794329241986	0.380331696289488	17.29609	7
10000926	213.309035026886	0.651951042065078	16.53157	7
10000949	222.803648184122	0.696938304591631	16.25087	7
10001054	217.298184366928	1.84341541547838	17.30646	7
10001083	215.467691333669	-1.8323779803021	16.12856	7
10001103	213.587698316507	-1.56566442951654	17.11998	7
10001134	219.840967239751	-1.4499786937555	16.8183	7
10001186	212.918295225364	0.757133342954767	17.27346	7
10001277	135.860916779309	-0.313344426550052	17.518	5
10001286	136.161950386329	1.12032491169759	17.44121	5
10000043	183.628243602587	-0.101295202164891	17.15306	8
10000310	133.079978838154	-0.359286045578086	15.86464	7
10000346	133.653241969029	1.37950845205812	17.25691	7
10000385	137.02667519061	-0.635911715524212	16.56341	7
10000423	137.474712828005	1.00113382417166	15.25932	7
10000482	180.975963126954	-0.881667202714717	16.90179	7
10000502	173.909221342637	-0.177797251770897	16.66625	7
10000506	181.277430590996	-0.070732767350139	17.04067	7
10000510	182.515226024011	-0.177558634284955	17.0951	7
10000558	184.603047281455	-1.74842431674453	17.11427	7
10000563	180.265952680114	-1.43599380473732	17.30295	7
10000568	183.827814587884	-1.33797504229809	16.39381	7
10000603	182.865967799764	1.7863953391777	17.08012	7
10001294	133.875937569533	-0.0975706861549517	17.44214	5
10001359	182.261048738108	1.89432454255884	17.41162	5
10001376	178.356227292952	1.48127866165927	17.53145	5
10001402	181.272543980331	0.131873672599821	17.54589	5
10001425	217.148722671256	-0.746001434982751	17.44565	5
10001426	221.445366258802	-0.815232079619152	17.56951	5
10001455	213.141036883358	0.470380777851989	17.4299	5
10001470	214.244443077145	-0.959632105374551	17.519	5
10001499	220.488531943686	-0.181710207487257	17.53921	5
10001528	213.472769401733	1.32955039123309	17.5877	5
10001533	218.193428639154	1.24848426637365	17.53563	5
10001637	216.657089376192	-1.24757414907652	17.37964	5
10001650	211.412138943806	0.834579223838326	17.44299	5
10001674	223.547742725083	-0.48582673022534	17.56959	5
10001687	133.7562514872	1.05830601276281	17.78717	4
10001742	140.544831406755	-0.571222127088547	17.64262	4
10001827	183.621103914908	-0.475225067273814	17.60853	4
10001892	173.833138681357	1.34198397051871	17.7056	4
10001902	183.446109118058	1.7544829606516	17.59049	4
10000101	180.630951486645	-0.345728746319528	17.13064	8
10000138	212.474878640686	0.174778770952583	16.19314	8
10000180	212.544260612344	1.19047243509282	16.48192	8
10000208	222.465854743618	1.34792659435191	17.25869	8
10000229	216.779556984394	-1.74900711010548	17.22233	8
10000268	217.544238289715	-1.12440858678427	17.24452	8
10000289	223.233587071974	1.26755793714984	16.66252	8
10000294	132.058234697127	0.796457163257706	17.25117	7
10000341	129.77282804788	1.60965500619173	17.24555	7
10000372	137.635026401172	-0.553617192196555	16.79738	7
10000396	138.50639543107	0.46006709129851	17.05512	7
10000436	138.670948668989	2.039605175609	16.89944	7
10000441	136.383130187753	1.71049221321068	16.18568	7
10000512	185.381598687209	-0.0694308968869357	16.35372	7
10000519	181.121905143494	0.303523199350329	15.51324	7
10000534	175.448932228387	1.20159977802026	15.4366	7
10000552	183.096569242452	-1.68961894911321	16.6766	7
10000565	181.521214961134	-1.34346539566862	16.11121	7
10000571	184.653351631608	-1.34069996697834	17.18497	7
10000591	182.557045103495	1.89538968654752	16.15489	7
10000608	175.404267450105	1.52047309090865	17.03271	7
10000623	177.139837097431	0.519459809449024	15.45946	7
10001942	182.610865250142	0.161689502879573	17.73043	4
10001955	186.144447401079	-0.215865167827457	17.80962	4
10002008	221.244473695887	-0.300392126334186	17.63459	4
10002012	212.737199370181	0.170802775891352	17.79997	4
10002022	220.82294617805	0.43783527025534	17.71974	4
10002052	221.535251600514	-0.910796683951529	17.80155	4
10002058	220.462302927944	-0.507036470160582	17.77016	4
10002077	222.711581407117	-0.0758221155335383	17.69608	4
10002166	221.499995996995	1.71755043123648	17.8477	4
10002188	217.145970251389	-1.70278086493861	17.77732	4
10002189	217.261893153922	-1.82888827511175	17.84606	4
10002212	220.896760708706	-1.88572992925212	17.7541	4
10002225	220.58619971043	-1.46997721507201	17.62933	4
10002250	214.710424162869	-1.08907957101908	17.79571	4
10002253	212.348548087548	1.27004317067426	17.63623	4
10002307	131.51208068474	-0.757792986226324	15.86818	3
10002374	129.023629719922	2.92609335635408	16.90004	3
10002394	140.842301909779	0.299107029419684	17.0392	3
10002402	135.813470465348	-0.34327657539158	16.77968	3
10002454	137.613963183	0.900588106148404	16.82825	3
10002489	131.790994858986	0.642750050043616	17.04975	3
10002532	134.429628857313	0.671853098041893	17.73268	1
10000664	173.528991594838	-0.32188714116455	16.35695	7
10000680	178.10355824037	0.0987201532710312	16.85266	7
10000693	181.037358185843	0.596560895691991	16.52412	7
10000704	185.81897868622	-1.16428601519597	16.21703	7
10000719	185.934780967907	0.664717708133224	16.87628	7
10000739	219.595040599014	-1.21682012293834	17.27947	7
10000832	222.189575474981	0.557016624289077	16.87676	7
10000929	214.562281771984	0.829387597954766	17.20307	7
10000945	221.559131831976	0.787635044673348	15.80487	7
10000971	212.566746199322	1.63576748651358	17.2159	7
10001136	221.612205572863	-1.41979667038508	17.17363	7
10001173	211.71591765748	-0.0415280944487472	16.39505	7
10001239	223.864737245034	-0.985929726790885	17.12629	7
10001243	129.005254480689	-0.40574870221063	17.49178	5
10001263	134.655069641662	-0.44200467505487	17.50036	5
10001264	132.31120710145	-0.739822704558387	17.44254	5
10001304	185.329443090245	-0.872377927994816	17.5675	5
10001347	181.205104898326	-1.48305137056406	17.47208	5
10001353	181.813027362197	1.46445115341422	17.51692	5
10001398	178.869135673881	-0.689065887843075	17.46203	5
10001407	180.841791785804	0.94593230643756	17.36541	5
10001411	186.216653460646	0.82104045598262	17.43072	5
10001424	213.840201120206	-0.701336832049139	17.55435	5
10001512	220.524685456172	0.421731165007434	17.47142	5
10001627	221.814906193914	-1.96251490980849	17.58452	5
10001629	217.707026683252	-1.66174531894588	17.38769	5
10001630	219.325381152568	-1.63049453210395	17.54085	5
10001668	223.422732540217	-0.360338010589482	17.50023	5
10001693	134.638963477909	-0.664737733284012	17.75076	4
10001730	131.535245279836	2.98620524282228	17.65695	4
10001834	180.618862292753	0.300123255252782	17.78404	4
10001879	174.016923709502	-1.43454340570493	17.67356	4
10001893	174.257640178584	1.26788037986837	17.72593	4
10001908	176.323160369732	-1.81227837395863	17.62307	4
10000655	182.719553141858	-1.25953461737989	16.94528	7
10000661	181.004565990765	-0.783577509905503	17.28965	7
10000689	174.231999189342	0.605977257239619	16.01526	7
10000729	185.897929963483	1.73110526497085	17.03755	7
10000767	218.079005706914	-0.296231523123559	16.89239	7
10000786	212.770456565893	0.0786025799179527	16.44662	7
10000813	211.423527768178	0.486663957094152	16.79062	7
10000889	216.259198019971	-0.0142020208015251	17.28832	7
10000898	221.679973102084	-0.0773708318465882	16.62592	7
10000941	219.506881488115	0.830767133887003	17.30419	7
10001062	221.243608681681	1.70740978411842	15.82445	7
10001078	211.889820787028	-1.89781226615039	17.18758	7
10001079	211.831217237054	-1.88128104616952	16.36824	7
10001100	222.913898729131	-1.66794581521078	16.84036	7
10001125	215.033305097287	-1.5767798675435	15.77948	7
10001159	220.99662959191	-0.980701688340638	16.7615	7
10001185	212.502491562604	1.05030566327137	16.60565	7
10001209	223.548822955964	0.579683053385529	16.72563	7
10001241	132.564058032863	0.767375022928606	17.51097	5
10001968	218.862203739292	-1.08402618504444	17.85168	4
10001971	220.270280582165	-1.1556267160421	17.69025	4
10002018	218.810254671567	0.628218508493653	17.85562	4
10002113	220.873830268384	1.14643181539051	17.70268	4
10002148	217.008989902462	1.35274397370666	17.75398	4
10002197	220.517293068778	-1.81791744207471	17.68784	4
10002222	219.288245270194	-1.46470388803466	17.82182	4
10002347	130.535054599825	1.26288400027237	16.97547	3
10002403	135.779949691706	-0.399989521147547	16.96645	3
10002432	138.841386046237	0.875553891612137	15.92073	3
10002518	138.927989792597	-0.644378634859286	17.43747	2
10002525	130.080271994827	-0.984883085531335	17.44284	2
10000045	180.175875086384	0.310254843461201	17.3004	8
10000051	182.886555072348	0.691868832599679	16.61245	8
10000071	183.342791751877	1.52461542425896	16.87303	8
10000081	175.938341444799	1.32498223266213	17.25713	8
10000164	223.039510728241	-0.481242699402878	17.26736	8
10000167	214.115961196709	0.353560907528683	16.7244	8
10000170	219.470231050042	0.26415815560051	17.05531	8
10000171	220.801261612479	0.422861095346107	17.27143	8
10000239	217.120394414894	-1.42533188180661	16.82726	8
10000263	219.643599642667	-1.52185717004322	16.16652	8
10000323	131.428530696234	0.892972920179323	15.88038	7
10000333	132.804345697775	1.63635657207833	17.14705	7
10000348	129.204304429036	1.72949578898242	16.60244	7
10000426	135.770972067235	0.932483760434785	17.23414	7
10000458	130.394853382264	0.773039826870398	16.96912	7
10000559	177.17483527917	-1.31357459501404	16.7641	7
10000564	180.61178784773	-1.28671415758467	17.08709	7
10000578	184.947222156065	-1.94022008553165	17.19721	7
10000606	185.375342886499	1.86903175710297	17.29896	7
10000610	175.776958904495	1.48655044320851	17.21499	7
10000618	176.396026625019	-1.71941568300166	17.1815	7
10000674	182.0329191367	-0.340701745924586	16.62719	7
10000760	211.329658671288	-0.208476848843955	15.73294	7
10000761	211.642517731923	-0.351580897083441	16.18602	7
10000809	222.114495024736	0.157580484774745	16.44625	7
10000839	217.333839385061	0.870933999090759	16.45987	7
10000840	217.606812785068	0.953808062799958	17.30469	7
10000848	219.987933360821	0.92321104228503	16.48624	7
10000881	221.879734190547	-0.515253474327504	17.22218	7
10000924	211.901722950993	0.785053282632972	16.84891	7
10000930	215.378252506934	0.752120432300335	16.92879	7
10000942	220.206126309791	0.83087050869874	16.95356	7
10000943	220.515902633268	0.655036059886057	17.33168	7
10000951	212.504648489039	1.30437058864193	16.98829	7
10000996	222.866189884102	1.50027769254929	17.22962	7
10001001	219.673799158604	1.91233588962052	17.32952	7
10001047	214.197315125299	1.85817540212609	16.66161	7
10001197	216.468494162172	-1.74195259363368	15.31686	7
10001211	223.935259139482	0.614817647809045	17.17394	7
10001228	223.222269734445	1.25761429463433	16.95748	7
10001993	223.027598975026	-0.816720594700632	17.71218	4
10002000	218.112615120889	-0.250375728034691	17.66205	4
10002048	217.737414727705	-0.877569927048933	17.79774	4
10002101	222.156425968926	0.641465679485909	17.79941	4
10002215	213.910341768863	-1.75006796245789	17.7592	4
10002244	214.557199586103	-1.4010382425995	17.70899	4
10002248	213.736718698697	-0.335072763714654	17.83783	4
10002323	130.543445423939	0.89089105132437	16.97885	3
10002395	140.850736494258	0.261645238636591	16.27791	3
10002400	139.902519496349	-0.739248098382087	16.65169	3
10002408	140.23030756419	0.120182829370496	15.30102	3
10002423	138.278264439558	2.04066509532021	16.42678	3
10002504	133.858761321622	2.33521141306912	17.36526	2
10001346	177.989073604012	-1.54592304413544	17.35634	5
10001394	181.562878436309	-1.16539077421004	17.41973	5
10001506	215.64257928613	0.278810099120749	17.55766	5
10001549	222.023062420114	1.4769343626923	17.51764	5
10001585	221.837930356719	1.62351335701042	17.57141	5
10001616	218.70615314722	-1.39194040985895	17.42978	5
10001619	221.157572701801	-1.27673183724065	17.49194	5
10001636	216.575477944673	-1.18030534232248	17.43133	5
10001654	214.38249795316	-0.770574332556294	17.50359	5
10001671	223.617224110489	0.125513341110122	17.41843	5
10001675	223.682774703986	-0.444890365530803	17.6046	5
10001738	134.250254828425	-0.760983947726579	17.74659	4
10001868	177.248696777475	-1.32785006659808	17.74556	4
10000033	133.024351696863	0.314422357754706	17.28662	8
10000034	133.092557845619	0.373784801514393	17.00839	8
10000047	183.384809340107	0.334893471798275	15.82939	8
10000060	184.623308868295	-1.77366640775608	15.21491	8
10000086	176.139061892023	-0.722023933136328	17.13246	8
10000116	185.535798159834	-1.37930257662305	16.858	8
10000119	212.27800327485	-1.23855018573185	16.68862	8
10000145	222.965595235049	0.0758396344595117	17.19283	8
10000179	222.265210810269	0.824650116217697	17.35028	8
10000206	221.271849750327	1.2930199999438	15.56737	8
10000238	214.749154491652	-1.34475314157969	17.38365	8
10000288	223.109515012385	1.79159590415303	17.27626	8
10000309	133.0408292506	-0.339689565166419	16.11849	7
10000328	130.233520796309	1.45011261720235	16.84363	7
10000331	131.80538562572	1.58889747505375	16.79926	7
10000370	137.638495958986	-0.943783276396729	16.808	7
10000374	139.028747437142	-0.526197173179549	17.03878	7
10000405	140.518092930985	1.62752243398454	16.46818	7
10000455	132.27085139135	0.262581968025693	16.17018	7
10000622	175.750860772904	-1.8003908017249	16.95493	7
10000691	178.517157716808	0.496820836576913	17.27679	7
10000731	211.351590416682	-1.07877569515281	16.02707	7
10000770	219.28087078231	-0.364329447491681	16.10246	7
10000779	221.083316329295	-0.316702992742742	16.82323	7
10000788	214.215296097944	0.0641088684262922	17.32186	7
10000798	218.508566773635	0.131306691516686	16.68032	7
10000799	219.757982786153	0.110743180133725	16.36221	7
10000843	218.072159749115	1.05228792473436	16.67999	7
10000866	219.296675468117	-0.863888857370324	17.34513	7
10000990	220.741027383183	1.4565218634086	17.23873	7
10000997	222.889214203736	1.46068047291053	17.31559	7
10001004	221.257766195749	1.9973576451249	16.97994	7
10001041	222.993405446505	1.19095907350099	16.04498	7
10001049	215.661219891438	1.79779424640184	17.1804	7
10001102	212.576711274155	-1.40433397967092	17.33091	7
10001131	219.135194175697	-1.63203930323929	16.80344	7
10001138	221.921275685391	-1.38296627896428	16.88621	7
10001170	212.406625550761	-0.928103578806827	17.27342	7
10001181	212.797729235266	0.401572147824539	17.25905	7
10001193	215.068595140296	-0.691420585130389	16.64346	7
10001195	216.108526742395	-1.52952862544281	15.94615	7
10000019	136.85332596958	2.50249470989657	17.03253	8
10000054	175.325607719372	1.06544682340764	15.74067	8
10000079	176.724002518996	1.00131457975617	16.14373	8
10000175	214.943184310018	0.797878829623657	16.771	8
10000191	221.322545209631	1.58122860346244	16.88008	8
10000199	213.476657607822	1.54139973628016	16.50955	8
10000202	217.933907119505	1.4475981636148	17.18079	8
10000230	217.28926773523	-1.80034573192306	16.84389	8
10000286	223.54083258858	1.50816537366718	17.15228	8
10000312	128.646611288404	0.189458212805748	16.80449	7
10000325	134.701805036776	0.909519945015343	16.3097	7
10000342	129.589108046433	1.98666579538326	17.03459	7
10000362	128.603479892159	2.28506069940089	16.32564	7
10000388	139.531577787077	-0.77654853805738	16.76724	7
10000435	138.129238171294	1.79618609546767	16.88407	7
10000456	133.601658638431	0.31086960059361	17.38243	7
10000462	183.265591743574	-0.772655499320113	16.92959	7
10000464	184.292219897145	-0.69166434371487	17.06637	7
10000476	183.802867421176	0.879355998742501	16.80706	7
10000477	185.144826092748	0.882329717679755	17.0721	7
10000523	174.777113704642	0.72869213404547	15.59939	7
10000532	174.120999588385	1.14778268381795	15.28866	7
10000572	185.263634931984	-1.25702212208458	17.10682	7
10000584	180.561618803978	1.51721022025429	16.05954	7
10000597	182.103121412543	1.34251130594446	16.64751	7
10000643	177.014829203817	1.58490788652353	16.91945	7
10001311	175.70757163368	-0.0821667239255028	17.4558	5
10001313	183.47770292269	-0.0269143627186737	17.46786	5
10001320	184.099960160746	0.285620171584414	17.44545	5
10001321	184.783888133005	0.227657386275983	17.3471	5
10001331	183.915594772543	1.07222058364094	17.40293	5
10001362	179.652324456581	1.74417559055342	17.33285	5
10001397	178.154359055872	-0.833328301621458	17.52474	5
10001410	185.962386131154	0.846716522378012	17.47459	5
10001459	219.640186104326	0.498560619682411	17.60561	5
10001523	220.367538497243	0.637116078774407	17.41038	5
10001587	211.396744433628	-1.81315911379684	17.56714	5
10001601	219.521712178417	-1.78270466411514	17.37361	5
10001613	216.431307556356	-1.32222512350575	17.40271	5
10001644	212.610578235596	-0.499870077314396	17.46932	5
10001734	134.752020739702	2.78342513657103	17.71829	4
10001785	137.757621258712	2.30778155556243	17.80089	4
10001795	131.016279406431	-0.871535393426696	17.71846	4
10001841	184.362830056628	0.327623736203478	17.78216	4
10001905	174.678831544733	1.98803446686473	17.80013	4
10001914	177.016685568478	-0.781730030895571	17.7541	4
10001923	176.573586462206	1.78232006247519	17.73674	4
10001924	174.19128564579	-1.77976026945507	17.79484	4
10001950	179.07876036016	1.0198648812716	17.69612	4
10001958	186.282826362997	0.300263433443659	17.81066	4
10001961	186.068279786171	-1.52205091599285	17.58682	4
10001962	211.104513035012	-1.05352640481877	17.77519	4
10001983	218.002385172089	-0.643753818887905	17.65588	4
10002024	222.185735079421	0.558430526343602	17.78105	4
10002034	218.621144386171	0.898877948194461	17.85114	4
10002060	221.858653336636	-0.454954980223781	17.65487	4
10002108	216.709469275163	1.19474493070102	17.62073	4
10002154	220.587094432534	1.33187354690339	17.80811	4
10002218	216.204385228068	-1.69549257088044	17.81188	4
10002219	217.178271528802	-1.50650697956747	17.83551	4
10002221	218.578319109492	-1.48301210785249	17.83406	4
10002236	222.328586708377	-1.02894397390526	17.64549	4
10002262	223.442473033448	0.435747506306998	17.74836	4
10002339	134.111828323373	1.74467899815157	16.27131	3
10002342	129.791611706487	1.12004335766724	16.64366	3
10002406	140.52086979716	-0.345236936386171	16.29346	3
10002466	136.449465102673	2.13050862127854	16.93879	3
10002499	129.662091353705	1.75258586933894	17.51974	2
10002503	132.219711657586	2.34443130715419	17.34587	2
10002562	139.164073733773	0.973556529428625	17.69632	1
10002570	138.680414451724	1.50790809417317	17.61232	1
10000650	176.962840003624	-1.25940204621807	16.94206	7
10000673	180.407239842599	-0.325129171358442	17.15905	7
10000682	178.444477988464	0.149428692620554	17.12382	7
10000755	221.70698351752	-0.708984729606209	17.03553	7
10000783	223.023994476254	-0.341081856767027	16.87465	7
10000808	221.945204104091	0.1924507353573	16.57544	7
10000857	221.805566800968	1.02501763957872	17.25907	7
10000922	222.198106184269	0.422395995658713	17.26305	7
10000925	213.184462501759	0.820168255418094	17.14907	7
10000940	217.939080067672	0.729932033258127	17.11028	7
10000952	212.554282902231	1.25252507818602	15.49291	7
10000954	214.520183391828	1.32114374464783	15.8182	7
10001023	213.537890262715	1.55993104641495	15.74384	7
10001069	222.279558654847	1.69546485378799	16.88393	7
10001137	221.747749003309	-1.38648795208723	16.77141	7
10001215	223.50698854331	0.883005691095355	16.16383	7
10001233	223.325391383679	-1.98453475029727	17.06483	7
10001235	223.612669566808	-1.66259261382196	16.62207	7
10001273	140.368594522086	0.359827119681965	17.53186	5
10001938	182.675763866304	-0.296153880634966	17.79202	4
10001954	186.275285348292	-1.09358843319183	17.61183	4
10002033	218.342630223174	1.0529698305044	17.62885	4
10002041	212.552591732019	-0.864420972189479	17.87947	4
10002044	217.182819105595	-0.865131823815681	17.67533	4
10002095	218.569132088252	0.650796422810431	17.75214	4
10002208	216.566375708006	-1.99706939668996	17.74759	4
10002232	217.607872852149	-1.09431447575355	17.71863	4
10002247	212.515900972445	0.418386502562635	17.8091	4
10002276	223.610348900119	1.74654387924981	17.84281	4
10002280	223.726756545608	1.98711835583029	17.73179	4
10002337	132.633054747664	1.57273555008636	16.34462	3
10002413	140.54097793581	1.47756322483738	16.3116	3
10002439	137.591015437825	1.11045512082166	16.71743	3
10002453	137.526252403429	0.902176488103699	15.57057	3
10000027	140.098132524692	2.81870615965145	17.03074	8
10000097	181.548340886755	-0.745311442394301	16.94997	8
10000124	216.235408411421	-0.751898351332195	16.14182	8
10000149	222.019501358028	0.577652866772104	16.43897	8
10000184	214.267043822905	1.75341362276904	16.68064	8
10000188	217.350643319392	1.50711534876779	17.13862	8
10000220	211.933024008633	-1.61021194702226	15.35251	8
10000221	212.394969799727	-1.68858000453576	16.14996	8
10000235	221.443329402	-1.62542836960206	17.36694	8
10000237	212.554576837807	-1.4017015458394	15.4608	8
10000257	213.935619008095	-1.73764402571889	17.33026	8
10000292	223.57009786858	-1.59106422364831	17.11683	8
10000314	130.436808966752	0.0719953263666449	17.15711	7
10000319	132.085592289444	0.6228857475274	17.32091	7
10000344	130.376397392189	1.31828995694248	16.43197	7
10000447	128.726813110032	-0.0688456938970125	16.65498	7
10000452	128.541730118946	0.249402726514331	16.7144	7
10000524	175.23819184019	0.831252371073414	17.24496	7
10000580	179.888186669489	-1.63993187386053	17.22672	7
10001295	130.857968737185	0.262732642343785	17.42328	5
10001308	183.184261130315	-0.618994157789446	17.41174	5
10001325	175.179922630612	0.75607860759698	17.33204	5
10001337	182.323067662552	-1.43159119180425	17.34456	5
10001344	183.101983579883	-1.93483521640099	17.34421	5
10001422	221.05559973685	-1.16849414457658	17.60489	5
10001461	219.820800624176	0.432861130626008	17.51105	5
10001591	212.349075626206	-1.66778839715694	17.50336	5
10001598	216.480719616118	-1.91488534446384	17.38427	5
10001670	223.612157181175	-0.323115743332629	17.65281	5
10001676	223.758777280723	-0.467734138345387	17.44828	5
10001735	130.881704742005	2.92408283888787	17.6991	4
10001740	141.314555834423	-0.981358757872995	17.71457	4
10001754	139.05070820824	-0.372541336238176	17.69945	4
10001799	133.770775423982	-0.14417757336504	17.79554	4
10001821	174.367616585068	-0.594181179694632	17.77244	4
10001891	185.39574065686	1.95770803013026	17.65254	4
10001896	182.667750153502	1.41388063999692	17.81758	4
10001919	176.955224319147	0.659225498100367	17.7382	4
10001315	174.936919791371	0.372253812067366	17.48364	5
10001322	184.950350029568	0.398849452634106	17.57503	5
10001366	177.935675885853	0.342017538084051	17.51169	5
10001399	180.805679887003	-0.754962976498019	17.50029	5
10001428	222.364229120308	-0.703695913742918	17.39759	5
10001433	220.502792753062	-0.37864654295469	17.56388	5
10001464	221.714861424506	0.442322854542867	17.39379	5
10001490	214.324908769311	-0.00637038798438433	17.56356	5
10001557	220.079151871842	1.90178768375031	17.53199	5
10001581	218.145332623217	1.82274103417875	17.45581	5
10001611	214.289235531847	-1.39624929050853	17.571	5
10001721	130.758004381246	2.16268381301677	17.75764	4
10001732	129.212374017831	2.35649005841387	17.86633	4
10001743	139.15650037653	-0.0786607697546185	17.60279	4
10001751	138.325714151328	-0.64315402113875	17.8323	4
10001778	138.06553131983	2.81057770005195	17.77478	4
10001844	174.970207359031	0.688364921150713	17.71298	4
10001858	178.857269274378	-1.66916641956868	17.80012	4
10001872	185.180539811366	-1.34331852109451	17.69247	4
10001969	220.001274175849	-1.06671946342366	17.80532	4
10001994	211.492331375812	-0.348463029180839	17.87567	4
10002010	212.385090649793	0.0482112946830144	17.70456	4
10002040	222.246149555879	1.01025540970115	17.76303	4
10002073	221.5698926648	-0.0830832643584229	17.60738	4
10002092	216.425812031925	0.780841367014644	17.69052	4
10002153	220.321127206919	1.20576968266772	17.8495	4
10002159	217.592005118237	1.73296593696521	17.73385	4
10002160	218.492520224741	1.85399298283747	17.80592	4
10002184	214.260768537059	-1.8011515917739	17.79953	4
10002214	222.960144944946	-1.8795310637178	17.90571	4
10002231	216.974027363404	-1.09594972337176	17.76107	4
10002344	130.144386823845	1.28536458334203	17.05396	3
10002351	133.887956740907	1.50102457318056	16.7569	3
10002437	140.174715500925	2.15105751283673	17.20336	3
10002458	136.194784524244	0.957852171195434	16.63811	3
10002478	133.429954874654	-0.0796545420650611	17.15106	3
10002494	132.867072999778	1.54388179616356	17.38817	2
10002527	134.88465536484	-0.466962330019547	17.44147	2
10002528	129.614918569779	-0.0477519078056949	17.5537	2
10002536	132.928943172045	-0.37478729773507	17.66014	1
10002571	136.201863654266	0.554776752135983	17.74767	1
10000782	222.034034696311	-0.282045640299384	16.61846	7
10000792	216.278401309641	0.159391098937883	16.97244	7
10000807	221.550459280853	0.0680232656198158	16.77534	7
10000932	216.298215200982	0.817278237993704	16.25072	7
10000999	217.801567001419	1.98715168964083	17.16169	7
10001007	222.322558484047	1.91221633160499	17.28231	7
10001018	211.524714483241	1.43998706304318	16.91103	7
10001072	211.619043827182	-1.65677565374977	15.71947	7
10001087	218.244013193357	-1.81216240342179	16.12427	7
10001089	218.829861633447	-1.77680600728414	15.88425	7
10001217	223.320202076174	-0.542436755966879	16.65474	7
10001231	223.522510739762	1.7290342088041	17.18681	7
10001257	128.954640224954	2.18304008534578	17.3759	5
10001269	141.412974813756	-0.489802619600354	17.48971	5
10000072	179.481230723722	1.94953512499697	17.21661	8
10000088	176.330607468192	0.369697038950962	16.50743	8
10000133	216.657156895268	-0.384786978921719	17.03832	8
10000150	212.123139121947	1.00280207174599	16.14979	8
10000168	214.271982728088	0.228473736908162	17.31633	8
10000172	222.543119477372	0.352340716274163	17.26614	8
10000177	218.016211213578	0.793398653574306	17.30836	8
10000178	219.997098718788	0.814868447239611	17.24627	8
10000233	218.166268686106	-1.82732918184365	16.65538	8
10000274	212.313070733489	0.646880476966404	17.33645	8
10000298	134.145457850503	0.79755256666971	17.18365	7
10000343	131.462792501781	1.04801055881136	16.2141	7
10000378	140.198433516095	-0.123619467548592	17.32282	7
10000445	133.120575473849	-0.561487071063024	15.58655	7
10000473	183.206955012236	1.01289853046782	17.08696	7
10000475	183.574225417763	0.935610448760017	16.42793	7
10000548	181.116352702566	-1.85366519557089	16.9717	7
10000616	178.071760064239	0.523473532008656	16.45489	7
10001937	182.650230819497	-0.219446906442673	17.78996	4
10001952	185.633389403211	-1.23775462045872	17.79257	4
10002020	220.128594085893	0.623267930208193	17.81138	4
10002055	215.492333704426	-0.487989529964039	17.83257	4
10002097	219.749113717711	0.825591046425493	17.75009	4
10002114	221.1853412437	1.13915671747397	17.63394	4
10002125	217.108521112021	1.69512538142272	17.69549	4
10002140	214.637293805268	1.09841302730943	17.72838	4
10002150	217.366274275382	1.41165772750321	17.79139	4
10002171	223.036822729969	1.61919148557945	17.65722	4
10002176	211.92341069234	-1.36084436362949	17.80512	4
10002182	212.570208467984	-1.90354817126095	17.81796	4
10002203	221.726739567286	-1.30231917560699	17.83734	4
10002229	214.517357028587	-1.26634291803623	17.68665	4
10002245	211.119316051422	1.44851572538001	17.81915	4
10002370	130.698229470473	2.69433998753545	15.97005	3
10002435	139.292917534415	1.68169821365693	16.34102	3
10002440	138.350478896156	1.67763502586248	17.3324	3
10002456	139.335612947824	2.04840330575377	16.28317	3
10002471	133.096884090323	-0.526505371178497	17.26474	3
10002480	129.085387575641	0.276326966540317	16.92588	3
10002533	131.765622383978	1.19476162551355	17.81754	1
10002535	132.144595562829	-0.374144739922825	17.82725	1
10002576	132.183533356713	-0.525266450167642	17.79837	1
10000011	134.099487174834	1.50081281329455	16.10126	8
10000013	133.633990842472	1.91485579799319	16.36958	8
10000096	179.343358825195	-0.820724061392109	16.79828	8
10000135	219.507163710457	-0.35187147068991	17.33143	8
10000141	219.173563721156	0.0587680177993538	15.70237	8
10000166	214.1678419975	0.262175119234889	16.87867	8
10000217	220.694469532892	1.70100869689925	15.40287	8
10000225	213.252513704272	-1.88200250763512	17.25526	8
10000273	212.303339946224	0.688063173967313	17.17119	8
10000317	128.670658333611	0.434747202627654	15.37021	7
10000339	129.482245811798	1.52931332179184	16.72489	7
10000434	137.327468351804	1.23556315341655	16.32436	7
10000486	184.795071852195	-0.975272433172495	16.89955	7
10000494	181.194934144131	-0.454450757042067	16.5507	7
10000526	179.823780771814	0.666553264716522	16.83157	7
10000569	184.179817113246	-1.40794728538356	15.94673	7
10000575	179.45432999318	-1.90552730974882	17.06489	7
10000615	177.21310036802	-0.927763183894804	16.23819	7
10000621	177.561010605755	0.675621262611182	16.6127	7
10000627	176.843908693793	0.965185315409786	16.35413	7
10000653	179.380370224926	-1.08461063281996	16.5617	7
10000663	182.5842561736	-0.819891955917984	17.20028	7
10000681	178.025858119521	0.152969132874655	15.841	7
10000746	213.486189442577	-0.801751632154495	16.89948	7
10000748	217.671442777371	-0.649222950634777	16.57157	7
10000844	218.30747261416	0.867011500870575	16.01643	7
10000850	220.195240814689	0.84626819748092	16.14393	7
10000904	213.236263238036	0.222373940244881	16.95352	7
10000955	214.726281387216	1.19899444201019	16.68644	7
