CATID	cluster	RA_OBJ	DEC_OBJ	z_spec	r_petro	M_r	r_e	ellip	PA	mu_within_1re	g_i	Mstar	R_on_rtwo	V_on_sigma	is_mem	SURV_SAMI	BAD_CLASS	sep_deg	R_proj_Mpc_from_cat	R_proj_Mpc_direct	R_on_R200_recomputed	v_pec_kms	host_RAdeg	host_DEdeg	host_z_clus	host_sigma_200	host_e_sigma_200	host_N_mem_R200	host_N_mem_2R200	host_R_200	host_M_200_caustic	host_e_M_200_caustic	host_M_200_virial	host_e_M_200_virial
9403800187	Abell 4038	357.18	-28.1727	0.029848	16.2832	-19.2649	3.22174	0.236777	112.169	20.4279	1.10803	9.80428	0.314089	0.242961	1	7	0	0.216284	0.458569	0.45715	0.313117	145.048	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800619	Abell 4038	357.115	-28.6347	0.0358502	14.9024	-20.67	6.5893	0.464958	21.0354	20.2627	1.10764	10.3633	0.752528	3.1604	0	7	0	0.518205	1.09869	1.09531	0.750212	1886.76	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801536	Abell 4038	357.242	-29.0451	0.0350314	15.2978	-20.2694	7.2649	0.618675	176.88	20.6429	1.06396	10.1655	1.36959	2.76342	0	2	0	0.943129	1.99961	1.99346	1.36538	1649.76	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801901	Abell 4038	357.534	-29.1014	0.0274543	16.0979	-19.4658	5.05808	0.129372	-42.847	21.3307	1.06109	9.84514	1.58869	-0.925261	1	2	0	1.094	2.31948	2.31235	1.5838	-552.381	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9011900025	Abell 119	14.0735	-1.2954	0.0472295	17.3943	-19.1071	1.97559	0.379793	125.814	20.2794	1.22139	9.80521	0.0623563	1.03568	1	7	0	0.0405297	0.127207	0.12695	0.0622302	869.975	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900144	Abell 119	13.9404	-1.16331	0.0427665	16.7312	-19.7945	5.24167	0.669432	143.9	21.0684	1.08973	9.97203	0.241009	-0.489205	1	7	0	0.156648	0.491658	0.490663	0.240521	-410.932	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900254	Abell 119	13.8285	-1.27717	0.0448889	13.7588	-22.8748	11.8385	0.186847	271.139	20.5011	1.24376	11.3386	0.368583	0.236768	1	7	0	0.239567	0.75191	0.750388	0.367837	198.885	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900272	Abell 119	13.8772	-1.41424	0.043065	15.3938	-21.1532	2.92074	0.190772	227.339	19.4209	1.22716	10.6401	0.380988	-0.386993	1	7	0	0.24763	0.777215	0.775642	0.380217	-325.074	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900298	Abell 119	14.0981	-0.986897	0.0440296	14.9978	-21.6462	6.02656	0.405432	155.664	20.0987	1.22717	10.8095	0.41579	-0.0569857	1	7	0	0.270251	0.848212	0.846496	0.414949	-47.868	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900338	Abell 119	13.7731	-1.2338	0.0445875	15.8624	-20.6482	4.39888	0.791554	268.047	19.3871	1.13451	10.3481	0.453494	0.133758	1	7	0	0.294757	0.925127	0.923255	0.452576	112.357	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900430	Abell 119	14.3954	-1.39101	0.0451924	13.4331	-22.9639	10.5658	0.0398234	104.38	20.5613	1.25992	11.3896	0.546315	0.340476	1	7	0	0.355088	1.11448	1.11223	0.54521	286	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900475	Abell 119	14.4404	-1.33559	0.0461468	16.8796	-19.6312	2.48426	0.14759	182.718	20.6685	1.01294	9.85239	0.587201	0.66637	1	8	0	0.381662	1.19789	1.19547	0.586013	559.751	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900617	Abell 119	13.9491	-1.70272	0.0431437	15.9068	-20.5999	3.78339	0.357774	165.285	20.2586	1.15152	10.3534	0.711824	-0.360053	1	7	0	0.462663	1.45212	1.44918	0.710384	-302.445	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901349	Abell 119	14.6184	-0.65759	0.044751	16.3725	-20.193	7.71473	0.104774	192.088	22.546	0.444063	9.62509	1.25099	0.189653	1	2	0	0.813106	2.55203	2.54686	1.24846	159.308	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9239900641	Abell 2399	329.102	-8.19995	0.0606479	15.5962	-21.541	6.16739	0.753464	134.905	20.0884	1.36203	10.8899	1.17894	1.10208	1	2	0	0.48476	1.95705	1.96018	1.18083	760.436	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900947	Abell 2399	330.018	-7.59525	0.0585374	16.8538	-20.3869	9.2404	0.859923	155.851	21.5841	0.82526	10.0033	1.62928	0.236502	1	2	0	0.669956	2.70461	2.70905	1.63196	163.186	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901001	Abell 2399	329.939	-7.38674	0.0643491	15.2118	-22.0674	5.15709	0.142999	229.802	20.3345	1.31292	11.0407	1.68984	2.6159	0	2	0	0.694854	2.80513	2.80973	1.69261	1804.97	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000053	Abell 3880	336.923	-30.4828	0.0627261	17.0626	-20.0098	3.93429	0.353049	96.8831	21.7096	1.13679	10.1005	0.262512	2.12349	1	7	0	0.103559	0.417394	0.417407	0.26252	1401.51	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000073	Abell 3880	336.944	-30.4332	0.061535	16.2073	-20.9092	1.5877	0.618524	155.765	18.2168	1.31966	10.6003	0.367329	1.61392	1	7	0	0.144909	0.584054	0.584073	0.367342	1065.19	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000219	Abell 3880	337.076	-30.2685	0.0530549	14.2807	-22.8202	6.12298	0.276821	34.0777	19.99	0.986604	11.1043	0.807647	-2.03061	1	8	0	0.318611	1.28416	1.2842	0.807675	-1340.2	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000243	Abell 3880	336.971	-30.2257	0.0582944	15.3909	-21.7109					1.22712	10.8384	0.886386	0.22465	1	7	1	0.349673	1.40935	1.4094	0.886415	148.269	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500074	Abell 85	10.3762	-9.26274	0.0448826	14.4868	-22.5404	8.97439	0.36645	181.066	20.8124	0.63379	10.7269	0.146462	-2.84321	1	8	0	0.0922138	0.354439	0.354241	0.14638	-2848.9	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500118	Abell 85	10.4	-9.18731	0.0556255	16.5063	-20.4964	3.1181	0.114665	250.511	20.6832	1.24009	10.3586	0.206815	0.217276	1	7	0	0.130213	0.500492	0.500215	0.2067	217.711	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500171	Abell 85	10.5104	-9.14457	0.0559797	17.1216	-19.8807	2.42844	0.683445	178.697	19.8294	1.18723	10.066	0.263929	0.317671	1	7	0	0.166173	0.638709	0.638358	0.263784	318.306	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500220	Abell 85	10.4674	-9.50413	0.0573614	14.6419	-22.3847	12.1515	0.703263	245.902	21.1583	1.26975	11.1399	0.31935	0.708892	1	7	0	0.201066	0.772827	0.772397	0.319172	710.31	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500292	Abell 85	10.2101	-9.22312	0.0538616	16.498	-20.5572	3.01338	0.58986	136.319	19.8429	1.22084	10.384	0.412225	-0.283109	1	7	0	0.259541	0.997585	0.99703	0.411996	-283.675	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500533	Abell 85	10.4519	-8.89048	0.0558548	17.1905	-19.8011	1.42342	0.340279	182.006	19.5206	1.1455	10.0055	0.655625	0.282276	1	7	0	0.412789	1.58661	1.58573	0.655262	282.841	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500542	Abell 85	10.2422	-8.94652	0.0536797	17.121	-19.8671	2.51265	0.222052	151.573	20.857	1.13474	10.0405	0.661658	-0.33476	1	7	0	0.416587	1.60121	1.60033	0.661292	-335.43	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008501150	Abell 85	10.007	-9.88123	0.0576813	15.2939	-21.7787	3.74104	0.383502	241.692	19.5343	1.24891	10.8822	1.16043	0.799417	1	2	0	0.730616	2.80823	2.80667	1.15978	801.015	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9016800013	Abell 168	18.7298	0.475643	0.0450997	16.9926	-19.5475	2.31872	0.59639	132.972	19.8718	1.14692	9.91988	0.662618	0.0966412	1	7	0	0.275906	0.874655	0.877166	0.66452	52.7661	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800056	Abell 168	18.7598	0.307437	0.0464189	16.196	-20.3524	2.96628	0.73938	110.955	19.1353	1.13273	10.2271	0.262631	0.788821	1	7	0	0.109356	0.346673	0.347669	0.263385	430.696	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800063	Abell 168	18.6439	0.342841	0.0460628	17.686	-18.8382	2.96404	0.0887827	197.609	21.878	1.0889	9.58091	0.516554	0.602058	1	7	0	0.215087	0.681851	0.683809	0.518037	328.724	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800084	Abell 168	18.626	0.528909	0.0466422	16.3124	-20.2494	3.14503	0.422473	111.518	20.2429	1.17227	10.2244	0.884064	0.905894	1	7	0	0.368113	1.16696	1.17031	0.886601	494.618	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800123	Abell 168	18.8788	0.312896	0.0486476	16.5364	-19.9802	3.25287	0.632836	174.269	20.2118	1.11194	10.063	0.282621	1.95624	1	7	0	0.11768	0.37306	0.374131	0.283433	1068.11	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800229	Abell 168	18.8184	0.188735	0.0450003	16.6896	-20.0989	1.52969	0.330412	180.323	19.0283	1.19256	10.1844	0.0597856	0.0444938	1	7	8	0.0248935	0.078917	0.0791419	0.059956	24.2936	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9016800314	Abell 168	18.5903	0.689801	0.0447204	16.9162	-19.6356	4.62304	0.560419	253.886	21.37	1.05234	9.89043	1.26557	-0.102522	1	7	0	0.526966	1.67055	1.67534	1.2692	-55.977	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9239900011	Abell 2399	329.404	-7.82058	0.0574497	16.9101	-20.2404	1.94164	0.000142641	237.104	20.2954	1.27022	10.2785	0.0971071	-0.210296	1	7	0	0.0399406	0.161198	0.161505	0.0972919	-145.104	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900108	Abell 2399	329.257	-7.8396	0.0621466	14.1528	-22.9663	11.5906	0.317873	284.931	20.9201	1.27171	11.3682	0.297975	1.7157	1	7	0	0.12251	0.494638	0.495384	0.298424	1183.83	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239900169	Abell 2399	329.223	-7.90153	0.0621573	16.1481	-20.9678	2.9916	0.80122	264.101	18.84	1.20217	10.5069	0.443184	1.72009	1	7	0	0.18222	0.735686	0.73683	0.443873	1186.86	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9011900038	Abell 119	14.0044	-1.23913	0.0446117	17.8941	-18.6446	2.93428	0.664126	187.418	21.1486	1.07637	9.50646	0.0996599	0.14205	1	7	0	0.0647757	0.203306	0.202895	0.0994581	119.322	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900096	Abell 119	13.9966	-1.1635	0.0459433	17.006	-19.5025	2.95205	0.551003	136.989	20.485	1.15033	9.90157	0.178209	0.596888	1	7	0	0.11583	0.363546	0.36281	0.177848	501.386	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900152	Abell 119	13.9094	-1.27946	0.0441972	16.5932	-19.8986	4.90265	0.208423	256.303	21.6716	0.688875	9.70341	0.245394	0.00035574	1	8	0	0.159498	0.500604	0.499591	0.244897	0.298822	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900309	Abell 119	14.2029	-1.49228	0.0497688	17.96	-18.5653	2.58511	0.056967	160.553	21.9106	1.16916	9.53841	0.420064	1.90037	1	7	0	0.273028	0.85693	0.855196	0.419214	1596.31	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900402	Abell 119	14.3073	-1.01224	0.0392136	15.0554	-21.5643	3.27297	0.346948	226.346	19.0117	1.22414	10.8068	0.525722	-1.70778	1	7	0	0.341703	1.07247	1.0703	0.524659	-1434.53	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900459	Abell 119	14.1929	-1.60389	0.0412241	17.2357	-19.2654	2.60462	0.261053	168.622	20.8863	1.14348	9.81908	0.570004	-1.0177	1	7	0	0.370484	1.16281	1.16045	0.56885	-854.866	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900460	Abell 119	14.0753	-1.62581	0.0447425	16.2964	-20.2158	5.21878	0.423529	161.232	21.265	1.18225	10.2233	0.570081	0.186736	1	7	0	0.370535	1.16297	1.16061	0.568928	156.858	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011900885	Abell 119	13.496	-1.45285	0.0436967	15.6954	-20.8057	4.97627	0.567538	116.807	20.285	1.18149	10.4561	0.929529	-0.170841	1	7	0	0.604164	1.89624	1.8924	0.927648	-143.506	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011901371	Abell 119	14.5275	-0.576222	0.0429228	15.9949	-20.5332	3.96401	0.0501352	109.28	20.7114	1.13219	10.3099	1.26227	-0.435679	1	2	0	0.820438	2.57504	2.56983	1.25972	-365.971	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9044200027	EDCC 442	6.34	-33.1053	0.0482441	14.4344	-23.7001	33.1374	0.427012	109.69	23.8882	0.566754	11.0708	0.168918	-0.776317	1	8	0	0.0678878	0.238174	0.237997	0.168792	-452.593	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200075	EDCC 442	6.48816	-32.9656	0.0524039	16.1015	-20.6448	6.14622	0.675324	50.627	20.8359	0.861255	10.133	0.30149	1.2603	1	8	0	0.121169	0.425101	0.424787	0.301267	734.754	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200096	EDCC 442	6.48394	-33.1581	0.0539533	16.9906	-19.8262	3.61269	0.424778	191.762	20.9051	1.14299	10.0238	0.351223	2.01683	1	7	0	0.141157	0.495225	0.494857	0.350963	1175.81	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200289	EDCC 442	5.9518	-32.9379	0.0520056	16.5915	-20.1828	2.21282	0.697976	76.6429	18.9273	0.941166	9.99497	0.935012	1.06564	1	3	0	0.375781	1.31837	1.31739	0.934318	621.269	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044200437	EDCC 442	6.01359	-33.4338	0.0515631	18.3157	-18.5466	2.53102	0.439184	169.297	21.5908	5.10591	13.9591	1.22953	0.849318	1	2	0	0.494146	1.73363	1.73235	1.22861	495.153	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044201031	EDCC 442	5.46485	-33.2783	0.0490873	15.3668	-21.3326	3.57669	0.191434	117.948	19.8656	1.22473	10.7074	1.9928	-0.362839	1	2	0	0.800908	2.80985	2.80777	1.99133	-211.535	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800004	Abell 4038	356.93	-28.1566	0.0269644	16.9856	-18.9383	2.44371	0.210941	52.6278	20.5795	1.46686	9.90334	0.0250685	-1.1647	1	7	0	0.0172645	0.0366	0.0364913	0.024994	-695.328	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800014	Abell 4038	356.897	-28.1252	0.0279588	15.9017	-19.7777					1.20084	10.0956	0.056457	-0.678826	1	7	3	0.0388813	0.0824273	0.0821818	0.0562889	-405.259	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800017	Abell 4038	356.975	-28.1655	0.0302488	15.9263	-19.6607	4.73717	0.214596	184.438	20.7884	1.28425	10.1362	0.0602084	0.438322	1	7	0	0.0414575	0.0879042	0.087627	0.0600185	261.678	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800484	Abell 4038	356.572	-27.8536	0.0270589	17.3954	-18.4537	5.59098	0.462934	147.473	22.1551	0.905945	9.28668	0.627771	-1.11849	1	3	0	0.432299	0.916546	0.913734	0.625845	-667.739	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800757	Abell 4038	356.286	-28.2701	0.0276769	14.7795	-20.7804	4.91203	0.56339	108.053	19.2793	1.16384	10.4632	0.854444	-0.816495	1	7	0	0.588392	1.24749	1.24366	0.851823	-487.448	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801138	Abell 4038	356.72	-28.8968	0.0337535	16.6819	-18.9451	4.95301	0.60089	102.636	21.1515	1.06188	9.63524	1.13274	2.14321	0	2	0	0.780026	1.65379	1.64871	1.12925	1279.49	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403801291	Abell 4038	357.897	-28.0793	0.0285198	15.0337	-21.4552	6.30111	0.366271	74.3448	20.3837	0.971312	10.5264	1.23181	-0.404942	1	2	0	0.848246	1.79844	1.7929	1.22802	-241.75	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802044	Abell 4038	355.681	-27.8745	0.0299486	15.7043	-19.9542	7.99775	0.0731263	127.382	21.8904	1.19159	10.1525	1.65727	0.292026	1	2	0	1.14124	2.41962	2.41219	1.65218	174.339	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802115	Abell 4038	356.723	-29.298	0.0339873	16.8039	-18.7461	5.61616	0.515523	32.7041	21.8196	1.0648	9.54861	1.70294	2.25674	0	2	0	1.17268	2.48629	2.47865	1.6977	1347.27	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403802417	Abell 4038	358.297	-28.5906	0.0300137	15.889	-19.6587	14.0799	0.885051	120.662	21.3524	0.793463	9.71106	1.85557	0.323749	1	2	0	1.27778	2.70914	2.7008	1.84986	193.278	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9239900615	Abell 2399	329.61	-7.36502	0.0607269	15.4138	-21.7196	8.33648	0.166936	240.287	21.8141	0.840994	10.5372	1.19295	1.13445	1	2	0	0.490534	1.9803	1.98353	1.1949	782.77	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9239901047	Abell 2399	329.278	-7.1009	0.0657011	15.8346	-21.5319	5.20406	0.502051	328.955	20.7805	1.11242	10.6654	1.70511	3.16755	0	2	0	0.701118	2.83048	2.83505	1.70786	2185.61	329.373	-7.79569	0.058	690	32	254	343	1.66	4.7	1.5	6.1	0.8
9388000022	Abell 3880	337.022	-30.6069	0.0602891	17.5282	-19.7341	1.69587	0.431776	76.6739	19.9206	1.28406	10.0793	0.127313	1.08032	1	7	0	0.0502244	0.202427	0.202436	0.127318	713.011	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000597	Abell 3880	336.328	-30.4372	0.0582054	16.672	-20.4959	1.77866	0.000293106	150.272	19.8269	1.20287	10.3071	1.45982	0.186423	1	2	0	0.575889	2.32112	2.32119	1.45987	123.039	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9388000825	Abell 3880	336.476	-31.1121	0.0598272	16.5135	-20.5118	3.46232	0.351267	38.3761	20.5847	1.11965	10.2446	1.74418	0.88231	1	2	0	0.688066	2.77325	2.77334	1.74424	582.325	336.977	-30.5754	0.0578	660	46	160	307	1.59	4.4	1.3	4.6	1.1
9008500161	Abell 85	10.3292	-9.38985	0.0498222	17.3222	-19.6953	2.90374	0.0824331	183.801	21.5182	0.708614	9.62385	0.247196	-1.43214	1	3	0	0.155636	0.598213	0.597879	0.247057	-1435	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500394	Abell 85	10.772	-9.4258	0.0541895	16.0495	-21.0746	2.74724	0.644325	243.719	19.0261	1.19792	10.5329	0.525996	-0.190024	1	7	0	0.331173	1.27291	1.27221	0.525706	-190.404	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500463	Abell 85	10.2462	-8.9995	0.0566552	16.8072	-20.2236	1.1627	0.724899	156.045	17.747	1.20877	10.2228	0.587571	0.508991	1	7	0	0.369941	1.42192	1.42113	0.587245	510.009	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500744	Abell 85	10.3964	-9.81024	0.0553161	16.9799	-20.0308	1.59508	0.632316	242.919	18.9324	1.1729	10.1156	0.811528	0.129584	1	7	0	0.510946	1.9639	1.96281	0.811078	129.844	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500795	Abell 85	10.1147	-9.7201	0.0576451	15.8561	-21.1471	6.54227	0.277066	181.168	21.3443	1.21043	10.5941	0.855224	0.78917	1	7	0	0.538457	2.06964	2.06849	0.854749	790.748	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008500951	Abell 85	10.6444	-9.89895	0.0583437	16.1451	-20.9517	3.95782	0.506481	262.394	20.2479	1.17393	10.4928	0.989252	0.986739	1	7	0	0.622843	2.39399	2.39266	0.988703	988.712	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9008501384	Abell 85	9.64527	-9.47457	0.0552669	15.5479	-21.4356	5.85846	0.569846	181.624	20.4057	1.2056	10.7115	1.30571	0.115615	1	2	0	0.822089	3.15982	3.15807	1.30499	115.846	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9011902031	Abell 119	13.0553	-1.07714	0.0464513	16.5339	-20.0041	5.09168	0.477733	133.438	21.3745	1.09444	10.0632	1.58048	0.770271	1	2	0	1.02726	3.22419	3.21766	1.57728	647.028	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902090	Abell 119	14.1828	-2.29971	0.0420278	16.6035	-19.8902	3.279	0.598969	117.585	20.2971	1.13544	10.0646	1.61657	-0.742216	1	2	0	1.05072	3.29781	3.29113	1.6133	-623.461	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902124	Abell 119	14.5019	-0.290896	0.0441448	14.8792	-21.6776	5.43017	0.295367	165.795	20.0431	1.18182	10.817	1.62766	-0.0175853	1	2	0	1.05793	3.32043	3.31371	1.62437	-14.7717	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9011902188	Abell 119	14.5603	-0.296832	0.0444128	16.0056	-20.5314	5.67212	0.0344252	100.189	21.8274	0.714854	9.9713	1.65842	0.0740629	1	2	0	1.07792	3.38318	3.37633	1.65507	62.2128	14.0671	-1.25537	0.0442	840	36	372	578	2.04	8.6	3.1	9.7	1.1
9016800072	Abell 168	18.7341	0.291401	0.0472779	16.9474	-19.5902	2.44632	0.43242	234.101	20.3103	1.02098	9.82713	0.271105	1.23907	1	8	0	0.112885	0.357858	0.358886	0.271883	676.531	18.8158	0.213486	0.0449	546	29	192	276	1.32	1.9	1.1	3	0.4
9008501606	Abell 85	11.2983	-9.73196	0.0554377	16.8577	-20.1801	4.45119	0.114652	240.165	21.9427	0.963829	10.0295	1.47898	0.164042	1	2	0	0.931181	3.57913	3.57715	1.47816	164.371	10.4602	-9.30318	0.0549	1002	28	590	772	2.42	15.5	3.7	17	1.3
9091700018	APMCC 0917	355.433	-29.186	0.0479324	17.0884	-20.1574	5.10656	0.200972	91.3339	21.9724	0.48986	9.64033	0.177281	-1.73735	1	3	0	0.0589399	0.210965	0.210917	0.177241	-854.777	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9091700033	APMCC 0917	355.371	-29.1537	0.0492829	15.4955	-21.3157	4.14278	0.804357	121.393	18.8206	1.26901	10.7233	0.25843	-0.953367	1	7	0	0.0859116	0.307532	0.307435	0.258349	-469.056	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9091700519	APMCC 0917	355.593	-28.7417	0.0504119	16.5633	-20.2706	1.12845	0.419402	13.3067	18.1915	1.31165	10.3377	1.57395	-0.298774	1	2	0	0.523252	1.873	1.87246	1.5735	-146.997	355.398	-29.2364	0.0509	492	47	86	119	1.19	1.8	0.7	2.1	0.6
9044200463	EDCC 442	6.00172	-33.4546	0.0488883	16.1668	-20.6474	3.34058	0.0522412	95.4419	20.475	1.1379	10.3603	1.28545	-0.460415	1	2	0	0.516622	1.81249	1.81114	1.2845	-268.422	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9044201001	EDCC 442	7.3111	-33.184	0.0516878	15.7315	-21.0414	5.10509	0.608941	63.698	20.3044	1.13445	10.5129	1.96892	0.91027	1	2	0	0.791309	2.77618	2.77412	1.96746	530.687	6.38068	-33.0466	0.0498	583	39	123	243	1.41	2.8	1.7	3.6	0.7
9403800002	Abell 4038	356.93	-28.1437	0.0270872	13.7678	-21.8582	8.12482	0.279061	72.2015	20.0036	1.27505	10.9897	0.0106106	-1.10466	1	7	0	0.00731067	0.0154915	0.0154523	0.0105837	-659.479	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800148	Abell 4038	356.843	-27.9757	0.0249447	15.2183	-20.3387	3.8955	0.464253	170.278	19.3841	1.20538	10.3286	0.268438	-2.153	1	7	0	0.184854	0.39192	0.390718	0.267615	-1285.34	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
9403800245	Abell 4038	357.016	-27.8836	0.0300924	17.5488	-18.0459	2.55114	0.556278	107.202	20.7354	0.763626	9.03896	0.386445	0.362118	1	3	0	0.266113	0.56421	0.562473	0.385255	216.184	356.938	-28.1407	0.0293	597	29	164	263	1.46	2.3	1.4	2.9	0.5
