CATAID	GALMAG_r	GALRE_r	GALINDEX_r	GALELLIP_r	GALPA_r	GALREERR_r	GALINDEXERR_r	GALELLIPERR_r	GALPAERR_r	GALMAGERR_r	GALMU0_r	GALMUE_r	GALMUEAVG_r	GALR90_r	GALCHI2_r	GALPLAN_r	PSFFWHM_r
21836	18.585399627685547	2.58362078666687	0.8011000156402588	0.32350000739097595	11.977100372314453	0.05698589980602264	0.03770000115036965	0.011500000022351742	1.9164999723434448	0.013899999670684338	21.42011833190918	22.81417465209961	22.217662811279297	5.48435115814209	1.1242250204086304	1	1.172940015792847
376802	14.664600372314453	14.052193641662598	3.707099914550781	0.030700000002980232	-85.53959655761719	0.1512279063463211	0.0227000005543232	0.0031999999191612005	3.371000051498413	0.006300000008195639	16.027097702026367	23.71808815002441	22.36491584777832	72.97879791259766	0.9767643213272096	1	1.1390399932861328
376990	15.808500289916992	4.7366437911987305	1.7961000204086304	0.28839999437332153	-35.5275993347168	0.02759459987282753	0.01080000028014183	0.002499999944120645	0.372299998998642	0.004000000189989804	18.248756408691406	21.793609619140625	20.811893463134766	14.69930362701416	1.1430699825286863	1	1.2068400382995603
22881	17.564800262451172	4.66819953918457	0.5794000029563904	0.8222000002861023	-31.01180076599121	0.01542450021952391	0.006599999964237213	0.0006000000284984707	0.021400000900030136	0.0027000000700354576	20.56765937805176	21.487977981567386	21.03082656860352	8.88257884979248	4.576508045196533	1	1.2542999982833862
22887	15.168600082397461	6.174817085266112	1.787700057029724	0.5368000268936157	53.47809982299805	0.031425300985574715	0.009700000286102295	0.0013000000035390258	0.13989999890327454	0.003000000026077032	17.734315872192386	21.260963439941406	20.281591415405273	19.11021423339844	1.7134130001068115	1	1.2712500095367432
622487	19.177400588989254	0.9415724873542786	1.3270000219345093	0.3982000052928925	14.14109992980957	0.04288350045681	0.09589999914169313	0.010900000110268593	1.662999987602234	0.06419999897480011	18.794404983520508	21.323238372802734	20.49074935913086	2.483426332473755	0.9623336791992188	1	1.0339499711990356
378104	16.224700927734375	2.7532224655151367	5.045899868011475	0.4569999873638153	-33.312198638916016	0.04986689984798432	0.08529999852180481	0.004100000020116568	0.3501999974250793	0.008299999870359898	10.674142837524414	21.271465301513672	19.75635528564453	19.024887084960934	0.9942119121551514	1	1.1187000274658203
623145	19.35099983215332	2.2315351963043213	1.0052000284194946	0.5002999901771545	84.3292007446289	0.12943020462989807	0.10869999974966048	0.02390000037848949	2.547800064086914	0.0421999990940094	21.203035354614254	23.0364933013916	22.33624267578125	5.18312406539917	2.537317991256714	1	1.132259964942932
186507	16.58289909362793	4.9890971183776855	6.65399980545044	0.32499998807907104	-53.26380157470703	0.3197447955608368	0.26330000162124634	0.009700000286102295	1.048699975013733	0.028300000354647636	9.21465301513672	23.303375244140625	21.6417179107666	46.43542861938477	1.0731979608535769	1	1.6000800132751465
24078	13.016599655151367	2718.409423828125	16.44809913635254	0.6309000253677368	85.01229858398438	6529.58837890625	5.656599998474121	0.023000000044703484	1.747099995613098	1.1146999597549438	-2.107686758041382	33.24765396118164	31.10148429870605	95392.84375	70.15733337402344	1	1.122089982032776
381339	18.459800720214844	5.234871864318848	0.6043000221252441	0.8215000033378601	10.424599647521973	0.07573260366916656	0.027300000190734863	0.003000000026077032	0.24379999935626984	0.011300000362098215	21.680246353149414	22.653451919555664	22.178874969482425	10.091461181640623	0.5997623801231384	1	1.0915800333023071
623579	18.76449966430664	4.554058074951172	0.4907000064849854	0.8062999844551086	3.8417000770568848	0.0663762018084526	0.028899999335408214	0.0037000000011175867	0.2940999865531921	0.012600000016391277	21.927335739135746	22.66037368774414	22.26976585388184	8.257226943969728	0.9296255707740784	1	1.1187000274658203
28837	17.72610092163086	2.212585210800171	1.3585000038146973	0.11349999904632567	3.873500108718872	0.0287810992449522	0.02759999968111515	0.008799999952316284	3.101799964904785	0.007799999788403511	19.5621337890625	22.159130096435547	21.31524658203125	5.904233455657959	0.995018184185028	1	1.1864999532699585
382158	16.388299942016598	2.200143814086914	3.262399911880493	0.5866000056266785	51.62929916381836	0.021323099732398987	0.04050000011920929	0.002600000007078052	0.20559999346733093	0.004900000058114529	13.697759628295898	20.423532485961914	19.13693046569824	10.281044960021973	0.9236087203025818	1	0.9830999970436096
30579	17.217100143432614	2.0251522064208984	1.8353999853134155	0.4160999953746796	52.00389862060547	0.0219333004206419	0.043299999088048935	0.007699999958276749	0.7261999845504761	0.006599999964237213	17.523199081420902	21.15323638916016	20.16068458557129	6.364911079406737	1.1285680532455444	1	1.9763699769973757
30820	16.220199584960938	2.902721405029297	3.944200038909912	0.18639999628067014	-71.07510375976562	0.05485019832849503	0.06949999928474426	0.006200000178068875	1.1986000537872314	0.009700000286102295	13.485642433166506	21.69129753112793	20.30570411682129	15.9086275100708	1.1434030532836914	1	1.4000699520111084
382659	15.566200256347654	5.510038375854492	4.028600215911865	0.6065999865531921	39.4380989074707	0.04668030142784119	0.02850000001490116	0.0010999999940395355	0.1080000028014183	0.004000000189989804	13.262327194213867	21.65119171142578	20.25450897216797	30.77079200744629	0.935464322566986	1	1.0848000049591064
383119	16.797000885009766	1.9141634702682493	3.2571001052856445	0.2080000042915344	-24.972700119018555	0.02840819954872132	0.05739999935030937	0.0066999997943639755	1.1620999574661257	0.007799999788403511	14.520644187927244	21.234914779663086	19.94915771484375	8.933076858520508	1.011178970336914	1	1.0034400224685671
386240	17.01409912109375	2.994929313659668	2.854099988937378	0.4677000045776367	-12.088500022888185	0.043324198573827744	0.04690000042319298	0.0044999998062849045	0.4185999929904938	0.007799999788403511	16.084545135498047	21.92423248291016	20.70687294006348	12.622586250305176	1.0108460187911987	1	1.227180004119873
203217	16.46809959411621	4.13651180267334	6.877999782562256	0.13130000233650208	-86.00350189208984	0.12349770218133925	0.12520000338554382	0.0066999997943639755	1.689900040626526	0.012600000016391277	8.498078346252441	23.07315444946289	21.393896102905273	40.01356506347656	0.7686371207237244	1	1.0746300220489502
695871	14.634400367736815	11.404061317443848	0.8363999724388123	0.7242000102996826	-22.476299285888672	0.022374000400304798	0.003400000045076013	0.0005000000237487257	0.03830000013113022	0.001500000013038516	19.662607192993164	21.132509231567386	20.51663398742676	24.603374481201172	1.2322590351104736	1	1.3424400091171265
37063	17.509700775146484	1.1721264123916626	2.176399946212769	0.4029000103473663	57.53179931640625	0.010542900301516056	0.05649999901652336	0.0066999997943639755	0.6507999897003174	0.003800000064074993	15.99924373626709	20.36866950988769	19.29014015197754	4.092478752136231	0.8791543841362	1	1.305150032043457
387679	15.892999649047852	8.451981544494629	2.1724998950958248	0.5001999735832214	57.20940017700195	0.15377040207386014	0.03480000048875809	0.004000000189989804	0.4429999887943268	0.01119999960064888	18.48688507080078	22.84785270690918	21.770233154296875	29.4759521484375	4.909149169921875	1	1.1458200216293335
204117	-9999.0	-3389.660888671875	-9999.0	-9999.0	-9999.0	-3389.660888671875	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	-9999.0	0	1.0915800333023071
39472	16.46820068359375	1.775715947151184	3.884000062942505	0.33090001344680786	-43.55530166625977	0.02105190046131611	0.07660000026226044	0.005799999926239252	0.6330999732017517	0.006300000008195639	12.57680892944336	20.65178680419922	19.27424430847168	9.60133171081543	1.0815140008926392	1	1.345829963684082
396871	17.053600311279293	4.661487102508545	1.2932000160217283	0.4670999944210053	-70.49600219726562	0.064376100897789	0.020800000056624413	0.0044999998062849045	0.5390999913215637	0.00930000003427267	20.07257461547852	22.528282165527344	21.70828628540039	12.14019775390625	1.0311750173568726	1	1.159379959106445
7202	19.792200088500977	0.8326857089996338	0.5410000085830688	0.5562999844551086	16.556499481201172	0.025425000116229057	0.1451999992132187	0.029300000518560413	2.2047998905181885	0.01360000018030405	20.0980167388916	20.9370174407959	20.50777816772461	1.552238702774048	1.0336710214614868	1	1.1424299478530884
371261	18.2716007232666	3.97182559967041	1.0135999917984009	0.6482999920845032	89.00859832763672	0.06776610016822815	0.031700000166893005	0.004399999976158142	0.4638999998569489	0.01109999977052212	20.97998809814453	22.83156776428223	22.12743186950684	9.257851600646973	0.9492527842521667	1	1.322100043296814
610343	17.115800857543945	1.7726649045944214	3.80489993095398	0.4081999957561493	76.9113998413086	0.034476298838853836	0.09019999951124193	0.0068999999202787885	0.640500009059906	0.009800000116229056	13.24832248687744	21.151599884033203	19.784820556640625	9.414680480957033	1.0627800226211548	1	0.9559800028800964
14814	18.026599884033203	7.698418617248535	8.594900131225586	0.4891999959945679	36.01919937133789	3.9705715179443364	1.8235000371932983	0.029799999669194218	2.540299892425537	0.2280000001192093	7.2197651863098145	25.5227165222168	23.72468376159668	98.25382995605469	1.4195129871368408	1	1.2814199924468994
617943	16.78860092163086	2.8249547481536865	3.2381000518798833	0.5634999871253967	-44.79999923706055	0.045256499201059334	0.06109999865293503	0.00419999985024333	0.3314000070095062	0.00839999970048666	14.74875259399414	21.421785354614254	20.139068603515625	13.12222957611084	1.1094260215759275	1	1.2882000207901
618908	17.150999069213867	2.4939889907836914	5.58620023727417	0.20309999585151672	13.875300407409668	0.1112259030342102	0.21130000054836276	0.011699999682605268	1.9689999818801882	0.020500000566244125	10.68295955657959	22.453310012817386	20.884431838989254	19.13447570800781	1.1124130487442017	1	1.2542999982833862
16863	15.34939956665039	12.888644218444824	0.9778000116348268	0.7307999730110168	-21.625900268554688	0.10298819839954376	0.004999999888241291	0.001500000013038516	0.06159999966621399	0.010700000450015068	20.38409805297852	22.15846443176269	21.471073150634766	29.590919494628906	1.1430410146713257	1	1.2339600324630735
376247	14.729000091552734	5.411999225616455	5.119500160217285	0.16930000483989716	32.551498413085945	0.06420660018920897	0.0397999994456768	0.002899999963119626	0.5799000263214111	0.00559999980032444	10.955492973327637	21.712604522705078	20.189847946166992	37.945743560791016	1.3316429853439329	1	1.0407299995422363
376546	16.925199508666992	2.8267176151275635	1.5041999816894531	0.2872999906539917	63.10419845581055	0.02634030021727085	0.01940000057220459	0.005100000184029341	0.7279000282287598	0.009200000204145908	18.79062843322754	21.70304679870605	20.809328079223636	7.949123859405518	1.0404289960861206	1	1.0678499937057495
21810	16.817699432373047	3.215415000915528	3.2441000938415527	0.6161999702453613	-47.93840026855469	0.05664689838886261	0.06239999830722809	0.0037000000011175867	0.2856000065803528	0.009200000204145908	14.907220840454102	21.593276977539066	20.30959701538086	14.958000183105467	1.061671018600464	1	1.3153200149536133
619937	18.007699966430664	1.915011048316956	0.5360000133514404	0.6110000014305115	59.90769958496094	0.014000699855387209	0.01820000074803829	0.003400000045076013	0.3434999883174896	0.0060999998822808274	19.98594856262207	20.81438636779785	20.388879776000977	3.5601711273193364	1.0368529558181765	1	1.122089982032776
622497	16.857099533081055	2.305708408355713	2.9274001121521	0.3219999969005585	-41.64970016479492	0.03427290171384812	0.05299999937415123	0.006399999838322401	0.7583000063896179	0.007799999788403511	15.476351737976074	21.475101470947266	20.24464607238769	9.904391288757324	1.5741699934005735	1	1.149209976196289
185954	16.999399185180664	2.278724193572998	3.3936998844146733	0.6028000116348267	61.75130081176758	0.042341098189353936	0.09619999676942824	0.005799999926239252	0.3987999856472016	0.009999999776482582	14.077203750610352	21.087949752807614	19.780832290649414	10.99299144744873	1.0101970434188845	1	1.6034699678421018
380620	17.056400299072266	6.3810648918151855	1.9413000345230105	0.5993999838829039	-1.9814000129699707	0.3617129921913147	0.08910000324249268	0.0054999999701976785	0.4781000018119812	0.041600000113248825	19.24420547485352	23.103822708129886	22.08309364318848	20.739879608154297	0.9670584201812744	2	1.0814100503921509
623104	17.572599411010742	4.870955467224121	1.2111999988555908	0.16189999878406525	39.916500091552734	0.07715640217065811	0.019999999552965164	0.008500000461935997	2.7430999279022217	0.013299999758601187	21.32444190979004	23.602813720703125	22.81435966491699	12.294425964355467	0.7627844810485841	1	1.3153200149536133
186539	16.809799194335938	3.4201033115386963	4.142499923706056	0.3835999965667725	-1.817800045013428	0.10766640305519104	0.11659999936819075	0.007699999958276749	0.7619000077247621	0.016100000590085983	13.725286483764648	22.36140251159668	20.950101852416992	19.58400535583496	1.0311280488967896	1	1.5492299795150757
381217	18.297199249267575	0.953776478767395	2.1319000720977783	0.4524999856948853	-76.10639953613281	0.016746599227190018	0.1168999969959259	0.014100000262260437	1.2072999477386477	0.00930000003427267	16.330976486206055	20.603891372680664	19.53584289550781	3.2862236499786377	1.0287599563598633	1	1.0407299995422363
186717	17.973600387573242	3.0739841461181636	0.857200026512146	0.23489999771118164	48.42660140991211	0.05607059970498085	0.02940000034868717	0.010400000028312206	2.2051000595092773	0.011900000274181366	21.22920799255371	22.743837356567386	22.116853713989254	6.694620132446289	1.1203269958496094	1	1.4102400541305542
30821	16.126300811767578	5.566278457641602	5.212500095367432	0.26350000500679016	22.478700637817386	0.2058407962322235	0.11509999632835388	0.006800000090152025	0.9625999927520752	0.019300000742077827	12.09075164794922	23.04977035522461	21.517505645751953	39.74651718139648	1.2027640342712402	1	1.4000699520111084
382731	15.630200386047365	9.286294937133787	0.9053999781608582	0.7404999732971191	68.02790069580078	0.03674760088324547	0.0071000000461936	0.0008999999845400453	0.07519999891519548	0.00279999990016222	20.03375625610352	21.65211677551269	21.000205993652344	20.662599563598636	1.226639986038208	1	1.2203999757766724
382768	17.378700256347653	3.2691802978515625	0.7939000129699707	0.27889999747276306	-4.627600193023682	0.032238900661468506	0.01759999990463257	0.00559999980032444	1.0370999574661257	0.005900000222027303	20.805217742919922	22.18381118774414	21.591333389282227	6.916461944580077	1.022726058959961	1	1.3187099695205688
198506	15.74899959564209	4.442561149597168	4.004000186920166	0.08699999749660492	-57.39139938354492	0.05383320152759552	0.038199998438358314	0.00419999985024333	1.5679999589920044	0.006200000178068875	13.941802978515625	22.277267456054688	20.883792877197266	24.67451477050781	0.8799024224281311	1	1.2882000207901
383271	20.024599075317386	0.3191007077693939	3.3080999851226807	0.04410000145435333	73.10030364990234	0.03393390029668808	1.339400053024292	0.13570000231266022	99.21939849853516	0.052000001072883606	13.95959186553955	20.784549713134766	19.490718841552734	1.5078566074371338	1.0684510469436646	1	1.0542900562286377
386137	16.506799697875973	3.1771080493927	4.5868000984191895	0.06310000270605087	82.1343002319336	0.0701730027794838	0.08569999784231186	0.0074999998323619374	3.825200080871582	0.01080000028014183	12.8058443069458	22.40647315979004	20.94164276123047	19.99897766113281	1.0190730094909668	1	1.2949800491333008
386547	16.635200500488278	3.7630693912506095	1.8252999782562256	0.0892999991774559	0.022600000724196437	0.08620770275592804	0.04129999876022339	0.01240000035613775	5.253499984741211	0.013899999670684338	18.788442611694336	22.39658737182617	21.40679931640625	11.788715362548828	5.846773147583008	1	1.0746300220489502
203128	19.394899368286133	1.6426923274993896	0.9843999743461608	0.5550000071525574	11.340299606323242	0.04176479950547218	0.06920000165700912	0.013700000010430813	1.2308000326156616	0.014999999664723871	20.490947723388672	22.2795467376709	21.589031219482425	3.7820403575897217	0.9307842850685121	1	1.1017500162124634
36880	15.426300048828125	6.570769309997559	2.274899959564209	0.42179998755455017	67.71589660644531	0.040205400437116616	0.012600000016391277	0.0017000000225380065	0.2055000066757202	0.003500000108033419	17.43299674987793	22.016063690185547	20.91502571105957	23.61502456665039	1.3293800354003906	1	1.2373499870300293
39145	15.85540008544922	2.007659673690796	1.0832999944686892	0.2442000061273575	-77.16609954833984	0.006644399836659432	0.011500000022351742	0.0027000000700354576	0.4578000009059906	0.0017000000225380065	17.79366111755371	19.795677185058594	19.060317993164066	4.816338539123535	1.238273024559021	1	1.7797499895095823
203998	17.569000244140625	2.628606081008911	0.9901999831199646	0.09459999948740004	9.071700096130373	0.03305250033736229	0.021299999207258224	0.00839999970048666	3.9382998943328857	0.007899999618530273	20.44731903076172	22.24842643737793	21.555177688598636	6.0668535232543945	1.1163150072097778	1	1.0678499937057495
39712	15.377099990844727	5.85622501373291	5.281899929046631	0.29899999499320984	59.64089965820313	0.10271699726581572	0.06539999693632126	0.003599999938160181	0.4316000044345856	0.008299999870359898	11.254496574401855	22.364185333251953	20.824934005737305	42.38615798950195	1.0274820327758791	1	1.5661799907684326
204983	15.77750015258789	4.862819194793701	2.4714999198913574	0.4180999994277954	50.44350051879883	0.047561701387166984	0.02219999954104424	0.0027000000700354576	0.30480000376701355	0.00570000009611249	16.75333023071289	21.762874603271484	20.619510650634766	18.48371124267578	1.4579050540924072	1	1.1695499420166016
205163	18.5049991607666	1.6498112678527832	1.7110999822616575	0.5289999842643738	-7.274799823760986	0.03986639901995659	0.07259999960660933	0.010599999688565731	0.8471999764442444	0.015699999406933784	18.36705207824707	21.727689743041992	20.770174026489254	4.979119300842285	0.9191219806671144	1	1.088189959526062
208490	17.003700256347653	6.635958671569824	0.9441999793052672	0.5194000005722046	80.77449798583984	0.015763500705361366	0.002300000051036477	0.0006000000284984707	0.013799999840557577	0.0019000000320374968	21.282390594482425	22.984331130981445	22.313127517700195	15.01740550994873	0.9614595770835876	1	1.0983599424362185
209279	16.996000289916992	4.771459102630615	0.960099995136261	0.4916999936103821	-32.33700180053711	0.04271399974822998	0.014800000004470347	0.003000000026077032	0.3479999899864197	0.0060999998822808274	20.59272003173828	22.328927993774414	21.65000534057617	10.872175216674805	1.2427270412445068	1	1.0542900562286377
41055	16.373199462890625	6.321332931518555	2.5030999183654785	0.5246000289916992	9.93570041656494	0.1063442975282669	0.03759999945759773	0.003500000108033419	0.3400000035762787	0.01020000036805868	17.63711166381836	22.71521186828613	21.565340042114254	24.240074157714844	1.2898869514465332	1	1.2678600549697876
41232	17.043500900268555	1.4983799457550049	0.8159999847412109	0.27970001101493835	-12.248000144958494	0.00894960016012192	0.016300000250339508	0.0046999999321997174	0.7405999898910522	0.00279999990016222	18.73954963684082	20.16560935974121	19.560842514038086	3.2026162147521973	1.1366260051727295	1	1.3356599807739258
41274	16.510400772094727	2.3047254085540767	4.285200119018556	0.12800000607967374	11.750699996948242	0.04735830053687096	0.09290000051259996	0.008000000379979609	2.113800048828125	0.010300000198185444	12.653419494628904	21.59931182861328	20.170236587524414	13.611586570739744	1.1724849939346311	1	1.3322700262069702
417451	18.55120086669922	1.0655786991119385	1.3658000230789185	0.2092999964952469	-24.577899932861328	0.016441499814391136	0.06800000369548798	0.014000000432133676	2.701200008392334	0.007600000128149986	18.663301467895508	21.27609634399414	20.429607391357425	2.8511202335357666	1.041187047958374	1	1.1695499420166016
210146	17.450599670410153	1.4218337535858154	4.185299873352052	0.1970999985933304	-77.87120056152344	0.0370526984333992	0.15639999508857727	0.01240000035613775	2.1772000789642334	0.013500000350177288	12.659613609313965	21.38863945007324	19.971946716308594	8.217911720275879	1.1494770050048828	1	1.1763299703598022
47460	14.6806001663208	10.281394958496094	1.241000056266785	0.7267000079154968	-2.9268999099731445	0.031357500702142715	0.0060999998822808274	0.000699999975040555	0.05290000140666962	0.0019000000320374968	18.785228729248047	21.128034591674805	20.32790946960449	26.2504825592041	2.0090510845184326	1	1.2475199699401855
47856	17.251399993896484	4.215465068817139	1.2302000522613523	0.7257999777793884	-7.87440013885498	0.04305300116539002	0.022099999710917476	0.0024000001139938827	0.20630000531673431	0.006200000178068875	19.44271850585937	21.762170791625977	20.96624565124512	10.718353271484377	1.0601860284805298	1	1.227180004119873
48040	15.729299545288086	5.779170513153076	2.5941998958587646	0.31929999589920044	53.41260147094727	0.05762999877333641	0.02280000038444996	0.0031999999191612005	0.4156999886035919	0.005900000222027303	17.008922576904293	22.284671783447266	21.1164665222168	22.724273681640625	1.1307289600372314	1	1.2203999757766724
397061	15.436699867248535	6.585719108581543	1.9706000089645384	0.3160000145435333	62.65739822387695	0.05549430102109909	0.014999999664723871	0.003000000026077032	0.42019999027252203	0.005400000140070915	18.21793937683105	22.14108085632324	21.11280632019043	21.60151481628418	1.4715399742126465	1	1.1932799816131592
40446	19.02519989013672	0.8230242133140564	1.1406999826431274	0.6294000148773193	-17.979700088500977	0.03776460140943527	0.3235999941825867	0.05330000072717666	2.7685999870300293	0.012799999676644802	18.153797149658203	20.279794692993164	19.519975662231445	2.0205864906311035	1.3152639865875244	1	1.817039966583252
40568	17.65850067138672	4.3770999908447275	1.0059000253677368	0.7833999991416931	47.09260177612305	0.07468169927597046	0.04670000076293945	0.004900000058114529	0.3695000112056732	0.010300000198185444	20.06463623046875	21.89960479736328	21.19902801513672	10.169561386108398	1.890292048454285	1	2.1085801124572754
208981	17.041000366210938	0.9336060285568236	4.492400169372559	0.417499989271164	55.92050170898438	0.012915899977087976	0.15870000422000885	0.008799999952316284	0.7652999758720398	0.006800000090152025	10.358702659606934	19.754398345947266	18.300508499145508	5.761970043182372	1.060521960258484	1	1.3187099695205688
40768	16.920000076293945	5.8554792404174805	0.6937999725341797	0.873199999332428	-83.63639831542969	0.03559499979019165	0.014100000262260437	0.00139999995008111	0.08739999681711197	0.00559999980032444	19.880220413208008	21.044301986694336	20.51106071472168	11.809555053710938	1.160675048828125	1	1.4034600257873535
743221	17.869400024414062	1.8922641277313232	8.454799652099611	0.3386000096797943	-75.94039916992188	0.4638876020908356	1.412999987602234	0.01940000057220459	2.2228000164031982	0.10459999740123747	4.59142541885376	22.59017372131348	20.80091857910156	23.636188507080078	0.7252743244171143	2	1.2949800491333008
47257	17.974300384521484	2.788037776947021	1.4347000122070312	0.464599996805191	-34.60599899291992	0.05230769887566567	0.035500001162290566	0.007300000172108413	0.7843000292778015	0.011800000444054605	19.626514434814453	22.38844871520996	21.5179386138916	7.648971080780028	1.036149978637695	1	1.0712399482727049
47686	16.442899703979492	7.196732521057129	3.169300079345703	0.09589999914169313	5.268400192260742	0.26384368538856506	0.058499999344348914	0.006599999964237213	4.598400115966797	0.027499999850988388	17.362421035766598	23.88613700866699	22.61456680297852	32.86605834960937	1.0988789796829224	1	1.166159987449646
418574	16.917299270629886	4.196176052093507	1.8229999542236328	0.6237999796867371	-69.44860076904297	0.045425999909639365	0.023299999535083767	0.0024000001139938827	0.2404000014066696	0.006399999838322401	18.3515625	21.954721450805664	20.965564727783203	13.135790824890135	1.1057759523391724	1	1.2780300378799438
48681	15.77280044555664	3.2925374507904053	4.418099880218506	0.4023999869823456	-58.36869812011719	0.03830699995160103	0.046199999749660485	0.003000000026077032	0.2908999919891357	0.005400000140070915	12.007652282714846	21.24205017089844	19.79693031311035	20.00472640991211	1.2487399578094482	1	1.0508999824523926
422486	17.486299514770508	3.7367970943450928	0.5455999970436096	0.4070000052452088	-65.20639801025389	0.03203549981117248	0.014299999922513962	0.0044999998062849045	0.6327000260353088	0.006599999964237213	21.360811233520508	22.209535598754886	21.77688407897949	6.983238697052003	1.2222989797592163	1	1.3187099695205688
49692	17.683700561523438	4.311537742614746	1.2032999992370603	0.10490000247955322	-14.976400375366213	0.07105439901351929	0.024000000208616257	0.009499999694526196	3.953799962997437	0.011300000362098215	21.256013870239254	23.51730728149414	22.73198890686035	10.84910774230957	1.0045160055160522	1	1.0746300220489502
