CATID	RA_OBJ	DEC_OBJ	z_spec	FILLFLAG
40016	179.321085929	-0.728281879543	0.08406	30
47935	215.090393456	-0.83575618478	0.0832	30
54355	177.68728466	-0.358425667319	0.05921	30
54852	179.673333607	-0.213253434542	0.09494	30
55098	180.493551306	-0.387423848728	0.09402	30
55881	183.830514051	-0.361051852742	0.02084	30
62237	211.919329147	-0.41786621604	0.09096	30
79751	222.920302071	0.16875858831	0.0691	30
79874	223.466662406	0.043910407095	0.0695	30
98755	179.694976917	1.00291439004	0.06386	30
536337	181.780901478	-0.860021736585	0.08209	30
537215	184.440547504	-0.849436865368	0.08385	30
543518	211.767925756	-0.892358083547	0.05276	30
543601	212.065854163	-0.902442483047	0.05472	30
544351	215.121332718	-0.870208731186	0.08484	30
545456	219.641209539	-0.992396261177	0.07227	30
545755	220.925301479	-0.994077929393	0.04452	30
743398	222.945737953	-0.945477024391	0.04325	30
560288	179.837248505	-0.513322769251	0.0814	30
569613	219.614255011	-0.612466272721	0.09394	30
574701	136.819315937	-0.0572012350051	0.09405	30
144339	179.769419394	-1.28204616707	0.08116	30
177565	177.01366928	-1.86077036981	0.09367	30
210670	139.227228851	0.195079023501	0.09204	30
221049	184.349695752	1.4624988332	0.07577	30
227484	213.807724124	1.26221687486	0.06925	30
230900	181.500683341	1.89086195684	0.07699	30
536553	132.076038808	-0.0123059907546	0.07189	30
346865	135.238379761	2.17940091325	0.05823	40
218712	140.001489895	0.842553055057	0.05787	40
535012	176.156463112	-0.963009585272	0.07956	40
77346	213.067062571	0.0738608419026	0.05346	40
592711	213.722224383	-0.0024633580021	0.04673	40
485126	214.201376368	-1.86056925919	0.08051	40
250573	215.176325742	1.99939104145	0.07789	40
37049	215.852644376	-1.05523946633	0.03126	40
509921	223.47535	-1.50176	0.1203	50
321240	222.18182	1.74404	0.12033	50
372154	134.49274	1.02097	0.11922	50
177106	175.66479	-1.87825	0.1217	50
381911	134.43628	1.80227	0.11825	50
47605	213.42739	-0.73564	0.12207	50
215643	134.56937	0.53569	0.1221	50
106442	216.21918	0.95934	0.11748	50
418959	138.33865	2.78683	0.12374	50
56058	184.38431	-0.29473	0.12417	50
84901	180.11413	0.56406	0.12417	50
512756	219.96758	-1.18275	0.11534	50
32063	183.02862	-1.07271	0.11438	50
559808	178.40563	-0.6009	0.12608	50
165802	183.35508	-2.82555	0.11379	50
172760	184.08208	-2.44356	0.12677	50
323537	132.149301293	1.51639943418	0.06855	30
371113	130.122147248	0.949487615733	0.05944	30
371454	131.486939941	0.930403482586	0.07002	30
387681	137.413827097	2.40762355044	0.09736	30
387682	137.415201997	2.40513150119	0.09809	30
423794	137.841547559	2.98660664545	0.09797	30
518366	136.020341755	2.79704668478	0.0548	30
521976	131.969389586	2.9527237767	0.06045	30
463492	213.265586691	-1.35801860874	0.07663	30
486864	221.918208937	-1.74771805033	0.07689	30
492819	218.452703516	-1.35118631187	0.07218	30
492918	218.847920187	-1.39107390975	0.05619	30
30392	174.947958144	-1.07887222668	0.07654	30
30473	175.425434468	-1.18125764866	0.07602	30
55215	181.044013482	-0.215032932982	0.08272	30
92214	215.60553	0.44674	0.11299	50
221372	185.81548	1.6028	0.12715	50
23373	181.45122	1.10996	0.11277	50
55596	182.77129	-0.33488	0.12786	50
318841	212.70185	1.94624	0.12892	50
32057	183.01998	-1.20359	0.12898	50
363073	218.01575	2.52897	0.11102	50
92463	216.4731	0.5803	0.129	50
164245	176.92857	-2.72253	0.12911	50
278515	132.05681	0.76108	0.11088	50
55461	182.31237	-0.40429	0.12928	50
214829	131.68837	0.45863	0.1102	50
619301	219.19606	0.29381	0.11007	50
594454	220.203877263	-0.188767285247	0.07186	30
610876	182.189351822	0.341424576889	0.09688	30
23114	180.404274986	1.18025290706	0.08274	30
23409	181.479720412	1.1725110019	0.07736	30
23624	182.424607517	1.17241448178	0.08066	30
273328	183.015632698	1.32503000352	0.37821	30
273578	184.215072607	1.35277993805	0.07478	30
289171	181.282269155	1.82095413114	0.07775	30
297160	214.784497949	1.50171033285	0.06453	30
166157	185.30524	-2.81653	0.113	50
388282	139.41397	2.38246	0.11288	50
184928	178.52272	-1.51086	0.12719	50
53811	175.16235	-0.30592	0.11276	50
70276	179.36493	0.09654	0.12726	50
504480	215.82836	-1.94521	0.12726	50
535726	179.16643	-0.98699	0.12729	50
363111	218.06059	2.54126	0.11231	50
16388	218.51034	0.76201	0.1278	50
239377	217.52278	1.62543	0.12782	50
320109	217.02738	1.84224	0.11217	50
568076	213.91266	-0.48019	0.128	50
279387	136.95863	1.02807	0.128	50
363577	220.19456	2.58103	0.12836	50
15710	216.62254	0.76286	0.12843	50
185911	182.43437	-1.47213	0.11147	50
342888	217.74552	2.14632	0.11085	50
15831	216.95468	0.74554	0.11062	50
750251	216.93044	0.81564	0.11061	50
585331	182.23033	-0.12564	0.12956	50
165960	184.26345	-2.8701	0.11011	50
600268	134.584848022	0.28331761637	0.05394	30
610976	182.783584363	0.410955958888	0.09808	30
16202	217.860795851	0.63922559763	0.0945	30
23278	180.983825898	1.14370937053	0.08144	30
250705	215.579661691	1.94444632761	0.06864	30
278368	130.655392917	0.811163415058	0.0964	30
289151	181.054576253	1.6909756637	0.02127	30
289877	183.756094424	1.69082480993	0.09903	30
300740	130.68896458	1.07558651437	0.08561	30
83849	174.572266418	0.613380682094	0.00309	20
486990	222.374154726	-1.754352709	0.08114	40
570177	222.523083252	-0.602533252557	0.0268	40
509724	222.627383484	-1.51653076851	0.05384	40
24139	184.61061	1.13744	0.12004	50
39762	178.18906	-0.73642	0.11989	50
537180	184.4067	-0.85491	0.1194	50
371880	133.30506	1.00375	0.12086	50
508982	219.22375	-1.52836	0.12145	50
3627852	134.93535	-0.8812	0.11836	50
123359	175.83226	-2.57491	0.11832	50
71499	185.01991	0.19071	0.11814	50
55529	182.59538	-0.31542	0.12186	50
345922	131.62916	1.93929	0.11796	50
78662	218.11192	0.04778	0.12204	50
387180	135.54516	2.32392	0.11781	50
55639	182.90535	-0.3101	0.11693	50
77668	214.22952	0.04814	0.12324	50
561887	185.33565	-0.43595	0.12344	50
106843	217.48464	0.87093	0.12345	50
77875	215.20674	0.09343	0.1237	50
297533	216.1906	1.37323	0.12428	50
250830	216.14705	1.9349	0.11558	50
14753	212.91037	0.70528	0.12445	50
301904	135.60315	1.38387	0.11542	50
55767	183.42512	-0.26076	0.12461	50
569704	220.00993	-0.48114	0.11533	50
559183	175.98729	-0.44402	0.11414	50
106182	215.08241	1.03187	0.12589	50
251308	218.19142	2.04043	0.11399	50
62582	213.43187	-0.27393	0.12607	50
91968	214.313047602	0.520590923799	0.07669	30
92112	214.989027332	0.553726214891	0.06205	30
92431	216.36033757	0.530422858457	0.08288	30
100119	185.643620431	1.02120301237	0.0767	30
105558	212.402129758	0.890699789421	0.09548	30
107291	219.288458169	0.894052788977	0.07866	30
537318	184.7117682	-0.945524194894	0.08429	30
543510	211.80102604	-0.933491253943	0.05459	30
561120	182.87937295	-0.488132024441	0.09664	30
567902	213.619387177	-0.60683150107	0.0835	30
568247	214.408790322	-0.513679000404	0.08443	30
569464	219.206717844	-0.573868933618	0.08284	30
570252	222.806443593	-0.48472765952	0.04464	30
143734	177.269900733	-1.34702553934	0.07972	30
144074	178.893274159	-1.37419358503	0.08221	30
177026	175.172423488	-1.95334490067	0.06399	30
177202	176.058169399	-1.93784942056	0.07338	30
185595	180.946860333	-1.61941298982	0.09574	30
204100	136.595229034	-0.22197596038	0.09464	30
220342	181.158560885	1.53903382847	0.08019	30
574777	137.271127837	-0.136914054937	0.07611	30
320238	217.414902815	1.86967941871	0.09949	30
320889	219.973086237	1.81143099665	0.08375	30
323500	131.912814241	1.65143383671	0.06401	30
372139	134.517223226	1.13345251534	0.06875	30
386227	130.629768116	2.1332346107	0.07484	30
386265	131.152487759	2.11961669042	0.07681	30
386679	133.553683225	2.3333292847	0.09985	30
422831	132.556877232	2.70740251244	0.05937	30
663330	140.209599812	-0.97845347294	0.07434	30
463274	212.32055392	-1.198187681	0.0829	30
484683	212.062387938	-1.98589603193	0.08296	30
485438	215.697640913	-1.86916535249	0.09202	30
485878	217.67574087	-1.82831839273	0.05284	30
512902	220.924487479	-1.08384624128	0.08284	30
31983	182.756595055	-1.2241812433	0.0879	30
48379	216.934814486	-0.721366009747	0.09788	30
48738	218.413122003	-0.760370047262	0.08897	30
692351	180.502906685	-0.310899996376	0.093	30
63049	214.310936988	-0.326575995973	0.08344	30
63507	216.233952821	-0.376087699851	0.07885	30
69517	175.197649161	0.0518877374163	0.09566	30
7333	177.07065	0.78172	0.12706	50
144134	179.04496	-1.2668	0.12707	50
229393	222.37363	1.07669	0.11269	50
77369	213.09954	0.04915	0.12767	50
54414	178.07533	-0.27114	0.12817	50
125259	183.15541	-2.55153	0.11167	50
568615	215.67795	-0.60847	0.12852	50
70322	179.43115	0.0235	0.12857	50
123645	176.74943	-2.52903	0.12891	50
278547	132.29053	0.84331	0.11027	50
599764	132.638760961	0.292505867288	0.05209	30
611012	182.889722104	0.226938041336	0.07722	30
618173	214.451926444	0.345371482921	0.05162	30
6837	174.302786008	0.789984596388	0.07424	30
230558	180.332409163	1.90523287041	0.07709	30
230904	181.570070376	1.87097212474	0.07694	30
239682	218.560362704	1.55765231187	0.1772	30
250509	214.831355769	1.99080556991	0.36934	30
251351	218.29528087	1.89046504378	0.0709	30
272227	178.473974753	1.32069637308	0.07839	30
273613	184.529980421	1.25451347104	0.07574	30
273963	185.964603711	1.35713625732	0.07885	30
278940	134.541832593	0.951842572708	0.07254	30
288779	180.023718935	1.85884425201	0.07784	30
301595	134.462434255	1.17514588734	0.07134	30
301613	134.553645966	1.36728112516	0.07156	30
85240	181.524158927	0.465915024742	0.06131	30
85870	184.457919479	0.62677525281	0.08261	30
92619	216.984026809	0.594253485572	0.08533	30
105446	211.765618364	0.861477356175	0.0481	30
544430	215.531768101	-0.981047228274	0.10028	30
544709	216.569695459	-0.874140944316	0.08348	30
569206	218.294210793	-0.57609349673	0.08794	30
569706	220.033333551	-0.565677119014	0.0812	30
592881	214.467248625	-0.0582031559053	0.09729	30
137041	176.90999527	-1.76241416172	0.08471	30
137458	178.427731043	-1.72155304357	0.08653	30
176991	175.158630218	-1.94008007643	0.06382	30
177424	176.690305263	-1.96970680681	0.09453	30
184048	174.723178911	-1.49399665647	0.07664	30
184172	175.467610732	-1.45403529916	0.09186	30
214262	129.482245871	0.521320835337	0.07752	30
214264	129.50683899	0.525889711379	0.07946	30
219800	179.215914911	1.58211868042	0.07946	30
388474	140.224908113	2.55554486388	0.05641	40
383327	140.943201551	2.0948268858	0.02369	40
143295	175.219585397	-1.29877926081	0.04517	40
84692	179.349859599	0.624596607806	0.04731	40
508557	217.199463939	-1.57698897376	0.05598	40
78865	218.923581235	0.0245667299606	0.03034	40
136916	176.48775	-1.6991	0.11993	50
507847	214.6977	-1.61809	0.11984	50
170765	176.05719	-2.30554	0.1209	50
341655	212.87975	2.33957	0.11858	50
170833	176.24755	-2.26291	0.12152	50
64658	219.58135	-0.36734	0.12162	50
170934	176.43063	-2.32997	0.1181	50
418379	135.94845	2.53632	0.11778	50
559653	177.7595	-0.47629	0.12411	50
372006	133.90317	0.97625	0.12487	50
592883	214.48185	-0.16633	0.12549	50
239190	216.81683	1.56793	0.1255	50
610300	179.68114	0.24516	0.12557	50
197442	135.31265	-0.78985	0.11438	50
177637	177.3065	-1.93811	0.12684	50
320379	218.095445208	1.8157253159	0.07809	30
323213	130.816128958	1.65309180166	0.09593	30
345524	129.856717866	1.85034245586	0.073	30
346751	134.994767275	2.05272892066	0.05759	30
346886	135.373058866	2.09390543138	0.05675	30
371197	130.443598311	0.895646177017	0.0972	30
371482	131.468046777	0.898312483556	0.04479	30
373155	139.682204666	1.22969883553	0.0874	30
376111	132.046555901	1.35066800232	0.06812	30
378110	140.651638429	1.59461878387	0.08972	30
460768	213.802675202	-1.73011501448	0.0481	30
463349	212.538357113	-1.36245025277	0.07903	30
486787	221.546504794	-1.79556776839	0.08077	30
492513	216.952525718	-1.30651825514	0.07317	30
505538	220.228914818	-1.86849426671	0.0799	30
511929	216.620976587	-1.15894859016	0.0833	30
31474	179.749684997	-1.22575684879	0.08222	30
40345	180.641110768	-0.677131095853	0.09811	30
40741	182.786019293	-0.720185582036	0.07983	30
41140	184.397881433	-0.792593534004	0.07159	30
47934	215.086826355	-0.830572767573	0.08271	30
48014	215.469769671	-0.674057041235	0.07246	30
48662	218.112694867	-0.630636060873	0.07231	30
70970	182.421476944	0.201674137612	0.09986	30
375787	130.683857395	1.34307510303	0.0765	30
375910	131.386893941	1.30097140077	0.06974	30
377970	139.665116966	1.64200357985	0.09287	30
381417	132.658207661	1.84917351358	0.06883	30
386481	132.53843131	2.26838247836	0.06823	30
387680	137.409470086	2.41092395931	0.0977	30
402757	177.083235693	1.95027913535	0.09415	30
418743	137.588508572	2.59327476936	0.09791	30
425914	131.480583718	2.98383576974	0.07799	30
521861	131.435888314	2.84347997913	0.07699	30
54694	179.094246083	-0.302741292707	0.06393	30
62254	211.908249832	-0.306881245429	0.05337	30
62436	212.852007474	-0.273013350327	0.08244	30
69435	174.598197609	0.0666525118859	0.08876	30
70668	180.756756146	0.0701574085347	0.0812	30
78681	218.184465388	0.141240563198	0.05563	30
84335	177.248332043	0.594320637502	0.07654	30
534937	175.800896738	-0.990460015305	0.0936	30
535008	176.131543816	-0.987636384706	0.07899	30
535228	176.982430388	-0.889424917813	0.09432	30
537036	183.863854659	-0.946496814252	0.07508	30
559432	177.132845449	-0.627676181384	0.07908	30
561121	182.877123	-0.487947274144	0.09573	30
567900	213.615445418	-0.468925557601	0.02604	30
583410	174.673186155	-0.139030062513	0.07163	30
136696	175.993812587	-1.77651954723	0.07978	30
137205	177.45710655	-1.68865685938	0.08434	30
137267	177.763323353	-1.83242620075	0.07764	30
138162	181.044969391	-1.83758932762	0.08027	30
138452	182.396721348	-1.67607151581	0.08247	30
143636	176.926042449	-1.39644628692	0.08287	30
184057	174.682950469	-1.43684321053	0.07757	30
186467	184.610624453	-1.56697542229	0.08027	30
210148	136.835807079	0.108381681522	0.09493	30
238484	214.336282972	1.63647563837	0.23068	30
79084	219.927618124	0.0562836349526	0.00496	20
551578	140.63645219	-0.460824193614	0.05397	40
31624	180.620213772	-1.12660125795	0.0926	40
185563	180.783767375	-1.49002579663	0.08211	40
460324	211.727723724	-1.72639956875	0.07025	40
505342	219.375220321	-1.96822269174	0.05346	40
361876	212.81714	2.82917	0.11998	50
16385	218.48154	0.79185	0.11963	50
324360	135.76054	1.8409	0.11937	50
535135	176.57162	-0.96099	0.11906	50
47618	213.50724	-0.63434	0.12108	50
297894	217.6672	1.27951	0.11843	50
91775	213.38512	0.50351	0.11836	50
545019	217.97922	-0.95047	0.12171	50
106147	215.01807	1.00183	0.11816	50
364039	222.69098	2.5857	0.12232	50
363987	222.33207	2.58207	0.12237	50
39303	176.31976	-0.65036	0.11755	50
367337	221.61674	2.9913	0.1226	50
106686	216.9114	0.90792	0.11661	50
93313	219.93872	0.53121	0.11651	50
62594	213.49445	-0.23014	0.12353	50
237722	212.07838	1.76878	0.11645	50
345849	131.30634	1.95156	0.11603	50
202784	131.13852	-0.36326	0.11572	50
99431	182.81469	1.01387	0.12473	50
31533	180.06009	-1.22805	0.11466	50
106719	217.02674	0.89442	0.11464	50
460348	211.84967	-1.74175	0.11299	50
28813	214.70842	1.05559	0.1127	50
536727	133.01947	-0.19715	0.1277	50
249943	213.5479	2.16419	0.12852	50
118891	184.68507	-2.99381	0.11138	50
611110	183.377285136	0.280846131213	0.08253	30
14521	211.963286294	0.763323483084	0.08337	30
22653	178.37004598	1.18397858469	0.07909	30
231423	183.716618541	1.91077115395	0.09908	30
273862	185.431965265	1.31056131472	0.07834	30
273863	185.438036952	1.34094510526	0.07893	30
288734	179.922935686	1.80980634946	0.08154	30
289205	181.386845133	1.7482784736	0.06725	30
301893	135.585648854	1.22795388309	0.09691	30
318993	213.194914767	1.97966111333	0.04868	30
373158	139.693041024	1.14429121206	0.08061	30
383105	139.898472591	2.12929570183	0.08647	30
387548	136.770705138	2.47981600508	0.05127	30
388425	139.949306467	2.53289996119	0.08834	30
417496	131.244271208	2.29715021321	0.07464	30
517216	131.397918653	2.45592844	0.07316	30
517236	131.470988925	2.45631374502	0.07777	30
485100	214.027776374	-1.77365529036	0.09789	30
485584	216.584456181	-1.8436975222	0.05636	30
492512	216.953503811	-1.3051950052	0.07322	30
40405	180.973611519	-0.744946715651	0.09354	30
64088	218.094691255	-0.227399929887	0.08418	30
70064	178.28573835	0.142485442874	0.07634	30
15448	215.55364	0.7498	0.12712	50
297809	217.35858	1.38795	0.12755	50
9320	185.90603	0.67512	0.11241	50
593443	216.5226	-0.14844	0.12861	50
31419	179.64916	-1.05216	0.12887	50
418004	134.60019	2.46949	0.11074	50
251139	217.36856	2.1018	0.12948	50
184171	175.32527	-1.48558	0.12951	50
618146	214.46797356	0.362975220266	0.0497	30
8536	182.749556514	0.647916959976	0.07878	30
23273	180.942258784	1.18116233092	0.08319	30
23659	182.542265165	1.06129733796	0.08301	30
230274	179.019412018	1.97957474648	0.0677	30
273494	183.774083412	1.35020548187	0.05049	30
273888	185.536538452	1.3703057758	0.07692	30
298595	220.655793224	1.22535142059	0.03416	30
298741	221.595701994	1.35337176312	0.07232	30
300388	129.223977139	1.17881097711	0.09544	30
84740	179.669991986	0.609443182787	0.09559	30
84763	179.677388263	0.595763977248	0.09434	30
85478	182.677969435	0.442656656447	0.09743	30
92893	217.789979402	0.470934603252	0.03386	30
98105	176.20908199	1.02528190824	0.09066	30
534787	175.100570951	-0.987503975488	0.02881	30
567729	212.958041319	-0.480369243068	0.09769	30
568710	216.131364277	-0.53520259152	0.0728	30
569205	218.295203739	-0.576231578758	0.08813	30
569427	219.126954453	-0.570138420681	0.08245	30
592886	214.524659049	-0.0779050773768	0.05182	30
138346	181.910053401	-1.75306813887	0.0829	30
138888	184.699126674	-1.81558332772	0.07789	30
143750	177.401645456	-1.39341793744	0.08228	30
177673	177.44838898	-1.97696660691	0.08418	30
184267	175.816505961	-1.58480395952	0.04406	30
184663	177.401195596	-1.63177581616	0.08405	30
185225	179.596151116	-1.51881768232	0.06536	30
197261	134.517904102	-0.706163035066	0.07113	30
198513	139.825801745	-0.809383441613	0.07546	30
210668	139.223784091	0.191377757859	0.09191	30
220281	180.980071047	1.46531836925	0.08193	30
573987	130.853468083	-0.0535930542888	0.05102	30
575671	140.968098451	-0.0224587217265	0.07009	30
583921	177.260493896	-0.0170786647633	0.08339	30
584050	177.887747444	-0.15624918374	0.05902	30
9239900040	329.351958695	-7.72392027926	0.055799928	90
7551	178.04887757	0.741976215516	0.00875	20
594302	219.6944291	-0.0271449922134	0.00663	20
215332	133.52309633	0.544482922424	0.05831	40
272882	181.034114219	1.38409715867	0.08256	40
62241	211.989725622	-0.305829998626	0.05278	40
505766	221.551730555	-1.80905323672	0.08192	40
250670	215.47456	1.94652	0.12049	50
63119	214.61283	-0.23475	0.12069	50
611435	184.89243	0.30566	0.12072	50
559392	176.87963	-0.57244	0.12085	50
31221	178.9744	-1.16682	0.12136	50
363554	220.07651	2.55648	0.11786	50
518962	138.62555	2.88596	0.12252	50
227963	215.52514	1.16824	0.11739	50
31564	180.27829	-1.11704	0.11739	50
145546	185.12645	-1.41006	0.12392	50
228031	215.77666	1.22926	0.12392	50
585212	181.64594	-0.03133	0.1158	50
322871	129.23263	1.48264	0.12439	50
929614	183.01701	0.35245	0.12439	50
62862	213.83579	-0.36117	0.12523	50
23749	182.92047	1.11452	0.12534	50
137031	176.84637	-1.75638	0.11432	50
77402	213.13593	0.09839	0.12661	50
70847	181.78321	0.15652	0.11283	50
196926	133.3056	-0.66555	0.12754	50
77063	211.51023	0.17233	0.11243	50
568551	215.52486	-0.59276	0.12793	50
273253	182.90378	1.40106	0.11138	50
3587875	135.8589	-1.83609	0.11125	50
16614	219.47958	0.77107	0.12894	50
610224	179.27246	0.28502	0.12939	50
609780	177.189877898	0.257904995344	0.09463	30
610392	180.015735962	0.387759360744	0.08591	30
618148	214.491409222	0.3519092511	0.04952	30
23146	180.465665865	1.16349439269	0.08188	30
271465	174.387824109	1.3745822391	0.07485	30
272600	179.986082773	1.31057696165	0.07686	30
273844	185.465567223	1.36194945096	0.07801	30
273846	185.482995062	1.37997281997	0.0775	30
290422	185.936017762	1.7112375903	0.09016	30
297883	217.504878435	1.41333609615	0.0518	30
301615	134.571230202	1.18610401006	0.0722	30
323873	133.481810231	1.67196403602	0.05825	40
203828	135.378898125	-0.408957652995	0.05308	40
137047	176.829989665	-1.69214647955	0.09288	40
54919	179.984199767	-0.321663755253	0.08361	40
144655	180.925145227	-1.3710763097	0.08257	40
537298	184.68451	-0.92847	0.12001	50
376898	135.72006	1.55029	0.1211	50
85413	182.30142	0.44895	0.12143	50
446757	223.18455	2.99642	0.1215	50
237916	212.73508	1.76261	0.12165	50
320914	219.99144	1.67328	0.12224	50
171005	176.54183	-2.43865	0.12248	50
145609	185.42997	-1.44543	0.12254	50
297961	217.79182	1.36194	0.11697	50
780675	177.44603	-1.82278	0.11654	50
267434	222.34215	2.69764	0.12392	50
62852	213.80068	-0.29232	0.12488	50
77391	213.13555	0.04381	0.12493	50
164533	177.97672	-2.83761	0.12501	50
98068	176.06493	0.86353	0.12536	50
3877988	131.44089	-1.34249	0.12561	50
85587	183.12399	0.62109	0.12577	50
221136	184.7234	1.50032	0.11416	50
40014	179.28011	-0.8022	0.12604	50
144368	179.84302	-1.2592	0.11361	50
560200	179.61119	-0.55253	0.12664	50
62650	213.50549	-0.24472	0.12675	50
485190	214.37175	-1.89238	0.12687	50
320550	218.673997041	1.80465043094	0.07805	30
323254	131.037243333	1.58247468905	0.06156	30
323615	132.35995738	1.68869658928	0.06826	30
345761	131.034636271	1.99163690422	0.07575	30
371484	131.499794986	0.955363793965	0.07006	30
375818	130.895845374	1.45249981747	0.0502	30
377960	139.702108861	1.55528671118	0.07907	30
381357	132.369715708	1.74091908753	0.06836	30
386278	131.279937753	2.21518197436	0.07509	30
397446	178.144266002	1.45276959929	0.09153	30
417531	131.733288565	2.24883563248	0.05887	30
422628	131.698057933	2.64509523861	0.07649	30
518135	135.13737637	2.65701167224	0.09863	30
485437	215.696084094	-1.86956962729	0.09049	30
508353	216.82199665	-1.68393335163	0.05413	30
30475	175.463917547	-1.21288230747	0.07771	30
63018	214.170814737	-0.301576212505	0.07827	30
70319	179.495225163	0.09865596057	0.07705	30
98984	180.657970823	0.868897847408	0.09701	30
106020	214.376370451	0.88329406638	0.05379	30
534620	174.21427233	-0.975213090153	0.06059	30
535998	179.90136471	-0.958163271664	0.07454	30
543575	211.920550429	-0.907453514458	0.05465	30
543584	211.929424037	-0.857544327575	0.05525	30
548892	129.393774339	-0.577864250069	0.0792	30
144333	179.742667802	-1.33315811717	0.08194	30
145462	184.672714086	-1.25620378026	0.08034	30
177438	176.797172451	-1.89125967407	0.09538	30
178967	182.56822935	-1.95043871284	0.09974	30
185455	180.337645104	-1.48223212114	0.09113	30
186584	185.087158667	-1.60803670192	0.06834	30
210147	136.818384839	0.105058410153	0.09423	30
214189	129.049995228	0.430487565427	0.07052	30
220268	180.882825697	1.49521875503	0.18117	30
220461	181.64761013	1.46496638052	0.07849	30
221338	185.611459211	1.52307960956	0.07917	30
227315	212.949319757	1.22274773709	0.09455	30
227615	214.316376738	1.23977248618	0.05403	30
238252	213.674165223	1.69698237864	0.05459	30
574934	137.82672252	-0.106656286448	0.07051	30
583374	174.431565802	-0.0490511032145	0.45394	30
320308	217.841854443	1.83774747442	0.0994	30
371180	130.440646176	0.82450195838	0.07791	30
371208	130.509257292	1.02070427192	0.24443	30
372106	134.381312301	1.14695254147	0.06992	30
376120	132.104535887	1.50379414025	0.09487	30
377463	137.780528447	1.61286940466	0.07938	30
422327	130.414324717	2.58547749814	0.049	30
522099	132.421433278	2.97598898628	0.05862	30
460305	211.54382335	-1.67882720693	0.03435	30
485583	216.579562198	-1.85841410144	0.05656	30
493779	222.417786211	-1.28611751147	0.07581	30
47654	213.622637482	-0.64041339412	0.07162	30
48375	216.901598666	-0.753518629636	0.09862	30
69512	175.097267926	0.101224231786	0.09538	30
70062	178.25990879	0.131990675195	0.07656	30
85362	182.018475218	0.564852841225	0.09532	30
86220	185.79973431	0.567898647535	0.09186	30
543497	211.796269624	-1.01626653706	0.05017	30
543572	211.915513713	-1.00333554823	0.07861	30
560800	181.850223441	-0.434976794607	0.08304	30
561784	184.880824754	-0.599784609816	0.06974	30
569140	217.796307634	-0.426275316324	0.09294	30
593874	218.101513534	-0.0163548674467	0.08584	30
136727	175.968333924	-1.8362060068	0.04817	30
136860	176.231165649	-1.78619001774	0.07124	30
138191	181.352650212	-1.67496351959	0.09651	30
143457	176.061464609	-1.32273096267	0.07226	30
179184	183.641379552	-1.8825755146	0.09535	30
184657	177.339904352	-1.51154967666	0.08088	30
198500	139.822097832	-0.806656317891	0.07609	30
214191	129.070486749	0.426374838732	0.07067	30
215730	135.033740161	0.572218805144	0.05837	30
220460	181.768690023	1.52668307668	0.0822	30
229027	219.749230428	1.12408488285	0.08297	30
584683	180.119925679	-0.126685836295	0.08158	30
31275	179.2371	-1.2249	0.1269	50
460375	211.91946	-1.72949	0.11288	50
402533	175.8762	1.91216	0.1274	50
298297	219.2508	1.37106	0.12913	50
593350	216.24929	-0.19208	0.12921	50
323738	132.95286	1.55184	0.12981	50
92822	217.6002	0.48745	0.12987	50
560024	178.93619	-0.57296	0.12995	50
593809	217.898561108	-0.158246137171	0.09331	30
599507	131.693593838	0.304515601964	0.09725	30
617908	213.64357648	0.282271992239	0.09114	30
618140	214.442179357	0.284917541593	0.05351	30
619900	222.156074085	0.301813092968	0.08562	30
8958	184.460146963	0.706303228752	0.07861	30
15166	214.381437912	0.768319515178	0.36177	30
15538	215.775296552	0.705078657632	0.05451	30
23291	180.902370799	1.18001292997	0.07889	30
273852	185.516240853	1.41610107275	0.07813	30
273993	185.998243647	1.4308160445	0.07827	30
279939	140.035100375	1.09915918146	0.08593	30
287737	174.74883325	1.76183443431	0.07428	30
289878	183.751938796	1.68798305138	0.09978	30
296992	214.124724683	1.5201153712	0.05189	30
298513	220.127928138	1.28507746402	0.07828	30
301609	134.542039456	1.17911888174	0.06833	30
85881	184.482936838	0.43641434923	0.00293	20
144499	180.252594525	-1.40050288348	0.03568	40
23456	181.719547737	1.22615271099	2e-05	40
611023	182.920644982	0.252666475157	0.02058	40
485311	214.851679268	-1.8016595376	0.05538	40
504905	217.553241407	-1.90134596579	0.05404	40
251898	220.921671301	1.92503406125	0.05802	40
144372	179.90543	-1.31885	0.12011	50
486618	220.57876	-1.66923	0.11951	50
341612	212.68351	2.3522	0.12094	50
39769	178.1687	-0.71795	0.1211	50
536993	183.60215	-0.98836	0.12144	50
116478	174.76591	-2.89304	0.1215	50
535134	176.567	-0.96373	0.11826	50
262749	220.95123	2.29868	0.12178	50
164223	176.91221	-2.82404	0.12282	50
362961	217.58485	2.62419	0.11701	50
91809	213.66109	0.47749	0.12374	50
260803	211.85401	2.4461	0.12413	50
301884	135.52518	1.41304	0.11571	50
372624	136.76461	1.0444	0.1244	50
14822	212.93985	0.72642	0.12495	50
125516	184.40984	-2.58707	0.1251	50
125515	184.37107	-2.58336	0.12525	50
7210	176.21412	0.75803	0.12543	50
105919	213.86607	0.86347	0.1255	50
14978	213.57161	0.64001	0.11432	50
92016	214.57559	0.44164	0.12578	50
106119	214.83621	0.8802	0.12652	50
106135	214.93246	0.99746	0.12654	50
535588	178.6752	-0.91365	0.12717	50
48000	215.36799	-0.64538	0.12721	50
239419	217.65973	1.66716	0.11272	50
319190	213.69184	1.81988	0.12806	50
