name,row,r,v,ev,gas,disk,bul,sd,sb,inc,q,x,y,z,b2,flexible,flexible_density,rar,rar_density,prediction_support
UGC07524,22,7.94,77.0,2.79,26.77,36.68,0.0,4.42,0.0,46.0,1,-11.24636122651663,-10.61618959730427,0.3443922736851107,1389.3440999999998,-10.571288010857177,-10.563726657696552,-10.55742369555365,-10.549823035019054,True
UGC07524,23,8.27,77.0,2.82,28.28,37.11,0.0,4.01,0.0,46.0,1,-11.23415552042746,-10.633874604429721,0.3021143769562011,1488.33445,-10.564488009628183,-10.557776544860705,-10.550644148686253,-10.543897052509463,True
UGC07524,24,8.63,78.2,2.93,29.91,37.49,0.0,3.56,0.0,46.0,1,-11.221959038994243,-10.638947834817651,0.250420002308894,1597.35815,-10.557693147607962,-10.551936891780539,-10.543860546913137,-10.538073307279799,True
UGC07524,25,8.97,79.6,3.14,31.07,37.76,0.0,3.14,0.0,46.0,1,-11.217285374931059,-10.640316852790892,0.19589965240923377,1678.2537,-10.555089371870501,-10.550088431155661,-10.541258629509887,-10.536232065659798,True
UGC07524,26,9.3,80.3,3.39,32.12,37.98,0.0,2.76,0.0,46.0,1,-11.214067780414139,-10.64840240321871,0.13987908640123647,1752.9345999999996,-10.553296796618433,-10.549023171250257,-10.539466536937779,-10.535172885427325,True
UGC07524,27,9.66,81.2,3.66,33.05,38.12,0.0,2.36,0.0,46.0,1,-11.214526083403113,-10.655215613155281,0.07188200730612536,1818.8696999999997,-10.553552124812109,-10.550026968809238,-10.539721836163164,-10.536183692147725,True
UGC07524,28,9.99,82.3,3.9,33.75,38.33,0.0,2.09,0.0,46.0,1,-11.216225955092773,-10.65811636302358,0.01911629044707278,1873.65695,-10.554499151513749,-10.551513426044021,-10.54066863996523,-10.537675463407169,True
UGC07524,29,10.35,83.8,4.1,34.21,38.96,0.0,1.89,0.0,46.0,1,-11.218899031959202,-10.657802857754522,-0.024568191490737076,1929.2649000000001,-10.5559883669548,-10.553410267488422,-10.542157137646338,-10.539576242024527,True
UGC07603,1,0.68,32.5,2.89,6.17,28.0,0.0,66.32,0.0,78.0,1,-10.688321419807512,-10.298092735970625,1.5206145218782359,430.0689,-10.228407299352597,-10.219317512474623,-10.237818243520465,-10.228656292204034,True
UGC07603,2,1.02,41.9,2.89,5.94,31.57,0.0,28.35,0.0,78.0,1,-10.770721833253964,-10.253522671051465,1.1515230675649442,533.61605,-10.28367929674472,-10.277726834701156,-10.287021195074152,-10.281007136511548,True
UGC07603,3,1.37,50.6,2.89,8.81,31.98,0.0,17.64,0.0,78.0,1,-10.855973292950196,-10.217770078698948,0.9454685851318197,588.9763,-10.340863699843222,-10.33605073642183,-10.337216358713226,-10.33233537734598,True
UGC07603,4,1.71,57.0,2.89,15.21,31.44,0.0,8.3,0.0,78.0,1,-10.86166081366504,-10.210596944269309,0.6180480967120927,725.5809,-10.344678736891826,-10.34369996795793,-10.340540837984125,-10.339524588703092,True
UGC07603,5,2.05,60.5,2.89,17.87,29.65,0.0,4.37,0.0,78.0,1,-10.920920912149272,-10.237593656972955,0.33945144130644067,758.89815,-10.384428828813466,-10.385863964705653,-10.375007823617729,-10.376414379134529,True
UGC07603,6,2.39,60.5,2.89,17.46,27.89,0.0,2.3,0.0,78.0,1,-11.026528141206201,-10.304237696865338,0.06069784035361165,693.77765,-10.45218086043519,-10.454875975363025,-10.435696924605134,-10.438368253869124,True
UGC07603,7,2.74,60.0,2.89,15.96,26.14,0.0,1.18,0.0,78.0,1,-11.151584300089215,-10.370798607275239,-0.22914798835785583,596.3714,-10.521515244254974,-10.523691241756847,-10.506459572808865,-10.508650300540237,True
UGC07603,8,3.08,61.5,2.89,15.55,24.58,0.0,0.62,0.0,78.0,1,-11.242389628855587,-10.400151030171749,-0.5086383061657274,543.8906999999999,-10.571860077918537,-10.574486177141948,-10.557170639155014,-10.559846250939113,True
UGC07603,9,3.42,61.5,2.89,16.29,23.19,0.0,0.33,0.0,78.0,1,-11.295630372699991,-10.44562641972744,-0.7825160557860937,534.25215,-10.601378129660487,-10.605586151103736,-10.586664625735338,-10.59095341351078,True
UGC07603,10,3.76,63.0,2.89,16.96,21.99,0.0,0.17,0.0,78.0,1,-11.34073669292138,-10.465857291242635,-1.0705810742857071,529.42165,-10.626386245589057,-10.632605820825363,-10.611523169632179,-10.617855521484499,True
UGC08490,0,0.34,38.8,3.69,0.91,27.87,0.0,246.74,0.0,50.0,1,-10.430660480417831,-9.84316601107598,2.0912095647341293,389.19655000000006,-10.063222738937343,-10.050311093653045,-10.079400371407633,-10.066416863182289,True
UGC08490,1,0.68,50.1,3.69,7.1,39.52,0.0,115.82,0.0,50.0,1,-10.40208851243783,-9.922184006193882,1.7627535649333739,831.3252000000001,-10.04551866004972,-10.037599653539555,-10.061258718912253,-10.053302573378433,True
UGC08490,2,1.02,60.2,3.69,10.23,44.52,0.0,75.75,0.0,50.0,1,-10.45827169948548,-9.938757734468407,1.5783526415103615,1095.6681,-10.080331507955258,-10.0736158763551,-10.096825928849237,-10.090092348244822,True
UGC08490,3,1.36,68.2,3.69,12.18,46.26,0.0,41.22,0.0,50.0,1,-10.537118740512398,-9.955320704279398,1.314077991779213,1218.3462,-10.130693989972855,-10.125932654079529,-10.146035121420903,-10.141270923161338,True
UGC08490,4,1.69,72.8,3.69,14.42,45.8,0.0,27.51,0.0,50.0,1,-10.617986144296465,-9.992974491209738,1.1384605947257023,1256.7564,-10.18408382276846,-10.180282276276696,-10.195703189364291,-10.191889876951834,True
UGC08490,5,2.03,75.3,3.69,15.29,45.05,0.0,15.53,0.0,50.0,1,-10.700445740018191,-10.04325663073395,0.8901414600645773,1248.5353499999999,-10.238524843772819,-10.236621111460796,-10.245573162686998,-10.243655881310413,True
UGC08490,6,2.37,76.6,3.69,18.41,43.11,0.0,9.72,0.0,50.0,1,-10.760923419370135,-10.095641351967034,0.6866362692622934,1268.16415,-10.278453084786818,-10.278225076724931,-10.281684906148586,-10.281444294356747,True
UGC08490,7,2.7,77.6,3.69,20.65,41.2,0.0,6.89,0.0,50.0,1,-10.815155588528375,-10.14099086686475,0.5371892262436446,1275.1425000000002,-10.314257949392502,-10.315094019864532,-10.313754092514513,-10.314574926223035,True
UGC08490,8,3.05,78.5,3.69,21.24,39.62,0.0,4.81,0.0,50.0,1,-10.881628470394565,-10.18391107107842,0.38111508070985056,1236.0097999999998,-10.358144310054634,-10.35992485329337,-10.352680752190427,-10.354439976209042,True
UGC08490,9,3.38,78.2,3.69,22.11,38.18,0.0,3.48,0.0,50.0,1,-10.932723979265822,-10.231853739380098,0.24054924828259971,1217.7082999999998,-10.391878306047966,-10.394658230893281,-10.382333034135044,-10.385089134556068,True
UGC08490,10,3.72,78.8,3.69,23.77,36.93,0.0,2.42,0.0,50.0,1,-10.964053030866475,-10.266841050124926,0.08278537031645007,1246.92535,-10.412562200278948,-10.416904979502648,-10.400404095495663,-10.40472905503935,True
UGC08490,11,4.06,79.2,3.69,25.04,35.68,0.0,1.42,0.0,50.0,1,-10.996290058563096,-10.300426215620345,-0.14874165128092473,1263.5328,-10.433845553496838,-10.440714903321556,-10.418914808539748,-10.425779806914125,True
UGC08490,12,4.39,79.2,3.69,24.74,34.2,0.0,0.59,0.0,50.0,1,-11.053761697841303,-10.334364702285272,-0.530177984021837,1196.8876,-10.466292534860397,-10.476285512847204,-10.45171235792788,-10.461744901202373,True
UGC08490,13,4.74,79.2,3.69,24.74,32.41,0.0,0.26,0.0,50.0,1,-11.109264673743287,-10.367678523717236,-0.8860566476931632,1137.27165,-10.497261746792867,-10.510041239139746,-10.483151446581063,-10.496013147341948,True
UGC08490,14,5.08,78.8,3.69,23.87,31.05,0.0,0.18,0.0,50.0,1,-11.173269467881566,-10.402161822526947,-1.0457574905606752,1051.82815,-10.532974751404781,-10.545639987930569,-10.51913659979648,-10.53190680946504,True
UGC08490,15,5.41,78.5,3.69,22.31,29.85,0.0,0.11,0.0,50.0,1,-11.247922216579708,-10.432808496838202,-1.2596373105057561,943.24735,-10.574629036750796,-10.587527509104515,-10.560767121628034,-10.573800028246877,True
UGC08490,16,5.75,80.1,3.69,22.6,28.79,0.0,0.07,0.0,50.0,1,-11.282786497607356,-10.441753357743293,-1.4559319556497243,925.1920500000001,-10.594082395610782,-10.60836949721282,-10.58009096738699,-10.594536419103903,True
UGC08490,17,6.09,80.1,3.69,23.18,27.84,0.0,0.04,0.0,50.0,1,-11.30789879096662,-10.466702805686538,-1.6989700043360187,924.8452,-10.608094399877487,-10.62473098347219,-10.5939651473173,-10.610788016300807,True
UGC08490,18,6.42,80.1,3.69,22.99,26.98,0.0,0.02,0.0,50.0,1,-11.346277202525448,-10.489620541122516,-2.0,892.5002999999999,-10.629508551855496,-10.648801334609791,-10.615099076433197,-10.634613420776232,True
UGC08490,19,6.77,80.1,3.69,22.99,26.18,0.0,0.01,0.0,50.0,1,-11.379803251933133,-10.512674181738808,-2.3010299956639813,871.2362999999999,-10.648215212399222,-10.6703335657829,-10.633494426246909,-10.655869167106625,True
UGC08490,20,7.11,79.8,3.69,22.8,25.47,0.0,0.01,0.0,50.0,1,-11.41477456663332,-10.537214363250445,-2.3010299956639813,844.20045,-10.66772829325492,-10.688625974564498,-10.652619148379776,-10.673776463263634,True
UGC08490,21,7.44,79.8,3.69,23.87,24.82,0.0,0.01,0.0,50.0,1,-11.417531318070527,-10.556917698066558,-2.3010299956639813,877.7931000000001,-10.66926648860601,-10.69006794563796,-10.654124036793858,-10.675185383289486,True
UGC08699,3,0.87,188.0,15.7,3.59,80.81,244.02,854.03,1058.7,73.0,2,-8.776043027466798,-8.880554099313397,3.067481882905682,44960.04843,-8.765360664447728,-8.769085960773467,-8.767560498094358,-8.771282913270671,True
UGC08699,4,1.08,195.0,10.6,4.38,93.2,231.39,748.54,443.76,73.0,2,-8.90116978646851,-8.942705077984051,2.8356284344062703,41841.23686999999,-8.889561651680129,-8.894514467969966,-8.886668475909197,-8.891594837756092,True
UGC08699,5,1.31,199.0,8.88,5.12,104.66,217.32,647.89,128.19,73.0,2,-9.020454858920804,-9.00891568805849,2.6166624250950337,38562.65988,-9.004546870462546,-9.01048429728865,-8.99776414740859,-9.003663255618752,False
UGC08699,6,1.52,202.0,4.4,5.84,113.51,203.82,567.07,14.44,73.0,2,-9.120279033025742,-9.060491394273663,2.4678196523861673,35556.180329999996,-9.086955295983,-9.092658782830725,-9.088605453821016,-9.09430088078279,True
UGC08699,7,1.73,202.0,2.3,6.53,120.8,191.4,494.29,1.36,73.0,2,-9.209110010559215,-9.116693909457686,2.394621512795696,32982.732899999995,-9.160288444607708,-9.165084616103886,-9.16765360454074,-9.172462457317996,True
UGC08699,8,1.96,202.0,3.38,7.2,127.95,179.83,433.23,0.1,73.0,2,-9.292004974688382,-9.170903877685367,2.3358288483631804,30874.62148,-9.228721201890307,-9.232558429775501,-9.239813916860584,-9.24368218747819,True
UGC08699,9,2.17,200.0,4.47,7.85,133.72,170.88,374.57,0.01,73.0,2,-9.356841144849918,-9.223750287742705,2.2725192272948527,29442.123779999998,-9.282245778954895,-9.285537391260018,-9.29514014631855,-9.29847897055197,True
UGC08699,10,2.39,196.0,2.88,8.49,138.13,162.54,305.03,0.0,73.0,2,-9.418957058162796,-9.283236303457324,2.1833125590721054,28105.504669999995,-9.333524686712229,-9.33663047952965,-9.347214064780601,-9.350385540176939,True
UGC08699,11,2.6,193.0,3.32,9.1,140.07,156.06,243.47,0.0,73.0,2,-9.47391148752265,-9.333209275177408,2.085415460083302,26940.91897,-9.378891533365625,-9.382056822402953,-9.392520875596263,-9.395770168687232,True
UGC08699,12,2.83,189.0,2.21,9.69,139.86,149.58,190.61,0.0,73.0,2,-9.53398020999415,-9.38821337239994,1.9791156856902403,25536.229380000004,-9.427509522284861,-9.431028733897634,-9.441225673579464,-9.444833493998885,True
UGC08699,13,3.04,184.0,14.0,10.26,138.24,144.32,155.5,0.0,73.0,2,-9.587687928630318,-9.44258848281182,1.8907003976988752,24240.20008,-9.470312616605312,-9.474274113467754,-9.484054048520344,-9.488097044048633,True
UGC08699,14,5.87,170.0,5.45,16.97,124.36,103.86,85.65,0.0,73.0,2,-10.06565776630255,-9.797090803713205,1.631697371637548,15571.51542,-9.838879543964909,-9.840020021898223,-9.837204237217216,-9.83832650189843,True
UGC08699,15,6.08,172.0,6.66,17.59,125.28,102.05,83.33,0.0,73.0,2,-10.084413097333346,-9.802197230679775,1.619771386161673,15446.889049999998,-9.85029687126148,-9.851217103631999,-9.850125006889522,-9.851027891545886,True
UGC08699,16,6.3,174.0,3.96,18.32,126.27,100.25,80.59,0.0,73.0,2,-10.10278866170946,-9.80759259811052,1.6052511601081718,15342.722599999997,-9.86148301521153,-9.862220920797252,-9.862722673324566,-9.86344437520409,True
UGC08699,17,6.52,176.0,5.18,18.94,127.31,98.55,77.61,0.0,73.0,2,-10.12001192150054,-9.81257280532576,1.5888876877722247,15261.113399999998,-9.871967692545443,-9.872567197167998,-9.874475831727187,-9.875060492352686,True
UGC08699,18,6.74,178.0,3.04,19.56,128.27,96.92,74.35,0.0,73.0,2,-10.136606212558448,-9.817170437139671,1.5702509771939919,15184.63053,-9.882069484508037,-9.88256951549247,-9.885750506679996,-9.886237303371738,True
UGC08699,19,6.95,180.0,2.75,20.18,129.11,95.45,71.73,0.0,73.0,2,-10.151800212666155,-9.82079033960564,1.554670835171456,15119.420200000004,-9.89131884789645,-9.891710290091103,-9.896031882157816,-9.896411409090982,True
UGC08699,20,7.16,182.0,2.34,20.9,130.08,94.04,69.78,0.0,73.0,2,-10.165641151504332,-9.824120791559844,1.5427009694481109,15087.678320000003,-9.899744533827976,-9.900010829822214,-9.905363211723994,-9.905618562064356,True
UGC08699,21,7.39,183.0,3.39,21.52,131.37,92.56,68.08,0.0,73.0,2,-10.179325994984582,-9.833092804156106,1.5319895514125503,15089.29637,-9.908075196547806,-9.908204501907573,-9.9145573464193,-9.914676547572164,True
UGC08699,22,7.6,184.0,7.58,22.25,132.89,91.28,66.23,0.0,73.0,2,-10.18954041632859,-9.840528491483857,1.520024759382907,15157.365429999998,-9.914293236178146,-9.914367130852561,-9.92139937288041,-9.921464205727975,True
UGC08699,23,7.82,185.0,6.08,22.97,134.56,89.98,63.37,0.0,73.0,2,-10.199335927985818,-9.848213841475959,1.5008537114612583,15248.29798,-9.92025626410041,-9.92036783809612,-9.92794446968212,-9.928048784790725,True
UGC08699,24,8.03,186.0,6.73,23.7,136.18,88.8,60.28,0.0,73.0,2,-10.20784471828551,-9.855040202064986,1.479143247978613,15353.994200000001,-9.925435999056297,-9.925639979368711,-9.933616935984155,-9.933815751377042,True
UGC08699,25,8.26,187.0,6.83,24.42,137.94,87.55,56.45,0.0,73.0,2,-10.216684220550167,-9.862647379469523,1.4506339505970054,15475.559949999999,-9.930817055265258,-9.931187297565987,-9.939497284344824,-9.93986515858808,True
UGC08699,26,8.47,187.0,6.11,25.15,139.4,86.46,52.04,0.0,73.0,2,-10.224626513842358,-9.873550742479848,1.4153072922255674,15581.434619999998,-9.935651934577887,-9.93628614551414,-9.944769907177056,-9.94540527654475,True
UGC08699,27,8.68,188.0,4.78,25.77,140.55,85.41,47.02,0.0,73.0,2,-10.233421096447884,-9.879554571871271,1.3712526291249394,15647.65182,-9.941005645897572,-9.941990405533595,-9.950596412341321,-9.951586750598011,True
UGC08699,28,8.91,188.0,4.14,26.49,141.3,84.3,40.84,0.0,73.0,2,-10.244461227059395,-9.890912550731654,1.3100557377508915,15659.108100000001,-9.947726336904388,-9.949220691604667,-9.957893008220417,-9.95939910545571,True
UGC08699,29,9.53,187.0,5.93,28.25,140.15,81.51,26.78,0.0,73.0,2,-10.284610386580233,-9.924760232787467,1.126780577012009,15269.789820000002,-9.972167179573544,-9.975051322127163,-9.98426558330044,-9.98717978540181,True
UGC08699,30,9.78,187.0,7.63,28.97,138.99,80.46,22.33,0.0,73.0,2,-10.302729290489808,-9.936006186936742,1.0478587274074567,15030.039069999999,-9.983197081197304,-9.98666372141412,-9.996085265680746,-9.99958983641883,True
UGC08699,31,9.99,186.0,7.89,29.6,137.71,79.61,18.95,0.0,73.0,2,-10.31881255566172,-9.949890145012288,0.9765792186401099,14794.608520000002,-9.992987785619622,-9.99698592790828,-10.006535164634776,-10.010578351947244,True
UGC08699,32,10.21,186.0,9.86,30.11,136.12,78.75,16.15,0.0,73.0,2,-10.336648028520793,-9.959350398873216,0.9071425310031405,14512.03305,-10.003845148296227,-10.008319326211605,-10.01807816876797,-10.02260427855396,True
UGC08699,33,11.46,182.0,2.51,33.53,126.5,74.33,7.76,0.0,73.0,2,-10.43483073387752,-10.02839238688336,0.5888317255942073,12992.850129999999,-10.06361397242841,-10.069954340414412,-10.080798282990212,-10.087221822729308,True
UGC08699,34,13.39,177.0,3.62,37.77,114.46,68.77,4.2,0.0,73.0,2,-10.563528059686533,-10.120184589510535,0.3222192947339193,11287.637729999999,-10.145383723135803,-10.152629160367843,-10.16104562230803,-10.168380419564844,True
UGC08699,35,15.21,175.0,6.71,39.12,106.58,64.52,2.6,0.0,73.0,2,-10.666127456346578,-10.185403661902548,0.11394335230683679,10124.003879999998,-10.213372866048212,-10.221482569560061,-10.223573225525872,-10.231761205086883,True
UGC08699,36,17.13,177.0,6.13,39.12,99.72,60.8,1.56,0.0,73.0,2,-10.764541081901937,-10.227161375464036,-0.10790539730951958,9090.061599999999,-10.278588240311887,-10.287787356491446,-10.282462073842165,-10.29173113866046,True
UGC08699,37,19.06,180.0,3.95,39.01,94.0,57.64,1.03,0.0,73.0,2,-10.852207525898226,-10.258928431317834,-0.28819277095880896,8265.43882,-10.336681821595173,-10.346646848822438,-10.334102557152331,-10.344128306660203,True
UGC08699,38,20.99,181.0,4.46,38.7,89.28,54.92,0.79,0.0,73.0,2,-10.930864158773863,-10.29600583406617,-0.40340290437353976,7594.4936800000005,-10.388804906405412,-10.398907896964644,-10.379834853453573,-10.389985430705575,True
UGC08699,39,22.92,182.0,7.09,37.05,85.64,52.56,0.5,0.0,73.0,2,-11.00610844813456,-10.32942238254734,-0.6020599913279624,6973.59482,-10.43801497398176,-10.44919402339056,-10.423092541000635,-10.43431815038378,True
UGC08699,40,25.7,183.0,7.49,34.05,80.57,49.64,0.18,0.0,73.0,2,-11.111819249978897,-10.374381489092574,-1.0457574905606752,6130.05567,-10.496786572524321,-10.5098374919108,-10.483123071913726,-10.496272985874,True
UGC08837,2,1.57,21.0,2.05,2.4,20.63,0.0,16.46,0.0,80.0,2,-11.345682595602636,-11.040811608163533,0.9153998352122699,218.55844999999997,-10.618195883872552,-10.591457900659101,-10.607819453491329,-10.5810338592144,True
UGC08837,3,2.09,28.1,2.06,12.6,23.82,0.0,11.7,0.0,80.0,2,-11.163626546219804,-10.912084191523032,0.7671558660821804,442.4562,-10.517827356128425,-10.502490361597776,-10.506949407543026,-10.491531711698114,True
UGC08837,4,2.63,35.3,2.5,16.76,25.79,0.0,8.74,0.0,80.0,2,-11.121520291210635,-10.813756882936252,0.6404814369704218,613.45965,-10.49461394004906,-10.48355311228719,-10.483324233752528,-10.472183964036299,True
UGC08837,5,3.15,43.0,3.38,17.12,27.83,0.0,5.69,0.0,80.0,2,-11.154929443979762,-10.720724187852566,0.45408227073109003,680.34885,-10.51303259456773,-10.503669719089684,-10.502079319307077,-10.49266367854618,True
UGC08837,6,3.68,46.6,3.15,20.09,26.92,0.0,2.58,0.0,80.0,2,-11.170997206291288,-10.718426530515655,0.11058971029924898,765.9513,-10.521890842633736,-10.517848786435023,-10.511072837446862,-10.507015332462739,True
UGC08837,7,4.2,48.0,3.0,22.95,25.81,0.0,1.25,0.0,80.0,2,-11.178212219360121,-10.750117360868865,-0.2041199826559248,859.78055,-10.525868520067847,-10.527063045915597,-10.515105759609561,-10.51631707238293,True
UGC09037,0,2.43,62.2,5.69,10.89,136.53,0.0,402.36,0.0,65.0,2,-9.900039457511808,-10.287376049438814,2.3035848038124636,9438.81255,-9.71244821572564,-9.708132401022143,-9.718256360602318,-9.713881874255065,True
UGC09037,1,3.65,88.2,3.85,14.29,148.1,0.0,235.2,0.0,65.0,2,-10.00355100408608,-10.160706239414974,2.0704073217401198,11171.0091,-9.792546019414871,-9.78971876325186,-9.791842566795193,-9.788953768914062,True
UGC09037,2,4.86,107.0,4.42,16.72,150.72,0.0,147.3,0.0,65.0,2,-10.110115268289205,-10.117219259114012,1.8671727511786498,11637.8176,-9.85771833970077,-9.855245724957475,-9.865478135326143,-9.862962266268063,True
UGC09037,3,6.08,120.0,3.93,25.95,151.05,0.0,121.61,0.0,65.0,2,-10.19113492881768,-10.114891632399624,1.7839392928110063,12081.453750000002,-9.907268151778032,-9.904258095766671,-9.920117098091456,-9.917069830857953,True
UGC09037,4,7.29,124.0,5.15,32.85,157.64,0.0,90.72,0.0,65.0,2,-10.221605761470041,-10.165234703215642,1.6566730458848502,13504.307299999997,-9.925903431436254,-9.923777737176433,-9.940381610827309,-9.938231561541654,True
UGC09037,5,8.51,128.0,4.29,38.2,155.32,0.0,62.19,0.0,65.0,2,-10.288258727354961,-10.20486016601099,1.492690561149542,13521.391199999998,-9.966666894433352,-9.965180402596435,-9.984191062314103,-9.982695720873132,True
UGC09037,6,9.73,133.0,5.36,40.33,153.04,0.0,48.99,0.0,65.0,2,-10.352401010900826,-10.229760103556318,1.3890774437923494,13337.129699999998,-10.005894880272503,-10.00440994731172,-10.025707895452669,-10.024223058117123,True
UGC09037,7,10.96,138.0,6.78,39.17,152.74,0.0,39.66,0.0,65.0,2,-10.408618665527056,-10.249402926568015,1.2973227142053025,13199.042700000002,-10.04027634032781,-10.038803447672,-10.061603731935229,-10.06013887931887,True
UGC09037,8,12.19,143.0,6.42,46.36,150.89,0.0,25.26,0.0,65.0,2,-10.44395549491904,-10.264682175910396,1.1014033505553307,13533.145649999999,-10.061887554746114,-10.06198743645121,-10.083942052578186,-10.084070214449616,True
UGC09037,9,13.41,146.0,5.4,53.75,145.59,0.0,18.66,0.0,65.0,2,-10.486854738479392,-10.288073611504863,0.9698816437465,13487.28655,-10.088123772508656,-10.088929193628127,-10.11083682280648,-10.111683369803787,True
UGC09037,10,14.55,148.0,4.5,56.66,141.61,0.0,14.96,0.0,65.0,2,-10.5304222750964,-10.31169010775415,0.8739015978644614,13237.051650000001,-10.116692971104184,-10.117891650270474,-10.13790795011868,-10.13914810374881,True
UGC09037,11,15.78,154.0,4.46,60.84,137.81,0.0,10.66,0.0,65.0,2,-10.566972334824769,-10.312416102422613,0.7267272090265723,13197.30365,-10.14135803203773,-10.143678374486358,-10.160437014202916,-10.16280337464569,True
UGC09037,12,17.0,158.0,4.02,62.11,133.01,0.0,7.68,0.0,65.0,2,-10.615876684916426,-10.322485292691567,0.5843312243675308,12703.482149999998,-10.174360133371916,-10.17756394360426,-10.190331929443365,-10.193581823903918,True
UGC09037,13,18.23,159.0,5.07,60.94,128.36,0.0,5.88,0.0,65.0,2,-10.672702864803055,-10.347342965236212,0.46834733041215726,11951.828400000002,-10.212708119666353,-10.21637831530222,-10.22472667365878,-10.22843757407129,True
UGC09037,14,19.46,160.0,7.33,60.06,123.99,0.0,4.69,0.0,65.0,2,-10.725646995542688,-10.370253415842623,0.3701428470511021,11293.96365,-10.248436384420817,-10.252429514783618,-10.256456474614588,-10.260484211094589,True
UGC09037,15,20.69,158.0,7.82,64.05,120.09,0.0,3.96,0.0,65.0,2,-10.751525319592048,-10.407796861979028,0.2966651902615311,11313.206549999999,-10.265899842600614,-10.27033926574842,-10.271859601881067,-10.27633345999748,True
UGC09037,16,21.92,155.0,8.07,63.17,117.0,0.0,3.38,0.0,65.0,2,-10.795364227602017,-10.449527698693887,0.22788670461367352,10834.9489,-10.295483633854634,-10.30004851051769,-10.297800566828165,-10.30239344628307,True
UGC09037,17,23.14,156.0,7.93,61.23,113.92,0.0,2.58,0.0,65.0,2,-10.84349894006111,-10.467464703128947,0.11058971029924898,10237.9961,-10.327966360959476,-10.333142003747463,-10.326070888531321,-10.331272079401721,True
UGC09037,18,24.28,154.0,9.09,62.4,110.72,0.0,2.11,0.0,65.0,2,-10.873591999481524,-10.499557785952431,0.023252459633711444,10023.2192,-10.348274047179348,-10.35399009590377,-10.343636454864022,-10.34937806166374,True
UGC09037,19,25.51,150.0,13.4,60.16,107.64,0.0,1.93,0.0,65.0,2,-10.922360148803335,-10.543878485720565,-0.015472686656207449,9412.4104,-10.381184236207169,-10.386612023270477,-10.371932760499476,-10.377374783416824,True
UGC09133,1,0.63,282.0,18.8,-2.41,50.47,292.13,1303.47,10165.91,53.0,1,-8.503320265766977,-8.388192878036998,3.8903020605982377,61005.75818,-8.506827563794621,-8.50397475772605,-8.501336058653955,-8.498512394044479,False
UGC09133,2,0.95,281.0,12.6,-0.21,72.14,320.6,1208.5,5354.8,53.0,1,-8.5946201080668,-8.569661510700826,3.638749755502028,74551.09770000001,-8.594873841215719,-8.593804396012384,-8.591216866874703,-8.590166283092671,True
UGC09133,3,1.26,280.0,10.6,2.45,90.82,326.59,1123.1,3300.36,53.0,1,-8.693234234665587,-8.695405027655262,3.4581544936232906,78792.85836999997,-8.689973750804203,-8.689814043068097,-8.68748962444307,-8.687328037291554,True
UGC09133,4,1.58,280.0,10.8,3.54,108.12,325.9,1041.27,2103.94,53.0,1,-8.783805832726477,-8.793691569492122,3.2995929288588495,80205.06579999998,-8.777317735727568,-8.7779120690523,-8.774952437850942,-8.775525067772026,True
UGC09133,5,1.89,279.0,7.67,4.4,123.29,320.4,967.69,1429.43,53.0,1,-8.86556058877252,-8.874603942848188,3.1715644037989716,79478.88405,-8.856159075975295,-8.857265605757581,-8.852934810988751,-8.854000144818643,True
UGC09133,6,2.21,279.0,11.2,5.23,137.43,313.32,897.18,1006.49,53.0,1,-8.940594654958591,-8.942534412360054,3.0618794008202306,78189.45103,-8.928519225139151,-8.930008612243334,-8.923567964778922,-8.924997437528367,True
UGC09133,7,2.52,279.0,4.45,6.01,149.84,305.5,833.78,748.35,53.0,1,-9.006560259831456,-8.999542679456487,2.9734673022306324,76593.3079,-8.991238183371689,-8.992927547226477,-8.984835454101091,-8.986451101411854,True
UGC09133,8,2.84,279.0,5.03,6.75,161.33,297.22,773.03,612.35,53.0,1,-9.068204133358819,-9.051460478721982,2.911242860638352,74897.05683000002,-9.042266994892223,-9.043516535556796,-9.04132787417474,-9.042518282992091,True
UGC09133,9,3.15,279.0,4.26,7.48,171.56,290.7,718.39,534.72,53.0,1,-9.118858543918401,-9.096452692464544,2.865399526093715,73926.91019999998,-9.084198726647873,-9.085027854024018,-9.087165467095888,-9.087946887561422,True
UGC09133,10,3.47,279.0,4.14,8.19,181.11,286.88,666.05,422.4,53.0,1,-9.159993197312005,-9.138471613465818,2.7984469142451687,74077.58623,-9.118250001411665,-9.11906936099027,-9.123984682089935,-9.124768755744828,True
UGC09133,11,3.79,279.0,5.73,8.9,189.8,283.42,617.52,288.59,53.0,1,-9.196883718316073,-9.176781348643015,2.7082279319333336,74320.05748,-9.148787982487356,-9.149935231438949,-9.156688161241036,-9.15781445452345,True
UGC09133,12,4.1,280.0,4.52,9.6,197.34,279.37,573.89,189.15,53.0,1,-9.231747964607436,-9.207818339257436,2.622576647353478,74197.01563000001,-9.17764861292807,-9.179110067243927,-9.187314143359444,-9.188768226023518,True
UGC09133,13,4.42,280.0,4.86,10.25,204.41,274.03,532.06,95.7,53.0,1,-9.26812226662857,-9.240456751886791,2.5224703164757223,73561.49517999998,-9.207759267820702,-9.209668419657085,-9.21897049466105,-9.220887583445638,True
UGC09133,14,4.73,280.0,1.59,10.97,210.6,267.5,487.58,49.26,53.0,1,-9.304557732048876,-9.269895623275511,2.444469509398144,72385.8959,-9.237920553788081,-9.240029650581237,-9.250372882481095,-9.25250289496892,True
