tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec,cl_Y,cl_eY,cl_sigma_e_tot,cl_SIGMA_RE_MGE,cl_VSIGMA_RE_MGE,cl_k51,cl_aper_flag,cl_LAMBDAR_RE_MGE,cl_misalign_deg,cl_e_sigma_e_tot,fi_Y,fi_eY,fi_sigma_e_tot,fi_SIGMA_RE_MGE,fi_VSIGMA_RE_MGE,fi_k51,fi_aper_flag,fi_LAMBDAR_RE_MGE,fi_misalign_deg,fi_e_sigma_e_tot,sysid,depth_sigma_v,radius_norm,radius_mpc,cl_mu_within_1re,cl_g_i,fi_mu_within_1re,fi_g_i,dc_gi,dc_k51,dc_lambda
S2_diskbearing,1.3261691898340966,9011900279,14.279,-1.3974,0.0486235,10.7537,0.3879880866854333,3.1795439582710188,-9.632876856051617,48.9814161199097,1.0,4.099963998041308,Abell 119,0.392301,0.800295,1268.94,840.0,36.0,372.0,0.2381094749052895,8.6,9.7,2.04,485834,217.579,-1.7877,0.05621,10.69,0.3845016146383414,3.122816902365201,-9.689603911957434,54.56150632848066,2.5,4.067181665634098,17.648,0.0637000000000007,0.0034864720470918,0.0567270559058172,0.0567270559058172,-5.580090208570958,-0.0075865,2.2069359707941225,0.0036251007964732693,161.04081908555924,149.27544,0.40477797,0.022338549,0.0,0.37943217,118.0,1.344224312897947,2.2534618819348577,0.00523104090962652,179.25112165926987,126.76968,0.9996845,0.017147075,0.0,0.67978626,1.5,2.1590648501607412,Abell 119,840.0,0.392301,0.800295,20.7067,1.21067,20.3,0.98,0.23066999999999993,0.005191473999999998,-0.30035408999999996
S2_diskbearing,1.3482608911237022,9011900288,14.2965,-1.38012,0.0488271,10.0272,0.217170943169685,2.7946782453025154,-10.01774256902012,73.18456292390955,2.5,2.7667052848567644,Abell 119,0.401568,0.819199,1327.17,840.0,36.0,372.0,0.2326148130299581,8.6,9.7,2.04,319049,213.417,1.783,0.05363,10.04,0.1760004282082873,2.88981927522531,-9.922601539097329,76.24657769042865,2.5,2.516473635179581,4.945,-0.0127999999999985,0.0411705149613977,-0.0951410299227943,-0.095141029922793,-3.0620147665190984,-0.0048028999999999,1.9462810531248407,0.009634747309243623,88.36515694170336,71.741974,0.7190997,0.04799855,0.0,0.54489356,174.0,1.9603655895969427,1.9457641773782426,0.02503757182049195,88.26005167373522,68.72063,0.8059198,0.023850793,0.0,0.5895912,2.0,5.088292563555434,Abell 119,840.0,0.401568,0.819199,20.5219,0.939484,20.74,1.09,-0.1505160000000001,0.024147757000000002,-0.04469763999999998
S2_diskbearing,0.4493879421857894,9011900321,14.1268,-1.53402,0.0481853,10.496,0.2623996101136599,3.1730209114145653,-9.639399902908073,41.68628485083165,1.0,3.0703760277272125,Abell 119,0.438419,0.894374,1143.59,840.0,36.0,372.0,0.2130627927682699,8.6,9.7,2.04,584013,177.879,-0.0777587,0.0477,10.46,0.2398069157387566,3.182206300164373,-9.630214514158263,42.50874473503539,2.0,2.914733632531671,0.476,0.0359999999999995,0.0225926943749033,-0.0091853887498074,-0.0091853887498078,-0.8224598842037452,0.0004853,2.1412911013618707,0.0037865099072702216,138.44940745460593,127.892944,0.4146033,0.05656573,0.0,0.3650221,175.5,1.2071073311480445,1.9202978722326436,0.007982338467049283,83.2334453732537,79.90399,0.29167214,0.04549422,0.0,0.27275595,5.0,1.529831854727495,Abell 119,840.0,0.438419,0.894374,20.5179,1.1689,19.81,0.9,0.26890000000000003,0.01107151,0.09226614999999999
S2_diskbearing,1.0169029703698518,9011900322,14.0473,-0.970198,0.0462011,9.85348,-0.0076598676997899,3.070619867041464,-9.741800947281172,38.490843203002186,1.5,1.6486637492448628,Abell 119,0.439811,0.897215,575.308,840.0,36.0,372.0,0.2123881368672265,8.6,9.7,2.04,205166,140.708,-0.274563,0.055,9.84,-0.0008170386091933,3.0434542088602714,-9.768966605462364,34.87925532089902,1.5,1.6748461446586849,16.682,0.0134799999999994,-0.0068428290905965,0.0271656581811927,0.0271656581811914,3.6115878821031657,-0.0087988999999999,1.8638885434561416,0.009895521229986921,73.09514693578373,67.6567,0.40893444,0.034379877,0.0,0.35185498,47.5,1.665493365566627,1.8155639743285326,0.02203150027846983,65.39792581975219,58.252888,0.51025033,0.026883578,0.0,0.41616592,0.5,3.317597807356418,Abell 119,840.0,0.439811,0.897215,20.4799,1.1413,20.43,1.08,0.06129999999999991,0.007496299000000001,-0.06431094000000004
S2_diskbearing,0.8713495294347124,9011900338,13.7731,-1.2338,0.0445875,10.3481,0.1415972545451978,3.26672562255149,-9.545695191771143,63.29771135004847,1.5,2.32481934645186,Abell 119,0.453494,0.925127,112.357,840.0,36.0,372.0,0.205980175931876,8.6,9.7,2.04,319400,214.392,1.93692,0.04992,10.37,0.1262127553818887,3.3193946208781067,-9.493026193444528,63.80494815987363,2.0,2.24390626889414,4.52,-0.0218999999999987,0.015384499163309,-0.0526689983266166,-0.0526689983266166,-0.5072368098251658,-0.0053324999999999,2.0512335652357323,0.005077507913500506,112.52099534947787,95.644165,0.61971354,0.033581365,0.0,0.49752554,154.5,1.3155272934119444,2.2321229704673264,0.004728315493350863,170.6565534569859,152.36299,0.5045266,0.009451268,0.0,0.42051587,1.5,1.8579974173659526,Abell 119,840.0,0.453494,0.925127,19.3871,1.13451,20.17,1.03,0.10450999999999988,0.024130097000000003,0.07700966999999997
S2_diskbearing,0.7595858751497643,9011900340,13.7711,-1.25259,0.0432895,10.668,0.2254710327753066,3.418878066091271,-9.393542748231363,46.85667987869216,1.5,2.82009013446482,Abell 119,0.455407,0.92903,-260.545,840.0,36.0,372.0,0.2051148210707174,8.6,9.7,2.04,570227,222.802,-0.456877,0.04339,10.64,0.2273474536825885,3.3871252242767085,-9.425295590045929,52.79370361947285,2.0,2.832301029258725,19.299,0.0279999999999986,-0.0018764209072818,0.0317528418145625,0.031752841814562,-5.937023740780688,-0.0001004999999999,2.200297065730636,0.0032958615290628315,158.59776605688504,151.94852,0.29905626,0.0143988505,0.0,0.2874682,35.5,1.203598704389342,2.2139814006176017,0.004676786443019629,163.67464235431407,146.1512,0.5041574,0.026133783,0.0,0.44300967,5.5,1.7625629160060738,Abell 119,840.0,0.455407,0.92903,20.3598,1.2132,20.31,1.24,-0.026799999999999935,-0.011734932500000001,-0.15554147000000001
S2_diskbearing,0.7662200632409127,9011900343,14.155,-1.54,0.043817,10.2049,-0.0749656550684032,3.556651441778692,-9.255769372543943,45.31058471765074,1.5,1.411972705071037,Abell 119,0.458276,0.934884,-108.941,840.0,36.0,372.0,0.2038304455090991,8.6,9.7,2.04,346046,132.121,2.07602,0.04292,10.23,-0.052365535406232,3.536551202454349,-9.275869611868286,38.93397774565135,1.0,1.48739535566755,0.557,-0.0251000000000001,-0.0226001196621712,0.0201002393243423,0.020100239324341,6.376606971999394,0.000897,2.0855674062363168,0.004130194141953409,121.77759874780216,119.03151,0.21603882,0.022710249,0.0,0.20080729,153.0,1.1581199990502558,2.0836606288451516,0.0056310636951452395,121.24410412200763,117.76791,0.24475688,0.026193753,0.0,0.23225828,77.0,1.5720514568360084,Abell 119,840.0,0.458276,0.934884,19.6517,1.20927,19.9,1.22,-0.010729999999999906,-0.003483504000000002,-0.03145099000000001
S2_diskbearing,0.5845493400880091,9011900347,14.0081,-1.54977,0.0426071,10.3975,0.2249207274187074,3.149478676804471,-9.662942137518163,49.84335105088444,2.0,2.8165189910252466,Abell 119,0.46197,0.942419,-456.77,840.0,36.0,372.0,0.2022007432143544,8.6,9.7,2.04,17314,223.042,0.783986,0.04325,10.41,0.2118984088978321,3.188023313846221,-9.624397500476414,52.84971297612521,2.0,2.733319284036713,0.899,-0.0124999999999992,0.0130223185208752,-0.0385446370417499,-0.0385446370417508,-3.0063619252407747,-0.0006428999999999,1.9725152604534884,0.006812656941250718,93.86750197179863,91.38655,0.23459068,0.056828186,0.0,0.22154069,169.5,1.472473437985101,2.085175786728032,0.0037671470890119083,121.66783684741613,110.13869,0.46937668,0.023564912,0.0,0.41561675,2.5,1.0553683192047199,Abell 119,840.0,0.46197,0.942419,21.3509,1.13198,20.28,1.1,0.0319799999999999,0.033263274,-0.19407605999999997
S2_diskbearing,1.168212877989748,9011900367,13.8067,-1.07604,0.0476241,10.776,0.4235882228405123,3.13064368596086,-9.681777128361777,66.77537313301839,2.0,4.450206659893886,Abell 119,0.486385,0.992225,982.973,840.0,36.0,372.0,0.1920510188912078,8.6,9.7,2.04,568549,215.48,-0.556579,0.05277,10.69,0.3964020507289658,3.099016030183953,-9.713404784138683,63.00813749720969,2.0,4.180170607460979,5.221,0.0860000000000003,0.0271861721115465,0.0316276557769072,0.0316276557769086,3.767235635808703,-0.0051458999999999,2.206299635253733,0.005394477322419374,160.80503216496575,124.46397,0.8180549,0.022117993,0.0,0.6063405,3.0,1.997398390933437,2.310114854765408,0.004880959614215302,204.22779799540618,148.9429,0.93815756,0.020372462,0.0,0.6516079,2.5,2.29528045059933,Abell 119,840.0,0.486385,0.992225,20.6243,1.22401,20.28,0.98,0.24401000000000006,0.001745530999999998,-0.04526740000000007
S2_diskbearing,0.8176841023944508,9011900440,13.9091,-1.57951,0.0494538,10.8306,0.3076335227171959,3.417153086207493,-9.395267728115142,56.09870632959832,1.0,3.407418517325632,Abell 119,0.554819,1.13183,1506.3,840.0,36.0,372.0,0.1683625829138021,8.6,9.7,2.04,618992,217.679,0.252876,0.05486,10.81,0.3082634600037882,3.395293211634309,-9.417127602688328,61.244950129183344,2.0,3.4123645102421247,7.12,0.0205999999999999,-0.0006299372865923,0.0218598745731846,0.0218598745731846,-5.146243799585029,-0.0054062,2.436971771969401,0.0027443630361914406,273.5090946612733,255.13002,0.3863491,0.021683605,0.0,0.35181454,52.5,1.7283393658632713,2.320271437482127,0.005274623763114709,209.06023656023123,185.23727,0.52321666,0.018121798,0.0,0.4559417,17.5,2.5390930293436953,Abell 119,840.0,0.554819,1.13183,20.492,1.2335,19.6,1.07,0.16349999999999998,0.003561807,-0.10412716
S2_diskbearing,0.9242409130999693,9011900441,14.4233,-1.31227,0.0471001,10.4912,0.3620685703841928,2.9688829908734986,-9.843537823449138,63.97307367508009,2.0,3.862429157105963,Abell 119,0.554821,1.13184,832.909,840.0,36.0,372.0,0.1683610954015838,8.6,9.7,2.04,381215,131.682,1.84332,0.04997,10.49,0.3435513381548485,3.004717455332188,-9.807703358990448,71.40235915865824,3.0,3.70120631634668,68.523,0.0011999999999989,0.0185172322293442,-0.0358344644586892,-0.0358344644586896,-7.429285483578155,-0.0028699,2.1289610425715964,0.011361255519484123,134.5739632036617,99.93887,0.9017934,0.024194442,0.0,0.64673454,3.5,3.5204895432382113,2.076916863091815,0.011774393076714388,119.37595614293808,97.95444,0.6965643,0.056703463,0.0,0.5357412,7.0,3.2364662460728497,Abell 119,840.0,0.554821,1.13184,20.7858,1.10393,21.11,1.29,-0.18606999999999996,-0.032509021,0.11099333999999994
S2_diskbearing,0.9455959082119982,9011900450,14.1308,-1.61632,0.0448431,10.3481,0.2907750881170821,2.9683699554077214,-9.844050858914915,63.407119280346514,2.0,3.277683724434148,Abell 119,0.563895,1.15035,185.749,840.0,36.0,372.0,0.1656520382660309,8.6,9.7,2.04,325536,140.984,1.83442,0.05072,10.34,0.2767006578722316,2.9884188158974214,-9.824001998425214,70.22138152351778,2.5,3.173164700369416,0.394,0.0081000000000006,0.0140744302448504,-0.0200488604897,-0.0200488604897017,-6.814262243171264,-0.0058769,2.1240391736116724,0.008990424646280176,133.05744311431874,96.335075,0.9527315,0.024570212,0.0,0.6498634,9.0,2.7544511058569743,2.1812361561434925,0.010313218462451179,151.78755176800107,115.21712,0.8576448,0.038699865,0.0,0.61539006,2.5,3.6045085684803673,Abell 119,840.0,0.563895,1.15035,20.9385,1.16136,20.67,1.05,0.1113599999999999,-0.014129652999999999,0.03447334000000002
S2_diskbearing,1.4629135674771754,9011900451,13.9733,-0.901064,0.0441294,10.3723,-0.1254764157001725,3.825072963042229,-8.987347851280406,29.77173851503193,1.0,1.2569428758311056,Abell 119,0.563922,1.1504,-19.1739,840.0,36.0,372.0,0.1656448385077613,8.6,9.7,2.04,550781,137.468,-0.504643,0.04832,10.39,-0.0734255086015788,3.738671148845043,-9.073749665477592,37.413262227570975,1.0,1.4169888989607855,0.048,-0.0177000000000013,-0.0520509070985936,0.086401814197186,0.0864018141971865,-7.64152371253904,-0.0041906,2.1989082207825854,0.00321577849829584,158.0913910286386,155.37875,0.18767336,0.027453542,0.0,0.17415458,114.5,1.1706040882850308,2.1438377937925464,0.0066163996418356135,139.2636564961016,132.68117,0.31887913,0.03749611,0.0,0.28258997,179.0,2.121657182756448,Abell 119,840.0,0.563922,1.1504,19.2162,1.17944,19.16,1.29,-0.11055999999999999,-0.010042567999999998,-0.10843539000000002
S2_diskbearing,0.7992636658538199,9011900479,13.706,-1.38863,0.0467908,10.5645,0.153359198488829,3.4596017346642274,-9.352819079658408,56.5920758953299,1.0,2.3886424986041743,Abell 119,0.592162,1.20801,744.298,840.0,36.0,372.0,0.1577452357342477,8.6,9.7,2.04,184122,175.057,-1.54797,0.04673,10.54,0.1439593098725074,3.453901511896869,-9.358519302425767,49.07388938711263,2.0,2.337498099086063,0.305,0.0245000000000015,0.0093998886163215,0.0057002227673579,0.0057002227673592,7.518186508217269,6.079999999999974e-05,2.148167791149497,0.003546771735910195,140.659086032395,132.58994,0.35414615,0.020847186,0.0,0.32563698,2.5,1.1487267085511723,2.2154102674939105,0.003553876279113961,164.21403309535248,146.89278,0.49973983,0.012802783,0.0,0.44364935,0.5,1.343780271758591,Abell 119,840.0,0.592162,1.20801,19.9852,1.21245,19.81,1.14,0.07245000000000013,0.008044403,-0.11801236999999998
S2_diskbearing,0.7064813964930463,9011900529,13.8203,-0.917948,0.0441046,10.7984,0.3358554977867473,3.328509136068391,-9.483911678254245,68.10980259720554,1.5,3.636197419556452,Abell 119,0.643147,1.31202,-26.3006,840.0,36.0,372.0,0.145240028520395,8.6,9.7,2.04,99687,183.867,1.01726,0.048,10.8,0.3492116074059282,3.303396916830029,-9.509023897492607,63.22933216385248,1.5,3.749760793539901,0.278,-0.0015999999999998,-0.0133561096191809,0.0251122192383621,0.0251122192383626,4.880470433353061,-0.0038954,2.30437339035897,0.0032694078816721487,201.54563200928274,163.75746,0.71746963,0.028910093,0.0,0.5658081,20.5,1.5172536268939634,2.2455548304149455,0.004434557703462303,176.01708743322496,147.51567,0.65095985,0.02538474,0.0,0.5080498,0.5,1.7973010561803342,Abell 119,840.0,0.643147,1.31202,19.8791,1.10456,20.17,1.23,-0.12544,0.003525353000000002,0.05775830000000004
S2_diskbearing,0.739949788563738,9011900535,13.7111,-1.47934,0.0462954,10.3685,0.2036687968174315,3.162982538007021,-9.649438276315616,55.51773561552109,1.0,2.682012226314773,Abell 119,0.647089,1.32006,602.326,840.0,36.0,372.0,0.1443554249195708,8.6,9.7,2.04,610054,178.443,0.329626,0.04781,10.32,0.1822295018514562,3.1573611279389726,-9.655059686383662,60.4047770560002,2.5,2.552827433889223,0.283,0.0484999999999988,0.0214392949659753,0.0056214100680485,0.0056214100680467,-4.887041440479109,-0.0015145999999999,2.0575270785942466,0.005277208087609249,114.16344841860098,102.572914,0.4886354,0.03804929,0.0,0.4183508,19.5,1.3872252547712867,2.0806548947897556,0.008488072061621567,120.40787580618657,101.922554,0.62898844,0.02337623,0.0,0.49832928,4.5,2.3533127157194005,Abell 119,840.0,0.647089,1.32006,19.978,1.11366,20.17,1.02,0.09366000000000008,0.014673059999999998,-0.07997847999999996
