tier,match_cost,cl_CATID,cl_RA_OBJ,cl_DEC_OBJ,cl_z_spec,cl_logMstar,cl_logRd,cl_logSigma_b,cl_log_gbar_2p2Rd,cl_incl_deg,cl_morph_type,cl_Re_kpc,cl_cluster,cl_R_on_rtwo,cl_R_proj_Mpc_from_cat,cl_v_pec_kms,cl_host_sigma_200,cl_host_e_sigma_200,cl_host_N_mem_R200,cl_gext_over_a0,cl_host_M_200_caustic,cl_host_M_200_virial,cl_host_R_200,fi_CATID,fi_RA_OBJ,fi_DEC_OBJ,fi_z_spec,fi_logMstar,fi_logRd,fi_logSigma_b,fi_log_gbar_2p2Rd,fi_incl_deg,fi_morph_type,fi_Re_kpc,fi_SurfaceDensity,d_logMstar,d_logRd,d_logSigma_b,d_log_gbar_2p2Rd,d_incl_deg,d_z_spec,cl_Y,cl_eY,cl_sigma_e_tot,cl_SIGMA_RE_MGE,cl_VSIGMA_RE_MGE,cl_k51,cl_aper_flag,cl_LAMBDAR_RE_MGE,cl_misalign_deg,cl_e_sigma_e_tot,fi_Y,fi_eY,fi_sigma_e_tot,fi_SIGMA_RE_MGE,fi_VSIGMA_RE_MGE,fi_k51,fi_aper_flag,fi_LAMBDAR_RE_MGE,fi_misalign_deg,fi_e_sigma_e_tot,sysid,depth_sigma_v,radius_norm,radius_mpc,cl_mu_within_1re,cl_g_i,fi_mu_within_1re,fi_g_i,dc_gi,dc_k51,dc_lambda
S1_latetype,0.7419186903243665,9044200075,6.48816,-32.9656,0.0524039,10.133,0.3195009251907857,2.6958182812603124,-10.116602533062323,70.10320409968048,2.5,3.501812443938203,EDCC 442,0.30149,0.425101,734.754,583.0,39.0,123.0,0.2159301028677019,2.8,3.6,1.41,346752,135.01,2.04585,0.05647,10.12,0.3299289583128491,2.661962215016186,-10.15045859930645,74.48236203912444,2.0,3.5869135925533846,1.08,0.0129999999999999,-0.0104280331220634,0.0338560662441262,0.0338560662441267,-4.379157939443957,-0.0040660999999999,2.0021714592502033,0.011387147504532874,100.50124904070823,78.688385,0.7945151,0.033596355,0.0,0.5653298,0.5,2.6351302973066137,2.2170702849733597,0.01232080580932897,164.84291469847773,137.70705,0.6579823,0.03589929,0.0,0.47989482,1.5,4.676544661914843,EDCC 442,583.0,0.30149,0.425101,20.8359,0.861255,21.12,0.92,-0.05874500000000005,-0.002302934999999999,0.08543498
S1_latetype,1.196735562260924,9044200147,6.13297,-33.0879,0.0483346,10.3379,0.3107493255088624,2.9182214806241595,-9.894199333698475,20.369153325763797,3.0,3.4319526078184897,EDCC 442,0.526681,0.74262,-426.71,583.0,39.0,123.0,0.1236057508000902,2.8,3.6,1.41,595060,223.374,-0.208437,0.04442,10.29,0.2661470701250084,2.9595259913918674,-9.852894822930768,28.14171204212701,2.0,3.0969844632194534,3.476,0.0479000000000002,0.044602255383854,-0.0413045107677079,-0.0413045107677074,-7.772558716363218,0.0039145999999999,1.9385145107449873,0.01205556766006866,86.79895782710514,75.655,0.5624025,0.04622212,0.0,0.48071763,2.0,2.409449699481151,1.9130832039402197,0.006224530727616152,81.86216080391414,77.55207,0.3379974,0.05247096,0.0,0.31853464,1.5,1.173290374586274,EDCC 442,583.0,0.526681,0.74262,20.1458,0.746368,20.59,0.87,-0.12363199999999996,-0.0062488399999999986,0.16218299000000003
S1_latetype,1.1417362726291067,9044200249,6.45925,-32.7181,0.0516411,10.04,0.1778108828057341,2.886198366030416,-9.92622244829222,58.39313528775291,2.5,2.526986020067058,EDCC 442,0.833661,1.17546,517.388,583.0,39.0,123.0,0.0780903668854431,2.8,3.6,1.41,319393,214.324,1.92001,0.05532,10.06,0.1514605108093646,2.958899110023156,-9.85352170429948,63.8276366479855,3.0,2.378222410813069,38.598,-0.0200000000000013,0.0263503719963695,-0.07270074399274,-0.0727007439927405,-5.434501360232588,-0.0036788999999999,1.9428716355374522,0.012261693545877651,87.6741644229402,71.03594,0.72339857,0.027837137,0.0,0.54252607,39.0,2.4753566550828707,1.9888294082544946,0.01387931819434644,97.46067350351737,75.848885,0.80687714,0.031591617,0.0,0.5844555,5.5,3.114678531172234,EDCC 442,583.0,0.833661,1.17546,21.0027,1.08787,20.86,1.14,-0.05213000000000001,-0.003754480000000001,-0.041929430000000045
S1_latetype,0.991015993044905,9091700135,355.611,-29.1701,0.0501372,10.2339,0.2487436570106515,2.938232817620582,-9.874187996702052,48.46428144370733,2.0,2.975333235491272,APMCC 0917,0.594605,0.707579,-225.33,492.0,47.0,86.0,0.0923896834511365,1.8,2.1,1.19,592999,215.062,-0.0793763,0.05278,10.26,0.2620011356474151,2.937817860347055,-9.87460295397558,57.555743560815216,2.5,3.0675601841162625,2.168,-0.0260999999999995,-0.0132574786367635,0.0004149572735272,0.0004149572735272,-9.091462117107888,-0.0026428,1.9950332507632489,0.008732682831660926,98.86287838600603,92.1854,0.38745,0.060958352,0.0,0.35050672,32.0,1.98790957920203,2.0721749545068495,0.00972411920426787,118.07962208213148,97.104416,0.6918615,0.031067213,0.0,0.5357023,2.5,2.6438749939662767,APMCC 0917,492.0,0.594605,0.707579,21.9531,1.09628,20.56,0.89,0.2062799999999999,0.029891139,-0.18519557999999997
S1_latetype,1.0935492494809398,9239900063,329.461,-7.8705,0.0590654,10.1911,0.3354685210284421,2.721983089585001,-10.090437724737637,54.89698560903408,2.5,3.632958840140769,Abell 2399,0.280143,0.465037,312.702,690.0,32.0,254.0,0.2764896520249038,4.7,6.1,1.66,298114,218.401,1.3059,0.05573,10.25,0.35906292526515,2.733694281111585,-10.07872653321105,46.75942090661694,2.5,3.835790522474049,0.102,-0.0588999999999995,-0.0235944042367078,-0.0117111915265839,-0.0117111915265848,8.137564702417144,0.0033353999999999,2.0905695206753956,0.016160251987260656,123.18831664491142,107.75887,0.5539601,0.06861447,0.0,0.4744179,4.5,4.583881034232682,2.045899041163147,0.012342356148625638,111.14733171431803,94.04316,0.6299447,0.061861917,0.0,0.50090116,3.0,3.1587321740209173,Abell 2399,690.0,0.280143,0.465037,20.7844,0.862067,20.76,0.73,0.13206700000000005,0.0067525529999999945,-0.026483259999999953
S1_latetype,0.867834752270164,9239900071,329.461,-7.87834,0.0584547,10.0394,0.2044854072696894,2.8322493171025065,-9.980171497220129,74.58268532563629,2.5,2.6870599984931056,Abell 2399,0.292023,0.484759,139.741,690.0,32.0,254.0,0.2652409100371631,4.7,6.1,1.66,377597,138.239,1.66758,0.05527,10.08,0.1969364863732698,2.8879471588953454,-9.92447365542729,76.40138482010397,2.5,2.640757019422808,1.421,-0.0405999999999995,0.0075489208964195,-0.0556978417928388,-0.0556978417928384,-1.81869949446768,0.0031846999999999,2.0235453125258007,0.023672901627191996,105.57116461436591,89.51693,0.6251799,0.08824374,0.0,0.5147273,11.5,5.754564929380615,2.0235167279482686,0.026922225675709205,105.56421631555561,75.934166,0.9657514,0.052724812,0.0,0.64745677,1.0,6.544001301770839,Abell 2399,690.0,0.292023,0.484759,20.9185,0.913547,20.8,1.25,-0.336453,0.035518928,-0.13272947000000002
S1_latetype,1.3533367090026287,9239900082,329.427,-7.90547,0.0617032,10.5412,0.2218044482099923,3.2994112352219003,-9.513009579100736,39.36841304566047,2.0,2.796381399520405,Abell 2399,0.296968,0.492967,1058.64,690.0,32.0,254.0,0.2608245953759687,4.7,6.1,1.66,619095,218.035,0.411143,0.05267,10.47,0.2073734963954554,3.257073138850975,-9.55534767547166,44.15219022710369,2.5,2.7049886856275656,0.753,0.0711999999999992,0.0144309518145369,0.0423380963709254,0.0423380963709245,-4.78377718144322,0.0090331999999999,2.131243587202397,0.005758458905869317,135.28311267182926,129.93538,0.28984067,0.04554719,0.0,0.27411392,0.0,1.793765008398981,2.1450558262018884,0.007360893334697893,139.6547868177894,119.32468,0.6080961,0.028818976,0.0,0.49135354,3.0,2.367020609934266,Abell 2399,690.0,0.296968,0.492967,21.7207,1.28113,19.89,0.98,0.3011300000000001,0.016728214,-0.21723961999999997
S1_latetype,0.9385435093483272,9239900119,329.244,-7.81199,0.0614356,10.9056,0.4340406743167474,3.2393387830083897,-9.573082031314248,26.76410211348941,2.0,4.5586120148303895,Abell 2399,0.312839,0.519313,983.046,690.0,32.0,254.0,0.2475923350825132,4.7,6.1,1.66,622228,131.95,0.653721,0.05817,10.93,0.4695291389616846,3.1927618537185154,-9.61965896060412,32.01180733979054,2.0,4.946762905365888,0.316,-0.0243999999999999,-0.0354884646449372,0.0465769292898743,0.0465769292898734,-5.247705226301129,0.0032656,2.2215163108405696,0.004995936152371273,166.53913738781114,150.97267,0.46566826,0.037401814,0.0,0.44826576,1.5,1.9157943099213535,2.2132620333327253,0.0047595550326606974,163.4037553698825,155.39087,0.32525536,0.06840837,0.0,0.3038925,2.0,1.790787584539555,Abell 2399,690.0,0.312839,0.519313,20.4424,1.30012,20.65,1.18,0.12012,-0.031006555999999998,0.14437326
S1_latetype,0.950969544811619,9239900182,329.21,-7.68647,0.0553501,10.5976,0.217050138264874,3.365319855112137,-9.447100959210498,62.30962172421629,2.0,2.7659357952563,Abell 2399,0.473072,0.7853,-741.068,690.0,32.0,254.0,0.1637309541687319,4.7,6.1,1.66,505316,219.226,-1.882,0.05434,10.63,0.2137112529940225,3.4043976256538406,-9.408023188668794,54.77654697902086,2.0,2.7447526274445537,0.773,-0.0324000000000008,0.0033388852708514,-0.0390777705417035,-0.039077770541704,7.533074745195435,0.0010100999999999,2.2408257538833625,0.006439324103073161,174.11081718902525,150.04839,0.58859634,0.02025408,0.0,0.49477416,2.0,2.5815570504550323,2.245418246106787,0.00472306645134508,175.9617392925719,152.55557,0.5747993,0.01649061,0.0,0.4796663,1.0,1.913630087886348,Abell 2399,690.0,0.473072,0.7853,20.0675,1.17525,19.86,1.15,0.025249999999999995,0.0037634700000000014,0.015107860000000028
S1_latetype,0.7598795112802756,9239900208,329.465,-7.5788,0.0600362,10.0424,0.0837978048383724,3.0766245219651407,-9.735796292357495,63.93445777482275,2.5,2.0351187770489267,Abell 2399,0.572411,0.950202,587.46,690.0,32.0,254.0,0.1353164046262849,4.7,6.1,1.66,48740,218.427,-0.800486,0.05621,10.01,0.0894282652585353,3.032963601124814,-9.77945721319782,66.11440318206579,3.0,2.061675081057385,0.333,0.0324000000000008,-0.0056304604201629,0.0436609208403266,0.0436609208403258,-2.1799454072430398,0.0038261999999999,1.9401368107840464,0.018450367474549638,87.12380027955618,70.676506,0.72081876,0.03640817,0.0,0.5538746,18.0,3.7013275505885406,1.9919812251264735,0.021972613719299292,98.17055022434602,88.09757,0.49168202,0.05614131,0.0,0.4013721,11.5,4.966822440933424,Abell 2399,690.0,0.572411,0.950202,20.5354,1.32065,19.94,0.84,0.48065000000000013,-0.019733140000000003,0.15250249999999999
S1_latetype,1.0258111303988948,9239900212,329.619,-7.83071,0.0600046,10.819,0.4860412262814077,3.0487376790790703,-9.763683135243566,47.54199003237993,2.0,5.138462397509951,Abell 2399,0.599404,0.995011,578.517,690.0,32.0,254.0,0.1292226099095439,4.7,6.1,1.66,508351,216.829,-1.67845,0.0538,10.81,0.4891913955311141,3.033437340579657,-9.77898347374298,55.44395821022095,2.0,5.175869907105305,3.495,0.0090000000000003,-0.0031501692497064,0.0153003384994132,0.0153003384994132,-7.90196817784102,0.0062045999999999,2.1116636412367638,0.005799757345623953,129.31938817198298,117.3591,0.46282807,0.060530443,0.0,0.44113907,4.0,1.7269873386259984,2.1601556676624303,0.003846317389469171,144.59579642073834,136.88919,0.34024367,0.039523177,0.0,0.32509974,1.0,1.2806087790475924,Abell 2399,690.0,0.599404,0.995011,21.1934,1.23972,20.45,1.12,0.11971999999999983,0.021007266000000004,0.11603933
S1_latetype,0.3804691893893084,9239900237,329.177,-7.66211,0.0554708,10.2877,0.205596250937234,3.0783276297674163,-9.73409318455522,48.157354030031456,2.5,2.6939417904020644,Abell 2399,0.572277,0.94998,-706.779,690.0,32.0,254.0,0.135348026599197,4.7,6.1,1.66,599877,132.902,0.273139,0.05248,10.3,0.2036213779271796,3.094577375787526,-9.717843438535107,48.56328216505283,2.0,2.6817194040341943,1.656,-0.0123000000000015,0.0019748730100543,-0.0162497460201098,-0.0162497460201116,-0.4059281350213766,0.0029908,1.996651963876857,0.01410565292618096,99.23205011238088,86.87362,0.5520438,0.0643201,0.0,0.43341583,7.5,3.2230040130937256,1.9197995569470374,0.007658714322927935,83.13799697686576,80.88113,0.23787731,0.07975362,0.0,0.2113331,4.5,1.4661253936173801,Abell 2399,690.0,0.572277,0.94998,20.358,0.941121,20.66,1.14,-0.19887899999999992,-0.015433519999999992,0.22208273
S1_latetype,1.0312898406424431,9239900246,329.14,-7.7344,0.0603817,10.3897,0.2838031407833137,3.023913850075257,-9.78850696424738,50.502917050637066,2.0,3.2254855251735397,Abell 2399,0.580762,0.964064,685.165,690.0,32.0,254.0,0.133370728819565,4.7,6.1,1.66,505828,221.932,-1.9066,0.05783,10.41,0.2692352294775751,3.073349672686734,-9.7390711416359,42.86742267071455,2.0,3.1190848264856768,0.215,-0.0203000000000006,0.0145679113057385,-0.0494358226114775,-0.0494358226114783,7.63549437992252,0.0025517,2.111912906682163,0.006819042701754025,129.3936329728762,112.32307,0.57188445,0.03483591,0.0,0.4825668,6.0,2.031664562511504,1.9854550457952445,0.0077024430907866,96.70636198610488,89.48215,0.40985975,0.048155613,0.0,0.36075747,9.0,1.7151386461339337,Abell 2399,690.0,0.580762,0.964064,20.8331,1.19909,20.63,1.05,0.14908999999999994,-0.013319703000000002,0.12180933
S1_latetype,1.2824798832928888,9239900337,329.162,-7.59213,0.0559844,10.1508,-0.0251696181189346,3.4029593678797543,-9.40946144644288,66.98577497022875,2.0,1.583515571536945,Abell 2399,0.709625,1.17798,-560.901,690.0,32.0,254.0,0.1091511895861603,4.7,6.1,1.66,227123,212.198,1.31796,0.04769,10.18,-0.0228853296425392,3.4275907909269634,-9.384830023395672,58.13499712690415,2.0,1.5918664395723567,0.411,-0.0291999999999994,-0.0022842884763953,-0.0246314230472091,-0.0246314230472091,8.850777843324593,0.0082943999999999,2.0545746484986305,0.01838280026666591,113.3899721165723,96.63003,0.61398035,0.014421894,0.0,0.48206,105.0,4.799566415228169,2.0497738369799032,0.006816255499261844,112.14343045360106,105.439644,0.3622169,0.03831098,0.0,0.31955513,1.5,1.7600920720556887,Abell 2399,690.0,0.709625,1.17798,20.403,1.29553,19.39,1.06,0.23553000000000002,-0.023889086000000004,0.16250486999999997
S1_latetype,1.1096393310743682,9388000004,336.978,-30.5596,0.0627664,10.7486,0.2587505233455252,3.4329190849508344,-9.3795017293718,57.094665729755896,2.0,3.044685786655281,Abell 3880,0.0400769,0.0637223,1412.87,660.0,46.0,160.0,1.8461400201629643,4.4,4.6,1.59,78531,217.592,0.121831,0.05543,10.73,0.2818136932056442,3.368192745230597,-9.44422806909204,57.21083447454853,2.0,3.2107437785707496,6.222,0.0185999999999992,-0.0230631698601189,0.0647263397202375,0.064726339720238,-0.1161687447926382,0.0073364,2.245098503703684,0.00377171898661835,175.83223793890144,164.15126,0.38390547,0.026222095,0.0,0.3531105,24.5,1.5270509249562358,2.207318741295348,0.00509513542346261,161.1828168541135,142.83008,0.52296996,0.024778266,0.0,0.42834908,6.0,1.890994046730325,Abell 3880,660.0,0.0400769,0.0637223,19.9238,1.30105,20.2,1.18,0.1210500000000001,0.0014438290000000006,-0.07523858
S1_latetype,1.460764906147252,9388000053,336.923,-30.4828,0.0627261,10.1005,0.3336606488454293,2.634998833951027,-10.177421980371609,48.40041496253477,2.5,3.617867067071798,Abell 3880,0.262512,0.417394,1401.51,660.0,46.0,160.0,0.2818447035818207,4.4,4.6,1.59,418624,137.097,2.54414,0.05473,10.01,0.3145072542392336,2.5828056231634178,-10.22961519115922,43.44802078292608,2.5,3.461777977083682,0.619,0.0905000000000004,0.0191533946061956,0.052193210787609,0.0521932107876104,4.952394179608689,0.0079961,1.993816278554323,0.019382977564848424,98.58623438556552,83.68409,0.6227869,0.0896649,0.0,0.48328424,13.5,4.399997810066573,2.0585564380130705,0.014514966823971147,114.43435814109361,97.232216,0.6205935,0.048489645,0.0,0.48656467,0.5,3.8246189651344253,Abell 3880,660.0,0.262512,0.417394,21.7096,1.13679,21.21,0.84,0.29679,0.04117525500000001,-0.003280430000000001
S1_latetype,0.830405970011755,9388000219,337.076,-30.2685,0.0530549,11.1043,0.4842842407908524,3.3375516500601803,-9.474869164262456,44.15044456115262,2.5,5.117716183674685,Abell 3880,0.807647,1.28416,-1340.2,660.0,46.0,160.0,0.0916087467346985,4.4,4.6,1.59,376478,133.65,1.43499,0.05147,11.16,0.5282319025273822,3.3053563265871206,-9.507064487735516,45.2155276037547,3.0,5.66270397620627,0.276,-0.0556999999999998,-0.0439476617365297,0.0321953234730596,0.0321953234730596,-1.0650830426020832,0.0015849,2.2280527580913607,0.0031129257408078516,169.0646298872436,144.46645,0.6078897,0.010819296,0.0,0.51666224,1.5,1.2118174652594231,1.9898506268637206,0.012090208592101836,97.69011635241611,79.54251,0.712988,0.068556495,0.0,0.54618293,5.5,2.719569170926106,Abell 3880,660.0,0.807647,1.28416,19.99,0.986604,21.43,1.15,-0.16339599999999987,-0.057737198999999996,-0.029520689999999905
S1_latetype,0.7918380467212143,9008500074,10.3762,-9.26274,0.0448826,10.7269,0.4759901553466573,2.976739820948571,-9.835680993374064,57.35340877753573,3.0,5.020906244272461,Abell 85,0.146462,0.354439,-2848.9,1002.0,28.0,590.0,0.7650012577903158,15.5,17.0,2.42,197555,135.803,-0.75293,0.04834,10.77,0.5147556644928188,2.942308802656247,-9.87011201166639,57.4933033986741,2.0,5.489687474829005,0.048,-0.043099999999999,-0.0387655091461615,0.0344310182923242,0.0344310182923255,-0.1398946211383673,-0.0034573999999999,2.254517227274907,0.007345470059323874,179.68723557742433,138.66757,0.8240942,0.035386194,1.0,0.6397499,3.5,3.039152611823142,2.221200962948537,0.003315049182180321,166.41825465561047,153.83102,0.41272932,0.03885877,1.0,0.4194085,9.0,1.270300963941,Abell 85,1002.0,0.146462,0.354439,20.8124,0.63379,21.8,1.12,-0.48621000000000014,-0.003472575999999998,0.22034139999999997
S1_latetype,0.9635470524019204,9008500107,10.3629,-9.22847,0.0472892,10.4397,0.147914460748243,3.345691210145399,-9.466729604177235,32.476122762536576,2.5,2.358883090801914,Abell 85,0.193308,0.467806,-2159.24,1002.0,28.0,590.0,0.5796126616801446,15.5,17.0,2.42,177143,175.9,-1.97504,0.04798,10.44,0.1612102306890838,3.3193996702637167,-9.493021144058918,41.45452805492132,2.0,2.4322162581027005,0.961,-0.0002999999999993,-0.0132957699408407,0.026291539881682,0.0262915398816812,-8.978405292384743,-0.0006907999999999,2.050330738030007,0.005448486107316528,112.28732556600126,100.735054,0.49245402,0.015145166,0.0,0.4253448,3.0,1.4087121961415485,2.180891462173014,0.006428617461130027,151.667127727168,140.36218,0.40935245,0.020291388,0.0,0.35363215,0.0,2.2450433662279736,Abell 85,1002.0,0.193308,0.467806,19.7158,0.905167,20.1,1.13,-0.22483299999999984,-0.005146222000000001,0.07171265000000004
S1_latetype,1.499170593048031,9008500117,10.3661,-9.39155,0.0493145,9.7467,-0.0958861850289466,3.1402925016997787,-9.672128312622856,44.23766561847895,2.5,1.3455683754570749,Abell 85,0.203598,0.492708,-1580.03,1002.0,28.0,590.0,0.5503184052419318,15.5,17.0,2.42,594906,222.362,-0.164201,0.04096,9.77,-0.1207378377511198,3.2132958071441244,-9.599125007178513,36.09105806633509,3.0,1.2707324451345363,2.192,-0.0232999999999989,0.0248516527221731,-0.0730033054443457,-0.0730033054443453,8.146607552143855,0.0083544999999999,1.8260875396753597,0.019572398538249623,67.00196500264988,64.50587,0.28087115,0.04130838,0.0,0.26114067,72.5,3.0195851352535867,1.9728985073839147,0.010904224163846904,93.9503727222732,85.87464,0.443763,0.02615043,0.0,0.36143535,6.0,2.3588969400464395,Abell 85,1002.0,0.203598,0.492708,20.8434,0.899014,19.47,0.71,0.18901400000000002,0.01515795,-0.10029467999999997
S1_latetype,0.3192181934823773,9008500209,10.4729,-9.49553,0.0508992,10.8076,0.3841373080027511,3.2411455156363838,-9.571275298686253,71.68814434683583,2.0,4.063771352945271,Abell 85,0.306152,0.740887,-1127.6,1002.0,28.0,590.0,0.365975217286768,15.5,17.0,2.42,417441,131.133,2.29648,0.05114,10.78,0.3758033745939135,3.2302133824540573,-9.58220743186858,71.99411601770512,2.0,3.986532702674911,10.971,0.0276000000000014,0.0083339334088376,0.0109321331823259,0.0109321331823259,-0.3059716708692974,-0.0002407999999999,2.3372351361445403,0.0041048288818671015,217.38778433746344,152.67166,1.0136396,0.019827746,0.0,0.6911175,33.0,2.0546879891333827,2.300885444173267,0.006187827537777854,199.9334426556202,167.77187,0.6481857,0.035965037,0.0,0.5271475,13.5,2.8486515802951837,Abell 85,1002.0,0.306152,0.740887,20.2222,1.10726,20.74,1.3,-0.19274000000000013,-0.016137290999999998,0.16397000000000006
S1_latetype,0.7021918057723355,9008500228,10.572,-9.47996,0.052781,10.0623,0.0775600462408463,3.109000039160193,-9.703420775162442,52.30886466101975,2.0,2.0060973430932503,Abell 85,0.330923,0.800834,-591.229,1002.0,28.0,590.0,0.338579881485978,15.5,17.0,2.42,593117,215.549,-0.131285,0.054,10.02,0.0494301816420168,3.122959768357851,-9.689461045964784,56.69072866529556,2.5,1.880278318119869,1.448,0.0423000000000008,0.0281298645988294,-0.013959729197658,-0.0139597291976567,-4.381864004275812,-0.0012189999999999,1.9701483197071843,0.008359995077314917,93.35730790674866,80.9614,0.5741603,0.022763453,0.0,0.47762325,35.5,1.7970908382521358,2.1265312027011998,0.009643599549810934,133.82313594408714,107.38281,0.7436912,0.010656735,0.0,0.5717184,3.0,2.9715706446212233,Abell 85,1002.0,0.330923,0.800834,20.0766,0.870972,19.99,0.88,-0.009028000000000036,0.012106717999999999,-0.09409514999999996
S1_latetype,1.184186673036271,9008500264,10.6413,-9.1462,0.0556426,10.229,0.2925154328191091,2.8457892660036657,-9.96663154831897,57.95970703441716,2.5,3.290844711785853,Abell 85,0.377798,0.914272,222.58,1002.0,28.0,590.0,0.2965706931962717,15.5,17.0,2.42,376340,133.013,1.42383,0.05098,10.2,0.314832496822978,2.772155137995928,-10.040265676326708,63.1348299423457,3.0,3.464371469206994,0.248,0.0289999999999999,-0.0223170640038689,0.0736341280077375,0.0736341280077379,-5.17512290792854,0.0046626,2.086544875377772,0.011677487508696774,122.05199297914407,94.28114,0.8221126,0.020019628,0.0,0.588206,2.0,3.28178386513096,2.0784936417566797,0.010443176292122299,119.81015823796736,99.78221,0.6646205,0.020373322,0.0,0.5310193,4.0,2.880991254097704,Abell 85,1002.0,0.377798,0.914272,20.8749,1.01207,20.85,0.85,0.16207000000000005,-0.00035369399999999815,0.057186700000000035
S1_latetype,0.913624679620288,9008500316,10.3033,-9.53437,0.0572478,10.5404,0.4474224306826715,2.847375270276542,-9.965045544046092,49.963719309476616,2.0,4.70126126610633,Abell 85,0.441879,1.06935,678.12,1002.0,28.0,590.0,0.2535617719268169,15.5,17.0,2.42,485919,217.826,-1.81537,0.05196,10.5,0.4083654532214855,2.885089225198914,-9.92733158912372,51.80468538160496,2.0,4.296921401428787,18.742,0.0403999999999999,0.0390569774611859,-0.0377139549223719,-0.0377139549223723,-1.8409660721283456,0.0052878,2.2130197143548402,0.007609722876117414,163.31260803036682,123.49846,0.86527693,0.028534109,0.0,0.6448713,2.0,2.8615691450667122,2.1286565362089522,0.007224848334292143,134.47963949708455,108.65638,0.7292475,0.024862342,0.0,0.5719664,1.5,2.2371801620844964,Abell 85,1002.0,0.441879,1.06935,20.9758,1.02216,20.94,0.99,0.032159999999999966,0.0036717669999999994,0.07290490000000005
S1_latetype,1.072451097668932,9008500318,10.1843,-9.37308,0.0572436,10.0967,-0.0070263831779058,3.312572897997697,-9.49984791632494,67.21824925261862,2.5,1.651070330703362,Abell 85,0.446387,1.08026,676.923,1002.0,28.0,590.0,0.2510009449668984,15.5,17.0,2.42,106634,216.813,0.93106,0.05229,10.15,0.0163308971343261,3.319158337373233,-9.493262476949402,59.73586791666504,2.5,1.7422996670378084,0.738,-0.0533000000000001,-0.0233572803122319,-0.0065854393755362,-0.0065854393755362,7.482381335953583,0.0049535999999999,2.0345757990332025,0.00992253822615995,108.28686957410535,96.025276,0.5212367,0.019437939,0.0,0.44411576,4.0,2.4740830185809735,2.0138972754233038,0.015425272947038994,103.25171534468905,91.795685,0.5149498,0.02674799,0.0,0.4317835,2.5,3.6672947914558285,Abell 85,1002.0,0.446387,1.08026,19.7284,1.05862,20.02,1.19,-0.13138000000000005,-0.007310050999999998,0.01233226000000004
S1_latetype,1.310957542936433,9008500356,10.5251,-9.60176,0.0528519,10.3819,0.2327771958087286,3.118165740024428,-9.694255074298209,37.54999839086652,2.0,2.8679339976565226,Abell 85,0.484995,1.17369,-571.054,1002.0,28.0,590.0,0.2310203552981977,15.5,17.0,2.42,584013,177.879,-0.0777587,0.0477,10.46,0.2398069157387566,3.182206300164373,-9.630214514158263,42.50874473503539,2.0,2.914733632531671,0.476,-0.0781000000000009,-0.0070297199300279,-0.0640405601399449,-0.0640405601399454,-4.958746344168873,0.0051519,2.107449678425661,0.007813557519312916,128.0706690829769,110.36713,0.58867806,0.010752501,0.0,0.48629704,4.5,2.3041682110058552,1.9202978722326436,0.007982338467049283,83.2334453732537,79.90399,0.29167214,0.04549422,0.0,0.27275595,5.0,1.529831854727495,Abell 85,1002.0,0.484995,1.17369,20.7051,1.18087,19.81,0.9,0.28087000000000006,-0.034741719000000004,0.21354109
S1_latetype,0.6764407725106314,9008500376,10.4009,-8.99297,0.059909,10.3794,0.4625853336824244,2.6560494642770363,-10.1563713500456,39.1225554940052,2.0,4.86829952018964,Abell 85,0.501412,1.21342,1431.8,1002.0,28.0,590.0,0.2234562482981504,15.5,17.0,2.42,521991,131.99,2.88993,0.05861,10.34,0.4453040109034004,2.651212109835084,-10.161208704487551,44.14468350217869,2.5,4.678385095896904,0.637,0.0394000000000005,0.017281322779024,0.0048373544419524,0.0048373544419515,-5.022128008173489,0.0012989999999999,2.0235592440112566,0.008050789777804615,105.57455122597574,94.99926,0.4848005,0.055016704,0.0,0.4415712,130.0,1.9571018127643196,2.041062766616474,0.016126461536365728,109.9164685252324,86.4341,0.7856008,0.0307642,0.0,0.5790696,3.0,4.081478756343468,Abell 85,1002.0,0.501412,1.21342,23.7197,1.06446,21.48,1.04,0.024459999999999926,0.024252504,-0.13749839999999997
S1_latetype,0.8152111680981886,9008500535,10.6729,-8.94691,0.0504293,10.4151,0.3764196467961347,2.864080838049616,-9.94833997627302,61.37736426398933,2.0,3.992193684636956,Abell 85,0.656822,1.58951,-1261.68,1002.0,28.0,590.0,0.1705848222470709,15.5,17.0,2.42,205097,140.643,-0.391839,0.05566,10.47,0.3975356085083229,2.87674891462524,-9.935671899697397,62.85375078646372,2.0,4.191095577631317,116.48,-0.0548999999999999,-0.0211159617121881,-0.0126680765756237,-0.0126680765756237,-1.4763865224743924,-0.0052306999999999,2.0615587945184517,0.009725155072879545,115.22820444977849,88.903336,0.8245559,0.03725657,0.0,0.6071926,2.5,2.580304847836415,2.110459465706491,0.015468016442637497,128.96131879627512,107.96781,0.65321696,0.049773738,0.0,0.5501695,5.0,4.593141020035751,Abell 85,1002.0,0.656822,1.58951,21.0294,0.892807,21.18,1.11,-0.21719300000000008,-0.012517167999999995,0.05702309999999999
