seed,family,galaxy,mse_logspeed
9062301,finite_p3,NGC3198,0.005330388657592711
9062301,finite_p3,NGC3521,0.00044682236220321424
9062301,finite_p3,NGC3741,0.009609996439876064
9062301,finite_p3,NGC3769,0.004103784661333083
9062301,finite_p3,NGC3877,0.01094576107013661
9062301,finite_p3,NGC3893,0.0012130788897627138
9062301,finite_p3,NGC3917,0.002465460051932498
9062301,finite_p3,NGC3949,0.0006120728783298577
9062301,finite_p3,NGC3972,0.0033046144141397013
9062301,finite_p3,NGC3992,0.0033196517961988164
9062301,finite_p3,NGC4051,0.0015947223977478518
9062301,finite_p3,NGC4068,0.05888406139967332
9062301,finite_p3,NGC4088,0.005398982696977844
9062301,finite_p3,NGC4100,0.0025163894026623257
9062301,finite_p3,NGC5005,0.0013649979612754876
9062301,finite_p3,NGC5033,0.0021978354008084272
9062301,finite_p3,NGC5371,0.00450494123178278
9062301,finite_p3,NGC5585,0.002321899397199631
9062301,finite_p3,NGC5985,0.026186481199982358
9062301,finite_p3,NGC6015,0.0047944948579501595
9062301,finite_p3,NGC6195,0.001672748039728926
9062301,finite_p3,NGC6503,0.0013714784636682709
9062301,finite_p3,NGC6674,0.0036830928201575792
9062301,finite_p3,NGC6946,0.0012085666362172827
9062301,finite_p3,NGC7331,0.001668414175803326
9062301,finite_p3,UGC00128,0.0017595246591428431
9062301,finite_p3,UGC00191,0.005463167956429868
9062301,finite_p3,UGC00731,0.004966423558929412
9062301,finite_p3,UGC00891,0.016811782084648508
9062301,finite_p3,UGC02259,0.009549423326746909
9062301,finite_p3,UGC02487,0.008915569258880046
9062301,finite_p3,UGC02916,0.0036962434835528936
9062301,finite_p3,UGC02953,0.0044773533947465565
9062301,finite_p3,UGC03205,0.0038018616301258024
9062301,finite_p3,UGC03580,0.012655813354422943
9062301,finite_p3,UGC04325,0.017237880771676088
9062301,finite_p3,UGC04483,0.019496110892716238
9062301,finite_p3,UGC04499,0.004877985060660418
9062301,finite_p3,UGC05414,0.006856056291566277
9062301,finite_p3,UGC05716,0.00291282461996966
9062301,finite_p3,UGC05750,0.05653320645121418
9062301,finite_p3,UGC05764,0.003009796056051748
9062301,finite_p3,UGC05829,0.013946435110372342
9062301,finite_p3,UGC06399,0.00044432081778415116
9062301,finite_p3,UGC06614,0.002649927622866356
9062301,finite_p3,UGC06786,0.006548913391088275
9062301,finite_p3,UGC06787,0.005207305851632513
9062301,finite_p3,UGC06818,0.02127075811843627
9062301,finite_p3,UGC06917,0.0007313076039926914
9062301,finite_p3,UGC06923,0.0016176860279162556
9062301,finite_p3,UGC06983,0.001991789771338323
9062301,finite_p3,UGC07089,0.013292857000602865
9062301,finite_p3,UGC07261,0.004845990052907497
9062301,finite_p3,UGC07323,0.002637594051152895
9062301,finite_p3,UGC07399,0.024001791434165958
9062301,finite_p3,UGC07524,0.004538191617776611
9062301,finite_p3,UGC07577,0.2144875592178045
9062301,finite_p3,UGC07603,0.0009913589709646124
9062301,finite_p3,UGC07866,0.02841609236952558
9062301,finite_p3,UGC08490,0.004664026027103916
9062301,finite_p3,UGC08699,0.0027031926858684585
9062301,finite_p3,UGC08837,0.07412753464958562
9062301,finite_p3,UGC09037,0.009342277395221229
9062301,finite_p3,UGC09133,0.0025300078757276934
9062301,finite_p3,UGC09992,0.03859392270857546
9062301,finite_p3,UGC10310,0.0030613878972321107
9062301,finite_p3,UGC11820,0.013358365210636266
9062301,finite_p3,UGC11914,0.0021038545529784916
9062301,finite_p3,UGCA442,0.005174144148868034
9062301,finite_p3,UGCA444,0.014587220765499228
9062301,finite_mixture,CamB,0.20314331758593757
9062301,finite_mixture,D564-8,0.034478348907334665
9062301,finite_mixture,D631-7,0.02084807295956204
9062301,finite_mixture,DDO064,0.0067266294305026505
9062301,finite_mixture,DDO161,0.014259704117007653
9062301,finite_mixture,DDO168,0.007100923482461019
9062301,finite_mixture,DDO170,0.004529979748418361
9062301,finite_mixture,ESO079-G014,0.006144037473250942
9062301,finite_mixture,ESO116-G012,0.009414942549973597
9062301,finite_mixture,F565-V2,0.011004203951722318
9062301,finite_mixture,F568-3,0.011686852114965653
9062301,finite_mixture,F568-V1,0.02457197827936366
9062301,finite_mixture,F571-V1,0.003423821627501394
9062301,finite_mixture,F583-1,0.01520958499836338
9062301,finite_mixture,F583-4,0.0018826074593788706
9062301,finite_mixture,KK98-251,0.061124197278877274
9062301,finite_mixture,NGC0024,0.027825296762504056
9062301,finite_mixture,NGC0055,0.003089353796047673
9062301,finite_mixture,NGC0247,0.0016388733903161623
9062301,finite_mixture,NGC0289,0.0008895732210863624
9062301,finite_mixture,NGC0300,0.005924083356806514
9062301,finite_mixture,NGC0801,0.0012603766358165005
9062301,finite_mixture,NGC1003,0.0006491943354107075
9062301,finite_mixture,NGC1090,0.005202603812547864
9062301,finite_mixture,NGC2403,0.005761396330454024
9062301,finite_mixture,NGC2683,0.0014099396343709059
9062301,finite_mixture,NGC2841,0.015999808939940616
9062301,finite_mixture,NGC2915,0.032601502533605366
9062301,finite_mixture,NGC2955,0.0010004800066072915
9062301,finite_mixture,NGC2976,0.007913437350871898
9062301,finite_mixture,NGC2998,0.018286942441865697
9062301,finite_mixture,NGC3109,0.016821758003244182
9062301,finite_mixture,NGC3198,0.005368780985131919
9062301,finite_mixture,NGC3521,0.000988858737194258
9062301,finite_mixture,NGC3741,0.004392920165611373
9062301,finite_mixture,NGC3769,0.001262573765774679
9062301,finite_mixture,NGC3877,0.011352368974235768
9062301,finite_mixture,NGC3893,0.0034829545195695435
9062301,finite_mixture,NGC3917,0.006759312090286709
9062301,finite_mixture,NGC3949,0.001035689316757543
9062301,finite_mixture,NGC3972,0.006427542253346538
9062301,finite_mixture,NGC3992,0.006856567123151257
9062301,finite_mixture,NGC4051,0.0010572891002061603
9062301,finite_mixture,NGC4068,0.06041011605373336
9062301,finite_mixture,NGC4088,0.004184687296106654
9062301,finite_mixture,NGC4100,0.0046725576105888286
9062301,finite_mixture,NGC5005,0.0015442069535672432
9062301,finite_mixture,NGC5033,0.004764918039645274
9062301,finite_mixture,NGC5371,0.0014848499075806245
9062301,finite_mixture,NGC5585,0.003711920762824818
9062301,finite_mixture,NGC5985,0.029719261265178567
9062301,finite_mixture,NGC6015,0.006648048587111931
9062301,finite_mixture,NGC6195,0.0015640012288185422
9062301,finite_mixture,NGC6503,0.003161488045798678
9062301,finite_mixture,NGC6674,0.00724080948091007
9062301,finite_mixture,NGC6946,0.0010584260484647035
9062301,finite_mixture,NGC7331,0.002464715421502296
9062301,finite_mixture,UGC00128,0.002951207996805877
9062301,finite_mixture,UGC00191,0.0048407699627551265
9062301,finite_mixture,UGC00731,0.0009677673380774121
9062301,finite_mixture,UGC00891,0.007720773345649802
9062301,finite_mixture,UGC02259,0.020634350026695426
9062301,finite_mixture,UGC02487,0.016890560991133514
9062301,finite_mixture,UGC02916,0.0033978509502241494
9062301,finite_mixture,UGC02953,0.00699135703278393
9062301,finite_mixture,UGC03205,0.005335137666377298
9062301,finite_mixture,UGC03580,0.013441663559105374
9062301,finite_mixture,UGC04325,0.024895488348182462
9062301,finite_mixture,UGC04483,0.01235013174565632
9062301,finite_mixture,UGC04499,0.0022432417620824588
9062301,finite_mixture,UGC05414,0.003917104870320792
9062301,finite_mixture,UGC05716,0.0015968924935757297
9062301,finite_mixture,UGC05750,0.06984188908072139
9062301,finite_mixture,UGC05764,0.013737401278938239
9062301,finite_mixture,UGC05829,0.005524880877030068
9062301,finite_mixture,UGC06399,0.005673542103721926
9062301,finite_mixture,UGC06614,0.002038516068968975
9062301,finite_mixture,UGC06786,0.010688285032519647
9062301,finite_mixture,UGC06787,0.009415237858392453
9062301,finite_mixture,UGC06818,0.014707552874407278
9062301,finite_mixture,UGC06917,0.004941272890194768
9062301,finite_mixture,UGC06923,0.0024763709985629405
9062301,finite_mixture,UGC06983,0.0071817196379822005
9062301,finite_mixture,UGC07089,0.005673746951166996
9062301,finite_mixture,UGC07261,0.003583064929307122
9062301,finite_mixture,UGC07323,0.001822683283248448
9062301,finite_mixture,UGC07399,0.04315054546822942
9062301,finite_mixture,UGC07524,0.0014168381871298135
9062301,finite_mixture,UGC07577,0.15655440177284316
9062301,finite_mixture,UGC07603,0.009843753978307038
9062301,finite_mixture,UGC07866,0.011398852515327235
9062301,finite_mixture,UGC08490,0.012221620193766667
9062301,finite_mixture,UGC08699,0.005064584956719618
9062301,finite_mixture,UGC08837,0.056061111787022576
9062301,finite_mixture,UGC09037,0.006267556940959915
9062301,finite_mixture,UGC09133,0.0017765124617331754
9062301,finite_mixture,UGC09992,0.01497847534339683
9062301,finite_mixture,UGC10310,0.0010099137997920074
9062301,finite_mixture,UGC11820,0.002237415071197556
9062301,finite_mixture,UGC11914,0.0019123944899589996
9062301,finite_mixture,UGCA442,0.0056186780442015315
9062301,finite_mixture,UGCA444,0.00588953910576175
9062302,mond_fixed,CamB,0.20584368941640976
9062302,mond_fixed,D564-8,0.02753833243096267
9062302,mond_fixed,D631-7,0.02587942542106274
9062302,mond_fixed,DDO064,0.005550146547520262
9062302,mond_fixed,DDO161,0.02386809755068716
9062302,mond_fixed,DDO168,0.011884732968400785
9062302,mond_fixed,DDO170,0.010749989807634069
9062302,mond_fixed,ESO079-G014,0.0024365175282382344
9062302,mond_fixed,ESO116-G012,0.0017026467782766564
9062302,mond_fixed,F565-V2,0.003213604655351657
9062302,mond_fixed,F568-3,0.00811897757616806
9062302,mond_fixed,F568-V1,0.01760706805043226
9062302,mond_fixed,F571-V1,0.0027572916800771116
9062302,mond_fixed,F583-1,0.012839186971722014
9062302,mond_fixed,F583-4,0.0015836447258602293
9062302,mond_fixed,KK98-251,0.042737763398904095
9062302,mond_fixed,NGC0024,0.013932696484557229
9062302,mond_fixed,NGC0055,0.010926438592539169
9062302,mond_fixed,NGC0247,0.0008286811380461112
9062302,mond_fixed,NGC0289,0.0032124699654962896
9062302,mond_fixed,NGC0300,0.001059436229772366
9062302,mond_fixed,NGC0801,0.004584267671734716
9062302,mond_fixed,NGC1003,0.0017174137131244613
9062302,mond_fixed,NGC1090,0.007510378827226734
9062302,mond_fixed,NGC2403,0.0005878604840940162
9062302,mond_fixed,NGC2683,0.0013505171412184326
9062302,mond_fixed,NGC2841,0.006916233967922601
9062302,mond_fixed,NGC2915,0.025074319056583683
9062302,mond_fixed,NGC2955,0.0015362839008018095
9062302,mond_fixed,NGC2976,0.011627681121076724
9062302,mond_fixed,NGC2998,0.014252624484766515
9062302,mond_fixed,NGC3109,0.003557330467382226
9062302,mond_fixed,NGC3198,0.005402308890426169
9062302,mond_fixed,NGC3521,0.00020628298958536893
9062302,mond_fixed,NGC3741,0.0019479007299001213
9062302,mond_fixed,NGC3769,0.003496094324888738
9062302,mond_fixed,NGC3877,0.012952313716345238
9062302,mond_fixed,NGC3893,0.0003320219520341513
9062302,mond_fixed,NGC3917,0.004018300877779904
9062302,mond_fixed,NGC3949,0.0009868815332918911
9062302,mond_fixed,NGC3972,0.001791454767827156
9062302,mond_fixed,NGC3992,0.0011374357941199146
9062302,mond_fixed,NGC4051,0.00449572377929275
9062302,mond_fixed,NGC4068,0.05792166096299924
9062302,mond_fixed,NGC4088,0.010244333080580254
9062302,mond_fixed,NGC4100,0.0007030289234199809
9062302,mond_fixed,NGC5005,0.0005991034522490175
9062302,mond_fixed,NGC5033,0.0008882935945106409
9062302,mond_fixed,NGC5371,0.006406483242225186
9062302,mond_fixed,NGC5585,0.006286254486897485
9062302,mond_fixed,NGC5985,0.01605340518400957
9062302,mond_fixed,NGC6015,0.0016826334271934772
9062302,mond_fixed,NGC6195,0.0036454838906899716
9062302,mond_fixed,NGC6503,0.0003650464981992309
9062302,mond_fixed,NGC6674,0.0019125759922267143
9062302,mond_fixed,NGC6946,0.002075559366363078
9062302,mond_fixed,NGC7331,0.002367480203622221
9062302,mond_fixed,UGC00128,0.0022923063099847987
9062302,mond_fixed,UGC00191,0.0025356397307140666
9062302,mond_fixed,UGC00731,0.011474125157994437
9062302,mond_fixed,UGC00891,0.008321393639273946
9062302,mond_fixed,UGC02259,0.010083575328800908
9062302,mond_fixed,UGC02487,0.006438189972401675
9062302,mond_fixed,UGC02916,0.004238222976032075
9062302,mond_fixed,UGC02953,0.00423733523838347
9062302,mond_fixed,UGC03205,0.001937845351807883
9062302,mond_fixed,UGC03580,0.016346942210467147
9062302,mond_fixed,UGC04325,0.012710722294253584
9062302,mond_fixed,UGC04483,0.014890543409951544
9062302,mond_fixed,UGC04499,0.005325463992301263
9062302,mond_fixed,UGC05414,0.007438180748801648
9062302,mond_fixed,UGC05716,0.0014603623435860775
9062302,mond_fixed,UGC05750,0.04316697977346439
9062302,mond_fixed,UGC05764,0.012090038918081325
9062302,mond_fixed,UGC05829,0.0034082348329816034
9062302,mond_fixed,UGC06399,0.0014233549202768902
9062302,mond_fixed,UGC06614,0.004788631467644379
9062302,mond_fixed,UGC06786,0.004577558903907053
9062302,mond_fixed,UGC06787,0.0032680397044886826
9062302,mond_fixed,UGC06818,0.020595549550483903
9062302,mond_fixed,UGC06917,0.0005448907423710506
9062302,mond_fixed,UGC06923,0.004939060283348967
9062302,mond_fixed,UGC06983,0.0019864052882467777
9062302,mond_fixed,UGC07089,0.011621024672186538
9062302,mond_fixed,UGC07261,0.0016179756486478264
9062302,mond_fixed,UGC07323,0.005327523942642139
9062302,mond_fixed,UGC07399,0.02421939585269763
9062302,mond_fixed,UGC07524,0.002382208407478785
9062302,mond_fixed,UGC07577,0.11564892877567183
9062302,mond_fixed,UGC07603,0.0036729039569391164
9062302,mond_fixed,UGC07866,0.013946104408783319
9062302,mond_fixed,UGC08490,0.0032676901144478806
9062302,mond_fixed,UGC08699,0.0009905166339975447
9062302,mond_fixed,UGC08837,0.04961463326558827
9062302,mond_fixed,UGC09037,0.014662478108819156
9062302,mond_fixed,UGC09133,0.001568892159768758
9062302,mond_fixed,UGC09992,0.025479767373247093
9062302,mond_fixed,UGC10310,0.0020291585143246
9062302,mond_fixed,UGC11820,0.0037905193777308136
9062302,mond_fixed,UGC11914,0.0023949959670074043
9062302,mond_fixed,UGCA442,0.0016798061389136825
9062302,mond_fixed,UGCA444,0.005234330172042352
9062302,mond_adjusted,CamB,0.16424275050780313
9062302,mond_adjusted,D564-8,0.013136071089369351
9062302,mond_adjusted,D631-7,0.01833742792524396
9062302,mond_adjusted,DDO064,0.006015819824398388
9062302,mond_adjusted,DDO161,0.010313790630969502
9062302,mond_adjusted,DDO168,0.005969815148249259
9062302,mond_adjusted,DDO170,0.0021729234586985225
9062302,mond_adjusted,ESO079-G014,0.003745789115071239
9062302,mond_adjusted,ESO116-G012,0.005710223060550573
9062302,mond_adjusted,F565-V2,0.009354146364741186
9062302,mond_adjusted,F568-3,0.008197153272002497
9062302,mond_adjusted,F568-V1,0.029979935342710196
9062302,mond_adjusted,F571-V1,0.0015365914677965033
9062302,mond_adjusted,F583-1,0.016790011905255156
9062302,mond_adjusted,F583-4,0.000318664445892354
9062302,mond_adjusted,KK98-251,0.022416060281088387
9062302,mond_adjusted,NGC0024,0.0207360018030573
9062302,mond_adjusted,NGC0055,0.0035380010467807735
9062302,mond_adjusted,NGC0247,0.0019814125920818632
9062302,mond_adjusted,NGC0289,0.0006667404548924449
9062302,mond_adjusted,NGC0300,0.0048736436142196434
9062302,mond_adjusted,NGC0801,0.002363802964760636
9062302,mond_adjusted,NGC1003,0.0020931054512041396
9062302,mond_adjusted,NGC1090,0.005742664863046742
9062302,mond_adjusted,NGC2403,0.0030217299101438807
9062302,mond_adjusted,NGC2683,0.0004449536681329427
9062302,mond_adjusted,NGC2841,0.010312495812674063
9062302,mond_adjusted,NGC2915,0.0386567516576747
9062302,mond_adjusted,NGC2955,0.0014643653561605997
9062302,mond_adjusted,NGC2976,0.00836407142317701
9062302,mond_adjusted,NGC2998,0.014530855317719709
9062302,mond_adjusted,NGC3109,0.007768540139922945
9062302,mond_adjusted,NGC3198,0.0050923356769466575
9062302,mond_adjusted,NGC3521,0.0006421302555755139
9062302,mond_adjusted,NGC3741,0.0060532488480608045
9062302,mond_adjusted,NGC3769,0.001613450962423063
9062302,mond_adjusted,NGC3877,0.012562160852490846
9062302,mond_adjusted,NGC3893,0.0012811946752494976
9062302,mond_adjusted,NGC3917,0.0043430077545503825
9062302,mond_adjusted,NGC3949,0.0011465927374654686
9062302,mond_adjusted,NGC3972,0.0032794682262162005
9062302,mond_adjusted,NGC3992,0.0029410480242200096
9062302,mond_adjusted,NGC4051,0.0029776503067294397
9062302,mond_adjusted,NGC4068,0.040646774839028205
9062302,mond_adjusted,NGC4088,0.007844973900052959
9062302,mond_adjusted,NGC4100,0.001602906746174389
9062302,mond_adjusted,NGC5005,0.0016526399027619921
9062302,mond_adjusted,NGC5033,0.0025441892756028
9062302,mond_adjusted,NGC5371,0.003439112056506245
9062302,mond_adjusted,NGC5585,0.004562424210719492
9062302,mond_adjusted,NGC5985,0.020551957222111224
9062302,mond_adjusted,NGC6015,0.00362082505304176
9062302,mond_adjusted,NGC6195,0.003266427420803561
9062302,mond_adjusted,NGC6503,0.0019174420934731432
9062302,mond_adjusted,NGC6674,0.004340359751228049
9062302,mond_adjusted,NGC6946,0.0013739924532534988
9062302,mond_adjusted,NGC7331,0.0026483672310968504
9062302,mond_adjusted,UGC00128,0.004341378107094996
9062302,mond_adjusted,UGC00191,0.005155941175539726
9062302,mond_adjusted,UGC00731,0.019281272420989443
9062302,mond_adjusted,UGC00891,0.0041603203248832205
9062302,mond_adjusted,UGC02259,0.019660024504469978
9062302,mond_adjusted,UGC02487,0.010680740533293945
9062302,mond_adjusted,UGC02916,0.004038982034097443
9062302,mond_adjusted,UGC02953,0.0051944348338117405
9062302,mond_adjusted,UGC03205,0.002664936207658936
9062302,mond_adjusted,UGC03580,0.016382980028296638
9062302,mond_adjusted,UGC04325,0.022418868806148927
9062302,mond_adjusted,UGC04483,0.005294803272961992
9062302,mond_adjusted,UGC04499,0.002142539770115663
9062302,mond_adjusted,UGC05414,0.0023820739278521785
9062302,mond_adjusted,UGC05716,0.004106699253587825
9062302,mond_adjusted,UGC05750,0.029627712575255663
9062302,mond_adjusted,UGC05764,0.025604897944665826
9062302,mond_adjusted,UGC05829,0.0016203534510371154
9062302,mond_adjusted,UGC06399,0.004036330900037092
9062302,mond_adjusted,UGC06614,0.003405584897290883
9062302,mond_adjusted,UGC06786,0.006789793435123016
9062302,mond_adjusted,UGC06787,0.006322491817240741
9062302,mond_adjusted,UGC06818,0.014277508865556633
9062302,mond_adjusted,UGC06917,0.002978338241430224
9062302,mond_adjusted,UGC06923,0.002801750272163358
9062302,mond_adjusted,UGC06983,0.005714735245732969
9062302,mond_adjusted,UGC07089,0.004533040803772088
9062302,mond_adjusted,UGC07261,0.0034952217618527447
9062302,mond_adjusted,UGC07323,0.0017327403290964879
9062302,mond_adjusted,UGC07399,0.04037886548672623
9062302,mond_adjusted,UGC07524,0.001969030194087704
9062302,mond_adjusted,UGC07577,0.08451692030428808
9062302,mond_adjusted,UGC07603,0.009383120985435972
9062302,mond_adjusted,UGC07866,0.004604215229728604
9062302,mond_adjusted,UGC08490,0.01058045568556284
9062302,mond_adjusted,UGC08699,0.002633787950369365
9062302,mond_adjusted,UGC08837,0.03313511219202959
9062302,mond_adjusted,UGC09037,0.009689211722151552
9062302,mond_adjusted,UGC09133,0.0012403611774120882
9062302,mond_adjusted,UGC09992,0.012590537909834155
9062302,mond_adjusted,UGC10310,0.0018037523449365314
9062302,mond_adjusted,UGC11820,0.003993875865063608
9062302,mond_adjusted,UGC11914,0.0011430828218266605
9062302,mond_adjusted,UGCA442,0.0023597543502124015
9062302,mond_adjusted,UGCA444,0.00207839462599311
9062302,clock_potential,CamB,0.17933368855038637
9062302,clock_potential,D564-8,0.022424052371929907
9062302,clock_potential,D631-7,0.04375296697778846
9062302,clock_potential,DDO064,0.031923316824396405
9062302,clock_potential,DDO161,0.04143374026148201
9062302,clock_potential,DDO168,0.020112224790636405
9062302,clock_potential,DDO170,0.007465709623805916
9062302,clock_potential,ESO079-G014,0.009110959125615768
9062302,clock_potential,ESO116-G012,0.012800698936016316
9062302,clock_potential,F565-V2,0.025763747024462037
9062302,clock_potential,F568-3,0.024746788913954335
9062302,clock_potential,F568-V1,0.027392633528929247
9062302,clock_potential,F571-V1,0.013313935406311763
9062302,clock_potential,F583-1,0.04260178072209781
9062302,clock_potential,F583-4,0.012723929591272234
9062302,clock_potential,KK98-251,0.04777971858398329
9062302,clock_potential,NGC0024,0.014831922694369233
9062302,clock_potential,NGC0055,0.004693503553461004
9062302,clock_potential,NGC0247,0.006054272025295284
9062302,clock_potential,NGC0289,0.0011161271938847225
9062302,clock_potential,NGC0300,0.010654657575411876
9062302,clock_potential,NGC0801,0.002212205031928462
9062302,clock_potential,NGC1003,0.007008817079824088
9062302,clock_potential,NGC1090,0.012547064214573606
9062302,clock_potential,NGC2403,0.00652633767919887
9062302,clock_potential,NGC2683,0.000468386234785308
9062302,clock_potential,NGC2841,0.011910496669953636
9062302,clock_potential,NGC2915,0.044419063285213355
9062302,clock_potential,NGC2955,0.002320128183131101
9062302,clock_potential,NGC2976,0.03880457963489322
9062302,clock_potential,NGC2998,0.005345831491866287
9062302,clock_potential,NGC3109,0.0354535677311816
9062302,clock_potential,NGC3198,0.012678510958408277
9062302,clock_potential,NGC3521,0.000955518307117788
9062302,clock_potential,NGC3741,0.029604908519657195
9062302,clock_potential,NGC3769,0.003110162559824529
9062302,clock_potential,NGC3877,0.020153729090991383
9062302,clock_potential,NGC3893,0.0023843417210397296
9062302,clock_potential,NGC3917,0.014630631489787152
9062302,clock_potential,NGC3949,0.0009829934617486002
9062302,clock_potential,NGC3972,0.007975787888481866
9062302,clock_potential,NGC3992,0.001987073130354701
9062302,clock_potential,NGC4051,0.005311115245745227
9062302,clock_potential,NGC4068,0.12190537754757767
9062302,clock_potential,NGC4088,0.01421179236458219
9062302,clock_potential,NGC4100,0.0010757937936829607
9062302,clock_potential,NGC5005,0.0007262886776568775
9062302,clock_potential,NGC5033,0.003081553142520416
9062302,clock_potential,NGC5371,0.00309980929307817
9062302,clock_potential,NGC5585,0.020336046533674036
9062302,clock_potential,NGC5985,0.016000411378575614
9062302,clock_potential,NGC6015,0.005986934436530449
9062302,clock_potential,NGC6195,0.0019156608593158557
9062302,clock_potential,NGC6503,0.00505403868991906
9062302,clock_potential,NGC6674,0.00859726258328382
9062302,clock_potential,NGC6946,0.0024292243850677995
9062302,clock_potential,NGC7331,0.0027774016568514626
9062302,clock_potential,UGC00128,0.014174003476552526
9062302,clock_potential,UGC00191,0.007890567867909953
9062302,clock_potential,UGC00731,0.0026939448943364207
9062302,clock_potential,UGC00891,0.016641775460115957
9062302,clock_potential,UGC02259,0.020071572705077936
9062302,clock_potential,UGC02487,0.02108498347911911
9062302,clock_potential,UGC02916,0.0034987705247883642
9062302,clock_potential,UGC02953,0.005266863276994346
9062302,clock_potential,UGC03205,0.004507302630944447
9062302,clock_potential,UGC03580,0.019423220040232655
9062302,clock_potential,UGC04325,0.01663186687834048
9062302,clock_potential,UGC04483,0.04810145533424312
9062302,clock_potential,UGC04499,0.009013690617182494
9062302,clock_potential,UGC05414,0.016329887042867326
9062302,clock_potential,UGC05716,0.00522578284733035
9062302,clock_potential,UGC05750,0.09547351642130388
9062302,clock_potential,UGC05764,0.02615449903670498
9062302,clock_potential,UGC05829,0.01689271387246303
9062302,clock_potential,UGC06399,0.014959744071334423
9062302,clock_potential,UGC06614,0.005519177978987768
9062302,clock_potential,UGC06786,0.007618741882667024
9062302,clock_potential,UGC06787,0.0076420295815815865
9062302,clock_potential,UGC06818,0.036071179305720624
9062302,clock_potential,UGC06917,0.0037706125008420913
9062302,clock_potential,UGC06923,0.006922617036879641
9062302,clock_potential,UGC06983,0.010092810004082426
9062302,clock_potential,UGC07089,0.017132600197410797
9062302,clock_potential,UGC07261,0.0011296837338201462
9062302,clock_potential,UGC07323,0.01043529707965091
9062302,clock_potential,UGC07399,0.044190359412775035
9062302,clock_potential,UGC07524,0.006295327504263379
9062302,clock_potential,UGC07577,0.1137853258909183
9062302,clock_potential,UGC07603,0.014396980060024265
9062302,clock_potential,UGC07866,0.02446672902764312
9062302,clock_potential,UGC08490,0.009956554521869923
9062302,clock_potential,UGC08699,0.0025378344867625444
9062302,clock_potential,UGC08837,0.06453033254150148
9062302,clock_potential,UGC09037,0.016837129817589995
9062302,clock_potential,UGC09133,0.0016646852264416232
9062302,clock_potential,UGC09992,0.016020328366332937
9062302,clock_potential,UGC10310,0.003849189171214067
9062302,clock_potential,UGC11820,0.018005085239945907
9062302,clock_potential,UGC11914,0.0008622354177283279
9062302,clock_potential,UGCA442,0.020298703428013518
9062302,clock_potential,UGCA444,0.010649160743943065
9062302,kernel_point,CamB,0.19952915155899553
9062302,kernel_point,D564-8,0.03404302643118831
9062302,kernel_point,D631-7,0.01996800339686581
9062302,kernel_point,DDO064,0.006572798562217553
9062302,kernel_point,DDO161,0.013628912838512981
9062302,kernel_point,DDO168,0.006947289804636795
9062302,kernel_point,DDO170,0.004276175575115819
9062302,kernel_point,ESO079-G014,0.006495546870271433
9062302,kernel_point,ESO116-G012,0.010041849612510362
9062302,kernel_point,F565-V2,0.010827939028660373
9062302,kernel_point,F568-3,0.011869825537971147
9062302,kernel_point,F568-V1,0.025912551790154843
9062302,kernel_point,F571-V1,0.003270512126788067
9062302,kernel_point,F583-1,0.015213213299197243
9062302,kernel_point,F583-4,0.0017944308283657587
9062302,kernel_point,KK98-251,0.05906666645378418
9062302,kernel_point,NGC0024,0.028411801197521173
9062302,kernel_point,NGC0055,0.002866112594389066
9062302,kernel_point,NGC0247,0.0019351257892357228
9062302,kernel_point,NGC0289,0.0009913411047577252
9062302,kernel_point,NGC0300,0.006387182489627837
9062302,kernel_point,NGC0801,0.0012069977276100087
9062302,kernel_point,NGC1003,0.0006507759930928801
9062302,kernel_point,NGC1090,0.00530185492807202
9062302,kernel_point,NGC2403,0.006079467115753299
9062302,kernel_point,NGC2683,0.0015519730480131535
9062302,kernel_point,NGC2841,0.016488391872935392
9062302,kernel_point,NGC2915,0.032841878086193
9062302,kernel_point,NGC2955,0.0010175706009684312
9062302,kernel_point,NGC2976,0.007912821175937088
9062302,kernel_point,NGC2998,0.018456296823337888
9062302,kernel_point,NGC3109,0.01649535673596523
9062302,kernel_point,NGC3198,0.005523044493473816
9062302,kernel_point,NGC3521,0.0010408442174597373
9062302,kernel_point,NGC3741,0.0034588498794645784
9062302,kernel_point,NGC3769,0.0013817105799894909
9062302,kernel_point,NGC3877,0.011360759897638822
9062302,kernel_point,NGC3893,0.0037488150489687505
9062302,kernel_point,NGC3917,0.00712953663995277
9062302,kernel_point,NGC3949,0.001069822060116498
9062302,kernel_point,NGC3972,0.006814235209695821
9062302,kernel_point,NGC3992,0.007302640258952269
9062302,kernel_point,NGC4051,0.001003453132943265
9062302,kernel_point,NGC4068,0.0590565189825781
9062302,kernel_point,NGC4088,0.004072012315743024
9062302,kernel_point,NGC4100,0.005004760918512132
9062302,kernel_point,NGC5005,0.0015534802638903962
9062302,kernel_point,NGC5033,0.005097902131215086
9062302,kernel_point,NGC5371,0.001370861846555151
9062302,kernel_point,NGC5585,0.003835235844018682
9062302,kernel_point,NGC5985,0.03029817532871179
9062302,kernel_point,NGC6015,0.0070006570953663975
9062302,kernel_point,NGC6195,0.0015355044126586512
9062302,kernel_point,NGC6503,0.0034213738308162015
9062302,kernel_point,NGC6674,0.0076848083787420885
9062302,kernel_point,NGC6946,0.0011228205952322863
9062302,kernel_point,NGC7331,0.002567897715894746
9062302,kernel_point,UGC00128,0.0029205199756134007
9062302,kernel_point,UGC00191,0.005235282672409429
9062302,kernel_point,UGC00731,0.0012798648649623465
