case,level,component,r,theta,z,phi,gx,gy,gz
f4-stars-h0p1,0,stellar_luminosity,3.0,3.665191429188092,0.0,-1466.0692605020463,93.86719443669327,61.61602963681087,0.0
f4-stars-h0p1,0,stellar_luminosity,3.0,4.1887902047863905,0.0,-1457.020069153878,51.43149544424597,98.0201962512601,0.0
f4-stars-h0p1,0,stellar_luminosity,3.0,4.71238898038469,0.0,-1453.056988647102,-0.9210529358093852,109.6889912606348,0.0
f4-stars-h0p1,0,stellar_luminosity,3.0,5.235987755982989,0.0,-1453.6666816264851,-53.40068722376763,97.20577151631802,0.0
f4-stars-h0p1,0,stellar_luminosity,3.0,5.759586531581287,0.0,-1459.6744217340656,-94.56028338904518,59.71896777528538,0.0
f4-stars-h0p1,0,stellar_luminosity,3.0,0.0,0.4,-1459.529826399914,-110.68396097532207,0.7048487730807604,-20.205876549355306
f4-stars-h0p1,0,stellar_luminosity,3.0,0.5235987755982988,0.4,-1459.4382433474098,-95.53885323853973,-55.482032051035574,-19.59641784992629
f4-stars-h0p1,0,stellar_luminosity,3.0,1.0471975511965976,0.4,-1460.0544623703731,-56.05933986528423,-94.54167283971927,-19.289592850087338
f4-stars-h0p1,0,stellar_luminosity,3.0,1.5707963267948966,0.4,-1463.6157325406748,-2.855975267807472,-110.26577105822733,-19.858446729716565
f4-stars-h0p1,0,stellar_luminosity,3.0,2.0943951023931953,0.4,-1467.5451572564823,53.325037893249416,-96.76889986581291,-20.21736136352127
f4-stars-h0p1,0,stellar_luminosity,3.0,2.6179938779914944,0.4,-1470.786724427532,95.86886932162719,-57.0546918977956,-20.99459020895126
f4-stars-h0p1,0,stellar_luminosity,3.0,3.141592653589793,0.4,-1469.959332499586,111.10012474982919,2.9320678170052585,-21.33850214628784
f4-stars-h0p1,0,stellar_luminosity,3.0,3.665191429188092,0.4,-1461.9905286729754,92.19184893007666,60.39683863429465,-19.95161100929763
f4-stars-h0p1,0,stellar_luminosity,3.0,4.1887902047863905,0.4,-1453.2055429256036,50.594637444780204,96.37328746193076,-18.696824229450485
f4-stars-h0p1,0,stellar_luminosity,3.0,4.71238898038469,0.4,-1449.2402951133333,-0.9433561531273502,107.98209347434984,-18.62934484474287
f4-stars-h0p1,0,stellar_luminosity,3.0,5.235987755982989,0.4,-1449.907796178761,-52.55357914298072,95.57545144024323,-18.452699066555233
f4-stars-h0p1,0,stellar_luminosity,3.0,5.759586531581287,0.4,-1455.6317362302796,-93.03603692929408,58.55950084127223,-19.761525651089265
f4-stars-h0p1,0,stellar_luminosity,6.0,0.0,0.0,-1177.0729457062425,-78.23330127008215,0.4496517280781035,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,0.5235987755982988,0.0,-1178.22350256226,-67.82550366175916,-38.746872647560195,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,1.0471975511965976,0.0,-1179.483301893701,-39.44745107737405,-67.38867884748363,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,1.5707963267948966,0.0,-1181.6694536681655,-0.8600399082466673,-78.36076435318603,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,2.0943951023931953,0.0,-1184.2484381735298,38.850857555224664,-68.60074018720056,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,2.6179938779914944,0.0,-1185.7333882593332,68.4239107749673,-39.794402657217326,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,3.141592653589793,0.0,-1185.0282852945681,79.31271448299171,0.9581537720223852,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,3.665191429188092,0.0,-1180.4484543753977,67.00860263604541,40.64667333934957,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,4.1887902047863905,0.0,-1175.4181951680955,37.57187831328272,67.67869822896623,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,4.71238898038469,0.0,-1172.8284720141926,-0.3154917844396752,77.11161358383208,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,5.235987755982989,0.0,-1172.692350287653,-38.325840572162505,66.97602701996752,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,5.759586531581287,0.0,-1174.8017617041075,-66.92918989174551,39.67222494657432,0.0
f4-stars-h0p1,0,stellar_luminosity,6.0,0.0,0.4,-1175.915511764408,-77.84091044891238,0.4505343416235493,-5.769180649112531
f4-stars-h0p1,0,stellar_luminosity,6.0,0.5235987755982988,0.4,-1177.0664824092078,-67.48596353472499,-38.551596392611785,-5.766246956439895
f4-stars-h0p1,0,stellar_luminosity,6.0,1.0471975511965976,0.4,-1178.3277991340174,-39.255753147730076,-67.0500224096739,-5.758940909215403
f4-stars-h0p1,0,stellar_luminosity,6.0,1.5707963267948966,0.4,-1180.5039974250194,-0.8561904067637391,-77.96614696252809,-5.807727069961535
f4-stars-h0p1,0,stellar_luminosity,6.0,2.0943951023931953,0.4,-1183.0636820979003,38.64932929221958,-68.24765891342098,-5.903136074662194
f4-stars-h0p1,0,stellar_luminosity,6.0,2.6179938779914944,0.4,-1184.5372811293826,68.07087005124244,-39.58432816475319,-5.960215963040588
f4-stars-h0p1,0,stellar_luminosity,6.0,3.141592653589793,0.4,-1183.8143281730756,78.8773840411663,0.9465126208097934,-6.043874862880503
f4-stars-h0p1,0,stellar_luminosity,6.0,3.665191429188092,0.4,-1179.2785464694944,66.67070071420645,40.43792384441903,-5.830243237256305
f4-stars-h0p1,0,stellar_luminosity,6.0,4.1887902047863905,0.4,-1174.2817517219567,37.3870204759154,67.34976678584795,-5.664134309339982
f4-stars-h0p1,0,stellar_luminosity,6.0,4.71238898038469,0.4,-1171.6951921629914,-0.32528928351815245,76.72752908373612,-5.646076368144687
f4-stars-h0p1,0,stellar_luminosity,6.0,5.235987755982989,0.4,-1171.5609517001778,-38.13252481110325,66.64980766263005,-5.637555581638703
f4-stars-h0p1,0,stellar_luminosity,6.0,5.759586531581287,0.4,-1173.6590151715118,-66.60151207158097,39.47436383526593,-5.696496378742501
f4-stars-h0p1,0,atomic_helium,1.0,0.0,0.0,-141.10241617551307,-4.324048723720466,-0.7781955579404534,0.0
f4-stars-h0p1,0,atomic_helium,1.0,0.5235987755982988,0.0,-140.49674721991587,-3.587672847988955,-3.6438697124862585,0.0
f4-stars-h0p1,0,atomic_helium,1.0,1.0471975511965976,0.0,-139.81134427767714,-1.984881792878174,-5.589526256558026,0.0
f4-stars-h0p1,0,atomic_helium,1.0,1.5707963267948966,0.0,-139.51384497989054,-0.01561318202686594,-6.131842301940152,0.0
f4-stars-h0p1,0,atomic_helium,1.0,2.0943951023931953,0.0,-139.80206042536244,2.0781350853121796,-5.583376854723937,0.0
f4-stars-h0p1,0,atomic_helium,1.0,2.6179938779914944,0.0,-140.39651775527818,3.8789429686241275,-3.6077356987133187,0.0
f4-stars-h0p1,0,atomic_helium,1.0,3.141592653589793,0.0,-140.83911922013806,4.6154891256174055,-0.323303394359071,0.0
f4-stars-h0p1,0,atomic_helium,1.0,3.665191429188092,0.0,-140.86258202858875,4.057828679495524,2.4431681384637867,0.0
f4-stars-h0p1,0,atomic_helium,1.0,4.1887902047863905,0.0,-140.83642941239643,2.4390736658242993,4.162357635183651,0.0
f4-stars-h0p1,0,atomic_helium,1.0,4.71238898038469,0.0,-140.8879207791174,0.15801072598530483,4.973307792181911,0.0
f4-stars-h0p1,0,atomic_helium,1.0,5.235987755982989,0.0,-141.03045046581607,-2.168320094729658,4.492813344822027,0.0
f4-stars-h0p1,0,atomic_helium,1.0,5.759586531581287,0.0,-141.21773346578436,-3.882253237439745,2.520617857993176,0.0
f4-stars-h0p1,0,atomic_helium,1.0,0.0,0.4,-140.2393864414159,-4.309362166537317,-0.7009221659174165,-4.0635711483720955
f4-stars-h0p1,0,atomic_helium,1.0,0.5235987755982988,0.4,-139.69299380352732,-3.5806580977445837,-3.510240518616872,-3.8180310531266524
f4-stars-h0p1,0,atomic_helium,1.0,1.0471975511965976,0.4,-139.07201290086195,-1.969868440497133,-5.34918155364518,-3.534475242377691
f4-stars-h0p1,0,atomic_helium,1.0,1.5707963267948966,0.4,-138.7994670315476,0.016307426381570504,-5.919669496194871,-3.431236817426623
f4-stars-h0p1,0,atomic_helium,1.0,2.0943951023931953,0.4,-139.0377237804845,2.111864314013325,-5.366691300071448,-3.6248511873484652
f4-stars-h0p1,0,atomic_helium,1.0,2.6179938779914944,0.4,-139.5753808440849,3.8406590271695467,-3.464742867063225,-3.8776076592176407
f4-stars-h0p1,0,atomic_helium,1.0,3.141592653589793,0.4,-139.99618063168109,4.545593448879841,-0.410327238106605,-3.966338069033903
f4-stars-h0p1,0,atomic_helium,1.0,3.665191429188092,0.4,-140.07312869118095,3.969808141842626,2.297951695367083,-3.762556100891463
f4-stars-h0p1,0,atomic_helium,1.0,4.1887902047863905,0.4,-140.0689026807342,2.3660089594621447,4.042028849707837,-3.6638577267878536
f4-stars-h0p1,0,atomic_helium,1.0,4.71238898038469,0.4,-140.11148053649092,0.14250205207524239,4.789240415906358,-3.6841756873264546
f4-stars-h0p1,0,atomic_helium,1.0,5.235987755982989,0.4,-140.22817446977288,-2.1325847391958113,4.270586810869295,-3.7945320821414525
f4-stars-h0p1,0,atomic_helium,1.0,5.759586531581287,0.4,-140.36415689355974,-3.8169682588571883,2.367141124238126,-4.009221648337962
f4-stars-h0p1,0,atomic_helium,3.0,0.0,0.0,-124.88384696959383,-9.092940889416278,-0.42675255296846304,0.0
f4-stars-h0p1,0,atomic_helium,3.0,0.5235987755982988,0.0,-124.22739186564488,-7.614484664483197,-4.850682282001854,0.0
f4-stars-h0p1,0,atomic_helium,3.0,1.0471975511965976,0.0,-123.7179491983855,-4.1178070364956785,-7.634960141850771,0.0
f4-stars-h0p1,0,atomic_helium,3.0,1.5707963267948966,0.0,-123.38530289616668,0.13687931656515784,-8.61360772348629,0.0
f4-stars-h0p1,0,atomic_helium,3.0,2.0943951023931953,0.0,-123.36492766917573,4.281856190482212,-7.62507094874532,0.0
f4-stars-h0p1,0,atomic_helium,3.0,2.6179938779914944,0.0,-123.8781094306346,7.564495807016,-5.016228017976959,0.0
f4-stars-h0p1,0,atomic_helium,3.0,3.141592653589793,0.0,-124.86507836006456,9.217259619514152,-0.5797652650679275,0.0
f4-stars-h0p1,0,atomic_helium,3.0,3.665191429188092,0.0,-125.54089985109306,7.796050262819743,4.205793636280453,0.0
f4-stars-h0p1,0,atomic_helium,3.0,4.1887902047863905,0.0,-125.93309233327949,4.399688614646108,7.048799847951644,0.0
f4-stars-h0p1,0,atomic_helium,3.0,4.71238898038469,0.0,-126.19761835121128,-0.04217065068015401,8.114051029228795,0.0
f4-stars-h0p1,0,atomic_helium,3.0,5.235987755982989,0.0,-125.94991591769787,-4.405396257809333,7.128090384364438,0.0
f4-stars-h0p1,0,atomic_helium,3.0,5.759586531581287,0.0,-125.51471141374475,-7.722178181695778,4.074367055105199,0.0
f4-stars-h0p1,0,atomic_helium,3.0,0.0,0.4,-124.54809994526022,-8.915922238141768,-0.42223051039429205,-1.6528178330123033
f4-stars-h0p1,0,atomic_helium,3.0,0.5235987755982988,0.4,-123.89876261163725,-7.472153816952649,-4.760799639264717,-1.6160099330139956
f4-stars-h0p1,0,atomic_helium,3.0,1.0471975511965976,0.4,-123.39093798792787,-4.043823982062502,-7.516261384330593,-1.6023536364371134
f4-stars-h0p1,0,atomic_helium,3.0,1.5707963267948966,0.4,-123.0630469020686,0.13405374644915818,-8.47303242322921,-1.577398736903019
f4-stars-h0p1,0,atomic_helium,3.0,2.0943951023931953,0.4,-123.04792030333593,4.204014078033269,-7.509165921371429,-1.5536618888873532
f4-stars-h0p1,0,atomic_helium,3.0,2.6179938779914944,0.4,-123.55461463888066,7.4346803223402125,-4.9193124101351495,-1.5896928596142919
f4-stars-h0p1,0,atomic_helium,3.0,3.141592653589793,0.4,-124.50822044335402,9.021337073036984,-0.5667402119967111,-1.746629608636307
f4-stars-h0p1,0,atomic_helium,3.0,3.665191429188092,0.4,-125.17558075594597,7.6485955812848605,4.106747254847064,-1.7807077161881206
f4-stars-h0p1,0,atomic_helium,3.0,4.1887902047863905,0.4,-125.58213776099947,4.328612842758926,6.93377023729066,-1.7207132256798021
f4-stars-h0p1,0,atomic_helium,3.0,4.71238898038469,0.4,-125.83570534483668,-0.035856504169144265,7.9827247913023855,-1.7661917468597776
f4-stars-h0p1,0,atomic_helium,3.0,5.235987755982989,0.4,-125.5957233408079,-4.3225968464021856,7.011540306137807,-1.7303549003765324
f4-stars-h0p1,0,atomic_helium,3.0,5.759586531581287,0.4,-125.16563826818724,-7.583217314421025,3.997090461441314,-1.7090157722139359
f4-stars-h0p1,0,atomic_helium,6.0,0.0,0.0,-101.35890842679902,-6.58844404951375,-0.2337349818872001,0.0
f4-stars-h0p1,0,atomic_helium,6.0,0.5235987755982988,0.0,-100.83257547123648,-5.61787028997465,-3.357102570061919,0.0
f4-stars-h0p1,0,atomic_helium,6.0,1.0471975511965976,0.0,-100.63135001270926,-3.2309439994380535,-5.715462341357522,0.0
f4-stars-h0p1,0,atomic_helium,6.0,1.5707963267948966,0.0,-100.42362103316086,0.035542683129309804,-6.513718754977496,0.0
f4-stars-h0p1,0,atomic_helium,6.0,2.0943951023931953,0.0,-100.31747588730207,3.2929770360381925,-5.607762595702477,0.0
f4-stars-h0p1,0,atomic_helium,6.0,2.6179938779914944,0.0,-100.40319977167547,5.569434975302791,-3.3483393433426487,0.0
f4-stars-h0p1,0,atomic_helium,6.0,3.141592653589793,0.0,-100.98669287024953,6.578468953341107,-0.24160941238048955,0.0
f4-stars-h0p1,0,atomic_helium,6.0,3.665191429188092,0.0,-101.85140677515079,5.911927092640141,3.0679361457828658,0.0
f4-stars-h0p1,0,atomic_helium,6.0,4.1887902047863905,0.0,-102.9100396971783,3.6928749748820846,5.6936434749565406,0.0
f4-stars-h0p1,0,atomic_helium,6.0,4.71238898038469,0.0,-103.4230607060078,-0.03469836930504743,6.830916902251472,0.0
f4-stars-h0p1,0,atomic_helium,6.0,5.235987755982989,0.0,-102.93819326417565,-3.5730011800582093,5.723900556517396,0.0
f4-stars-h0p1,0,atomic_helium,6.0,5.759586531581287,0.0,-102.15753857916022,-5.915108667912687,3.1084800955270433,0.0
f4-stars-h0p1,0,atomic_helium,6.0,0.0,0.4,-101.25765252863648,-6.55388666302746,-0.23130406377717624,-0.5042850567592746
f4-stars-h0p1,0,atomic_helium,6.0,0.5235987755982988,0.4,-100.73364849808674,-5.5886193850418735,-3.3411234481726577,-0.49293014681320396
f4-stars-h0p1,0,atomic_helium,6.0,1.0471975511965976,0.4,-100.52837546504128,-3.2108197843539616,-5.682491660920214,-0.5119060580486984
f4-stars-h0p1,0,atomic_helium,6.0,1.5707963267948966,0.4,-100.32301336280767,0.03627785234205121,-6.479026007331524,-0.5008535397426415
f4-stars-h0p1,0,atomic_helium,6.0,2.0943951023931953,0.4,-100.21832754057476,3.2729030540731032,-5.579782046834656,-0.4936206452888101
f4-stars-h0p1,0,atomic_helium,6.0,2.6179938779914944,0.4,-100.30827033871589,5.543019132945747,-3.3328601806554463,-0.473345539985495
f4-stars-h0p1,0,atomic_helium,6.0,3.141592653589793,0.4,-100.88896429941617,6.546293275626129,-0.24024864740966415,-0.48725885904541993
f4-stars-h0p1,0,atomic_helium,6.0,3.665191429188092,0.4,-101.74802473178418,5.880536823337423,3.051852344837348,-0.5151024391759195
f4-stars-h0p1,0,atomic_helium,6.0,4.1887902047863905,0.4,-102.79266493157817,3.662683194455319,5.658945649698088,-0.5830802331177796
f4-stars-h0p1,0,atomic_helium,6.0,4.71238898038469,0.4,-103.29764715064627,-0.03343368649706413,6.780639754993025,-0.6218937912879499
f4-stars-h0p1,0,atomic_helium,6.0,5.235987755982989,0.4,-102.82236203682098,-3.547545971821302,5.688000617994895,-0.5755042280427483
f4-stars-h0p1,0,atomic_helium,6.0,5.759586531581287,0.4,-102.05001312339299,-5.880591644584485,3.0916238545990167,-0.5352867947289437
f4-stars-h0p1,0,co21,1.0,0.0,0.0,-89.78363639667174,-3.1387302946960607,-0.98970293579441,0.0
f4-stars-h0p1,0,co21,1.0,0.5235987755982988,0.0,-89.12839550286833,-2.7510983577511214,-3.112802839862508,0.0
f4-stars-h0p1,0,co21,1.0,1.0471975511965976,0.0,-88.60024317653576,-1.7767594384243164,-4.303398354963578,0.0
f4-stars-h0p1,0,co21,1.0,1.5707963267948966,0.0,-88.56416455717292,-0.5038237357204356,-4.765828787528407,0.0
f4-stars-h0p1,0,co21,1.0,2.0943951023931953,0.0,-89.08990032325151,1.0109375806364673,-4.494137740156732,0.0
f4-stars-h0p1,0,co21,1.0,2.6179938779914944,0.0,-89.78542471855667,2.6427765445104945,-2.7592215682628725,0.0
f4-stars-h0p1,0,co21,1.0,3.141592653589793,0.0,-89.9250028615005,3.2177796857006644,0.7726889122226088,0.0
f4-stars-h0p1,0,co21,1.0,3.665191429188092,0.0,-89.34800783971087,3.0482637293533426,2.9184621203931056,0.0
f4-stars-h0p1,0,co21,1.0,4.1887902047863905,0.0,-88.99817540861208,1.9473852264434215,4.004134012294102,0.0
f4-stars-h0p1,0,co21,1.0,4.71238898038469,0.0,-89.01376104501034,0.39888547457769047,4.604169516942583,0.0
f4-stars-h0p1,0,co21,1.0,5.235987755982989,0.0,-89.41930212249838,-1.2911491088757037,4.340502798670616,0.0
f4-stars-h0p1,0,co21,1.0,5.759586531581287,0.0,-89.89720928455768,-2.7200281951332363,2.2257317562517853,0.0
f4-stars-h0p1,0,co21,1.0,0.0,0.4,-89.16533920364859,-3.120485930039365,-0.7975741834496821,-2.9042020935837236
f4-stars-h0p1,0,co21,1.0,0.5235987755982988,0.4,-88.60166784728783,-2.720836499884657,-2.905199022309856,-2.511599101985664
f4-stars-h0p1,0,co21,1.0,1.0471975511965976,0.4,-88.12930618596612,-1.7218627462714995,-4.083024260685147,-2.267111281227649
f4-stars-h0p1,0,co21,1.0,1.5707963267948966,0.4,-88.09088192641418,-0.4222515704907706,-4.5420999349123505,-2.2850001958691424
f4-stars-h0p1,0,co21,1.0,2.0943951023931953,0.4,-88.53205264274824,1.1105097999471154,-4.234624093888318,-2.6308945981414125
f4-stars-h0p1,0,co21,1.0,2.6179938779914944,0.4,-89.12494187681621,2.6230956309182,-2.5662213208164624,-3.0589061973732883
f4-stars-h0p1,0,co21,1.0,3.141592653589793,0.4,-89.25688704424165,3.2392209459457106,0.5306183587973705,-3.081466825532505
f4-stars-h0p1,0,co21,1.0,3.665191429188092,0.4,-88.81219551808113,2.941769616995149,2.6857743305628885,-2.567586058535231
f4-stars-h0p1,0,co21,1.0,4.1887902047863905,0.4,-88.49848374498605,1.852382458057227,3.8272153805216527,-2.3997054684287864
f4-stars-h0p1,0,co21,1.0,4.71238898038469,0.4,-88.50178519685146,0.33820231215724883,4.371907664434615,-2.4478608777117454
f4-stars-h0p1,0,co21,1.0,5.235987755982989,0.4,-88.83976008539344,-1.3094732611448965,4.00729933098887,-2.7175857405168156
f4-stars-h0p1,0,co21,1.0,5.759586531581287,0.4,-89.24343469235257,-2.678839868506038,2.1062582144319957,-3.0234368422962166
f4-stars-h0p1,0,co21,3.0,0.0,0.0,-78.84408187477214,-5.961867112117627,-0.15747936439805815,0.0
f4-stars-h0p1,0,co21,3.0,0.5235987755982988,0.0,-78.33336664594273,-4.693817069964305,-3.143064667852567,0.0
f4-stars-h0p1,0,co21,3.0,1.0471975511965976,0.0,-77.92717438556267,-2.504580103595519,-4.6085197801140385,0.0
f4-stars-h0p1,0,co21,3.0,1.5707963267948966,0.0,-77.56034589246798,0.3406370273105742,-5.387134944157118,0.0
f4-stars-h0p1,0,co21,3.0,2.0943951023931953,0.0,-77.4304427633644,2.7632755689549895,-5.145327587195349,0.0
f4-stars-h0p1,0,co21,3.0,2.6179938779914944,0.0,-77.97112941371918,5.007928034293912,-3.421137228999793,0.0
f4-stars-h0p1,0,co21,3.0,3.141592653589793,0.0,-78.59322314437887,5.902092617376644,-0.22138099253884744,0.0
f4-stars-h0p1,0,co21,3.0,3.665191429188092,0.0,-78.6380374754405,4.651624851126829,2.8526340612947583,0.0
f4-stars-h0p1,0,co21,3.0,4.1887902047863905,0.0,-78.2346743589225,2.412718587861826,4.814700533644164,0.0
f4-stars-h0p1,0,co21,3.0,4.71238898038469,0.0,-77.8195156585609,-0.10974184861392813,5.618766564087867,0.0
f4-stars-h0p1,0,co21,3.0,5.235987755982989,0.0,-78.0221314533345,-2.5777233539191697,5.1752612151574295,0.0
f4-stars-h0p1,0,co21,3.0,5.759586531581287,0.0,-78.66441284554179,-4.845500207542859,3.184519414207255,0.0
f4-stars-h0p1,0,co21,3.0,0.0,0.4,-78.6044560966877,-5.841569094827294,-0.1485709470823177,-1.1660460948887013
f4-stars-h0p1,0,co21,3.0,0.5235987755982988,0.4,-78.12114844069781,-4.632313526385708,-3.083518759255992,-1.0401891477010625
f4-stars-h0p1,0,co21,3.0,1.0471975511965976,0.4,-77.72720086890172,-2.4697622877598557,-4.5670127610818545,-0.9850160570439336
f4-stars-h0p1,0,co21,3.0,1.5707963267948966,0.4,-77.36845451594766,0.3123947313141872,-5.326588892659004,-0.9457310033893701
f4-stars-h0p1,0,co21,3.0,2.0943951023931953,0.4,-77.24759161963128,2.7235861688046143,-5.060596034653186,-0.9044922833273531
f4-stars-h0p1,0,co21,3.0,2.6179938779914944,0.4,-77.7695385509987,4.921261776310622,-3.350023020242621,-0.9951297037320664
f4-stars-h0p1,0,co21,3.0,3.141592653589793,0.4,-78.36509891859824,5.7929591417673025,-0.2205556779495179,-1.1148705419268115
f4-stars-h0p1,0,co21,3.0,3.665191429188092,0.4,-78.4167694102,4.588524942290274,2.8136072038149234,-1.0852749192174775
f4-stars-h0p1,0,co21,3.0,4.1887902047863905,0.4,-78.02419763863888,2.388710245348164,4.757612253630444,-1.027723313843887
f4-stars-h0p1,0,co21,3.0,4.71238898038469,0.4,-77.62623772684438,-0.10173442953782998,5.540547576376787,-0.9461164406084388
f4-stars-h0p1,0,co21,3.0,5.235987755982989,0.4,-77.82478947401874,-2.542066043928574,5.084774271313685,-0.9717136593619315
f4-stars-h0p1,0,co21,3.0,5.759586531581287,0.4,-78.43855861053567,-4.776385979407743,3.1270083768287216,-1.106635346971933
f4-stars-h0p1,0,co21,6.0,0.0,0.0,-63.454914869738815,-4.214975224016956,-0.02560587109912032,0.0
f4-stars-h0p1,0,co21,6.0,0.5235987755982988,0.0,-63.37992742342249,-3.6118647569055637,-2.094268727745664,0.0
f4-stars-h0p1,0,co21,6.0,1.0471975511965976,0.0,-63.36832872130114,-2.071538041383914,-3.676265857893472,0.0
f4-stars-h0p1,0,co21,6.0,1.5707963267948966,0.0,-63.00185228339178,0.15738983261193223,-4.128315060528883,0.0
f4-stars-h0p1,0,co21,6.0,2.0943951023931953,0.0,-62.69041078128991,2.0411738132317856,-3.4989916809379986,0.0
f4-stars-h0p1,0,co21,6.0,2.6179938779914944,0.0,-62.87268864447529,3.4931899546475673,-2.1560299092128137,0.0
f4-stars-h0p1,0,co21,6.0,3.141592653589793,0.0,-63.34267348618489,4.197221332472018,-0.16108990526568126,0.0
f4-stars-h0p1,0,co21,6.0,3.665191429188092,0.0,-63.71787473960056,3.728705496492416,2.113346801302875,0.0
f4-stars-h0p1,0,co21,6.0,4.1887902047863905,0.0,-63.55002344439477,1.9983090679717428,3.722784341434401,0.0
f4-stars-h0p1,0,co21,6.0,4.71238898038469,0.0,-63.1282672200699,-0.08103544911179515,4.094114401910604,0.0
f4-stars-h0p1,0,co21,6.0,5.235987755982989,0.0,-63.1260837963326,-1.9983373410351781,3.6027219981147574,0.0
f4-stars-h0p1,0,co21,6.0,5.759586531581287,0.0,-63.40962488059207,-3.622902721594058,2.1753954242825304,0.0
f4-stars-h0p1,0,co21,6.0,0.0,0.4,-63.391182256338574,-4.193487785797149,-0.024924707019626364,-0.3177091435623534
f4-stars-h0p1,0,co21,6.0,0.5235987755982988,0.4,-63.316734597850754,-3.593515871736682,-2.0843806532204585,-0.3150303325278403
f4-stars-h0p1,0,co21,6.0,1.0471975511965976,0.4,-63.300740204616424,-2.0581971912931305,-3.653932109927373,-0.3362365129016999
f4-stars-h0p1,0,co21,6.0,1.5707963267948966,0.4,-62.939470028991565,0.15456189765517322,-4.1069838309857225,-0.31083250399603624
f4-stars-h0p1,0,co21,6.0,2.0943951023931953,0.4,-62.633113539090175,2.032072469180402,-3.483920397399089,-0.28581909363614255
f4-stars-h0p1,0,co21,6.0,2.6179938779914944,0.4,-62.81395520157135,3.4776284751203677,-2.145799295633712,-0.292947639204504
f4-stars-h0p1,0,co21,6.0,3.141592653589793,0.4,-63.27921771636953,4.17590193076127,-0.15912930469695713,-0.3163197698791416
f4-stars-h0p1,0,co21,6.0,3.665191429188092,0.4,-63.648218295984485,3.705313648210577,2.1003578693547698,-0.3466523798383768
f4-stars-h0p1,0,co21,6.0,4.1887902047863905,0.4,-63.48205228787484,1.9869129481285321,3.6990370594821385,-0.33799569247549727
f4-stars-h0p1,0,co21,6.0,4.71238898038469,0.4,-63.06838429346858,-0.07989398462939389,4.075327319303644,-0.2986350874649427
f4-stars-h0p1,0,co21,6.0,5.235987755982989,0.4,-63.066033267430626,-1.989689500930718,3.5855773597288687,-0.2994651510208281
f4-stars-h0p1,0,co21,6.0,5.759586531581287,0.4,-63.345146063261886,-3.6036570137801585,2.163027948772608,-0.3212536000209612
f4-stars-h0p1,0,total,1.0,0.0,0.0,-1918.191516445192,-92.23402323377375,-1.0172124891260546,0.0
f4-stars-h0p1,0,total,1.0,0.5235987755982988,0.0,-1916.076666028569,-80.58276117903598,-52.65337537725057,0.0
f4-stars-h0p1,0,total,1.0,1.0471975511965976,0.0,-1914.2757399383179,-49.66813512962744,-86.50048285006993,0.0
f4-stars-h0p1,0,total,1.0,1.5707963267948966,0.0,-1916.2904072009344,-7.014185619044548,-97.78599683038432,0.0
f4-stars-h0p1,0,total,1.0,2.0943951023931953,0.0,-1920.7884363981461,39.06928907929284,-87.18843014075561,0.0
f4-stars-h0p1,0,total,1.0,2.6179938779914944,0.0,-1925.0430392895883,74.93989754943695,-48.768533351102576,0.0
f4-stars-h0p1,0,total,1.0,3.141592653589793,0.0,-1924.0673411583448,88.84096006014052,8.075950814305383,0.0
f4-stars-h0p1,0,total,1.0,3.665191429188092,0.0,-1917.468778044644,75.24759677320414,61.28563822666395,0.0
f4-stars-h0p1,0,total,1.0,4.1887902047863905,0.0,-1910.0231758636016,41.78212513113474,94.54668086342716,0.0
f4-stars-h0p1,0,total,1.0,4.71238898038469,0.0,-1906.7701527599718,-1.0865589508057047,105.97561913531196,0.0
f4-stars-h0p1,0,total,1.0,5.235987755982989,0.0,-1909.147561292907,-43.48864859078753,94.63638500763264,0.0
f4-stars-h0p1,0,total,1.0,5.759586531581287,0.0,-1915.2692912894756,-77.46136834262823,57.79954200208089,0.0
f4-stars-h0p1,0,total,1.0,0.0,0.4,-1904.0476838974816,-87.67075327611208,0.35166297795120527,-64.91939483748745
f4-stars-h0p1,0,total,1.0,0.5235987755982988,0.4,-1902.732820941831,-76.6941832925187,-48.727965949980444,-61.96325795780148
f4-stars-h0p1,0,total,1.0,1.0471975511965976,0.4,-1901.5483239730195,-47.12093538879491,-80.77604814399776,-59.61102354067962
f4-stars-h0p1,0,total,1.0,1.5707963267948966,0.4,-1903.4183970124602,-6.07555864186463,-91.68260930415474,-60.22078098925771
f4-stars-h0p1,0,total,1.0,2.0943951023931953,0.4,-1907.2561485167178,37.46663787533263,-81.04313764495957,-62.730578329262684
f4-stars-h0p1,0,total,1.0,2.6179938779914944,0.4,-1910.7246366848947,71.07968576751955,-45.28120343375069,-65.71243683957384
f4-stars-h0p1,0,total,1.0,3.141592653589793,0.4,-1909.8155868968165,83.79638177892843,7.314408697325224,-65.52726482386005
