galaxy	team_release_kin	point_index	outer_fold	radius_kpc	radius_over_source	local_hi_surface_density	enclosed_gas_mass_msun	gbar_m_s2	u	vbar_km_s	h_lane0_feedback0	h_lane0_feedback1	h_lane0_feedback2	h_lane0_feedback3	h_lane0_feedback4	h_lane0_feedback5	h_lane0_feedback6	h_lane0_feedback7	h_lane0_feedback8	h_lane0_feedback9	h_lane0_feedback10	h_lane0_feedback11	h_lane0_feedback12	h_lane0_feedback13	h_lane0_feedback14	h_lane0_feedback15	h_lane1_feedback0	h_lane1_feedback1	h_lane1_feedback2	h_lane1_feedback3	h_lane1_feedback4	h_lane1_feedback5	h_lane1_feedback6	h_lane1_feedback7	h_lane1_feedback8	h_lane1_feedback9	h_lane1_feedback10	h_lane1_feedback11	h_lane1_feedback12	h_lane1_feedback13	h_lane1_feedback14	h_lane1_feedback15	h_lane2_feedback0	h_lane2_feedback1	h_lane2_feedback2	h_lane2_feedback3	h_lane2_feedback4	h_lane2_feedback5	h_lane2_feedback6	h_lane2_feedback7	h_lane2_feedback8	h_lane2_feedback9	h_lane2_feedback10	h_lane2_feedback11	h_lane2_feedback12	h_lane2_feedback13	h_lane2_feedback14	h_lane2_feedback15	h_lane3_feedback0	h_lane3_feedback1	h_lane3_feedback2	h_lane3_feedback3	h_lane3_feedback4	h_lane3_feedback5	h_lane3_feedback6	h_lane3_feedback7	h_lane3_feedback8	h_lane3_feedback9	h_lane3_feedback10	h_lane3_feedback11	h_lane3_feedback12	h_lane3_feedback13	h_lane3_feedback14	h_lane3_feedback15	total_hi_mass_msun	half_hi_mass_radius_fraction	distance_mpc	inclination_degrees	missing_stellar_counterpart
WALLABY J164052-602341	Norma Kin TR1	0	0	2.736327450691e+00	6.643046944198e-02	8.460000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.513030533636e-01	4.467130974654e-01	4.420920925133e-01	4.327607523735e-01	4.233172766148e-01	4.089622541467e-01	3.895239015304e-01	3.648836390637e-01	3.350949616536e-01	3.054293251597e-01	2.571663174792e-01	2.105551626233e-01	1.639460587603e-01	1.530885658636e-01	1.281573425146e-01	1.134392983798e-01	4.513030533636e-01	4.558610818758e-01	4.603863639695e-01	4.693357003538e-01	4.781456477312e-01	4.910894816720e-01	5.078242235379e-01	5.278767793774e-01	5.506523659421e-01	5.720319202593e-01	6.046644860190e-01	6.337818189780e-01	6.597100700031e-01	7.033708742111e-01	7.382144089199e-01	7.663456374973e-01	4.513030533636e-01	4.536243777471e-01	4.559904941216e-01	4.608568678505e-01	4.659010652394e-01	4.737956661504e-01	4.849138076508e-01	4.996935854814e-01	5.185379546799e-01	5.382900039601e-01	5.722004299002e-01	6.058515492232e-01	6.378934681850e-01	6.945495338011e-01	7.384122143660e-01	7.708705630804e-01	4.513030533636e-01	4.376245723139e-01	4.238695966370e-01	3.964292156286e-01	3.695469071335e-01	3.311852816956e-01	2.857223752046e-01	2.422710058152e-01	2.088324208938e-01	1.891748608912e-01	nan	1.922083186501e-01	1.886094966361e-01	1.861622916931e-01	1.854473482726e-01	9.996398073887e-02	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	1	0	8.230872971678e+00	1.998228520815e-01	9.010000000000e+00	2.283608214610e+09	4.698295645260e-12	3.915246371050e-02	3.454366339394e+01	6.173454529490e-01	6.123146791187e-01	6.072153491027e-01	5.968134389550e-01	5.861456715657e-01	5.696630869629e-01	5.468444102482e-01	5.171246415357e-01	4.800703981947e-01	4.420235916377e-01	3.778989801680e-01	3.134019229110e-01	2.458341768208e-01	2.339696338097e-01	1.979382542492e-01	1.763261381070e-01	6.173454529490e-01	6.223072003743e-01	6.271995540193e-01	6.367750996817e-01	6.460710568450e-01	6.594918802943e-01	6.764210935121e-01	6.960744875413e-01	7.175584094783e-01	7.369186398837e-01	7.649908222103e-01	7.885822848504e-01	8.084905003829e-01	8.398376484728e-01	8.630631270576e-01	8.807657731721e-01	6.173454529490e-01	6.203341403634e-01	6.233705542813e-01	6.295840843068e-01	6.359801305159e-01	6.458995536041e-01	6.596802915777e-01	6.776526502067e-01	6.999775237759e-01	7.226387292493e-01	7.596720990205e-01	7.939236827214e-01	8.240872286876e-01	8.714216709719e-01	9.023344277561e-01	9.215830353924e-01	6.173454529490e-01	6.019795237473e-01	5.862317430139e-01	5.540182175206e-01	5.215331981096e-01	4.737382810307e-01	4.152760097739e-01	3.584313154230e-01	3.145698757542e-01	2.888094879415e-01	nan	2.991908154613e-01	2.943156004135e-01	2.908967350764e-01	2.898401007070e-01	1.562369805685e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	2	0	1.372177005606e+01	3.331266607617e-01	9.059999999999e+00	5.201273915520e+09	3.850348099220e-12	3.208623416017e-02	4.037665514626e+01	7.986286837392e-01	7.948653302798e-01	7.910103970477e-01	7.830194563693e-01	7.746437944790e-01	7.613354622992e-01	7.421554584689e-01	7.158156066856e-01	6.807465764611e-01	6.420889859380e-01	5.707659091810e-01	4.902190171876e-01	3.930321170136e-01	3.917922997214e-01	3.407487489527e-01	3.086463339364e-01	7.986286837392e-01	8.023021029955e-01	8.058872735758e-01	8.127997670940e-01	8.193801865765e-01	8.286593667767e-01	8.400024312198e-01	8.526837834990e-01	8.659752204822e-01	8.774673682006e-01	8.933617779077e-01	9.060600251351e-01	9.163390398728e-01	9.317749958778e-01	9.426688387549e-01	9.506892018805e-01	7.986286837392e-01	8.016385994658e-01	8.046682901954e-01	8.107797535889e-01	8.169476826113e-01	8.262683882443e-01	8.387268220321e-01	8.541230776158e-01	8.719105059300e-01	8.884524900865e-01	9.122133485002e-01	9.306225853989e-01	9.441039038019e-01	9.606522800416e-01	9.682273031433e-01	9.713187347495e-01	7.986286837392e-01	7.883472174094e-01	7.773913507098e-01	7.535396418219e-01	7.273293201294e-01	6.844482675431e-01	6.255973765721e-01	5.646660829386e-01	5.169960754888e-01	4.889198254926e-01	nan	5.270483865586e-01	5.211173707349e-01	5.165410491795e-01	5.148937498298e-01	2.775580352680e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	3	0	1.921631557705e+01	4.665190434012e-01	8.360000000000e+00	8.972555317363e+09	3.386775766439e-12	2.822313138699e-02	4.481295221051e+01	9.381614599517e-01	9.366523610374e-01	9.350903269783e-01	9.317992740593e-01	9.282712624465e-01	9.224949678815e-01	9.137853396420e-01	9.010347233240e-01	8.825099130546e-01	8.598185346393e-01	8.109097139100e-01	7.398883235188e-01	6.198216045859e-01	6.600395215344e-01	6.031959635958e-01	5.634517932282e-01	9.381614599517e-01	9.396195851365e-01	9.410286322028e-01	9.437067517845e-01	9.462097119366e-01	9.496637373907e-01	9.537690037452e-01	9.582105707649e-01	9.627031335357e-01	9.664571743413e-01	9.714559748360e-01	9.752930316668e-01	9.783002292474e-01	9.826556407319e-01	9.856182792077e-01	9.877437890046e-01	9.381614599517e-01	9.398620616388e-01	9.415454624013e-01	9.448558244450e-01	9.480830111611e-01	9.527478213442e-01	9.585949890422e-01	9.652262438398e-01	9.720940868742e-01	9.777385591304e-01	9.846298645606e-01	9.890353963636e-01	9.918437929371e-01	9.953273412724e-01	9.972225930686e-01	9.982766170631e-01	9.381614599517e-01	9.354824384985e-01	9.326540903028e-01	9.266083867285e-01	9.201304787329e-01	9.095959195639e-01	8.944411346985e-01	8.778100612226e-01	8.640991803998e-01	8.555992813085e-01	nan	9.689929166665e-01	9.698244079609e-01	9.693958711076e-01	9.681231563890e-01	5.221226425092e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	4	0	2.471086109804e+01	5.999114260407e-01	7.050000000000e+00	1.306072857975e+10	2.981276033947e-12	2.484396694955e-02	4.767825003039e+01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999999e-01	9.876024304209e-01	8.963350424716e-01	9.999999999999e-01	9.999999999999e-01	9.999999999999e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999997594e-01	9.999999996194e-01	9.999999996499e-01	9.999999996566e-01	9.999999996445e-01	9.999999996663e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999788e-01	9.999999999653e-01	9.999999999682e-01	9.999999999763e-01	9.999999998108e-01	9.999999999356e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	nan	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999999e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	5	0	3.020175818242e+01	7.332152347210e-01	5.379999999998e+00	1.687398442829e+10	2.578479812981e-12	2.148733177484e-02	4.901999396120e+01	9.735020856922e-01	9.732395654481e-01	9.729787274820e-01	9.724643771985e-01	9.719641472156e-01	9.712539473952e-01	9.704237556301e-01	9.696952025361e-01	9.696039199071e-01	9.710139603804e-01	9.803391923732e-01	9.999999999998e-01	9.999999999998e-01	7.883207972722e-01	6.533395646994e-01	5.959633789070e-01	9.735020856922e-01	9.737657805677e-01	9.740301875664e-01	9.745594929321e-01	9.750870794131e-01	9.758701205158e-01	9.768893780914e-01	9.781102415762e-01	9.794836756827e-01	9.807508705216e-01	9.826307821787e-01	9.842449400244e-01	9.856294428393e-01	9.878491919602e-01	9.895249885838e-01	9.908204047948e-01	9.735020856922e-01	9.739889364493e-01	9.744771194952e-01	9.754561642929e-01	9.764364700789e-01	9.779028805772e-01	9.798342852791e-01	9.821743722909e-01	9.848097915089e-01	9.871887430514e-01	9.904600260690e-01	9.928319778585e-01	9.944240077375e-01	9.960612856597e-01	9.959255335384e-01	9.948187202479e-01	9.735020856922e-01	9.692814598904e-01	9.646652702205e-01	9.543449929568e-01	9.429896909607e-01	9.260400952472e-01	9.079710467261e-01	8.927794894497e-01	8.797998258483e-01	8.684200481993e-01	nan	5.518652897005e-01	5.409937631435e-01	5.338968955983e-01	5.323027448108e-01	5.374255333935e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	6	0	3.569630370341e+01	8.666076173605e-01	3.599999999999e+00	1.989072725258e+10	2.175778645467e-12	1.813148871222e-02	4.895468400029e+01	8.737365897848e-01	8.719897884794e-01	8.702133884359e-01	8.665719293633e-01	8.628131510471e-01	8.569600942313e-01	8.487782455209e-01	8.380334804469e-01	8.246734633119e-01	8.114346771766e-01	7.931797105000e-01	7.846401812688e-01	7.835242046164e-01	5.191860308384e-01	3.975794054483e-01	3.483903934750e-01	8.737365897848e-01	8.754538309842e-01	8.771416024781e-01	8.804293263815e-01	8.836013381803e-01	8.881471547678e-01	8.938263723064e-01	9.003471295527e-01	9.073946308935e-01	9.136827105675e-01	9.227156828540e-01	9.302520120148e-01	9.365909551298e-01	9.465732296703e-01	9.540041458625e-01	9.597081809367e-01	8.737365897848e-01	8.752631874096e-01	8.768002558789e-01	8.799033531535e-01	8.830406167021e-01	8.877976735190e-01	8.942012270563e-01	9.022207513428e-01	9.117032620699e-01	9.208317535124e-01	9.347771248494e-01	9.467157044021e-01	9.565624174083e-01	9.709880810909e-01	9.790239900767e-01	9.827851688033e-01	8.737365897848e-01	8.601551438999e-01	8.453409010975e-01	8.121914272405e-01	7.753206466391e-01	7.183033768847e-01	6.521880950699e-01	5.928865628029e-01	5.475611873097e-01	5.190900305441e-01	nan	3.154405319106e-01	3.063305594760e-01	3.007085596215e-01	2.995630511651e-01	3.024171057151e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J164052-602341	Norma Kin TR1	7	0	4.119084922440e+01	1.000000000000e+00	1.820000000000e+00	2.165061380787e+10	1.778604002523e-12	1.482170002102e-02	4.754614146288e+01	7.414097416505e-01	7.384664023204e-01	7.354830759067e-01	7.293977339375e-01	7.231571382198e-01	7.135164722379e-01	7.001804021156e-01	6.828655779161e-01	6.615049080544e-01	6.401860798197e-01	6.079601871504e-01	5.848877769550e-01	5.754073425752e-01	3.570156454644e-01	2.640483373786e-01	2.268934266828e-01	7.414097416505e-01	7.443128760871e-01	7.471756612685e-01	7.527799411996e-01	7.582227014938e-01	7.660863518404e-01	7.760208897189e-01	7.875872134834e-01	8.002923117825e-01	8.118197601842e-01	8.287202035958e-01	8.431546114979e-01	8.555527872523e-01	8.756042945267e-01	8.909995342480e-01	9.031231034137e-01	7.414097416505e-01	7.432573476650e-01	7.451259725779e-01	7.489241413781e-01	7.527995035941e-01	7.587450392253e-01	7.668849500508e-01	7.773132744573e-01	7.900121975605e-01	8.026636582048e-01	8.229656178593e-01	8.415416336227e-01	8.579748887375e-01	8.846259921887e-01	9.027448294391e-01	9.144083226195e-01	7.414097416505e-01	7.218736403496e-01	7.014967746753e-01	6.589240046484e-01	6.153365805568e-01	5.526051624402e-01	4.828256257146e-01	4.209324027020e-01	3.741340098369e-01	3.456610761193e-01	nan	2.043408362887e-01	1.969651170773e-01	1.925333634575e-01	1.916760098515e-01	1.934859691857e-01	1.603749170953e+10	5.999114260408e-01	7.525440685938e+01	6.460000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	0	1	2.648730696025e+00	7.665576451350e-02	9.570000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.488303036994e-01	5.446579815226e-01	5.404522050345e-01	5.319434573003e-01	5.233109826797e-01	5.101478163704e-01	4.922459412339e-01	4.694295753287e-01	4.416726516169e-01	4.138518601533e-01	3.680815762126e-01	3.229969626653e-01	2.785297792377e-01	2.077222826396e-01	1.707279235122e-01	1.535784412970e-01	5.488303036994e-01	5.529684506886e-01	5.570717566247e-01	5.651714418454e-01	5.731250579486e-01	5.847740680681e-01	5.997676979226e-01	6.176285436205e-01	6.377642005510e-01	6.565067625417e-01	6.847886734947e-01	7.096655624796e-01	7.315203444478e-01	7.676898875726e-01	7.960177293164e-01	8.185772990940e-01	5.488303036994e-01	5.517291862461e-01	5.546461153666e-01	5.605328014341e-01	5.664874688767e-01	5.755394997690e-01	5.878116607754e-01	6.034225139318e-01	6.224286210791e-01	6.415504750601e-01	6.730839215678e-01	7.033147272389e-01	7.313951158671e-01	7.793606226526e-01	8.161240140447e-01	8.402509211578e-01	5.488303036994e-01	5.333660842000e-01	5.176473614858e-01	4.857880796575e-01	4.542333808509e-01	4.102054045219e-01	3.621271406486e-01	3.204854596756e-01	3.171397775019e-01	3.039858831821e-01	2.898238669618e-01	2.834087315906e-01	2.803290216587e-01	1.403906580796e-01	1.379421885709e-01	1.372594769800e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	1	1	7.967381933642e+00	2.305805396566e-01	9.360000000000e+00	2.311277485704e+09	5.074945227465e-12	4.229121022887e-02	3.532228339094e+01	7.645757284049e-01	7.609521372860e-01	7.572608167418e-01	7.496735421431e-01	7.418119056427e-01	7.295045422784e-01	7.121454534449e-01	6.889857455081e-01	6.592622350183e-01	6.277866314038e-01	5.723404734193e-01	5.131604272116e-01	4.507264746213e-01	3.463124606869e-01	2.903952998795e-01	2.640449182747e-01	7.645757284049e-01	7.681320525610e-01	7.716216456724e-01	7.784031096118e-01	7.849256423016e-01	7.942379553884e-01	8.058120422621e-01	8.190138890154e-01	8.331676573722e-01	8.456847353754e-01	8.634567069915e-01	8.780688975263e-01	8.901875969408e-01	9.089131067965e-01	9.225377866510e-01	9.327989470907e-01	7.645757284049e-01	7.678907208972e-01	7.712030235153e-01	7.778160964601e-01	7.844078569887e-01	7.942394160223e-01	8.072032435596e-01	8.230858727773e-01	8.415063458699e-01	8.590309496837e-01	8.857530315847e-01	9.088739780054e-01	9.282033353557e-01	9.565032330232e-01	9.740292257730e-01	9.818701536871e-01	7.645757284049e-01	7.504980191124e-01	7.354902240812e-01	7.031173502361e-01	6.689380557470e-01	6.189017502602e-01	5.627323874112e-01	5.140926191923e-01	5.242107389229e-01	5.122095050365e-01	4.968539608280e-01	4.893568984582e-01	4.854162019161e-01	2.432819667993e-01	2.392470804480e-01	2.380974903313e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	2	1	1.328250153033e+01	3.844031071137e-01	7.970000000000e+00	4.760072147314e+09	3.760662241259e-12	3.133885201049e-02	3.925973598561e+01	9.340128276052e-01	9.327196964574e-01	9.313903233085e-01	9.286187294276e-01	9.256896203073e-01	9.209814884213e-01	9.140690750270e-01	9.042997211972e-01	8.907028582459e-01	8.747384083964e-01	8.414335084080e-01	7.960434679153e-01	7.361887861212e-01	6.173942457153e-01	5.473288078400e-01	5.122981435801e-01	9.340128276052e-01	9.352707238700e-01	9.364943732532e-01	9.388427845251e-01	9.410655685733e-01	9.441798148478e-01	9.479567129383e-01	9.521432044420e-01	9.564940923846e-01	9.602285608706e-01	9.653569551500e-01	9.694283596466e-01	9.727109903124e-01	9.776265926309e-01	9.810935382134e-01	9.836503441948e-01	9.340128276052e-01	9.359803178953e-01	9.379043184365e-01	9.416216552102e-01	9.451648519564e-01	9.501547210179e-01	9.562095200050e-01	9.628449082250e-01	9.695140234401e-01	9.748918231316e-01	9.813932430630e-01	9.854591699605e-01	9.877871974455e-01	9.893924783449e-01	9.890542699310e-01	9.868310241901e-01	9.340128276052e-01	9.299370745760e-01	9.255979587286e-01	9.163127743753e-01	9.066841007561e-01	8.929750731177e-01	8.782393892546e-01	8.676501281156e-01	9.381193500448e-01	9.551656590744e-01	9.621589764099e-01	9.630932468296e-01	9.618453234296e-01	4.834848342552e-01	4.762307575954e-01	4.740728349988e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	3	1	1.860115276795e+01	5.383278822568e-01	6.430000000000e+00	7.527525765694e+09	3.032376170820e-12	2.526980142350e-02	4.171927378531e+01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999999e-01	9.999999999999e-01	9.999999999999e-01	9.999999999999e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999996833e-01	9.999999996039e-01	9.999999996250e-01	9.999999996359e-01	9.999999996769e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999193e-01	9.999999996106e-01	9.999999997092e-01	9.999999996792e-01	9.999999996789e-01	9.999999996293e-01	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	1.000000000000e+00	9.999999999999e-01	9.999999999999e-01	9.999999999999e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	4	1	2.391980400557e+01	6.922526573999e-01	4.260000000002e+00	9.884400450854e+09	2.407939892713e-12	2.006616577261e-02	4.215769931028e+01	9.276479238626e-01	9.262416137072e-01	9.247903673736e-01	9.217463390901e-01	9.185018544731e-01	9.132266201088e-01	9.053463311354e-01	8.939417453640e-01	8.776034686035e-01	8.579257269407e-01	8.169078895222e-01	7.667132460896e-01	7.116236898028e-01	6.081892122198e-01	5.437149244367e-01	5.106252162277e-01	9.276479238626e-01	9.290109135539e-01	9.303321459361e-01	9.328553305423e-01	9.352289524660e-01	9.385321080050e-01	9.425062394559e-01	9.468767645132e-01	9.513901132278e-01	9.552505390139e-01	9.605520544299e-01	9.647817681172e-01	9.682213369799e-01	9.734528771929e-01	9.772270553663e-01	9.800699127713e-01	9.276479238626e-01	9.292375616532e-01	9.307967722862e-01	9.338250277145e-01	9.367350698269e-01	9.408841794221e-01	9.460279059937e-01	9.518663641375e-01	9.580668494886e-01	9.634624688347e-01	9.708672935079e-01	9.765660122669e-01	9.808657161311e-01	9.863955820852e-01	9.892319519293e-01	9.892840255901e-01	9.276479238626e-01	9.217528167481e-01	9.155247954314e-01	9.023354267270e-01	8.887577622985e-01	8.691246128030e-01	8.455783141457e-01	8.165952234992e-01	6.188141832919e-01	5.473615497722e-01	5.027659260490e-01	4.857050832183e-01	4.785990440061e-01	4.829906619760e-01	4.761021037785e-01	4.740333640105e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165644-622413	Norma Kin TR1	5	1	2.923492360226e+01	8.460752248570e-01	2.500000000001e+00	1.157499861933e+10	1.887676481261e-12	1.573063734384e-02	4.126577793002e+01	7.758584121661e-01	7.721553297372e-01	7.683675405734e-01	7.605327214844e-01	7.523445231647e-01	7.393828667180e-01	7.208069316710e-01	6.955043130824e-01	6.622301392599e-01	6.262039921390e-01	5.621701232867e-01	4.976182507902e-01	4.375378733532e-01	3.419562628287e-01	2.887931460051e-01	2.633013576459e-01	7.758584121661e-01	7.794781523873e-01	7.830159712027e-01	7.898517541433e-01	7.963779304705e-01	8.056142373204e-01	8.169642209877e-01	8.297425524617e-01	8.432565614197e-01	8.550622617749e-01	8.716222914024e-01	8.850964558906e-01	8.962035976159e-01	9.133089266783e-01	9.257666335088e-01	9.351895164899e-01	7.758584121661e-01	7.784391792378e-01	7.810160021688e-01	7.861563448885e-01	7.912764468718e-01	7.989118549133e-01	8.089916819765e-01	8.213899290381e-01	8.358925734406e-01	8.498792779942e-01	8.717318121919e-01	8.913630009399e-01	9.084910329318e-01	9.352839136692e-01	9.535058806060e-01	9.629423532372e-01	7.758584121661e-01	7.594653239775e-01	7.421191227814e-01	7.052010090351e-01	6.669193276902e-01	6.117106548623e-01	5.493461691211e-01	4.899412334312e-01	3.594673123666e-01	3.033227980400e-01	2.637862421933e-01	2.483814525958e-01	2.421143882062e-01	2.430517837316e-01	2.391853790890e-01	2.380781284790e-01	9.219601272065e+09	5.383278822568e-01	7.284532317550e+01	6.560000000000e+01	True
WALLABY J165724-595238	Norma Kin TR1	0	2	1.661959012767e+00	7.665576451351e-02	5.420000000000e+00	2.050360655606e+08	1.034666016895e-11	8.622216807458e-02	2.303485695630e+01	4.809434487674e-01	4.768969907859e-01	4.728346824666e-01	4.646666445898e-01	4.564479201385e-01	4.440447751257e-01	4.274180401992e-01	4.066056064320e-01	3.817996393219e-01	3.574227745666e-01	3.183381560926e-01	2.818751599505e-01	2.485669115614e-01	1.956999720950e-01	1.660325526136e-01	1.516098358363e-01	4.809434487674e-01	4.849730670917e-01	4.889848911289e-01	4.969515128063e-01	5.048363844093e-01	5.164966557028e-01	5.317029259457e-01	5.501117177094e-01	5.712529464099e-01	5.913018585072e-01	6.222235307311e-01	6.500657313514e-01	6.749931161668e-01	7.171108907705e-01	7.507382875140e-01	7.778428594095e-01	4.809434487674e-01	4.834085706103e-01	4.859012889773e-01	4.909692910161e-01	4.961466897470e-01	5.041148836254e-01	5.151047227141e-01	5.293912434719e-01	5.472364270768e-01	5.656686402013e-01	5.970289031205e-01	6.280778708975e-01	6.576240996080e-01	7.092666156856e-01	7.499009871514e-01	7.811291644498e-01	4.809434487674e-01	4.667811181314e-01	4.526696005055e-01	4.250106863703e-01	3.988129495671e-01	3.637053967914e-01	3.259515071998e-01	2.915354818263e-01	2.596695045701e-01	1.778228317643e-01	1.531498513795e-01	1.436264841886e-01	1.397570778487e-01	1.401388020001e-01	1.378860636989e-01	1.372448258123e-01	4.198605466820e+09	5.383278822571e-01	4.570715383454e+01	4.600000000000e+01	True
WALLABY J165724-595238	Norma Kin TR1	1	2	4.999172710404e+00	2.305805396566e-01	6.020000000000e+00	8.897532454610e+08	4.962309439800e-12	4.135257866500e-02	2.766726719859e+01	6.973734730837e-01	6.934064509063e-01	6.893861811049e-01	6.811879538101e-01	6.727837249261e-01	6.598051969864e-01	6.418489563525e-01	6.184725886040e-01	5.893110032304e-01	5.592891309278e-01	5.083857149966e-01	4.579779569973e-01	4.097316501737e-01	3.299410878409e-01	2.840202240461e-01	2.613408404690e-01	6.973734730837e-01	7.012868353455e-01	7.051462038060e-01	7.127020019551e-01	7.200396777570e-01	7.306372772947e-01	7.440111426759e-01	7.595436006883e-01	7.765278679993e-01	7.918346805789e-01	8.140251319676e-01	8.326631137125e-01	8.483794739291e-01	8.730998440982e-01	8.913963867868e-01	9.053362705595e-01	6.973734730837e-01	7.004975553966e-01	7.036400538819e-01	7.099777532204e-01	7.163810304326e-01	7.260949586414e-01	7.392113511211e-01	7.557725524334e-01	7.756753899401e-01	7.953098670846e-01	8.265290573629e-01	8.546804273831e-01	8.788810276390e-01	9.150365772245e-01	9.379375639092e-01	9.521955349230e-01	6.973734730837e-01	6.826978020024e-01	6.676107800686e-01	6.368827764178e-01	6.066492028359e-01	5.649168013451e-01	5.189590273650e-01	4.760411334903e-01	4.331123770626e-01	2.968721506091e-01	2.609427567329e-01	2.472611789947e-01	2.416878277536e-01	2.429193238670e-01	2.391618330023e-01	2.380740266470e-01	4.198605466820e+09	5.383278822571e-01	4.570715383454e+01	4.600000000000e+01	True
