axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	dimensionless_potential	log_dimensionless_potential	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	gema_zcomp_1mpc_percent	gema_zcomp_5mpc_percent	gema_footprint_1mpc	gema_footprint_5mpc	gema_nneigh	gema_q_nn	gema_dnn_mpc	gema_q_lss	gema_eta_k	gema_dkn_mpc
7.690140000000e-01	1.972572000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.626215362549e+01	1.739805000000e+00	0.000000000000e+00	7.685000000000e-01	5.469811000000e-01	2.394779000000e+00	2.266638000000e-01	-3.053037000000e+00	4.073620072033e-01	1.284775550824e+00	-1.243386930132e+01	1.028117204648e+01	-9.695463905877e-02	9.466448032076e+00	1-392010	-4.529543012436e+00	8568-3701	1.546361694336e+02	5.252940000000e-02	4.736710000000e+00	7.035626000000e-03	2.116510000000e-02	1.926529000000e+01	1.829592018390e+03	1.910609999988e+10	2.554830000000e+00	3.578730446292e-07	-6.446271011891e+00	4.079978190141e-10	2.735252449112e+08	8.436997415568e+00	2.500000000000e+01	4.000000000000e+01	1	1	28	-2.133297900000e+00	1.501610000000e-01	-2.132464600000e+00	-8.850537000000e-01	1.942413700000e+00
3.230130000000e-01	1.642031000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.830894851685e+01	1.429451000000e+00	0.000000000000e+00	7.015000000000e-01	1.804373000000e+01	3.118814000000e+00	3.087042000000e+00	9.035933000000e-01	9.280828221027e-01	1.032981998166e+00	-1.090262500589e+01	1.051438303483e+01	-4.999149506894e-01	8.658217390630e+00	1-274323	-3.865067284263e+00	8568-6103	1.553767852783e+02	5.503230000000e-02	9.311630000000e-01	4.090327000000e-01	7.972686000000e-01	1.078902000000e+01	1.553341685553e+03	3.268759999963e+10	8.473890000001e+00	1.845946719293e-07	-6.733780838441e+00	6.344935331929e-11	1.282466292488e+07	7.108045959219e+00	9.166699981689e+01	6.296300125122e+01	1	1	71	-7.713150000000e-02	7.428110000000e-02	-7.455690000000e-02	6.220388000000e-01	6.109105000000e-01
3.386660000000e-01	2.008541000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.924982452393e+01	1.759363000000e+00	0.000000000000e+00	8.284000000000e-01	2.238328000000e+00	2.443533000000e+00	7.377828000000e-01	-2.951262000000e+00	9.469928314209e-01	9.807523948805e-01	-1.194945748265e+01	1.025369653800e+01	-4.310606021590e-01	8.359710875160e+00	1-594602	-3.706359021870e+00	8588-12701	2.494718170166e+02	3.090350000000e-02	1.954620000000e+00	2.014833000000e-02	5.365618000000e-02	9.566485000000e+00	8.444893395891e+02	1.793479999991e+10	8.851010000000e+00	9.696670883951e-08	-7.013377344589e+00	3.190955036480e-11	6.174892971493e+06	6.790629434435e+00	9.166699981689e+01	5.349700164795e+01	1	1	181	-4.585694300000e+00	5.028903000000e-01	-2.712308900000e+00	6.734760000000e-01	5.872619000000e-01
7.009680000000e-01	1.420936000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.929008865356e+01	1.251427000000e+00	0.000000000000e+00	3.758000000000e-01	2.934660000000e+01	3.896910000000e+00	5.771827000000e+00	4.029973000000e+00	1.197713258267e+00	4.769952910543e-01	-1.036977343679e+01	9.765375698354e+00	-1.023807578776e+00	7.369949181819e+00	1-634138	-3.086117961776e+00	8588-12702	2.503130493164e+02	3.054230000000e-02	1.112940000000e+00	2.486579000000e-01	3.106533000000e-01	2.999130000000e+00	5.018133059086e+02	5.826070000000e+09	1.576569999998e+01	1.768403594202e-08	-7.752418611081e+00	3.267074149146e-12	3.549337636261e+05	5.550147314251e+00	6.875000000000e+01	4.654399871826e+01	1	1	118	-1.425255200000e+00	1.243951000000e-01	-9.009314000000e-01	3.295920000000e-01	7.646450000000e-01
3.772390000000e-01	1.782925000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.014682006836e+01	1.569507000000e+00	0.000000000000e+00	8.115000000000e-01	9.311115000000e+00	2.913951000000e+00	2.428954000000e+00	-1.911137000000e-02	1.023318319206e+00	9.669401940416e-01	-1.122563566670e+01	1.035405270752e+01	-4.237608419771e-01	8.307416069107e+00	1-135641	-3.642048874951e+00	8588-12704	2.495573120117e+02	3.036300000000e-02	1.406750000000e+00	1.344055000000e-01	2.924705000000e-01	9.267022000000e+00	1.433482716790e+03	2.259710000007e+10	1.055160000001e+01	1.024833556296e-07	-6.989346662854e+00	2.828953953576e-11	4.592076776830e+06	6.662009140600e+00	4.166699981689e+01	5.574300003052e+01	1	1	200	-4.680992600000e+00	3.886947000000e-01	-2.809032700000e+00	3.477388000000e-01	7.540687000000e-01
3.558840000000e-01	1.552954000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.975234985352e+01	1.369308000000e+00	0.000000000000e+00	5.957000000000e-01	2.155144000000e+01	3.748332000000e+00	4.659497000000e+00	2.771439000000e+00	1.018280144509e+00	9.709991298612e-01	-1.067946617979e+01	1.011776829493e+01	-4.794948513297e-01	8.081208005908e+00	1-135383	-3.531463930699e+00	8588-12705	2.503128662109e+02	3.013980000000e-02	1.235990000000e+00	2.743482000000e-01	3.992465000000e-01	9.354038000000e+00	1.488952434925e+03	1.311500000011e+10	1.042989999999e+01	6.017375303280e-08	-7.220592900747e+00	1.680419897854e-11	2.759556256833e+06	6.440839252101e+00	5.833300018311e+01	4.354100036621e+01	1	1	106	4.804249000000e-01	3.940580000000e-02	4.835338000000e-01	1.169068600000e+00	4.014526000000e-01
7.893350000000e-01	2.174531000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.932011795044e+01	1.949636000000e+00	0.000000000000e+00	7.845000000000e-01	1.947491000000e-01	2.144419000000e+00	-1.628324000000e+00	-5.124955000000e+00	7.827384227672e-01	1.213932993636e+00	-1.288044894571e+01	1.076501028250e+01	1.048505783753e-01	9.199533436964e+00	1-135372	-4.208397507098e+00	8588-6102	2.501167144775e+02	3.007930000000e-02	5.236920000000e+00	7.665868000000e-03	1.128239000000e-02	1.636564000000e+01	3.065336180305e+02	5.821170000026e+10	6.063710000000e+00	4.593998071679e-07	-6.337809191435e+00	2.206699753166e-10	6.233133159455e+07	7.794706404896e+00	7.857099914551e+01	4.336299896240e+01	1	1	113	-2.588923500000e+00	1.914443000000e-01	-2.515600700000e+00	7.430592000000e-01	5.567208000000e-01
9.193250000000e-01	1.524137000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.945544052124e+01	1.344057000000e+00	0.000000000000e+00	5.225000000000e-01	2.045449000000e+01	3.905807000000e+00	5.168089000000e+00	3.608976000000e+00	8.722926606036e-01	9.419345889997e-01	-1.075290596631e+01	9.960182896641e+00	-5.890030607651e-01	8.215597575434e+00	1-594641	-3.671652457415e+00	8588-9102	2.505488891602e+02	3.002580000000e-02	1.201570000000e+00	1.611673000000e-01	3.597300000000e-01	8.748520000000e+00	1.379740731793e+03	9.123949999990e+09	7.452340000000e+00	5.858806906840e-08	-7.232190815131e+00	2.289851849241e-11	5.262793207955e+06	6.721216305528e+00	5.263199996948e+01	4.356399917603e+01	1	1	103	-3.705677300000e+00	3.838418000000e-01	-2.837909900000e+00	6.911498000000e-01	5.793494000000e-01
5.256670000000e-01	1.491778000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.569195938110e+01	1.320664000000e+00	0.000000000000e+00	7.022000000000e-01	2.429060000000e+01	3.909709000000e+00	5.430543000000e+00	3.182990000000e+00	9.132006407472e-01	5.550487182281e-01	-1.084459915357e+01	1.055574600617e+01	-7.677453625609e-01	8.729344724674e+00	1-131279	-3.908072041964e+00	8589-12702	2.258339233398e+02	6.492990000000e-02	5.000000000000e-01	5.142175000000e-01	9.193199000000e-01	3.589622000000e+00	2.897258597223e+03	3.595390000012e+10	8.188430000001e+00	2.101185108697e-07	-6.677535685745e+00	7.474024792555e-11	1.563347324131e+07	7.194055474626e+00	3.333300018311e+01	5.000000000000e+01	1	1	16	-4.144908400000e+00	9.868532000000e-01	-3.498168700000e+00	-7.084167000000e-01	1.696144100000e+00
5.705370000000e-01	1.528369000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.379535675049e+01	1.321990000000e+00	0.000000000000e+00	4.108000000000e-01	1.818412000000e+01	4.739329000000e+00	5.415192000000e+00	2.463322000000e+00	9.343944101041e-01	2.804210580821e-01	-1.066933401582e+01	9.463757157445e+00	-1.208752360775e+00	7.594968337236e+00	1-245082	-3.330286963566e+00	8591-12701	2.122719879150e+02	4.149410000000e-02	2.243180000000e+00	6.229069000000e-02	1.672023000000e-01	1.907309000000e+00	1.606350411636e+03	2.909090000002e+09	8.597940000000e+00	1.619129912394e-08	-7.790718303827e+00	5.485019131369e-12	1.092660687045e+06	6.038485317830e+00	5.555599975586e+01	6.476200103760e+01	1	1	78	-2.430960900000e+00	3.936047000000e-01	-1.412449600000e+00	4.790300000000e-01	6.817846000000e-01
4.687790000000e-01	1.423895000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.364028549194e+01	1.241191000000e+00	0.000000000000e+00	4.766000000000e-01	3.247554000000e+01	4.109581000000e+00	6.121754000000e+00	4.263082000000e+00	8.517840772216e-01	6.545587646265e-01	-1.037496055416e+01	9.519615386741e+00	-7.719840541900e-01	7.816047232297e+00	1-245054	-3.482131577538e+00	8591-12702	2.125352630615e+02	4.282740000000e-02	2.244090000000e+00	1.395259000000e-01	3.070379000000e-01	4.513971000000e+00	1.587979187918e+03	3.308380000003e+09	7.108600000000e+00	2.227154052908e-08	-7.652249741649e+00	9.125507823472e-12	2.198743384479e+06	6.342174545774e+00	1.666699981689e+01	6.363600158691e+01	1	1	61	-3.523001200000e+00	7.036924000000e-01	-2.558520100000e+00	-4.176662000000e-01	1.356893900000e+00
5.353510000000e-01	1.676807000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.403219223022e+01	1.447442000000e+00	0.000000000000e+00	6.316000000000e-01	8.748758000000e+00	3.093406000000e+00	3.073976000000e+00	-9.861958000000e-03	7.629874854825e-01	5.887735172785e-01	-1.125554643179e+01	9.579048102196e+00	-9.759422697698e-01	8.053073131231e+00	1-245456	-3.645042822874e+00	8591-12704	2.121309509277e+02	4.084730000000e-02	1.101150000000e+00	2.106210000000e-02	7.010361000000e-02	3.879480000000e+00	1.048223345307e+03	3.793570000004e+09	5.794119999999e+00	3.133138300204e-08	-7.504020434454e+00	1.575008640588e-11	4.655829164511e+06	6.667997036446e+00	7.500000000000e+01	6.090900039673e+01	1	1	79	-3.610865100000e+00	4.726488000000e-01	-2.344086900000e+00	5.324123000000e-01	6.544147000000e-01
7.122970000000e-01	2.127920000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.213890838623e+01	1.898531000000e+00	0.000000000000e+00	7.321000000000e-01	6.422468000000e-02	2.773900000000e+00	-1.087459000000e+00	-4.737625000000e+00	3.162471986030e-01	1.281957362647e+00	-1.371490705864e+01	9.978608207357e+00	-1.260342497346e-01	9.346113810151e+00	1-197287	-4.514933305774e+00	8591-1902	2.148359527588e+02	4.375520000000e-02	3.947640000000e+00	1.835275000000e-04	1.383628000000e-03	1.914068000000e+01	1.576465264642e+03	9.519369999990e+09	2.071320000000e+00	2.199277127515e-07	-6.657720042414e+00	3.092599060510e-10	2.557278352047e+08	8.407778002246e+00	7.142900085449e+01	4.000000000000e+01	1	1	29	-1.093364700000e+00	6.542670000000e-02	-1.086276900000e+00	9.698368000000e-01	4.677835000000e-01
8.537320000000e-01	2.153883000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.388349151611e+01	1.913788000000e+00	0.000000000000e+00	7.887000000000e-01	5.238350000000e-01	2.183172000000e+00	-1.272245000000e+00	-5.506557000000e+00	9.449394281153e-01	7.654741588908e-01	-1.250532032085e+01	1.079896192784e+01	-5.017632136012e-01	8.909083071608e+00	1-245458	-3.982071821746e+00	8591-3701	2.120573425293e+02	4.152440000000e-02	6.000000000000e+00	1.966263000000e-02	1.994596000000e-02	5.827391000000e+00	1.543097508843e+03	6.294510000017e+10	8.809260000000e+00	3.419333400624e-07	-6.466058551443e+00	1.130558087476e-10	2.198138405234e+07	7.342055034192e+00	8.000000000000e+01	6.396400070190e+01	1	1	80	-1.518180800000e+00	9.553590000000e-02	-1.426789400000e+00	9.342806000000e-01	4.807253000000e-01
7.336370000000e-01	2.127066000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.234589767456e+01	1.934498000000e+00	0.000000000000e+00	7.699000000000e-01	1.881764000000e-01	2.163387000000e+00	-1.327593000000e+00	-5.501307000000e+00	9.317476426783e-01	6.422751305160e-01	-1.312538536913e+01	1.115773170404e+01	-6.333047834629e-01	9.294236418683e+00	1-197218	-4.181244388002e+00	8591-3704	2.138348388672e+02	7.451250000000e-02	6.000000000000e+00	1.077324000000e-02	1.233906000000e-02	4.388086000000e+00	2.715887227581e+03	1.437910000002e+11	8.545700000000e+00	8.051985983035e-07	-6.094096989806e+00	2.744392527506e-10	5.500474640017e+07	7.740400166703e+00	7.692299652100e+01	7.368399810791e+01	1	1	42	-5.365017000000e-01	1.086104000000e-01	-3.621682000000e-01	1.420448500000e+00	3.310099000000e-01
8.606450000000e-01	2.151949000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346351623535e+01	1.965573000000e+00	0.000000000000e+00	1.007100000000e+00	2.432662000000e+00	2.197968000000e+00	-1.057158000000e+00	-4.965940000000e+00	5.245687669050e-01	9.352775126563e-01	-1.174702467983e+01	1.073905151174e+01	-4.142670475459e-01	9.689913977931e+00	1-245451	-4.582672605513e+00	8591-6101	2.122786407471e+02	7.806550000000e-02	5.866480000000e+00	9.818086000000e-02	1.911549000000e-01	8.615441000000e+00	7.834707777703e+02	5.483419999988e+10	3.346330000000e+00	7.841545985781e-07	-6.105598306333e+00	6.825332095505e-10	3.493466650463e+08	8.543256601723e+00	8.571399688721e+01	6.904799652100e+01	1	1	30	-1.025888700000e+00	6.963330000000e-02	-1.003156300000e+00	7.204571000000e-01	5.664629000000e-01
9.104200000000e-01	2.181538000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.281671142578e+01	1.996430000000e+00	0.000000000000e+00	7.306000000000e-01	1.863113000000e-01	2.077906000000e+00	-2.190691000000e+00	-5.810191000000e+00	7.609913681918e-01	7.648220106386e-01	-1.247569274906e+01	1.115465521064e+01	-4.321097885090e-01	9.632672474253e+00	1-197063	-4.435840553031e+00	8591-6102	2.129559936523e+02	7.648900000000e-02	6.000000000000e+00	4.774880000000e-02	5.627552000000e-02	5.818647000000e+00	2.607209001071e+03	1.427760000011e+11	5.767550000000e+00	1.184630176224e-06	-5.926417208720e+00	5.982494165328e-10	1.776611613698e+08	8.249592496762e+00	8.181800079346e+01	6.521700286865e+01	1	1	30	-8.999881000000e-01	1.280232000000e-01	-6.343496000000e-01	5.498622000000e-01	6.457084000000e-01
9.004650000000e-01	1.806620000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.384679794312e+01	1.596001000000e+00	0.000000000000e+00	6.593000000000e-01	3.960347000000e+00	3.138059000000e+00	2.121266000000e+00	-1.309110000000e+00	6.066285416161e-01	5.523368337288e-01	-1.161771278565e+01	9.595219463826e+00	-9.309516030671e-01	8.381962380594e+00	1-245101	-3.887666919489e+00	8591-6103	2.119811096191e+02	4.100870000000e-02	1.293650000000e+00	9.495256000000e-03	2.322899000000e-02	3.567277000000e+00	1.673759689838e+03	3.937489999999e+09	4.042300000000e+00	4.661330225789e-08	-7.331490128958e+00	3.358707546447e-11	1.423132149210e+07	7.153245229675e+00	7.500000000000e+01	5.887900161743e+01	1	1	73	-1.464721200000e+00	1.778742000000e-01	-1.440833000000e+00	5.833376000000e-01	6.293293000000e-01
8.719780000000e-01	1.695565000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.455620574951e+01	1.526951000000e+00	0.000000000000e+00	7.420000000000e-01	1.091876000000e+01	2.912079000000e+00	2.098688000000e+00	-5.649725000000e-01	8.396370291310e-01	8.208385047940e-01	-1.122366911889e+01	1.094794761063e+01	-6.009244940925e-01	9.268673552372e+00	1-629057	-4.214518261621e+00	8591-9101	2.122592468262e+02	7.577920000000e-02	2.099820000000e+00	5.300032000000e-01	9.382879000000e-01	6.619703000000e+00	8.880917314793e+02	8.870489999913e+10	6.912530000000e+00	6.140864721713e-07	-6.211770469669e+00	2.587517893950e-10	6.411326792662e+07	7.806947913935e+00	1.000000000000e+02	7.333300018311e+01	1	1	25	-8.431632000000e-01	9.231750000000e-02	-8.039226000000e-01	3.810385000000e-01	7.350400000000e-01
6.854990000000e-01	1.535355000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.291781234741e+01	1.341445000000e+00	0.000000000000e+00	5.410000000000e-01	1.405955000000e+01	3.683388000000e+00	4.882224000000e+00	2.415714000000e+00	8.536191313518e-01	6.447220193682e-01	-1.089563040314e+01	9.726976469774e+00	-9.648681658961e-01	8.019738207070e+00	1-197045	-3.583059537859e+00	8591-9102	2.120971221924e+02	4.300690000000e-02	8.307300000000e-01	6.781817000000e-02	1.673859000000e-01	4.412879000000e+00	7.062698239950e+02	5.333060000004e+09	7.138700000001e+00	3.575001984815e-08	-7.446723712746e+00	1.458639655985e-11	3.499697170733e+06	6.544030466416e+00	8.000000000000e+01	4.000000000000e+01	1	1	28	-2.757960300000e+00	4.868259000000e-01	-2.497304400000e+00	4.094174000000e-01	7.192028000000e-01
8.876380000000e-01	2.119463000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.408451080322e+01	1.925266000000e+00	0.000000000000e+00	8.387000000000e-01	4.899628000000e-01	2.328728000000e+00	-1.656153000000e+00	-5.385610000000e+00	7.052914002981e-01	2.398843188816e-01	-1.228157145338e+01	1.103909274136e+01	-1.059885822179e+00	9.628509940768e+00	1-207943	-4.461609270235e+00	8592-12703	2.225007629395e+02	1.413820000000e-01	6.000000000000e+00	5.721650000000e-02	1.630574000000e-01	1.737338000000e+00	2.511516859483e+03	1.094189999990e+11	5.073310000000e+00	1.032096463404e-06	-5.986279710106e+00	5.925428339181e-10	2.000460272936e+08	8.301129931163e+00	6.666699981689e+01	6.250000000000e+01	1	1	5	-1.307992500000e+00	2.385382000000e-01	-1.292581900000e+00	-1.982583000000e+00	4.510086100000e+00
9.092270000000e-01	2.077598000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.244681549072e+01	1.883953000000e+00	0.000000000000e+00	7.870000000000e-01	-1.411187000000e-01	7.402447000000e-01	-8.928241000000e-01	-4.532073000000e+00	5.356738034258e-01	5.767788801432e-01	-1.303835116480e+01	1.106337464687e+01	-7.368799477537e-01	9.992027040019e+00	1-246216	-4.728176618297e+00	8592-6103	2.212260437012e+02	1.458400000000e-01	6.000000000000e+00	1.059311000000e-02	2.222976000000e-02	3.773800000000e+00	1.268705419620e+03	1.157109999998e+11	3.433000000000e+00	1.612945867923e-06	-5.792380207724e+00	1.368474941955e-09	6.827545881260e+08	8.834264627290e+00	1.000000000000e+02	6.000000000000e+01	1	1	3	-1.772774800000e+00	2.563429000000e-01	-1.771745900000e+00	-2.161423700000e+00	4.106341400000e+00
7.285310000000e-01	2.154245000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.300633621216e+01	1.986214000000e+00	0.000000000000e+00	6.753000000000e-01	9.397908000000e-02	2.195954000000e+00	-1.324850000000e+00	-5.436345000000e+00	8.464367038602e-01	5.175269707697e-01	-1.301793830389e+01	1.115573977398e+01	-6.397361239816e-01	9.462866366261e+00	1-576294	-4.308214831200e+00	8592-9102	2.244149169922e+02	8.614680000000e-02	6.000000000000e+00	1.373414000000e-02	2.659860000000e-02	3.292509000000e+00	5.723683307167e+02	1.431329999997e+11	7.021610000000e+00	9.754881969360e-07	-6.010777981048e+00	4.046468609736e-10	9.870543188364e+07	7.994341053097e+00	5.000000000000e+01	4.444400024414e+01	1	1	13	7.658206000000e-01	4.678440000000e-02	7.660999000000e-01	-3.435383000000e-01	1.281848200000e+00
9.631380000000e-01	2.209597000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.304675674438e+01	2.001775000000e+00	0.000000000000e+00	8.717000000000e-01	7.978204000000e-01	2.279296000000e+00	-1.894181000000e+00	-5.694541000000e+00	5.946941311198e-01	6.402605564766e-01	-1.222748995072e+01	1.126461951287e+01	-6.575445509213e-01	1.007523125063e+01	1-208269	-4.740268559754e+00	8593-3701	2.256828613281e+02	1.338620000000e-01	6.000000000000e+00	1.089255000000e-01	1.383497000000e-01	4.367778000000e+00	1.360011320017e+03	1.839160000011e+11	3.932730000000e+00	2.237918830504e-06	-5.650155669418e+00	1.657452381853e-09	7.218525752915e+08	8.858448510208e+00	4.000000000000e+01	7.142900085449e+01	1	1	15	-1.806458600000e+00	2.421897000000e-01	-1.686244000000e+00	-4.997181000000e-01	1.445095400000e+00
7.078640000000e-01	2.212770000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.273391342163e+01	2.019789000000e+00	0.000000000000e+00	9.100000000000e-01	5.027555000000e-02	2.032088000000e+00	-1.646263000000e+00	-5.751244000000e+00	7.184842503066e-01	5.622606183814e-01	-1.270975642457e+01	1.130781041321e+01	-7.283751302912e-01	9.870841912596e+00	1-208258	-4.576178831145e+00	8593-3704	2.256210479736e+02	1.330750000000e-01	5.041800000000e+00	3.963273000000e-02	4.284930000000e-02	3.649729000000e+00	1.291009671444e+03	2.031470000005e+11	5.229790000000e+00	1.858853278460e-06	-5.730754888265e+00	1.035265453708e-09	3.390541410274e+08	8.530269052988e+00	6.666699981689e+01	6.500000000000e+01	1	1	13	-1.126923100000e+00	1.884484000000e-01	-1.093776600000e+00	-4.269837000000e-01	1.366632500000e+00
8.896110000000e-01	2.187128000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.196706390381e+01	1.988902000000e+00	0.000000000000e+00	8.535000000000e-01	4.274418000000e-01	2.169344000000e+00	-1.610079000000e+00	-5.383822000000e+00	5.577345154176e-01	5.203303563347e-01	-1.243265401139e+01	1.103551778897e+01	-7.935438362222e-01	9.920048758133e+00	1-208254	-4.681157121358e+00	8593-6102	2.252643737793e+02	1.320970000000e-01	6.000000000000e+00	4.007410000000e-02	9.069955000000e-02	3.313831000000e+00	2.584614717578e+03	1.085220000003e+11	3.611890000000e+00	1.437812392203e-06	-5.842297777616e+00	1.159467467369e-09	5.498264565781e+08	8.740225633415e+00	1.000000000000e+02	6.000000000000e+01	1	1	6	-2.895959600000e+00	5.180219000000e-01	-2.821617400000e+00	-1.272358200000e+00	2.614828600000e+00
7.042160000000e-01	2.033862000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.134107971191e+01	1.799476000000e+00	0.000000000000e+00	7.383000000000e-01	3.461238000000e-01	2.594111000000e+00	-6.853228000000e-02	-4.245524000000e+00	1.199716790944e+00	1.414892814263e-01	-1.185858445581e+01	1.116607471736e+01	-1.166476535108e+00	8.766641135470e+00	1-246383	-3.783462172263e+00	8595-12704	2.212230987549e+02	8.896180000000e-02	1.819330000000e+00	2.029973000000e-01	2.087855000000e-01	1.385126000000e+00	9.885258781549e+02	1.465800000010e+11	1.583860000001e+01	4.428706251675e-07	-6.353723124752e+00	8.144247157416e-11	8.807156937164e+06	6.944835735226e+00	1.000000000000e+02	7.142900085449e+01	1	1	12	4.994303000000e-01	6.811030000000e-02	5.235462000000e-01	-1.724914800000e+00	3.700798300000e+00
8.361730000000e-01	2.124762000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.018998336792e+01	1.951202000000e+00	0.000000000000e+00	7.174000000000e-01	6.357335000000e-02	2.123076000000e+00	-1.065009000000e+00	-5.335979000000e+00	7.211021458952e-01	8.493690400870e-01	-1.296997498478e+01	1.095561271621e+01	-3.633276930234e-01	9.513408424423e+00	1-197534	-4.396153139264e+00	8595-3701	2.188972473145e+02	6.910500000000e-02	6.000000000000e+00	9.674705000000e-03	1.419136000000e-02	7.069180000000e+00	1.230092540804e+03	9.028439999920e+10	5.261410000000e+00	8.211632769416e-07	-6.085570480853e+00	4.545882791062e-10	1.479849905921e+08	8.170217669222e+00	7.500000000000e+01	4.594599914551e+01	1	1	18	-3.072594200000e+00	3.201819000000e-01	-2.935735900000e+00	-5.948339000000e-01	1.554539700000e+00
8.241420000000e-01	2.172260000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.972033691406e+01	1.945848000000e+00	0.000000000000e+00	1.029900000000e+00	-1.414768000000e-01	2.230469000000e+00	-1.657997000000e+00	-4.911228000000e+00	7.775935478628e-01	3.747263558594e-01	-1.287090991281e+01	1.127766650531e+01	-8.606902753660e-01	9.722479409586e+00	1-197718	-4.472442930862e+00	8595-6101	2.190312194824e+02	1.253510000000e-01	6.000000000000e+00	2.551271000000e-02	6.020023000000e-02	2.369880000000e+00	2.167756170675e+03	1.895249999993e+11	5.992300000000e+00	1.513533041244e-06	-5.820008093721e+00	7.356804564579e-10	2.102796533572e+08	8.322797252419e+00	5.000000000000e+01	6.666699981689e+01	1	1	12	-2.695522300000e+00	5.481182000000e-01	-2.475881100000e+00	-1.187236500000e+00	2.449454300000e+00
8.838270000000e-01	2.036129000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.158313369751e+01	1.772177000000e+00	0.000000000000e+00	7.825000000000e-01	2.131980000000e+00	2.251621000000e+00	-2.446938000000e-01	-3.998063000000e+00	8.637610978872e-01	6.967595623647e-01	-1.149632955306e+01	1.062959917925e+01	-5.463601869571e-01	8.902076983479e+00	1-246027	-4.019157942796e+00	8595-6104	2.193966217041e+02	4.366960000000e-02	6.000000000000e+00	1.359157000000e-01	1.420184000000e-01	4.974616000000e+00	1.743694479920e+03	4.261859999972e+10	7.307370000000e+00	2.790981965369e-07	-6.554242969805e+00	1.112466118629e-10	2.607517766994e+07	7.416227276286e+00	7.500000000000e+01	5.122000122070e+01	1	1	42	-2.132867100000e+00	1.724853000000e-01	-1.687348500000e+00	1.531514000000e+00	3.039619000000e-01
6.800990000000e-01	2.129651000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.099864578247e+01	1.956677000000e+00	0.000000000000e+00	7.683000000000e-01	2.004686000000e-01	2.057380000000e+00	-1.660087000000e+00	-4.936919000000e+00	5.765221725933e-01	6.158509833598e-01	-1.292330837837e+01	1.102536731768e+01	-6.820519354075e-01	9.872322972497e+00	1-245940	-4.647900399952e+00	8595-9101	2.201268157959e+02	1.314650000000e-01	6.000000000000e+00	1.264908000000e-02	6.052103000000e-02	4.129058000000e+00	1.290008907030e+03	1.060149999992e+11	3.771570000000e+00	1.345129489540e-06	-5.871235906081e+00	1.038802011616e-09	4.717503060611e+08	8.673712190598e+00	1.000000000000e+02	7.500000000000e+01	1	1	3	-3.327632900000e+00	8.292050000000e-01	-2.846255800000e+00	-9.880255000000e-01	1.668485000000e+00
