group,draw,branch,center,kind,shift,amplitude,estimated_amplitude,injected_amplitude,standard_error,standardized_error
gaussian,11,boxcar_independent,10,rotation,0,10,3.238425158926069,3.2469087340358422,0.09268144517849895,-0.09153477369104851
gaussian,12,boxcar_independent,10,rotation,0,10,3.1182143983913213,3.2469087340358422,0.09268144517849895,-1.388566345687242
gaussian,13,boxcar_independent,10,rotation,0,10,3.403910468830585,3.2469087340358422,0.09268144517849895,1.6939931665110157
gaussian,14,boxcar_independent,10,rotation,0,10,3.2242785636500235,3.2469087340358422,0.09268144517849895,-0.24417153122973148
gaussian,15,boxcar_independent,10,rotation,0,10,3.2876351811982407,3.2469087340358422,0.09268144517849895,0.4394239546433657
gaussian,16,boxcar_independent,10,rotation,0,10,3.2176599716141454,3.2469087340358422,0.09268144517849895,-0.31558379744041914
gaussian,17,boxcar_independent,10,rotation,0,10,3.1939899518292254,3.2469087340358422,0.09268144517849895,-0.5709749357565391
gaussian,18,boxcar_independent,10,rotation,0,10,3.1948978954751293,3.2469087340358422,0.09268144517849895,-0.5611785450749396
gaussian,19,boxcar_independent,10,rotation,0,10,3.2472485099102704,3.2469087340358422,0.09268144517849895,0.0036660614621789453
gaussian,20,boxcar_independent,10,rotation,0,10,3.274890359158748,3.2469087340358422,0.09268144517849895,0.3019118343376583
gaussian,21,boxcar_independent,10,rotation,0,10,3.1881971444841466,3.2469087340358422,0.09268144517849895,-0.6334772773409006
gaussian,22,boxcar_independent,10,rotation,0,10,3.189308653700259,3.2469087340358422,0.09268144517849895,-0.6214844861843589
gaussian,23,boxcar_independent,10,rotation,0,10,2.932409785084957,3.2469087340358422,0.09268144517849895,-3.3933323800160773
gaussian,24,boxcar_independent,10,rotation,0,10,3.2810329394092306,3.2469087340358422,0.09268144517849895,0.3681881018111794
gaussian,25,boxcar_independent,10,rotation,0,10,3.049490854198456,3.2469087340358422,0.09268144517849895,-2.130069071076431
gaussian,26,boxcar_independent,10,rotation,0,10,3.266033994102596,3.2469087340358422,0.09268144517849895,0.20635478902944918
gaussian,27,boxcar_independent,10,rotation,0,10,3.2214192316161534,3.2469087340358422,0.09268144517849895,-0.27502271215773205
gaussian,28,boxcar_independent,10,rotation,0,10,3.2416539169128176,3.2469087340358422,0.09268144517849895,-0.05669761744548063
gaussian,29,boxcar_independent,10,rotation,0,10,3.244913477007705,3.2469087340358422,0.09268144517849895,-0.021528117351800713
gaussian,30,boxcar_independent,10,rotation,0,10,3.284753956616248,3.2469087340358422,0.09268144517849895,0.40833656086736414
gaussian,31,boxcar_independent,10,rotation,0,10,3.2662934396777,3.2469087340358422,0.09268144517849895,0.20915411498519784
noiseless,0,boxcar_independent,10,rotation,0,10,3.2469087340358422,3.2469087340358422,0.09268144517849895,0.0
empirical,0,boxcar_independent,10,rotation,-4,5,1.714384610274439,1.6234543670179211,0.09456779662800915,0.9615349674921576
empirical,1,boxcar_independent,10,rotation,-4,5,1.640483557455155,1.6234543670179211,0.09456779662800915,0.18007388396940088
empirical,2,boxcar_independent,10,rotation,-4,5,1.5359641904102999,1.6234543670179211,0.09456779662800915,-0.9251582433687406
empirical,3,boxcar_independent,10,rotation,-4,5,1.7084603263413773,1.6234543670179211,0.09456779662800915,0.8988890759275566
empirical,4,boxcar_independent,10,rotation,-4,5,1.459425343915303,1.6234543670179211,0.09456779662800915,-1.7345124762485564
empirical,5,boxcar_independent,10,rotation,-4,5,1.7245243314535712,1.6234543670179211,0.09456779662800915,1.0687566808098306
empirical,6,boxcar_independent,10,rotation,-4,5,1.447457257359805,1.6234543670179211,0.09456779662800915,-1.8610681007025713
empirical,7,boxcar_independent,10,rotation,-4,5,1.5484542949986908,1.6234543670179211,0.09456779662800915,-0.7930825787794318
empirical,8,boxcar_independent,10,rotation,-4,5,1.55149884002322,1.6234543670179211,0.09456779662800915,-0.7608882681040425
empirical,9,boxcar_independent,10,rotation,-4,5,1.7682458886929893,1.6234543670179211,0.09456779662800915,1.5310869750367386
empirical,10,boxcar_independent,10,rotation,-4,5,1.5096599238774886,1.6234543670179211,0.09456779662800915,-1.2033107167342922
empirical,11,boxcar_independent,10,rotation,-4,5,1.885253414167046,1.6234543670179211,0.09456779662800915,2.7683741874513035
empirical,12,boxcar_independent,10,rotation,-4,5,1.7144995328376038,1.6234543670179211,0.09456779662800915,0.9627502074286136
empirical,13,boxcar_independent,10,rotation,-4,5,1.6494005339048476,1.6234543670179211,0.09456779662800915,0.2743657757935088
empirical,14,boxcar_independent,10,rotation,-4,5,2.0157253662647134,1.6234543670179211,0.09456779662800915,4.148039958991806
empirical,15,boxcar_independent,10,rotation,-4,5,1.865857322979553,1.6234543670179211,0.09456779662800915,2.563271690839382
empirical,16,boxcar_independent,10,rotation,-4,5,1.6659853444337576,1.6234543670179211,0.09456779662800915,0.44974059809319505
empirical,17,boxcar_independent,10,rotation,-4,5,1.9001110301165145,1.6234543670179211,0.09456779662800915,2.9254849215409653
gaussian,0,boxcar_independent,10,rotation,-4,5,1.6198703369817509,1.6234543670179211,0.09456779662800915,-0.03789905405397441
gaussian,1,boxcar_independent,10,rotation,-4,5,1.7043391200263942,1.6234543670179211,0.09456779662800915,0.8553096920153528
gaussian,2,boxcar_independent,10,rotation,-4,5,1.585892225845282,1.6234543670179211,0.09456779662800915,-0.3971980157303766
gaussian,3,boxcar_independent,10,rotation,-4,5,1.5221719402261729,1.6234543670179211,0.09456779662800915,-1.0710033478960244
gaussian,4,boxcar_independent,10,rotation,-4,5,1.593090666166227,1.6234543670179211,0.09456779662800915,-0.32107865398548413
gaussian,5,boxcar_independent,10,rotation,-4,5,1.3812429660521597,1.6234543670179211,0.09456779662800915,-2.561246107049755
gaussian,6,boxcar_independent,10,rotation,-4,5,1.5204556367760431,1.6234543670179211,0.09456779662800915,-1.0891522686843678
gaussian,7,boxcar_independent,10,rotation,-4,5,1.7672359416939731,1.6234543670179211,0.09456779662800915,1.5204073670197649
gaussian,8,boxcar_independent,10,rotation,-4,5,1.5614946831755445,1.6234543670179211,0.09456779662800915,-0.6551879820791473
gaussian,9,boxcar_independent,10,rotation,-4,5,1.6874373965108311,1.6234543670179211,0.09456779662800915,0.676583697350939
gaussian,10,boxcar_independent,10,rotation,-4,5,1.5699812011637737,1.6234543670179211,0.09456779662800915,-0.5654479406397599
gaussian,11,boxcar_independent,10,rotation,-4,5,1.5280836156416076,1.6234543670179211,0.09456779662800915,-1.0084907841457158
gaussian,12,boxcar_independent,10,rotation,-4,5,1.424896536646403,1.6234543670179211,0.09456779662800915,-2.099634732450867
gaussian,13,boxcar_independent,10,rotation,-4,5,1.7372418930701472,1.6234543670179211,0.09456779662800915,1.2032375725091657
gaussian,14,boxcar_independent,10,rotation,-4,5,1.6026257854213597,1.6234543670179211,0.09456779662800915,-0.22025025790219602
gaussian,15,boxcar_independent,10,rotation,-4,5,1.6519976925951523,1.6234543670179211,0.09456779662800915,0.30182923357629826
gaussian,16,boxcar_independent,10,rotation,-4,5,1.7053950360457202,1.6234543670179211,0.09456779662800915,0.8664753959545016
gaussian,17,boxcar_independent,10,rotation,-4,5,1.5157244260391007,1.6234543670179211,0.09456779662800915,-1.1391820981362795
gaussian,18,boxcar_independent,10,rotation,-4,5,1.5418336623072595,1.6234543670179211,0.09456779662800915,-0.8630919575267681
gaussian,19,boxcar_independent,10,rotation,-4,5,1.6439242175760165,1.6234543670179211,0.09456779662800915,0.21645688371714333
gaussian,20,boxcar_independent,10,rotation,-4,5,1.5973121217491502,1.6234543670179211,0.09456779662800915,-0.2764391917853801
gaussian,21,boxcar_independent,10,rotation,-4,5,1.6401120138905112,1.6234543670179211,0.09456779662800915,0.17614502469708948
gaussian,22,boxcar_independent,10,rotation,-4,5,1.6796269346322015,1.6234543670179211,0.09456779662800915,0.5939925600174467
gaussian,23,boxcar_independent,10,rotation,-4,5,1.4134013343760063,1.6234543670179211,0.09456779662800915,-2.221189877862727
gaussian,24,boxcar_independent,10,rotation,-4,5,1.6352038535927378,1.6234543670179211,0.09456779662800915,0.12424405552171595
gaussian,25,boxcar_independent,10,rotation,-4,5,1.4690397148948624,1.6234543670179211,0.09456779662800915,-1.6328460388102564
gaussian,26,boxcar_independent,10,rotation,-4,5,1.6444985439114725,1.6234543670179211,0.09456779662800915,0.22253005403446746
gaussian,27,boxcar_independent,10,rotation,-4,5,1.6239522515463387,1.6234543670179211,0.09456779662800915,0.005264842220825019
gaussian,28,boxcar_independent,10,rotation,-4,5,1.544071780304047,1.6234543670179211,0.09456779662800915,-0.8394251483529087
gaussian,29,boxcar_independent,10,rotation,-4,5,1.5371335960832087,1.6234543670179211,0.09456779662800915,-0.9127924516869406
gaussian,30,boxcar_independent,10,rotation,-4,5,1.7732090019193878,1.6234543670179211,0.09456779662800915,1.5835690397920525
gaussian,31,boxcar_independent,10,rotation,-4,5,1.5571309073091881,1.6234543670179211,0.09456779662800915,-0.7013323993327473
noiseless,0,boxcar_independent,10,rotation,-4,5,1.6234543670179211,1.6234543670179211,0.09456779662800915,0.0
empirical,0,boxcar_independent,10,rotation,-4,10,3.33783897729236,3.2469087340358422,0.09456779662800915,0.9615349674921576
empirical,1,boxcar_independent,10,rotation,-4,10,3.263937924473076,3.2469087340358422,0.09456779662800915,0.18007388396940088
empirical,2,boxcar_independent,10,rotation,-4,10,3.159418557428221,3.2469087340358422,0.09456779662800915,-0.9251582433687406
empirical,3,boxcar_independent,10,rotation,-4,10,3.3319146933592987,3.2469087340358422,0.09456779662800915,0.8988890759275566
empirical,4,boxcar_independent,10,rotation,-4,10,3.082879710933224,3.2469087340358422,0.09456779662800915,-1.7345124762485564
empirical,5,boxcar_independent,10,rotation,-4,10,3.3479786984714925,3.2469087340358422,0.09456779662800915,1.0687566808098306
empirical,6,boxcar_independent,10,rotation,-4,10,3.070911624377726,3.2469087340358422,0.09456779662800915,-1.8610681007025713
empirical,7,boxcar_independent,10,rotation,-4,10,3.171908662016612,3.2469087340358422,0.09456779662800915,-0.7930825787794318
empirical,8,boxcar_independent,10,rotation,-4,10,3.174953207041141,3.2469087340358422,0.09456779662800915,-0.7608882681040425
empirical,9,boxcar_independent,10,rotation,-4,10,3.3917002557109104,3.2469087340358422,0.09456779662800915,1.5310869750367386
empirical,10,boxcar_independent,10,rotation,-4,10,3.13311429089541,3.2469087340358422,0.09456779662800915,-1.2033107167342922
empirical,11,boxcar_independent,10,rotation,-4,10,3.508707781184967,3.2469087340358422,0.09456779662800915,2.7683741874513035
empirical,12,boxcar_independent,10,rotation,-4,10,3.337953899855525,3.2469087340358422,0.09456779662800915,0.9627502074286136
empirical,13,boxcar_independent,10,rotation,-4,10,3.2728549009227685,3.2469087340358422,0.09456779662800915,0.2743657757935088
empirical,14,boxcar_independent,10,rotation,-4,10,3.6391797332826346,3.2469087340358422,0.09456779662800915,4.148039958991806
empirical,15,boxcar_independent,10,rotation,-4,10,3.489311689997474,3.2469087340358422,0.09456779662800915,2.563271690839382
empirical,16,boxcar_independent,10,rotation,-4,10,3.2894397114516787,3.2469087340358422,0.09456779662800915,0.44974059809319505
empirical,17,boxcar_independent,10,rotation,-4,10,3.5235653971344356,3.2469087340358422,0.09456779662800915,2.9254849215409653
gaussian,0,boxcar_independent,10,rotation,-4,10,3.243324703999672,3.2469087340358422,0.09456779662800915,-0.03789905405397441
gaussian,1,boxcar_independent,10,rotation,-4,10,3.3277934870443153,3.2469087340358422,0.09456779662800915,0.8553096920153528
gaussian,2,boxcar_independent,10,rotation,-4,10,3.209346592863203,3.2469087340358422,0.09456779662800915,-0.3971980157303766
gaussian,3,boxcar_independent,10,rotation,-4,10,3.145626307244094,3.2469087340358422,0.09456779662800915,-1.0710033478960244
gaussian,4,boxcar_independent,10,rotation,-4,10,3.216545033184148,3.2469087340358422,0.09456779662800915,-0.32107865398548413
gaussian,5,boxcar_independent,10,rotation,-4,10,3.004697333070081,3.2469087340358422,0.09456779662800915,-2.561246107049755
gaussian,6,boxcar_independent,10,rotation,-4,10,3.1439100037939642,3.2469087340358422,0.09456779662800915,-1.0891522686843678
gaussian,7,boxcar_independent,10,rotation,-4,10,3.390690308711894,3.2469087340358422,0.09456779662800915,1.5204073670197649
gaussian,8,boxcar_independent,10,rotation,-4,10,3.184949050193466,3.2469087340358422,0.09456779662800915,-0.6551879820791473
gaussian,9,boxcar_independent,10,rotation,-4,10,3.3108917635287525,3.2469087340358422,0.09456779662800915,0.676583697350939
gaussian,10,boxcar_independent,10,rotation,-4,10,3.193435568181695,3.2469087340358422,0.09456779662800915,-0.5654479406397599
gaussian,11,boxcar_independent,10,rotation,-4,10,3.1515379826595287,3.2469087340358422,0.09456779662800915,-1.0084907841457158
gaussian,12,boxcar_independent,10,rotation,-4,10,3.0483509036643244,3.2469087340358422,0.09456779662800915,-2.099634732450867
gaussian,13,boxcar_independent,10,rotation,-4,10,3.3606962600880683,3.2469087340358422,0.09456779662800915,1.2032375725091657
gaussian,14,boxcar_independent,10,rotation,-4,10,3.226080152439281,3.2469087340358422,0.09456779662800915,-0.22025025790219602
gaussian,15,boxcar_independent,10,rotation,-4,10,3.2754520596130736,3.2469087340358422,0.09456779662800915,0.30182923357629826
gaussian,16,boxcar_independent,10,rotation,-4,10,3.328849403063641,3.2469087340358422,0.09456779662800915,0.8664753959545016
gaussian,17,boxcar_independent,10,rotation,-4,10,3.1391787930570216,3.2469087340358422,0.09456779662800915,-1.1391820981362795
gaussian,18,boxcar_independent,10,rotation,-4,10,3.1652880293251804,3.2469087340358422,0.09456779662800915,-0.8630919575267681
gaussian,19,boxcar_independent,10,rotation,-4,10,3.2673785845939376,3.2469087340358422,0.09456779662800915,0.21645688371714333
gaussian,20,boxcar_independent,10,rotation,-4,10,3.220766488767071,3.2469087340358422,0.09456779662800915,-0.2764391917853801
gaussian,21,boxcar_independent,10,rotation,-4,10,3.2635663809084323,3.2469087340358422,0.09456779662800915,0.17614502469708948
gaussian,22,boxcar_independent,10,rotation,-4,10,3.303081301650123,3.2469087340358422,0.09456779662800915,0.5939925600174467
gaussian,23,boxcar_independent,10,rotation,-4,10,3.0368557013939275,3.2469087340358422,0.09456779662800915,-2.221189877862727
gaussian,24,boxcar_independent,10,rotation,-4,10,3.258658220610659,3.2469087340358422,0.09456779662800915,0.12424405552171595
gaussian,25,boxcar_independent,10,rotation,-4,10,3.0924940819127835,3.2469087340358422,0.09456779662800915,-1.6328460388102564
gaussian,26,boxcar_independent,10,rotation,-4,10,3.2679529109293934,3.2469087340358422,0.09456779662800915,0.22253005403446746
gaussian,27,boxcar_independent,10,rotation,-4,10,3.2474066185642596,3.2469087340358422,0.09456779662800915,0.005264842220825019
gaussian,28,boxcar_independent,10,rotation,-4,10,3.167526147321968,3.2469087340358422,0.09456779662800915,-0.8394251483529087
gaussian,29,boxcar_independent,10,rotation,-4,10,3.16058796310113,3.2469087340358422,0.09456779662800915,-0.9127924516869406
gaussian,30,boxcar_independent,10,rotation,-4,10,3.396663368937309,3.2469087340358422,0.09456779662800915,1.5835690397920525
gaussian,31,boxcar_independent,10,rotation,-4,10,3.1805852743271092,3.2469087340358422,0.09456779662800915,-0.7013323993327473
noiseless,0,boxcar_independent,10,rotation,-4,10,3.2469087340358422,3.2469087340358422,0.09456779662800915,0.0
empirical,0,boxcar_independent,10,rotation,4,5,1.6217856768258232,1.6234543670179211,0.0951040921233076,-0.017545934721025582
empirical,1,boxcar_independent,10,rotation,4,5,1.5624940640843326,1.6234543670179211,0.0951040921233076,-0.6409850677566042
empirical,2,boxcar_independent,10,rotation,4,5,1.5242728915959336,1.6234543670179211,0.0951040921233076,-1.042872848135633
empirical,3,boxcar_independent,10,rotation,4,5,1.453779629226905,1.6234543670179211,0.0951040921233076,-1.7840950268577687
empirical,4,boxcar_independent,10,rotation,4,5,1.7934434029958755,1.6234543670179211,0.0951040921233076,1.7873998077554263
empirical,5,boxcar_independent,10,rotation,4,5,1.6381339730543407,1.6234543670179211,0.0951040921233076,0.15435304316229262
empirical,6,boxcar_independent,10,rotation,4,5,1.4232616067985688,1.6234543670179211,0.0951040921233076,-2.1049857661202593
empirical,7,boxcar_independent,10,rotation,4,5,1.468003380803653,1.6234543670179211,0.0951040921233076,-1.6345351997337547
empirical,8,boxcar_independent,10,rotation,4,5,1.4455374187071204,1.6234543670179211,0.0951040921233076,-1.8707601780175953
empirical,9,boxcar_independent,10,rotation,4,5,1.6739605474381278,1.6234543670179211,0.0951040921233076,0.5310621161781627
empirical,10,boxcar_independent,10,rotation,4,5,1.504823359794496,1.6234543670179211,0.0951040921233076,-1.2473806812604182
empirical,11,boxcar_independent,10,rotation,4,5,1.60799588269196,1.6234543670179211,0.0951040921233076,-0.16254278844193396
empirical,12,boxcar_independent,10,rotation,4,5,1.6556426826361128,1.6234543670179211,0.0951040921233076,0.33845352917577715
empirical,13,boxcar_independent,10,rotation,4,5,1.6175504558816647,1.6234543670179211,0.0951040921233076,-0.06207841328848105
empirical,14,boxcar_independent,10,rotation,4,5,1.800780334176307,1.6234543670179211,0.0951040921233076,1.864546132552036
empirical,15,boxcar_independent,10,rotation,4,5,1.6268146040930336,1.6234543670179211,0.0951040921233076,0.035332202853644704
empirical,16,boxcar_independent,10,rotation,4,5,1.8314097871843469,1.6234543670179211,0.0951040921233076,2.1866085414789547
empirical,17,boxcar_independent,10,rotation,4,5,1.863993931973149,1.6234543670179211,0.0951040921233076,2.5292241331041296
gaussian,0,boxcar_independent,10,rotation,4,5,1.6070795572254384,1.6234543670179211,0.0951040921233076,-0.17217776256411657
gaussian,1,boxcar_independent,10,rotation,4,5,1.8442757325412056,1.6234543670179211,0.0951040921233076,2.321891315012793
gaussian,2,boxcar_independent,10,rotation,4,5,1.6036159640640875,1.6234543670179211,0.0951040921233076,-0.20859673344141869
gaussian,3,boxcar_independent,10,rotation,4,5,1.6532664104843156,1.6234543670179211,0.0951040921233076,0.31346751544340934
gaussian,4,boxcar_independent,10,rotation,4,5,1.6403124515348895,1.6234543670179211,0.0951040921233076,0.1772592970564384
