detector,group,branch,center,kind,shift,amplitude,n,true_full_retained,true_core_retained,paired_selected_full,peak_selected,recovery_flag
native_core,empirical,boxcar_hanning_full,61,rotation,-4,5,18,0.3317785714270126,0.43706742927724673,0.4078920936190533,1.0,False
native_core,empirical,boxcar_hanning_full,61,rotation,-4,10,18,0.5539371691482371,0.7297273403143706,0.6018220496708496,1.0,False
native_core,empirical,boxcar_hanning_full,61,rotation,4,5,18,0.3359605581904355,0.4425765561091307,0.4115593675219336,1.0,False
native_core,empirical,boxcar_hanning_full,61,rotation,4,10,18,0.553833337573545,0.729590558254714,0.6031789165751221,1.0,False
native_core,empirical,boxcar_hanning_full,61,warp,0,5,18,0.3428786054617542,0.42844991951160183,0.42373684383633603,1.0,False
native_core,empirical,boxcar_hanning_full,61,warp,0,10,18,0.5889486764228811,0.7359310525368844,0.639554328956268,1.0,False
native_core,empirical,boxcar_hanning_full,61,warp,-4,5,18,0.3245958194006955,0.42760525409885886,0.4003005719601482,1.0,False
native_core,empirical,boxcar_hanning_full,61,warp,-4,10,18,0.5503289602721088,0.7249740780075236,0.5977844965022675,1.0,False
native_core,empirical,boxcar_hanning_full,61,warp,4,5,18,0.3237889263469644,0.42654229621705675,0.39986285494869345,0.9444444444444444,False
native_core,empirical,boxcar_hanning_full,61,warp,4,10,18,0.5530884531392544,0.7286092871513342,0.6036768903267846,1.0,False
native_core,empirical,boxcar_hanning_full,61,streaming,0,5,18,0.3170938100053316,0.39623008029698586,0.40007871908994,1.0,False
native_core,empirical,boxcar_hanning_full,61,streaming,0,10,18,0.5799585015638332,0.7246972233223141,0.6332370755366755,1.0,False
native_core,empirical,boxcar_hanning_full,61,streaming,-4,5,18,0.30414491921862724,0.40066432680914105,0.3813538462409893,0.9444444444444444,False
native_core,empirical,boxcar_hanning_full,61,streaming,-4,10,18,0.5384048629054276,0.7092659068610189,0.5865143585818888,1.0,False
native_core,empirical,boxcar_hanning_full,61,streaming,4,5,18,0.2987352992827436,0.3935379815318884,0.3768799826962856,0.8888888888888888,False
native_core,empirical,boxcar_hanning_full,61,streaming,4,10,18,0.5427172395192945,0.7149468023892112,0.5947988705290655,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,0,5,18,0.33512865326668206,0.4187658320786183,0.4106510147099088,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,0,10,18,0.5868067139325837,0.7332545260871867,0.6367235194195597,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,-4,5,18,0.3206254182680746,0.42237485899297317,0.39613315918604974,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,-4,10,18,0.5507261544214197,0.7254973204370283,0.6015640250443067,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,4,5,18,0.30904435163958266,0.4071185783543745,0.37576159495747485,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,rotation,4,10,18,0.5491298036607977,0.7233943730481914,0.5937700575747161,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,warp,0,5,18,0.3266426271957066,0.40816197074353555,0.4016386020770503,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,warp,0,10,18,0.5831003833842676,0.7286232163471961,0.632652690518634,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,warp,-4,5,18,0.3158439203759741,0.41607596819117576,0.3918158989241143,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,warp,-4,10,18,0.5446250738541157,0.7174600816608893,0.5942991759916241,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,warp,4,5,18,0.3048872964029578,0.40164229506656657,0.3723851667851688,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,warp,4,10,18,0.5451965389829403,0.7182128995300855,0.5911596035210918,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,0,5,18,0.2982702991195121,0.372708835181948,0.37748304877465166,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,0,10,18,0.5753919526868949,0.7189910128231406,0.6275116764935071,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,-4,5,18,0.28483328278070286,0.37522420493317205,0.3637178045457231,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,-4,10,18,0.5333045247537869,0.702546992873966,0.5838576646392808,1.0,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,4,5,18,0.2783887531892834,0.36673452475987944,0.3504900108994686,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,10,streaming,4,10,18,0.5326320123729323,0.7016610609864428,0.5819662998941075,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,0,5,18,0.30651794192676834,0.38301482056756747,0.3550226197991447,0.8888888888888888,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,0,10,18,0.57841495324872,0.7227684557045797,0.6069418123349667,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,-4,5,18,0.29901348645691567,0.3939044504376794,0.34766961522306217,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,-4,10,18,0.5406389471260913,0.712208970492686,0.5692497378190902,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,4,5,18,0.2892556134122872,0.381049947972419,0.3345914173221262,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,36,rotation,4,10,18,0.5403236778088325,0.7117936516027377,0.5660758876442825,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,warp,0,5,18,0.3058111575959955,0.38213164592555704,0.3577536175227913,0.8888888888888888,False
native_core,empirical,boxcar_hanning_decimated,36,warp,0,10,18,0.5777219270262511,0.7219024727458694,0.6073297150148169,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,warp,-4,5,18,0.289785410619403,0.3817478745439149,0.33961182952333746,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,warp,-4,10,18,0.5330823428236979,0.7022543022261156,0.5636861955922563,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,warp,4,5,18,0.2813245872783051,0.37060203631369437,0.327709774192881,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,36,warp,4,10,18,0.534513260078407,0.704139316574429,0.5608791407930989,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,0,5,18,0.2750702586609026,0.34371882148957894,0.33128928099188426,0.8888888888888888,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,0,10,18,0.5613022743375025,0.7013850104112654,0.594680861778809,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,-4,5,18,0.2589063340613491,0.3410694227932917,0.3149105426074594,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,-4,10,18,0.5266937359964647,0.6938382916602968,0.5610544903075811,1.0,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,4,5,18,0.2547356781936343,0.33557522281875246,0.30575655544522157,0.8888888888888888,False
native_core,empirical,boxcar_hanning_decimated,36,streaming,4,10,18,0.5211632002778617,0.6865526584196713,0.5505718782768765,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,0,5,18,0.335325261357707,0.4190115071351344,0.4160602787920814,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,0,10,18,0.5879918316951562,0.7347354105807009,0.6392915586052745,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,-4,5,18,0.31906443486305286,0.4203185025470372,0.3933334675400095,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,-4,10,18,0.5505488969181696,0.7252638108377418,0.5980937972569199,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,4,5,18,0.3236762645421163,0.42639388155238167,0.3979593450380317,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,61,rotation,4,10,18,0.5496230900454374,0.7240442022735782,0.5983124601082392,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,warp,0,5,18,0.33152914342797907,0.41426800201250263,0.4118993774339452,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,warp,0,10,18,0.5811902357847071,0.7262363582223357,0.6325182075503946,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,warp,-4,5,18,0.31342275603236924,0.4128864551645639,0.3877127408762222,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,warp,-4,10,18,0.5463972362026221,0.719794634005823,0.5941203100880673,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,warp,4,5,18,0.31485772408752916,0.4147768057702652,0.3899757164780705,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,61,warp,4,10,18,0.5465188046496312,0.7199547819349051,0.5965560482944238,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,0,5,18,0.30385118364391184,0.37968252641608785,0.3862245209839993,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,0,10,18,0.5731123478967022,0.7161424930458246,0.6269920812962666,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,-4,5,18,0.29314058620912525,0.3861678042683265,0.3706215632087544,0.9444444444444444,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,-4,10,18,0.5314954212518468,0.7001637762198953,0.5803968281348912,1.0,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,4,5,18,0.283770537376965,0.3738242007752293,0.36179989775549326,0.8333333333333334,False
native_core,empirical,boxcar_hanning_decimated,61,streaming,4,10,18,0.537185400458524,0.7076594520725964,0.5894649292505841,1.0,False
native_core,gaussian,boxcar_independent,10,rotation,0,5,32,0.3078194753288396,0.3846411742463224,0.34187066973962577,0.96875,False
native_core,gaussian,boxcar_independent,10,rotation,0,10,32,0.569782525505801,0.7119816556163598,0.5892635086537835,1.0,False
native_core,gaussian,boxcar_independent,10,rotation,-4,5,32,0.2867296837359683,0.37772242260537686,0.3184097186724395,0.96875,False
native_core,gaussian,boxcar_independent,10,rotation,-4,10,32,0.5354544862420241,0.7053792376951709,0.5512551256746957,1.0,False
native_core,gaussian,boxcar_independent,10,rotation,4,5,32,0.3007507102445333,0.3961929766528064,0.33562286416651177,0.96875,False
native_core,gaussian,boxcar_independent,10,rotation,4,10,32,0.5386778444989051,0.7096255184082914,0.5596525286033398,1.0,False
native_core,gaussian,boxcar_independent,10,warp,0,5,32,0.3035085667324836,0.37925440350090567,0.33953894335293666,0.96875,False
native_core,gaussian,boxcar_independent,10,warp,0,10,32,0.5689966779861289,0.7109996861928127,0.5892120976826876,1.0,False
native_core,gaussian,boxcar_independent,10,warp,-4,5,32,0.279589173779927,0.3683158948818037,0.31224240314069907,0.9375,False
native_core,gaussian,boxcar_independent,10,warp,-4,10,32,0.5286172198983787,0.696372186964776,0.5448199756824422,1.0,False
native_core,gaussian,boxcar_independent,10,warp,4,5,32,0.287561670497832,0.3788184377458522,0.3225476300059058,0.9375,False
native_core,gaussian,boxcar_independent,10,warp,4,10,32,0.5351876556124893,0.7050277293528131,0.5561291459125799,1.0,False
native_core,gaussian,boxcar_independent,10,streaming,0,5,32,0.2730381152803928,0.3411795214167638,0.3125310619469164,0.96875,False
native_core,gaussian,boxcar_independent,10,streaming,0,10,32,0.5581086924110348,0.6973944146215202,0.5799250761505963,1.0,False
native_core,gaussian,boxcar_independent,10,streaming,-4,5,32,0.25264161832915466,0.3328166197612986,0.28869026142595866,0.96875,False
native_core,gaussian,boxcar_independent,10,streaming,-4,10,32,0.5185064216846293,0.6830527596002605,0.537917680702908,1.0,False
native_core,gaussian,boxcar_independent,10,streaming,4,5,32,0.258742481712973,0.34085357249213766,0.29720470545139743,0.9375,False
native_core,gaussian,boxcar_independent,10,streaming,4,10,32,0.5236325475802768,0.6898056451119977,0.5475317988373517,1.0,False
native_core,gaussian,boxcar_independent,36,rotation,0,5,32,0.31286381061799495,0.39094441106017275,0.3553425439477948,0.875,False
native_core,gaussian,boxcar_independent,36,rotation,0,10,32,0.5770639121594081,0.7210802388349586,0.601274434049561,1.0,False
native_core,gaussian,boxcar_independent,36,rotation,-4,5,32,0.2919042682070698,0.3845391447421766,0.3296531296996855,0.9375,False
native_core,gaussian,boxcar_independent,36,rotation,-4,10,32,0.5396263492965478,0.7108750280130772,0.5616509350048444,1.0,False
native_core,gaussian,boxcar_independent,36,rotation,4,5,32,0.29096555845368816,0.3833025385492277,0.32842032528003523,0.96875,False
native_core,gaussian,boxcar_independent,36,rotation,4,10,32,0.5341080850064419,0.703605560502176,0.5577788880192515,1.0,False
native_core,gaussian,boxcar_independent,36,warp,0,5,32,0.30241852149397663,0.37789231853187294,0.34476274302703963,0.90625,False
native_core,gaussian,boxcar_independent,36,warp,0,10,32,0.5751422574478642,0.7186790017983656,0.6000332985169747,1.0,False
native_core,gaussian,boxcar_independent,36,warp,-4,5,32,0.28415210261382584,0.374326854440854,0.3219808576119476,1.0,False
native_core,gaussian,boxcar_independent,36,warp,-4,10,32,0.5360414507588079,0.7061524735051999,0.5580286649565087,1.0,False
native_core,gaussian,boxcar_independent,36,warp,4,5,32,0.28285903451725036,0.37262343542733267,0.32038360225194706,1.0,False
native_core,gaussian,boxcar_independent,36,warp,4,10,32,0.5322023610195008,0.7010950611638669,0.5553848940509319,1.0,False
native_core,gaussian,boxcar_independent,36,streaming,0,5,32,0.2675062895009003,0.33426713238979655,0.3107244093856133,0.875,False
native_core,gaussian,boxcar_independent,36,streaming,0,10,32,0.5582905173743749,0.6976216171639587,0.583543839743089,1.0,False
native_core,gaussian,boxcar_independent,36,streaming,-4,5,32,0.2567641748034076,0.3382474562149679,0.29690529555825057,1.0,False
native_core,gaussian,boxcar_independent,36,streaming,-4,10,32,0.5240803289452904,0.6903955283238973,0.5479126597296493,1.0,False
native_core,gaussian,boxcar_independent,36,streaming,4,5,32,0.2555100984359368,0.33659540282341,0.2962708820578006,1.0,False
native_core,gaussian,boxcar_independent,36,streaming,4,10,32,0.5209651106066896,0.6862917056312243,0.545545549043797,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,0,5,32,0.3166165253403629,0.3956336809508484,0.36279050462228224,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,0,10,32,0.5714680000259182,0.714087769590752,0.6006887292268455,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,-4,5,32,0.29735818372373324,0.39172384272948435,0.3440376296492732,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,-4,10,32,0.5344455428712584,0.7040501094050278,0.5613627736037816,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,4,5,32,0.2913225608078737,0.3837728344473215,0.333953920921964,1.0,False
native_core,gaussian,boxcar_independent,61,rotation,4,10,32,0.5351454161462075,0.7049720853283488,0.562217852543874,1.0,False
native_core,gaussian,boxcar_independent,61,warp,0,5,32,0.31254923029872256,0.3905513217558967,0.3600003561623576,1.0,False
native_core,gaussian,boxcar_independent,61,warp,0,10,32,0.5708415131705792,0.7133049320544655,0.6011352392395846,1.0,False
native_core,gaussian,boxcar_independent,61,warp,-4,5,32,0.28812470952497526,0.37956015532197246,0.3352172199082978,1.0,False
native_core,gaussian,boxcar_independent,61,warp,-4,10,32,0.5337331424775698,0.7031116310477719,0.5626592789332993,1.0,False
native_core,gaussian,boxcar_independent,61,warp,4,5,32,0.2854333387402408,0.37601468677994676,0.3292645593313229,1.0,False
native_core,gaussian,boxcar_independent,61,warp,4,10,32,0.531351471068628,0.6999741440356373,0.5594895372404803,1.0,False
native_core,gaussian,boxcar_independent,61,streaming,0,5,32,0.28987111986605124,0.3622134947967932,0.34281328118931687,0.96875,False
native_core,gaussian,boxcar_independent,61,streaming,0,10,32,0.562039705266643,0.7023064800427978,0.5947726522991394,1.0,False
native_core,gaussian,boxcar_independent,61,streaming,-4,5,32,0.2603688367606673,0.34299604599970496,0.31011583685498917,0.96875,False
native_core,gaussian,boxcar_independent,61,streaming,-4,10,32,0.52099871668165,0.6863359763633661,0.5523684018634838,1.0,False
native_core,gaussian,boxcar_independent,61,streaming,4,5,32,0.26303656385110963,0.3465103677260266,0.3097300532732773,0.96875,False
native_core,gaussian,boxcar_independent,61,streaming,4,10,32,0.5240011008854872,0.6902911576181121,0.5539747838360745,1.0,False
