case,cache,aperture,signed_centroid_km_s,positive_centroid_km_s,signed_to_positive_integral,signed_cancellation_kappa,stored_window_capture,parent_window_capture,signed_outside_window,unknown_emitter_max_mjy_beam,invalid_groups
h0p1_newton_p10_boxcar_hanning_full_s-1_sys-30_sig20,p0p03125_z48,14,22.206244564124034,22.206924637927376,0.99989564181134,1.0000082142697375,0.9999883997586452,0.9999999999988946,False,8.86672777398884e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,0,-166.29026455341162,-77.79671643924705,0.3464852308149046,2.7818691055941684,0.9030925963213284,0.9999442032130692,True,3.5893711558181157e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,1,-109.51072280047059,-73.8960318990549,0.547407515212106,1.6921155483070214,0.9334659089327656,0.9999696427601699,True,1.0096861043832754e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,2,-253.33498929267844,-79.32192895785575,0.21761207345287403,4.554513810787874,0.8828738666306697,0.9999128927344739,True,8.771208033804158e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,3,-116.93259510559426,-75.08145849912763,0.5140082774675748,1.820043257490925,0.9291014939196068,0.9999711612648512,True,4.7484883123005416e-11,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,4,-64.25782562854245,-60.90944455691638,0.9005793857302615,1.0615867545017652,0.9871885302798998,0.999998846227216,False,2.6112731613110264e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,5,-84.5861655324075,-69.74048928179015,0.724397337948794,1.2795158375757372,0.9613310070375067,0.9999911186025947,False,1.5396637327150226e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,6,-29.430138335839036,-29.430665273998283,0.9993039421216307,1.0000959926342503,0.9999394340345141,0.9999999999060658,False,6.466606008882989e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,7,-51.05826117150578,-50.54349500496456,0.9750473792935974,1.0099663530885612,0.9971561969675212,0.9999999277606219,False,3.669560708182944e-07,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,8,-4.0530117823224066,-4.053103371624005,0.999995228994971,1.0,0.9999996726103182,0.9999999999999727,False,1.7703950829095977e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,9,-18.62894402702602,-18.629960811768104,0.9999114049304147,1.0000046401945946,0.9999931553255853,0.999999999996841,False,5.502563313125876e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,10,13.224569891939078,13.224765809589462,0.9999871280805153,1.0000002905219374,0.9999987371579006,0.9999999999999716,False,2.71759272042213e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,11,16.121656873745287,16.122089810343105,0.9999650827370153,1.000000927549153,0.9999963536120857,0.9999999999998319,False,3.087342474583589e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,12,10.747546247211801,10.747692797371688,0.9999913716668638,1.0000000638546032,0.9999991672781685,0.9999999999999812,False,6.248904951860119e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,13,22.321158942683425,22.321683633725105,0.9999175395499986,1.0000066624368196,0.9999911002033468,0.9999999999994346,False,1.401765015433859e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z24,14,22.207238484411658,22.207756504764628,0.9999199821324763,1.0000064202834946,0.9999913847851674,0.9999999999994691,False,1.4520350992196772e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,0,-166.29214139491089,-77.79704299804182,0.3464828538609254,2.781916904693029,0.9030924606398374,0.9999442039993702,True,3.2057954617587915e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,1,-109.45551560126688,-73.89152841578144,0.5477357319967345,1.6911006491869276,0.933520572381195,0.9999697142652582,True,1.1560072749497532e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,2,-253.3578788627836,-79.3225717439573,0.21759257799835016,4.55501406764123,0.882871474219299,0.99991289253644,True,1.3666914038887036e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,3,-116.9375302611072,-75.08203049521288,0.5139854312169005,1.8201305768677267,0.9290981254164745,0.9999711592851264,True,1.0770776579560757e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,4,-64.26609439590213,-60.914676053512025,0.9005133442494644,1.0616443768687125,0.9871791205777046,0.9999988444791477,False,2.5092534655347858e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,5,-84.58681965950706,-69.74023850700891,0.7243837516089108,1.2795323034822808,0.9613284083867102,0.9999911156414266,False,2.6413818846777774e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,6,-29.43068144627124,-29.431207318723047,0.9993047176387029,1.000095900838598,0.9999395133467374,0.9999999999065042,False,4.6392086893725826e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,7,-51.057258403920905,-50.54311410312347,0.9750767012113427,1.0099541326298813,0.9971603886645486,0.9999999282860229,False,2.7165345024381186e-07,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,8,-4.048595353595935,-4.048687037857708,0.9999952249131093,1.0,0.9999996722990403,0.9999999999999758,False,2.6421144348154475e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,9,-18.630773058292476,-18.631789708768885,0.9999114026376201,1.000004642556926,0.9999931550994062,0.9999999999968411,False,4.9824021640011125e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,10,13.224334421397268,13.224530325282892,0.9999871288101851,1.0000002900255112,0.9999987372385056,0.9999999999999734,False,3.9185066593060534e-10,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,11,16.119787408995073,16.120220412340444,0.9999650810183853,1.0000009258018823,0.9999963534708862,0.9999999999998331,False,4.0002949609353e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,12,10.751893826423471,10.75204047250674,0.9999913625845746,1.0000000638347977,0.9999991663859964,0.9999999999999819,False,1.6518832171315874e-08,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,13,22.321727255099308,22.322251895759283,0.9999175402165323,1.0000066655934772,0.9999911002921924,0.9999999999994338,False,2.5246249238108433e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p0625_z48,14,22.207454263793462,22.20797222905788,0.9999199880075987,1.000006422567178,0.9999913854839578,0.9999999999994692,False,8.719317643774973e-09,2761
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,0,-166.148335055253,-77.79273061754397,0.34681994592753135,2.778995781104255,0.9031459976129558,0.9999442813674893,True,3.455088421314458e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,1,-109.57051870699937,-73.90283380954527,0.5470774220686223,1.6931936252238375,0.9334140166821949,0.9999695910013243,True,1.091532295851073e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,2,-252.34135580687115,-79.31244111210727,0.21854690661591245,4.533807923184486,0.88302205707196,0.999913171710437,True,9.047075331392275e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,3,-116.90541205741242,-75.07940954981008,0.5141471616743418,1.819550415804101,0.9291236079816657,0.9999711814056172,True,4.303145763095118e-11,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,4,-64.2635998315461,-60.91291882084824,0.9005280121514176,1.061626744106608,0.9871815200565007,0.999998845763812,False,2.0939283470896126e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,5,-84.56919178479171,-69.7341612567581,0.7245080925434907,1.2793027312856096,0.9613454799903121,0.9999911176868969,False,1.5801855206469653e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,6,-29.432408362478633,-29.432933520658484,0.9993041381328404,1.000095958589566,0.999939457184088,0.9999999999062338,False,6.2238100212974836e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,7,-51.057957264406774,-50.543072215880024,0.9750412135173798,1.009967922165377,0.9971554166807454,0.9999999277290946,False,3.778710424759575e-07,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,8,-4.042040291855087,-4.042131738290469,0.9999952362339316,1.0,0.9999996730804365,0.9999999999999735,False,1.597780668400605e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,9,-18.64088015876662,-18.641896115786082,0.9999113843899207,1.0000046441934678,0.9999931545780546,0.9999999999968443,False,3.896405261647645e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,10,13.21978079513528,13.219976642959303,0.9999871364840022,1.000000289908886,0.9999987379903007,0.9999999999999748,False,2.551097612092012e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,11,16.11907620761963,16.119508757245935,0.9999651209891215,1.000000926485291,0.9999963578398885,0.9999999999998371,False,3.2736164344296336e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,12,10.74339982953289,10.743546328331863,0.9999913766766351,1.0000000638079583,0.9999991677598973,0.9999999999999862,False,5.4410098848214355e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,13,22.319684967821583,22.32020973684179,0.9999175465647077,1.0000066615206888,0.9999911008788468,0.9999999999994381,False,1.4153928334380952e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z24,14,22.2064757131821,22.20699366606338,0.9999200016812508,1.0000064186819884,0.9999913870553545,0.9999999999994696,False,1.4659301593846455e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,0,-166.14869531186105,-77.79298296442572,0.34682090441500685,2.7790122277792855,0.9031463450476203,0.9999442825570577,True,3.122143564070168e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,1,-109.51653367756212,-73.89844125183589,0.547398042705526,1.692200989018079,0.9334674454032439,0.9999696613257651,True,1.221786362622115e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,2,-252.36386300382634,-79.31307289016479,0.2185275539853972,4.534299746701594,0.8830196668496731,0.999913171373954,True,1.3365344206941633e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,3,-116.91011614279623,-75.07995115997471,0.5141253280567367,1.8196336736013439,0.9291203833818223,0.9999711794853605,True,1.0542596426152935e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,4,-64.27167898434182,-60.91802880405972,0.9004634606854293,1.0616830614918809,0.987172317581886,0.9999988440384648,False,2.106704156762536e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,5,-84.56987429640598,-69.7339296798165,0.7244944776951122,1.279319338167438,0.9613428914689073,0.9999911147634231,False,2.6246098254885032e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,6,-29.43286135215866,-29.43338552709591,0.9993048936433991,1.0000958680338385,0.9999395344185168,0.999999999906663,False,4.494271155262939e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,7,-51.05694792802942,-50.54266909381069,0.9750697581691693,1.0099560064470683,0.997159496366494,0.9999999282408031,False,2.80515035608872e-07,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,8,-4.038019147207564,-4.038110688529525,0.9999952322682714,1.0,0.9999996727798384,0.9999999999999748,False,2.2930380726713574e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,9,-18.642580505471372,-18.643596328130368,0.9999113830874611,1.0000046464067964,0.9999931544332289,0.9999999999968437,False,3.811141760320646e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,10,13.219595015042113,13.219790850102799,0.9999871371224966,1.0000002894370577,0.9999987380614705,0.9999999999999734,False,3.649079893779448e-10,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,11,16.117182408761007,16.117615002814663,0.9999651211903873,1.0000009247697077,0.9999963579125768,0.9999999999998352,False,4.1434927789592235e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,12,10.747584482010868,10.74773107527118,0.9999913679008906,1.0000000637955864,0.9999991668960806,0.9999999999999838,False,1.575776092430112e-08,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,13,22.320262213511533,22.320786937801685,0.9999175462354964,1.0000066646033503,0.9999911008523126,0.9999999999994367,False,2.52282163185116e-09,10411
h0p1_newton_p10_boxcar_independent_s-1_sys-30_sig20,p0p03125_z48,14,22.20668036512393,22.207198265473476,0.9999200072933778,1.000006420803366,0.9999913877233461,0.9999999999994775,False,8.882196594250509e-09,10411
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,0,326.9961002706524,-82.51000594075089,-0.14380465756821711,7.703184264853502,0.8268944168368239,0.9997684444621524,True,1.5360652569891228e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,1,-226.18648581942554,-78.32714276035709,0.2427067499970832,3.998030313453366,0.8846722708751035,0.9998908184577786,True,2.284624779418585e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,2,194.12567644519456,-83.08533332753176,-0.2311030695650712,4.9514429350724365,0.8135687677995631,0.9997175114229306,True,1.0208341842143051e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,3,-217.13201215129226,-78.65350207405345,0.25634734927150166,3.8130945617728766,0.8882548421759515,0.9999148986610571,True,6.416738056076609e-12,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,4,-69.72596385445561,-63.93036966209601,0.8517235747049093,1.1065690886950394,0.9800696974878246,0.9999970591083746,False,3.3683357246999934e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,5,-103.71365776817352,-73.21583554071337,0.5817145509141065,1.585584788596838,0.9389864864722852,0.9999753673532233,False,1.2857348682742143e-08,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,6,-29.371834524407294,-29.37245006591438,0.9992523581087346,1.0001020134099727,0.9999342423489966,0.9999999998823629,False,1.3722503241686409e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,7,-53.594874579653506,-52.77514136301024,0.9645557955457474,1.0154993554827885,0.9958172297952957,0.9999998430143927,False,2.2167446790419688e-07,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,8,-0.9170519181794229,-0.9170742716040926,0.9999962904528159,1.0,0.999999718937462,0.9999999999999868,False,1.0512959275756681e-08,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,9,-17.469340279070494,-17.470325811326145,0.9999219923970983,1.0000036020905538,0.9999939759525406,0.9999999999971566,False,6.977571444806525e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,10,17.48678396350829,17.487190751802313,0.9999634915013249,1.0000017037659765,0.9999961877797375,0.9999999999998199,False,4.850445256053358e-11,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,11,21.315385109108714,21.316230565200854,0.999885913456613,1.0000064940706686,0.9999871825739529,0.9999999999986381,False,7.976512975786208e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,12,15.155858245276713,15.156200295332505,0.99997441518548,1.0000006998884186,0.9999973557781549,0.999999999999878,False,2.6894865221080625e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,13,28.065780533668406,28.065983586565885,0.9997196482699847,1.0000352827785355,0.9999673368317562,0.9999999999950195,False,3.005423388583324e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z24,14,28.949297443070982,28.94924907059852,0.9996733108536401,1.000044312170647,0.9999616456068882,0.9999999999937272,False,6.983147151029898e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,0,326.94426145488984,-82.51053508220035,-0.14382696303505235,7.702139212536748,0.8268917215445006,0.999768442594203,True,1.1954850187243398e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,1,-225.80896066465698,-78.3234571559108,0.24315880076084548,3.9903545143958703,0.8847485893515336,0.99989103954686,True,4.984637190946108e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,2,194.0954447783976,-83.08598967726735,-0.2311370282448964,4.950858187806495,0.8135648696638172,0.9997175112081159,True,6.150327044004046e-10,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,3,-217.15821910937385,-78.65402808704047,0.25631407412865076,3.813627027388827,0.8882499234155261,0.9999148928875596,True,4.5751436515760675e-11,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,4,-69.7367624713706,-63.93576224020382,0.8516258489391874,1.106669420399868,0.9800551441430035,0.9999970545497784,False,6.695837004576286e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,5,-103.71542289798595,-73.21548897012785,0.5816955421895115,1.5856220078107024,0.9389825292784184,0.999975358436412,False,1.2824928946008763e-08,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,6,-29.372514498534265,-29.37312861993131,0.9992533110852319,1.0001019039442949,0.9999343410585921,0.9999999998829995,False,1.2120706699656737e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,7,-53.59364085519807,-52.77490611600872,0.9645976364417742,1.0154800433749382,0.9958235234940406,0.9999998442634218,False,1.5906217305406812e-07,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,8,-0.912361409646646,-0.9123838087674848,0.9999962864240269,1.0,0.9999997186356434,0.9999999999999895,False,8.133459163711017e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,9,-17.471379730556514,-17.472365163910883,0.999921987852326,1.0000036062325373,0.9999939755160735,0.9999999999971564,False,1.564845931180713e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,10,17.48657532019493,17.48698208480944,0.9999634940628205,1.000001702880515,0.999996188069197,0.9999999999998218,False,8.427296796670398e-11,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,11,21.31362885511687,21.314474569112974,0.9998859044406555,1.0000064862339684,0.9999871816595423,0.9999999999986399,False,1.846813470954111e-08,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,12,15.160432021877732,15.160774264912067,0.999974391127032,1.0000006998279525,0.999997353257754,0.9999999999998782,False,7.448044544038749e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,13,28.066282310952406,28.066485217180325,0.9997196551825261,1.0000352910986934,0.9999673377394359,0.9999999999950188,False,1.0001957586343517e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p0625_z48,14,28.94971429896523,28.94966578958701,0.9996733194498801,1.000044331028403,0.9999616467956527,0.9999999999937278,False,3.887834074967604e-09,1640
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,0,328.00458141723834,-82.50729849761166,-0.14339353894206436,7.724371325055781,0.8269580341185744,0.9997686816496785,True,1.4668148681822907e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,1,-226.6028688613328,-78.33336346292074,0.24222150234936857,4.006501151808633,0.8845960871382476,0.9998906531672855,True,2.014709634680014e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,2,195.24426796170272,-83.07817460409626,-0.22993072426758523,4.974551989626799,0.8137487750008423,0.9997182807734606,True,1.0271710347014162e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,3,-216.95555532166046,-78.65137706828324,0.25657942813251683,3.809518460827921,0.8882923201446838,0.9999149682841915,True,6.95553418544965e-12,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,4,-69.73466897224388,-63.934395773852316,0.8516366566221966,1.106650498566772,0.9800572586458741,0.9999970575455146,False,3.834220738523214e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,5,-103.68008172944248,-73.20918843458954,0.5818912802030423,1.5850101342480745,0.9390099255432848,0.9999753639221782,False,1.2802743698155179e-08,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,6,-29.374533621617918,-29.37514685430062,0.999252629649299,1.00010196408102,0.9999342741891215,0.9999999998826044,False,1.395238942273275e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,7,-53.59447337306991,-52.7745814658891,0.9645482876729484,1.0155008927819704,0.9958162688167268,0.9999998429737333,False,1.9364756179509303e-07,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,8,-0.9051436334040694,-0.9051659053638779,0.9999962942793771,1.0,0.9999997191795488,0.9999999999999876,False,1.2336660905615848e-08,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,9,-17.482175159790295,-17.48315970691684,0.99992199069943,1.0000036066129523,0.9999939767007731,0.9999999999971606,False,8.636685196504117e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,10,17.481670682593624,17.482077391273215,0.9999635152646549,1.0000017019861043,0.9999961902708672,0.9999999999998228,False,6.536059175776729e-11,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,11,21.31284540979016,21.313690209267023,0.9998860397317054,1.0000064869385767,0.9999871976370517,0.9999999999986457,False,7.425158219950371e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,12,15.151281956631347,15.15162390457831,0.99997443147585,1.0000006993134274,0.999997357458389,0.9999999999998824,False,3.1073095523182766e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,13,28.064571689411288,28.06477508827202,0.9997196488450176,1.0000352819249556,0.9999673363296663,0.9999999999950222,False,3.0370388856550685e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z24,14,28.948330850580636,28.948282797928396,0.999673373522076,1.0000443028087682,0.9999616533781963,0.999999999993729,False,6.423524165664154e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,0,327.968228926451,-82.50774615591409,-0.14340931128551393,7.723648139865212,0.8269562362770018,0.9997686815641523,True,1.196680112776668e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,1,-226.23256534670318,-78.32976535544832,0.2426631097509481,3.998971775383355,0.8846706777447072,0.999890870419283,True,4.631342741254887e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,2,195.2139354644687,-83.0788212380938,-0.22996441691610095,4.973964697964755,0.813744883489993,0.9997182801170796,True,6.329516959222888e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,3,-216.98052491661656,-78.65187442271723,0.25654764153871323,3.8100257312193575,0.8882876112838407,0.9999149626708498,True,4.7909702255226754e-11,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,4,-69.74522054440862,-63.93966183434282,0.8515411278766862,1.1067485675213076,0.9800430232458026,0.9999970530397563,False,7.404271143263888e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,5,-103.68190251249442,-73.20886627811788,0.5818721525304028,1.585048079890893,0.9390059783984664,0.9999753551309295,False,1.2318358782286493e-08,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,6,-29.375112002347226,-29.375723918131772,0.9992535570662464,1.0001018561205026,0.9999343702217339,0.9999999998832275,False,1.2320841455358715e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,7,-53.59323540896013,-52.77431656737658,0.9645890078996979,1.0154820637221647,0.9958223921449538,0.9999998441895659,False,1.392667018045501e-07,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,8,-0.9008718418617641,-0.9008941634772598,0.9999962905144015,1.0,0.99999971890207,0.999999999999989,False,9.791542373343543e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,9,-17.484070449993226,-17.485054896128105,0.9999219871962821,1.0000036105371917,0.9999939763506841,0.9999999999971603,False,1.795276546526608e-09,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,10,17.48151321766552,17.4819199040389,0.9999635175450042,1.0000017011489053,0.999996190529736,0.9999999999998219,False,1.1426369061188682e-10,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,11,21.31106606881126,21.31191108355084,0.9998860367603524,1.000006479163654,0.9999871974526097,0.999999999998644,False,1.8045180502661123e-08,6096
h0p1_newton_plus_log_p10_boxcar_hanning_decimated_s-1_sys-30_sig20,p0p03125_z48,12,15.155684771553993,15.156026908939074,0.999974408119258,1.0000006993185593,0.9999973550067882,0.999999999999881,False,9.728829204525915e-09,6096
