galaxy	point_index	outer_fold	team_release_kin	radius_kpc	log_radius_over_r1	log_surface_density	enclosed_mass_fraction	log_total_profile_mass	log_distance	log_r1_kpc	profile_concentration	log_radius_squared	log_surface_density_squared	radius_surface_interaction	profile_contrast_mod	x_q0p25	edge_valid_q0p25	sharpness_mod_q0p25	outer_mass_mod_q0p25	x_q0p5	edge_valid_q0p5	sharpness_mod_q0p5	outer_mass_mod_q0p5	x_q1	edge_valid_q1	sharpness_mod_q1	outer_mass_mod_q1	x_q2	edge_valid_q2	sharpness_mod_q2	outer_mass_mod_q2	x_q4	edge_valid_q4	sharpness_mod_q4	outer_mass_mod_q4
WALLABY J130059-143042	4	1	NGC5044 Kin TR3	1.224876323013e+01	-2.853429395365e-01	7.024305364456e-01	4.975762989075e-01	9.893157187058e+00	1.573664213266e+00	1.373435179303e+00	5.780467536842e-01	8.142059314334e-02	4.934086585312e-01	-2.004335940896e-01	5.933456561923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.183905314981e-01	1	5.885690276551e-01	-9.198966261393e-01	6.554815839947e-01	1	4.972011203635e-01	-6.410437946302e-01	8.358283798989e-01	1	3.464707202617e-01	-2.937753442646e-01
WALLABY J130059-143042	5	1	NGC5044 Kin TR3	1.497171978981e+01	-1.981634890246e-01	5.888317255941e-01	6.665660600476e-01	9.893157187058e+00	1.573664213266e+00	1.373435179303e+00	5.780467536842e-01	3.926876838240e-02	3.467228010661e-01	-1.166849491921e-01	5.933456561923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.336311375660e-01	1	5.885690276551e-01	-9.198966261393e-01	8.011981633227e-01	1	4.972011203635e-01	-6.410437946302e-01	1.021636883750e+00	1	3.464707202617e-01	-2.937753442646e-01
WALLABY J130059-143042	6	1	NGC5044 Kin TR3	1.769285983411e+01	-1.256371423345e-01	3.729120029699e-01	7.879986493776e-01	9.893157187058e+00	1.573664213266e+00	1.373435179303e+00	5.780467536842e-01	1.578469153399e-02	1.390633619590e-01	-4.685159839538e-02	5.933456561923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.487948653110e-01	1	5.885690276551e-01	-9.198966261393e-01	9.468175334582e-01	1	4.972011203635e-01	-6.410437946302e-01	1.207321432629e+00	1	3.464707202617e-01	-2.937753442646e-01
WALLABY J130059-143042	7	1	NGC5044 Kin TR3	2.041399987842e+01	-6.350707145427e-02	1.760912590560e-01	8.770508349449e-01	9.893157187058e+00	1.573664213266e+00	1.373435179303e+00	5.780467536842e-01	4.033148124698e-03	3.100813151593e-02	-1.118304017134e-02	5.933456561923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.639585930559e-01	1	5.885690276551e-01	-9.198966261393e-01	1.092436903594e+00	1	4.972011203635e-01	-6.410437946302e-01	1.393005981507e+00	1	3.464707202617e-01	-2.937753442646e-01
WALLABY J130059-143042	8	1	NGC5044 Kin TR3	2.313513992272e+01	-9.163048819560e-03	4.139268515830e-02	9.510869275778e-01	9.893157187058e+00	1.573664213266e+00	1.373435179303e+00	5.780467536842e-01	8.396146366963e-05	1.713354384614e-03	-3.792831948782e-04	5.933456561923e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.791223208009e-01	1	5.885690276551e-01	-9.198966261393e-01	1.238056273729e+00	1	4.972011203635e-01	-6.410437946302e-01	1.578690530386e+00	1	3.464707202617e-01	-2.937753442646e-01
WALLABY J130315+074816	0	4	NGC 4808 Kin TR1	1.518945143318e+00	-1.162780769292e+00	2.355284469076e-01	8.813901517527e-03	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	1.352059117435e+00	5.547364930269e-02	-2.738679486853e-01	7.685459940653e-01	5.557444056945e-02	1	7.770945695489e-01	-9.843403390832e-01	6.093939384421e-02	1	7.441167485807e-01	-9.486343877022e-01	6.874153579031e-02	1	6.810864194738e-01	-8.699590652774e-01	7.977118249953e-02	1	6.111014253741e-01	-7.160336789694e-01	9.950067234336e-02	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	1	4	NGC 4808 Kin TR1	4.568986991101e+00	-6.845029373725e-01	4.742162640762e-01	5.472733498964e-02	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	4.685442712715e-01	2.248810651144e-01	-3.246024257100e-01	7.685459940653e-01	1.671679172329e-01	1	7.770945695489e-01	-9.843403390832e-01	1.833056966834e-01	1	7.441167485807e-01	-9.486343877022e-01	2.067745396573e-01	1	6.810864194738e-01	-8.699590652774e-01	2.399517169586e-01	1	6.111014253741e-01	-7.160336789694e-01	2.992980224088e-01	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	2	4	NGC 4808 Kin TR1	7.617003578692e+00	-4.625386992614e-01	6.637009253897e-01	1.731584088364e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	2.139420483144e-01	4.404989183631e-01	-3.069873627283e-01	7.685459940653e-01	2.786872946423e-01	1	7.770945695489e-01	-9.843403390832e-01	3.055907469974e-01	1	7.441167485807e-01	-9.486343877022e-01	3.447158881432e-01	1	6.810864194738e-01	-8.699590652774e-01	4.000258898410e-01	1	6.111014253741e-01	-7.160336789694e-01	4.989627049112e-01	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	3	4	NGC 4808 Kin TR1	1.066704542648e+01	-3.162787143263e-01	7.209857441537e-01	3.623757733182e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	1.000322251359e-01	5.198204432728e-01	-2.280324442085e-01	7.685459940653e-01	3.902807713058e-01	1	7.770945695489e-01	-9.843403390832e-01	4.279570498366e-01	1	7.441167485807e-01	-9.486343877022e-01	4.827488920101e-01	1	6.810864194738e-01	-8.699590652774e-01	5.602064243000e-01	1	6.111014253741e-01	-7.160336789694e-01	6.987600549767e-01	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	4	4	NGC 4808 Kin TR1	1.371506201407e+01	-2.071250832469e-01	6.830470382389e-01	5.853283834909e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	4.290080011002e-02	4.665532564469e-01	-1.414761746568e-01	7.685459940653e-01	5.018001487151e-01	1	7.770945695489e-01	-9.843403390832e-01	5.502421001506e-01	1	7.441167485807e-01	-9.486343877022e-01	6.206902404960e-01	1	6.810864194738e-01	-8.699590652774e-01	7.202805971824e-01	1	6.111014253741e-01	-7.160336789694e-01	8.984247374790e-01	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	5	4	NGC 4808 Kin TR1	1.676510386185e+01	-1.199166106190e-01	5.237464668116e-01	7.742356404737e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	1.437999350236e-02	2.743103614976e-01	-6.280590112374e-02	7.685459940653e-01	6.133936253786e-01	1	7.770945695489e-01	-9.843403390832e-01	6.726084029898e-01	1	7.441167485807e-01	-9.486343877022e-01	7.587232443630e-01	1	6.810864194738e-01	-8.699590652774e-01	8.804611316414e-01	1	6.111014253741e-01	-7.160336789694e-01	1.098222087544e+00	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	6	4	NGC 4808 Kin TR1	1.981514570963e+01	-4.732558865554e-02	2.253092817257e-01	8.865013614018e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	2.239711341594e-03	5.076427243175e-02	-1.066289438723e-02	7.685459940653e-01	7.249871020421e-01	1	7.770945695489e-01	-9.843403390832e-01	7.949747058290e-01	1	7.441167485807e-01	-9.486343877022e-01	8.967562482299e-01	1	6.810864194738e-01	-8.699590652774e-01	1.040641666100e+00	1	6.111014253741e-01	-7.160336789694e-01	1.298019437610e+00	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130315+074816	7	4	NGC 4808 Kin TR1	2.286316229722e+01	1.481344035575e-02	-7.572071393842e-02	9.512718118931e-01	9.878241380579e+00	1.620905959392e+00	1.344322858899e+00	6.136085899627e-01	2.194380151735e-04	5.733626519344e-03	-1.121684279622e-03	7.685459940653e-01	8.365064794514e-01	1	7.770945695489e-01	-9.843403390832e-01	9.172597561430e-01	1	7.441167485807e-01	-9.486343877022e-01	1.034697596716e+00	1	6.810864194738e-01	-8.699590652774e-01	1.200715838983e+00	1	6.111014253741e-01	-7.160336789694e-01	1.497684120112e+00	1	3.625644382242e-01	-3.627344318140e-01
WALLABY J130415-102023	0	0	NGC5044 Kin TR3	8.072273865021e+00	-8.387239422573e-01	5.634810853944e-01	2.856645330052e-02	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	7.034578513157e-01	3.175109335973e-01	-4.726050773295e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.449693052968e-01	1	7.597939976361e-01	-9.869868371869e-01	1.610269648491e-01	1	6.505072254631e-01	-8.686245361719e-01	2.163098393310e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	1	0	NGC5044 Kin TR3	1.129687819830e+01	-6.927613836175e-01	7.715874808813e-01	6.441173435748e-02	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	4.799183346316e-01	5.953472406527e-01	-5.345260108372e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.028797104527e-01	1	7.597939976361e-01	-9.869868371869e-01	2.253518697409e-01	1	6.505072254631e-01	-8.686245361719e-01	3.027184098157e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	2	0	NGC5044 Kin TR3	1.452363513795e+01	-5.836444998298e-01	8.337843746564e-01	1.175869166029e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	3.406409021815e-01	6.951963834212e-01	-4.866336643122e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.608287740900e-01	1	7.597939976361e-01	-9.869868371869e-01	2.897197151566e-01	1	6.505072254631e-01	-8.686245361719e-01	3.891846629243e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	3	0	NGC5044 Kin TR3	1.774823947123e+01	-4.965645500045e-01	8.500332576898e-01	1.850255837586e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	2.465763523212e-01	7.225565391787e-01	-4.220963820936e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.187391792459e-01	1	7.597939976361e-01	-9.869868371869e-01	3.540446200483e-01	1	6.505072254631e-01	-8.686245361719e-01	4.755932334091e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	4	0	NGC5044 Kin TR3	2.097284380451e+01	-4.240625074352e-01	8.142475957319e-01	2.584400146576e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	1.798290102123e-01	6.629991471553e-01	-3.452918771192e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.766495844017e-01	1	7.597939976361e-01	-9.869868371869e-01	4.183695249400e-01	1	6.505072254631e-01	-8.686245361719e-01	5.620018038938e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	5	0	NGC5044 Kin TR3	2.419960074415e+01	-3.619116290281e-01	7.596678446896e-01	3.331419343244e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	1.309800272258e-01	5.770952342554e-01	-2.749326271919e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.345986480390e-01	1	7.597939976361e-01	-9.869868371869e-01	4.827373703557e-01	1	6.505072254631e-01	-8.686245361719e-01	6.484680570024e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	6	0	NGC5044 Kin TR3	2.742420507743e+01	-3.075857819857e-01	7.395723444501e-01	4.139448129975e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	9.460901327977e-02	5.469672526754e-01	-2.274819379027e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.925090531949e-01	1	7.597939976361e-01	-9.869868371869e-01	5.470622752475e-01	1	6.505072254631e-01	-8.686245361719e-01	7.348766274871e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	7	0	NGC5044 Kin TR3	3.064880941071e+01	-2.593062213841e-01	7.259116322950e-01	5.014523945924e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	6.723971644849e-02	5.269476979012e-01	-1.882334024292e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.504194583508e-01	1	7.597939976361e-01	-9.869868371869e-01	6.113871801392e-01	1	6.505072254631e-01	-8.686245361719e-01	8.212851979719e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	8	0	NGC5044 Kin TR3	3.387341374399e+01	-2.158608630738e-01	6.989700043359e-01	5.923811497550e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	4.659591220696e-02	4.885590669614e-01	-1.508802683986e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.083298635067e-01	1	7.597939976361e-01	-9.869868371869e-01	6.757120850309e-01	1	6.505072254631e-01	-8.686245361719e-01	9.076937684566e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	9	0	NGC5044 Kin TR3	3.710017068364e+01	-1.763439222411e-01	6.074550232147e-01	6.730470538974e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	3.109717891137e-02	3.690016052288e-01	-1.071210013787e-01	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.662789271440e-01	1	7.597939976361e-01	-9.869868371869e-01	7.400799304466e-01	1	6.505072254631e-01	-8.686245361719e-01	9.941600215652e-01	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	10	0	NGC5044 Kin TR3	4.032477501692e+01	-1.401478768642e-01	5.276299008714e-01	7.459797544154e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	1.964142738955e-02	2.783933122935e-01	-7.394621037721e-02	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.241893322999e-01	1	7.597939976361e-01	-9.869868371869e-01	8.044048353384e-01	1	6.505072254631e-01	-8.686245361719e-01	1.080568592050e+00	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	11	0	NGC5044 Kin TR3	4.354937935020e+01	-1.067378599009e-01	4.698220159782e-01	8.149520574071e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	1.139297073623e-02	2.207327266978e-01	-5.014779651986e-02	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.820997374558e-01	1	7.597939976361e-01	-9.869868371869e-01	8.687297402301e-01	1	6.505072254631e-01	-8.686245361719e-01	1.166977162535e+00	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	12	0	NGC5044 Kin TR3	4.677613628984e+01	-7.569548366454e-02	4.014005407814e-01	8.782347960023e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	5.729806247209e-03	1.611223941396e-01	-3.038420807766e-02	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.400488010931e-01	1	7.597939976361e-01	-9.869868371869e-01	9.330975856458e-01	1	6.505072254631e-01	-8.686245361719e-01	1.253443415643e+00	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	13	0	NGC5044 Kin TR3	5.000074062312e+01	-4.674339262378e-02	3.074960379130e-01	9.327092537667e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	2.184944753981e-03	9.455381333222e-02	-1.437340803043e-02	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.979592062490e-01	1	7.597939976361e-01	-9.869868371869e-01	9.974224905375e-01	1	6.505072254631e-01	-8.686245361719e-01	1.339851986128e+00	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J130415-102023	14	0	NGC5044 Kin TR3	5.322534495640e+01	-1.960134507683e-02	1.461280356780e-01	9.727144390588e-01	1.070078750176e+01	1.647389753074e+00	1.745719829883e+00	6.365461997289e-01	3.842127288211e-04	2.135340281112e-02	-2.864306052724e-03	5.251461988305e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.558696114048e-01	1	7.597939976361e-01	-9.869868371869e-01	1.061747395429e+00	1	6.505072254631e-01	-8.686245361719e-01	1.426260556613e+00	1	3.823171800091e-01	-3.559525141044e-01
WALLABY J163518-581311	0	0	Norma Kin TR1	2.434111845393e+00	-8.281380674184e-01	4.232458739368e-01	3.963927767000e-02	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	6.858126587075e-01	1.791370698046e-01	-3.505060200849e-01	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.485463320628e-01	1	7.243033737687e-01	-9.492468397560e-01	1.705887575556e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	1	0	Norma Kin TR1	4.063344040576e+00	-6.055950019357e-01	4.785664955938e-01	9.609956976315e-02	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	3.667453063695e-01	2.290258907050e-01	-2.898174778255e-01	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.479733436568e-01	1	7.243033737687e-01	-9.492468397560e-01	2.847694992794e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	2	0	Norma Kin TR1	5.691494408272e+00	-4.592522837326e-01	4.487063199051e-01	1.699367677949e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	2.109126601136e-01	2.013373615227e-01	-2.060694021417e-01	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.473343346588e-01	1	7.243033737687e-01	-9.492468397560e-01	3.988744237777e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	3	0	Norma Kin TR1	7.320726603455e+00	-3.499244090463e-01	4.232458739368e-01	2.595281447698e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	1.224470920464e-01	1.791370698046e-01	-1.481040623186e-01	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.467613462528e-01	1	7.243033737687e-01	-9.492468397560e-01	5.130551655016e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	4	0	Norma Kin TR1	8.949958798638e+00	-2.626575612024e-01	4.785664955939e-01	3.838926209500e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	6.898899445680e-02	2.290258907050e-01	-1.256991086059e-01	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.461883578469e-01	1	7.243033737687e-01	-9.492468397560e-01	6.272359072254e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	5	0	Norma Kin TR1	1.057810916633e+01	-1.900705526020e-01	4.955443375463e-01	5.367496531580e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	3.612681496642e-02	2.455641904742e-01	-9.418838607621e-02	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	6.455493488489e-01	1	7.243033737687e-01	-9.492468397560e-01	7.413408317237e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	6	0	Norma Kin TR1	1.220734136152e+01	-1.278575080465e-01	4.440447959177e-01	6.934723998864e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	1.634754236385e-02	1.971757807816e-01	-5.677446106703e-02	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	7.449763604429e-01	1	7.243033737687e-01	-9.492468397560e-01	8.555215734476e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	7	0	Norma Kin TR1	1.383657355670e+01	-7.345004105113e-02	3.483048630482e-01	8.359172877248e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	5.394908530413e-03	1.213162776230e-01	-2.558300648920e-02	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	8.444033720369e-01	1	7.243033737687e-01	-9.492468397560e-01	9.697023151714e-01	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	8	0	Norma Kin TR1	1.546472392440e+01	-2.513642583578e-02	1.702617153941e-01	9.415828380678e-01	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	6.318399037974e-04	2.898905172896e-02	-4.279770981677e-03	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	9.437643630389e-01	1	7.243033737687e-01	-9.492468397560e-01	1.083807239670e+00	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163518-581311	9	0	Norma Kin TR1	1.709395611958e+01	1.836398754736e-02	-1.307682802688e-01	1.000000000000e+00	9.469548343493e+00	1.348583144884e+00	1.214478597237e+00	6.871745878763e-01	3.372360386396e-04	1.710034312445e-02	-2.401427070446e-03	3.100233100234e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.043191374633e+00	1	7.243033737687e-01	-9.492468397560e-01	1.197987981394e+00	1	5.527728690180e-01	-7.279482191972e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00
WALLABY J163650-601632	0	2	Norma Kin TR1	1.766275555018e+00	-1.233824195376e+00	9.777236052888e-01	2.979315341759e-02	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	1.522322145095e+00	9.559434483390e-01	-1.206339040596e+00	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	5.055546061882e-02	1	6.515477471683e-01	-9.684378750306e-01	5.836813336416e-02	1	6.479529180182e-01	-8.830778040096e-01	6.878365342480e-02	1	5.662940790632e-01	-7.285690223904e-01	8.991335189768e-02	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	1	2	Norma Kin TR1	5.312956869495e+00	-7.555463634563e-01	9.542425094393e-01	1.146563013435e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	5.708503073321e-01	9.105787668211e-01	-7.209744578623e-01	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	1.520708255414e-01	1	6.515477471683e-01	-9.684378750306e-01	1.755713451594e-01	1	6.479529180182e-01	-8.830778040096e-01	2.069012295018e-01	1	5.662940790632e-01	-7.285690223904e-01	2.704593625082e-01	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	2	2	Norma Kin TR1	8.857283149898e+00	-5.335821253452e-01	9.084850188787e-01	2.420074544512e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	2.847098844879e-01	8.253450295269e-01	-4.847513672176e-01	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	2.535187831832e-01	1	6.515477471683e-01	-9.684378750306e-01	2.926967327768e-01	1	6.479529180182e-01	-8.830778040096e-01	3.449270940409e-01	1	5.662940790632e-01	-7.285690223904e-01	4.508854886496e-01	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	3	2	Norma Kin TR1	1.240396446437e+01	-3.873221404101e-01	8.337843746564e-01	3.922100948168e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	1.500184404519e-01	6.951963834211e-01	-3.229431486324e-01	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	3.550341481057e-01	1	6.515477471683e-01	-9.684378750306e-01	4.098999445721e-01	1	6.479529180182e-01	-8.830778040096e-01	4.830446701179e-01	1	5.662940790632e-01	-7.285690223904e-01	6.314314992601e-01	1	2.961862359692e-01	-3.809705207006e-01
WALLABY J163650-601632	4	2	Norma Kin TR1	1.595064577885e+01	-2.781043831613e-01	7.323937598230e-01	5.450879097646e-01	1.022252099717e+01	1.686422328193e+00	1.480882653784e+00	5.416541072215e-01	7.734204793351e-02	5.364006194276e-01	-2.036819148067e-01	8.769551616267e-01	1.000000000000e+00	0	0.000000000000e+00	0.000000000000e+00	4.565495130283e-01	1	6.515477471683e-01	-9.684378750306e-01	5.271031563673e-01	1	6.479529180182e-01	-8.830778040096e-01	6.211622461949e-01	1	5.662940790632e-01	-7.285690223904e-01	8.119775098706e-01	1	2.961862359692e-01	-3.809705207006e-01
