hostname,pl_name,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,st_mass,st_masserr1,st_masserr2,pl_refname
"HD 183579","HD 183579 b",2021,17.47127800000,0.00005800000,-0.00006000000,0.1334000000,0.0062000000,-0.0061000000,1.031000,0.025000,-0.026000,"<a refstr=PALATNICK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJ...909L...6P/abstract target=ref>Palatnick et al. 2021</a>"
"HD 18599","HD 18599 b",2022,4.13743700000,0.00000400000,-0.00000400000,0.0500000000,0.0200000000,-0.0200000000,0.807000,0.019000,-0.007000,"<a refstr=VINES_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.518.2627V/abstract target=ref>Vines et al. 2023</a>"
"HD 187123","HD 187123 b",1998,3.09659500000,0.00000400000,-0.00000400000,0.0440000000,0.0010000000,-0.0010000000,1.192000,0.057000,-0.110000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 187123","HD 187123 b",1998,3.09659710000,0.00000230000,-0.00000220000,0.0418600000,0.0006500000,-0.0006600000,1.020234,0.047963,-0.047963,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 187123","HD 187123 c",2008,3396.00000000000,26.00000000000,-26.00000000000,4.6900000000,0.0800000000,-0.1300000000,1.192000,0.056000,-0.110000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 187123","HD 187123 c",2008,3374.00000000000,17.00000000000,-17.00000000000,4.4320000000,0.0700000000,-0.0720000000,1.020234,0.047963,-0.047963,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 188015","HD 188015 b",2004,462.59000000000,0.35000000000,-0.37000000000,1.1870000000,0.0180000000,-0.0190000000,1.042676,0.048215,-0.048215,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 189733","HD 189733 b",2005,2.21800000000,0.00100000000,-0.00090000000,0.0310000000,,,0.840000,,,"<a refstr=PAREDES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..176P/abstract target=ref>Paredes et al. 2021</a>"
"HD 189733","HD 189733 b",2005,2.21855500000,0.00001500000,-0.00001500000,0.0312600000,0.0003600000,-0.0003600000,0.827851,0.028799,-0.028799,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 190007","HD 190007 b",2020,11.72000000000,0.00100000000,-0.00100000000,0.0920000000,0.0008000000,-0.0008000000,0.770000,0.020000,-0.020000,"<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>"
"HD 190228","HD 190228 b",2022,1146.60000000000,1.90000000000,-2.00000000000,2.2930000000,0.0310000000,-0.0310000000,1.220000,0.050000,-0.050000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 190360","HD 190360 b",2003,2854.00000000000,13.00000000000,-13.00000000000,3.9000000000,0.2000000000,-0.2000000000,1.000000,0.100000,-0.100000,"<a refstr=FENG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2856F/abstract target=ref>Feng et al. 2021</a>"
"HD 190360","HD 190360 b",2003,2892.00000000000,4.00000000000,-3.70000000000,3.9630000000,0.0510000000,-0.0540000000,0.991000,0.039000,-0.040000,"<a refstr=GIOVINAZZI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...52G/abstract target=ref>Giovinazzi et al. 2025</a>"
"HD 190360","HD 190360 b",2003,2892.20000000000,4.50000000000,-4.50000000000,3.9550000000,0.0510000000,-0.0530000000,0.986343,0.039040,-0.039040,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 190360","HD 190360 c",2005,17.11730000000,0.00051000000,-0.00051000000,0.1296000000,0.0017000000,-0.0018000000,0.991000,0.039000,-0.040000,"<a refstr=GIOVINAZZI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...52G/abstract target=ref>Giovinazzi et al. 2025</a>"
"HD 190360","HD 190360 c",2005,17.11704000000,0.00068000000,-0.00063000000,0.1294000000,0.0017000000,-0.0017000000,0.986343,0.039040,-0.039040,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 190984","HD 190984 b",2009,9970.00000000000,4380.00000000000,-2200.00000000000,8.8000000000,2.5000000000,-1.4000000000,0.910000,0.100000,-0.100000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 191806","HD 191806 b",2016,1604.00000000000,6.20000000000,-6.20000000000,2.8100000000,0.1000000000,-0.1000000000,1.140000,0.120000,-0.120000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 191939","HD 191939 b",2020,8.88040300000,0.00007000000,-0.00007000000,0.0814000000,0.0040000000,-0.0040000000,0.920000,0.060000,-0.060000,"<a refstr=BADENAS_AGUSTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..113B/abstract target=ref>Badenas-Agusti et al. 2020</a>"
"HD 191939","HD 191939 b",2020,8.88029000000,0.00002000000,-0.00002000000,0.0780000000,0.0010000000,-0.0010000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>"
"HD 191939","HD 191939 b",2020,8.88032000000,,,0.0780000000,0.0009000000,-0.0009000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>"
"HD 191939","HD 191939 b",2020,8.88032320000,0.00000450000,-0.00000450000,0.0790000000,0.0020000000,-0.0020000000,0.822200,0.026800,-0.026100,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>"
"HD 191939","HD 191939 c",2020,28.58059000000,0.00045000000,-0.00045000000,0.1762000000,0.0089000000,-0.0089000000,0.920000,0.060000,-0.060000,"<a refstr=BADENAS_AGUSTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..113B/abstract target=ref>Badenas-Agusti et al. 2020</a>"
"HD 191939","HD 191939 c",2020,28.58050000000,0.00020000000,-0.00020000000,0.1700000000,0.0020000000,-0.0020000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>"
"HD 191939","HD 191939 c",2020,28.58050000000,,,0.1700000000,0.0020000000,-0.0020000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>"
"HD 191939","HD 191939 c",2020,28.57988900000,0.00003400000,-0.00003400000,0.1710000000,0.0030000000,-0.0030000000,0.822200,0.026800,-0.026100,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>"
"HD 191939","HD 191939 d",2020,38.35610000000,0.00120000000,-0.00120000000,0.2150000000,0.0110000000,-0.0110000000,0.920000,0.060000,-0.060000,"<a refstr=BADENAS_AGUSTI_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..113B/abstract target=ref>Badenas-Agusti et al. 2020</a>"
"HD 191939","HD 191939 d",2020,38.35250000000,0.00030000000,-0.00030000000,0.2070000000,0.0030000000,-0.0030000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>"
"HD 191939","HD 191939 d",2020,38.35240000000,,,0.2100000000,0.0020000000,-0.0020000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>"
"HD 191939","HD 191939 d",2020,38.35256200000,0.00008400000,-0.00008400000,0.2090000000,0.0040000000,-0.0040000000,0.822200,0.026800,-0.026100,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>"
"HD 191939","HD 191939 e",2022,101.50000000000,0.40000000000,-0.40000000000,0.3970000000,0.0050000000,-0.0050000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>"
"HD 191939","HD 191939 e",2022,101.70000000000,0.08000000000,-0.08000000000,0.4000000000,0.0040000000,-0.0040000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>"
"HD 191939","HD 191939 e",2022,101.72300000000,0.07800000000,-0.07800000000,0.4000000000,0.0080000000,-0.0080000000,0.822200,0.026800,-0.026100,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>"
"HD 191939","HD 191939 f",2022,4450.00000000000,2750.00000000000,-2750.00000000000,4.8000000000,2.2000000000,-2.2000000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..101L/abstract target=ref>Lubin et al. 2022</a>"
"HD 191939","HD 191939 f",2022,2200.00000000000,,,3.2000000000,,,0.810000,0.040000,-0.040000,"<a refstr=ORELL_MIQUEL_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..40O/abstract target=ref>Orell-Miquel et al. 2023</a>"
"HD 191939","HD 191939 g",2022,288.60000000000,7.10000000000,-7.10000000000,0.8000000000,0.0160000000,-0.0160000000,0.810000,0.040000,-0.040000,"<a refstr=LUBIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..196L/abstract target=ref>Lubin et al. 2024</a>"
"HD 192263","HD 192263 b",1999,23.64600000000,0.23040000000,-0.20820000000,0.1460000000,,,0.740000,,,"<a refstr=PAREDES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..176P/abstract target=ref>Paredes et al. 2021</a>"
"HD 192263","HD 192263 b",1999,24.35970000000,0.00160000000,-0.00160000000,0.1540000000,0.0019000000,-0.0020000000,0.820538,0.031347,-0.031347,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 192310","HD 192310 b",2011,74.06200000000,0.08500000000,-0.08500000000,0.3262000000,0.0036000000,-0.0037000000,0.844324,0.028209,-0.028209,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 195019","HD 195019 b",1998,18.20122800000,0.00008800000,-0.00008900000,0.1376000000,0.0016000000,-0.0017000000,1.049075,0.038509,-0.038509,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 196050","HD 196050 b",2002,1393.00000000000,9.50000000000,-8.80000000000,2.5850000000,0.0320000000,-0.0350000000,1.180000,0.040000,-0.040000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 196067","HD 196067 b",2012,3609.00000000000,230.00000000000,-157.00000000000,5.1000000000,0.2200000000,-0.1700000000,1.260000,0.070000,-0.070000,"<a refstr=LI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..266L/abstract target=ref>Li et al. 2021</a>"
"HD 204313","HD 204313 b",2010,2050.00000000000,5.10000000000,-5.10000000000,3.2080000000,0.0340000000,-0.0350000000,1.045000,0.033000,-0.033000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 204313","HD 204313 e",2022,27000.00000000000,17500.00000000000,-10200.00000000000,17.9000000000,7.1000000000,-5.0000000000,1.045000,0.033000,-0.033000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 206893","HD 206893 b",2021,9350.00000000000,440.00000000000,-440.00000000000,9.6000000000,0.4000000000,-0.3000000000,1.320000,0.070000,-0.050000,"<a refstr=HINKLEY_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671L...5H/abstract target=ref>Hinkley et al. 2023</a>"
"HD 206893","HD 206893 b",2021,10600.00000000000,3000.00000000000,-2400.00000000000,10.4000000000,1.8000000000,-1.7000000000,1.310000,0.030000,-0.030000,"<a refstr=WARD_DUONG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161....5W/abstract target=ref>Ward-Duong et al. 2021</a>"
"HD 206893","HD 206893 c",2022,2090.00000000000,44.00000000000,-37.00000000000,3.5300000000,0.0800000000,-0.0600000000,1.320000,0.070000,-0.050000,"<a refstr=HINKLEY_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671L...5H/abstract target=ref>Hinkley et al. 2023</a>"
"HD 207897","HD 207897 b",2021,16.20215900000,0.00008500000,-0.00008300000,0.1163000000,0.0017000000,-0.0015000000,0.800000,0.036000,-0.030000,"<a refstr=HEIDARI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.176H/abstract target=ref>Heidari et al. 2022</a>"
"HD 209458","HD 209458 b",1999,3.52476000000,0.00001300000,-0.00001300000,0.0463400000,0.0006900000,-0.0007000000,1.069175,0.047974,-0.047974,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 210277","HD 210277 b",1998,442.94300000000,0.06500000000,-0.06300000000,1.1230000000,0.0140000000,-0.0140000000,0.963925,0.035826,-0.035826,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 213240","HD 213240 b",2001,879.19000000000,3.00000000000,-3.00000000000,1.9200000000,0.0260000000,-0.0260000000,1.220000,0.050000,-0.050000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 214823","HD 214823 b",2016,1854.60000000000,1.80000000000,-1.80000000000,3.1700000000,0.1100000000,-0.1200000000,1.220000,0.130000,-0.130000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 216437","HD 216437 b",2002,1336.00000000000,12.00000000000,-12.00000000000,2.5010000000,0.0360000000,-0.0370000000,1.165000,0.046000,-0.046000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 216520","HD 216520 b",2020,35.46600000000,0.01500000000,-0.01600000000,0.1954000000,0.0025000000,-0.0025000000,0.791263,0.030002,-0.030002,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 217107","HD 217107 b",1998,7.12686030000,0.00001100000,-0.00001100000,0.0756000000,0.0013000000,-0.0015000000,1.135000,0.059000,-0.065000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 217107","HD 217107 b",1998,7.12687440000,0.00000670000,-0.00000650000,0.0739000000,0.0010000000,-0.0011000000,1.059631,0.044706,-0.044706,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 217107","HD 217107 c",2005,5164.60000000000,15.00000000000,-15.30000000000,6.1000000000,0.0600000000,-0.0600000000,1.132000,0.036000,-0.034000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 217107","HD 217107 c",2005,5141.00000000000,13.00000000000,-13.00000000000,5.9420000000,0.0830000000,-0.0860000000,1.059631,0.044706,-0.044706,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 217786","HD 217786 b",2011,1302.10000000000,2.10000000000,-2.00000000000,2.3720000000,0.0220000000,-0.0220000000,1.020000,0.030000,-0.030000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 218566","HD 218566 b",2010,225.17000000000,0.42000000000,-0.52000000000,0.6875000000,0.0081000000,-0.0084000000,0.855318,0.030841,-0.030841,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219077","HD 219077 b",2012,5380.00000000000,140.00000000000,-120.00000000000,6.1300000000,0.1100000000,-0.1000000000,1.050000,0.020000,-0.020000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 219134","HD 219134 b",2015,3.09294700000,0.00007600000,-0.00007900000,0.0383800000,0.0004400000,-0.0004400000,0.788484,0.026654,-0.026654,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219134","HD 219134 b",2015,3.09292000000,0.00001100000,-0.00001100000,0.0386300000,0.0006200000,-0.0006200000,0.810000,0.030000,-0.030000,"<a refstr=SEAGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..117S/abstract target=ref>Seager et al. 2021</a>"
"HD 219134","HD 219134 c",2015,6.76406000000,0.00093000000,-0.00076000000,0.0646600000,0.0007400000,-0.0007300000,0.788484,0.026654,-0.026654,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219134","HD 219134 c",2015,6.76514900000,0.00003300000,-0.00003600000,0.0652000000,0.0010000000,-0.0010000000,0.810000,0.030000,-0.030000,"<a refstr=SEAGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..117S/abstract target=ref>Seager et al. 2021</a>"
"HD 219134","HD 219134 d",2015,46.73400000000,0.01200000000,-0.01200000000,0.2345000000,0.0027000000,-0.0027000000,0.788484,0.026654,-0.026654,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219134","HD 219134 f",2015,22.79450000000,0.00470000000,-0.00560000000,0.1453000000,0.0017000000,-0.0016000000,0.788484,0.026654,-0.026654,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219134","HD 219134 h",2015,2104.00000000000,16.00000000000,-17.00000000000,2.9680000000,0.0370000000,-0.0370000000,0.788484,0.026654,-0.026654,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 219666","HD 219666 b",2018,6.04345000000,0.00001000000,-0.00001000000,0.1040000000,0.0050000000,-0.0050000000,0.920000,0.030000,-0.030000,"<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>"
"HD 220689","HD 220689 b",2012,2280.00000000000,55.00000000000,-51.00000000000,3.4330000000,0.0650000000,-0.0640000000,1.040000,0.030000,-0.030000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 221420","HD 221420 b",2019,11100.00000000000,3141.00000000000,-1059.00000000000,10.7900000000,1.9000000000,-0.7200000000,1.340000,0.070000,-0.070000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 221420","HD 221420 b",2019,8615.41549000000,279.48259000000,-191.17910000000,8.3980000000,0.4140000000,-0.3790000000,1.060000,0.133000,-0.133000,"<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"
"HD 221420","HD 221420 b",2019,10120.00000000000,1100.00000000000,-910.00000000000,9.9900000000,0.7400000000,-0.7000000000,1.280000,0.080000,-0.080000,"<a refstr=LI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..266L/abstract target=ref>Li et al. 2021</a>"
"HD 221420","HD 221420 b",2019,10066.00000000000,929.00000000000,-1125.00000000000,10.1000000000,0.7000000000,-0.7000000000,1.340000,0.070000,-0.070000,"<a refstr=PHILIPOT_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...678A.107P/abstract target=ref>Philipot et al. 2023</a>"
"HD 222155","HD 222155 b",2011,3270.00000000000,120.00000000000,-120.00000000000,4.4800000000,0.1900000000,-0.1800000000,1.130000,0.110000,-0.110000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 222237","HD 222237 b",2024,20089.00000000000,20089.00000000000,-6940.00000000000,12.9000000000,7.6000000000,-3.1000000000,0.700000,0.010000,-0.010000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 222237","HD 222237 b",2024,13997.00000000000,1514.00000000000,-1397.00000000000,10.4000000000,0.9000000000,-0.8000000000,0.760000,0.090000,-0.090000,"<a refstr=PICCININI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...707A.104P/abstract target=ref>Piccinini et al. 2026</a>"
"HD 222237","HD 222237 b",2024,13997.00000000000,1514.00000000000,-1397.00000000000,10.4000000000,0.9000000000,-0.8000000000,0.760000,0.090000,-0.090000,"<a refstr=PICCININI_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026A&A...707A.104P/abstract target=ref>Piccinini et al. 2026</a>"
"HD 222582","HD 222582 b",1999,572.53700000000,0.05000000000,-0.04900000000,1.3350000000,0.0200000000,-0.0200000000,0.969129,0.043464,-0.043464,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 224538","HD 224538 b",2016,1201.00000000000,4.00000000000,-4.00000000000,2.4440000000,0.0300000000,-0.0310000000,1.340000,0.050000,-0.050000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 22946","TOI-411 b",2022,4.04030100000,0.00002300000,-0.00004200000,0.0528000000,0.0030000000,-0.0030000000,1.104000,0.012000,-0.012000,"<a refstr=CACCIAPUOTI_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...668A..85C/abstract target=ref>Cacciapuoti et al. 2022</a>"
"HD 22946","TOI-411 c",2022,9.57309600000,0.00002600000,-0.00002300000,0.0939000000,0.0054000000,-0.0054000000,1.104000,0.012000,-0.012000,"<a refstr=CACCIAPUOTI_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...668A..85C/abstract target=ref>Cacciapuoti et al. 2022</a>"
"HD 235088","HD 235088 b",2023,7.43413930000,0.00000620000,-0.00000620000,0.0720000000,0.0026000000,-0.0026000000,0.843000,0.033000,-0.056000,"<a refstr=ORELL_MIQUEL_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..56O/abstract target=ref>Orell-Miquel et al. 2023</a>"
"HD 235088","HD 235088 b",2023,7.43415100000,0.00001800000,-0.00001800000,0.0710000000,0.0010000000,-0.0010000000,0.853100,0.021000,-0.022900,"<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>"
"HD 23596","HD 23596 b",2003,1570.00000000000,25.00000000000,-20.00000000000,2.9010000000,0.0830000000,-0.0800000000,1.320000,0.020000,-0.020000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
"HD 24040","HD 24040 b",2006,3488.00000000000,15.00000000000,-15.00000000000,4.8170000000,0.0790000000,-0.0830000000,1.221000,0.060000,-0.061000,"<a refstr=AN_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..280...61A/abstract target=ref>An et al. 2025</a>"
"HD 24040","HD 24040 b",2006,3552.00000000000,11.00000000000,-11.00000000000,4.7080000000,0.0740000000,-0.0770000000,1.103940,0.052950,-0.052950,"<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>"
"HD 25015","HD 25015 b",2019,6360.00000000000,770.00000000000,-690.00000000000,6.4500000000,0.5200000000,-0.4700000000,0.860000,0.050000,-0.050000,"<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>"
