galaxy,model,x,r_kpc,g_extra_kms2_per_kpc,equivalent_halo_v_kms
NGC5055,NFW-LCDM,12.0,159.48,87.75519854849452,118.3013062671495
NGC5371,Burkert-Flat,0.03,4.719,74.06560789940146,18.69533641519391
NGC5371,Burkert-Flat,0.06,9.438,144.7222933419486,36.95793561011371
NGC5371,Burkert-Flat,0.1,15.730000000000002,233.6353292139503,60.62246884229839
NGC5371,Burkert-Flat,0.2,31.460000000000004,429.6517454859459,116.26196245112956
NGC5371,Burkert-Flat,0.4,62.92000000000001,714.5117631292243,212.03084713336125
NGC5371,Burkert-Flat,0.7,110.11,922.3142111733979,318.6785493131015
NGC5371,Burkert-Flat,1.0,157.3,963.5064966187466,389.30652694005636
NGC5371,Burkert-Flat,1.5,235.95000000000002,880.3251271320455,455.7551028203701
NGC5371,Burkert-Flat,2.0,314.6,754.0885227044834,487.0690395034676
NGC5371,Burkert-Flat,0.045,7.0785,109.81993952424138,27.881184370868155
NGC5371,Burkert-Flat,0.08,12.584000000000001,189.93447648764277,48.88901156825015
NGC5371,Burkert-Flat,0.15,23.595000000000002,336.30265575037066,89.07896026801164
NGC5371,Burkert-Flat,0.3,47.190000000000005,589.170474963369,166.7421803669407
NGC5371,Burkert-Flat,0.55,86.51500000000001,846.0545680398353,270.54835234014337
NGC5371,Burkert-Flat,0.85,133.705,957.3811685429298,357.78016873498234
NGC5371,Burkert-Flat,1.25,196.625,934.3801781182337,428.6286300779472
NGC5371,Burkert-Flat,1.75,275.27500000000003,817.5163722746611,474.3857284719971
NGC5371,Burkert-Flat,3.0,471.90000000000003,542.407215006116,505.9268373602908
NGC5371,Burkert-Flat,5.0,786.5,310.26575858149954,493.98787345880197
NGC5371,Burkert-Flat,8.0,1258.4,167.99585209081746,459.7890606257229
NGC5371,Burkert-Flat,12.0,1887.6000000000001,93.80959367340193,420.8027911241957
NGC5371,NFW-Flat,0.03,0.1287,18926.088012379412,49.35369821191955
NGC5371,NFW-Flat,0.06,0.2574,18212.731014243775,68.46865679320976
NGC5371,NFW-Flat,0.1,0.42900000000000005,17329.59390466804,86.22294233614734
NGC5371,NFW-Flat,0.2,0.8580000000000001,15410.554920958708,114.98806947758786
NGC5371,NFW-Flat,0.4,1.7160000000000002,12491.435324146163,146.4080018859448
NGC5371,NFW-Flat,0.7,3.0029999999999997,9551.703750489736,169.36282461839338
NGC5371,NFW-Flat,1.0,4.29,7605.304693027603,180.62878268174322
NGC5371,NFW-Flat,1.5,6.4350000000000005,5535.185667473304,188.72975327221386
NGC5371,NFW-Flat,2.0,8.58,4252.039890792948,191.00393258517872
NGC5371,NFW-Flat,0.045,0.19305,18563.637138297898,59.86409733344694
NGC5371,NFW-Flat,0.08,0.3432,17761.927783844687,78.0762038998791
NGC5371,NFW-Flat,0.15,0.6435,16322.818171637551,102.48772362311871
NGC5371,NFW-Flat,0.3,1.287,13823.071628884207,133.38025785840262
NGC5371,NFW-Flat,0.55,2.3595,10858.088534435155,160.06142538725484
NGC5371,NFW-Flat,0.85,3.6465,8486.957413137528,175.91955606755604
NGC5371,NFW-Flat,1.25,5.3625,6435.555226469346,185.77046294269138
NGC5371,NFW-Flat,1.75,7.5075,4824.564550251243,190.31662660159571
NGC5371,NFW-Flat,3.0,12.870000000000001,2783.8370469279416,189.2828116706919
NGC5371,NFW-Flat,5.0,21.45,1509.5478521837765,179.94388411208092
NGC5371,NFW-Flat,8.0,34.32,804.9473206906815,166.21008406863945
NGC5371,NFW-Flat,12.0,51.480000000000004,448.9574311491935,152.02739409580263
NGC5371,NFW-LCDM,0.03,0.1767,13954.647097087944,49.65668275323513
NGC5371,NFW-LCDM,0.06,0.3534,13428.672307331624,68.88898891267745
NGC5371,NFW-LCDM,0.1,0.589,12777.514672726378,86.75226880166211
NGC5371,NFW-LCDM,0.2,1.178,11362.562371664386,115.69398633386545
NGC5371,NFW-LCDM,0.4,2.356,9210.227257240947,147.30680710021406
NGC5371,NFW-LCDM,0.7,4.122999999999999,7042.694450476569,170.40255050707103
NGC5371,NFW-LCDM,1.0,5.89,5607.568927482982,181.73767078642436
NGC5371,NFW-LCDM,1.5,8.834999999999999,4081.221780006835,189.8883735944894
NGC5371,NFW-LCDM,2.0,11.78,3135.128404768323,192.17651419507754
NGC5371,NFW-LCDM,0.045,0.26504999999999995,13687.403595180402,60.23160568092606
NGC5371,NFW-LCDM,0.08,0.4712,13096.284547836278,78.55551717696507
NGC5371,NFW-LCDM,0.15,0.8835,12035.1953909412,103.11690030201912
NGC5371,NFW-LCDM,0.3,1.767,10192.073832303633,134.1990851745291
NGC5371,NFW-LCDM,0.55,3.2395,8005.922488993541,161.0440495736945
NGC5371,NFW-LCDM,0.85,5.0065,6257.6320870368345,176.99953402127903
NGC5371,NFW-LCDM,1.25,7.3625,4745.085302385692,186.91091605044008
NGC5371,NFW-LCDM,1.75,10.3075,3557.264219200506,191.48498880959104
NGC5371,NFW-LCDM,3.0,17.669999999999998,2052.5881281049224,190.44482724299436
NGC5371,NFW-LCDM,5.0,29.45,1113.0249177544288,181.04856759407937
NGC5371,NFW-LCDM,8.0,47.12,593.506475539883,167.23045514331199
NGC5371,NFW-LCDM,12.0,70.67999999999999,331.02680856203534,152.96069700797213
NGC5585,Burkert-Flat,0.03,0.17759999999999998,54.35125489481454,3.106892799779075
NGC5585,Burkert-Flat,0.06,0.35519999999999996,106.20095449799089,6.141870972080605
NGC5585,Burkert-Flat,0.1,0.592,171.44763528827986,10.074571955704206
NGC5585,Burkert-Flat,0.2,1.184,315.28954122170023,19.321045955291684
NGC5585,Burkert-Flat,0.4,2.368,524.3271751165043,35.23644066411763
NGC5585,Burkert-Flat,0.7,4.144,676.817975391251,52.959736498790704
NGC5585,Burkert-Flat,1.0,5.92,707.0459377267657,64.69707838335864
NGC5585,Burkert-Flat,1.5,8.879999999999999,646.0053016786281,75.73986452923069
NGC5585,Burkert-Flat,2.0,11.84,553.3696228677916,80.94378502859038
NGC5585,Burkert-Flat,0.045,0.26639999999999997,80.58870634967671,4.633447029108445
NGC5585,Burkert-Flat,0.08,0.4736,139.37882152961382,8.124642138360626
NGC5585,Burkert-Flat,0.15,0.888,246.78756960069683,14.80362664367819
NGC5585,Burkert-Flat,0.3,1.776,432.3485024888561,27.71012342845496
NGC5585,Burkert-Flat,0.55,3.2560000000000002,620.8566808080826,44.96119830154794
NGC5585,Burkert-Flat,0.85,5.032,702.5510138747227,59.4578565188622
NGC5585,Burkert-Flat,1.25,7.4,685.6722933880993,71.23183958786923
NGC5585,Burkert-Flat,1.75,10.36,599.9146161135236,78.83600334197634
NGC5585,Burkert-Flat,3.0,17.759999999999998,398.0324152557467,84.07767655532626
NGC5585,Burkert-Flat,5.0,29.6,227.681022380866,82.09359452767089
NGC5585,Burkert-Flat,8.0,47.36,123.27969265656117,76.41024960183508
NGC5585,Burkert-Flat,12.0,71.03999999999999,68.83990129733685,69.93129905959712
NGC5585,NFW-Flat,0.03,0.36719999999999997,2199.8090327476293,28.42129266632553
NGC5585,NFW-Flat,0.06,0.7343999999999999,2116.89442477127,39.42901552856755
NGC5585,NFW-Flat,0.1,1.2240000000000002,2014.246006908656,49.65316820159813
NGC5585,NFW-Flat,0.2,2.4480000000000004,1791.1930818774845,66.21812942416966
NGC5585,NFW-Flat,0.4,4.896000000000001,1451.8992112932096,84.31191219804919
NGC5585,NFW-Flat,0.7,8.568,1110.209578160737,97.53089595446765
NGC5585,NFW-Flat,1.0,12.24,883.9765486442283,104.01861831136459
NGC5585,NFW-Flat,1.5,18.36,643.3633522827607,108.6837207124944
NGC5585,NFW-Flat,2.0,24.48,494.2212967228833,109.99335136168997
NGC5585,NFW-Flat,0.045,0.5508,2157.680796515701,34.47391162489177
NGC5585,NFW-Flat,0.08,0.9792000000000001,2064.4968549419914,44.96170949106804
NGC5585,NFW-Flat,0.15,1.8359999999999999,1897.2268770164692,59.019560708312945
NGC5585,NFW-Flat,0.3,3.6719999999999997,1606.6773973389134,76.80963092626138
NGC5585,NFW-Flat,0.55,6.732000000000001,1262.052740154249,92.17450323553909
NGC5585,NFW-Flat,0.85,10.404,986.4524335801824,101.30671803472966
NGC5585,NFW-Flat,1.25,15.3,748.0147248957893,106.97955548096832
NGC5585,NFW-Flat,1.75,21.42,560.7667400560922,109.59755276465573
NGC5585,NFW-Flat,3.0,36.72,323.56976663766795,109.00221021123915
NGC5585,NFW-Flat,5.0,61.2,175.4571255521267,103.62420607073501
NGC5585,NFW-Flat,8.0,97.92,93.56029549176472,95.7153286289798
NGC5585,NFW-Flat,12.0,146.88,52.183029673917424,87.54794913934302
NGC5585,NFW-LCDM,0.03,0.5487,992.6982783105259,23.338670598579206
NGC5585,NFW-LCDM,0.06,1.0974,955.2817628950413,32.37786599825594
NGC5585,NFW-LCDM,0.1,1.829,908.9600567075538,40.77361823186797
NGC5585,NFW-LCDM,0.2,3.658,808.3039309464896,54.3762427848988
NGC5585,NFW-LCDM,0.4,7.316,655.1922579983927,69.23428745582814
NGC5585,NFW-LCDM,0.7,12.802999999999999,500.99945967921497,80.08930067289256
NGC5585,NFW-LCDM,1.0,18.29,398.9082619639734,85.41681398484184
NGC5585,NFW-LCDM,1.5,27.435,290.3277887451311,89.24764918037154
NGC5585,NFW-LCDM,2.0,36.58,223.02510038719657,90.32307663141049
NGC5585,NFW-LCDM,0.045,0.82305,973.6872519199944,28.308890700498164
NGC5585,NFW-LCDM,0.08,1.4632,931.6365388856589,36.92114006497492
NGC5585,NFW-LCDM,0.15,2.7434999999999996,856.1533416499854,48.465004826335615
NGC5585,NFW-LCDM,0.3,5.486999999999999,725.0383385082474,63.07365030973515
NGC5585,NFW-LCDM,0.55,10.0595,569.5210646186737,75.69079963596334
NGC5585,NFW-LCDM,0.85,15.546499999999998,445.15210996618305,83.1898868708767
NGC5585,NFW-LCDM,1.25,22.862499999999997,337.5533596329951,87.84824235355737
NGC5585,NFW-LCDM,1.75,32.0075,253.05477389198109,89.99805928656231
NGC5585,NFW-LCDM,3.0,54.87,146.0159247793223,89.50918272803865
NGC5585,NFW-LCDM,5.0,91.44999999999999,79.17777582509459,85.09293507221912
NGC5585,NFW-LCDM,8.0,146.32,42.22054863412052,78.59841395438278
NGC5585,NFW-LCDM,12.0,219.48,23.548409404257516,71.89161909462354
NGC5907,Burkert-Flat,0.03,1.4027999999999998,40.064743950841695,7.49685419454325
NGC5907,Burkert-Flat,0.06,2.8055999999999996,78.28547947110863,14.82018020147334
NGC5907,Burkert-Flat,0.1,4.676,126.38172977046705,24.309688776426242
NGC5907,Burkert-Flat,0.2,9.352,232.41404018862767,46.6211980095326
NGC5907,Burkert-Flat,0.4,18.704,386.5050412941816,85.02464520576592
NGC5907,Burkert-Flat,0.7,32.732,498.91283904770796,127.79051235404597
NGC5907,Burkert-Flat,1.0,46.76,521.195223759374,156.1124231539192
NGC5907,Burkert-Flat,1.5,70.14,476.1994373953231,182.75838842282442
NGC5907,Burkert-Flat,2.0,93.52,407.913530115882,195.3153177209542
NGC5907,Burkert-Flat,0.045,2.1041999999999996,59.40554438858805,11.180391160530428
NGC5907,Burkert-Flat,0.08,3.7408,102.74237103744973,19.604557163498797
NGC5907,Burkert-Flat,0.15,7.013999999999999,181.91816923891804,35.72077881348293
NGC5907,Burkert-Flat,0.3,14.027999999999999,318.7034426945401,66.86383098595988
NGC5907,Burkert-Flat,0.55,25.718,457.6612627414877,108.49024082923579
NGC5907,Burkert-Flat,0.85,39.745999999999995,517.8818140955281,143.4703125494639
NGC5907,Burkert-Flat,1.25,58.449999999999996,505.43975335887876,171.88063760594576
NGC5907,Burkert-Flat,1.75,81.83,442.22392902374287,190.22929351709448
NGC5907,Burkert-Flat,3.0,140.28,293.4075180456973,202.87731916468735
NGC5907,Burkert-Flat,5.0,233.79999999999998,167.83387765027578,198.0897791271283
NGC5907,Burkert-Flat,8.0,374.08,90.87498219097812,184.37601074435116
NGC5907,Burkert-Flat,12.0,561.12,50.74497404736376,168.7424660168766
NGC5907,NFW-Flat,0.03,0.2247,11997.351439946144,51.921140863389155
NGC5907,NFW-Flat,0.06,0.4494,11545.150509506624,72.03048409508489
NGC5907,NFW-Flat,0.1,0.7490000000000001,10985.325031240433,90.70837033261641
NGC5907,NFW-Flat,0.2,1.4980000000000002,9768.835648994163,120.96989626429072
NGC5907,NFW-Flat,0.4,2.9960000000000004,7918.389657446064,154.02433383627542
NGC5907,NFW-Flat,0.7,5.242999999999999,6054.877620241499,178.17329587490426
NGC5907,NFW-Flat,1.0,7.49,4821.044536538252,190.02532351944967
NGC5907,NFW-Flat,1.5,11.235,3508.7846835856103,198.54771698532403
NGC5907,NFW-Flat,2.0,14.98,2695.3915079093927,200.9402020216032
NGC5907,NFW-Flat,0.045,0.33705,11767.591834409739,62.978304421346586
NGC5907,NFW-Flat,0.08,0.5992000000000001,11259.383858637026,82.13782811893255
NGC5907,NFW-Flat,0.15,1.1235,10347.124348538564,107.81926639327072
NGC5907,NFW-Flat,0.3,2.247,8762.521245954144,140.31886986310488
NGC5907,NFW-Flat,0.55,4.1195,6883.002130628412,168.38802593154819
NGC5907,NFW-Flat,0.85,6.3665,5379.929052145735,185.07111689965515
NGC5907,NFW-Flat,1.25,9.3625,4079.5339064593118,195.4344805791069
NGC5907,NFW-Flat,1.75,13.1075,3058.3180431270157,200.21714149964123
NGC5907,NFW-Flat,3.0,22.47,1764.689638011328,199.12954619070103
NGC5907,NFW-Flat,5.0,37.45,956.91069840839,189.30479564816685
NGC5907,NFW-Flat,8.0,59.92,510.2605404060476,174.8565457199998
NGC5907,NFW-Flat,12.0,89.88,284.5965885580348,159.93605403284204
NGC5907,NFW-LCDM,0.03,0.25229999999999997,10218.791991876318,50.77599058167546
NGC5907,NFW-LCDM,0.06,0.5045999999999999,9833.628043831204,70.44181081514888
NGC5907,NFW-LCDM,0.1,0.8410000000000001,9356.794457452526,88.70774565232495
NGC5907,NFW-LCDM,0.2,1.6820000000000002,8320.644768937898,118.30183642426498
NGC5907,NFW-LCDM,0.4,3.3640000000000003,6744.520007194966,150.62723958236728
NGC5907,NFW-LCDM,0.7,5.887,5157.266188894165,174.24358253324553
NGC5907,NFW-LCDM,1.0,8.41,4106.3439334138,185.8342069695729
NGC5907,NFW-LCDM,1.5,12.615,2988.6213640836604,194.16863420211664
NGC5907,NFW-LCDM,2.0,16.82,2295.810478993485,196.50835162066375
NGC5907,NFW-LCDM,0.045,0.37845,10023.09333047888,61.58928211076771
NGC5907,NFW-LCDM,0.08,0.6728000000000001,9590.225157946861,80.32623161997984
NGC5907,NFW-LCDM,0.15,1.2615,8813.20447776005,105.44125117189336
NGC5907,NFW-LCDM,0.3,2.523,7463.512458146701,137.2240574094212
NGC5907,NFW-LCDM,0.55,4.625500000000001,5862.624547143297,164.6741322819444
NGC5907,NFW-LCDM,0.85,7.1485,4582.376051090854,180.9892681935119
NGC5907,NFW-LCDM,1.25,10.5125,3474.7592935479984,191.12406199488157
NGC5907,NFW-LCDM,1.75,14.717500000000001,2604.9346044544554,195.80123860961262
NGC5907,NFW-LCDM,3.0,25.23,1503.0814452108962,194.73763083356772
NGC5907,NFW-LCDM,5.0,42.05,815.0525081126009,185.12957075015018
NGC5907,NFW-LCDM,8.0,67.28,434.61645265392076,170.99998518875898
NGC5907,NFW-LCDM,12.0,100.92,242.40628063865572,156.40857342886653
NGC5985,Burkert-Flat,0.03,0.0849,1272.5483863787053,10.39419828575307
NGC5985,Burkert-Flat,0.06,0.1698,2486.5268251826583,20.547804138545203
NGC5985,Burkert-Flat,0.1,0.28300000000000003,4014.1743195585477,33.704767206362206
NGC5985,Burkert-Flat,0.2,0.5660000000000001,7382.004292269544,64.63910913235549
NGC5985,Burkert-Flat,0.4,1.1320000000000001,12276.28877972182,117.88451509271734
NGC5985,Burkert-Flat,0.7,1.9809999999999999,15846.618888985597,177.17830572358588
NGC5985,Burkert-Flat,1.0,2.83,16554.35865999952,216.44591705042313
NGC5985,Burkert-Flat,1.5,4.245,15125.189028922643,253.38987238596695
NGC5985,Burkert-Flat,2.0,5.66,12956.271607973218,270.7997365233733
NGC5985,Burkert-Flat,0.045,0.12735,1886.8566774419162,15.501328906652745
NGC5985,Burkert-Flat,0.08,0.22640000000000002,3263.333933616269,27.18122150622969
NGC5985,Burkert-Flat,0.15,0.4245,5778.139328732436,49.525954256802756
NGC5985,Burkert-Flat,0.3,0.849,10122.75411598518,92.70500657716074
NGC5985,Burkert-Flat,0.55,1.5565000000000002,14536.373978186513,150.4189685413622
NGC5985,Burkert-Flat,0.85,2.4055,16449.11715074859,198.91795119125305
NGC5985,Burkert-Flat,1.25,3.5375,16053.928694457049,238.30814664346204
NGC5985,Burkert-Flat,1.75,4.952500000000001,14046.048765161084,263.7480929020346
NGC5985,Burkert-Flat,3.0,8.49,9319.297387712095,281.28425981856094
NGC5985,Burkert-Flat,5.0,14.15,5330.789844697175,274.6464569268372
NGC5985,Burkert-Flat,8.0,22.64,2886.3983778659167,255.63266472593904
NGC5985,Burkert-Flat,12.0,33.96,1611.7770506666475,233.95715129193925
NGC5985,NFW-Flat,0.03,0.06779999999999999,79197.59660444749,73.27753441390846
NGC5985,NFW-Flat,0.06,0.13559999999999997,76212.50218153495,101.65832624933452
NGC5985,NFW-Flat,0.1,0.22599999999999998,72516.95049093475,128.01886896450557
NGC5985,NFW-Flat,0.2,0.45199999999999996,64486.59180293703,170.7276764175262
NGC5985,NFW-Flat,0.4,0.9039999999999999,52271.322798730784,217.3781861412332
NGC5985,NFW-Flat,0.7,1.5819999999999999,39969.80147306044,251.46018756531143
NGC5985,NFW-Flat,1.0,2.26,31824.952559574762,268.18723456689537
NGC5985,NFW-Flat,1.5,3.3899999999999997,23162.38840993096,280.2150900820046
NGC5985,NFW-Flat,2.0,4.52,17792.97125728108,283.591660813414
NGC5985,NFW-Flat,0.045,0.10169999999999998,77680.8944684508,88.88277092576179
NGC5985,NFW-Flat,0.08,0.1808,74326.08316214877,115.92305998254402
NGC5985,NFW-Flat,0.15,0.33899999999999997,68304.0239567486,152.1678813723112
NGC5985,NFW-Flat,0.3,0.6779999999999999,57843.65210510929,198.03534060178274
NGC5985,NFW-Flat,0.55,1.2429999999999999,45436.46394770515,237.65000460129914
NGC5985,NFW-Flat,0.85,1.9209999999999998,35514.292714117415,261.1952455612842
NGC5985,NFW-Flat,1.25,2.8249999999999997,26930.050542837205,275.82130589117855
NGC5985,NFW-Flat,1.75,3.9549999999999996,20188.742480378976,282.5711883931177
NGC5985,NFW-Flat,3.0,6.779999999999999,11649.169300644991,281.0362394040545
NGC5985,NFW-Flat,5.0,11.299999999999999,6316.813161502917,267.1703365364182
NGC5985,NFW-Flat,8.0,18.08,3368.360812345007,246.77917960637953
NGC5985,NFW-Flat,12.0,27.119999999999997,1878.6951377096889,225.72153670991779
NGC5985,NFW-LCDM,0.03,0.26609999999999995,17886.574798331818,68.9899815468601
NGC5985,NFW-LCDM,0.06,0.5321999999999999,17212.39885152651,95.71018059110747
NGC5985,NFW-LCDM,0.1,0.887,16377.767946435253,120.52833761604808
NGC5985,NFW-LCDM,0.2,1.774,14564.131958872482,160.73820359528654
NGC5985,NFW-LCDM,0.4,3.548,11805.344671213688,204.65913830920468
NGC5985,NFW-LCDM,0.7,6.208999999999999,9027.07751717583,236.74696260806542
NGC5985,NFW-LCDM,1.0,8.87,7187.584204774073,252.49529083994028
NGC5985,NFW-LCDM,1.5,13.305,5231.166229342098,263.8193826870888
NGC5985,NFW-LCDM,2.0,17.74,4018.497087322646,266.9983863792134
NGC5985,NFW-LCDM,0.045,0.39914999999999995,17544.031496951244,83.68213771174878
NGC5985,NFW-LCDM,0.08,0.7095999999999999,16786.35593686877,109.14026833759425
NGC5985,NFW-LCDM,0.15,1.3304999999999998,15426.289255106307,143.2643635169575
NGC5985,NFW-LCDM,0.3,2.6609999999999996,13063.8410045971,186.4480649221999
NGC5985,NFW-LCDM,0.55,4.8785,10261.709266650858,223.7448293421687
NGC5985,NFW-LCDM,0.85,7.539499999999999,8020.8122503207305,245.91241115749557
NGC5985,NFW-LCDM,1.25,11.087499999999999,6082.083093545089,259.682683865677
NGC5985,NFW-LCDM,1.75,15.522499999999999,4559.575895504876,266.03762297459815
NGC5985,NFW-LCDM,3.0,26.61,2630.9351163153397,264.592485617319
NGC5985,NFW-LCDM,5.0,44.349999999999994,1426.6361094847148,251.53789268348237
NGC5985,NFW-LCDM,8.0,70.96,760.735681395606,232.33984581175955
NGC5985,NFW-LCDM,12.0,106.44,424.29849572000245,212.51430983450751
NGC6015,Burkert-Flat,0.03,1.1810999999999998,27.419105580053735,5.690756153676018
NGC6015,Burkert-Flat,0.06,2.3621999999999996,53.57622725948711,11.249789510580205
NGC6015,Burkert-Flat,0.1,3.937,86.49185419025886,18.45314146553505
NGC6015,Burkert-Flat,0.2,7.874,159.05717790279186,35.389493056648654
NGC6015,Burkert-Flat,0.4,15.748,264.51242387749124,64.5410075163282
NGC6015,Burkert-Flat,0.7,27.558999999999997,341.4409393425331,97.00397335852212
NGC6015,Burkert-Flat,1.0,39.37,356.69033316704326,118.50273590422498
NGC6015,Burkert-Flat,1.5,59.05499999999999,325.8965704891332,138.72931186391634
NGC6015,Burkert-Flat,2.0,78.74,279.16374964240407,148.26109957383593
NGC6015,Burkert-Flat,0.045,1.7716499999999997,40.65536761272737,8.48687704818966
NGC6015,Burkert-Flat,0.08,3.1496,70.31378816441196,14.881542500783711
NGC6015,Burkert-Flat,0.15,5.905499999999999,124.49932278144976,27.115138773125455
NGC6015,Burkert-Flat,0.3,11.810999999999998,218.11104932282032,50.755389896560054
NGC6015,Burkert-Flat,0.55,21.6535,313.20960139933544,82.35340978915512
NGC6015,Burkert-Flat,0.85,33.464499999999994,354.42273526314966,108.90628826754528
NGC6015,Burkert-Flat,1.25,49.2125,345.90776316223696,130.47216482691465
NGC6015,Burkert-Flat,1.75,68.8975,302.64475457039475,144.40037042201024
NGC6015,Burkert-Flat,3.0,118.10999999999999,200.79927941502504,154.00130808440753
NGC6015,Burkert-Flat,5.0,196.85,114.86045728506534,150.36715404823326
NGC6015,Burkert-Flat,8.0,314.96,62.192104218541616,139.95722612524108
NGC6015,Burkert-Flat,12.0,472.43999999999994,34.72833378815398,128.09002308874594
NGC6015,NFW-Flat,0.03,0.1629,7751.814878775606,35.53548429038988
NGC6015,NFW-Flat,0.06,0.3258,7459.635565839434,49.298572670519455
NGC6015,NFW-Flat,0.1,0.543,7097.917107089256,62.08195381227516
NGC6015,NFW-Flat,0.2,1.086,6311.910250461617,82.79332419948673
NGC6015,NFW-Flat,0.4,2.172,5116.286796280497,105.41619857271101
NGC6015,NFW-Flat,0.7,3.8009999999999997,3912.221014837936,121.94405306286565
NGC6015,NFW-Flat,1.0,5.43,3115.0079212603964,130.0557304098668
NGC6015,NFW-Flat,1.5,8.145,2267.1211602651015,135.8885640896954
NGC6015,NFW-Flat,2.0,10.86,1741.565719711153,137.52601105268457
NGC6015,NFW-Flat,0.045,0.24434999999999998,7603.36095228575,43.10314662169135
NGC6015,NFW-Flat,0.08,0.4344,7274.99396496967,56.216166521587226
NGC6015,NFW-Flat,0.15,0.8144999999999999,6685.5582983491095,73.79286709435641
NGC6015,NFW-Flat,0.3,1.6289999999999998,5661.703160900286,96.03600600351186
NGC6015,NFW-Flat,0.55,2.9865,4447.294771177348,115.24689077854183
NGC6015,NFW-Flat,0.85,4.6155,3476.118398459423,126.66500885441673
NGC6015,NFW-Flat,1.25,6.7875,2635.8977473367086,133.75782578992494
NGC6015,NFW-Flat,1.75,9.5025,1976.062419227282,137.03113930310602
NGC6015,NFW-Flat,3.0,16.29,1140.2139431216626,136.28677534321474
NGC6015,NFW-Flat,5.0,27.15,618.2860131014892,129.56259203838673
NGC6015,NFW-Flat,8.0,43.44,329.6932051187322,119.67402738421451
NGC6015,NFW-Flat,12.0,65.16,183.88559180549072,109.46225450832709
NGC6015,NFW-LCDM,0.03,0.22799999999999998,5313.9462281031265,34.80775402130268
NGC6015,NFW-LCDM,0.06,0.45599999999999996,5113.654401971157,48.28898846837494
NGC6015,NFW-LCDM,0.1,0.76,4865.692799485833,60.81057907641756
NGC6015,NFW-LCDM,0.2,1.52,4326.877278687513,81.09780184200446
NGC6015,NFW-LCDM,0.4,3.04,3507.26550467919,103.25738295262347
NGC6015,NFW-LCDM,0.7,5.319999999999999,2681.8664313340128,119.44676393564183
NGC6015,NFW-LCDM,1.0,7.6,2135.368923607162,127.39232245082287
NGC6015,NFW-LCDM,1.5,11.399999999999999,1554.1341126745783,133.10570567969725
NGC6015,NFW-LCDM,2.0,15.2,1193.8606290240182,134.70961940843375
NGC6015,NFW-LCDM,0.045,0.34199999999999997,5212.179584413297,42.22043839030272
NGC6015,NFW-LCDM,0.08,0.608,4987.080747435204,55.06491709283329
NGC6015,NFW-LCDM,0.15,1.14,4583.016733223024,72.28166486650849
NGC6015,NFW-LCDM,0.3,2.28,3881.1538493883236,94.06928710586351
NGC6015,NFW-LCDM,0.55,4.18,3048.6648151604713,112.88675266553984
NGC6015,NFW-LCDM,0.85,6.46,2382.9137486899017,124.07103939492393
NGC6015,NFW-LCDM,1.25,9.5,1806.9341323509302,131.01860271478185
NGC6015,NFW-LCDM,1.75,13.299999999999999,1354.6104497283523,134.2248821246906
NGC6015,NFW-LCDM,3.0,22.799999999999997,781.6280028656944,133.49576197519465
NGC6015,NFW-LCDM,5.0,38.0,423.8412137788987,126.90928304737267
NGC6015,NFW-LCDM,8.0,60.8,226.00797247736133,117.22322605449642
NGC6015,NFW-LCDM,12.0,91.19999999999999,126.05540280028465,107.2205798127671
NGC6195,Burkert-Flat,0.03,0.6861,81.68720446075245,7.48636032932708
NGC6195,Burkert-Flat,0.06,1.3722,159.61469704413625,14.7994353704445
NGC6195,Burkert-Flat,0.1,2.2870000000000004,257.6771790312869,24.27566082405489
NGC6195,Burkert-Flat,0.2,4.574000000000001,473.86433428183966,46.55593909486882
NGC6195,Burkert-Flat,0.4,9.148000000000001,788.0373919785426,84.9056303305011
NGC6195,Burkert-Flat,0.7,16.009,1017.2234007383043,127.6116351373162
NGC6195,Burkert-Flat,1.0,22.87,1062.6545088978455,155.89390180021067
NGC6195,Burkert-Flat,1.5,34.305,970.9135007660475,182.50256886898677
NGC6195,Burkert-Flat,2.0,45.74,831.6867313009078,195.0419213648787
NGC6195,Burkert-Flat,0.045,1.02915,121.12077532623168,11.16474119391002
NGC6195,Burkert-Flat,0.08,1.8296000000000001,209.47936370231884,19.577115309201265
NGC6195,Burkert-Flat,0.15,3.4305,370.90931378417235,35.670777969321094
NGC6195,Burkert-Flat,0.3,6.861,649.7980697861833,66.7702370581609
NGC6195,Burkert-Flat,0.55,12.578500000000002,933.1163875451313,108.33837953715403
NGC6195,Burkert-Flat,0.85,19.4395,1055.8988642591348,143.26948723215787
NGC6195,Burkert-Flat,1.25,28.587500000000002,1030.530995677351,171.6400443921123
NGC6195,Burkert-Flat,1.75,40.0225,901.6415168389177,189.96301642079067
NGC6195,Burkert-Flat,3.0,68.61,598.2227153711104,202.59333775228615
NGC6195,Burkert-Flat,5.0,114.35000000000001,342.19313359098516,197.81249916557132
NGC6195,Burkert-Flat,8.0,182.96,185.2831821341445,184.11792689269308
NGC6195,Burkert-Flat,12.0,274.44,103.46291181714881,168.50626551881777
NGC6195,NFW-Flat,0.03,10.901399999999999,1083.8385245843067,108.69846959319786
NGC6195,NFW-Flat,0.06,21.802799999999998,1042.986775619835,150.79798430842547
NGC6195,NFW-Flat,0.1,36.338,992.412244780597,189.90070076447148
NGC6195,NFW-Flat,0.2,72.676,882.5148175170852,253.25411522396175
NGC6195,NFW-Flat,0.4,145.352,715.3458666580915,322.4545741813673
