HI_SNR	HI_flux_Jy_km_s	HI_flux_error_Jy_km_s	agc	axis_ratio	center_separation_arcsec	dec_deg	distance_Mpc	distance_error_Mpc	g_minus_r	heliocentric_velocity_km_s	log_HI_mass	log_HI_mass_error	mass_stratum	max_fracflux_grz	max_fracmasked_grz	minimum_flux_signal_to_noise_grz	minimum_predecessor_separation_arcsec	name	r_minus_z	ra_deg	reff_arcsec	reff_kpc	sersic	shape_signal_to_noise	tractor_brickid	tractor_brickname	tractor_dec_deg	tractor_objid	tractor_ra_deg	tractor_release	tractor_type	z_luminosity_Lsun
1.280000000000e+01	2.510000000000e+00	1.100000000000e-01	8469	2.837663496976e-01	1.321044622228e+00	1.003805555556e+01	1.023000000000e+02	2.300000000000e+00	6.527167889789e-01	6.874000000000e+03	9.790000000000e+00	5.000000000000e-02	2	1.021656952798e-02	7.212026044726e-03	1.857316121310e+03	4.614093187721e+03	072-081	5.242483960716e-01	2.022275000000e+02	1.438269138336e+01	7.133302841568e+00	8.176465034485e-01	3.589586963246e+03	388527	2021p100	1.003789660496e+01	3352	2.022278358861e+02	9010	SER	1.759271720082e+10
1.020000000000e+01	1.610000000000e+00	9.000000000000e-02	225506	7.657039066597e-01	6.110871617624e-01	2.625000000000e+00	1.157000000000e+02	2.300000000000e+00	5.553118580952e-01	7.751000000000e+03	9.710000000000e+00	5.000000000000e-02	2	5.474898964167e-03	1.371527090669e-02	7.911550403107e+02	1.835280017126e+03		3.949745722885e-01	1.862154166667e+02	8.055752754211e+00	4.518708792937e+00	1.476074099541e+00	2.019339251290e+03	346952	1861p027	2.625076201354e+00	4350	1.862155685071e+02	9010	SER	6.649997238182e+09
1.370000000000e+01	2.680000000000e+00	1.100000000000e-01	320490	3.972557483914e-01	6.247775307218e-01	1.408944444444e+01	1.049000000000e+02	2.400000000000e+00	6.072426669243e-01	7.707000000000e+03	9.840000000000e+00	5.000000000000e-02	2	1.125188618898e-01	1.102761551738e-02	2.052752035480e+03	2.746225933038e+03	430-043	5.032778718510e-01	3.448991666667e+02	1.216116142273e+01	6.184796410281e+00	9.556081891060e-01	8.813263722304e+03	411637	3449p140	1.408955117630e+01	2268	3.448993077627e+02	9010	SER	1.812151786578e+10
1.600000000000e+01	2.350000000000e+00	8.000000000000e-02	240174	7.981015783033e-01	7.240886457532e-01	9.921111111111e+00	1.046000000000e+02	2.200000000000e+00	6.614295989427e-01	7.075000000000e+03	9.780000000000e+00	5.000000000000e-02	2	8.052883297205e-02	2.255555242300e-02	1.822131656206e+03	3.210263246980e+03	074-140	5.410960788730e-01	2.132437500000e+02	1.041119670868e+01	5.279675168740e+00	1.319939017296e+00	3.574524663104e+03	388571	2133p100	9.921065288194e+00	713	2.132439488187e+02	9010	SER	2.527678579729e+10
1.540000000000e+01	1.730000000000e+00	7.000000000000e-02	724720	7.171781626159e-01	4.731324839367e-01	2.863416666667e+01	1.220000000000e+02	2.300000000000e+00	3.929962387336e-01	8.254000000000e+03	9.780000000000e+00	5.000000000000e-02	2	1.471084058285e-01	7.044839859009e-02	4.621684152142e+02	3.195181310466e+03		2.659069433825e-01	1.851566666667e+02	1.270811176300e+01	7.516501061401e+00	1.767121553421e+00	2.867569562296e+03	490040	1852p287	2.863419611301e+01	680	1.851568126009e+02	9010	SER	6.977343376352e+09
1.780000000000e+01	1.210000000000e+00	5.000000000000e-02	321343	4.251733982459e-01	2.802305737168e+00	2.552361111111e+01	1.336000000000e+02	2.300000000000e+00	4.038834750265e-01	9.701000000000e+03	9.710000000000e+00	5.000000000000e-02	2	1.912410259247e-01	3.209472075105e-02	2.207638412379e+02	1.000000000000e+09		2.315125341371e-01	3.435850000000e+02	7.407616138458e+00	4.797995034172e+00	1.470489859581e+00	1.193908802258e+03	473924	3435p255	2.552435011551e+01	3433	3.435852710039e+02	9010	SER	2.672617047113e+09
1.150000000000e+01	1.750000000000e+00	9.000000000000e-02	192042	5.274470423816e-01	3.747883878988e-01	1.058666666667e+01	1.197000000000e+02	2.300000000000e+00	3.955991407990e-01	8.052000000000e+03	9.770000000000e+00	5.000000000000e-02	2	4.063886776567e-02	9.726054221392e-02	3.519252850155e+02	3.753608820035e+02		2.780880452930e-01	1.469254166667e+02	1.136852741241e+01	6.597406295458e+00	1.951101899147e+00	1.108016127211e+03	391146	1468p105	1.058671599029e+01	3573	1.469255099393e+02	9010	SER	4.396360118314e+09
1.390000000000e+01	8.700000000000e-01	5.000000000000e-02	203049	3.482582569046e-01	4.516078777708e-01	1.334888888889e+01	1.472000000000e+02	2.300000000000e+00	4.152035589778e-01	9.962000000000e+03	9.650000000000e+00	5.000000000000e-02	2	5.951470136642e-02	5.550964735448e-03	3.163941734281e+02	3.526691511816e+02		2.432829333429e-01	1.590691666667e+02	4.492721080780e+00	3.206211253987e+00	6.412026882172e-01	1.081311581505e+03	406712	1591p132	1.334879796761e+01	1885	1.590690778398e+02	9010	SER	2.606281455290e+09
1.930000000000e+01	3.910000000000e+00	1.100000000000e-01	6063	1.595316559056e-01	2.336587849341e+00	2.514083333333e+01	9.100000000000e+01	2.200000000000e+00	8.303068494598e-01	6.057000000000e+03	9.880000000000e+00	5.000000000000e-02	2	4.211815539747e-03	5.983861163259e-03	2.294834261470e+03	3.611500579581e+03	125-020	7.192751855613e-01	1.646895833333e+02	1.707794761658e+01	7.534456611308e+00	9.531628489494e-01	3.987662370331e+04	471974	1646p252	2.514094541871e+01	2417	1.646902895353e+02	9010	SER	3.040519174203e+10
2.210000000000e+01	3.480000000000e+00	9.000000000000e-02	244381	7.080743639114e-01	1.612094666349e-01	1.382111111111e+01	7.770000000000e+01	2.200000000000e+00	4.569542736877e-01	5.268000000000e+03	9.690000000000e+00	5.000000000000e-02	2	4.259129520506e-03	9.103163611144e-04	1.453476440158e+03	5.532433919820e+03		3.165070041559e-01	2.171975000000e+02	5.797660827637e+00	2.183980168520e+00	1.505962371826e+00	2.751130189646e+03	409742	2171p137	1.382114672338e+01	3153	2.171975279488e+02	9010	SER	3.718154299780e+09
1.260000000000e+01	1.760000000000e+00	8.000000000000e-02	112648	8.255966057637e-01	5.161610153758e-01	1.516666666667e+01	1.264000000000e+02	2.300000000000e+00	5.213381778046e-01	9.165000000000e+03	9.820000000000e+00	5.000000000000e-02	2	2.575324475765e-02	7.066772878170e-02	5.582182034469e+02	4.335498415981e+03		3.912846381599e-01	1.724000000000e+01	7.517191410065e+00	4.606568670246e+00	4.000000000000e+00	1.425295114922e+03	417342	0171p152	1.516677969750e+01	3061	1.724009139230e+01	9010	DEV	4.563370911198e+09
1.680000000000e+01	2.090000000000e+00	7.000000000000e-02	194514	7.128116443836e-01	6.907502209467e-01	2.700750000000e+01	1.167000000000e+02	2.400000000000e+00	3.653979435475e-01	7.907000000000e+03	9.830000000000e+00	5.000000000000e-02	2	1.409291476011e-01	1.012872457504e-01	5.229860299566e+02	1.529126105668e+03		2.360705843523e-01	1.384850000000e+02	1.383360004425e+01	7.826740560045e+00	1.495679259300e+00	1.836517053060e+03	480948	1384p270	2.700757740941e+01	4630	1.384848029407e+02	9010	SER	6.813919554102e+09
1.410000000000e+01	2.150000000000e+00	8.000000000000e-02	234622	4.112637232792e-01	4.088330385380e-01	2.949416666667e+01	1.015000000000e+02	2.200000000000e+00	4.693209840721e-01	6.864000000000e+03	9.720000000000e+00	5.000000000000e-02	2	1.641405560076e-02	9.682535380125e-02	3.524849452933e+02	7.600998331088e+03		3.160737013120e-01	2.013337500000e+02	1.331220817566e+01	6.550749759078e+00	1.346785306931e+00	1.056061622767e+03	493876	2013p295	2.949419747583e+01	2195	2.013336244211e+02	9010	SER	4.209359998414e+09
1.020000000000e+01	2.410000000000e+00	1.500000000000e-01	5807	8.441893017103e-01	1.298119499603e+00	9.182222222222e+00	8.830000000000e+01	2.100000000000e+00	8.081719533539e-01	5.834000000000e+03	9.650000000000e+00	6.000000000000e-02	2	8.472185581923e-03	1.818457432091e-02	7.256843704467e+03	3.626196155337e+03	N3332	6.155296340513e-01	1.601183333333e+02	1.943748092651e+01	8.321000547980e+00	4.432493686676e+00	1.007518496985e+04	384098	1601p092	9.182567789240e+00	2814	1.601182290039e+02	9010	SER	1.311619303416e+11
4.170000000000e+01	5.130000000000e+00	7.000000000000e-02	6424	2.129849844565e-01	1.519675724915e+00	1.494611111111e+01	6.190000000000e+01	2.300000000000e+00	5.847172850745e-01	4.159000000000e+03	9.670000000000e+00	5.000000000000e-02	2	2.867908217013e-03	1.501556392759e-02	1.744509696721e+03	5.637900444033e+02	096-039	4.708549777970e-01	1.711679166667e+02	1.709082794189e+01	5.128951801578e+00	1.216537594795e+00	3.296607399989e+04	416545	1710p150	1.494652874246e+01	5233	1.711679803039e+02	9010	SER	6.260376930346e+09
2.460000000000e+01	4.220000000000e+00	8.000000000000e-02	220292	6.420886270446e-01	5.265886488319e-01	1.279527777778e+01	7.340000000000e+01	2.400000000000e+00	4.582455280141e-01	4.992000000000e+03	9.730000000000e+00	5.000000000000e-02	2	4.915702156723e-03	8.110183291137e-03	1.653245133406e+03	1.084269283153e+03	069-129	3.294128554774e-01	1.843187500000e+02	5.124136924744e+00	1.823440736786e+00	1.680696845055e+00	2.873575229523e+03	404001	1842p127	1.279524647208e+01	3901	1.843188965272e+02	9010	SER	4.618495413682e+09
2.060000000000e+01	2.900000000000e+00	8.000000000000e-02	12	5.936066631234e-01	1.945363299558e-01	2.979722222222e+01	9.500000000000e+01	2.400000000000e+00	5.746487691669e-01	6.980000000000e+03	9.790000000000e+00	5.000000000000e-02	2	1.222046744078e-02	2.669374644756e-02	1.934940487902e+03	5.955838612434e+03	499-041	4.503572565602e-01	8.350000000000e-01	1.419451808929e+01	6.537611738124e+00	1.138072371483e+00	8.463574031697e+03	494432	0007p297	2.979720655694e+01	4704	8.349404064863e-01	9010	SER	1.761238715349e+10
1.460000000000e+01	2.020000000000e+00	8.000000000000e-02	320880	6.575560832755e-01	8.688520121940e-01	1.304333333333e+01	1.038000000000e+02	2.300000000000e+00	2.489162082724e-01	7.631000000000e+03	9.710000000000e+00	5.000000000000e-02	2	6.009613280185e-04	5.756766768172e-05	1.238786614578e+03	3.849052348154e+03		1.300427939078e-01	3.447633333333e+02	3.503866195679e+00	1.763273714643e+00	9.754449725151e-01	2.530210839718e+03	406032	3447p130	1.304337314870e+01	2687	3.447635776779e+02	9010	SER	3.939285160376e+09
1.180000000000e+01	1.530000000000e+00	1.000000000000e-01	103598	6.124462217693e-01	1.090559805598e+00	7.931388888889e+00	1.385000000000e+02	2.200000000000e+00	4.614410589911e-01	1.005600000000e+04	9.840000000000e+00	5.000000000000e-02	2	4.497525840998e-02	2.945324778557e-02	4.752366395234e+02	3.050822464983e+03		3.008710452618e-01	7.641666666667e-01	6.540669441223e+00	4.391843349777e+00	1.530048370361e+00	1.072257450951e+03	376341	0008p080	7.931659939165e+00	176	7.643032484075e-01	9010	SER	3.608855633679e+09
1.370000000000e+01	1.970000000000e+00	8.000000000000e-02	748774	5.135999231215e-01	1.434946264622e+00	1.494333333333e+01	1.087000000000e+02	2.500000000000e+00	3.546242314372e-01	7.970000000000e+03	9.740000000000e+00	5.000000000000e-02	2	9.745554625988e-02	8.738923817873e-02	5.133558992229e+02	2.202070634221e+03		1.951642326490e-01	3.590520833333e+02	9.807881355286e+00	5.168679634287e+00	1.114231467247e+00	2.850916019636e+03	417272	3590p150	1.494297994095e+01	1664	3.590522741593e+02	9010	SER	4.222559969067e+09
1.170000000000e+01	1.410000000000e+00	7.000000000000e-02	250082	8.015736834475e-01	2.451557468653e-01	3.173472222222e+01	1.315000000000e+02	2.100000000000e+00	4.557795931847e-01	9.066000000000e+03	9.760000000000e+00	5.000000000000e-02	2	1.250473037362e-02	2.199736423790e-02	8.649694058522e+02	2.532399006564e+03	165-018	3.360086041336e-01	2.266429166667e+02	7.038563251495e+00	4.487295163979e+00	1.744036555290e+00	2.308344276364e+03	505135	2267p317	3.173472531468e+01	444	2.266429966488e+02	9010	SER	1.233261116008e+10
1.310000000000e+01	2.100000000000e+00	9.000000000000e-02	250447	6.726593958538e-01	4.212942402352e-01	1.296416666667e+01	1.204000000000e+02	2.300000000000e+00	4.906774791729e-01	8.268000000000e+03	9.860000000000e+00	5.000000000000e-02	2	1.012863707729e-03	5.049196537584e-03	2.016779404991e+03	2.024850683691e+03	077-063	3.774175973084e-01	2.294879166667e+02	6.064460277557e+00	3.539920506571e+00	1.140851497650e+00	3.991474763952e+03	405583	2296p130	1.296426275928e+01	67	2.294879852060e+02	9010	SER	1.839468417876e+10
1.240000000000e+01	2.510000000000e+00	1.100000000000e-01	4949	1.931312279038e-01	1.228265532946e+00	3.310166666667e+01	1.030000000000e+02	4.300000000000e+00	8.984124432968e-01	6.387000000000e+03	9.800000000000e+00	6.000000000000e-02	2	7.330949604511e-02	8.219380676746e-02	1.339925245117e+03	7.502315645783e+02	M+621020	8.254005509411e-01	1.400079166667e+02	2.480441474915e+01	1.238628521097e+01	4.317890167236e+00	2.282938817485e+03	510936	1399p330	3.310196142364e+01	1915	1.400077115433e+02	9011	SER	2.612973512147e+10
3.100000000000e+01	4.310000000000e+00	8.000000000000e-02	4343	3.916667325020e-01	2.459382872843e+00	1.735833333333e+01	6.830000000000e+01	2.500000000000e+00	3.984018048427e-01	4.647000000000e+03	9.680000000000e+00	5.000000000000e-02	2	1.790851354599e-01	6.634269654751e-02	5.618288190729e+02	1.860500613345e+03		2.574732274904e-01	1.250287500000e+02	2.280875587463e+01	7.552611880726e+00	1.103509902954e+00	4.294442316006e+03	428834	1250p172	1.735901404596e+01	2972	1.250286894448e+02	9010	SER	3.323481158271e+09
1.340000000000e+01	1.430000000000e+00	6.000000000000e-02	122881	7.980383763612e-01	7.992030586321e-01	2.551027777778e+01	1.260000000000e+02	2.200000000000e+00	4.251317538045e-01	9.056000000000e+03	9.730000000000e+00	5.000000000000e-02	2	1.553280651569e-02	1.939635723829e-02	8.150717332877e+02	4.022012775672e+03		2.991878109483e-01	3.711916666667e+01	6.021344184875e+00	3.678229849766e+00	1.409963130951e+00	1.844025980990e+03	472816	0371p255	2.551016516054e+01	1013	3.711895468423e+01	9010	SER	7.094819033878e+09
1.580000000000e+01	2.110000000000e+00	8.000000000000e-02	6195	3.295027106781e-01	1.925541596056e+00	3.394611111111e+01	9.460000000000e+01	2.400000000000e+00	4.862837862302e-01	6.342000000000e+03	9.650000000000e+00	5.000000000000e-02	2	1.527053769678e-02	6.392210721970e-02	4.976381180104e+02	1.000000000000e+09		1.784976111218e-01	1.672670833333e+02	1.551073646545e+01	7.113747111440e+00	1.575754880905e+00	1.419950910543e+03	515841	1672p340	3.394664597166e+01	2542	1.672670789403e+02	9011	SER	3.410328775979e+09
1.180000000000e+01	1.100000000000e+00	6.000000000000e-02	333284	6.867930628781e-01	3.174881027752e-01	2.470138888889e+01	1.319000000000e+02	2.400000000000e+00	3.142708632849e-01	9.585000000000e+03	9.650000000000e+00	5.000000000000e-02	2	1.940610259771e-02	1.225159037858e-02	1.040088255327e+03	4.696386439041e+03		1.952381616117e-01	3.511070833333e+02	3.739150047302e+00	2.391071459124e+00	1.822357535362e+00	1.783486137904e+03	470037	3510p247	2.470143804383e+01	3810	3.511070027397e+02	9010	SER	3.652711978783e+09
1.070000000000e+01	1.600000000000e+00	9.000000000000e-02	227513	2.479493873639e-01	2.302113207960e-01	2.938861111111e+01	1.397000000000e+02	2.200000000000e+00	3.932826167003e-01	9.508000000000e+03	9.870000000000e+00	5.000000000000e-02	2	6.463637948036e-02	1.584033295512e-02	8.600973047277e+02	3.702600171942e+03		3.002670450265e-01	1.916929166667e+02	7.936145305634e+00	5.375029891764e+00	2.043355703354e+00	3.064274898521e+03	493842	1916p295	2.938863159461e+01	4401	1.916929861891e+02	9010	SER	5.620079361739e+09
1.040000000000e+01	2.490000000000e+00	1.300000000000e-01	251631	5.222062324191e-01	1.164406134432e+00	1.499888888889e+01	1.025000000000e+02	2.200000000000e+00	6.935021061925e-01	7.025000000000e+03	9.790000000000e+00	5.000000000000e-02	2	7.796735968441e-03	5.220167711377e-02	3.659386753633e+03	3.608453089194e+03	106-036	5.728213525225e-01	2.307320833333e+02	1.194329071045e+01	5.935027502242e+00	4.735624313354e+00	4.199450001247e+03	416776	2308p150	1.499909455216e+01	977	2.307323417773e+02	9010	SER	3.862231690311e+10
1.730000000000e+01	2.180000000000e+00	8.000000000000e-02	120867	4.684071508447e-01	2.996718702892e+00	4.573611111111e+00	9.840000000000e+01	2.400000000000e+00	2.352143824838e-01	7.095000000000e+03	9.700000000000e+00	5.000000000000e-02	2	6.779649108648e-02	5.981916561723e-03	6.397192721369e+02	1.000000000000e+09		1.252745201305e-01	4.354500000000e+01	7.014855384827e+00	3.346483495784e+00	6.290795207024e-01	2.636254261850e+03	356451	0434p045	4.573233729022e+00	5221	4.354574433272e+01	9010	SER	2.029256534533e+09
1.090000000000e+01	1.400000000000e+00	8.000000000000e-02	251324	6.144884569589e-01	8.463193526978e-01	1.186444444444e+01	1.494000000000e+02	2.200000000000e+00	4.257403808934e-01	1.035000000000e+04	9.870000000000e+00	5.000000000000e-02	2	2.525581046939e-02	6.926894932985e-02	8.799762008540e+02	2.045148441746e+03	078-098	3.268160147464e-01	2.385512500000e+02	1.050049591064e+01	7.605631409417e+00	2.220086336136e+00	1.786618787862e+03	398579	2385p117	1.186467847177e+01	3775	2.385512728030e+02	9010	SER	1.367845982195e+10
1.570000000000e+01	3.450000000000e+00	1.200000000000e-01	12722	5.283065308747e-01	1.823659357244e+00	9.206944444444e+00	1.219000000000e+02	2.500000000000e+00	6.453243632004e-01	8.897000000000e+03	1.008000000000e+01	5.000000000000e-02	3	2.242082357407e-02	1.400845777243e-02	3.738277906249e+03	1.000000000000e+09	407-037	5.235061263444e-01	3.548583333333e+02	1.218430614471e+01	7.200777224503e+00	1.368406534195e+00	6.853832631222e+03	384867	3548p092	9.207428572916e+00	3591	3.548581822765e+02	9010	SER	4.995772436630e+10
1.700000000000e+01	2.970000000000e+00	1.000000000000e-01	12756	5.095829867264e-01	1.669228399718e+00	1.151500000000e+01	1.134000000000e+02	2.300000000000e+00	7.585228742692e-01	8.301000000000e+03	9.950000000000e+00	5.000000000000e-02	3	6.605621427298e-03	1.367292255163e-01	1.649023040175e+03	1.000000000000e+09	432-021	6.267756348074e-01	3.559891666667e+02	2.955812644958e+01	1.625042875888e+01	4.000000000000e+00	2.949304279391e+03	397628	3560p115	1.151514340930e+01	1245	3.559887166702e+02	9010	DEV	3.879439499493e+10
1.140000000000e+01	1.690000000000e+00	8.000000000000e-02	719096	6.429419778895e-01	8.295036274153e-01	1.712972222222e+01	1.418000000000e+02	2.300000000000e+00	5.083747881771e-01	9.594000000000e+03	9.900000000000e+00	5.000000000000e-02	3	2.878538705409e-02	1.274384707212e-01	4.041080767925e+02	1.000000000000e+09		3.495500485055e-01	1.613762500000e+02	1.659420967102e+01	1.140795162376e+01	4.000000000000e+00	4.094562391186e+03	428973	1613p172	1.712994018215e+01	3916	1.613761717915e+02	9010	DEV	7.274566293405e+09
2.280000000000e+01	5.610000000000e+00	1.200000000000e-01	5122	5.974068846205e-01	1.783860722438e+00	2.359027777778e+01	1.120000000000e+02	2.300000000000e+00	7.578206635825e-01	7.552000000000e+03	1.022000000000e+01	5.000000000000e-02	3	4.726792126894e-02	2.555987983942e-02	5.273849290243e+03	1.243918817629e+03	N2927	6.007538000382e-01	1.443129166667e+02	2.846982383728e+01	1.545886730650e+01	3.909012794495e+00	1.390883384282e+04	462701	1441p235	2.359061751140e+01	4976	1.443133102803e+02	9010	SER	1.332888808190e+11
1.950000000000e+01	3.040000000000e+00	9.000000000000e-02	714259	2.139618216530e-01	5.055743902355e-01	9.387222222222e+00	1.249000000000e+02	2.300000000000e+00	4.405827454088e-01	8.532000000000e+03	1.005000000000e+01	5.000000000000e-02	3	3.140667080879e-02	1.645689085126e-02	1.135519488634e+03	1.000000000000e+09		3.580036818485e-01	2.211891666667e+02	7.366815090179e+00	4.460844394662e+00	9.319415688515e-01	8.335038951005e+03	385761	2211p095	9.387169972137e+00	4550	2.211892987914e+02	9010	SER	6.499258755023e+09
1.070000000000e+01	2.090000000000e+00	1.100000000000e-01	115680	4.917966819409e-01	5.607418919045e-01	3.232583333333e+01	1.475000000000e+02	2.300000000000e+00	7.006568586428e-01	1.060000000000e+04	1.003000000000e+01	5.000000000000e-02	3	1.560994982719e-02	4.603695869446e-02	1.644347477978e+03	1.000000000000e+09		5.573457197212e-01	2.496416666667e+01	7.346309661865e+00	5.253347358866e+00	1.527190208435e+00	2.805959134462e+03	506898	0249p322	3.232598263942e+01	2575	2.496411415080e+01	9010	SER	2.017348122009e+10
1.240000000000e+01	1.760000000000e+00	9.000000000000e-02	202233	4.933105276420e-01	5.233224351309e-01	8.715000000000e+00	1.466000000000e+02	2.200000000000e+00	4.176398920683e-01	9.913000000000e+03	9.950000000000e+00	5.000000000000e-02	3	3.819184005260e-02	7.437756657600e-02	5.668714370165e+02	4.857550992833e+03		3.293351975539e-01	1.602970833333e+02	1.634958076477e+01	1.162024963795e+01	2.361144065857e+00	1.476856559904e+03	381252	1604p087	8.714909443247e+00	349	1.602971983814e+02	9010	SER	1.374570543061e+10
2.700000000000e+01	5.370000000000e+00	1.200000000000e-01	320381	5.234858528687e-01	1.428175651369e+00	1.856305555556e+01	1.489000000000e+02	2.300000000000e+00	6.640856467707e-01	1.078300000000e+04	1.045000000000e+01	5.000000000000e-02	3	1.052275020629e-02	3.209231421351e-02	2.939737567855e+03	1.000000000000e+09	453-011	5.420666666874e-01	3.422029166667e+02	1.061028480530e+01	7.659432727541e+00	1.752593874931e+00	5.694866820611e+03	436526	3422p185	1.856307858921e+01	1966	3.422033344484e+02	9010	SER	5.832631027412e+10
2.700000000000e+01	4.870000000000e+00	1.000000000000e-01	100012	4.702081908205e-01	1.710780784402e+00	3.621944444444e+00	1.092000000000e+02	2.500000000000e+00	6.605451952630e-01	8.001000000000e+03	1.014000000000e+01	5.000000000000e-02	3	2.905162610114e-02	1.545292884111e-02	4.194525648751e+03	1.000000000000e+09	382-022	5.454968079687e-01	8.212500000000e-01	1.210399341583e+01	6.408054311628e+00	1.226373076439e+00	1.836316922577e+04	350529	0008p035	3.621945253011e+00	2286	8.217261666362e-01	9010	SER	3.613757166037e+10
1.670000000000e+01	2.500000000000e+00	9.000000000000e-02	251124	5.880714281346e-01	2.240365272986e+00	2.941416666667e+01	1.411000000000e+02	2.200000000000e+00	4.421473020673e-01	9.772000000000e+03	1.007000000000e+01	5.000000000000e-02	3	2.879174612463e-02	4.354060068727e-02	7.994637435215e+02	3.397318547668e+03	166-023	3.296097563789e-01	2.346804166667e+02	1.347813129425e+01	9.220013633060e+00	1.326091170311e+00	2.668769309479e+03	493992	2346p295	2.941417962097e+01	4493	2.346811309292e+02	9010	SER	1.529638535947e+10
6.560000000000e+01	1.151000000000e+01	1.000000000000e-01	9037	6.140073458872e-01	1.807879531660e+00	7.057500000000e+00	8.850000000000e+01	2.300000000000e+00	4.996783523034e-01	5.939000000000e+03	1.033000000000e+01	5.000000000000e-02	3	8.277907967567e-02	3.681328892708e-02	1.913257239619e+03	4.546220121902e+03	046-060	3.830430495918e-01	2.121212500000e+02	1.792959976196e+01	7.692876006355e+00	1.561131238937e+00	4.048606782915e+03	371462	2120p070	7.057931410480e+00	3022	2.121215090221e+02	9010	SER	2.835054756072e+10
1.620000000000e+01	3.620000000000e+00	1.300000000000e-01	110204	4.139472731329e-01	4.612221472153e-01	1.844416666667e+01	1.148000000000e+02	2.200000000000e+00	4.530712424459e-01	8.345000000000e+03	1.005000000000e+01	5.000000000000e-02	3	6.343754380941e-02	4.132885485888e-03	2.967247593799e+03	2.275372304109e+03	459-029	3.816625682715e-01	1.990375000000e+01	9.246757507324e+00	5.146431818180e+00	8.190602064133e-01	5.996396141925e+03	435301	0198p185	1.844421696319e+01	2395	1.990387421243e+01	9010	SER	2.263768779164e+10
2.650000000000e+01	5.300000000000e+00	1.100000000000e-01	110143	6.129293592941e-01	1.391047718913e+00	7.425277777778e+00	1.476000000000e+02	2.300000000000e+00	4.511170300286e-01	1.065400000000e+04	1.043000000000e+01	5.000000000000e-02	3	3.728505223989e-02	1.982774399221e-02	2.034601813016e+03	1.000000000000e+09	411-008	3.725708690450e-01	1.847833333333e+01	9.228547096252e+00	6.603809812204e+00	1.194484829903e+00	4.700056516073e+03	373553	0185p075	7.425342022562e+00	2209	1.847871758006e+01	9010	SER	3.887113957458e+10
2.080000000000e+01	3.380000000000e+00	9.000000000000e-02	113822	4.292304769960e-01	8.553351704515e-01	2.548361111111e+01	1.116000000000e+02	2.400000000000e+00	5.123586569841e-01	8.108000000000e+03	1.000000000000e+01	5.000000000000e-02	3	3.524189349264e-03	1.146637182683e-02	1.026529106871e+03	1.000000000000e+09		3.954365771291e-01	2.108833333333e+01	8.531069755554e+00	4.615752934504e+00	1.137979865074e+00	9.152982116768e+03	472758	0211p255	2.548354421014e+01	1207	2.108858588308e+01	9010	SER	9.796813044705e+09
1.150000000000e+01	1.940000000000e+00	9.000000000000e-02	250977	6.762641074064e-01	1.609314614325e+00	2.556861111111e+01	1.454000000000e+02	2.200000000000e+00	5.656408742044e-01	1.005700000000e+04	9.980000000000e+00	5.000000000000e-02	3	1.252281246707e-03	1.518539804965e-02	1.058111789307e+03	1.018703722733e+03	136-010	4.450971364805e-01	2.332525000000e+02	8.064715385437e+00	5.684971849428e+00	1.258153676987e+00	2.381952014781e+03	473525	2332p255	2.556864700840e+01	2901	2.332520060375e+02	9010	SER	2.149834303399e+10
1.110000000000e+01	1.860000000000e+00	9.000000000000e-02	254358	8.181032040082e-01	4.924838739027e-01	3.148083333333e+01	1.449000000000e+02	2.200000000000e+00	5.605550061815e-01	1.001200000000e+04	9.960000000000e+00	5.000000000000e-02	3	1.583836157806e-03	1.007849574089e-01	4.242021460124e+02	1.493386983889e+03		4.162508458139e-01	2.274979166667e+02	6.615971088409e+00	4.647686768057e+00	7.825203537941e-01	1.634196545294e+03	503909	2275p315	3.148087794677e+01	1303	2.274980683038e+02	9010	SER	1.277017969138e+10
3.100000000000e+01	4.740000000000e+00	9.000000000000e-02	6166	5.441288347235e-01	1.725094660182e+00	2.859194444444e+01	1.495000000000e+02	2.300000000000e+00	7.291394995236e-01	1.016300000000e+04	1.040000000000e+01	5.000000000000e-02	3	1.045429799706e-02	6.560881435871e-02	2.186861525567e+03	1.607573479474e+03	155-065	6.030714510414e-01	1.667862500000e+02	1.693048667908e+01	1.227115669694e+01	4.000000000000e+00	3.427962864704e+03	488709	1667p285	2.859241182163e+01	2354	1.667863704447e+02	9010	DEV	5.878753267643e+10
1.670000000000e+01	3.260000000000e+00	1.100000000000e-01	261413	5.761684661229e-01	7.792614279311e-01	5.864444444444e+00	1.432000000000e+02	2.200000000000e+00	7.312466366908e-01	9.958000000000e+03	1.020000000000e+01	5.000000000000e-02	3	3.718704357743e-02	1.122316159308e-02	2.693127010799e+03	6.558739980839e+03	052-017	5.788407351388e-01	2.467175000000e+02	8.922803878784e+00	6.194685068626e+00	2.494335889816e+00	5.237004651713e+03	364438	2466p057	5.864653606827e+00	5565	2.467174439659e+02	9010	SER	4.137239373865e+10
1.060000000000e+01	1.940000000000e+00	1.000000000000e-01	722884	6.843923405908e-01	6.526358336515e-01	2.444138888889e+01	1.483000000000e+02	2.200000000000e+00	6.403081236370e-01	1.006800000000e+04	1.000000000000e+01	5.000000000000e-02	3	5.041679833084e-03	1.525362860411e-02	1.339994448581e+03	3.002581984472e+03		4.965121927469e-01	1.668941666667e+02	5.855215072632e+00	4.209774857234e+00	1.358800888062e+00	2.949154027239e+03	468056	1669p245	2.444143192043e+01	1123	1.668943601105e+02	9010	SER	1.794784391745e+10
