case,grid,model,x,y,z,gx,gy,gz
f4-stars-h0p4,base,refraction,1.4142135623730951,1.4142135623730951,0.5,-2287.554906589406,-3766.9990645042203,-1323.191609210823
f4-stars-h0p4,base,refraction,0.7653668647301797,1.8477590650225735,0.5,-1842.2454601273175,-3677.999181778944,-1335.5429180042236
f4-stars-h0p4,base,refraction,1.2246467991473532e-16,2.0,0.5,324.67648111894886,-5750.6979500683365,-1662.0499226183892
f4-stars-h0p4,base,refraction,-0.7653668647301795,1.8477590650225735,0.5,1436.4442938799934,-3754.8499865261097,-1221.7692654385423
f4-stars-h0p4,base,refraction,-1.414213562373095,1.4142135623730951,0.5,2405.930095310132,-4266.242853893771,-1363.5959745982532
f4-stars-h0p4,base,refraction,-1.8477590650225735,0.7653668647301798,0.5,3689.0891951108765,-2504.2859848041794,-1517.3722709528283
f4-stars-h0p4,base,refraction,-2.0,2.4492935982947064e-16,0.5,3756.0504534850047,661.1988177016382,-1639.8484517294128
f4-stars-h0p4,base,refraction,-1.8477590650225737,-0.7653668647301793,0.5,3296.8140729509932,2673.289524256439,-1327.0020684467136
f4-stars-h0p4,base,refraction,-1.4142135623730954,-1.414213562373095,0.5,2078.0470205489432,3473.317865682103,-1274.7885984482898
f4-stars-h0p4,base,refraction,-0.7653668647301807,-1.847759065022573,0.5,997.7187588818111,4368.770589159612,-1105.9882686749652
f4-stars-h0p4,base,refraction,-3.6739403974420594e-16,-2.0,0.5,-152.34398762214468,4721.429173404563,-1149.7270864171587
f4-stars-h0p4,base,refraction,0.76536686473018,-1.8477590650225733,0.5,-1317.5157859786698,4677.004817565236,-1062.6333694890895
f4-stars-h0p4,base,refraction,1.4142135623730947,-1.4142135623730954,0.5,-2318.6101696467827,4033.5286577791176,-1250.6837905183106
f4-stars-h0p4,base,refraction,1.847759065022573,-0.7653668647301808,0.5,-3414.1872143643463,2845.9520924845256,-1433.9784092325272
f4-stars-h0p4,base,refraction,2.5,0.0,0.5,-3853.6890437686016,148.34052455209894,-1136.6737776889204
f4-stars-h0p4,base,refraction,2.309698831278217,0.9567085809127245,0.5,-2972.365514154123,-2003.2566265314272,-1172.5136006117198
f4-stars-h0p4,base,refraction,1.7677669529663689,1.7677669529663689,0.5,-1992.3463944420153,-3198.47940257693,-1143.3610065090845
f4-stars-h0p4,base,refraction,0.9567085809127246,2.309698831278217,0.5,-1245.102549866221,-3555.044505917018,-1018.0130022291087
f4-stars-h0p4,base,refraction,1.5308084989341916e-16,2.5,0.5,-127.30834470633292,-4122.576180151962,-1207.9856837073746
f4-stars-h0p4,base,refraction,-0.9567085809127243,2.309698831278217,0.5,1308.129501853122,-3573.854638811342,-1152.4449180383776
f4-stars-h0p4,base,refraction,-1.7677669529663687,1.7677669529663689,0.5,1700.6151950560788,-3210.637454247067,-1133.0037399587682
f4-stars-h0p4,base,refraction,-2.309698831278217,0.9567085809127247,0.5,3271.735408117909,-2041.4232077708275,-1189.9744094233938
f4-stars-h0p4,base,refraction,-2.5,3.061616997868383e-16,0.5,3767.4275203736106,173.13089443219297,-1155.4688447103256
f4-stars-h0p4,base,refraction,-2.309698831278217,-0.9567085809127241,0.5,2868.623482914557,2220.3712178635715,-1054.1545718783307
f4-stars-h0p4,base,refraction,-1.7677669529663693,-1.7677669529663687,0.5,1787.718181130729,3120.2694240297733,-1017.7899174141658
f4-stars-h0p4,base,refraction,-0.9567085809127258,-2.309698831278216,0.5,888.4967771069753,3375.9255548498636,-963.9395230792032
f4-stars-h0p4,base,refraction,-4.592425496802574e-16,-2.5,0.5,-11.911228583100158,3236.796806043865,-989.107620685143
f4-stars-h0p4,base,refraction,0.956708580912725,-2.3096988312782165,0.5,-912.2572843321966,3170.1467337941053,-963.3804237333189
f4-stars-h0p4,base,refraction,1.7677669529663684,-1.7677669529663693,0.5,-1548.0679926989453,3075.1172432626304,-1024.836613600452
f4-stars-h0p4,base,refraction,2.309698831278216,-0.956708580912726,0.5,-3071.312523121123,2156.4498440786397,-1111.808808841343
f4-stars-h0p4,base,refraction,3.0,0.0,0.5,-4189.176463658441,-461.07221983654017,-1198.6708789418772
f4-stars-h0p4,base,refraction,2.77163859753386,1.1480502970952693,0.5,-3463.036630373196,-2130.9194779196355,-1022.4130091428127
f4-stars-h0p4,base,refraction,2.121320343559643,2.121320343559643,0.5,-2196.863842611774,-2631.196795592341,-880.7443790023099
f4-stars-h0p4,base,refraction,1.1480502970952695,2.77163859753386,0.5,-1034.3938132753678,-2961.811235967362,-844.4427520095962
f4-stars-h0p4,base,refraction,1.8369701987210297e-16,3.0,0.5,-13.056800318889419,-3657.271474176006,-1114.144474243956
f4-stars-h0p4,base,refraction,-1.1480502970952693,2.77163859753386,0.5,1136.060932123237,-3446.7379944615413,-1031.724196620859
f4-stars-h0p4,base,refraction,-2.1213203435596424,2.121320343559643,0.5,2060.881479965934,-3084.255131498692,-1096.744601533661
f4-stars-h0p4,base,refraction,-2.77163859753386,1.1480502970952697,0.5,3216.639056926986,-1810.7678412023017,-1125.5194405732414
f4-stars-h0p4,base,refraction,-3.0,3.6739403974420594e-16,0.5,3568.7561394609447,485.3233247978118,-1154.9529361673196
f4-stars-h0p4,base,refraction,-2.7716385975338604,-1.148050297095269,0.5,2964.6498507195956,2171.5673214664716,-1114.9856270321823
f4-stars-h0p4,base,refraction,-2.121320343559643,-2.1213203435596424,0.5,1938.6073840864046,2847.285172672914,-987.5658812979466
f4-stars-h0p4,base,refraction,-1.148050297095271,-2.7716385975338595,0.5,763.2554422545373,3176.126797482255,-800.1406014310575
f4-stars-h0p4,base,refraction,-5.51091059616309e-16,-3.0,0.5,-148.47547874900465,3014.0575480558,-868.9311601987209
f4-stars-h0p4,base,refraction,1.14805029709527,-2.77163859753386,0.5,-998.9055045673581,2855.3563245608675,-920.9773286838682
f4-stars-h0p4,base,refraction,2.121320343559642,-2.121320343559643,0.5,-1797.2337391346591,2875.9411358899433,-964.2107594693682
f4-stars-h0p4,base,refraction,2.7716385975338595,-1.148050297095271,0.5,-3082.39240813791,2116.2083874275054,-1058.983701923193
f4-stars-h0p4,base,refraction,0.5,0.0,1.0,-1127.3571411273224,-115.82597062049172,-4214.9752158382325
f4-stars-h0p4,base,refraction,0.46193976625564337,0.1913417161825449,1.0,-1098.5756146397432,-656.0018508265546,-4064.02495776675
f4-stars-h0p4,base,refraction,0.3535533905932738,0.3535533905932738,1.0,-938.5429833052757,-1046.1998727624207,-4005.2400713279994
f4-stars-h0p4,base,refraction,0.19134171618254492,0.46193976625564337,1.0,-596.4466462680343,-1307.5151071191121,-4022.6081591469997
f4-stars-h0p4,base,refraction,3.061616997868383e-17,0.5,1.0,-219.47236541123863,-1520.7413453073168,-4086.105032176696
f4-stars-h0p4,base,refraction,-0.19134171618254486,0.46193976625564337,1.0,216.35771231917263,-1243.8420739408484,-4201.968829036283
f4-stars-h0p4,base,refraction,-0.35355339059327373,0.3535533905932738,1.0,701.5741250073456,-865.9199608183351,-4251.606904839711
f4-stars-h0p4,base,refraction,-0.46193976625564337,0.19134171618254495,1.0,1065.6534695850146,-436.4354914108824,-4268.968811031325
f4-stars-h0p4,base,refraction,-0.5,6.123233995736766e-17,1.0,1183.3423695879756,18.792246658165684,-4276.746278795603
f4-stars-h0p4,base,refraction,-0.4619397662556434,-0.19134171618254484,1.0,1116.2743260534896,699.4985350156128,-4261.589954744251
f4-stars-h0p4,base,refraction,-0.35355339059327384,-0.35355339059327373,1.0,831.8932286067445,1487.0945308878668,-4169.698840983061
f4-stars-h0p4,base,refraction,-0.19134171618254517,-0.46193976625564326,1.0,426.57619337917413,2051.1813898837668,-4052.5180966504176
f4-stars-h0p4,base,refraction,-9.184850993605148e-17,-0.5,1.0,-94.89737167421822,2025.3403984734905,-4001.774399654387
f4-stars-h0p4,base,refraction,0.191341716182545,-0.4619397662556433,1.0,-447.93419293530616,1629.9327070816062,-4006.665617316585
f4-stars-h0p4,base,refraction,0.3535533905932737,-0.35355339059327384,1.0,-743.1035704550746,1169.475389078591,-4103.694733153334
f4-stars-h0p4,base,refraction,0.46193976625564326,-0.1913417161825452,1.0,-961.7353480836464,557.5087553821434,-4210.9234075043205
f4-stars-h0p4,base,refraction,1.0,0.0,1.0,-2255.24117001969,-524.1878587343672,-3763.5574879279884
f4-stars-h0p4,base,refraction,0.9238795325112867,0.3826834323650898,1.0,-2151.974445165024,-1244.885111020735,-3501.129882016715
f4-stars-h0p4,base,refraction,0.7071067811865476,0.7071067811865476,1.0,-1714.3614767662075,-2363.2518234813356,-3463.150313302349
f4-stars-h0p4,base,refraction,0.38268343236508984,0.9238795325112867,1.0,-1114.9729688266207,-3641.589611268826,-3593.824861740044
f4-stars-h0p4,base,refraction,6.123233995736766e-17,1.0,1.0,-564.4674519174006,-3867.672644635677,-3807.828038270047
f4-stars-h0p4,base,refraction,-0.3826834323650897,0.9238795325112867,1.0,503.4364985593724,-3247.124356206321,-3861.68647006567
f4-stars-h0p4,base,refraction,-0.7071067811865475,0.7071067811865476,1.0,1383.5376294991017,-1896.2579333331043,-3815.3569315974346
f4-stars-h0p4,base,refraction,-0.9238795325112867,0.3826834323650899,1.0,1864.2654509590375,-722.9880512132881,-3882.9427775927666
f4-stars-h0p4,base,refraction,-1.0,1.2246467991473532e-16,1.0,2136.376789284135,230.25154628079295,-3734.2837176666944
f4-stars-h0p4,base,refraction,-0.9238795325112868,-0.38268343236508967,1.0,2099.968959201406,1561.9921258885342,-3665.191905086885
f4-stars-h0p4,base,refraction,-0.7071067811865477,-0.7071067811865475,1.0,1429.2152137759317,3012.717319591867,-3476.379693476334
f4-stars-h0p4,base,refraction,-0.38268343236509034,-0.9238795325112865,1.0,912.4630215768024,3157.251318791572,-3256.090584906496
f4-stars-h0p4,base,refraction,-1.8369701987210297e-16,-1.0,1.0,643.8762299087396,3282.9635996584543,-3291.6682007143095
f4-stars-h0p4,base,refraction,0.38268343236509,-0.9238795325112866,1.0,-351.4325070048237,3190.326499676793,-3487.4914167386846
f4-stars-h0p4,base,refraction,0.7071067811865474,-0.7071067811865477,1.0,-1074.8162761598562,2186.976877424152,-3646.7171906590233
f4-stars-h0p4,base,refraction,0.9238795325112865,-0.3826834323650904,1.0,-1745.6325523293551,1005.6860236527345,-3940.7629207917175
f4-stars-h0p4,base,refraction,1.5,0.0,1.0,-3017.0858186598634,-399.1003925719924,-3148.9103306137404
f4-stars-h0p4,base,refraction,1.38581929876693,0.5740251485476346,1.0,-2802.948370775347,-1808.2826533807838,-2997.9859993168766
f4-stars-h0p4,base,refraction,1.0606601717798214,1.0606601717798214,1.0,-2183.823779758647,-3865.074159369565,-2991.8692869309957
f4-stars-h0p4,base,refraction,0.5740251485476348,1.38581929876693,1.0,-1329.6960484696745,-4051.5684340198504,-2855.542263953919
f4-stars-h0p4,base,refraction,9.184850993605148e-17,1.5,1.0,-425.5008536858589,-3025.921279083181,-3335.4566750902595
f4-stars-h0p4,base,refraction,-0.5740251485476346,1.38581929876693,1.0,1233.2261040032395,-4710.130887756393,-3263.6265779779997
f4-stars-h0p4,base,refraction,-1.0606601717798212,1.0606601717798214,1.0,2248.2049142954074,-3855.905607198365,-3374.0394502616214
f4-stars-h0p4,base,refraction,-1.38581929876693,0.5740251485476349,1.0,2953.0147664835176,-1607.1028500613268,-3255.058343599904
f4-stars-h0p4,base,refraction,-1.5,1.8369701987210297e-16,1.0,3332.0637065019614,619.6605711097359,-3292.9306940572424
f4-stars-h0p4,base,refraction,-1.3858192987669302,-0.5740251485476345,1.0,2934.45808770934,2180.071140409176,-2970.5798281548145
f4-stars-h0p4,base,refraction,-1.0606601717798214,-1.0606601717798212,1.0,2293.652912939009,3751.0200507800155,-2884.8746057807884
f4-stars-h0p4,base,refraction,-0.5740251485476355,-1.3858192987669298,1.0,1529.8349547790706,4363.918704275915,-2866.1173484312203
f4-stars-h0p4,base,refraction,-2.755455298081545e-16,-1.5,1.0,-202.855002894211,5195.584226561063,-3059.4469764817477
f4-stars-h0p4,base,refraction,0.574025148547635,-1.38581929876693,1.0,-1397.6538388255567,5139.423111076379,-3085.036615937273
f4-stars-h0p4,base,refraction,1.060660171779821,-1.0606601717798214,1.0,-3153.373948407684,4543.877691023752,-3165.480284483774
f4-stars-h0p4,base,refraction,1.3858192987669298,-0.5740251485476355,1.0,-3334.7613403333044,2583.6410586049096,-3268.3742664514534
f4-stars-h0p4,base,refraction,2.0,0.0,1.0,-3642.297725496035,75.77096607685962,-2519.8450007489882
f4-stars-h0p4,base,refraction,1.8477590650225735,0.7653668647301796,1.0,-3193.5879634325947,-2616.3831442188066,-2459.1486997426437
f4-stars-h0p4,base,refraction,1.4142135623730951,1.4142135623730951,1.0,-2083.3387129686093,-3401.2159108242413,-2337.067196725026
f4-stars-h0p4,base,refraction,0.7653668647301797,1.8477590650225735,1.0,-1558.7536059018134,-3306.0415416672035,-2341.209394955621
f4-stars-h0p4,base,refraction,1.2246467991473532e-16,2.0,1.0,345.32707868575324,-4664.942935516141,-2637.9373364695493
f4-stars-h0p4,base,refraction,-0.7653668647301795,1.8477590650225735,1.0,1182.7197498622531,-3513.0576816536404,-2268.4201909609687
f4-stars-h0p4,base,refraction,-1.414213562373095,1.4142135623730951,1.0,2093.258659044945,-3829.931715737054,-2508.7696615941586
f4-stars-h0p4,base,refraction,-1.8477590650225735,0.7653668647301798,1.0,3230.364271268877,-2190.851529588961,-2601.8159306234847
f4-stars-h0p4,base,refraction,-2.0,2.4492935982947064e-16,1.0,3115.9916808211055,541.6823807023239,-2545.6492200431235
f4-stars-h0p4,base,refraction,-1.8477590650225737,-0.7653668647301793,1.0,2961.6471972956715,2437.1986762436386,-2450.747902900608
f4-stars-h0p4,base,refraction,-1.4142135623730954,-1.414213562373095,1.0,1842.0133190219112,3204.7760960464348,-2284.4908011547013
f4-stars-h0p4,base,refraction,-0.7653668647301807,-1.847759065022573,1.0,933.5820923970479,3932.2425296272395,-2101.855937211847
f4-stars-h0p4,base,refraction,-3.6739403974420594e-16,-2.0,1.0,-86.74601323923655,4243.242742311399,-2051.9415905072524
f4-stars-h0p4,base,refraction,0.76536686473018,-1.8477590650225733,1.0,-1203.625723578507,4185.429245088387,-2093.6432565628243
f4-stars-h0p4,base,refraction,1.4142135623730947,-1.4142135623730954,1.0,-2002.0948034743826,3610.5852286121276,-2249.354426095276
f4-stars-h0p4,base,refraction,1.847759065022573,-0.7653668647301808,1.0,-3061.342492602631,2534.212583879339,-2338.403696291306
f4-stars-h0p4,base,refraction,2.5,0.0,1.0,-3740.8841161728924,109.94731918285106,-2315.9032015677512
f4-stars-h0p4,base,refraction,2.309698831278217,0.9567085809127245,1.0,-2877.8452418614283,-1998.710030230669,-2302.309002386102
f4-stars-h0p4,base,refraction,1.7677669529663689,1.7677669529663689,1.0,-1977.118092001228,-2923.313374898803,-2088.261218734849
f4-stars-h0p4,base,refraction,0.9567085809127246,2.309698831278217,1.0,-1159.5787900735654,-3299.2337679616858,-1927.8496586534604
f4-stars-h0p4,base,refraction,1.5308084989341916e-16,2.5,1.0,-19.584686021488064,-3822.885409296497,-2033.3396092187465
f4-stars-h0p4,base,refraction,-0.9567085809127243,2.309698831278217,1.0,1179.6895049733255,-3419.683193277365,-2107.9270401388862
f4-stars-h0p4,base,refraction,-1.7677669529663687,1.7677669529663689,1.0,1704.058713463486,-3062.215859901104,-2112.4906231767845
f4-stars-h0p4,base,refraction,-2.309698831278217,0.9567085809127247,1.0,3133.586621484197,-1944.0862788811132,-2301.7373802363336
f4-stars-h0p4,base,refraction,-2.5,3.061616997868383e-16,1.0,3637.7796474747374,152.95600121551175,-2347.579484522721
f4-stars-h0p4,base,refraction,-2.309698831278217,-0.9567085809127241,1.0,2781.852505163942,2174.517577595723,-2231.675104420152
f4-stars-h0p4,base,refraction,-1.7677669529663693,-1.7677669529663687,1.0,1740.7501808397365,2987.3020185582795,-2079.3280362311752
f4-stars-h0p4,base,refraction,-0.9567085809127258,-2.309698831278216,1.0,845.4026367686033,3210.977272396767,-1856.091052551965
f4-stars-h0p4,base,refraction,-4.592425496802574e-16,-2.5,1.0,-57.83843361070485,3030.3327137634983,-1626.440163971347
f4-stars-h0p4,base,refraction,0.956708580912725,-2.3096988312782165,1.0,-899.5578422016324,3049.547415888532,-1695.394334850026
f4-stars-h0p4,base,refraction,1.7677669529663684,-1.7677669529663693,1.0,-1573.3476241267151,2977.0192491517505,-1933.8635632080614
f4-stars-h0p4,base,refraction,2.309698831278216,-0.956708580912726,1.0,-2961.9913835819802,2049.470458573983,-2212.504809743131
f4-stars-h0p4,base,refraction,3.0,0.0,1.0,-3974.1939980093157,-283.3057273095983,-2147.67302247505
f4-stars-h0p4,base,refraction,2.77163859753386,1.1480502970952693,1.0,-3212.190285887501,-1903.6370849767152,-1862.827967400209
f4-stars-h0p4,base,refraction,2.121320343559643,2.121320343559643,1.0,-2030.4861961261781,-2422.729673049586,-1644.674756155196
f4-stars-h0p4,base,refraction,1.1480502970952695,2.77163859753386,1.0,-974.8291899778042,-2836.358489494179,-1609.8964688270842
f4-stars-h0p4,base,refraction,1.8369701987210297e-16,3.0,1.0,7.097813828873598,-3218.3094523398827,-1604.6993074198836
f4-stars-h0p4,base,refraction,-1.1480502970952693,2.77163859753386,1.0,1007.0944041856735,-3118.5299402919595,-1629.9954985571992
f4-stars-h0p4,base,refraction,-2.1213203435596424,2.121320343559643,1.0,1949.9562710884813,-2859.504085159696,-1852.6700062613786
f4-stars-h0p4,base,refraction,-2.77163859753386,1.1480502970952697,1.0,3140.833198989438,-1779.9404413241891,-2138.0584765314907
f4-stars-h0p4,base,refraction,-3.0,3.6739403974420594e-16,1.0,3548.1641264170544,352.80820675331654,-2182.041907481602
f4-stars-h0p4,base,refraction,-2.7716385975338604,-1.148050297095269,1.0,2935.9370790760404,2025.2790388857643,-2083.134738864369
f4-stars-h0p4,base,refraction,-2.121320343559643,-2.1213203435596424,1.0,1819.3296615232398,2658.165535925365,-1727.0325410135508
f4-stars-h0p4,base,refraction,-1.148050297095271,-2.7716385975338595,1.0,747.2760754195764,2954.0428025135516,-1545.2263266118885
f4-stars-h0p4,base,refraction,-5.51091059616309e-16,-3.0,1.0,-166.78212782584077,2814.832458580626,-1408.67707953661
f4-stars-h0p4,base,refraction,1.14805029709527,-2.77163859753386,1.0,-949.7799807799839,2714.012414665107,-1505.701808978229
f4-stars-h0p4,base,refraction,2.121320343559642,-2.121320343559643,1.0,-1712.1861135598201,2716.6941021825346,-1737.092619066389
f4-stars-h0p4,base,refraction,2.7716385975338595,-1.148050297095271,1.0,-2993.0037638575022,1946.9142372543677,-1888.1801180654852
f4-stars-h0p4,fine,newton,0.5,0.0,0.0,-1324.100619521756,-834.022376287925,0.0
f4-stars-h0p4,fine,newton,0.46193976625564337,0.1913417161825449,0.0,-1641.4952235704186,-2551.7780531659,0.0
f4-stars-h0p4,fine,newton,0.3535533905932738,0.3535533905932738,0.0,-1149.6118011107746,-2372.903999270467,0.0
f4-stars-h0p4,fine,newton,0.19134171618254492,0.46193976625564337,0.0,-345.1305412220336,-3013.7986828727344,0.0
f4-stars-h0p4,fine,newton,3.061616997868383e-17,0.5,0.0,-726.6571092722587,-3267.746049372712,0.0
f4-stars-h0p4,fine,newton,-0.19134171618254486,0.46193976625564337,0.0,-1403.4631757134275,-2099.4463221338096,0.0
f4-stars-h0p4,fine,newton,-0.35355339059327373,0.3535533905932738,0.0,191.21521981510082,-355.03513012600354,0.0
f4-stars-h0p4,fine,newton,-0.46193976625564337,0.19134171618254495,0.0,1107.5556597125064,-1216.9332431172866,0.0
f4-stars-h0p4,fine,newton,-0.5,6.123233995736766e-17,0.0,2106.6916488854763,-1465.2352059268671,0.0
f4-stars-h0p4,fine,newton,-0.4619397662556434,-0.19134171618254484,0.0,2023.4605969494423,1549.6981649112624,0.0
f4-stars-h0p4,fine,newton,-0.35355339059327384,-0.35355339059327373,0.0,1552.772207663295,4401.567507673564,0.0
f4-stars-h0p4,fine,newton,-0.19134171618254517,-0.46193976625564326,0.0,769.26268634505,5705.201814105548,0.0
f4-stars-h0p4,fine,newton,-9.184850993605148e-17,-0.5,0.0,636.947078935213,5119.847365327981,0.0
f4-stars-h0p4,fine,newton,0.191341716182545,-0.4619397662556433,0.0,-462.7000534862674,4454.331350056758,0.0
f4-stars-h0p4,fine,newton,0.3535533905932737,-0.35355339059327384,0.0,-1006.6381353148406,3108.7841432354817,0.0
f4-stars-h0p4,fine,newton,0.46193976625564326,-0.1913417161825452,0.0,-950.2239812695832,976.4661559312549,0.0
f4-stars-h0p4,fine,newton,1.0,0.0,0.0,-2609.0989645846494,-3103.2865485284565,0.0
f4-stars-h0p4,fine,newton,0.9238795325112867,0.3826834323650898,0.0,-2182.457315259148,-2155.6187312995403,0.0
f4-stars-h0p4,fine,newton,0.7071067811865476,0.7071067811865476,0.0,-1381.0737074824074,-3381.859985698875,0.0
f4-stars-h0p4,fine,newton,0.38268343236508984,0.9238795325112867,0.0,-887.9097902412439,-3708.539373223484,0.0
f4-stars-h0p4,fine,newton,6.123233995736766e-17,1.0,0.0,-698.6386255557591,-3319.5421098666775,0.0
f4-stars-h0p4,fine,newton,-0.3826834323650897,0.9238795325112867,0.0,168.92568503964515,-4516.825077809151,0.0
f4-stars-h0p4,fine,newton,-0.7071067811865475,0.7071067811865476,0.0,1493.568323146948,-4758.989752152312,0.0
f4-stars-h0p4,fine,newton,-0.9238795325112867,0.3826834323650899,0.0,1633.6311644132825,-778.0387132480138,0.0
f4-stars-h0p4,fine,newton,-1.0,1.2246467991473532e-16,0.0,2886.8919487300295,563.8805970292811,0.0
f4-stars-h0p4,fine,newton,-0.9238795325112868,-0.38268343236508967,0.0,2808.8342172302814,1830.7679072918563,0.0
f4-stars-h0p4,fine,newton,-0.7071067811865477,-0.7071067811865475,0.0,1177.2593315491233,4119.377613628839,0.0
f4-stars-h0p4,fine,newton,-0.38268343236509034,-0.9238795325112865,0.0,766.1353175274987,3134.1235532334276,0.0
f4-stars-h0p4,fine,newton,-1.8369701987210297e-16,-1.0,0.0,-186.6369255473794,3371.9042357243666,0.0
f4-stars-h0p4,fine,newton,0.38268343236509,-0.9238795325112866,0.0,-278.86593998854806,4011.1426726112873,0.0
f4-stars-h0p4,fine,newton,0.7071067811865474,-0.7071067811865477,0.0,-883.6844654502338,4088.710727600247,0.0
f4-stars-h0p4,fine,newton,0.9238795325112865,-0.3826834323650904,0.0,-680.9619626120532,4388.436677107876,0.0
f4-stars-h0p4,fine,newton,1.5,0.0,0.0,-2617.1811581055263,-525.704511212225,0.0
f4-stars-h0p4,fine,newton,1.38581929876693,0.5740251485476346,0.0,-2692.9496910588305,-3237.266685630811,0.0
f4-stars-h0p4,fine,newton,1.0606601717798214,1.0606601717798214,0.0,-1374.5075869279901,-2698.513657480603,0.0
f4-stars-h0p4,fine,newton,0.5740251485476348,1.38581929876693,0.0,-1038.3256414927525,-2047.6313256154629,0.0
f4-stars-h0p4,fine,newton,9.184850993605148e-17,1.5,0.0,-23.223775636424303,2273.5536082705785,0.0
f4-stars-h0p4,fine,newton,-0.5740251485476346,1.38581929876693,0.0,882.404211030073,-2556.912732125352,0.0
f4-stars-h0p4,fine,newton,-1.0606601717798212,1.0606601717798214,0.0,1402.1353573876604,-3383.0345889390665,0.0
f4-stars-h0p4,fine,newton,-1.38581929876693,0.5740251485476349,0.0,3259.28861536071,-3480.2701413298837,0.0
f4-stars-h0p4,fine,newton,-1.5,1.8369701987210297e-16,0.0,2962.4494777522523,2216.2957028818205,0.0
f4-stars-h0p4,fine,newton,-1.3858192987669302,-0.5740251485476345,0.0,2712.571399256016,2638.404514279763,0.0
f4-stars-h0p4,fine,newton,-1.0606601717798214,-1.0606601717798212,0.0,1290.5275463635232,2602.7537719828906,0.0
f4-stars-h0p4,fine,newton,-0.5740251485476355,-1.3858192987669298,0.0,698.2535822333907,2830.1883040906023,0.0
f4-stars-h0p4,fine,newton,-2.755455298081545e-16,-1.5,0.0,-43.58316294853617,2664.285740908992,0.0
f4-stars-h0p4,fine,newton,0.574025148547635,-1.38581929876693,0.0,-601.892743033,2768.910440340929,0.0
f4-stars-h0p4,fine,newton,1.060660171779821,-1.0606601717798214,0.0,-1462.493487171208,3082.2907519677556,0.0
f4-stars-h0p4,fine,newton,1.3858192987669298,-0.5740251485476355,0.0,-3388.1651502062796,4297.841678852997,0.0
f4-stars-h0p4,fine,newton,2.0,0.0,0.0,-3273.9928701428726,-27.467918180718698,0.0
f4-stars-h0p4,fine,newton,1.8477590650225735,0.7653668647301796,0.0,-1876.8304515000657,-1614.4511086291322,0.0
f4-stars-h0p4,fine,newton,1.4142135623730951,1.4142135623730951,0.0,-1037.9866230256987,-1614.3399196218224,0.0
f4-stars-h0p4,fine,newton,0.7653668647301797,1.8477590650225735,0.0,-925.1518958002553,-1738.814409788536,0.0
f4-stars-h0p4,fine,newton,1.2246467991473532e-16,2.0,0.0,28.499255625603485,-2876.5668264177693,0.0
f4-stars-h0p4,fine,newton,-0.7653668647301795,1.8477590650225735,0.0,704.3095643254835,-1756.157800913549,0.0
f4-stars-h0p4,fine,newton,-1.414213562373095,1.4142135623730951,0.0,1150.7172177983016,-1912.0506806969775,0.0
f4-stars-h0p4,fine,newton,-1.8477590650225735,0.7653668647301798,0.0,2152.663461096765,-1693.3691673008752,0.0
f4-stars-h0p4,fine,newton,-2.0,2.4492935982947064e-16,0.0,2722.707348251869,554.101521801796,0.0
f4-stars-h0p4,fine,newton,-1.8477590650225737,-0.7653668647301793,0.0,1870.5494950216944,1750.740469229442,0.0
f4-stars-h0p4,fine,newton,-1.4142135623730954,-1.414213562373095,0.0,937.4608533226942,1690.9958953128514,0.0
f4-stars-h0p4,fine,newton,-0.7653668647301807,-1.847759065022573,0.0,384.52919347156467,1635.257178016031,0.0
f4-stars-h0p4,fine,newton,-3.6739403974420594e-16,-2.0,0.0,-11.77367341707917,1624.3161621692595,0.0
f4-stars-h0p4,fine,newton,0.76536686473018,-1.8477590650225733,0.0,-475.9800875355007,1666.132488296576,0.0
f4-stars-h0p4,fine,newton,1.4142135623730947,-1.4142135623730954,0.0,-958.4686633418994,1827.8015940313644,0.0
f4-stars-h0p4,fine,newton,1.847759065022573,-0.7653668647301808,0.0,-2142.0218503987016,1574.644067032166,0.0
f4-stars-h0p4,fine,newton,2.5,0.0,0.0,-1880.7148077568236,6.176058360018942,0.0
f4-stars-h0p4,fine,newton,2.309698831278217,0.9567085809127245,0.0,-1376.5574729729437,-997.1760437661677,0.0
f4-stars-h0p4,fine,newton,1.7677669529663689,1.7677669529663689,0.0,-898.6030165505422,-1053.6978383983467,0.0
f4-stars-h0p4,fine,newton,0.9567085809127246,2.309698831278217,0.0,-537.4262071992277,-1252.185927293519,0.0
f4-stars-h0p4,fine,newton,1.5308084989341916e-16,2.5,0.0,-30.77719360643103,-1455.4927961667127,0.0
f4-stars-h0p4,fine,newton,-0.9567085809127243,2.309698831278217,0.0,484.01521236910037,-1344.8548305759052,0.0
f4-stars-h0p4,fine,newton,-1.7677669529663687,1.7677669529663689,0.0,911.4741359447306,-1229.4828848343027,0.0
f4-stars-h0p4,fine,newton,-2.309698831278217,0.9567085809127247,0.0,1532.9047877003577,-972.1143463129602,0.0
f4-stars-h0p4,fine,newton,-2.5,3.061616997868383e-16,0.0,2077.2751499590922,120.45166880440561,0.0
f4-stars-h0p4,fine,newton,-2.309698831278217,-0.9567085809127241,0.0,1401.556123805424,1041.6453819838812,0.0
f4-stars-h0p4,fine,newton,-1.7677669529663693,-1.7677669529663687,0.0,760.7071649847433,1210.382485010807,0.0
f4-stars-h0p4,fine,newton,-0.9567085809127258,-2.309698831278216,0.0,362.8467161738696,1200.1254748512579,0.0
