atlas_id,role,path,receipt,url,sha256,expected_sha256,bytes,identity_verified,scientific_validation,axes,shape,bunit,beam_major_deg,beam_minor_deg,pixel_scale1_deg,noise_covariance_status,mask_status
NAME:NGC3198,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_3198_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3198_NA_MOM2_THINGS.FITS,2d1569c45e2fa6b565eed1f88b5bd7580a72b9ecd90b6feb41ed8088f76947f8,2d1569c45e2fa6b565eed1f88b5bd7580a72b9ecd90b6feb41ed8088f76947f8,4279680,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3198,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_3198_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3198_NA_MOM1_THINGS.FITS,a1b048bb7710731dcbe1f0ed4ed2cf6e0430c5f5d070bf267a0ac2d0460256e1,a1b048bb7710731dcbe1f0ed4ed2cf6e0430c5f5d070bf267a0ac2d0460256e1,4279680,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3198,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_3198_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3198_RO_MOM0_THINGS.FITS,d11d04a3d91c4c05e002cad2484fb2f322eefabca888f337641aa554b9c50f8d,d11d04a3d91c4c05e002cad2484fb2f322eefabca888f337641aa554b9c50f8d,4282560,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3198,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_3198_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3198_RO_MOM1_THINGS.FITS,e8709d70f2884ad67b244ac0036ca45163da0cd55879736d033f09710720897a,e8709d70f2884ad67b244ac0036ca45163da0cd55879736d033f09710720897a,4279680,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3198,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_3198_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3198_RO_MOM2_THINGS.FITS,184c9e6f09fd17b571eab820446c370464a132c96b62e13b2efc6008cc858ba4,184c9e6f09fd17b571eab820446c370464a132c96b62e13b2efc6008cc858ba4,4279680,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_0,work/private/things-observable-12gal-003/IC_2574_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_NA_MOM0_THINGS.FITS,f46e0fcbae7845ef8cf9075ac92c46000b7db8ae4945c8fd7700139007126c14,f46e0fcbae7845ef8cf9075ac92c46000b7db8ae4945c8fd7700139007126c14,4256640,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_1,work/private/things-observable-12gal-003/IC_2574_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_NA_MOM1_THINGS.FITS,e6e16cdcc16741c6b73fc083b364bb684f04e498bdf8f4e0eb2910fb4dc0f6ef,e6e16cdcc16741c6b73fc083b364bb684f04e498bdf8f4e0eb2910fb4dc0f6ef,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_2,work/private/things-observable-12gal-003/IC_2574_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_NA_MOM2_THINGS.FITS,9833095937400758d9b98955db972f8b47aed945f7f00c911371c11f78d90b36,9833095937400758d9b98955db972f8b47aed945f7f00c911371c11f78d90b36,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_1,work/private/things-observable-12gal-003/IC_2574_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_RO_MOM1_THINGS.FITS,776251d6c91a766fb744ba6f703fa70df05e86e2234a5a1a539acdd0567a1027,776251d6c91a766fb744ba6f703fa70df05e86e2234a5a1a539acdd0567a1027,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_0,work/private/things-observable-12gal-003/IC_2574_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_RO_MOM0_THINGS.FITS,7c8d4c8967a14033e6e9e66759dcce267b2d364fea92cff70ce2ba8a4dfef20e,7c8d4c8967a14033e6e9e66759dcce267b2d364fea92cff70ce2ba8a4dfef20e,4256640,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:IC2574,HI_MOMENT_2,work/private/things-observable-12gal-003/IC_2574_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/IC_2574_RO_MOM2_THINGS.FITS,1ea3297c7417e14bab0c3c13aa0e098e2cbfb85b81bbde641edf51fea4d6a42c,1ea3297c7417e14bab0c3c13aa0e098e2cbfb85b81bbde641edf51fea4d6a42c,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_3521_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_NA_MOM0_THINGS.FITS,a0cf218db067384daaba2b6e1e7a2996e6b859b07f6fd96c80c6edbfc32ccbd6,a0cf218db067384daaba2b6e1e7a2996e6b859b07f6fd96c80c6edbfc32ccbd6,4296960,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_3521_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_NA_MOM1_THINGS.FITS,c61b37981844c63fef7bd1135fc8df86be67e10e5abad799bfdd4f62721fc99d,c61b37981844c63fef7bd1135fc8df86be67e10e5abad799bfdd4f62721fc99d,4294080,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_3521_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_RO_MOM0_THINGS.FITS,6696af339d6eb4ca7650001031f3888250df415a699192e94c750f6ecb00fc8b,6696af339d6eb4ca7650001031f3888250df415a699192e94c750f6ecb00fc8b,4296960,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_3521_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_NA_MOM2_THINGS.FITS,3147dbe7b1ff0f28e7484f5da0151fe94cdd5a792896801c96a766794a6d80b6,3147dbe7b1ff0f28e7484f5da0151fe94cdd5a792896801c96a766794a6d80b6,4294080,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_3521_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_RO_MOM1_THINGS.FITS,887de19a002aedccd633b3f0b8e0acae406ebaf6f634b262b6543e4944def71e,887de19a002aedccd633b3f0b8e0acae406ebaf6f634b262b6543e4944def71e,4294080,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC3521,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_3521_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_3521_RO_MOM2_THINGS.FITS,56885c8e0019bb232ad5e18f95fcf43654d4be5d95713f1c674e85725a730aa8,56885c8e0019bb232ad5e18f95fcf43654d4be5d95713f1c674e85725a730aa8,4294080,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_4214_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_NA_MOM0_THINGS.FITS,8a17fe1cefb8f421c121a8513a877185611918f4332a402a03094803da69c0bc,8a17fe1cefb8f421c121a8513a877185611918f4332a402a03094803da69c0bc,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_4214_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_NA_MOM1_THINGS.FITS,34f62d37830d8d7ef733689c9fca731b451fba0657bf40ca72601c15db340a53,34f62d37830d8d7ef733689c9fca731b451fba0657bf40ca72601c15db340a53,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_4214_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_NA_MOM2_THINGS.FITS,477f4a102f83b7faab437f220af0f22ab3b68eea38db070867cea1dcc4c4e480,477f4a102f83b7faab437f220af0f22ab3b68eea38db070867cea1dcc4c4e480,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_4214_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_RO_MOM0_THINGS.FITS,c5fdb6ef80974a66ad7efb909e4b12c918d4bf40190a73f084e67a22672ad940,c5fdb6ef80974a66ad7efb909e4b12c918d4bf40190a73f084e67a22672ad940,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_4214_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_RO_MOM1_THINGS.FITS,babfaea56ff8cc9abc7e3b671067d9e87090fd5761dc3c772b2a4cb598581223,babfaea56ff8cc9abc7e3b671067d9e87090fd5761dc3c772b2a4cb598581223,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC4214,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_4214_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_4214_RO_MOM2_THINGS.FITS,4c1be126d2faa1ecc880b57fd6f617aa703d01516b816d652f8eb2d6ca1da1b1,4c1be126d2faa1ecc880b57fd6f617aa703d01516b816d652f8eb2d6ca1da1b1,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_0,work/private/things-observable-12gal-003/DDO154_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_NA_MOM0_THINGS.FITS,49d84c9f3e9efa826ecf3c03fdba7bac4e22b627f3e5f704efe703b389031a7c,49d84c9f3e9efa826ecf3c03fdba7bac4e22b627f3e5f704efe703b389031a7c,4242240,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_1,work/private/things-observable-12gal-003/DDO154_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_NA_MOM1_THINGS.FITS,56d82ee0d57be4f02ab5664c2088797e8f1c1b0345c1ce52c01b9d9c984aa24c,56d82ee0d57be4f02ab5664c2088797e8f1c1b0345c1ce52c01b9d9c984aa24c,4239360,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_2,work/private/things-observable-12gal-003/DDO154_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_NA_MOM2_THINGS.FITS,5d3a3e441ba879829b4c2024aff9d83e078caf244d95943557161904c1754bcc,5d3a3e441ba879829b4c2024aff9d83e078caf244d95943557161904c1754bcc,4239360,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_0,work/private/things-observable-12gal-003/DDO154_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_RO_MOM0_THINGS.FITS,f35b204c9abb3c1c28f210b51fe7e49ea38cfa70d48a15ff79968e68feb8d1e2,f35b204c9abb3c1c28f210b51fe7e49ea38cfa70d48a15ff79968e68feb8d1e2,4242240,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_2,work/private/things-observable-12gal-003/DDO154_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_RO_MOM2_THINGS.FITS,326a640af7d864d564d7fa4efd4e1c2c86b8b8002ca16cc2609dc8a1c3812232,326a640af7d864d564d7fa4efd4e1c2c86b8b8002ca16cc2609dc8a1c3812232,4239360,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_5055_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_NA_MOM0_THINGS.FITS,3580b3caba14dc98e5893c904c77d480769d07500ea4781b8ef29e7505335214,3580b3caba14dc98e5893c904c77d480769d07500ea4781b8ef29e7505335214,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:DDO154,HI_MOMENT_1,work/private/things-observable-12gal-003/DDO154_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/DDO154_RO_MOM1_THINGS.FITS,913b418c0c60068ab079c883a42fb691606fb631f418f9b703971524d48647d7,913b418c0c60068ab079c883a42fb691606fb631f418f9b703971524d48647d7,4239360,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_5055_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_NA_MOM1_THINGS.FITS,8a8f9e904b6e182b921b0015c44394d4735e2b242644bb5610d45e5a375debe3,8a8f9e904b6e182b921b0015c44394d4735e2b242644bb5610d45e5a375debe3,4245120,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_5055_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_RO_MOM0_THINGS.FITS,baf543e5fcbdc82069047868d8a4fe994724592b2e218f605612024ad366d4cb,baf543e5fcbdc82069047868d8a4fe994724592b2e218f605612024ad366d4cb,4248000,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_5055_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_NA_MOM2_THINGS.FITS,ff5d9972b9c0db085cc20d7b15ffd4246849a393d118d0e5079238199757127d,ff5d9972b9c0db085cc20d7b15ffd4246849a393d118d0e5079238199757127d,4245120,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_5055_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_RO_MOM1_THINGS.FITS,b2d896046e457719cb23af241c94be4e2fbde29f2cd87003728306d6cf1b2f6f,b2d896046e457719cb23af241c94be4e2fbde29f2cd87003728306d6cf1b2f6f,4245120,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC5055,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_5055_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_5055_RO_MOM2_THINGS.FITS,020644c57ac0b5d271479143f07bf88be33addf5342839eceed655d13727a6fb,020644c57ac0b5d271479143f07bf88be33addf5342839eceed655d13727a6fb,4245120,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_6946_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_NA_MOM0_THINGS.FITS,cdf3731514960e428edd0a700a4844319cd4322d64fd4cbfad476ceabdb17652,cdf3731514960e428edd0a700a4844319cd4322d64fd4cbfad476ceabdb17652,4256640,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_6946_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_NA_MOM1_THINGS.FITS,b0d5a8b9e8d0f5a662565271ccc5e88cab536478c635fa2b1c32fb3aae483f1f,b0d5a8b9e8d0f5a662565271ccc5e88cab536478c635fa2b1c32fb3aae483f1f,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_6946_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_RO_MOM0_THINGS.FITS,6d14eadba12e4871f48afc3b20cbd9485f8a2687fa26593ea2ff73af29f948d4,6d14eadba12e4871f48afc3b20cbd9485f8a2687fa26593ea2ff73af29f948d4,4256640,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_6946_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_NA_MOM2_THINGS.FITS,77032def857872ad7ff071b90b936dfa9337f86bbea38905afffda2987b3518c,77032def857872ad7ff071b90b936dfa9337f86bbea38905afffda2987b3518c,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_6946_RO_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_RO_MOM1_THINGS.FITS,ed2110a7dde281cfb5c1ba8b4a7e8a324946d28570e01716ed62ce5634b73703,ed2110a7dde281cfb5c1ba8b4a7e8a324946d28570e01716ed62ce5634b73703,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC6946,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_6946_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_6946_RO_MOM2_THINGS.FITS,6646fa1ede5824e567cbb8ef4de0b106eba16412304ea88f7806371033deecb6,6646fa1ede5824e567cbb8ef4de0b106eba16412304ea88f7806371033deecb6,4253760,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC7331,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_7331_NA_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_7331_NA_MOM0_THINGS.FITS,a2e0a9bf84084ae46f98b63bbd3ead88304e0888510809f271991a0042a425c8,a2e0a9bf84084ae46f98b63bbd3ead88304e0888510809f271991a0042a425c8,4265280,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC7331,HI_MOMENT_1,work/private/things-observable-12gal-003/NGC_7331_NA_MOM1_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_7331_NA_MOM1_THINGS.FITS,49aade673411f53e6c84d169a1304e7277eac97dd8f9f1a0666538582c089116,49aade673411f53e6c84d169a1304e7277eac97dd8f9f1a0666538582c089116,4262400,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC7331,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_7331_NA_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_7331_NA_MOM2_THINGS.FITS,bbe1fe945a67c8811bdcfb719c90f23b7b34c3fe1e991facd7dd42dc63e4ccf9,bbe1fe945a67c8811bdcfb719c90f23b7b34c3fe1e991facd7dd42dc63e4ccf9,4262400,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC7331,HI_MOMENT_0,work/private/things-observable-12gal-003/NGC_7331_RO_MOM0_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_7331_RO_MOM0_THINGS.FITS,f8de3c11162dc8103bb9ed4f17cac05543303d91a03a8a59d954f9ff6958fe18,f8de3c11162dc8103bb9ed4f17cac05543303d91a03a8a59d954f9ff6958fe18,4265280,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,JY/B*M/S,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
NAME:NGC7331,HI_MOMENT_2,work/private/things-observable-12gal-003/NGC_7331_RO_MOM2_THINGS.FITS,work/gravity-first-principles/things-observable-acquisition-003/receipt.json,https://things.www3.mpia.de/Data_files/NGC_7331_RO_MOM2_THINGS.FITS,f90eae32c9004a91d18d8db4fab3d80236e79c3fbe5a6268705d1bc5334d39d1,f90eae32c9004a91d18d8db4fab3d80236e79c3fbe5a6268705d1bc5334d39d1,4262400,True,not_established_by_hash,RA---SIN;DEC--SIN;STOKES,1024x1024x1x1,METR/SEC,,,-0.0004166666768,not_validated_by_inventory,requires_source_specific_validation
