axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	halpha_ew	hbeta	hdelta_a	hgamma_a	log_half_light_radius	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_size_crossing_proxy	plateifu	ra	redshift	sersic_index	sfr_1re	sfr_tot	snr_med_g	minimum_predecessor_separation_arcsec	stellar_mass_msun	half_light_radius_kpc	log_baryonic_speed_km_s	internal_acceleration_m_s2	mean_stellar_density_msun_kpc3	log_mean_stellar_density	phase_space_proxy	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	mass_quartile	sample_cell	role	outer_fold	source_map_read	velocity_response_read
8.240260000000e-01	1.281462000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.146795082092e+01	1.191307000000e+00	0.000000000000e+00	3.041000000000e-01	7.550602000000e+01	4.200877000000e+00	6.124444000000e+00	4.570681000000e+00	9.192617130267e-01	1.090995480166e+00	-9.823404345010e+00	9.399448729814e+00	-2.541763839394e-01	7.560925303761e+00	1-591611	-3.320831795367e+00	8322-9101	1.996075592041e+02	1.869300000000e-02	1.524680000000e+00	3.767423000000e-01	6.520827000000e-01	1.233092000000e+01	1.465553023714e+03	2.508699999999e+09	8.303510000001e+00	1.556873685738e+00	5.071484625405e-12	1.046104285956e+06	6.019574981431e+00	7.348953924219e+00	1.277117424711e+03	1.349856980089e+03	1.388791920380e+04	1	mq1	reserved_confirmation		False	False
8.218910000000e-01	1.432432000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.654792785645e+01	1.252286000000e+00	0.000000000000e+00	4.937000000000e-01	3.089379000000e+01	3.871416000000e+00	5.430605000000e+00	3.406364000000e+00	7.745111264358e-01	9.580443781143e-01	-1.046703631405e+01	1.008914885158e+01	-5.761427749380e-01	8.540126598711e+00	1-284971	-3.882807736138e+00	8324-12703	1.982649993896e+02	5.041700000000e-02	9.845440000000e-01	4.189021000000e-01	8.174080000000e-01	9.079133000000e+00	4.804353387815e+02	1.227859999993e+10	5.949920000001e+00	1.974099039916e+00	4.834331284277e-11	1.391639871057e+07	7.143526862970e+00	7.221229743222e+00	1.468554594662e+03	3.543962636353e+03	1.308516673103e+03	3	mq3	exploration	4	False	False
5.133070000000e-01	1.458616000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.402721786499e+01	1.275816000000e+00	0.000000000000e+00	3.973000000000e-01	4.056918000000e+01	4.150004000000e+00	6.154679000000e+00	3.801652000000e+00	5.615712173999e-01	8.588232444620e-01	-1.037138312583e+01	9.055687885227e+00	-6.287093186658e-01	7.932545450427e+00	1-250809	-3.685487116514e+00	8327-1901	2.036283416748e+02	3.412360000000e-02	9.893540000000e-01	4.833979000000e-02	7.080086000000e-02	7.224757000000e+00	2.726137533368e+02	1.136810000000e+09	3.643940000000e+00	1.563838511258e+00	1.193315440024e-11	5.609002372721e+06	6.748885623725e+00	8.057370089952e+00	1.417369550634e+03	1.438355245122e+04	3.825812493253e+03	0	mq0	exploration	1	False	False
5.088020000000e-01	1.745063000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.063014221191e+01	1.527378000000e+00	0.000000000000e+00	7.772000000000e-01	1.461997000000e+01	2.793003000000e+00	2.246427000000e+00	-7.531486000000e-01	4.815902348731e-01	1.080608451062e+00	-1.110247892205e+01	9.017613403025e+00	-4.561619444436e-01	8.054432933279e+00	1-252073	-3.786421349203e+00	8335-3702	2.169669036865e+02	1.827610000000e-02	6.813460000000e-01	8.224973000000e-03	1.477675000000e-02	1.203950000000e+01	7.365648003993e+02	1.041390000000e+09	3.031030000000e+00	1.584791761420e+00	1.579947815415e-11	8.927998098634e+06	6.950754089103e+00	8.196378804844e+00	2.488367456370e+03	8.200227682112e+02	3.059393323844e+03	0	mq0	reserved_confirmation		False	False
7.115270000000e-01	2.098962000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.869131851196e+01	1.902788000000e+00	0.000000000000e+00	7.206000000000e-01	9.200919000000e-02	2.130758000000e+00	-6.314458000000e-01	-4.056358000000e+00	5.306184175127e-01	8.076776724072e-01	-1.296930252568e+01	9.026941627959e+00	-6.394535397276e-01	7.965704792934e+00	1-261032	-3.717543187710e+00	8336-1901	2.103077850342e+02	1.809060000000e-02	1.792060000000e+00	1.141929000000e-04	2.850602000000e-04	6.422109000000e+00	2.776579814621e+02	1.064000000000e+09	3.393270000000e+00	1.564941782567e+00	1.287996261334e-11	6.501263462781e+06	6.812997766118e+00	8.118172418417e+00	1.500227717681e+04	1.107158297623e+04	1.015938983694e+03	0	mq0	exploration	4	False	False
3.829930000000e-01	1.407435000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.768674850464e+01	1.275095000000e+00	0.000000000000e+00	4.208000000000e-01	2.786980000000e+01	3.950551000000e+00	5.866549000000e+00	3.834231000000e+00	9.140754095495e-01	7.365749646207e-01	-1.036837456313e+01	8.766669332313e+00	-8.541034429165e-01	6.938518513214e+00	1-313108	-3.012221551832e+00	8336-9101	2.123668212891e+02	2.159170000000e-02	1.581310000000e+00	2.502043000000e-02	5.540435000000e-02	5.452240000000e+00	3.453197131150e+03	5.843450000005e+08	8.204940000000e+00	1.243077138726e+00	1.209841068423e-12	2.525541413214e+05	5.402354494362e+00	7.673123078185e+00	9.633524207297e+03	1.602413133128e+04	6.636359103924e+03	0	mq0	exploration	1	False	False
3.001740000000e-01	1.468721000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.664329147339e+01	1.309843000000e+00	0.000000000000e+00	4.963000000000e-01	2.370121000000e+01	3.893133000000e+00	5.813766000000e+00	3.770451000000e+00	9.332315963781e-01	1.096597556044e+00	-1.067729906865e+01	9.460619745158e+00	-5.711904672951e-01	7.594156552402e+00	1-282653	-3.330462478012e+00	8341-12701	1.890320587158e+02	2.421460000000e-02	5.000000000000e-01	6.071845000000e-02	1.185901000000e-01	1.249101000000e+01	2.311092888281e+03	2.888149999999e+09	8.574950000000e+00	1.580474251734e+00	5.474776089682e-12	1.093544213168e+06	6.038836346721e+00	7.297413591520e+00	6.423170669974e+03	7.072960823914e+03	6.636648351214e+03	1	mq1	exploration	0	False	False
4.449690000000e-01	1.543271000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.043922042847e+01	1.347793000000e+00	0.000000000000e+00	7.556000000000e-01	2.136758000000e+01	3.730740000000e+00	4.751912000000e+00	3.075063000000e+00	7.595787107628e-01	1.128922756183e+00	-1.080408183991e+01	1.042713379170e+01	-4.925710796360e-01	8.907976370178e+00	1-156137	-4.074198829708e+00	8439-12704	1.440310821533e+02	6.403750000000e-02	1.163990000000e+00	4.198092000000e-01	9.776430000000e-01	1.345621000000e+01	4.513358825369e+03	2.673829999979e+10	5.748820000000e+00	2.150557717813e+00	1.127680783077e-10	3.359766149162e+07	7.526309050109e+00	7.074635896671e+00	1.906536931775e+03	5.304278112323e+03	3.054756532581e+03	3	mq3	exploration	2	False	False
5.114910000000e-01	1.453957000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.144060134888e+01	1.299487000000e+00	0.000000000000e+00	4.622000000000e-01	1.910113000000e+01	3.906465000000e+00	5.609908000000e+00	3.560385000000e+00	9.081379808397e-01	8.832511879793e-01	-1.046397695232e+01	9.238432528562e+00	-7.130506814233e-01	7.422156566882e+00	1-605638	-3.257009293021e+00	8440-12703	1.367483520508e+02	2.612590000000e-02	7.167620000000e-01	5.949159000000e-02	1.191625000000e-01	7.642777000000e+00	1.718656666631e+03	1.731540000002e+09	8.093530000000e+00	1.481927451205e+00	3.684396629590e-12	7.797043851306e+05	5.891929976740e+00	7.446147623125e+00	2.743724868655e+03	1.478558454652e+03	1.992068876039e+03	0	mq0	reserved_confirmation		False	False
3.312660000000e-01	1.624388000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.637628173828e+01	1.407683000000e+00	0.000000000000e+00	7.068000000000e-01	2.286075000000e+01	3.562370000000e+00	4.984124000000e+00	2.419850000000e+00	8.536057470860e-01	1.020553523147e+00	-1.081157466139e+01	9.771610260536e+00	-4.895748394360e-01	8.064398766364e+00	1-418006	-3.605396509639e+00	8445-9102	2.062957916260e+02	2.690940000000e-02	1.003060000000e+00	9.120856000000e-02	1.340303000000e-01	1.048464000000e+01	7.634631950986e+02	5.910310000002e+09	7.138480000001e+00	1.775782434069e+00	1.616622339398e-11	3.878862725130e+06	6.588704409976e+00	7.261357107769e+00	3.432557622363e+03	1.747489794299e+03	9.640306195327e+03	2	mq2	exploration	4	False	False
3.994070000000e-01	1.538676000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.629369354248e+01	1.369395000000e+00	0.000000000000e+00	5.957000000000e-01	1.889122000000e+01	3.655752000000e+00	4.838909000000e+00	2.959552000000e+00	1.166767471335e+00	8.334262843583e-01	-1.082230498693e+01	1.005308997327e+01	-6.243575984139e-01	7.719555030602e+00	1-167564	-3.276393779634e+00	8453-12705	1.530344848633e+02	2.424700000000e-02	1.569110000000e+00	1.701316000000e-01	2.582488000000e-01	6.814379000000e+00	6.632983056996e+02	1.130029999994e+10	1.468140000000e+01	1.759941428311e+00	7.307432965575e-12	8.525089556273e+05	5.930698949963e+00	6.650874665028e+00	2.929559295166e+03	3.631363348552e+03	4.475825458015e+03	3	mq3	exploration	1	False	False
6.455400000000e-01	1.562523000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.595208740234e+01	1.363890000000e+00	0.000000000000e+00	6.069000000000e-01	1.726115000000e+01	3.507075000000e+00	3.565146000000e+00	2.116029000000e+00	4.775582245935e-01	1.045622968728e+00	-1.079527612552e+01	9.354575150934e+00	-4.885997094185e-01	8.399458701747e+00	1-167392	-3.960950238577e+00	8454-3702	1.537586669922e+02	3.789240000000e-02	1.471370000000e+00	3.624925000000e-02	1.134411000000e-01	1.110767000000e+01	2.129167463562e+03	2.262430000000e+09	3.003020000000e+00	1.755288640514e+00	3.496781623951e-11	1.994398173907e+07	7.299811867851e+00	8.033945946308e+00	2.092030296005e+03	2.953721704049e+03	3.439991458424e+03	1	mq1	exploration	0	False	False
4.416970000000e-01	1.873561000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.022346115112e+01	1.649517000000e+00	0.000000000000e+00	7.716000000000e-01	5.730337000000e+00	3.059895000000e+00	2.219380000000e+00	-2.019400000000e+00	8.419366858452e-01	8.346350638004e-01	-1.143757825784e+01	1.053368564831e+01	-6.898859915806e-01	8.849812276622e+00	1-254146	-4.003937795388e+00	8455-12702	1.551072845459e+02	6.752680000000e-02	1.149550000000e+00	1.247692000000e-01	2.265529000000e-01	6.833372000000e+00	3.458756959304e+03	3.417319999983e+10	6.949230000000e+00	2.162654658576e+00	9.863296442396e-11	2.431011321861e+07	7.385786981472e+00	6.897823005743e+00	1.046796565101e+04	3.497183788167e+03	1.349853602030e+04	3	mq3	exploration	0	False	False
7.151720000000e-01	1.391317000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.005744171143e+01	1.274717000000e+00	0.000000000000e+00	5.234000000000e-01	4.093343000000e+01	3.753260000000e+00	4.835927000000e+00	3.129919000000e+00	6.343472646528e-01	1.140131407418e+00	-1.031473314182e+01	9.372379850356e+00	-2.241030049074e-01	8.103685321050e+00	1-274545	-3.734669028199e+00	8455-3704	1.576858978271e+02	2.310810000000e-02	1.361030000000e+00	1.141949000000e-01	1.712608000000e-01	1.380802000000e+01	1.219974457803e+03	2.357110000002e+09	4.308710000000e+00	1.685796470196e+00	1.769681580098e-11	7.034762617515e+06	6.847249447095e+00	7.789860036508e+00	8.002796786837e+03	1.480221606412e+03	1.130687485077e+04	1	mq1	exploration	4	False	False
5.126920000000e-01	1.349734000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.977859115601e+01	1.219514000000e+00	0.000000000000e+00	4.121000000000e-01	6.523799000000e+01	4.211265000000e+00	6.373359000000e+00	4.690425000000e+00	9.076676693690e-01	9.326819833119e-01	-1.015417462725e+01	9.618831213285e+00	-5.208293753290e-01	7.803495874547e+00	1-275176	-3.447914102589e+00	8455-9101	1.571836242676e+02	3.004430000000e-02	1.887950000000e+00	2.915121000000e-01	5.621021000000e-01	8.564105000000e+00	2.173678580384e+02	4.157489999996e+09	8.084770000000e+00	1.672361949302e+00	8.865550010770e-12	1.878190311212e+06	6.273739595876e+00	7.256653747970e+00	8.531031425213e+03	2.473483846215e+03	1.253113930888e+04	2	mq2	exploration	0	False	False
7.624840000000e-01	1.532907000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.560731506348e+01	1.329139000000e+00	0.000000000000e+00	5.627000000000e-01	1.746210000000e+01	3.934536000000e+00	4.670334000000e+00	2.144588000000e+00	7.559769409727e-01	7.014757632359e-01	-1.090514307728e+01	9.747393938515e+00	-7.905887459777e-01	8.235440056570e+00	1-167360	-3.739731557798e+00	8456-9101	1.519655761719e+02	4.155410000000e-02	1.365450000000e+00	6.954259000000e-02	1.781231000000e-01	5.028932000000e+00	1.517818461306e+03	5.589769999999e+09	5.701340000000e+00	1.812488676115e+00	2.396899727529e-11	7.200696498936e+06	6.857374506294e+00	7.419908477949e+00	1.760959775148e+03	6.818333808357e+03	7.696032091036e+03	2	mq2	exploration	0	False	False
4.767080000000e-01	1.656707000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.263286972046e+01	1.488084000000e+00	0.000000000000e+00	7.137000000000e-01	8.160767000000e+00	3.141778000000e+00	2.848636000000e+00	4.478445000000e-01	7.787067918497e-01	8.437722267291e-01	-1.132248774319e+01	9.362872486026e+00	-5.739071315356e-01	7.805458902326e+00	1-166862	-3.513376055238e+00	8461-6102	1.459971008301e+02	1.838150000000e-02	1.726960000000e+00	1.097450000000e-02	1.508270000000e-02	6.978663000000e+00	9.709360037860e+02	2.306070000002e+09	6.007679999999e+00	1.608863024432e+00	8.905713339680e-12	2.539004678773e+06	6.404663501174e+00	7.578074427878e+00	4.351650334706e+03	6.777690478437e+03	6.614742867292e+03	1	mq1	exploration	2	False	False
3.167340000000e-01	1.830770000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.712405395508e+01	1.610294000000e+00	0.000000000000e+00	8.905000000000e-01	1.009724000000e+01	3.089787000000e+00	2.335562000000e+00	1.770588000000e-01	8.767546016630e-01	1.022972033058e+00	-1.129982099407e+01	9.731191353022e+00	-6.219544020367e-01	7.977682149696e+00	1-591474	-3.550463774017e+00	8465-9101	1.975806884766e+02	2.438340000000e-02	5.968870000000e-01	2.700041000000e-02	4.919522000000e-02	1.054319000000e+01	1.627994362774e+03	5.385069999996e+09	7.529299999999e+00	1.743998553023e+00	1.324012115459e-11	3.011888836145e+06	6.478838938731e+00	7.246843279660e+00	1.151805022634e+03	3.563150718323e+03	1.567961382883e+03	2	mq2	reserved_confirmation		False	False
5.386500000000e-01	1.463415000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.837984848022e+01	1.294982000000e+00	0.000000000000e+00	5.030000000000e-01	2.390616000000e+01	4.028546000000e+00	5.646062000000e+00	3.360559000000e+00	6.579073444162e-01	9.557727252057e-01	-1.055870369165e+01	9.356920309121e+00	-6.476368529524e-01	8.041105620289e+00	1-93455	-3.691599137936e+00	8483-9102	2.483978118896e+02	3.910420000000e-02	7.301200000000e-01	6.283717000000e-02	1.428446000000e-01	9.031767000000e+00	2.700562295282e+03	2.274680000000e+09	4.548910000000e+00	1.666286659696e+00	1.532199900336e-11	5.769121248941e+06	6.761109666570e+00	7.762249687481e+00	1.047434513161e+04	8.896361857717e+03	3.435157080250e+03	1	mq1	exploration	3	False	False
5.810360000000e-01	1.814253000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346257400513e+01	1.523127000000e+00	0.000000000000e+00	7.787000000000e-01	9.335191000000e+00	2.921821000000e+00	2.065090000000e+00	-2.013250000000e-01	5.406872761259e-01	7.699207403763e-01	-1.119456296258e+01	9.489272061181e+00	-7.891017376379e-01	8.407897508929e+00	1-246175	-3.933605116402e+00	8547-6104	2.195461883545e+02	3.811570000000e-02	1.972110000000e+00	1.971102000000e-02	3.621560000000e-02	5.887362000000e+00	1.248718589217e+03	3.085120000000e+09	3.472860000000e+00	1.791072569872e+00	3.565392268558e-11	1.758415986701e+07	7.245121623501e+00	7.871903913886e+00	1.317412646570e+03	1.017566969358e+04	1.691767888692e+04	1	mq1	exploration	3	False	False
6.700400000000e-01	1.313524000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.839180755615e+01	1.205336000000e+00	0.000000000000e+00	2.713000000000e-01	7.431026000000e+01	4.441250000000e+00	6.840758000000e+00	4.979696000000e+00	6.290608001229e-01	1.131083003647e+00	-9.800136017300e+00	8.738831276046e+00	-3.163772275906e-01	7.480709675801e+00	1-92526	-3.425824437839e+00	8548-3702	2.433268127441e+02	1.990030000000e-02	1.246710000000e+00	8.683509000000e-02	1.772484000000e-01	1.352331000000e+01	7.305218669446e+02	5.480639999997e+08	4.256580000000e+00	1.371665415306e+00	4.216183315058e-12	1.696525010083e+06	6.229560266375e+00	8.114564020458e+00	8.529978688677e+02	1.904322789717e+03	7.576416233318e+03	0	mq0	reserved_confirmation		False	False
4.096310000000e-01	1.678597000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.577503204346e+01	1.451690000000e+00	0.000000000000e+00	7.307000000000e-01	1.313825000000e+01	3.326949000000e+00	3.082028000000e+00	3.956880000000e-01	8.039150684490e-01	9.766585990413e-01	-1.103871719592e+01	1.021361337094e+01	-6.163924990499e-01	8.605783234045e+00	1-134614	-3.900934082798e+00	8549-6102	2.430091857910e+02	5.282770000000e-02	9.401280000000e-01	1.495878000000e-01	3.415798000000e-01	9.476732000000e+00	2.161900996677e+03	1.635359999987e+10	6.366709999999e+00	2.021629328589e+00	5.623323177268e-11	1.512793174228e+07	7.179779556291e+00	7.114891570522e+00	2.929559851031e+03	7.469994364128e+03	1.272003776354e+03	3	mq3	exploration	0	False	False
3.568880000000e-01	1.653841000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.918643188477e+01	1.428943000000e+00	0.000000000000e+00	7.209000000000e-01	1.199317000000e+01	3.771615000000e+00	5.079259000000e+00	3.081208000000e+00	8.134515481906e-01	8.344063965266e-01	-1.102614437157e+01	9.426102799998e+00	-7.352947777102e-01	7.799199703617e+00	1-211239	-3.492874077713e+00	8550-6102	2.470753936768e+02	2.654940000000e-02	1.095970000000e+00	2.511646000000e-02	3.172198000000e-02	6.829775000000e+00	3.851708282076e+02	2.667490000000e+09	6.508060000000e+00	1.623105803248e+00	8.778281691828e-12	2.310253017289e+06	6.363659546124e+00	7.494342136381e+00	8.891407116157e+02	1.193911910431e+03	4.878601410452e+03	1	mq1	exploration	2	False	False
5.840100000000e-01	1.504593000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.095472717285e+01	1.371922000000e+00	0.000000000000e+00	5.339000000000e-01	1.254237000000e+01	3.453732000000e+00	4.503481000000e+00	2.157876000000e+00	7.597131600105e-01	8.241182809034e-01	-1.090970219775e+01	9.066705999664e+00	-6.501362307835e-01	7.547279679643e+00	1-92967	-3.393783259816e+00	8563-6103	2.425758972168e+02	1.985420000000e-02	1.446190000000e+00	1.435502000000e-02	3.811423000000e-02	6.669884000000e+00	2.105411430090e+03	1.166020000000e+09	5.750600000001e+00	1.470276597171e+00	4.914614855957e-12	1.463787082550e+06	6.165477910330e+00	7.754648118818e+00	3.809371230150e+03	4.305515028184e+03	1.005119224256e+03	0	mq0	exploration	2	False	False
3.834620000000e-01	1.849052000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.852988815308e+01	1.658010000000e+00	0.000000000000e+00	8.243000000000e-01	3.614291000000e+00	2.936847000000e+00	1.864737000000e+00	-1.080603000000e+00	1.106551242756e+00	9.288037335877e-01	-1.157118770451e+01	1.012875457269e+01	-5.115337535302e-01	7.915652087179e+00	1-133926	-3.404550422211e+00	8564-12705	2.397466735840e+02	2.015780000000e-02	1.614280000000e+00	3.610496000000e-02	4.966258000000e-02	8.487968000000e+00	1.523887599732e+03	1.345099999998e+10	1.278060000000e+01	1.827881842311e+00	1.147788572742e-11	1.538197974427e+06	6.187012235120e+00	6.703366708187e+00	7.750224713435e+02	9.390304019324e+02	7.972259186806e+03	3	mq3	exploration	3	False	False
5.491600000000e-01	1.403060000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.019423675537e+01	1.248790000000e+00	0.000000000000e+00	4.527000000000e-01	3.926155000000e+01	4.279310000000e+00	5.454109000000e+00	3.808284000000e+00	4.712154093800e-01	1.124172508477e+00	-1.043019032534e+01	9.428683796988e+00	-3.343419121401e-01	8.486252978228e+00	1-95159	-4.007518784424e+00	8588-3703	2.514703369141e+02	3.845250000000e-02	1.313400000000e+00	9.965371000000e-02	1.577875000000e-01	1.330983000000e+01	1.872611236503e+03	2.683390000002e+09	2.959480000000e+00	1.795514371148e+00	4.270343276496e-11	2.471433672731e+07	7.392948959546e+00	8.006405846102e+00	2.208396318170e+03	3.084086519463e+03	3.973032369417e+03	1	mq1	exploration	4	False	False
5.963940000000e-01	1.594802000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.952588272095e+01	1.403495000000e+00	0.000000000000e+00	6.932000000000e-01	1.631901000000e+01	3.808692000000e+00	4.932754000000e+00	2.558245000000e+00	5.104176521030e-01	1.166002121477e+00	-1.089777468375e+01	9.147039097809e+00	-2.761199283917e-01	8.126203793604e+00	1-246517	-3.807893070750e+00	8597-1901	2.259417877197e+02	1.923190000000e-02	1.183660000000e+00	1.775270000000e-02	3.079374000000e-02	1.465555000000e+01	1.214021526715e+03	1.402939999999e+09	3.239050000000e+00	1.635090900197e+00	1.863861351714e-11	9.855928226819e+06	6.993697532198e+00	8.088424831607e+00	2.196817020079e+03	3.296304554225e+03	4.634767973127e+03	0	mq0	exploration	4	False	False
6.887480000000e-01	1.343511000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.300964355469e+01	1.207476000000e+00	0.000000000000e+00	5.689000000000e-01	7.759431000000e+01	3.620177000000e+00	5.434296000000e+00	3.623975000000e+00	5.377750339778e-01	1.156471916366e+00	-1.028263352906e+01	9.640868849588e+00	-1.543242983789e-01	8.565318781632e+00	1-633729	-4.013771873827e+00	8600-1901	2.425852203369e+02	2.521270000000e-02	2.106880000000e+00	2.281578000000e-01	3.387062000000e-01	1.433745000000e+01	1.452874932085e+03	4.373900000004e+09	3.449650000000e+00	1.868327085149e+00	5.123049959528e-11	2.543637027547e+07	7.405455138352e+00	7.800473882905e+00	5.062745737290e+03	5.873772632252e+03	9.801848842553e+03	2	mq2	reserved_confirmation		False	False
4.067880000000e-01	1.923918000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.113675689697e+01	1.636331000000e+00	0.000000000000e+00	8.316000000000e-01	7.036279000000e+00	2.729717000000e+00	1.304445000000e+00	-2.148422000000e+00	6.371093051016e-01	8.663943927732e-01	-1.144795059805e+01	9.710197782570e+00	-7.124880456189e-01	8.435979172367e+00	1-210447	-3.899434933633e+00	8600-6102	2.446584777832e+02	3.828370000000e-02	1.788150000000e+00	1.829141000000e-02	4.018856000000e-02	7.351812000000e+00	9.709629358643e+02	5.130950000000e+09	4.336200000000e+00	1.853324416078e+00	3.803548705011e-11	1.502385065969e+07	7.176781257963e+00	7.616808009728e+00	5.115883223090e+03	1.987224575822e+03	4.211441619241e+03	2	mq2	exploration	0	False	False
4.934140000000e-01	1.551945000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	6.128728485107e+01	1.341792000000e+00	0.000000000000e+00	6.435000000000e-01	3.004058000000e+01	3.983583000000e+00	5.491010000000e+00	2.714713000000e+00	7.074662736174e-01	1.058378188689e+00	-1.071151289936e+01	9.770124142802e+00	-3.829793083584e-01	8.355191595567e+00	1-22887	-3.823862660975e+00	8610-3702	2.550295562744e+02	2.751880000000e-02	9.934150000000e-01	1.144488000000e-01	1.795835000000e-01	1.143874000000e+01	1.473313995997e+03	5.890120000002e+09	5.098780000001e+00	1.848109111936e+00	3.157922045151e-11	1.060807820168e+07	7.025636712647e+00	7.481309376839e+00	8.257912286708e+03	8.787649095917e+03	9.311828572598e+03	2	mq2	reserved_confirmation		False	False
3.371850000000e-01	1.989204000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.939146423340e+01	1.760742000000e+00	0.000000000000e+00	6.877000000000e-01	1.535654000000e+01	2.140624000000e+00	2.235392000000e-01	-4.113999000000e+00	8.554276837387e-01	1.167016474246e+00	-1.095625521771e+01	1.040500295590e+01	-1.647375939161e-01	8.694147588422e+00	1-96151	-3.919359952341e+00	8612-12704	2.545645751953e+02	3.431160000000e-02	1.908250000000e+00	2.810268000000e-01	4.073959000000e-01	1.468982000000e+01	2.412230472104e+03	2.540990000005e+10	7.168489999999e+00	2.091567813425e+00	6.892192484624e-11	1.646763738699e+07	7.216631295381e+00	6.941927855108e+00	3.371215798355e+03	6.142372411509e+03	5.149180402040e+03	3	mq3	exploration	0	False	False
7.901690000000e-01	1.787834000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-9.873090684414e-02	1.570967000000e+00	0.000000000000e+00	7.247000000000e-01	2.572315000000e+00	3.443960000000e+00	4.222261000000e+00	1.498194000000e+00	4.699250566814e-01	9.724995203483e-01	-1.177891472153e+01	9.240896046178e+00	-4.383139057052e-01	8.301045932815e+00	1-29809	-3.915560438067e+00	8655-1902	3.584688110352e+02	2.196180000000e-02	1.818380000000e+00	2.897219000000e-03	4.473964000000e-03	9.386410000000e+00	1.737695053951e+03	1.741390000001e+09	2.950700000000e+00	1.702265672092e+00	2.787762310405e-11	1.618200260804e+07	7.209032266831e+00	8.102235250555e+00	5.103351174394e+03	3.714093223551e+04	3.898661783372e+04	1	mq1	reserved_confirmation		False	False
7.932220000000e-01	1.436273000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-3.824473619461e-01	1.268906000000e+00	0.000000000000e+00	4.873000000000e-01	3.109005000000e+01	4.109362000000e+00	5.343751000000e+00	3.757014000000e+00	6.253947738663e-01	9.325222142211e-01	-1.054519725169e+01	9.853684829947e+00	-5.286537121180e-01	8.602895282215e+00	1-29811	-3.988750254174e+00	8655-9102	3.582219238281e+02	4.476890000000e-02	8.494750000000e-01	2.034640000000e-01	3.274770000000e-01	8.560955000000e+00	2.978770073392e+03	7.139779999995e+09	4.220800000000e+00	1.930925205384e+00	5.586053511230e-11	2.266793188961e+07	7.355411899046e+00	7.562636282893e+00	4.761526796996e+03	3.803971683020e+04	3.989188352119e+04	3	mq3	reserved_confirmation		False	False
7.447680000000e-01	1.437321000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.357483088970e-01	1.307091000000e+00	0.000000000000e+00	5.229000000000e-01	2.761067000000e+01	3.787644000000e+00	4.744781000000e+00	2.851562000000e+00	5.988058216637e-01	1.160232861681e+00	-1.058198190538e+01	9.231041201560e+00	-2.713425615533e-01	8.033429558233e+00	1-31530	-3.717311868284e+00	8656-3703	7.752498626709e+00	1.916990000000e-02	1.360260000000e+00	4.457171000000e-02	7.444663000000e-02	1.446215000000e+01	3.578841630473e+02	1.702319999999e+09	3.970140000000e+00	1.632897867292e+00	1.505356519216e-11	6.494341579727e+06	6.812535127266e+00	7.913841525390e+00	5.476094095155e+03	4.246989036314e+03	5.842561258916e+03	0	mq0	exploration	3	False	False
