axis_ratio	d4000	dapqual	daptype	dec	dn4000	drp3qual	g_minus_r_color	half_light_radius_kpc	halpha_ew	hbeta	hdelta_a	hgamma_a	internal_acceleration_m_s2	log_baryonic_speed_km_s	log_half_light_radius	log_mean_stellar_density	log_snr	log_specific_sfr	log_stellar_mass	log_surface_brightness	log_surface_density	mangaid	mass_quartile	mass_size_crossing_proxy	mean_stellar_density_msun_kpc3	minimum_item34_role_separation_arcsec	minimum_item35_role_separation_arcsec	minimum_item36_role_separation_arcsec	minimum_predecessor_separation_arcsec	outer_fold	phase_space_proxy	plateifu	ra	redshift	role	sample_cell	sersic_index	sfr_1re	sfr_tot	snr_med_g	source_map_read	stellar_mass_msun	velocity_response_read	annulus	annulus_index	source_pixels	weighted_radius_re	flux_m1	flux_m2	flux_m3	source_nonaxisymmetry	flux_asymmetry	centroid_offset_re	radial_concentration	radius_kpc	enclosed_stellar_mass_msun	enclosed_stellar_mass_fraction	log_baryonic_speed_km_s	log_acceleration	omega_Gyr_inverse	log_omega_Gyr_inverse	mode_frequency_ratio	age_gyr_proxy	vertical_to_orbital_frequency	radial_enclosed_mass_slope	torsion_proxy	nonmetricity_proxy	Finsler_anisotropy_proxy	affine_holonomy_proxy
7.344770000000e-01	1.398328000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.882138824463e+01	1.256972000000e+00	0.000000000000e+00	3.842000000000e-01	4.136710000000e+00	5.238268000000e+01	4.203032000000e+00	5.850223000000e+00	4.489571000000e+00	1.094131291604e-11	1.419332996272e+00	6.166550761737e-01	6.656115943872e+00	9.068440425960e-01	-1.021067493271e+01	9.128169781696e+00	-4.368921410119e-01	7.894859629349e+00	1-399258	0	-3.639102276588e+00	4.530185063981e+06	5.161315739836e+03	5.560664927854e+03	8.114421850625e+03	2.567703959353e+03	0	7.938503353557e+00	8988-3704	1.876217956543e+02	2.384210000000e-02	exploration	mq0	1.421240000000e+00	8.269797000000e-02	1.097551000000e-01	8.069452000000e+00	False	1.343290000000e+09	False	outer	1	264	1.101160346582e+00	9.750821590933e-02	4.534580985251e-02	3.993181251820e-02	1.147111341239e-01	2.037160429100e-01	6.557337653092e-02	2.853086922342e-01	4.555181017309e+00	7.304849586403e+08	5.438028710408e-01	1.419332996272e+00	-1.130919019266e+01	5.896316374822e+00	7.705807781334e-01	1.685006213102e+00	1.784860000000e+00	2.653764029612e+00	1.057245478413e+00	6.725606872080e-02	4.713772607933e-01	4.351206352283e-02	1.007022121258e-01
5.779080000000e-01	2.045357000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.590725326538e+01	1.858018000000e+00	0.000000000000e+00	7.198000000000e-01	3.435760000000e+00	6.219561000000e-02	2.056182000000e+00	-1.187427000000e+00	-4.172723000000e+00	4.157208686259e-11	1.696430521005e+00	5.360228192116e-01	7.316480588070e+00	1.117831538698e+00	-1.334114963021e+01	9.546637655007e+00	-3.244649863634e-01	8.474592016584e+00	1-277525	2	-3.969284598686e+00	2.072433424668e+07	3.484629023043e+03	3.806801011104e+03	9.731777378199e+03	3.637765567405e+02	2	7.850217802345e+00	8993-1902	1.666892242432e+02	2.467180000000e-02	exploration	mq2	2.465580000000e+00	1.605048000000e-04	5.403743000000e-04	1.311691000000e+01	False	3.520770000002e+09	False	inner	0	53	5.236874557345e-01	2.381340364276e-02	6.485370153416e-02	1.253665002683e-02	7.021572750909e-02	1.285376761037e-01	1.252121890626e-02	2.665032888179e-01	1.799264412915e+00	1.033702764145e+09	2.936013327040e-01	1.696430521005e+00	-1.035158449348e+01	2.825458628599e+01	1.451088952582e+00	1.888573762967e+00	4.790090000000e+00	1.184503779516e+00	8.006755660321e-01	3.000310026525e-02	5.996622169840e-01	4.233928122252e-02	6.874613079816e-02
5.779080000000e-01	2.045357000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	4.590725326538e+01	1.858018000000e+00	0.000000000000e+00	7.198000000000e-01	3.435760000000e+00	6.219561000000e-02	2.056182000000e+00	-1.187427000000e+00	-4.172723000000e+00	4.157208686259e-11	1.663427363813e+00	5.360228192116e-01	7.316480588070e+00	1.117831538698e+00	-1.334114963021e+01	9.546637655007e+00	-3.244649863634e-01	8.474592016584e+00	1-277525	2	-3.969284598686e+00	2.072433424668e+07	3.484629023043e+03	3.806801011104e+03	9.731777378199e+03	3.637765567405e+02	2	7.850217802345e+00	8993-1902	1.666892242432e+02	2.467180000000e-02	exploration	mq2	2.465580000000e+00	1.605048000000e-04	5.403743000000e-04	1.311691000000e+01	False	3.520770000002e+09	False	outer	1	133	1.122592953681e+00	4.995757107382e-03	5.049707769806e-02	1.860945252154e-02	5.404835028261e-02	1.285376761037e-01	1.252121890626e-02	2.665032888179e-01	3.856959966538e+00	1.903441369474e+09	5.406321257772e-01	1.663427363813e+00	-1.074874094871e+01	1.221618650652e+01	1.086935654544e+00	2.183714914954e+00	4.790090000000e+00	2.739616346441e+00	8.006755660321e-01	2.992964918075e-02	5.996622169840e-01	3.259053752498e-02	6.866192996502e-02
8.134740000000e-01	1.373492000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346819686890e+01	1.231342000000e+00	0.000000000000e+00	3.489000000000e-01	6.471780000000e+00	4.071533000000e+01	4.382242000000e+00	6.445062000000e+00	5.001192000000e+00	4.451983129745e-12	1.306967764718e+00	8.110237455619e-01	6.071231345629e+00	8.906333072858e-01	-9.973688324476e+00	9.126391191617e+00	-6.095351034145e-01	7.504343700493e+00	1-187436	0	-3.346659977465e+00	1.178233443085e+06	1.234122800985e+03	7.663215425522e+03	3.211002442017e+03	1.764735811951e+03	2	7.647839644514e+00	9000-6102	1.708839569092e+02	2.719120000000e-02	exploration	mq0	1.344470000000e+00	1.421356000000e-01	4.303374000000e-01	7.773799000000e+00	False	1.337800000001e+09	False	inner	0	252	5.127384675086e-01	2.690043302129e-02	2.747268193391e-02	1.255189619613e-02	4.044665187000e-02	1.736488000573e-01	1.363713989387e-01	2.423598272919e-01	3.318330559253e+00	3.171719858197e+08	2.370847554339e-01	1.306967764718e+00	-1.139633466237e+01	6.248870722014e+00	7.958015399824e-01	1.785602772741e+00	1.656710000000e+00	1.277024537659e+00	1.071434678703e+00	1.841386226317e-02	4.642826606485e-01	1.077764598101e-02	5.884022569822e-02
8.134740000000e-01	1.373492000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.346819686890e+01	1.231342000000e+00	0.000000000000e+00	3.489000000000e-01	6.471780000000e+00	4.071533000000e+01	4.382242000000e+00	6.445062000000e+00	5.001192000000e+00	4.451983129745e-12	1.319727074884e+00	8.110237455619e-01	6.071231345629e+00	8.906333072858e-01	-9.973688324476e+00	9.126391191617e+00	-6.095351034145e-01	7.504343700493e+00	1-187436	0	-3.346659977465e+00	1.178233443085e+06	1.234122800985e+03	7.663215425522e+03	3.211002442017e+03	1.764735811951e+03	2	7.647839644514e+00	9000-6102	1.708839569092e+02	2.719120000000e-02	exploration	mq0	1.344470000000e+00	1.421356000000e-01	4.303374000000e-01	7.773799000000e+00	False	1.337800000001e+09	False	outer	1	697	1.167148300075e+00	1.921353979199e-01	6.097690691148e-02	4.723088119161e-02	2.070385240685e-01	1.736488000573e-01	1.363713989387e-01	2.423598272919e-01	7.553527025458e+00	7.656734401883e+08	5.723377486826e-01	1.319727074884e+00	-1.172804618285e+01	2.827031901781e+00	4.513307093347e-01	1.517536859594e+00	1.656710000000e+00	2.822734769864e+00	1.071434678703e+00	1.249031219164e-01	4.642826606485e-01	5.516866820058e-02	1.532457826736e-01
4.482260000000e-01	1.628301000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.139241409302e+01	1.367141000000e+00	0.000000000000e+00	8.345000000000e-01	3.739990000000e+00	3.633880000000e+01	4.350447000000e+00	6.069288000000e+00	3.410371000000e+00	8.767496303793e-11	1.819369349821e+00	5.728704409837e-01	7.603706731711e+00	1.037583453085e+00	-1.061406270805e+01	9.944406663965e+00	-4.138744630013e-01	8.798665781997e+00	1-612718	3	-4.112897670507e+00	4.015195830700e+07	3.351800642681e+03	3.368944381714e+03	3.074053038053e+03	7.368002650427e+02	1	7.596061865208e+00	9001-12702	1.666024322510e+02	4.631450000000e-02	exploration	mq3	1.047550000000e+00	2.139656000000e-01	3.903499000000e-01	1.090394000000e+01	False	8.798460000001e+09	False	inner	0	49	5.337063122890e-01	6.419342045237e-02	2.992561971784e-02	2.439143880234e-02	7.490847903755e-02	1.830182602771e-01	5.350547106980e-02	2.060391467385e-01	1.996056270898e+00	2.019998864372e+09	2.295855029598e-01	1.819369349821e+00	-1.015078462592e+01	3.380259105443e+01	1.528949991328e+00	1.664147997754e+00	2.335705000000e+00	1.378124596155e+00	1.196331460448e+00	3.551538243851e-02	4.018342697762e-01	5.904650158924e-02	6.612316786724e-02
4.482260000000e-01	1.628301000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	5.139241409302e+01	1.367141000000e+00	0.000000000000e+00	8.345000000000e-01	3.739990000000e+00	3.633880000000e+01	4.350447000000e+00	6.069288000000e+00	3.410371000000e+00	8.767496303793e-11	1.851553370549e+00	5.728704409837e-01	7.603706731711e+00	1.037583453085e+00	-1.061406270805e+01	9.944406663965e+00	-4.138744630013e-01	8.798665781997e+00	1-612718	3	-4.112897670507e+00	4.015195830700e+07	3.351800642681e+03	3.368944381714e+03	3.074053038053e+03	7.368002650427e+02	1	7.596061865208e+00	9001-12702	1.666024322510e+02	4.631450000000e-02	exploration	mq3	1.047550000000e+00	2.139656000000e-01	3.903499000000e-01	1.090394000000e+01	False	8.798460000001e+09	False	outer	1	128	1.135419300232e+00	6.936874187448e-02	3.021999390568e-02	9.104276759475e-03	7.621127368193e-02	1.830182602771e-01	5.350547106980e-02	2.060391467385e-01	4.246456828674e+00	4.983943377039e+09	5.664563317942e-01	1.851553370549e+00	-1.041427051734e+01	1.711118470135e+01	1.233280079176e+00	1.445553456410e+00	2.335705000000e+00	2.722440494854e+00	1.196331460448e+00	4.682375318216e-02	4.018342697762e-01	6.007342760653e-02	7.592390112786e-02
7.985990000000e-01	1.439222000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.942485237122e+01	1.316346000000e+00	0.000000000000e+00	4.131000000000e-01	7.910270000000e+00	2.546246000000e+01	4.240738000000e+00	5.359082000000e+00	3.446227000000e+00	3.304234264751e-12	1.281409703969e+00	8.981913074558e-01	5.854581104277e+00	7.225493584818e-01	-1.052770776056e+01	9.171243635947e+00	-8.508708356578e-01	7.374861021036e+00	1-272496	0	-3.238334856790e+00	7.154529920885e+05	5.149888893604e+03	3.778268416509e+03	3.411849610564e+03	2.493698013202e+03	2	7.494662079508e+00	9025-9102	2.459711914062e+02	2.042890000000e-02	exploration	mq0	1.279170000000e+00	4.400843000000e-02	9.329312000000e-02	5.278972000000e+00	False	1.483350000000e+09	False	inner	0	380	5.084400145456e-01	1.221306194783e-02	4.882215819015e-02	7.176008848637e-03	5.083558906397e-02	1.062429965372e-01	4.864274237440e-02	2.523836925550e-01	4.021897793860e+00	3.417354896681e+08	2.303808876315e-01	1.281409703969e+00	-1.153096216721e+01	4.861072472213e+00	6.867320958838e-01	1.926155074846e+00	2.081730000000e+00	1.279215065774e+00	1.106058504994e+00	2.329052904673e-02	4.469707475030e-01	1.462619781868e-02	5.597819182358e-02
7.985990000000e-01	1.439222000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.942485237122e+01	1.316346000000e+00	0.000000000000e+00	4.131000000000e-01	7.910270000000e+00	2.546246000000e+01	4.240738000000e+00	5.359082000000e+00	3.446227000000e+00	3.304234264751e-12	1.299992445319e+00	8.981913074558e-01	5.854581104277e+00	7.225493584818e-01	-1.052770776056e+01	9.171243635947e+00	-8.508708356578e-01	7.374861021036e+00	1-272496	0	-3.238334856790e+00	7.154529920885e+05	5.149888893604e+03	3.778268416509e+03	3.411849610564e+03	2.493698013202e+03	2	7.494662079508e+00	9025-9102	2.459711914062e+02	2.042890000000e-02	exploration	mq0	1.279170000000e+00	4.400843000000e-02	9.329312000000e-02	5.278972000000e+00	False	1.483350000000e+09	False	outer	1	1006	1.139368144056e+00	7.924641262372e-02	1.001981097926e-01	8.599565378278e-02	1.539964531711e-01	1.062429965372e-01	4.864274237440e-02	2.523836925550e-01	9.012709648883e+00	8.342186909332e+08	5.623883041315e-01	1.299992445319e+00	-1.184422103476e+01	2.264073320026e+00	3.548904869894e-01	2.025426599906e+00	2.081730000000e+00	2.746535232437e+00	1.106058504994e+00	9.271784244532e-02	4.469707475030e-01	4.430719952158e-02	1.116891144782e-01
5.781000000000e-01	1.484612000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.017055320740e+01	1.300536000000e+00	0.000000000000e+00	6.692000000000e-01	7.165000000001e+00	4.057788000000e+01	3.925439000000e+00	4.757188000000e+00	3.458195000000e+00	1.549371678552e-10	2.108675254444e+00	8.552161947334e-01	7.568640999597e+00	1.000567685997e+00	-1.045137762584e+01	1.075637819310e+01	-3.231710030323e-01	9.045945803630e+00	1-631890	3	-4.095364804448e+00	3.703744329683e+07	3.291984841402e+03	2.935248118781e+04	5.756477732103e+03	4.807390834267e+02	4	6.766557470016e+00	9045-9101	2.272002410889e+02	5.885750000000e-02	exploration	mq3	1.519310000000e+00	2.018369000000e+00	2.550472000000e+00	1.001308000000e+01	False	5.706610000047e+10	False	inner	0	224	5.090436860490e-01	1.469469595197e-01	1.396277905097e-01	4.861376091812e-02	2.084529360439e-01	2.135908425408e-01	8.543801778376e-02	2.825548497584e-01	3.647298010541e+00	1.398818617689e+10	2.451225189172e-01	2.108675254444e+00	-9.833971286088e+00	3.601284456226e+01	1.556457426534e+00	1.706633147050e+00	2.002680000000e+00	1.242362066989e+00	1.021445171068e+00	9.356362587809e-02	4.892774144660e-01	1.256375624527e-01	1.252598905579e-01
5.781000000000e-01	1.484612000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.017055320740e+01	1.300536000000e+00	0.000000000000e+00	6.692000000000e-01	7.165000000001e+00	4.057788000000e+01	3.925439000000e+00	4.757188000000e+00	3.458195000000e+00	1.549371678552e-10	2.112405609962e+00	8.552161947334e-01	7.568640999597e+00	1.000567685997e+00	-1.045137762584e+01	1.075637819310e+01	-3.231710030323e-01	9.045945803630e+00	1-631890	3	-4.095364804448e+00	3.703744329683e+07	3.291984841402e+03	2.935248118781e+04	5.756477732103e+03	4.807390834267e+02	4	6.766557470016e+00	9045-9101	2.272002410889e+02	5.885750000000e-02	exploration	mq3	1.519310000000e+00	2.018369000000e+00	2.550472000000e+00	1.001308000000e+01	False	5.706610000047e+10	False	outer	1	599	1.134101883440e+00	1.116632523396e-01	1.599032893692e-01	8.279371399525e-02	2.118786042791e-01	2.135908425408e-01	8.543801778376e-02	2.825548497584e-01	8.125839994847e+00	3.170437028832e+10	5.555727531417e-01	2.112405609962e+00	-1.017440759172e+01	1.630387231189e+01	1.212290765383e+00	1.918530540941e+00	2.002680000000e+00	2.744194210591e+00	1.021445171068e+00	1.246893379534e-01	4.892774144660e-01	1.277022616362e-01	1.446016223646e-01
5.805910000000e-01	1.242177000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.721033477783e+01	1.170797000000e+00	0.000000000000e+00	1.835000000000e-01	3.037780000000e+00	1.296523000000e+02	3.980296000000e+00	5.695043000000e+00	4.199561000000e+00	8.839827479536e-12	1.324943680808e+00	4.825563184913e-01	6.697589052028e+00	1.175443677710e+00	-9.696139762653e+00	8.767346616804e+00	-1.376537935095e-01	7.802233979821e+00	1-265646	0	-3.659838830665e+00	4.984126449420e+06	4.505363489902e+03	8.128640172356e+03	4.103865016040e+03	8.140161526025e+02	1	8.320063072527e+00	9093-1902	2.410041961670e+02	2.195900000000e-02	exploration	mq0	2.141670000000e+00	1.178167000000e-01	1.955587000000e-01	1.497765000000e+01	False	5.852570000002e+08	False	inner	0	42	5.359937634084e-01	3.316113549394e-02	9.510080098114e-02	1.058109205005e-02	1.012708386628e-01	1.082096162774e-01	6.141594746133e-02	2.094953686252e-01	1.628231134607e+00	1.690608553324e+08	2.888660115682e-01	1.324943680808e+00	-1.105117923856e+01	1.327336532453e+01	1.122981047701e+00	1.837369987649e+00	1.353985000000e+00	1.236512718185e+00	8.565380225381e-01	4.417595656998e-02	5.717309887310e-01	6.067700167534e-02	8.922233653631e-02
5.805910000000e-01	1.242177000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.721033477783e+01	1.170797000000e+00	0.000000000000e+00	1.835000000000e-01	3.037780000000e+00	1.296523000000e+02	3.980296000000e+00	5.695043000000e+00	4.199561000000e+00	8.839827479536e-12	1.302155863100e+00	4.825563184913e-01	6.697589052028e+00	1.175443677710e+00	-9.696139762653e+00	8.767346616804e+00	-1.376537935095e-01	7.802233979821e+00	1-265646	0	-3.659838830665e+00	4.984126449420e+06	4.505363489902e+03	8.128640172356e+03	4.103865016040e+03	8.140161526025e+02	1	8.320063072527e+00	9093-1902	2.410041961670e+02	2.195900000000e-02	exploration	mq0	2.141670000000e+00	1.178167000000e-01	1.955587000000e-01	1.497765000000e+01	False	5.852570000002e+08	False	outer	1	104	1.113894754115e+00	1.079379800324e-01	8.649102090994e-02	3.477884063673e-02	1.426214289213e-01	1.082096162774e-01	6.141594746133e-02	2.094953686252e-01	3.383767206154e+00	3.163383526250e+08	5.405118650864e-01	1.302155863100e+00	-1.141443929615e+01	6.060504915517e+00	7.825088078112e-01	1.680817467275e+00	1.353985000000e+00	2.708138227045e+00	8.565380225381e-01	7.987263147943e-02	5.717309887310e-01	8.545244411778e-02	1.199719195334e-01
4.266990000000e-01	1.631046000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.428098487854e+01	1.404210000000e+00	0.000000000000e+00	6.896000000000e-01	3.527350000000e+00	1.834068000000e+01	3.101202000000e+00	3.662025000000e+00	5.657471000000e-01	7.813400763933e-11	1.783774546526e+00	5.474485545150e-01	7.579093127374e+00	1.090137732108e+00	-1.095077973128e+01	9.843527400221e+00	-4.821589479536e-01	8.748630291191e+00	1-318463	3	-4.100590868338e+00	3.793963316116e+07	2.038509652405e+03	3.629996669777e+03	6.465835950073e+03	1.720418900233e+03	2	7.684634326783e+00	9095-6104	2.435610046387e+02	4.472500000000e-02	exploration	mq3	1.136240000000e+00	7.811738000000e-02	1.705984000000e-01	1.230659000000e+01	False	6.974730000001e+09	False	inner	0	40	5.096056863530e-01	5.030854001636e-02	7.513168906894e-02	1.143190998116e-02	9.113950003564e-02	1.870626408486e-01	5.796899809352e-02	2.209788378392e-01	1.797557617757e+00	1.544086259309e+09	2.213829437568e-01	1.783774546526e+00	-1.017648427205e+01	3.458160520957e+01	1.538845148495e+00	1.715963889362e+00	2.521050000000e+00	1.309442777471e+00	1.166402917997e+00	4.239418145933e-02	4.167985410016e-01	7.464338072847e-02	7.416966057347e-02
4.266990000000e-01	1.631046000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	2.428098487854e+01	1.404210000000e+00	0.000000000000e+00	6.896000000000e-01	3.527350000000e+00	1.834068000000e+01	3.101202000000e+00	3.662025000000e+00	5.657471000000e-01	7.813400763933e-11	1.812839565561e+00	5.474485545150e-01	7.579093127374e+00	1.090137732108e+00	-1.095077973128e+01	9.843527400221e+00	-4.821589479536e-01	8.748630291191e+00	1-318463	3	-4.100590868338e+00	3.793963316116e+07	2.038509652405e+03	3.629996669777e+03	6.465835950073e+03	1.720418900233e+03	2	7.684634326783e+00	9095-6104	2.435610046387e+02	4.472500000000e-02	exploration	mq3	1.136240000000e+00	7.811738000000e-02	1.705984000000e-01	1.230659000000e+01	False	6.974730000001e+09	False	outer	1	114	1.139114317511e+00	6.959565277276e-02	3.768682781213e-02	2.050225188321e-02	8.175692146657e-02	1.870626408486e-01	5.796899809352e-02	2.209788378392e-01	4.018054887872e+00	3.945796120558e+09	5.657274361241e-01	1.812839565561e+00	-1.046768727915e+01	1.654158505455e+01	1.218577122355e+00	1.615811686253e+00	2.521050000000e+00	2.737502665294e+00	1.166402917997e+00	4.994263983515e-02	4.167985410016e-01	6.695903547672e-02	8.050241545744e-02
7.730360000000e-01	1.674362000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.890534210205e+01	1.516914000000e+00	0.000000000000e+00	7.075000000000e-01	3.443600000000e+00	6.634557000000e-01	1.916096000000e+00	1.044276000000e+00	-3.792696000000e-01	8.548870670208e-12	1.335873191107e+00	5.370126991458e-01	6.628597629084e+00	8.949805674781e-01	-1.241404778734e+01	8.861724335824e+00	-5.890962915022e-01	7.787698937532e+00	1-122151	0	-3.625343119193e+00	4.252042816754e+06	4.488599786745e+02	4.214062704314e+03	4.489231884236e+03	1.461401895059e+03	1	8.191189642035e+00	9183-6102	1.221352310181e+02	1.243440000000e-02	exploration	mq0	1.854140000000e+00	2.803345000000e-04	7.612546000000e-04	7.852005000000e+00	False	7.273180000003e+08	False	inner	0	71	5.337655433173e-01	2.479541125156e-02	2.740025895758e-02	1.013094850240e-02	3.831739458307e-02	9.539626088406e-02	3.666651496492e-02	2.351005065206e-01	1.838075024967e+00	2.007008730138e+08	2.759465227229e-01	1.335873191107e+00	-1.108196739708e+01	1.205766958810e+01	1.081263378880e+00	1.764715894231e+00	3.084570000000e+00	1.257246817684e+00	9.178741089421e-01	1.696191287771e-02	5.410629455289e-01	1.242381306307e-02	5.141215508007e-02
7.730360000000e-01	1.674362000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.890534210205e+01	1.516914000000e+00	0.000000000000e+00	7.075000000000e-01	3.443600000000e+00	6.634557000000e-01	1.916096000000e+00	1.044276000000e+00	-3.792696000000e-01	8.548870670208e-12	1.322519799969e+00	5.370126991458e-01	6.628597629084e+00	8.949805674781e-01	-1.241404778734e+01	8.861724335824e+00	-5.890962915022e-01	7.787698937532e+00	1-122151	0	-3.625343119193e+00	4.252042816754e+06	4.488599786745e+02	4.214062704314e+03	4.489231884236e+03	1.461401895059e+03	1	8.191189642035e+00	9183-6102	1.221352310181e+02	1.243440000000e-02	exploration	mq0	1.854140000000e+00	2.803345000000e-04	7.612546000000e-04	7.852005000000e+00	False	7.273180000003e+08	False	outer	1	182	1.128609617000e+00	5.757006906661e-02	1.110826168612e-02	1.674959700114e-02	6.097749855251e-02	9.539626088406e-02	3.666651496492e-02	2.351005065206e-01	3.886480077101e+00	3.990576962131e+08	5.486701775742e-01	1.322519799969e+00	-1.143386739105e+01	5.529893611076e+00	7.427167760484e-01	1.522164786871e+00	3.084570000000e+00	2.741366793739e+00	9.178741089421e-01	3.488780681536e-02	5.410629455289e-01	1.977099568782e-02	7.373356445090e-02
6.619690000000e-01	1.772796000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-9.365103840828e-01	1.570262000000e+00	0.000000000000e+00	7.552000000000e-01	4.071320000000e+00	9.023492000000e+00	2.981970000000e+00	1.186135000000e+00	-1.846895000000e+00	2.049611193914e-10	2.061147404131e+00	6.097352386537e-01	7.935637826876e+00	1.104822262761e+00	-1.125907350279e+01	1.038693215214e+01	-4.340017385105e-01	9.167461674838e+00	1-178735	3	-4.278863218092e+00	8.622591802334e+07	7.965281830308e+03	1.112750675085e+04	4.563959502169e+03	2.042190524422e+03	2	7.319501924615e+00	9191-6102	3.121828918457e+02	5.428030000000e-02	exploration	mq3	1.832040000000e+00	1.342328000000e-01	3.177016000000e-01	1.272982000000e+01	False	2.437429999973e+10	False	inner	0	80	5.287908633338e-01	4.956979509689e-02	2.769640421513e-02	4.837313299891e-03	5.698820046604e-02	1.334497655812e-01	1.617591795821e-02	2.313729724322e-01	2.152876817709e+00	6.633666511874e+09	2.721582368293e-01	2.061147404131e+00	-9.700074918238e+00	5.468669086887e+01	1.737881644697e+00	1.455169695255e+00	3.351310000000e+00	1.248309794513e+00	9.240930813251e-01	2.520513448988e-02	5.379534593374e-01	2.751968341676e-02	6.010555347364e-02
6.619690000000e-01	1.772796000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	-9.365103840828e-01	1.570262000000e+00	0.000000000000e+00	7.552000000000e-01	4.071320000000e+00	9.023492000000e+00	2.981970000000e+00	1.186135000000e+00	-1.846895000000e+00	2.049611193914e-10	2.048560034558e+00	6.097352386537e-01	7.935637826876e+00	1.104822262761e+00	-1.125907350279e+01	1.038693215214e+01	-4.340017385105e-01	9.167461674838e+00	1-178735	3	-4.278863218092e+00	8.622591802334e+07	7.965281830308e+03	1.112750675085e+04	4.563959502169e+03	2.042190524422e+03	2	7.319501924615e+00	9191-6102	3.121828918457e+02	5.428030000000e-02	exploration	mq3	1.832040000000e+00	1.342328000000e-01	3.177016000000e-01	1.272982000000e+01	False	2.437429999973e+10	False	outer	1	226	1.134845404846e+00	1.273947705171e-02	6.016559666314e-02	3.620577569258e-02	7.136561840890e-02	1.334497655812e-01	1.617591795821e-02	2.313729724322e-01	4.620318793659e+00	1.343481395013e+10	5.511876833500e-01	2.048560034558e+00	-1.005690241823e+01	2.475377928521e+01	1.393641514276e+00	2.215068425993e+00	3.351310000000e+00	2.757798356954e+00	9.240930813251e-01	4.099311941284e-02	5.379534593374e-01	3.446255908054e-02	7.665236782192e-02
3.752240000000e-01	1.688246000000e+00	0.000000000000e+00	HYB10-MILESHC-MASTARSSP	3.469858932495e+01	1.462486000000e+00	0.000000000000e+00	8.434000000000e-01	6.767470000001e+00	1.355921000000e+01	2.960847000000e+00	2.745893000000e+00	1.302782000000e-02	8.023249787446e-11	1.941046208535e+00	8.304263392319e-01	7.307625555282e+00	9.607858953344e-01	-1.110874535394e+01	1.042099318228e+01	-6.406869333623e-01	8.760140503813e+00	1-153332	3	-3.964857082291e+00	2.030605486549e+07	1.010219700278e+03	6.523782570318e+03	5.309040466020e+02	7.931618926794e+02	1	6.971434758678e+00	9484-12704	1.205102157593e+02	5.474080000000e-02	exploration	mq3	1.275590000000e+00	2.052333000000e-01	3.837529000000e-01	9.136627000000e+00	False	2.636290000017e+10	False	inner	0	129	5.164351846777e-01	5.281488142245e-02	7.266844448746e-02	1.761652852173e-02	9.154483383049e-02	1.171789048222e-01	1.678023426749e-02	2.289941599192e-01	3.494959619251e+00	6.194043123868e+09	2.349530257987e-01	1.941046208535e+00	-1.015070029043e+01	2.554803297920e+01	1.407357468104e+00	1.754029429027e+00	2.812430000000e+00	1.296702711214e+00	1.104739978612e+00	4.209507170608e-02	4.476300106940e-01	8.170716443039e-02	7.093835593061e-02
