source,concept_id,candidate_status,lane,galaxies,clusters,groups,lensing,physical_time_dilation_derived,light_propagation_derived,redshift_closure_derived,capture_or_dissipation_derived,tensor_or_quantum_gravity_derived
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A10-D20,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D08,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D09,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D10,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D11,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D12,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D14,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D15,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D16,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D17,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D18,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D19,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A11-D20,REGISTERED_THEORY_ONLY,RIVALS_CONTROLS,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A12-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A13-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A14-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D01,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D02,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D03,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D04,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D05,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D06,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D07,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D13,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A15-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D01,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D02,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D03,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D04,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D05,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D06,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D07,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D13,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A16-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D01,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D02,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D03,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D04,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D05,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D06,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D07,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D13,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D14,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D15,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D16,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D17,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D18,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D19,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A17-D20,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D01,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D02,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D03,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D04,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D05,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D06,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D07,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D08,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D09,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D10,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D11,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
CAMPAIGN_BLOCKED_IDEA_LEDGER,TW2-A18-D12,REGISTERED_THEORY_ONLY,ORTHOGONAL,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,THEORY_ONLY,false,false,false,false,false
